   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_40.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.787695, 2, 0.540918, 0.021163, 2, 1.45908, 0.0270425, 0.021163, 0.117455, 0.0238833, 0.023141, 0.216457, 0.0578096, 0.0216735, 0.140379, 0.0216433, 0.021163, 0.0211632, 0.0819009, 0.021163, 0.021163
0.795602, 0, 0.646991, 0.0244739, 1.41421, -0.646991, 0.0312287, 0.0244739, 0.135102, 0.0275991, 0.0267463, 0.266485, 0.0665731, 0.0250604, 0.161438, 0.0250382, 0.0244739, 0.024474, 0.101985, 0.0244739, 0.0244739
0.803509, 2, 0.764124, 0.0279414, 2, 1.23588, 0.0355966, 0.0279414, 0.153316, 0.0314832, 0.0305167, 0.322152, 0.0756484, 0.028606, 0.183164, 0.0286008, 0.0279414, 0.0279415, 0.126512, 0.0279414, 0.0279414
0.811416, 2, 0.891444, 0.0315144, 2, 1.10856, 0.0400779, 0.0315144, 0.171764, 0.0354765, 0.0343953, 0.382412, 0.0848755, 0.032258, 0.205152, 0.0322829, 0.0315144, 0.0315146, 0.156381, 0.0315144, 0.0315144
0.819322, 0, 1.02769, 0.0351401, 1.41421, -1.02769, 0.0446018, 0.0351401, 0.190098, 0.0395177, 0.0383232, 0.445746, 0.09409, 0.0359617, 0.226988, 0.036036, 0.0351401, 0.0351404, 0.192587, 0.0351401, 0.0351401
0.827229, 0, 1.17124, 0.0387668, 1.41421, -1.17124, 0.0490993, 0.0387668, 0.207988, 0.0435473, 0.0422428, 0.510201, 0.103133, 0.0396639, 0.248274, 0.0398151, 0.0387668, 0.038767, 0.23618, 0.0387668, 0.0387668
0.835136, 0, 1.32019, 0.0423468, 1.41421, -1.32019, 0.0535076, 0.0423468, 0.225132, 0.0475105, 0.0461014, 0.573472, 0.111859, 0.0433159, 0.268647, 0.0435819, 0.0423468, 0.0423471, 0.288184, 0.0423468, 0.0423468
0.843043, 0, 1.47237, 0.0458393, 1.41421, -1.47237, 0.0577725, 0.0458393, 0.241274, 0.0513603, 0.0498537, 0.633038, 0.120145, 0.0468754, 0.2878, 0.047308, 0.0458393, 0.0458395, 0.349501, 0.0458393, 0.0458393
0.850949, 0, 1.62548, 0.0492115, 1.41421, -1.62548, 0.0618515, 0.0492115, 0.256217, 0.0550594, 0.0534637, 0.686326, 0.127896, 0.050309, 0.305497, 0.0509771, 0.0492115, 0.0492118, 0.420784, 0.0492115, 0.0492115
0.858856, 0, 1.77709, 0.0524403, 1.41421, -1.77709, 0.0657145, 0.0524403, 0.269826, 0.0585815, 0.0569057, 0.730914, 0.135047, 0.0535928, 0.321578, 0.0545866, 0.0524403, 0.0524406, 0.502303, 0.0524403, 0.0524403
0.866763, 0, 1.92475, 0.0555116, 1.41421, -1.92475, 0.0693444, 0.0555116, 0.282033, 0.0619109, 0.0601647, 0.764716, 0.141561, 0.0567125, 0.33596, 0.0581477, 0.0555116, 0.0555119, 0.593803, 0.0555116, 0.0555116
0.87467, 6, 2.06602, 0.0584199, 2.82843, 3.93398, 0.0727355, 0.0584199, 0.29283, 0.065042, 0.063235, 0.786159, 0.147432, 0.0596626, 0.348634, 0.0616852, 0.0584199, 0.0584202, 0.69438, 0.0584199, 0.0584199
0.882576, 0, 2.19849, 0.0611671, 1.41421, -2.19849, 0.075893, 0.0611671, 0.302258, 0.067978, 0.0661194, 0.794327, 0.152679, 0.0624453, 0.359653, 0.0652361, 0.0611671, 0.0611675, 0.802402, 0.0611671, 0.0611671
0.890483, 4, 2.31982, 0.0637609, 2.44949, 1.68018, 0.0788297, 0.0637609, 0.310405, 0.0707286, 0.0688273, 0.789031, 0.157338, 0.0650685, 0.369122, 0.0688478, 0.0637609, 0.0637613, 0.915473, 0.0637609, 0.0637609
0.89839, 2, 2.42778, 0.0662127, 2, -0.427776, 0.0815643, 0.0662127, 0.317385, 0.0733083, 0.0713721, 0.770826, 0.161462, 0.0675443, 0.37718, 0.0725754, 0.0662127, 0.0662131, 1.03047, 0.0662127, 0.0662127
0.906297, 2, 2.52022, 0.0685359, 2, -0.520224, 0.0841193, 0.0685359, 0.323332, 0.0757339, 0.0737697, 0.740956, 0.165111, 0.0698867, 0.38399, 0.0764794, 0.0685359, 0.0685362, 1.14367, 0.0685359, 0.0685359
0.914203, 4, 2.59522, 0.0707445, 2.44949, 1.40478, 0.0865186, 0.0707445, 0.328387, 0.0780229, 0.0760368, 0.701244, 0.168347, 0.0721104, 0.389722, 0.0806233, 0.0707445, 0.0707448, 1.25091, 0.0707445, 0.0707445
0.92211, 8, 2.65109, 0.0728517, 3.16228, 5.34891, 0.0887864, 0.0728517, 0.332688, 0.0801921, 0.078189, 0.65393, 0.171234, 0.0742292, 0.394545, 0.0850734, 0.0728517, 0.072852, 1.34788, 0.0728517, 0.0728517
0.930017, 2, 2.68646, 0.0748689, 2, -0.686465, 0.0909463, 0.0748689, 0.336365, 0.0822561, 0.0802403, 0.601486, 0.173827, 0.0762552, 0.398617, 0.0898885, 0.0748689, 0.0748693, 1.4304, 0.0748689, 0.0748689
0.937924, 4, 2.70048, 0.0768055, 2.44949, 1.29952, 0.093021, 0.0768055, 0.339534, 0.0842276, 0.0822023, 0.546429, 0.176179, 0.0781984, 0.40208, 0.0951296, 0.0768055, 0.0768059, 1.49473, 0.0768055, 0.0768055
0.94583, 2, 2.69284, 0.0786685, 2, -0.692844, 0.0950327, 0.0786685, 0.342295, 0.086116, 0.0840837, 0.491145, 0.178333, 0.0800662, 0.405055, 0.100853, 0.0786685, 0.0786689, 1.53788, 0.0786685, 0.0786685
0.953737, 6, 2.66393, 0.0804626, 2.82843, 3.33607, 0.0970037, 0.0804626, 0.344732, 0.0879282, 0.085891, 0.437746, 0.180324, 0.0818636, 0.407645, 0.107113, 0.0804626, 0.080463, 1.55784, 0.0804626, 0.0804626
0.961644, 8, 2.61487, 0.0821907, 3.16228, 5.38513, 0.098958, 0.0821906, 0.346912, 0.0896691, 0.0876284, 0.38796, 0.18218, 0.0835941, 0.409932, 0.113967, 0.0821907, 0.0821911, 1.55378, 0.0821907, 0.0821907
0.969551, 0, 2.54758, 0.0838543, 1.41421, -2.54758, 0.100923, 0.0838542, 0.348887, 0.0913415, 0.0892984, 0.343081, 0.183923, 0.0852594, 0.411981, 0.121484, 0.0838543, 0.0838547, 1.52609, 0.0838543, 0.0838543
0.977457, 10, 2.46473, 0.0854541, 3.4641, 7.53527, 0.102932, 0.0854539, 0.350698, 0.0929472, 0.0909025, 0.303949, 0.185569, 0.0868603, 0.413841, 0.129757, 0.0854541, 0.0854544, 1.47636, 0.0854541, 0.0854541
0.985364, 0, 2.36966, 0.0869901, 1.41421, -2.36966, 0.105026, 0.0869899, 0.352375, 0.0944873, 0.0924414, 0.270971, 0.187128, 0.0883971, 0.415548, 0.138939, 0.0869901, 0.0869905, 1.40726, 0.0869901, 0.0869901
0.993271, 2, 2.26628, 0.088463, 2, -0.266284, 0.107257, 0.0884627, 0.353939, 0.0959627, 0.0939162, 0.244173, 0.188611, 0.0898704, 0.417131, 0.149279, 0.088463, 0.0884634, 1.32231, 0.088463, 0.088463
1.00118, 6, 2.15896, 0.0898734, 2.82843, 3.84104, 0.109693, 0.089873, 0.355409, 0.0973748, 0.0953278, 0.223266, 0.190022, 0.0912811, 0.418609, 0.161207, 0.0898734, 0.0898738, 1.22563, 0.0898734, 0.0898734
1.00908, 4, 2.05237, 0.0912229, 2.44949, 1.94763, 0.112424, 0.0912223, 0.356795, 0.0987253, 0.0966781, 0.207724, 0.191368, 0.0926308, 0.419994, 0.175449, 0.0912229, 0.0912233, 1.12158, 0.0912229, 0.0912229
1.01699, 2, 1.95151, 0.0925141, 2, 0.0484869, 0.115565, 0.0925133, 0.358109, 0.100017, 0.0979697, 0.196856, 0.192654, 0.0939222, 0.421298, 0.19321, 0.0925141, 0.0925145, 1.01454, 0.0925141, 0.0925141
1.0249, 8, 1.86178, 0.0937502, 3.16228, 6.13822, 0.119269, 0.0937492, 0.359359, 0.101254, 0.0992062, 0.189878, 0.193885, 0.0951584, 0.422527, 0.216446, 0.0937502, 0.0937506, 0.908551, 0.0937502, 0.0937502
1.0328, 6, 1.78918, 0.0949356, 2.82843, 4.21082, 0.12373, 0.0949342, 0.360553, 0.102439, 0.100392, 0.185974, 0.195065, 0.0963437, 0.423685, 0.248253, 0.0949356, 0.0949359, 0.807164, 0.0949356, 0.0949356
1.04071, 6, 1.74079, 0.0960748, 2.82843, 4.25921, 0.1292, 0.0960729, 0.361697, 0.103579, 0.101531, 0.184342, 0.196199, 0.097483, 0.424772, 0.293399, 0.0960748, 0.0960751, 0.713259, 0.0960748, 0.0960748
1.04862, 2, 1.72545, 0.0971729, 2, 0.274553, 0.135993, 0.0971704, 0.362798, 0.104677, 0.102629, 0.184236, 0.197293, 0.0985811, 0.425789, 0.359045, 0.0971729, 0.0971733, 0.628962, 0.0971729, 0.0971729
1.05652, 2, 1.75468, 0.098235, 2, 0.245319, 0.144497, 0.0982317, 0.363862, 0.105739, 0.103691, 0.184988, 0.198353, 0.0996433, 0.42673, 0.455653, 0.098235, 0.0982354, 0.555639, 0.098235, 0.098235
1.06443, 0, 1.84387, 0.0992657, 1.41421, -1.84387, 0.155176, 0.0992613, 0.364893, 0.10677, 0.104722, 0.186035, 0.199381, 0.100674, 0.427586, 0.598087, 0.0992657, 0.0992661, 0.49394, 0.0992657, 0.0992657
1.07234, 2, 2.01362, 0.100268, 2, -0.0136204, 0.168564, 0.100263, 0.365897, 0.107772, 0.105725, 0.186921, 0.200382, 0.101677, 0.428344, 0.806871, 0.100268, 0.100269, 0.443883, 0.100268, 0.100268
1.08025, 2, 2.29116, 0.101246, 2, -0.291159, 0.185256, 0.101238, 0.366874, 0.10875, 0.106702, 0.187308, 0.201358, 0.102654, 0.428987, 1.10951, 0.101246, 0.101246, 0.404974, 0.101246, 0.101246
1.08815, 6, 2.71171, 0.102197, 2.82843, 3.28829, 0.205878, 0.102188, 0.367826, 0.109701, 0.107654, 0.18697, 0.202309, 0.103606, 0.429492, 1.54171, 0.102197, 0.102198, 0.376333, 0.102197, 0.102197
1.09606, 6, 3.31944, 0.103122, 2.82843, 2.68056, 0.231047, 0.10311, 0.368751, 0.110626, 0.108578, 0.185787, 0.203233, 0.10453, 0.429829, 2.14834, 0.103122, 0.103122, 0.356819, 0.103122, 0.103122
1.10397, 2, 4.16794, 0.104015, 2, -2.16794, 0.26131, 0.103999, 0.369644, 0.111519, 0.109472, 0.183732, 0.204126, 0.105424, 0.429966, 2.98373, 0.104015, 0.104016, 0.345151, 0.104015, 0.104015
1.11187, 6, 5.31953, 0.10487, 2.82843, 0.680469, 0.297078, 0.104849, 0.370498, 0.112374, 0.110326, 0.180856, 0.20498, 0.106278, 0.429867, 4.1111, 0.10487, 0.10487, 0.339996, 0.10487, 0.10487
1.11978, 6, 6.84349, 0.105675, 2.82843, -0.843488, 0.338544, 0.105648, 0.371304, 0.113179, 0.111131, 0.177268, 0.205785, 0.107083, 0.429496, 5.60072, 0.105675, 0.105675, 0.340055, 0.105675, 0.105675
1.12769, 14, 8.81253, 0.106417, 4, 5.18747, 0.385605, 0.106384, 0.372046, 0.113921, 0.111873, 0.173117, 0.206527, 0.107825, 0.428818, 7.52644, 0.106417, 0.106417, 0.344109, 0.106417, 0.106417
1.13559, 8, 11.2977, 0.10708, 3.16228, -3.29767, 0.437788, 0.107038, 0.372708, 0.114584, 0.112536, 0.168573, 0.20719, 0.108488, 0.427801, 9.96066, 0.10708, 0.10708, 0.351059, 0.10708, 0.10708
1.1435, 18, 14.3612, 0.107643, 4.47214, 3.6388, 0.494198, 0.107591, 0.373272, 0.115147, 0.113099, 0.163805, 0.207753, 0.109051, 0.426427, 12.9673, 0.107643, 0.107643, 0.359938, 0.107643, 0.107643
1.15141, 22, 18.0486, 0.108084, 4.89898, 3.95137, 0.553504, 0.108019, 0.373713, 0.115588, 0.113541, 0.158971, 0.208195, 0.109493, 0.424686, 16.5938, 0.108084, 0.108085, 0.369917, 0.108084, 0.108084
1.15931, 16, 22.3795, 0.10838, 4.24264, -6.37951, 0.61395, 0.108299, 0.374009, 0.115884, 0.113836, 0.154203, 0.20849, 0.109788, 0.422592, 20.8619, 0.10838, 0.10838, 0.380294, 0.10838, 0.10838
1.16722, 34, 27.3386, 0.108504, 6, 6.66137, 0.673425, 0.108404, 0.374133, 0.116008, 0.11396, 0.149602, 0.208614, 0.109912, 0.42018, 25.7589, 0.108504, 0.108504, 0.390484, 0.108504, 0.108504
1.17513, 32, 32.8684, 0.10843, 5.83095, -0.868427, 0.729572, 0.108307, 0.374058, 0.115934, 0.113886, 0.145231, 0.20854, 0.109838, 0.417515, 31.2297, 0.10843, 0.10843, 0.400001, 0.10843, 0.10843
1.18303, 24, 38.8639, 0.108131, 5.09902, -14.8639, 0.779933, 0.107982, 0.37376, 0.115635, 0.113587, 0.141121, 0.208241, 0.109539, 0.4147, 37.1722, 0.108131, 0.108132, 0.408436, 0.108131, 0.108131
1.19094, 54, 45.1717, 0.107585, 7.48331, 8.8283, 0.822128, 0.107403, 0.373214, 0.115089, 0.113041, 0.137271, 0.207695, 0.108993, 0.411876, 43.4352, 0.107585, 0.107585, 0.41545, 0.107585, 0.107585
1.19885, 66, 51.5925, 0.106769, 8.24621, 14.4075, 0.854032, 0.106549, 0.372398, 0.114273, 0.112225, 0.133655, 0.206879, 0.108177, 0.40923, 49.8218, 0.106769, 0.106769, 0.420752, 0.106769, 0.106769
1.20675, 46, 57.8909, 0.105667, 6.9282, -11.8909, 0.873956, 0.105402, 0.371296, 0.113171, 0.111123, 0.130231, 0.205777, 0.107075, 0.407001, 56.0982, 0.105667, 0.105667, 0.424097, 0.105667, 0.105667
1.21466, 64, 63.8074, 0.104267, 8.12404, 0.192574, 0.880788, 0.103949, 0.369896, 0.111771, 0.109724, 0.126945, 0.204378, 0.105676, 0.405482, 62.0059, 0.104267, 0.104268, 0.425283, 0.104267, 0.104267
1.22257, 60, 69.0762, 0.102565, 7.87401, -9.07618, 0.874084, 0.102184, 0.368194, 0.110069, 0.108022, 0.123741, 0.202676, 0.103974, 0.405028, 67.2793, 0.102565, 0.102566, 0.424152, 0.102565, 0.102565
1.23047, 100, 73.4447, 0.100564, 10.0995, 26.5553, 0.854116, 0.100109, 0.366192, 0.108068, 0.10602, 0.120565, 0.200674, 0.101972, 0.406051, 71.6655, 0.100564, 0.100564, 0.420594, 0.100564, 0.100564
1.23838, 72, 76.6939, 0.0982727, 8.60233, -4.6939, 0.82184, 0.0977333, 0.3639, 0.105777, 0.103729, 0.117375, 0.198383, 0.0996809, 0.409027, 74.9441, 0.0982727, 0.098273, 0.414557, 0.0982727, 0.0982727
1.24629, 86, 78.6563, 0.0957119, 9.38083, 7.34372, 0.778823, 0.0950735, 0.361339, 0.103216, 0.101168, 0.114136, 0.195821, 0.0971202, 0.414494, 76.9455, 0.0957119, 0.0957123, 0.406056, 0.0957119, 0.0957119
1.25419, 68, 79.2306, 0.0929088, 8.3666, -11.2306, 0.7271, 0.0921555, 0.358534, 0.100413, 0.098365, 0.110831, 0.193018, 0.094317, 0.423045, 77.566, 0.0929088, 0.0929091, 0.395177, 0.0929088, 0.0929088
1.2621, 62, 78.3904, 0.0898982, 8, -16.3904, 0.669023, 0.0890119, 0.355521, 0.0974021, 0.0953544, 0.107453, 0.190006, 0.0913064, 0.435325, 76.776, 0.0898982, 0.0898986, 0.382086, 0.0898982, 0.0898982
1.27001, 92, 76.1861, 0.086722, 9.69536, 15.8139, 0.607073, 0.085682, 0.352341, 0.0942258, 0.0921782, 0.104013, 0.186828, 0.0881302, 0.452017, 74.6228, 0.086722, 0.0867224, 0.367023, 0.086722, 0.086722
1.27791, 60, 72.7402, 0.0834274, 7.87401, -12.7402, 0.543693, 0.0822099, 0.349039, 0.0909309, 0.0888834, 0.100531, 0.183531, 0.0848355, 0.473832, 71.2255, 0.0834274, 0.0834277, 0.350297, 0.0834274, 0.0834274
1.28582, 78, 68.2361, 0.080065, 8.94427, 9.76389, 0.481137, 0.0786433, 0.345666, 0.0875683, 0.0855208, 0.0970359, 0.180164, 0.0814731, 0.50149, 66.7644, 0.080065, 0.0800654, 0.332278, 0.080065, 0.080065
1.29373, 64, 62.902, 0.0766876, 8.12404, 1.09798, 0.421347, 0.075031, 0.342271, 0.0841903, 0.082143, 0.093565, 0.17678, 0.0780955, 0.535706, 61.4647, 0.0766876, 0.0766879, 0.313377, 0.0766876, 0.0766876
1.30163, 46, 56.9926, 0.0733477, 6.9282, -10.9926, 0.365883, 0.0714218, 0.338904, 0.0808498, 0.0788027, 0.090159, 0.17343, 0.0747555, 0.577163, 55.5788, 0.0733477, 0.0733481, 0.294026, 0.0733477, 0.0733477
1.30954, 46, 50.7688, 0.0700963, 6.9282, -4.76881, 0.315884, 0.0678619, 0.335612, 0.0775973, 0.0755504, 0.0868598, 0.170163, 0.0715038, 0.626497, 49.3653, 0.0700963, 0.0700967, 0.274659, 0.0700963, 0.0700963
1.31745, 64, 44.4798, 0.0669804, 8.12404, 19.5202, 0.272065, 0.0643935, 0.332436, 0.0744797, 0.0724333, 0.0837083, 0.167024, 0.0683874, 0.684276, 43.0721, 0.0669804, 0.0669807, 0.255687, 0.0669804, 0.0669804
1.32535, 46, 38.3476, 0.064042, 6.9282, 7.65242, 0.234759, 0.0610533, 0.32941, 0.0715389, 0.0694932, 0.0807418, 0.164051, 0.0654485, 0.750982, 36.9201, 0.064042, 0.0640423, 0.237477, 0.064042, 0.064042
1.33326, 42, 32.556, 0.0613171, 6.63325, 9.44405, 0.203964, 0.0578713, 0.32656, 0.0688106, 0.0667659, 0.0779928, 0.161278, 0.0627228, 0.826997, 31.0924, 0.0613171, 0.0613175, 0.220342, 0.0613171, 0.0613171
1.34117, 30, 27.2439, 0.0588346, 5.65685, 2.7561, 0.179409, 0.0548702, 0.323902, 0.0663233, 0.06428, 0.0754874, 0.158728, 0.0602392, 0.912596, 25.7279, 0.0588346, 0.058835, 0.204522, 0.0588346, 0.0588346
1.34907, 28, 22.5043, 0.0566165, 5.47723, 5.49574, 0.160627, 0.052065, 0.321443, 0.0640986, 0.0620572, 0.0732452, 0.156416, 0.0580196, 1.00793, 20.9198, 0.0566165, 0.0566169, 0.190185, 0.0566165, 0.0566165
1.35698, 20, 18.3854, 0.0546774, 4.69042, 1.6146, 0.14701, 0.0494629, 0.319178, 0.0621506, 0.0601117, 0.0712788, 0.154351, 0.0560785, 1.11305, 16.7169, 0.0546774, 0.0546778, 0.177421, 0.0546774, 0.0546774
1.36489, 20, 14.8969, 0.0530251, 4.69042, 5.10309, 0.137872, 0.0470639, 0.317094, 0.0604866, 0.0584511, 0.0695943, 0.152531, 0.0544237, 1.22789, 13.1295, 0.0530251, 0.0530255, 0.16625, 0.0530251, 0.0530251
1.37279, 38, 12.0169, 0.0516618, 6.32456, 25.9831, 0.132489, 0.0448617, 0.315169, 0.0591079, 0.0570768, 0.0681915, 0.150951, 0.0530571, 1.35228, 10.1369, 0.0516618, 0.0516621, 0.156631, 0.0516618, 0.0516618
1.3807, 12, 9.70037, 0.0505844, 3.74166, 2.29963, 0.130136, 0.0428443, 0.313375, 0.058011, 0.0559855, 0.0670659, 0.149596, 0.0519758, 1.48597, 7.69505, 0.0505844, 0.0505848, 0.148474, 0.0505844, 0.0505844
1.38861, 10, 7.887, 0.0497864, 3.4641, 2.113, 0.130109, 0.0409955, 0.31168, 0.0571885, 0.0551701, 0.0662088, 0.14845, 0.0511731, 1.62865, 5.7448, 0.0497864, 0.0497868, 0.141651, 0.0497864, 0.0497864
1.39652, 8, 6.50895, 0.0492587, 3.16228, 1.49105, 0.131745, 0.039296, 0.310049, 0.0566307, 0.0546209, 0.0656093, 0.147495, 0.05064, 1.77999, 4.21948, 0.0492587, 0.0492591, 0.136013, 0.0492587, 0.0492587
1.40442, 16, 5.49664, 0.048991, 4.24264, 10.5034, 0.134437, 0.0377249, 0.308449, 0.0563266, 0.0543273, 0.0652558, 0.146712, 0.0503663, 1.9396, 3.05068, 0.048991, 0.0489914, 0.1314, 0.048991, 0.048991
1.41233, 14, 4.78353, 0.0489733, 4, 9.21647, 0.137638, 0.0362607, 0.306851, 0.0562658, 0.0542788, 0.0651368, 0.146082, 0.0503422, 2.10712, 2.17292, 0.0489733, 0.0489737, 0.127657, 0.0489733, 0.0489733
1.42024, 20, 4.30917, 0.0491967, 4.69042, 15.6908, 0.14088, 0.0348827, 0.305237, 0.0564391, 0.0544665, 0.0652427, 0.145594, 0.0505592, 2.28223, 1.52665, 0.0491967, 0.0491971, 0.124638, 0.0491967, 0.0491967
1.42814, 6, 4.02106, 0.0496548, 2.82843, 1.97894, 0.143773, 0.0335718, 0.303594, 0.0568398, 0.0548836, 0.0655667, 0.145238, 0.0510113, 2.46474, 1.06009, 0.0496548, 0.0496551, 0.122216, 0.0496548, 0.0496548
1.43605, 6, 3.87532, 0.0503439, 2.82843, 2.12468, 0.146016, 0.0323115, 0.301925, 0.0574645, 0.0555269, 0.0661055, 0.145014, 0.0516956, 2.6546, 0.729785, 0.0503439, 0.0503442, 0.120286, 0.0503439, 0.0503439
1.44396, 8, 3.83667, 0.051264, 3.16228, 4.16333, 0.147401, 0.0310878, 0.300246, 0.0583138, 0.0563964, 0.0668602, 0.144928, 0.0526129, 2.85202, 0.500494, 0.051264, 0.0512644, 0.118768, 0.051264, 0.051264
1.45186, 4, 3.8779, 0.052419, 2.44949, 0.122097, 0.147812, 0.0298903, 0.298588, 0.059392, 0.0574967, 0.0678361, 0.144994, 0.0537681, 3.05769, 0.344486, 0.052419, 0.0524193, 0.117607, 0.052419, 0.052419
1.45977, 4, 3.97919, 0.0538164, 2.44949, 0.0208051, 0.147228, 0.0287116, 0.296995, 0.0607078, 0.0588359, 0.0690432, 0.145233, 0.05517, 3.27301, 0.240551, 0.0538164, 0.0538168, 0.116769, 0.0538164, 0.0538164
1.46768, 4, 4.12741, 0.0554677, 2.44949, -0.127411, 0.145707, 0.0275474, 0.295523, 0.0622738, 0.0604264, 0.0704957, 0.145675, 0.0568313, 3.50056, 0.172882, 0.0554677, 0.055468, 0.116243, 0.0554677, 0.0554677
1.47558, 4, 4.31575, 0.0573873, 2.44949, -0.315753, 0.143384, 0.0263959, 0.294239, 0.0641059, 0.0622836, 0.0722115, 0.146354, 0.0587682, 3.74486, 0.129996, 0.0573873, 0.0573876, 0.116034, 0.0573873, 0.0573873
1.48349, 10, 4.54388, 0.0595928, 3.4641, 5.45612, 0.140449, 0.0252576, 0.293216, 0.0662233, 0.0644263, 0.0742116, 0.14731, 0.0609997, 4.01346, 0.103757, 0.0595928, 0.0595931, 0.116161, 0.0595928, 0.0595928
1.4914, 4, 4.81876, 0.062104, 2.44949, -0.818756, 0.137135, 0.0241343, 0.29253, 0.0686473, 0.0668753, 0.0765195, 0.148583, 0.0635473, 4.31868, 0.0885262, 0.062104, 0.0621043, 0.116652, 0.062104, 0.062104
1.4993, 0, 5.15646, 0.0649427, 1.41421, -5.15646, 0.133694, 0.0230288, 0.292258, 0.0714011, 0.0696535, 0.0791602, 0.150217, 0.0664342, 4.68009, 0.0804923, 0.0649427, 0.0649429, 0.117542, 0.0649427, 0.0649427
1.50721, 10, 5.58516, 0.0681315, 3.4641, 4.41484, 0.130384, 0.0219444, 0.292473, 0.0745088, 0.0727844, 0.0821599, 0.152255, 0.0696848, 5.1281, 0.0771339, 0.0681315, 0.0681318, 0.118868, 0.0681315, 0.0681315
1.51512, 6, 6.14962, 0.0716944, 2.82843, -0.149621, 0.12745, 0.0208841, 0.293241, 0.0779955, 0.076293, 0.0855451, 0.154736, 0.0733245, 5.70879, 0.0768218, 0.0716944, 0.0716947, 0.120669, 0.0716944, 0.0716944
1.52302, 4, 6.91732, 0.0756558, 2.44949, -2.91732, 0.125111, 0.0198505, 0.29462, 0.0818864, 0.0802041, 0.0893422, 0.157699, 0.0773788, 6.49047, 0.078529, 0.0756558, 0.0756561, 0.122983, 0.0756558, 0.0756558
1.53093, 8, 7.98648, 0.0800404, 3.16228, 0.0135241, 0.123554, 0.0188458, 0.296658, 0.0862069, 0.0845431, 0.0935775, 0.161176, 0.0818735, 7.57178, 0.0816245, 0.0800404, 0.0800407, 0.125844, 0.0800404, 0.0800404
1.53884, 16, 9.4959, 0.0848732, 4.24264, 6.5041, 0.122924, 0.0178709, 0.29939, 0.0909823, 0.089335, 0.0982767, 0.165198, 0.0868345, 9.0918, 0.0857325, 0.0848732, 0.0848734, 0.129283, 0.0848732, 0.0848732
1.54674, 10, 11.6364, 0.0901794, 3.4641, -1.63639, 0.123327, 0.0169266, 0.302844, 0.0962381, 0.0946052, 0.103465, 0.169791, 0.0922875, 11.2415, 0.0906382, 0.0901794, 0.0901797, 0.133328, 0.0901794, 0.0901794
1.55465, 10, 14.6631, 0.0959849, 3.4641, -4.66311, 0.124829, 0.0160126, 0.307035, 0.101999, 0.100379, 0.109168, 0.174978, 0.0982587, 14.2761, 0.0962259, 0.0959849, 0.0959852, 0.138003, 0.0959849, 0.0959849
1.56256, 20, 18.9074, 0.102315, 4.69042, 1.09261, 0.127463, 0.0151285, 0.311971, 0.108292, 0.106683, 0.11541, 0.180778, 0.104774, 18.5271, 0.10244, 0.102315, 0.102316, 0.143329, 0.102315, 0.102315
1.57046, 20, 24.7871, 0.109197, 4.69042, -4.78715, 0.131234, 0.0142738, 0.317652, 0.115141, 0.113542, 0.122215, 0.187211, 0.11186, 24.4125, 0.109261, 0.109197, 0.109198, 0.149324, 0.109197, 0.109197
1.57837, 52, 32.8124, 0.116658, 7.34847, 19.1876, 0.136127, 0.0134476, 0.32407, 0.122573, 0.120982, 0.12961, 0.194293, 0.119543, 32.4424, 0.11669, 0.116658, 0.116658, 0.156004, 0.116658, 0.116658
1.58628, 46, 43.584, 0.124725, 6.9282, 2.41596, 0.142114, 0.0126495, 0.331216, 0.130615, 0.129031, 0.137618, 0.20204, 0.12785, 43.218, 0.12474, 0.124725, 0.124725, 0.163383, 0.124725, 0.124725
1.59418, 56, 57.7824, 0.133425, 7.61577, -1.78236, 0.149158, 0.0118795, 0.339074, 0.139293, 0.137716, 0.146265, 0.210468, 0.136809, 57.4195, 0.133433, 0.133425, 0.133426, 0.171474, 0.133425, 0.133425
1.60209, 78, 76.144, 0.142788, 8.94427, 1.856, 0.157222, 0.0111375, 0.347626, 0.148633, 0.147065, 0.155577, 0.219597, 0.146447, 75.7839, 0.142792, 0.142788, 0.142789, 0.180291, 0.142788, 0.142788
1.61, 98, 99.4204, 0.152841, 10, -1.42039, 0.166269, 0.0104241, 0.356854, 0.158664, 0.157104, 0.165577, 0.229444, 0.156791, 99.0626, 0.152843, 0.152841, 0.152841, 0.189845, 0.152841, 0.152841
1.6179, 128, 128.326, 0.163612, 11.4018, -0.325562, 0.176268, 0.00974024, 0.366735, 0.16941, 0.16786, 0.176291, 0.24003, 0.167868, 127.97, 0.163612, 0.163612, 0.163612, 0.200148, 0.163612, 0.163612
1.62581, 198, 163.465, 0.175126, 14.1421, 34.535, 0.187191, 0.00908685, 0.377247, 0.180897, 0.179359, 0.187742, 0.251379, 0.179702, 163.111, 0.175126, 0.175126, 0.175126, 0.211211, 0.175126, 0.175126
1.63372, 196, 205.256, 0.187408, 14.0712, -9.25583, 0.199018, 0.00846508, 0.388369, 0.193147, 0.191626, 0.19995, 0.263516, 0.192319, 204.904, 0.187408, 0.187408, 0.187408, 0.223043, 0.187408, 0.187408
