   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_131.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
19.3657, 0, 0.105011, 0, 1.41421, -0.105011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.78907e-06, 0, 0.105007, 0
19.3736, 0, 0.102591, 0, 1.41421, -0.102591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.90835e-06, 0, 0.102587, 0
19.3815, 0, 0.100208, 0, 1.41421, -0.100208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05369e-06, 0, 0.100204, 0
19.3894, 0, 0.0978629, 0, 1.41421, -0.0978629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.23059e-06, 0, 0.0978586, 0
19.3973, 0, 0.0955539, 0, 1.41421, -0.0955539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44554e-06, 0, 0.0955494, 0
19.4052, 0, 0.0932813, 0, 1.41421, -0.0932813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.70634e-06, 0, 0.0932766, 0
19.4131, 0, 0.0910443, 0, 1.41421, -0.0910443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.02245e-06, 0, 0.0910393, 0
19.421, 0, 0.0888439, 0, 1.41421, -0.0888439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.40489e-06, 0, 0.0888385, 0
19.4289, 0, 0.0866789, 0, 1.41421, -0.0866789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.86731e-06, 0, 0.086673, 0
19.4367, 0, 0.0845503, 0, 1.41421, -0.0845503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.42568e-06, 0, 0.0845439, 0
19.4446, 0, 0.0824576, 0, 1.41421, -0.0824576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.09957e-06, 0, 0.0824505, 0
19.4525, 0, 0.0804008, 0, 1.41421, -0.0804008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.91255e-06, 0, 0.0803929, 0
19.4604, 0, 0.0783798, 0, 1.41421, -0.0783798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.89312e-06, 0, 0.0783709, 0
19.4683, 2, 0.0763948, 9.05308e-36, 2, 1.92361, 0, 9.05308e-36, 9.05308e-36, 9.05308e-36, 9.05308e-36, 9.05308e-36, 9.05308e-36, 9.05308e-36, 9.05308e-36, 9.05308e-36, 9.05308e-36, 9.05308e-36, 9.05308e-36, 9.05308e-36, 1.0076e-05, 9.05308e-36, 0.0763847, 9.05308e-36
19.4762, 0, 0.0744459, 1.65712e-35, 1.41421, -0.0744459, 0, 1.65712e-35, 1.65712e-35, 1.65712e-35, 1.65712e-35, 1.65712e-35, 1.65712e-35, 1.65712e-35, 1.65712e-35, 1.65712e-35, 1.65712e-35, 1.65712e-35, 1.65712e-35, 1.65712e-35, 1.15047e-05, 1.65712e-35, 0.0744344, 1.65712e-35
19.4841, 0, 0.0725326, 1.10129e-35, 1.41421, -0.0725326, 0, 1.10129e-35, 1.10129e-35, 1.10129e-35, 1.10129e-35, 1.10129e-35, 1.10129e-35, 1.10129e-35, 1.10129e-35, 1.10129e-35, 1.10129e-35, 1.10129e-35, 1.10129e-35, 1.10129e-35, 1.32363e-05, 1.10129e-35, 0.0725194, 1.10129e-35
19.492, 0, 0.0706561, 2.75322e-36, 1.41421, -0.0706561, 0, 2.75322e-36, 2.75322e-36, 2.75322e-36, 2.75322e-36, 2.75322e-36, 2.75322e-36, 2.75322e-36, 2.75322e-36, 2.75322e-36, 2.75322e-36, 2.75322e-36, 2.75322e-36, 2.75322e-36, 1.53203e-05, 2.75322e-36, 0.0706408, 2.75322e-36
19.4999, 2, 0.0688159, 0, 2, 1.93118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78381e-05, 0, 0.0687981, 0
19.5077, 0, 0.0670124, 1.72995e-35, 1.41421, -0.0670124, 0, 1.72995e-35, 1.72995e-35, 1.72995e-35, 1.72995e-35, 1.72995e-35, 1.72995e-35, 1.72995e-35, 1.72995e-35, 1.72995e-35, 1.72995e-35, 1.72995e-35, 1.72995e-35, 1.72995e-35, 2.08828e-05, 1.72995e-35, 0.0669915, 1.72995e-35
19.5156, 0, 0.0652456, 3.10828e-35, 1.41421, -0.0652456, 0, 3.10828e-35, 3.10828e-35, 3.10828e-35, 3.10828e-35, 3.10828e-35, 3.10828e-35, 3.10828e-35, 3.10828e-35, 3.10828e-35, 3.10828e-35, 3.10828e-35, 3.10828e-35, 3.10828e-35, 2.45675e-05, 3.10828e-35, 0.065221, 3.10828e-35
19.5235, 0, 0.0635152, 2.05696e-35, 1.41421, -0.0635152, 0, 2.05696e-35, 2.05696e-35, 2.05696e-35, 2.05696e-35, 2.05696e-35, 2.05696e-35, 2.05696e-35, 2.05696e-35, 2.05696e-35, 2.05696e-35, 2.05696e-35, 2.05696e-35, 2.05696e-35, 2.90316e-05, 2.05696e-35, 0.0634862, 2.05696e-35
19.5314, 2, 0.0618225, 5.14241e-36, 2, 1.93818, 0, 5.14241e-36, 5.14241e-36, 5.14241e-36, 5.14241e-36, 5.14241e-36, 5.14241e-36, 5.14241e-36, 5.14241e-36, 5.14241e-36, 5.14241e-36, 5.14241e-36, 5.14241e-36, 5.14241e-36, 3.44408e-05, 5.14241e-36, 0.061788, 5.14241e-36
19.5393, 0, 0.0601671, 0, 1.41421, -0.0601671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10007e-05, 0, 0.0601261, 0
19.5472, 0, 0.058549, 7.04825e-38, 1.41421, -0.058549, 0, 7.04825e-38, 7.04825e-38, 7.04825e-38, 7.04825e-38, 7.04825e-38, 7.04825e-38, 7.04825e-38, 7.04825e-38, 7.04825e-38, 7.04825e-38, 7.04825e-38, 7.04825e-38, 7.04825e-38, 4.8962e-05, 7.04825e-38, 0.0585, 7.04825e-38
19.5551, 0, 0.0569693, 1.76206e-38, 1.41421, -0.0569693, 0, 1.76206e-38, 1.76206e-38, 1.76206e-38, 1.76206e-38, 1.76206e-38, 1.76206e-38, 1.76206e-38, 1.76206e-38, 1.76206e-38, 1.76206e-38, 1.76206e-38, 1.76206e-38, 1.76206e-38, 5.86217e-05, 1.76206e-38, 0.0569106, 1.76206e-38
19.563, 0, 0.0554279, 0, 1.41421, -0.0554279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.03461e-05, 0, 0.0553575, 0
19.5709, 0, 0.0539252, 0, 1.41421, -0.0539252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.45739e-05, 0, 0.0538406, 0
19.5787, 0, 0.0524617, 0, 1.41421, -0.0524617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000101833, 0, 0.0523599, 0
19.5866, 0, 0.051038, 0, 1.41421, -0.051038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000122756, 0, 0.0509153, 0
19.5945, 0, 0.0496547, 0, 1.41421, -0.0496547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000148098, 0, 0.0495066, 0
19.6024, 0, 0.0483123, 0, 1.41421, -0.0483123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000178763, 0, 0.0481335, 0
19.6103, 0, 0.0470123, 0, 1.41421, -0.0470123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000215801, 0, 0.0467965, 0
19.6182, 0, 0.0457554, 0, 1.41421, -0.0457554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000260471, 0, 0.0454949, 0
19.6261, 0, 0.0445429, 0, 1.41421, -0.0445429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000314243, 0, 0.0442287, 0
19.634, 0, 0.0433761, 0, 1.41421, -0.0433761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000378855, 0, 0.0429972, 0
19.6419, 2, 0.0422571, 0, 2, 1.95774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000456276, 0, 0.0418008, 0
19.6497, 2, 0.0411877, 0, 2, 1.95881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000548834, 0, 0.0406389, 0
19.6576, 0, 0.0401703, 0, 1.41421, -0.0401703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000659196, 0, 0.0395111, 0
19.6655, 0, 0.0392072, 0, 1.41421, -0.0392072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000790453, 0, 0.0384168, 0
19.6734, 0, 0.0383021, 0, 1.41421, -0.0383021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000946024, 0, 0.0373561, 0
19.6813, 0, 0.0374582, 0, 1.41421, -0.0374582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00112989, 0, 0.0363283, 0
19.6892, 0, 0.0366795, 0, 1.41421, -0.0366795, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00134651, 0, 0.035333, 0
19.6971, 0, 0.0359706, 0, 1.41421, -0.0359706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00160089, 0, 0.0343697, 0
19.705, 0, 0.0353364, 0, 1.41421, -0.0353364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0018986, 0, 0.0334378, 0
19.7129, 0, 0.0347827, 0, 1.41421, -0.0347827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00224583, 0, 0.0325368, 0
19.7208, 0, 0.0343155, 2.67252e-22, 1.41421, -0.0343155, 0, 2.67252e-22, 2.67252e-22, 2.67252e-22, 2.67252e-22, 2.67252e-22, 2.67252e-22, 2.67252e-22, 2.67252e-22, 2.67252e-22, 2.67252e-22, 2.67252e-22, 2.67252e-22, 2.67252e-22, 0.0026495, 2.67252e-22, 0.031666, 2.67252e-22
19.7286, 0, 0.0339419, 1.06516e-21, 1.41421, -0.0339419, 0, 1.06516e-21, 1.06516e-21, 1.06516e-21, 1.06516e-21, 1.06516e-21, 1.06516e-21, 1.06516e-21, 1.06516e-21, 1.06516e-21, 1.06516e-21, 1.06516e-21, 1.06516e-21, 1.06516e-21, 0.00311692, 1.06516e-21, 0.030825, 1.06516e-21
19.7365, 0, 0.0336695, 2.39372e-21, 1.41421, -0.0336695, 0, 2.39372e-21, 2.39372e-21, 2.39372e-21, 2.39372e-21, 2.39372e-21, 2.39372e-21, 2.39372e-21, 2.39372e-21, 2.39372e-21, 2.39372e-21, 2.39372e-21, 2.39372e-21, 2.39372e-21, 0.0036563, 2.39372e-21, 0.0300132, 2.39372e-21
19.7444, 0, 0.0335062, 4.26063e-21, 1.41421, -0.0335062, 0, 4.26063e-21, 4.26063e-21, 4.26063e-21, 4.26063e-21, 4.26063e-21, 4.26063e-21, 4.26063e-21, 4.26063e-21, 4.26063e-21, 4.26063e-21, 4.26063e-21, 4.26063e-21, 4.26063e-21, 0.00427665, 4.26063e-21, 0.0292296, 4.26063e-21
19.7523, 0, 0.0334611, 6.65244e-21, 1.41421, -0.0334611, 0, 6.65244e-21, 6.65244e-21, 6.65244e-21, 6.65244e-21, 6.65244e-21, 6.65244e-21, 6.65244e-21, 6.65244e-21, 6.65244e-21, 6.65244e-21, 6.65244e-21, 6.65244e-21, 6.65244e-21, 0.00498714, 6.65244e-21, 0.028474, 6.65244e-21
19.7602, 2, 0.0335434, 9.5749e-21, 2, 1.96646, 0, 9.5749e-21, 9.5749e-21, 9.5749e-21, 9.5749e-21, 9.5749e-21, 9.5749e-21, 9.5749e-21, 9.5749e-21, 9.5749e-21, 9.5749e-21, 9.5749e-21, 9.5749e-21, 9.5749e-21, 0.00579804, 9.5749e-21, 0.0277454, 9.5749e-21
19.7681, 2, 0.0337633, 1.36128e-20, 2, 1.96624, 0, 1.36128e-20, 1.36128e-20, 1.36128e-20, 1.36128e-20, 1.36128e-20, 1.36128e-20, 1.36128e-20, 1.36128e-20, 1.36128e-20, 1.36128e-20, 1.36128e-20, 1.36128e-20, 1.36128e-20, 0.00672012, 1.36128e-20, 0.0270431, 1.36128e-20
19.776, 2, 0.0341313, 1.83592e-20, 2, 1.96587, 0, 1.83592e-20, 1.83592e-20, 1.83592e-20, 1.83592e-20, 1.83592e-20, 1.83592e-20, 1.83592e-20, 1.83592e-20, 1.83592e-20, 1.83592e-20, 1.83592e-20, 1.83592e-20, 1.83592e-20, 0.00776496, 1.83592e-20, 0.0263664, 1.83592e-20
19.7839, 0, 0.0346585, 3.13082e-14, 1.41421, -0.0346585, 0, 3.13082e-14, 3.13082e-14, 3.13082e-14, 3.13082e-14, 3.13082e-14, 3.13082e-14, 3.13082e-14, 3.13082e-14, 3.13082e-14, 3.13082e-14, 3.13082e-14, 3.13082e-14, 3.13082e-14, 0.00894387, 3.13082e-14, 0.0257146, 3.13082e-14
19.7918, 0, 0.0353564, 5.518e-14, 1.41421, -0.0353564, 0, 5.518e-14, 5.518e-14, 5.518e-14, 5.518e-14, 5.518e-14, 5.518e-14, 5.518e-14, 5.518e-14, 5.518e-14, 5.518e-14, 5.518e-14, 5.518e-14, 5.518e-14, 0.0102694, 5.518e-14, 0.025087, 5.518e-14
19.7996, 0, 0.0362368, 3.63705e-14, 1.41421, -0.0362368, 0, 3.63705e-14, 3.63705e-14, 3.63705e-14, 3.63705e-14, 3.63705e-14, 3.63705e-14, 3.63705e-14, 3.63705e-14, 3.63705e-14, 3.63705e-14, 3.63705e-14, 3.63705e-14, 3.63705e-14, 0.0117541, 3.63705e-14, 0.0244827, 3.63705e-14
19.8075, 0, 0.0373118, 9.10849e-15, 1.41421, -0.0373118, 0, 9.10849e-15, 9.10849e-15, 9.10849e-15, 9.10849e-15, 9.10849e-15, 9.10849e-15, 9.10849e-15, 9.10849e-15, 9.10849e-15, 9.10849e-15, 9.10849e-15, 9.10849e-15, 9.10849e-15, 0.0134108, 9.10849e-15, 0.023901, 9.10849e-15
19.8154, 0, 0.0385937, 2.76567e-20, 1.41421, -0.0385937, 0, 2.76567e-20, 2.76567e-20, 2.76567e-20, 2.76567e-20, 2.76567e-20, 2.76567e-20, 2.76567e-20, 2.76567e-20, 2.76567e-20, 2.76567e-20, 2.76567e-20, 2.76567e-20, 2.76567e-20, 0.0152525, 2.76567e-20, 0.0233411, 2.76567e-20
19.8233, 0, 0.0400944, 3.23597e-14, 1.41421, -0.0400944, 0, 3.23597e-14, 3.23597e-14, 3.23597e-14, 3.23597e-14, 3.23597e-14, 3.23597e-14, 3.23597e-14, 3.23597e-14, 3.23597e-14, 3.23597e-14, 3.23597e-14, 3.23597e-14, 3.23597e-14, 0.0172921, 3.23597e-14, 0.0228023, 3.23597e-14
19.8312, 0, 0.041826, 5.87818e-14, 1.41421, -0.041826, 0, 5.87818e-14, 5.87818e-14, 5.87818e-14, 5.87818e-14, 5.87818e-14, 5.87818e-14, 5.87818e-14, 5.87818e-14, 5.87818e-14, 5.87818e-14, 5.87818e-14, 5.87818e-14, 5.87818e-14, 0.0195423, 5.87818e-14, 0.0222837, 5.87818e-14
19.8391, 2, 0.0438006, 3.90104e-14, 2, 1.9562, 0, 3.90104e-14, 3.90104e-14, 3.90104e-14, 3.90104e-14, 3.90104e-14, 3.90104e-14, 3.90104e-14, 3.90104e-14, 3.90104e-14, 3.90104e-14, 3.90104e-14, 3.90104e-14, 3.90104e-14, 0.0220161, 3.90104e-14, 0.0217846, 3.90104e-14
19.847, 2, 0.0460283, 9.76565e-15, 2, 1.95397, 0, 9.76565e-15, 9.76565e-15, 9.76565e-15, 9.76565e-15, 9.76565e-15, 9.76565e-15, 9.76565e-15, 9.76565e-15, 9.76565e-15, 9.76565e-15, 9.76565e-15, 9.76565e-15, 9.76565e-15, 0.024724, 9.76565e-15, 0.0213043, 9.76565e-15
19.8549, 0, 0.0485206, 1.74444e-20, 1.41421, -0.0485206, 0, 1.74444e-20, 1.74444e-20, 1.74444e-20, 1.74444e-20, 1.74444e-20, 1.74444e-20, 1.74444e-20, 1.74444e-20, 1.74444e-20, 1.74444e-20, 1.74444e-20, 1.74444e-20, 1.74444e-20, 0.0276787, 1.74444e-20, 0.0208419, 1.74444e-20
19.8628, 0, 0.0512857, 5.63316e-15, 1.41421, -0.0512857, 0, 5.63316e-15, 5.63316e-15, 5.63316e-15, 5.63316e-15, 5.63316e-15, 5.63316e-15, 5.63316e-15, 5.63316e-15, 5.63316e-15, 5.63316e-15, 5.63316e-15, 5.63316e-15, 5.63316e-15, 0.0308887, 5.63316e-15, 0.020397, 5.63316e-15
19.8706, 0, 0.0543326, 9.9878e-15, 1.41421, -0.0543326, 0, 9.9878e-15, 9.9878e-15, 9.9878e-15, 9.9878e-15, 9.9878e-15, 9.9878e-15, 9.9878e-15, 9.9878e-15, 9.9878e-15, 9.9878e-15, 9.9878e-15, 9.9878e-15, 9.9878e-15, 0.0343639, 9.9878e-15, 0.0199687, 9.9878e-15
19.8785, 0, 0.0576682, 6.59342e-15, 1.41421, -0.0576682, 0, 6.59342e-15, 6.59342e-15, 6.59342e-15, 6.59342e-15, 6.59342e-15, 6.59342e-15, 6.59342e-15, 6.59342e-15, 6.59342e-15, 6.59342e-15, 6.59342e-15, 6.59342e-15, 6.59342e-15, 0.0381119, 6.59342e-15, 0.0195563, 6.59342e-15
19.8864, 0, 0.0612983, 1.65233e-15, 1.41421, -0.0612983, 0, 1.65233e-15, 1.65233e-15, 1.65233e-15, 1.65233e-15, 1.65233e-15, 1.65233e-15, 1.65233e-15, 1.65233e-15, 1.65233e-15, 1.65233e-15, 1.65233e-15, 1.65233e-15, 1.65233e-15, 0.042139, 1.65233e-15, 0.0191593, 1.65233e-15
19.8943, 0, 0.0652276, 9.5749e-21, 1.41421, -0.0652276, 0, 9.5749e-21, 9.5749e-21, 9.5749e-21, 9.5749e-21, 9.5749e-21, 9.5749e-21, 9.5749e-21, 9.5749e-21, 9.5749e-21, 9.5749e-21, 9.5749e-21, 9.5749e-21, 9.5749e-21, 0.0464508, 9.5749e-21, 0.0187768, 9.5749e-21
19.9022, 0, 0.0694563, 7.33078e-21, 1.41421, -0.0694563, 0, 7.33078e-21, 7.33078e-21, 7.33078e-21, 7.33078e-21, 7.33078e-21, 7.33078e-21, 7.33078e-21, 7.33078e-21, 7.33078e-21, 7.33078e-21, 7.33078e-21, 7.33078e-21, 7.33078e-21, 0.0510479, 7.33078e-21, 0.0184084, 7.33078e-21
19.9101, 2, 0.0739852, 5.38588e-21, 2, 1.92601, 0, 5.38588e-21, 5.38588e-21, 5.38588e-21, 5.38588e-21, 5.38588e-21, 5.38588e-21, 5.38588e-21, 5.38588e-21, 5.38588e-21, 5.38588e-21, 5.38588e-21, 5.38588e-21, 5.38588e-21, 0.0559316, 5.38588e-21, 0.0180536, 5.38588e-21
19.918, 0, 0.0788122, 3.74019e-21, 1.41421, -0.0788122, 0, 3.74019e-21, 3.74019e-21, 3.74019e-21, 3.74019e-21, 3.74019e-21, 3.74019e-21, 3.74019e-21, 3.74019e-21, 3.74019e-21, 3.74019e-21, 3.74019e-21, 3.74019e-21, 3.74019e-21, 0.0611004, 3.74019e-21, 0.0177117, 3.74019e-21
19.9259, 0, 0.0839327, 2.39372e-21, 1.41421, -0.0839327, 0, 2.39372e-21, 2.39372e-21, 2.39372e-21, 2.39372e-21, 2.39372e-21, 2.39372e-21, 2.39372e-21, 2.39372e-21, 2.39372e-21, 2.39372e-21, 2.39372e-21, 2.39372e-21, 2.39372e-21, 0.0665503, 2.39372e-21, 0.0173824, 2.39372e-21
19.9338, 0, 0.0893396, 1.34647e-21, 1.41421, -0.0893396, 0, 1.34647e-21, 1.34647e-21, 1.34647e-21, 1.34647e-21, 1.34647e-21, 1.34647e-21, 1.34647e-21, 1.34647e-21, 1.34647e-21, 1.34647e-21, 1.34647e-21, 1.34647e-21, 1.34647e-21, 0.0722746, 1.34647e-21, 0.017065, 1.34647e-21
19.9416, 0, 0.0950234, 5.98431e-22, 1.41421, -0.0950234, 0, 5.98431e-22, 5.98431e-22, 5.98431e-22, 5.98431e-22, 5.98431e-22, 5.98431e-22, 5.98431e-22, 5.98431e-22, 5.98431e-22, 5.98431e-22, 5.98431e-22, 5.98431e-22, 5.98431e-22, 0.0782641, 5.98431e-22, 0.0167592, 5.98431e-22
19.9495, 0, 0.100973, 1.49608e-22, 1.41421, -0.100973, 0, 1.49608e-22, 1.49608e-22, 1.49608e-22, 1.49608e-22, 1.49608e-22, 1.49608e-22, 1.49608e-22, 1.49608e-22, 1.49608e-22, 1.49608e-22, 1.49608e-22, 1.49608e-22, 1.49608e-22, 0.0845087, 1.49608e-22, 0.0164646, 1.49608e-22
19.9574, 0, 0.107173, 0, 1.41421, -0.107173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0909924, 0, 0.0161807, 0
19.9653, 0, 0.113603, 0, 1.41421, -0.113603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0976959, 0, 0.0159075, 0
19.9732, 0, 0.120245, 0, 1.41421, -0.120245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.104601, 0, 0.0156444, 0
19.9811, 0, 0.127076, 0, 1.41421, -0.127076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.111685, 0, 0.0153913, 0
19.989, 0, 0.13407, 0, 1.41421, -0.13407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.118922, 0, 0.015148, 0
19.9969, 0, 0.141198, 0, 1.41421, -0.141198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.126284, 0, 0.0149142, 0
20.0048, 0, 0.14843, 0, 1.41421, -0.14843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.13374, 0, 0.0146898, 0
20.0126, 0, 0.155735, 0, 1.41421, -0.155735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.14126, 0, 0.0144747, 0
20.0205, 2, 0.163073, 0, 2, 1.83693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.148805, 0, 0.0142688, 0
20.0284, 0, 0.170411, 0, 1.41421, -0.170411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.156339, 0, 0.014072, 0
20.0363, 2, 0.177707, 0, 2, 1.82229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.163823, 0, 0.0138843, 0
20.0442, 0, 0.184923, 0, 1.41421, -0.184923, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.171218, 0, 0.0137056, 0
20.0521, 0, 0.192017, 0, 1.41421, -0.192017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.178481, 0, 0.013536, 0
20.06, 0, 0.198945, 0, 1.41421, -0.198945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.18557, 0, 0.0133755, 0
20.0679, 0, 0.205669, 0, 1.41421, -0.205669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.192445, 0, 0.0132241, 0
20.0758, 0, 0.212138, 0, 1.41421, -0.212138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.199056, 0, 0.0130819, 0
20.0836, 0, 0.218313, 0, 1.41421, -0.218313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.205364, 0, 0.012949, 0
20.0915, 0, 0.22415, 0, 1.41421, -0.22415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.211324, 0, 0.0128254, 0
20.0994, 0, 0.229608, 9.66742e-11, 1.41421, -0.229608, 0, 9.66742e-11, 9.66742e-11, 9.66742e-11, 9.66742e-11, 9.66742e-11, 9.66742e-11, 9.66742e-11, 9.66742e-11, 9.66742e-11, 9.66742e-11, 9.66742e-11, 9.66742e-11, 9.66742e-11, 0.216896, 9.66742e-11, 0.0127113, 9.66742e-11
20.1073, 0, 0.234646, 3.51821e-10, 1.41421, -0.234646, 0, 3.51821e-10, 3.51821e-10, 3.51821e-10, 3.51821e-10, 3.51821e-10, 3.51821e-10, 3.51821e-10, 3.51821e-10, 3.51821e-10, 3.51821e-10, 3.51821e-10, 3.51821e-10, 3.51821e-10, 0.222039, 3.51821e-10, 0.0126068, 3.51821e-10
20.1152, 0, 0.239226, 6.82835e-10, 1.41421, -0.239226, 0, 6.82835e-10, 6.82835e-10, 6.82835e-10, 6.82835e-10, 6.82835e-10, 6.82835e-10, 6.82835e-10, 6.82835e-10, 6.82835e-10, 6.82835e-10, 6.82835e-10, 6.82835e-10, 6.82835e-10, 0.226714, 6.82835e-10, 0.0125119, 6.82835e-10
20.1231, 0, 0.243313, 1.07126e-09, 1.41421, -0.243313, 0, 1.07126e-09, 1.07126e-09, 1.07126e-09, 1.07126e-09, 1.07126e-09, 1.07126e-09, 1.07126e-09, 1.07126e-09, 1.07126e-09, 1.07126e-09, 1.07126e-09, 1.07126e-09, 1.07126e-09, 0.230886, 1.07126e-09, 0.0124268, 1.07126e-09
20.131, 0, 0.24687, 1.54679e-09, 1.41421, -0.24687, 0, 1.54679e-09, 1.54679e-09, 1.54679e-09, 1.54679e-09, 1.54679e-09, 1.54679e-09, 1.54679e-09, 1.54679e-09, 1.54679e-09, 1.54679e-09, 1.54679e-09, 1.54679e-09, 1.54679e-09, 0.234518, 1.54679e-09, 0.0123516, 1.54679e-09
20.1389, 2, 0.249868, 2.54488e-09, 2, 1.75013, 0, 2.54488e-09, 2.54488e-09, 2.54488e-09, 2.54488e-09, 2.54488e-09, 2.54488e-09, 2.54488e-09, 2.54488e-09, 2.54488e-09, 2.54488e-09, 2.54488e-09, 2.54488e-09, 2.54488e-09, 0.237582, 2.54488e-09, 0.0122864, 2.54488e-09
20.1468, 0, 0.25228, 3.58242e-09, 1.41421, -0.25228, 0, 3.58242e-09, 3.58242e-09, 3.58242e-09, 3.58242e-09, 3.58242e-09, 3.58242e-09, 3.58242e-09, 3.58242e-09, 3.58242e-09, 3.58242e-09, 3.58242e-09, 3.58242e-09, 3.58242e-09, 0.240049, 3.58242e-09, 0.0122313, 3.58242e-09
