   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_228.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.665928, 0, 0.0017374, 7.62704e-05, 1.41421, -0.0017374, 7.62704e-05, 7.62922e-05, 0.00050551, 8.65655e-05, 0.000104189, 7.69206e-05, 0.0004628, 0.000148777, 0.000114626, 0.000378479, 7.81154e-05, 8.05495e-05, 7.7724e-05, 7.62716e-05, 0.000438187, 7.62704e-05, 7.62704e-05, 0.000100177
0.673818, 0, 0.00290616, 0.000129377, 1.41421, -0.00290616, 0.000129377, 0.000129413, 0.000840109, 0.000146423, 0.000175604, 0.000130453, 0.000855613, 0.000249432, 0.000192885, 0.000629772, 0.000131775, 0.000136462, 0.000131784, 0.000129379, 0.000669371, 0.000129377, 0.000129377, 0.000168961
0.681708, 0, 0.00479776, 0.000213803, 1.41421, -0.00479776, 0.000213803, 0.000213861, 0.00136065, 0.00024131, 0.000288395, 0.00021554, 0.00155219, 0.000407525, 0.000316281, 0.00102124, 0.00021691, 0.000225236, 0.000217687, 0.000213806, 0.0010227, 0.000213803, 0.000213803, 0.000277677
0.689598, 0, 0.00780432, 0.000344315, 1.41421, -0.00780432, 0.000344315, 0.000344406, 0.00214827, 0.000387582, 0.000461646, 0.000347048, 0.00276205, 0.000649034, 0.00050551, 0.0016144, 0.000348328, 0.000362299, 0.000350424, 0.00034432, 0.00155463, 0.000344315, 0.000344315, 0.000444787
0.697488, 0, 0.0124966, 0.000540535, 1.41421, -0.0124966, 0.000540535, 0.000540676, 0.00330762, 0.000606903, 0.00072051, 0.000544727, 0.00481895, 0.00100794, 0.000787793, 0.00248872, 0.000545701, 0.00056812, 0.000549906, 0.000540543, 0.0023413, 0.000540535, 0.000540535, 0.000694649
0.705378, 0, 0.0196866, 0.000827497, 1.41421, -0.0196866, 0.000827497, 0.000827707, 0.00496801, 0.000926806, 0.0010968, 0.000833769, 0.00823942, 0.0015269, 0.00119748, 0.00374265, 0.000834116, 0.000868774, 0.00084152, 0.000827508, 0.00348203, 0.000827497, 0.000827497, 0.00105811
0.713268, 0, 0.030503, 0.00123575, 1.41421, -0.030503, 0.00123575, 0.00123606, 0.0072819, 0.00138077, 0.001629, 0.00124491, 0.0137985, 0.00225705, 0.00177602, 0.00549257, 0.00124419, 0.00129603, 0.00125623, 0.00123577, 0.00510212, 0.00123575, 0.00123575, 0.0015725
0.721158, 0, 0.0464767, 0.00180089, 1.41421, -0.0464767, 0.00180089, 0.00180133, 0.0104203, 0.00200762, 0.00236151, 0.00181395, 0.022622, 0.00325684, 0.00257109, 0.0078694, 0.00181158, 0.00188682, 0.00183009, 0.00180092, 0.00735481, 0.00180089, 0.00180089, 0.00228096
0.729048, 0, 0.0696291, 0.00256216, 1.41421, -0.0696291, 0.00256216, 0.00256276, 0.0145635, 0.00285, 0.00334274, 0.00258033, 0.0362894, 0.00458937, 0.00363456, 0.0110118, 0.00257559, 0.00268179, 0.00260281, 0.00256219, 0.0104219, 0.00256216, 0.00256216, 0.0032306
0.736938, 2, 0.102553, 0.00356016, 2, 1.89745, 0.00356016, 0.00356099, 0.0198885, 0.00395179, 0.00462218, 0.00358489, 0.056934, 0.00631826, 0.00501921, 0.0150562, 0.00357689, 0.00372292, 0.00361549, 0.0035602, 0.0145138, 0.00356016, 0.00356016, 0.00446963
0.744828, 0, 0.148466, 0.0048337, 1.41421, -0.148466, 0.0048337, 0.0048348, 0.0265522, 0.00535461, 0.0062463, 0.0048666, 0.0873227, 0.00850225, 0.00677439, 0.0201247, 0.00485435, 0.00505017, 0.00490732, 0.00483376, 0.0198704, 0.0048337, 0.0048337, 0.00604345
0.752718, 2, 0.211216, 0.00641575, 2, 1.78878, 0.00641575, 0.00641718, 0.0346723, 0.00709347, 0.00825359, 0.00645855, 0.130883, 0.0111886, 0.00894067, 0.02631, 0.00644095, 0.00669737, 0.00651158, 0.00641582, 0.0267636, 0.00641575, 0.00641575, 0.0079898
0.760608, 0, 0.295208, 0.00832921, 1.41421, -0.295208, 0.00832921, 0.00833104, 0.0443096, 0.00919218, 0.0106694, 0.00838371, 0.191649, 0.0144067, 0.0115443, 0.0336614, 0.00835961, 0.00868776, 0.00845135, 0.00832931, 0.0355074, 0.00832921, 0.00832921, 0.0103338
0.768498, 0, 0.40522, 0.0105827, 1.41421, -0.40522, 0.0105827, 0.010585, 0.0554505, 0.0116588, 0.0135009, 0.0106506, 0.274082, 0.0181612, 0.0145919, 0.0421721, 0.0106189, 0.0110297, 0.0107352, 0.0105828, 0.046475, 0.0105827, 0.0105827, 0.0130828
0.776388, 0, 0.546103, 0.0131671, 1.41421, -0.546103, 0.0131671, 0.0131699, 0.0679974, 0.0144822, 0.0167334, 0.0132502, 0.382747, 0.0224281, 0.0180666, 0.0517707, 0.0132097, 0.0137132, 0.0133539, 0.0131673, 0.0601304, 0.0131671, 0.0131671, 0.0162233
0.784278, 2, 0.722344, 0.0160539, 2, 1.27766, 0.0160539, 0.0160573, 0.081765, 0.01763, 0.0203279, 0.0161535, 0.521832, 0.0271524, 0.0219257, 0.0623182, 0.0161034, 0.0167081, 0.0162786, 0.0160541, 0.0770744, 0.0160539, 0.0160539, 0.0197183
0.792168, 2, 0.937495, 0.0191947, 2, 1.0625, 0.0191947, 0.0191986, 0.0964857, 0.0210484, 0.0242218, 0.0193117, 0.694513, 0.0322483, 0.0261011, 0.0736118, 0.0192513, 0.0199636, 0.0194603, 0.0191949, 0.0981024, 0.0191947, 0.0191947, 0.0235078
0.800058, 0, 1.19357, 0.0225232, 1.41421, -1.19357, 0.0225232, 0.0225277, 0.111825, 0.024665, 0.0283315, 0.0226584, 0.902246, 0.0376045, 0.0305029, 0.0853968, 0.0225871, 0.0234106, 0.0228326, 0.0225234, 0.124274, 0.0225232, 0.0225232, 0.0275121
0.807948, 2, 1.49043, 0.0259596, 2, 0.509572, 0.0259596, 0.0259648, 0.127405, 0.0283927, 0.0325578, 0.0261133, 1.14404, 0.0430905, 0.0350245, 0.0973829, 0.0260309, 0.0269663, 0.0263156, 0.0259599, 0.156978, 0.0259596, 0.0259596, 0.0316365
0.815838, 0, 1.82522, 0.029416, 1.41421, -1.82522, 0.029416, 0.0294218, 0.14283, 0.0321362, 0.0367926, 0.0295878, 1.41586, 0.0485662, 0.0395503, 0.109266, 0.0294945, 0.0305391, 0.0298216, 0.0294163, 0.197979, 0.029416, 0.029416, 0.0357786
0.823728, 6, 2.19212, 0.0328031, 2.82843, 3.80788, 0.0328031, 0.0328094, 0.157718, 0.0357991, 0.0409277, 0.0329923, 1.71026, 0.0538927, 0.0439651, 0.12075, 0.0328884, 0.0340364, 0.0332624, 0.0328034, 0.249422, 0.0328031, 0.0328031, 0.0398373
0.831618, 4, 2.58234, 0.036037, 2.44949, 1.41766, 0.036037, 0.0360438, 0.17173, 0.0392915, 0.0448626, 0.0362425, 2.01641, 0.0589426, 0.048162, 0.131572, 0.0361286, 0.037371, 0.0365564, 0.0360373, 0.313781, 0.036037, 0.036037, 0.0437201
0.839508, 2, 2.9844, 0.0390453, 2, -0.984402, 0.0390453, 0.0390527, 0.184587, 0.0425361, 0.0485115, 0.0392658, 2.32055, 0.0636087, 0.0520504, 0.141515, 0.0391426, 0.040468, 0.0396347, 0.0390457, 0.393712, 0.0390453, 0.0390453, 0.0473518
0.847398, 6, 3.38495, 0.0417723, 2.82843, 2.61505, 0.0417723, 0.0417801, 0.196093, 0.0454736, 0.0518095, 0.0420061, 2.60693, 0.0678113, 0.0555619, 0.150423, 0.0418743, 0.0432689, 0.0424473, 0.0417727, 0.491825, 0.0417723, 0.0417723, 0.0506799
0.855288, 4, 3.76966, 0.0441813, 2.44949, 0.230342, 0.0441813, 0.0441895, 0.206136, 0.0480657, 0.0547151, 0.0444266, 2.85911, 0.0715005, 0.0586531, 0.158207, 0.0442871, 0.0457354, 0.0449651, 0.0441817, 0.610344, 0.0441813, 0.0441813, 0.0536782
0.863178, 2, 4.12447, 0.0462558, 2, -2.12447, 0.0462558, 0.0462644, 0.214688, 0.0502956, 0.0572108, 0.046511, 3.06156, 0.074658, 0.0613063, 0.164841, 0.0463645, 0.0478497, 0.0471824, 0.0462563, 0.750716, 0.0462558, 0.0462558, 0.0563487
0.871068, 2, 4.43671, 0.0479986, 2, -2.43671, 0.0479986, 0.0480074, 0.221792, 0.052167, 0.0593023, 0.0482619, 3.20126, 0.0772933, 0.0635282, 0.170359, 0.048109, 0.0496135, 0.0491154, 0.0479991, 0.913165, 0.0479986, 0.0479986, 0.0587208
0.878958, 4, 4.69613, 0.0494287, 2.44949, -0.696126, 0.0494287, 0.0494378, 0.227554, 0.053701, 0.0610142, 0.0496986, 3.26915, 0.0794401, 0.0653454, 0.174839, 0.0495399, 0.0510457, 0.0508, 0.0494292, 1.09629, 0.0494287, 0.0494287, 0.0608491
0.886848, 2, 4.89552, 0.0505783, 2, -2.89552, 0.0505783, 0.0505875, 0.232119, 0.0549324, 0.0623859, 0.0508533, 3.2611, 0.0811498, 0.0668001, 0.178393, 0.050689, 0.0521785, 0.0522886, 0.0505788, 1.29675, 0.0505783, 0.0505783, 0.0628111
0.894738, 6, 5.03109, 0.051488, 2.82843, 0.968912, 0.051488, 0.0514974, 0.235658, 0.0559053, 0.0634667, 0.051767, 3.17841, 0.0824854, 0.0679448, 0.181154, 0.0515974, 0.0530531, 0.0536453, 0.0514885, 1.50914, 0.051488, 0.051488, 0.0647054
0.902628, 4, 5.10226, 0.0522036, 2.44949, -1.10226, 0.0522036, 0.0522131, 0.238349, 0.0566682, 0.0643108, 0.0524856, 3.02761, 0.0835152, 0.0688369, 0.18326, 0.0523108, 0.0537164, 0.0549423, 0.0522041, 1.72604, 0.0522036, 0.0522036, 0.0666513
0.910518, 4, 5.11127, 0.0527718, 2.44949, -1.11127, 0.0527718, 0.0527813, 0.240367, 0.0572712, 0.0649732, 0.0530559, 2.81963, 0.0843081, 0.0695346, 0.184849, 0.0528758, 0.0542165, 0.0562551, 0.0527723, 1.93839, 0.0527718, 0.0527718, 0.0687913
0.918408, 0, 5.06249, 0.0532375, 1.41421, -5.06249, 0.0532375, 0.053247, 0.241871, 0.0577617, 0.0655064, 0.0535232, 2.56864, 0.0849289, 0.0700931, 0.186046, 0.0533377, 0.0546004, 0.0576591, 0.053238, 2.13607, 0.0532375, 0.0532375, 0.0712965
0.926298, 4, 4.96175, 0.0536419, 2.44949, -0.961746, 0.0536419, 0.0536515, 0.243002, 0.0581836, 0.0659581, 0.0539287, 2.29046, 0.085436, 0.0705625, 0.186962, 0.0537378, 0.0549118, 0.0592265, 0.0536424, 2.30869, 0.0536419, 0.0536419, 0.0743757
0.934188, 8, 4.81565, 0.0540211, 3.16228, 3.18435, 0.054021, 0.0540307, 0.243878, 0.0585747, 0.0663696, 0.0543086, 2.00106, 0.0858798, 0.070986, 0.187691, 0.0541124, 0.0551894, 0.0610237, 0.0540216, 2.44654, 0.0540211, 0.0540211, 0.0782869
0.942078, 12, 4.63119, 0.0544052, 3.74166, 7.36881, 0.0544052, 0.0544148, 0.244594, 0.0589668, 0.0667753, 0.0546933, 1.71513, 0.0863018, 0.0713998, 0.188309, 0.0544918, 0.0554665, 0.0631097, 0.0544057, 2.54146, 0.0544052, 0.0544052, 0.0833493
0.949968, 6, 4.41546, 0.0548185, 2.82843, 1.58454, 0.0548184, 0.0548281, 0.245224, 0.0593852, 0.0672027, 0.0551069, 1.44506, 0.086735, 0.0718324, 0.188874, 0.0549004, 0.0557707, 0.0655347, 0.054819, 2.5877, 0.0548185, 0.0548185, 0.0899542
0.957858, 4, 4.17566, 0.0552794, 2.44949, -0.175656, 0.0552794, 0.055289, 0.245822, 0.0598495, 0.0676726, 0.055568, 1.20025, 0.0872044, 0.0723057, 0.189432, 0.0553569, 0.0561236, 0.0683404, 0.0552799, 2.58251, 0.0552794, 0.0552794, 0.0985697
0.965748, 6, 3.91905, 0.0558011, 2.82843, 2.08095, 0.055801, 0.0558107, 0.24643, 0.0603732, 0.0681998, 0.0560898, 0.986892, 0.0877276, 0.072835, 0.190014, 0.0558746, 0.0565413, 0.0715578, 0.0558016, 2.52638, 0.0558011, 0.0558011, 0.109736
0.973638, 6, 3.65313, 0.0563919, 2.82843, 2.34687, 0.0563918, 0.0564015, 0.247073, 0.0609653, 0.068794, 0.0566807, 0.808128, 0.0883163, 0.0734305, 0.190642, 0.056462, 0.0570351, 0.0752098, 0.0563924, 2.42304, 0.0563919, 0.0563919, 0.124046
0.981528, 4, 3.38554, 0.057056, 2.44949, 0.614458, 0.0570559, 0.0570657, 0.247768, 0.0616301, 0.0694602, 0.0573449, 0.664405, 0.0889765, 0.0740974, 0.191328, 0.0571236, 0.0576117, 0.0793132, 0.0570565, 2.27903, 0.057056, 0.057056, 0.142109
0.989418, 6, 3.12392, 0.0577942, 2.82843, 2.87608, 0.0577941, 0.0578039, 0.248525, 0.0623688, 0.0701996, 0.0580831, 0.554069, 0.0897103, 0.0748373, 0.192079, 0.0578602, 0.0582741, 0.0838823, 0.0577947, 2.10306, 0.0577942, 0.0577942, 0.164494
0.997308, 4, 2.87565, 0.0586043, 2.44949, 1.12435, 0.0586041, 0.058614, 0.249345, 0.0631791, 0.0710103, 0.0588932, 0.473966, 0.0905162, 0.0756483, 0.192896, 0.0586698, 0.0590219, 0.0889359, 0.0586048, 1.90516, 0.0586043, 0.0586043, 0.191656
1.0052, 4, 2.6474, 0.0594819, 2.44949, 1.3526, 0.0594816, 0.0594915, 0.250228, 0.0640568, 0.0718883, 0.0597708, 0.420005, 0.0913902, 0.0765263, 0.193777, 0.0595481, 0.0598527, 0.0945117, 0.0594824, 1.69577, 0.0594819, 0.0594819, 0.223849
1.01309, 14, 2.4447, 0.0604207, 4, 11.5553, 0.0604203, 0.0604304, 0.25117, 0.0649958, 0.0728273, 0.0607097, 0.387643, 0.0923261, 0.0774655, 0.194717, 0.0604893, 0.0607625, 0.10069, 0.0604212, 1.4849, 0.0604207, 0.0604207, 0.261041
1.02098, 0, 2.27159, 0.0614136, 1.41421, -2.27159, 0.061413, 0.0614232, 0.252165, 0.0659886, 0.0738203, 0.0617025, 0.372255, 0.0933167, 0.0784585, 0.19571, 0.0614862, 0.0617467, 0.107637, 0.0614141, 1.28143, 0.0614136, 0.0614136, 0.302826
1.02887, 6, 2.13034, 0.0624523, 2.82843, 3.86966, 0.0624515, 0.062462, 0.253205, 0.0670274, 0.0748591, 0.0627413, 0.369389, 0.0943537, 0.0794973, 0.196746, 0.0625311, 0.0628007, 0.115678, 0.0624528, 1.09255, 0.0624523, 0.0624523, 0.348379
1.03676, 6, 2.02146, 0.0635286, 2.82843, 3.97854, 0.0635274, 0.0635382, 0.254281, 0.0681037, 0.0759354, 0.0638175, 0.374934, 0.0954287, 0.0805736, 0.197818, 0.0636161, 0.063921, 0.12542, 0.0635291, 0.923522, 0.0635286, 0.0635286, 0.396424
1.04465, 4, 1.94402, 0.0646338, 2.44949, 2.05598, 0.0646322, 0.0646434, 0.255387, 0.0692089, 0.0770406, 0.0649227, 0.38523, 0.0965331, 0.0816788, 0.198915, 0.0647332, 0.0651053, 0.137947, 0.0646343, 0.777644, 0.0646338, 0.0646338, 0.445271
1.05254, 6, 1.89618, 0.0657597, 2.82843, 4.10382, 0.0657576, 0.0657693, 0.256513, 0.0703348, 0.0781665, 0.0660486, 0.397131, 0.0976584, 0.0828047, 0.200026, 0.0658748, 0.0663535, 0.155128, 0.0657602, 0.656349, 0.0657597, 0.0657597, 0.492897
1.06043, 0, 1.87613, 0.0668983, 1.41421, -1.87613, 0.0668954, 0.0669079, 0.257651, 0.0714734, 0.0793051, 0.0671872, 0.408047, 0.0987966, 0.0839433, 0.201143, 0.0670341, 0.0676676, 0.180058, 0.0668988, 0.559515, 0.0668983, 0.0668983, 0.537075
1.06832, 0, 1.88326, 0.0680417, 1.41421, -1.88326, 0.0680379, 0.0680514, 0.258795, 0.0726168, 0.0804485, 0.0683306, 0.415977, 0.0999398, 0.0850868, 0.202251, 0.0682042, 0.0690517, 0.217696, 0.0680422, 0.485807, 0.0680417, 0.0680417, 0.575546
1.07621, 12, 1.9196, 0.0691826, 3.74166, 10.0804, 0.0691776, 0.0691922, 0.259936, 0.0737577, 0.0815894, 0.0694715, 0.419516, 0.10108, 0.0862276, 0.203337, 0.0693795, 0.0705122, 0.275716, 0.0691831, 0.433041, 0.0691826, 0.0691826, 0.606215
1.0841, 2, 1.99141, 0.0703135, 2, 0.00858986, 0.0703069, 0.0703232, 0.261067, 0.0748887, 0.0827204, 0.0706025, 0.417857, 0.102211, 0.0873586, 0.204387, 0.0705546, 0.0720571, 0.365576, 0.070314, 0.398541, 0.0703135, 0.0703135, 0.62734
1.09199, 0, 2.11087, 0.0714271, 1.41421, -2.11087, 0.0714184, 0.0714368, 0.26218, 0.0760022, 0.0838339, 0.071716, 0.410752, 0.103325, 0.0884722, 0.205384, 0.0717249, 0.0736954, 0.503771, 0.0714276, 0.379427, 0.0714271, 0.0714271, 0.637701
1.09988, 6, 2.2977, 0.0725157, 2.82843, 3.7023, 0.0725043, 0.0725253, 0.263269, 0.0770908, 0.0849225, 0.0728046, 0.398452, 0.104413, 0.0895607, 0.206306, 0.0728864, 0.0754367, 0.713187, 0.0725162, 0.372834, 0.0725157, 0.0725157, 0.636718
1.10777, 0, 2.58052, 0.073571, 1.41421, -2.58052, 0.0735562, 0.0735807, 0.264324, 0.0781461, 0.0859778, 0.0738599, 0.381623, 0.105469, 0.090616, 0.207132, 0.0740357, 0.0772898, 1.02431, 0.0735715, 0.376073, 0.073571, 0.073571, 0.624508
1.11566, 0, 2.99761, 0.0745841, 1.41421, -2.99761, 0.074565, 0.0745938, 0.265337, 0.0791592, 0.0869909, 0.074873, 0.361229, 0.106482, 0.0916292, 0.207836, 0.0751705, 0.0792621, 1.47605, 0.0745846, 0.386721, 0.0745841, 0.0745841, 0.601867
1.12355, 6, 3.59682, 0.0755451, 2.82843, 2.40318, 0.0755205, 0.0755548, 0.266298, 0.0801202, 0.0879519, 0.075834, 0.338405, 0.107443, 0.0925901, 0.20839, 0.0762897, 0.0813589, 2.11582, 0.0755456, 0.402664, 0.0755451, 0.0755451, 0.570186
1.13144, 4, 4.43415, 0.0764427, 2.44949, -0.434146, 0.0764114, 0.0764524, 0.267196, 0.0810178, 0.0888495, 0.0767317, 0.314341, 0.10834, 0.0934878, 0.208768, 0.0773937, 0.0835819, 2.99832, 0.0764432, 0.422109, 0.0764427, 0.0764427, 0.531316
1.13933, 4, 5.57058, 0.0772644, 2.44949, -1.57058, 0.0772245, 0.0772741, 0.268018, 0.0818395, 0.0896713, 0.0775534, 0.290163, 0.109162, 0.0943095, 0.208941, 0.0784852, 0.0859294, 4.18272, 0.0772649, 0.443565, 0.0772644, 0.0772644, 0.487387
1.14722, 6, 7.06716, 0.0779961, 2.82843, -1.06716, 0.0779457, 0.0780058, 0.268749, 0.0825713, 0.090403, 0.0782851, 0.26685, 0.109894, 0.0950412, 0.208884, 0.0795691, 0.0883954, 5.72802, 0.0779966, 0.465818, 0.0779961, 0.0779961, 0.440618
1.15511, 12, 8.9781, 0.0786224, 3.74166, 3.0219, 0.0785589, 0.0786321, 0.269376, 0.0831975, 0.0910292, 0.0789113, 0.245169, 0.11052, 0.0956675, 0.208577, 0.0806534, 0.0909697, 7.68646, 0.0786229, 0.487891, 0.0786224, 0.0786224, 0.393138
1.163, 14, 11.3422, 0.0791264, 4, 2.65777, 0.0790469, 0.0791361, 0.26988, 0.0837015, 0.0915332, 0.0794153, 0.22565, 0.111024, 0.0961715, 0.208008, 0.0817489, 0.0936378, 10.0951, 0.0791269, 0.509005, 0.0791264, 0.0791264, 0.346832
1.17089, 20, 14.1737, 0.0794904, 4.69042, 5.82629, 0.0793914, 0.0795001, 0.270244, 0.0840655, 0.0918972, 0.0797793, 0.208587, 0.111388, 0.0965355, 0.207174, 0.0828689, 0.0963816, 12.9669, 0.0794909, 0.528533, 0.0794904, 0.0794904, 0.303234
1.17878, 18, 17.4534, 0.0796961, 4.47214, 0.546633, 0.0795735, 0.0797058, 0.270449, 0.0842712, 0.0921029, 0.0799851, 0.19406, 0.111594, 0.0967412, 0.206086, 0.084028, 0.0991804, 16.2818, 0.0796966, 0.545966, 0.0796961, 0.0796961, 0.263462
1.18667, 32, 21.1215, 0.0797255, 5.83095, 10.8785, 0.0795743, 0.0797352, 0.270479, 0.0843006, 0.0921323, 0.0800144, 0.181974, 0.111623, 0.0967706, 0.204773, 0.0852403, 0.102012, 19.9798, 0.079726, 0.56087, 0.0797255, 0.0797255, 0.228211
1.19456, 32, 25.0739, 0.0795614, 5.83095, 6.92612, 0.079376, 0.0795711, 0.270315, 0.0841366, 0.0919683, 0.0798504, 0.172109, 0.111459, 0.0966065, 0.203279, 0.0865169, 0.104854, 23.9569, 0.0795619, 0.572865, 0.0795614, 0.0795614, 0.197783
1.20245, 24, 29.1639, 0.079189, 5.09902, -5.16392, 0.0789626, 0.0791987, 0.269942, 0.0837641, 0.0915958, 0.079478, 0.164164, 0.111087, 0.0962341, 0.201674, 0.087863, 0.107684, 28.067, 0.0791895, 0.5816, 0.079189, 0.079189, 0.172137
1.21034, 38, 33.2083, 0.0785962, 6.32456, 4.79169, 0.0783212, 0.0786059, 0.269349, 0.0831714, 0.0910031, 0.0788852, 0.157805, 0.110494, 0.0956413, 0.200049, 0.089274, 0.110485, 32.1276, 0.0785967, 0.586752, 0.0785962, 0.0785962, 0.150977
1.21823, 46, 36.9999, 0.0777755, 6.9282, 9.00013, 0.0774429, 0.0777851, 0.268529, 0.0823506, 0.0901823, 0.0780644, 0.152694, 0.109673, 0.0948205, 0.198523, 0.0907334, 0.113245, 35.9325, 0.077776, 0.588029, 0.0777755, 0.0777755, 0.13383
1.22612, 36, 40.3246, 0.0767243, 6.16441, -4.32455, 0.0763239, 0.076734, 0.267477, 0.0812995, 0.0891312, 0.0770133, 0.148523, 0.108622, 0.0937694, 0.197246, 0.09221, 0.115963, 39.2687, 0.0767248, 0.585192, 0.0767243, 0.0767243, 0.120126
1.23401, 48, 42.9809, 0.0754467, 7.07107, 5.01907, 0.0749666, 0.0754564, 0.2662, 0.0800218, 0.0878535, 0.0757357, 0.145023, 0.107344, 0.0924918, 0.196397, 0.0936583, 0.118652, 41.9356, 0.0754472, 0.578079, 0.0754467, 0.0754467, 0.109266
1.2419, 52, 44.8004, 0.0739532, 7.34847, 7.19961, 0.0733798, 0.0739629, 0.264706, 0.0785284, 0.0863601, 0.0742422, 0.141975, 0.105851, 0.0909983, 0.196189, 0.0950201, 0.121351, 43.7653, 0.0739537, 0.566638, 0.0739532, 0.0739532, 0.100674
1.24979, 50, 45.6649, 0.0722618, 7.2111, 4.33511, 0.0715793, 0.0722715, 0.263015, 0.0768369, 0.0846686, 0.0725508, 0.139215, 0.104159, 0.0893068, 0.196871, 0.0962302, 0.124138, 44.6402, 0.0722623, 0.550953, 0.0722618, 0.0722618, 0.0938327
1.25768, 52, 45.5194, 0.0703972, 7.34847, 6.48056, 0.0695876, 0.0704069, 0.26115, 0.0749723, 0.082804, 0.0706863, 0.136623, 0.102295, 0.0874422, 0.198722, 0.0972243, 0.127152, 44.5056, 0.0703977, 0.531271, 0.0703972, 0.0703972, 0.0883022
1.26557, 32, 44.3777, 0.0683907, 5.83095, -12.3777, 0.0674335, 0.0684004, 0.259143, 0.0729658, 0.0807975, 0.0686799, 0.134125, 0.100288, 0.0854357, 0.202053, 0.0979501, 0.130642, 43.3746, 0.0683912, 0.508003, 0.0683907, 0.0683907, 0.0837306
1.27346, 44, 42.3203, 0.0662793, 6.78233, 1.67972, 0.0651507, 0.066289, 0.257031, 0.0708544, 0.078686, 0.0665687, 0.13168, 0.0981768, 0.0833242, 0.207199, 0.0983818, 0.135023, 41.3271, 0.0662798, 0.481725, 0.0662793, 0.0662793, 0.0798493
1.28135, 46, 39.4851, 0.0641038, 6.9282, 6.51489, 0.0627767, 0.0641134, 0.254854, 0.0686788, 0.0765104, 0.0643935, 0.129276, 0.096001, 0.0811485, 0.214516, 0.0985351, 0.140981, 38.4998, 0.0641043, 0.453148, 0.0641038, 0.0641038, 0.0764648
1.28924, 40, 36.0529, 0.0619078, 6.48074, 3.94709, 0.0603513, 0.0619175, 0.252656, 0.0664828, 0.0743144, 0.0621981, 0.12692, 0.0938047, 0.0789523, 0.224364, 0.0984852, 0.149622, 35.0715, 0.0619083, 0.423084, 0.0619078, 0.0619078, 0.073447
1.29713, 22, 32.2287, 0.0597358, 4.89898, -10.2287, 0.0579146, 0.0597455, 0.250481, 0.0643107, 0.0721421, 0.0600269, 0.124632, 0.0916321, 0.0767797, 0.237103, 0.0983842, 0.162676, 31.2443, 0.0597363, 0.392398, 0.0597358, 0.0597358, 0.0707153
1.30502, 30, 28.2225, 0.0576309, 5.65685, 1.77749, 0.0555049, 0.0576406, 0.24837, 0.0622057, 0.0700368, 0.0579235, 0.12244, 0.0895261, 0.074674, 0.253079, 0.0984793, 0.182785, 27.2244, 0.0576314, 0.361947, 0.0576309, 0.0576309, 0.0682258
1.31291, 22, 24.232, 0.0556337, 4.89898, -2.23196, 0.0531574, 0.0556434, 0.246362, 0.0602082, 0.068039, 0.0559284, 0.120374, 0.0875271, 0.0726754, 0.272607, 0.0991293, 0.213853, 23.2044, 0.0556342, 0.332532, 0.0556337, 0.0556337, 0.06596
1.3208, 44, 20.4289, 0.0537805, 6.78233, 23.5711, 0.0509027, 0.0537901, 0.244491, 0.0583546, 0.0661846, 0.0540784, 0.118464, 0.0856708, 0.0708199, 0.295964, 0.10082, 0.26147, 19.3492, 0.053781, 0.304843, 0.0537805, 0.0537805, 0.0639149
1.32869, 10, 16.9505, 0.0521019, 3.4641, -6.95046, 0.0487651, 0.0521116, 0.242784, 0.0566754, 0.0645044, 0.0524047, 0.116735, 0.0839874, 0.0691378, 0.323378, 0.104174, 0.333372, 15.787, 0.0521024, 0.279431, 0.0521019, 0.0521019, 0.0620959
1.33658, 10, 13.8954, 0.0506226, 3.4641, -3.89543, 0.0467621, 0.0506322, 0.241261, 0.055195, 0.0630223, 0.0509323, 0.115208, 0.0825005, 0.067653, 0.355018, 0.109959, 0.439873, 12.6051, 0.0506231, 0.256676, 0.0506226, 0.0506226, 0.060511
1.34447, 12, 11.3259, 0.0493601, 3.74166, 0.674137, 0.0449041, 0.0493698, 0.239931, 0.053931, 0.0617557, 0.0496798, 0.113897, 0.0812265, 0.0663824, 0.390992, 0.119076, 0.594179, 9.85117, 0.0493606, 0.236789, 0.0493601, 0.0493601, 0.0591671
1.35236, 4, 9.27122, 0.0483256, 2.44949, -5.27122, 0.0431939, 0.0483352, 0.238795, 0.0528941, 0.060715, 0.0486591, 0.112807, 0.0801746, 0.0653358, 0.431341, 0.132542, 0.812483, 7.53749, 0.0483261, 0.219814, 0.0483256, 0.0483256, 0.058068
1.36025, 8, 7.73523, 0.0475233, 3.16228, 0.264774, 0.0416271, 0.0475329, 0.237846, 0.0520885, 0.0599036, 0.0478758, 0.111939, 0.0793471, 0.0645165, 0.476049, 0.151447, 1.11368, 5.64794, 0.0475238, 0.205652, 0.0475233, 0.0475233, 0.0572129
1.36814, 6, 6.70322, 0.046952, 2.82843, -0.703217, 0.0401932, 0.0469616, 0.237066, 0.0515123, 0.0593195, 0.0473304, 0.111284, 0.0787399, 0.0639217, 0.525039, 0.176886, 1.51857, 4.14628, 0.0469525, 0.194087, 0.046952, 0.046952, 0.0565966
