   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_187.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
6.46605, 5242, 5139.57, 34.9655, 72.4155, 102.428, 34.9655, 0, 5118.07, 56.4715, 34.9655, 34.9655, 34.9655, 34.9655, 34.9655, 34.9655, 34.9655, 34.9655, 34.9655, 34.9655, 34.9655, 34.9655
6.47394, 4654, 4673.37, 34.9527, 68.2349, -19.3701, 34.9527, 0, 4651.24, 57.0792, 34.9527, 34.9527, 34.9527, 34.9527, 34.9527, 34.9527, 34.9527, 34.9527, 34.9527, 34.9527, 34.9527, 34.9527
6.48182, 4176, 4204.98, 34.9362, 64.6375, -28.9751, 34.9362, 0, 4182.46, 57.4526, 34.9362, 34.9362, 34.9362, 34.9362, 34.9362, 34.9362, 34.9362, 34.9362, 34.9362, 34.9362, 34.9362, 34.9362
6.48971, 3854, 3744.15, 34.9159, 62.0967, 109.85, 34.9159, 0, 3721.49, 57.5798, 34.9159, 34.9159, 34.9159, 34.9159, 34.9159, 34.9159, 34.9159, 34.9159, 34.9159, 34.9159, 34.9159, 34.9159
6.49759, 3372, 3299.36, 34.8921, 58.0861, 72.6355, 34.8921, 0, 3276.8, 57.4568, 34.8921, 34.8921, 34.8921, 34.8921, 34.8921, 34.8921, 34.8921, 34.8921, 34.8921, 34.8921, 34.8921, 34.8921
6.50547, 2884, 2877.68, 34.865, 53.7215, 6.32495, 34.865, 0, 2855.45, 57.0875, 34.865, 34.865, 34.865, 34.865, 34.865, 34.865, 34.865, 34.865, 34.865, 34.865, 34.865, 34.865
6.51336, 2468, 2484.47, 34.835, 49.6991, -16.4668, 34.835, 0, 2462.82, 56.4839, 34.835, 34.835, 34.835, 34.835, 34.835, 34.835, 34.835, 34.835, 34.835, 34.835, 34.835, 34.835
6.52124, 2312, 2123.56, 34.8026, 48.1041, 188.439, 34.8026, 0, 2102.7, 55.6651, 34.8026, 34.8026, 34.8026, 34.8026, 34.8026, 34.8026, 34.8026, 34.8026, 34.8026, 34.8026, 34.8026, 34.8026
6.52913, 1838, 1797.24, 34.7681, 42.8952, 40.7583, 34.7681, 0, 1777.35, 54.6564, 34.7681, 34.7681, 34.7681, 34.7681, 34.7681, 34.7681, 34.7681, 34.7681, 34.7681, 34.7681, 34.7681, 34.7681
6.53701, 1618, 1506.47, 34.7321, 40.2492, 111.531, 34.7321, 0, 1487.71, 53.4881, 34.7321, 34.7321, 34.7321, 34.7321, 34.7321, 34.7321, 34.7321, 34.7321, 34.7321, 34.7321, 34.7321, 34.7321
6.54489, 1276, 1250.97, 34.6951, 35.7491, 25.0308, 34.6951, 0, 1233.47, 52.1938, 34.6951, 34.6951, 34.6951, 34.6951, 34.6951, 34.6951, 34.6951, 34.6951, 34.6951, 34.6951, 34.6951, 34.6951
6.55278, 1074, 1029.45, 34.6577, 32.8024, 44.5543, 34.6577, 0, 1013.29, 50.8087, 34.6577, 34.6577, 34.6577, 34.6577, 34.6577, 34.6577, 34.6577, 34.6577, 34.6577, 34.6577, 34.6577, 34.6577
6.56066, 942, 839.934, 34.6205, 30.7246, 102.066, 34.6205, 0, 825.186, 49.3685, 34.6205, 34.6205, 34.6205, 34.6205, 34.6205, 34.6205, 34.6205, 34.6205, 34.6205, 34.6205, 34.6205, 34.6205
6.56854, 674, 679.872, 34.5838, 26, -5.87164, 34.5838, 0, 666.548, 47.9075, 34.5838, 34.5838, 34.5838, 34.5838, 34.5838, 34.5838, 34.5838, 34.5838, 34.5838, 34.5838, 34.5838, 34.5838
6.57643, 580, 546.372, 34.5482, 24.1247, 33.628, 34.5482, 0, 534.463, 46.4572, 34.5482, 34.5482, 34.5482, 34.5482, 34.5482, 34.5482, 34.5482, 34.5482, 34.5482, 34.5482, 34.5482, 34.5482
6.58431, 416, 436.386, 34.514, 20.445, -20.386, 34.514, 0, 425.854, 45.0457, 34.514, 34.514, 34.514, 34.514, 34.514, 34.514, 34.514, 34.514, 34.514, 34.514, 34.514, 34.514
6.5922, 432, 346.873, 34.4817, 20.8327, 85.1273, 34.4817, 0, 337.657, 43.697, 34.4817, 34.4817, 34.4817, 34.4817, 34.4817, 34.4817, 34.4817, 34.4817, 34.4817, 34.4817, 34.4817, 34.4817
6.60008, 310, 274.877, 34.4515, 17.6635, 35.1234, 34.4515, 0, 266.898, 42.4298, 34.4515, 34.4515, 34.4515, 34.4515, 34.4515, 34.4515, 34.4515, 34.4515, 34.4515, 34.4515, 34.4515, 34.4515
6.60796, 276, 217.639, 34.4235, 16.6733, 58.3605, 34.4235, 0, 210.805, 41.2582, 34.4235, 34.4235, 34.4235, 34.4235, 34.4235, 34.4235, 34.4235, 34.4235, 34.4235, 34.4235, 34.4235, 34.4235
6.61585, 250, 172.661, 34.3979, 15.8745, 77.3387, 34.3979, 0, 166.868, 40.1915, 34.3979, 34.3979, 34.3979, 34.3979, 34.3979, 34.3979, 34.3979, 34.3979, 34.3979, 34.3979, 34.3979, 34.3979
6.62373, 162, 137.712, 34.3747, 12.8062, 24.2885, 34.3747, 0, 132.852, 39.2344, 34.3747, 34.3747, 34.3747, 34.3747, 34.3747, 34.3747, 34.3747, 34.3747, 34.3747, 34.3747, 34.3747, 34.3747
6.63162, 104, 110.855, 34.354, 10.2956, -6.85509, 34.354, 0, 106.821, 38.3877, 34.354, 34.354, 34.354, 34.354, 34.354, 34.354, 34.354, 34.354, 34.354, 34.354, 34.354, 34.354
6.6395, 96, 90.4417, 34.3355, 9.8995, 5.55826, 34.3355, 0, 87.1286, 37.6487, 34.3355, 34.3355, 34.3355, 34.3355, 34.3355, 34.3355, 34.3355, 34.3355, 34.3355, 34.3355, 34.3355, 34.3355
6.64738, 80, 75.0944, 34.3193, 9.05539, 4.90562, 34.3193, 0, 72.4013, 37.0123, 34.3193, 34.3193, 34.3193, 34.3193, 34.3193, 34.3193, 34.3193, 34.3193, 34.3193, 34.3193, 34.3193, 34.3193
6.65527, 70, 63.677, 34.305, 8.48528, 6.32297, 34.305, 0, 61.5107, 36.4714, 34.305, 34.305, 34.305, 34.305, 34.305, 34.305, 34.305, 34.305, 34.305, 34.305, 34.305, 34.305
6.66315, 58, 55.2713, 34.2926, 7.74597, 2.72868, 34.2926, 0, 53.5468, 36.0172, 34.2926, 34.2926, 34.2926, 34.2926, 34.2926, 34.2926, 34.2926, 34.2926, 34.2926, 34.2926, 34.2926, 34.2926
6.67104, 34, 49.1473, 34.2818, 6, -15.1473, 34.2818, 0, 47.7886, 35.6405, 34.2818, 34.2818, 34.2818, 34.2818, 34.2818, 34.2818, 34.2818, 34.2818, 34.2818, 34.2818, 34.2818, 34.2818
6.67892, 36, 44.7309, 34.2723, 6.16441, -8.73085, 34.2723, 0, 43.6713, 35.3318, 34.2723, 34.2723, 34.2723, 34.2723, 34.2723, 34.2723, 34.2723, 34.2723, 34.2723, 34.2723, 34.2723, 34.2723
6.6868, 48, 41.5778, 34.264, 7.07107, 6.42225, 34.264, 0, 40.7601, 35.0817, 34.264, 34.264, 34.264, 34.264, 34.264, 34.264, 34.264, 34.264, 34.264, 34.264, 34.264, 34.264
6.69469, 38, 39.3499, 34.2567, 6.32456, -1.34986, 34.2567, 0, 38.7253, 34.8812, 34.2567, 34.2567, 34.2567, 34.2567, 34.2567, 34.2567, 34.2567, 34.2567, 34.2567, 34.2567, 34.2567, 34.2567
6.70257, 42, 37.7932, 34.25, 6.63325, 4.2068, 34.25, 0, 37.321, 34.7222, 34.25, 34.25, 34.25, 34.25, 34.25, 34.25, 34.25, 34.25, 34.25, 34.25, 34.25, 34.25
6.71045, 14, 36.7194, 34.2438, 4, -22.7194, 34.2438, 0, 36.366, 34.5972, 34.2438, 34.2438, 34.2438, 34.2438, 34.2438, 34.2438, 34.2438, 34.2438, 34.2438, 34.2438, 34.2438, 34.2438
6.71834, 36, 35.9914, 34.238, 6.16441, 0.0085907, 34.238, 0, 35.7297, 34.4998, 34.238, 34.238, 34.238, 34.238, 34.238, 34.238, 34.238, 34.238, 34.238, 34.238, 34.238, 34.238
6.72622, 40, 35.512, 34.2324, 6.48074, 4.488, 34.2324, 0, 35.3201, 34.4243, 34.2324, 34.2324, 34.2324, 34.2324, 34.2324, 34.2324, 34.2324, 34.2324, 34.2324, 34.2324, 34.2324, 34.2324
6.73411, 40, 35.2141, 34.2268, 6.48074, 4.78588, 34.2268, 0, 35.0748, 34.3661, 34.2268, 34.2268, 34.2268, 34.2268, 34.2268, 34.2268, 34.2268, 34.2268, 34.2268, 34.2268, 34.2268, 34.2268
6.74199, 24, 35.0545, 34.2211, 5.09902, -11.0545, 34.2211, 0, 34.9544, 34.3212, 34.2211, 34.2211, 34.2211, 34.2211, 34.2211, 34.2211, 34.2211, 34.2211, 34.2211, 34.2211, 34.2211, 34.2211
6.74987, 30, 35.0089, 34.2153, 5.65685, -5.00885, 34.2153, 0, 34.9377, 34.2865, 34.2153, 34.2153, 34.2153, 34.2153, 34.2153, 34.2153, 34.2153, 34.2153, 34.2153, 34.2153, 34.2153, 34.2153
6.75776, 26, 35.0688, 34.2092, 5.2915, -9.06879, 34.2092, 0, 35.0187, 34.2593, 34.2092, 34.2092, 34.2092, 34.2092, 34.2092, 34.2092, 34.2092, 34.2092, 34.2092, 34.2092, 34.2092, 34.2092
6.76564, 44, 35.2404, 34.2028, 6.78233, 8.75964, 34.2028, 0, 35.2054, 34.2378, 34.2028, 34.2028, 34.2028, 34.2028, 34.2028, 34.2028, 34.2028, 34.2028, 34.2028, 34.2028, 34.2028, 34.2028
6.77353, 26, 35.5438, 34.196, 5.2915, -9.54377, 34.196, 0, 35.5197, 34.2201, 34.196, 34.196, 34.196, 34.196, 34.196, 34.196, 34.196, 34.196, 34.196, 34.196, 34.196, 34.196
6.78141, 28, 36.0143, 34.1888, 5.47723, -8.01431, 34.1888, 0, 35.9978, 34.2053, 34.1888, 34.1888, 34.1888, 34.1888, 34.1888, 34.1888, 34.1888, 34.1888, 34.1888, 34.1888, 34.1888, 34.1888
6.78929, 44, 36.7042, 34.1811, 6.78233, 7.29578, 34.1811, 0, 36.6931, 34.1922, 34.1811, 34.1811, 34.1811, 34.1811, 34.1811, 34.1811, 34.1811, 34.1811, 34.1811, 34.1811, 34.1811, 34.1811
6.79718, 48, 37.6855, 34.1729, 7.07107, 10.3145, 34.1729, 0, 37.6781, 34.1803, 34.1729, 34.1729, 34.1729, 34.1729, 34.1729, 34.1729, 34.1729, 34.1729, 34.1729, 34.1729, 34.1729, 34.1729
6.80506, 36, 39.0535, 34.1641, 6.16441, -3.05352, 34.1641, 0, 39.0486, 34.169, 34.1641, 34.1641, 34.1641, 34.1641, 34.1641, 34.1641, 34.1641, 34.1641, 34.1641, 34.1641, 34.1641, 34.1641
6.81294, 28, 40.9303, 34.1546, 5.47723, -12.9303, 34.1546, 0, 40.927, 34.1579, 34.1546, 34.1546, 34.1546, 34.1546, 34.1546, 34.1546, 34.1546, 34.1546, 34.1546, 34.1546, 34.1546, 34.1546
6.82083, 46, 43.4701, 34.1445, 6.9282, 2.52988, 34.1445, 0, 43.468, 34.1466, 34.1445, 34.1445, 34.1445, 34.1445, 34.1445, 34.1445, 34.1445, 34.1445, 34.1445, 34.1445, 34.1445, 34.1445
6.82871, 68, 46.8628, 34.1335, 8.3666, 21.1372, 34.1335, 0, 46.8614, 34.1349, 34.1335, 34.1335, 34.1335, 34.1335, 34.1335, 34.1335, 34.1335, 34.1335, 34.1335, 34.1335, 34.1335, 34.1335
6.8366, 38, 51.3372, 34.1216, 6.32456, -13.3372, 34.1216, 0, 51.3363, 34.1225, 34.1216, 34.1216, 34.1216, 34.1216, 34.1216, 34.1216, 34.1216, 34.1216, 34.1216, 34.1216, 34.1216, 34.1216
6.84448, 78, 57.1653, 34.1086, 8.94427, 20.8347, 34.1086, 0, 57.1647, 34.1091, 34.1086, 34.1086, 34.1086, 34.1086, 34.1086, 34.1086, 34.1086, 34.1086, 34.1086, 34.1086, 34.1086, 34.1086
6.85236, 54, 64.6625, 34.0941, 7.48331, -10.6625, 34.0941, 0, 64.6621, 34.0944, 34.0941, 34.0941, 34.0941, 34.0941, 34.0941, 34.0941, 34.0941, 34.0941, 34.0941, 34.0941, 34.0941, 34.0941
6.86025, 104, 74.1877, 34.0779, 10.2956, 29.8123, 34.0779, 0, 74.1875, 34.0781, 34.0779, 34.0779, 34.0779, 34.0779, 34.0779, 34.0779, 34.0779, 34.0779, 34.0779, 34.0779, 34.0779, 34.0779
6.86813, 96, 86.1375, 34.0595, 9.8995, 9.86252, 34.0595, 0, 86.1373, 34.0597, 34.0595, 34.0595, 34.0595, 34.0595, 34.0595, 34.0595, 34.0595, 34.0595, 34.0595, 34.0595, 34.0595, 34.0595
6.87602, 156, 100.941, 34.0384, 12.5698, 55.0589, 34.0384, 0, 100.941, 34.0384, 34.0384, 34.0384, 34.0384, 34.0384, 34.0384, 34.0384, 34.0384, 34.0384, 34.0384, 34.0384, 34.0384, 34.0384
6.8839, 156, 119.049, 34.0136, 12.5698, 36.9507, 34.0136, 0, 119.049, 34.0137, 34.0136, 34.0136, 34.0136, 34.0136, 34.0136, 34.0136, 34.0136, 34.0136, 34.0136, 34.0136, 34.0136, 34.0137
6.89178, 154, 140.913, 33.9844, 12.49, 13.0867, 33.9844, 0, 140.913, 33.9845, 33.9844, 33.9844, 33.9844, 33.9844, 33.9844, 33.9844, 33.9844, 33.9844, 33.9844, 33.9844, 33.9844, 33.9845
6.89967, 210, 166.972, 33.9496, 14.5602, 43.0284, 33.9496, 0, 166.972, 33.9496, 33.9496, 33.9496, 33.9496, 33.9496, 33.9496, 33.9496, 33.9496, 33.9496, 33.9496, 33.9496, 33.9496, 33.9496
6.90755, 192, 197.623, 33.9075, 13.9284, -5.62274, 33.9075, 0, 197.623, 33.9075, 33.9075, 33.9075, 33.9075, 33.9075, 33.9075, 33.9075, 33.9075, 33.9075, 33.9075, 33.9075, 33.9075, 33.9075
6.91544, 228, 233.19, 33.8565, 15.1658, -5.18968, 33.8565, 0, 233.19, 33.8565, 33.8565, 33.8565, 33.8565, 33.8565, 33.8565, 33.8565, 33.8565, 33.8565, 33.8565, 33.8565, 33.8565, 33.8565
6.92332, 328, 273.901, 33.7944, 18.1659, 54.0994, 33.7944, 0, 273.901, 33.7944, 33.7944, 33.7944, 33.7944, 33.7944, 33.7944, 33.7944, 33.7944, 33.7944, 33.7944, 33.7944, 33.7944, 33.7944
6.9312, 338, 319.85, 33.7187, 18.4391, 18.1503, 33.7187, 0, 319.85, 33.7187, 33.7187, 33.7187, 33.7187, 33.7187, 33.7187, 33.7187, 33.7187, 33.7187, 33.7187, 33.7187, 33.7187, 33.7187
6.93909, 390, 370.971, 33.6264, 19.799, 19.0289, 33.6264, 0, 370.971, 33.6264, 33.6264, 33.6264, 33.6264, 33.6264, 33.6264, 33.6264, 33.6264, 33.6264, 33.6264, 33.6264, 33.6264, 33.6265
6.94697, 430, 426.996, 33.5144, 20.7846, 3.00443, 33.5144, 0, 426.995, 33.5144, 33.5144, 33.5144, 33.5144, 33.5144, 33.5144, 33.5144, 33.5144, 33.5144, 33.5144, 33.5144, 33.5144, 33.5145
6.95485, 484, 487.462, 33.3789, 22.0454, -3.46216, 33.3789, 0, 487.462, 33.3789, 33.3789, 33.3789, 33.3789, 33.3789, 33.3789, 33.3789, 33.3789, 33.3789, 33.3789, 33.3789, 33.3789, 33.379
6.96274, 580, 551.676, 33.216, 24.1247, 28.324, 33.216, 0, 551.676, 33.216, 33.216, 33.216, 33.216, 33.216, 33.216, 33.216, 33.216, 33.216, 33.216, 33.216, 33.216, 33.2161
6.97062, 594, 618.707, 33.0213, 24.4131, -24.7071, 33.0213, 0, 618.707, 33.0213, 33.0213, 33.0213, 33.0213, 33.0213, 33.0213, 33.0213, 33.0213, 33.0213, 33.0213, 33.0213, 33.0213, 33.0215
6.97851, 630, 687.42, 32.7904, 25.1396, -57.4202, 32.7904, 0, 687.42, 32.7904, 32.7904, 32.7904, 32.7904, 32.7904, 32.7904, 32.7904, 32.7904, 32.7904, 32.7904, 32.7904, 32.7904, 32.7907
6.98639, 782, 756.483, 32.5189, 28, 25.5168, 32.5189, 0, 756.483, 32.5189, 32.5189, 32.5189, 32.5189, 32.5189, 32.5189, 32.5189, 32.5189, 32.5189, 32.5189, 32.5189, 32.5189, 32.5192
6.99428, 784, 824.412, 32.2021, 28.0357, -40.412, 32.2021, 0, 824.412, 32.2021, 32.2021, 32.2021, 32.2021, 32.2021, 32.2021, 32.2021, 32.2021, 32.2021, 32.2021, 32.2021, 32.2021, 32.2025
7.00216, 882, 889.837, 32.0699, 29.7321, -7.83691, 32.0699, 0, 889.836, 32.0699, 32.0699, 32.0699, 32.0699, 32.0699, 32.0699, 32.0699, 32.0699, 32.0699, 32.0699, 32.0699, 32.0699, 32.0704
7.01004, 938, 950.308, 31.3067, 30.6594, -12.3076, 31.3067, 0, 950.307, 31.3067, 31.3067, 31.3067, 31.3067, 31.3067, 31.3067, 31.3067, 31.3067, 31.3067, 31.3067, 31.3067, 31.3067, 31.3072
7.01793, 910, 1004.8, 30.5012, 30.1993, -94.7971, 30.5012, 0, 1004.8, 30.5012, 30.5012, 30.5012, 30.5012, 30.5012, 30.5012, 30.5012, 30.5012, 30.5012, 30.5012, 30.5012, 30.5012, 30.5019
7.02581, 1000, 1051.77, 29.656, 31.6544, -51.7721, 29.656, 0, 1051.77, 29.656, 29.656, 29.656, 29.656, 29.656, 29.656, 29.656, 29.656, 29.656, 29.656, 29.656, 29.656, 29.6568
7.03369, 984, 1089.87, 28.7745, 31.4006, -105.872, 28.7745, 0, 1089.87, 28.7745, 28.7745, 28.7745, 28.7745, 28.7745, 28.7745, 28.7745, 28.7745, 28.7745, 28.7745, 28.7745, 28.7745, 28.7754
7.04158, 1056, 1117.96, 27.8612, 32.5269, -61.9585, 27.8612, 0, 1117.96, 27.8612, 27.8612, 27.8612, 27.8612, 27.8612, 27.8612, 27.8612, 27.8612, 27.8612, 27.8612, 27.8612, 27.8612, 27.8622
7.04946, 1066, 1135.18, 26.9217, 32.6803, -69.1779, 26.9217, 0, 1135.18, 26.9217, 26.9217, 26.9217, 26.9217, 26.9217, 26.9217, 26.9217, 26.9217, 26.9217, 26.9217, 26.9217, 26.9217, 26.9229
7.05735, 1074, 1141, 25.9629, 32.8024, -66.9978, 25.9629, 0, 1141, 25.9629, 25.9629, 25.9629, 25.9629, 25.9629, 25.9629, 25.9629, 25.9629, 25.9629, 25.9629, 25.9629, 25.9629, 25.9643
7.06523, 1060, 1135.24, 24.9923, 32.5883, -75.2418, 24.9923, 0, 1135.24, 24.9923, 24.9923, 24.9923, 24.9923, 24.9923, 24.9923, 24.9923, 24.9923, 24.9923, 24.9923, 24.9923, 24.9923, 24.9939
7.07311, 1008, 1118.09, 24.018, 31.7805, -110.09, 24.018, 0, 1118.09, 24.018, 24.018, 24.018, 24.018, 24.018, 24.018, 24.018, 24.018, 24.018, 24.018, 24.018, 24.018, 24.0197
7.081, 994, 1090.07, 23.0485, 31.5595, -96.0728, 23.0485, 0, 1090.07, 23.0485, 23.0485, 23.0485, 23.0485, 23.0485, 23.0485, 23.0485, 23.0485, 23.0485, 23.0485, 23.0485, 23.0485, 23.0504
7.08888, 942, 1052.04, 22.0926, 30.7246, -110.04, 22.0926, 0, 1052.04, 22.0926, 22.0926, 22.0926, 22.0926, 22.0926, 22.0926, 22.0926, 22.0926, 22.0926, 22.0926, 22.0926, 22.0926, 22.0947
7.09677, 930, 1005.12, 21.1587, 30.5287, -75.1211, 21.1587, 0, 1005.12, 21.1587, 21.1587, 21.1587, 21.1587, 21.1587, 21.1587, 21.1587, 21.1587, 21.1587, 21.1587, 21.1587, 21.1587, 21.1609
7.10465, 846, 950.661, 20.2548, 29.1204, -104.661, 20.2548, 0, 950.658, 20.2548, 20.2548, 20.2548, 20.2548, 20.2548, 20.2548, 20.2548, 20.2548, 20.2548, 20.2548, 20.2548, 20.2548, 20.2571
7.11253, 904, 890.171, 19.3884, 30.0998, 13.829, 19.3884, 0, 890.169, 19.3884, 19.3884, 19.3884, 19.3884, 19.3884, 19.3884, 19.3884, 19.3884, 19.3884, 19.3884, 19.3884, 19.3884, 19.3909
7.12042, 730, 825.242, 18.5659, 27.0555, -95.2419, 18.5659, 0, 825.239, 18.5659, 18.5659, 18.5659, 18.5659, 18.5659, 18.5659, 18.5659, 18.5659, 18.5659, 18.5659, 18.5659, 18.5659, 18.5685
7.1283, 730, 757.479, 17.7923, 27.0555, -27.4791, 17.7923, 0, 757.477, 17.7923, 17.7923, 17.7923, 17.7923, 17.7923, 17.7923, 17.7923, 17.7923, 17.7923, 17.7923, 17.7923, 17.7923, 17.7949
7.13619, 584, 688.455, 17.0713, 24.2074, -104.455, 17.0713, 0, 688.453, 17.0713, 17.0713, 17.0713, 17.0713, 17.0713, 17.0713, 17.0713, 17.0713, 17.0713, 17.0713, 17.0713, 17.0713, 17.074
7.14407, 622, 619.625, 16.4053, 24.98, 2.37469, 16.4053, 0, 619.623, 16.4053, 16.4053, 16.4053, 16.4053, 16.4053, 16.4053, 16.4053, 16.4053, 16.4053, 16.4053, 16.4053, 16.4053, 16.408
7.15195, 518, 552.299, 15.7951, 22.8035, -34.2989, 15.7951, 0, 552.296, 15.7951, 15.7951, 15.7951, 15.7951, 15.7951, 15.7951, 15.7951, 15.7951, 15.7951, 15.7951, 15.7951, 15.7951, 15.7978
7.15984, 432, 487.596, 15.2403, 20.8327, -55.5956, 15.2403, 0, 487.593, 15.2403, 15.2403, 15.2403, 15.2403, 15.2403, 15.2403, 15.2403, 15.2403, 15.2403, 15.2403, 15.2403, 15.2403, 15.243
7.16772, 378, 426.439, 14.7394, 19.4936, -48.4391, 14.7394, 0, 426.437, 14.7394, 14.7394, 14.7394, 14.7394, 14.7394, 14.7394, 14.7394, 14.7394, 14.7394, 14.7394, 14.7394, 14.7394, 14.742
7.1756, 358, 369.524, 14.2895, 18.9737, -11.5243, 14.2895, 0, 369.522, 14.2895, 14.2895, 14.2895, 14.2895, 14.2895, 14.2895, 14.2895, 14.2895, 14.2895, 14.2895, 14.2895, 14.2895, 14.292
7.18349, 270, 317.332, 13.8871, 16.4924, -47.3318, 13.8871, 0, 317.329, 13.8871, 13.8871, 13.8871, 13.8871, 13.8871, 13.8871, 13.8871, 13.8871, 13.8871, 13.8871, 13.8871, 13.8871, 13.8895
7.19137, 272, 270.149, 13.5282, 16.5529, 1.8511, 13.5282, 0, 270.147, 13.5282, 13.5282, 13.5282, 13.5282, 13.5282, 13.5282, 13.5282, 13.5282, 13.5282, 13.5282, 13.5282, 13.5282, 13.5304
7.19926, 240, 228.069, 13.208, 15.5563, 11.9306, 13.208, 0, 228.067, 13.208, 13.208, 13.208, 13.208, 13.208, 13.208, 13.208, 13.208, 13.208, 13.208, 13.208, 13.208, 13.2102
7.20714, 178, 191.035, 12.9216, 13.4164, -13.0347, 12.9216, 0, 191.033, 12.9216, 12.9216, 12.9216, 12.9216, 12.9216, 12.9216, 12.9216, 12.9216, 12.9216, 12.9216, 12.9216, 12.9216, 12.9236
7.21502, 134, 158.847, 12.6636, 11.6619, -24.8474, 12.6636, 0, 158.846, 12.6636, 12.6636, 12.6636, 12.6636, 12.6636, 12.6636, 12.6636, 12.6636, 12.6636, 12.6636, 12.6636, 12.6636, 12.6654
7.22291, 162, 131.223, 12.429, 12.8062, 30.7769, 12.429, 0, 131.221, 12.429, 12.429, 12.429, 12.429, 12.429, 12.429, 12.429, 12.429, 12.429, 12.429, 12.429, 12.429, 12.4307
7.23079, 88, 107.798, 12.2129, 9.48683, -19.7977, 12.2129, 0, 107.796, 12.2129, 12.2129, 12.2129, 12.2129, 12.2129, 12.2129, 12.2129, 12.2129, 12.2129, 12.2129, 12.2129, 12.2129, 12.2144
7.23868, 94, 88.1636, 12.0107, 9.79796, 5.83636, 12.0107, 0, 88.1623, 12.0107, 12.0107, 12.0107, 12.0107, 12.0107, 12.0107, 12.0107, 12.0107, 12.0107, 12.0107, 12.0107, 12.0107, 12.012
7.24656, 56, 71.8956, 11.8182, 7.61577, -15.8956, 11.8182, 0, 71.8945, 11.8182, 11.8182, 11.8182, 11.8182, 11.8182, 11.8182, 11.8182, 11.8182, 11.8182, 11.8182, 11.8182, 11.8182, 11.8194
7.25444, 52, 58.5638, 11.6319, 7.34847, -6.56376, 11.6319, 0, 58.5627, 11.6319, 11.6319, 11.6319, 11.6319, 11.6319, 11.6319, 11.6319, 11.6319, 11.6319, 11.6319, 11.6319, 11.6319, 11.6329
7.26233, 30, 47.7531, 11.4479, 5.65685, -17.7531, 11.4479, 0, 47.7522, 11.4479, 11.4479, 11.4479, 11.4479, 11.4479, 11.4479, 11.4479, 11.4479, 11.4479, 11.4479, 11.4479, 11.4479, 11.4488
7.27021, 42, 39.0746, 11.2635, 6.63325, 2.92542, 11.2635, 0, 39.0738, 11.2635, 11.2635, 11.2635, 11.2635, 11.2635, 11.2635, 11.2635, 11.2635, 11.2635, 11.2635, 11.2635, 11.2635, 11.2642
7.2781, 32, 32.1745, 11.0764, 5.83095, -0.174492, 11.0764, 0, 32.1738, 11.0764, 11.0764, 11.0764, 11.0764, 11.0764, 11.0764, 11.0764, 11.0764, 11.0764, 11.0764, 11.0764, 11.0764, 11.077
7.28598, 22, 26.7356, 10.8849, 4.89898, -4.73563, 10.8849, 0, 26.7351, 10.8849, 10.8849, 10.8849, 10.8849, 10.8849, 10.8849, 10.8849, 10.8849, 10.8849, 10.8849, 10.8849, 10.8849, 10.8855
7.29386, 22, 22.4806, 10.6873, 4.89898, -0.480591, 10.6873, 0, 22.4801, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6877
7.30175, 24, 18.9911, 10.3007, 5.09902, 5.00892, 10.3007, 0, 18.9907, 10.3007, 10.3007, 10.3007, 10.3007, 10.3007, 10.3007, 10.3007, 10.3007, 10.3007, 10.3007, 10.3007, 10.3007, 10.3011
7.30963, 16, 16.4227, 10.0802, 4.24264, -0.422722, 10.0802, 0, 16.4224, 10.0802, 10.0802, 10.0802, 10.0802, 10.0802, 10.0802, 10.0802, 10.0802, 10.0802, 10.0802, 10.0802, 10.0802, 10.0806
7.31751, 16, 14.4443, 9.85957, 4.24264, 1.55573, 9.85957, 0, 14.444, 9.85957, 9.85957, 9.85957, 9.85957, 9.85957, 9.85957, 9.85957, 9.85957, 9.85957, 9.85957, 9.85957, 9.85957, 9.85983
7.3254, 12, 12.9216, 9.63913, 3.74166, -0.921581, 9.63913, 0, 12.9214, 9.63913, 9.63913, 9.63913, 9.63913, 9.63913, 9.63913, 9.63913, 9.63913, 9.63913, 9.63913, 9.63913, 9.63913, 9.63936
7.33328, 8, 11.7473, 9.4195, 3.16228, -3.74735, 9.4195, 0, 11.7471, 9.4195, 9.4195, 9.4195, 9.4195, 9.4195, 9.4195, 9.4195, 9.4195, 9.4195, 9.4195, 9.4195, 9.4195, 9.41971
7.34117, 6, 10.8366, 9.20126, 2.82843, -4.83656, 9.20126, 0, 10.8364, 9.20126, 9.20126, 9.20126, 9.20126, 9.20126, 9.20126, 9.20126, 9.20126, 9.20126, 9.20126, 9.20126, 9.20126, 9.20145
7.34905, 8, 10.1217, 8.98377, 3.16228, -2.12171, 8.98377, 0, 10.1215, 8.98377, 8.98377, 8.98377, 8.98377, 8.98377, 8.98377, 8.98377, 8.98377, 8.98377, 8.98378, 8.98377, 8.98377, 8.98398
