   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_73.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
5.08358, 22, 22.5779, 22.1593, 4.89898, -0.577877, 22.1593, 0, 22.1593, 22.1593, 22.5559, 22.1813, 22.1593, 22.1593, 22.1593, 22.1593, 22.1593, 22.1593, 22.1593, 22.1593, 22.1593, 22.1593, 22.1593, 22.1593, 22.1593, 22.1593
5.09148, 10, 22.6705, 22.2349, 3.4641, -12.6705, 22.2349, 0, 22.2349, 22.2349, 22.6483, 22.2571, 22.2349, 22.2349, 22.2349, 22.2349, 22.2349, 22.2349, 22.2349, 22.2349, 22.2349, 22.2349, 22.2349, 22.2349, 22.2349, 22.2349
5.09937, 18, 22.7661, 22.3103, 4.47214, -4.76607, 22.3103, 0, 22.3103, 22.3103, 22.7435, 22.3328, 22.3103, 22.3103, 22.3103, 22.3103, 22.3103, 22.3103, 22.3103, 22.3103, 22.3103, 22.3103, 22.3103, 22.3103, 22.3103, 22.3103
5.10727, 10, 22.8651, 22.3855, 3.4641, -12.8651, 22.3855, 0, 22.3855, 22.3855, 22.8422, 22.4084, 22.3855, 22.3855, 22.3855, 22.3855, 22.3855, 22.3855, 22.3855, 22.3855, 22.3855, 22.3855, 22.3855, 22.3855, 22.3855, 22.3855
5.11516, 14, 22.9684, 22.4606, 4, -8.9684, 22.4606, 0, 22.4606, 22.4606, 22.9452, 22.4838, 22.4606, 22.4606, 22.4606, 22.4606, 22.4606, 22.4606, 22.4606, 22.4606, 22.4606, 22.4606, 22.4606, 22.4606, 22.4606, 22.4606
5.12306, 6, 23.0769, 22.5355, 2.82843, -17.0769, 22.5355, 0, 22.5355, 22.5355, 23.0533, 22.559, 22.5355, 22.5355, 22.5355, 22.5355, 22.5355, 22.5355, 22.5355, 22.5355, 22.5355, 22.5355, 22.5355, 22.5355, 22.5355, 22.5355
5.13095, 22, 23.1915, 22.6102, 4.89898, -1.19149, 22.6102, 0, 22.6102, 22.6102, 23.1676, 22.634, 22.6102, 22.6102, 22.6102, 22.6102, 22.6102, 22.6102, 22.6102, 22.6102, 22.6102, 22.6102, 22.6102, 22.6102, 22.6102, 22.6102
5.13885, 30, 23.3134, 22.6847, 5.65685, 6.68664, 22.6847, 0, 22.6847, 22.6847, 23.2892, 22.7089, 22.6847, 22.6847, 22.6847, 22.6847, 22.6847, 22.6847, 22.6847, 22.6847, 22.6847, 22.6847, 22.6847, 22.6847, 22.6847, 22.6847
5.14674, 14, 23.4436, 22.759, 4, -9.4436, 22.759, 0, 22.759, 22.759, 23.4191, 22.7835, 22.759, 22.759, 22.759, 22.759, 22.759, 22.759, 22.759, 22.759, 22.759, 22.759, 22.759, 22.759, 22.759, 22.759
5.15464, 10, 23.5834, 22.8331, 3.4641, -13.5834, 22.8331, 0, 22.8331, 22.8331, 23.5586, 22.8579, 22.8331, 22.8331, 22.8331, 22.8331, 22.8331, 22.8331, 22.8331, 22.8331, 22.8331, 22.8331, 22.8331, 22.8331, 22.8331, 22.8331
5.16253, 8, 23.734, 22.907, 3.16228, -15.734, 22.907, 0, 22.907, 22.907, 23.7088, 22.9322, 22.907, 22.907, 22.907, 22.907, 22.907, 22.907, 22.907, 22.907, 22.907, 22.907, 22.907, 22.907, 22.907, 22.907
5.17043, 6, 23.8963, 22.9807, 2.82843, -17.8963, 22.9807, 0, 22.9807, 22.9807, 23.8707, 23.0062, 22.9807, 22.9807, 22.9807, 22.9807, 22.9807, 22.9807, 22.9807, 22.9807, 22.9807, 22.9807, 22.9807, 22.9807, 22.9807, 22.9807
5.17832, 6, 24.0713, 23.0541, 2.82843, -18.0713, 23.0541, 0, 23.0541, 23.0541, 24.0454, 23.0799, 23.0541, 23.0541, 23.0541, 23.0541, 23.0541, 23.0541, 23.0541, 23.0541, 23.0541, 23.0541, 23.0541, 23.0541, 23.0541, 23.0541
5.18622, 4, 24.2597, 23.1273, 2.44949, -20.2597, 23.1273, 0, 23.1273, 23.1273, 24.2335, 23.1535, 23.1273, 23.1273, 23.1273, 23.1273, 23.1273, 23.1273, 23.1273, 23.1273, 23.1273, 23.1273, 23.1273, 23.1273, 23.1273, 23.1274
5.19412, 10, 24.4619, 23.2003, 3.4641, -14.4619, 23.2003, 0, 23.2003, 23.2003, 24.4353, 23.2268, 23.2003, 23.2003, 23.2003, 23.2003, 23.2003, 23.2003, 23.2003, 23.2003, 23.2003, 23.2003, 23.2003, 23.2003, 23.2003, 23.2004
5.20201, 14, 24.6776, 23.273, 4, -10.6776, 23.273, 0, 23.273, 23.273, 24.6506, 23.2998, 23.273, 23.273, 23.273, 23.273, 23.273, 23.273, 23.273, 23.273, 23.273, 23.273, 23.273, 23.273, 23.273, 23.2731
5.20991, 8, 24.9063, 23.3455, 3.16228, -16.9063, 23.3455, 0, 23.3455, 23.3455, 24.8789, 23.3726, 23.3455, 23.3455, 23.3455, 23.3455, 23.3455, 23.3455, 23.3455, 23.3455, 23.3455, 23.3455, 23.3455, 23.3455, 23.3455, 23.3456
5.2178, 8, 25.1468, 23.4177, 3.16228, -17.1468, 23.4177, 0, 23.4177, 23.4177, 25.119, 23.4452, 23.4177, 23.4177, 23.4177, 23.4177, 23.4177, 23.4177, 23.4177, 23.4177, 23.4177, 23.4177, 23.4177, 23.4177, 23.4177, 23.4179
5.2257, 10, 25.3972, 23.4896, 3.4641, -15.3972, 23.4896, 0, 23.4896, 23.4896, 25.3691, 23.5175, 23.4896, 23.4896, 23.4896, 23.4896, 23.4896, 23.4896, 23.4896, 23.4896, 23.4896, 23.4896, 23.4896, 23.4896, 23.4896, 23.4899
5.23359, 16, 25.6552, 23.5613, 4.24264, -9.65515, 23.5613, 0, 23.5613, 23.5613, 25.6266, 23.5895, 23.5613, 23.5613, 23.5613, 23.5613, 23.5613, 23.5613, 23.5613, 23.5613, 23.5613, 23.5613, 23.5613, 23.5613, 23.5613, 23.5617
5.24149, 12, 25.9175, 23.6327, 3.74166, -13.9175, 23.6327, 0, 23.6327, 23.6327, 25.8884, 23.6613, 23.6327, 23.6327, 23.6327, 23.6327, 23.6327, 23.6327, 23.6327, 23.6327, 23.6327, 23.6327, 23.6327, 23.6327, 23.6327, 23.6332
5.24938, 16, 26.1805, 23.7039, 4.24264, -10.1805, 23.7039, 0, 23.7039, 23.7039, 26.151, 23.7328, 23.7039, 23.7039, 23.7039, 23.7039, 23.7039, 23.7039, 23.7039, 23.7039, 23.7039, 23.7039, 23.7039, 23.7039, 23.7039, 23.7045
5.25728, 10, 26.4401, 23.7748, 3.4641, -16.4401, 23.7748, 0, 23.7748, 23.7748, 26.4101, 23.804, 23.7748, 23.7748, 23.7748, 23.7748, 23.7748, 23.7748, 23.7748, 23.7748, 23.7748, 23.7748, 23.7748, 23.7748, 23.7748, 23.7755
5.26517, 12, 26.6919, 23.8453, 3.74166, -14.6919, 23.8453, 0, 23.8453, 23.8453, 26.6614, 23.875, 23.8453, 23.8453, 23.8453, 23.8453, 23.8453, 23.8453, 23.8453, 23.8453, 23.8453, 23.8453, 23.8453, 23.8453, 23.8453, 23.8463
5.27307, 12, 26.9312, 23.9157, 3.74166, -14.9312, 23.9157, 0, 23.9157, 23.9157, 26.9002, 23.9456, 23.9157, 23.9157, 23.9157, 23.9157, 23.9157, 23.9157, 23.9157, 23.9157, 23.9157, 23.9157, 23.9157, 23.9157, 23.9157, 23.9168
5.28096, 16, 27.1536, 23.9857, 4.24264, -11.1536, 23.9857, 0, 23.9857, 23.9857, 27.1219, 24.016, 23.9857, 23.9857, 23.9857, 23.9857, 23.9857, 23.9857, 23.9857, 23.9857, 23.9857, 23.9857, 23.9857, 23.9857, 23.9857, 23.987
5.28886, 14, 27.3546, 24.0554, 4, -13.3546, 24.0554, 0, 24.0554, 24.0554, 27.3224, 24.0861, 24.0554, 24.0554, 24.0554, 24.0554, 24.0554, 24.0554, 24.0554, 24.0554, 24.0554, 24.0554, 24.0554, 24.0554, 24.0554, 24.0569
5.29676, 18, 27.5306, 24.1248, 4.47214, -9.53059, 24.1248, 0, 24.1248, 24.1248, 27.4977, 24.1558, 24.1248, 24.1248, 24.1248, 24.1248, 24.1248, 24.1248, 24.1248, 24.1248, 24.1248, 24.1248, 24.1248, 24.1248, 24.1248, 24.1266
5.30465, 14, 27.6784, 24.1939, 4, -13.6784, 24.1939, 0, 24.1939, 24.1939, 27.6448, 24.2253, 24.1939, 24.1939, 24.1939, 24.1939, 24.1939, 24.1939, 24.1939, 24.1939, 24.1939, 24.1939, 24.1939, 24.1939, 24.1939, 24.196
5.31255, 18, 27.7956, 24.2627, 4.47214, -9.79562, 24.2627, 0, 24.2627, 24.2627, 27.7614, 24.2944, 24.2627, 24.2627, 24.2627, 24.2627, 24.2627, 24.2627, 24.2627, 24.2627, 24.2627, 24.2627, 24.2627, 24.2627, 24.2627, 24.2651
5.32044, 12, 27.8811, 24.3311, 3.74166, -15.8811, 24.3311, 0, 24.3311, 24.3311, 27.8462, 24.3633, 24.3311, 24.3311, 24.3311, 24.3311, 24.3311, 24.3311, 24.3311, 24.3311, 24.3311, 24.3311, 24.3311, 24.3311, 24.3311, 24.3339
5.32834, 24, 27.9344, 24.3993, 5.09902, -3.93441, 24.3993, 0, 24.3993, 24.3993, 27.8988, 24.4318, 24.3993, 24.3993, 24.3993, 24.3993, 24.3993, 24.3993, 24.3993, 24.3993, 24.3993, 24.3993, 24.3993, 24.3993, 24.3993, 24.4024
5.33623, 6, 27.9564, 24.4671, 2.82843, -21.9564, 24.4671, 0, 24.4671, 24.4671, 27.9201, 24.4999, 24.4671, 24.4671, 24.4671, 24.4671, 24.4671, 24.4671, 24.4671, 24.4671, 24.4671, 24.4671, 24.4671, 24.4671, 24.4671, 24.4706
5.34413, 18, 27.9488, 24.5345, 4.47214, -9.94876, 24.5345, 0, 24.5345, 24.5346, 27.9117, 24.5678, 24.5345, 24.5345, 24.5345, 24.5345, 24.5345, 24.5345, 24.5345, 24.5345, 24.5345, 24.5345, 24.5345, 24.5345, 24.5345, 24.5384
5.35202, 16, 27.9142, 24.6017, 4.24264, -11.9142, 24.6017, 0, 24.6017, 24.6017, 27.8765, 24.6352, 24.6017, 24.6017, 24.6017, 24.6017, 24.6017, 24.6017, 24.6017, 24.6017, 24.6017, 24.6017, 24.6017, 24.6017, 24.6017, 24.6058
5.35992, 16, 27.8562, 24.6684, 4.24264, -11.8562, 24.6684, 0, 24.6684, 24.6684, 27.8177, 24.7024, 24.6684, 24.6684, 24.6684, 24.6684, 24.6684, 24.6684, 24.6684, 24.6684, 24.6684, 24.6684, 24.6684, 24.6684, 24.6684, 24.6729
5.36781, 16, 27.7787, 24.7348, 4.24264, -11.7787, 24.7348, 0, 24.7348, 24.7348, 27.7396, 24.7691, 24.7348, 24.7348, 24.7348, 24.7348, 24.7348, 24.7348, 24.7348, 24.7348, 24.7348, 24.7348, 24.7348, 24.7348, 24.7348, 24.7396
5.37571, 16, 27.6862, 24.8009, 4.24264, -11.6862, 24.8009, 0, 24.8009, 24.8009, 27.6464, 24.8355, 24.8009, 24.8009, 24.8009, 24.8009, 24.8009, 24.8009, 24.8009, 24.8009, 24.8009, 24.8009, 24.8009, 24.8009, 24.8009, 24.8059
5.3836, 18, 27.5832, 24.8665, 4.47214, -9.58322, 24.8665, 0, 24.8665, 24.8665, 27.5428, 24.9016, 24.8665, 24.8665, 24.8665, 24.8665, 24.8665, 24.8665, 24.8665, 24.8665, 24.8665, 24.8665, 24.8665, 24.8665, 24.8665, 24.8719
5.3915, 18, 27.4743, 24.9318, 4.47214, -9.47434, 24.9318, 0, 24.9318, 24.9318, 27.4333, 24.9672, 24.9318, 24.9318, 24.9318, 24.9318, 24.9318, 24.9318, 24.9318, 24.9318, 24.9318, 24.9318, 24.9318, 24.9318, 24.9318, 24.9374
5.39939, 26, 27.3639, 24.9967, 5.2915, -1.36389, 24.9967, 0, 24.9967, 24.9967, 27.3223, 25.0325, 24.9967, 24.9967, 24.9967, 24.9967, 24.9967, 24.9967, 24.9967, 24.9967, 24.9967, 24.9967, 24.9967, 24.9967, 24.9967, 25.0024
5.40729, 22, 27.2558, 25.0612, 4.89898, -5.25581, 25.0612, 0, 25.0612, 25.0612, 27.2137, 25.0974, 25.0612, 25.0612, 25.0612, 25.0612, 25.0612, 25.0612, 25.0612, 25.0612, 25.0612, 25.0612, 25.0612, 25.0612, 25.0612, 25.0671
5.41519, 22, 27.1536, 25.1253, 4.89898, -5.15357, 25.1253, 0, 25.1253, 25.1253, 27.1109, 25.1619, 25.1253, 25.1253, 25.1253, 25.1253, 25.1253, 25.1253, 25.1253, 25.1253, 25.1253, 25.1253, 25.1253, 25.1253, 25.1253, 25.1313
5.42308, 12, 27.06, 25.189, 3.74166, -15.06, 25.189, 0, 25.189, 25.189, 27.0169, 25.2259, 25.189, 25.189, 25.189, 25.189, 25.189, 25.189, 25.189, 25.189, 25.189, 25.189, 25.189, 25.189, 25.189, 25.1951
5.43098, 16, 26.9773, 25.2523, 4.24264, -10.9773, 25.2523, 0, 25.2523, 25.2523, 26.9337, 25.2896, 25.2523, 25.2523, 25.2523, 25.2523, 25.2523, 25.2523, 25.2523, 25.2523, 25.2523, 25.2523, 25.2523, 25.2523, 25.2523, 25.2585
5.43887, 14, 26.907, 25.3151, 4, -12.907, 25.3151, 0, 25.3151, 25.3151, 26.863, 25.3528, 25.3151, 25.3151, 25.3151, 25.3151, 25.3151, 25.3151, 25.3151, 25.3151, 25.3151, 25.3151, 25.3151, 25.3151, 25.3151, 25.3214
5.44677, 8, 26.8502, 25.3776, 3.16228, -18.8502, 25.3776, 0, 25.3776, 25.3776, 26.8057, 25.4157, 25.3776, 25.3776, 25.3776, 25.3776, 25.3776, 25.3776, 25.3776, 25.3776, 25.3776, 25.3776, 25.3776, 25.3776, 25.3776, 25.3839
5.45466, 14, 26.8071, 25.4396, 4, -12.8071, 25.4396, 0, 25.4396, 25.4396, 26.7622, 25.4781, 25.4396, 25.4396, 25.4396, 25.4396, 25.4396, 25.4396, 25.4396, 25.4396, 25.4396, 25.4396, 25.4396, 25.4396, 25.4396, 25.446
5.46256, 18, 26.7778, 25.5011, 4.47214, -8.77777, 25.5011, 0, 25.5011, 25.5011, 26.7325, 25.5401, 25.5011, 25.5011, 25.5011, 25.5011, 25.5011, 25.5011, 25.5011, 25.5011, 25.5011, 25.5011, 25.5011, 25.5011, 25.5011, 25.5075
5.47045, 10, 26.7616, 25.5623, 3.4641, -16.7616, 25.5623, 0, 25.5623, 25.5623, 26.7159, 25.6016, 25.5623, 25.5623, 25.5623, 25.5623, 25.5623, 25.5623, 25.5623, 25.5623, 25.5623, 25.5623, 25.5623, 25.5623, 25.5623, 25.5687
5.47835, 16, 26.7579, 25.6229, 4.24264, -10.7579, 25.6229, 0, 25.6229, 25.6229, 26.7118, 25.6627, 25.6229, 25.6229, 25.6229, 25.6229, 25.6229, 25.6229, 25.6229, 25.6229, 25.6229, 25.6229, 25.6229, 25.6229, 25.6229, 25.6294
5.48624, 18, 26.7656, 25.6832, 4.47214, -8.76557, 25.6832, 0, 25.6832, 25.6832, 26.719, 25.7233, 25.6832, 25.6832, 25.6832, 25.6832, 25.6832, 25.6832, 25.6832, 25.6832, 25.6832, 25.6832, 25.6832, 25.6832, 25.6832, 25.6896
5.49414, 12, 26.7834, 25.7429, 3.74166, -14.7834, 25.7429, 0, 25.7429, 25.7429, 26.7364, 25.7835, 25.7429, 25.7429, 25.7429, 25.7429, 25.7429, 25.7429, 25.7429, 25.7429, 25.7429, 25.7429, 25.7429, 25.7429, 25.7429, 25.7493
5.50204, 12, 26.8103, 25.8022, 3.74166, -14.8103, 25.8022, 0, 25.8022, 25.8022, 26.7628, 25.8432, 25.8022, 25.8022, 25.8022, 25.8022, 25.8022, 25.8022, 25.8022, 25.8022, 25.8022, 25.8022, 25.8022, 25.8022, 25.8022, 25.8086
5.50993, 18, 26.8448, 25.861, 4.47214, -8.84484, 25.861, 0, 25.861, 25.861, 26.7969, 25.9025, 25.861, 25.861, 25.861, 25.861, 25.861, 25.861, 25.861, 25.861, 25.861, 25.861, 25.861, 25.861, 25.861, 25.8673
5.51783, 12, 26.886, 25.9193, 3.74166, -14.886, 25.9193, 0, 25.9193, 25.9193, 26.8376, 25.9614, 25.9193, 25.9193, 25.9193, 25.9193, 25.9193, 25.9193, 25.9193, 25.9193, 25.9193, 25.9193, 25.9193, 25.9193, 25.9193, 25.9256
5.52572, 12, 26.9327, 25.9771, 3.74166, -14.9327, 25.9771, 0, 25.9771, 25.9771, 26.8836, 26.0199, 25.9771, 25.9771, 25.9771, 25.9771, 25.9771, 25.9771, 25.9771, 25.9771, 25.9771, 25.9771, 25.9771, 25.9771, 25.9771, 25.9834
5.53362, 18, 26.9839, 26.0343, 4.47214, -8.9839, 26.0343, 0, 26.0343, 26.0343, 26.9341, 26.078, 26.0343, 26.0343, 26.0343, 26.0343, 26.0343, 26.0343, 26.0343, 26.0343, 26.0343, 26.0343, 26.0343, 26.0343, 26.0343, 26.0406
5.54151, 8, 27.0389, 26.0911, 3.16228, -19.0389, 26.0911, 0, 26.0911, 26.0911, 26.988, 26.1358, 26.0911, 26.0911, 26.0911, 26.0911, 26.0911, 26.0911, 26.0911, 26.0911, 26.0911, 26.0911, 26.0911, 26.0911, 26.0911, 26.0973
5.54941, 12, 27.0969, 26.1474, 3.74166, -15.0969, 26.1474, 0, 26.1474, 26.1474, 27.0447, 26.1936, 26.1474, 26.1474, 26.1474, 26.1474, 26.1474, 26.1474, 26.1474, 26.1474, 26.1474, 26.1474, 26.1474, 26.1474, 26.1474, 26.1535
5.5573, 22, 27.1577, 26.2031, 4.89898, -5.15767, 26.2031, 0, 26.2031, 26.2031, 27.1033, 26.2515, 26.2031, 26.2031, 26.2031, 26.2031, 26.2031, 26.2031, 26.2031, 26.2031, 26.2031, 26.2031, 26.2031, 26.2031, 26.2031, 26.2091
5.5652, 8, 27.2209, 26.2584, 3.16228, -19.2209, 26.2584, 0, 26.2584, 26.2584, 27.1636, 26.3098, 26.2584, 26.2584, 26.2584, 26.2584, 26.2584, 26.2584, 26.2584, 26.2584, 26.2584, 26.2584, 26.2584, 26.2584, 26.2584, 26.2643
5.57309, 12, 27.2867, 26.313, 3.74166, -15.2867, 26.313, 0, 26.313, 26.313, 27.2248, 26.3691, 26.313, 26.313, 26.313, 26.313, 26.313, 26.313, 26.313, 26.313, 26.313, 26.313, 26.313, 26.313, 26.313, 26.3188
5.58099, 8, 27.3554, 26.3672, 3.16228, -19.3554, 26.3672, 0, 26.3672, 26.3672, 27.2867, 26.4301, 26.3672, 26.3672, 26.3672, 26.3672, 26.3672, 26.3672, 26.3672, 26.3672, 26.3672, 26.3672, 26.3672, 26.3672, 26.3672, 26.3729
5.58888, 4, 27.4278, 26.4208, 2.44949, -23.4278, 26.4208, 0, 26.4208, 26.4208, 27.3491, 26.494, 26.4208, 26.4208, 26.4208, 26.4208, 26.4208, 26.4208, 26.4208, 26.4208, 26.4208, 26.4208, 26.4208, 26.4208, 26.4208, 26.4264
5.59678, 14, 27.5055, 26.4738, 4, -13.5055, 26.4738, 0, 26.4738, 26.4738, 27.4115, 26.5623, 26.4738, 26.4738, 26.4738, 26.4738, 26.4738, 26.4738, 26.4738, 26.4738, 26.4738, 26.4738, 26.4738, 26.4738, 26.4738, 26.4793
5.60467, 12, 27.5905, 26.5263, 3.74166, -15.5905, 26.5263, 0, 26.5263, 26.5263, 27.474, 26.6374, 26.5263, 26.5263, 26.5263, 26.5263, 26.5263, 26.5263, 26.5263, 26.5263, 26.5263, 26.5263, 26.5263, 26.5263, 26.5263, 26.5317
5.61257, 6, 27.6859, 26.5782, 2.82843, -21.6859, 26.5782, 0, 26.5782, 26.5782, 27.5363, 26.7225, 26.5782, 26.5782, 26.5782, 26.5782, 26.5782, 26.5782, 26.5782, 26.5782, 26.5782, 26.5782, 26.5782, 26.5782, 26.5782, 26.5835
5.62047, 14, 27.7961, 26.6296, 4, -13.7961, 26.6296, 0, 26.6296, 26.6296, 27.5983, 26.8221, 26.6296, 26.6296, 26.6296, 26.6296, 26.6296, 26.6296, 26.6296, 26.6296, 26.6296, 26.6296, 26.6296, 26.6296, 26.6296, 26.6348
5.62836, 10, 27.9271, 26.6804, 3.4641, -17.9271, 26.6804, 0, 26.6804, 26.6804, 27.66, 26.9424, 26.6804, 26.6804, 26.6804, 26.6804, 26.6804, 26.6804, 26.6804, 26.6804, 26.6804, 26.6804, 26.6804, 26.6804, 26.6804, 26.6855
5.63626, 6, 28.0871, 26.7306, 2.82843, -22.0871, 26.7306, 0, 26.7306, 26.7306, 27.7213, 27.0914, 26.7306, 26.7306, 26.7306, 26.7306, 26.7306, 26.7306, 26.7306, 26.7306, 26.7306, 26.7306, 26.7306, 26.7306, 26.7306, 26.7356
5.64415, 18, 28.2867, 26.7802, 4.47214, -10.2867, 26.7802, 0, 26.7802, 26.7802, 27.7821, 27.2799, 26.7802, 26.7802, 26.7802, 26.7802, 26.7802, 26.7802, 26.7802, 26.7802, 26.7802, 26.7802, 26.7802, 26.7802, 26.7802, 26.7851
5.65205, 14, 28.5401, 26.8292, 4, -14.5401, 26.8292, 0, 26.8292, 26.8292, 27.8425, 27.5219, 26.8292, 26.8292, 26.8292, 26.8292, 26.8292, 26.8292, 26.8292, 26.8292, 26.8292, 26.8292, 26.8292, 26.8292, 26.8292, 26.834
5.65994, 16, 28.8648, 26.8776, 4.24264, -12.8648, 26.8776, 0, 26.8776, 26.8776, 27.9024, 27.8354, 26.8776, 26.8776, 26.8776, 26.8776, 26.8776, 26.8776, 26.8776, 26.8776, 26.8776, 26.8776, 26.8776, 26.8776, 26.8776, 26.8823
5.66784, 24, 29.2834, 26.9254, 5.09902, -5.28344, 26.9254, 0, 26.9254, 26.9254, 27.9618, 28.2426, 26.9254, 26.9254, 26.9254, 26.9254, 26.9254, 26.9254, 26.9254, 26.9254, 26.9254, 26.9254, 26.9254, 26.9254, 26.9254, 26.93
5.67573, 16, 29.8233, 26.9726, 4.24264, -13.8233, 26.9726, 0, 26.9726, 26.9726, 28.0206, 28.7709, 26.9726, 26.9726, 26.9726, 26.9726, 26.9726, 26.9726, 26.9726, 26.9726, 26.9726, 26.9726, 26.9726, 26.9726, 26.9726, 26.977
5.68363, 16, 30.5178, 27.0192, 4.24264, -14.5178, 27.0192, 0, 27.0192, 27.0192, 28.0789, 29.4539, 27.0192, 27.0192, 27.0192, 27.0192, 27.0192, 27.0192, 27.0192, 27.0192, 27.0192, 27.0192, 27.0192, 27.0192, 27.0192, 27.0234
5.69152, 16, 31.4059, 27.0651, 4.24264, -15.4059, 27.0651, 0, 27.0651, 27.0651, 28.1365, 30.3304, 27.0651, 27.0651, 27.0651, 27.0651, 27.0651, 27.0651, 27.0651, 27.0651, 27.0651, 27.0651, 27.0651, 27.0651, 27.0651, 27.0692
5.69942, 20, 32.5331, 27.1104, 4.69042, -12.5331, 27.1104, 0, 27.1104, 27.1104, 28.1936, 31.446, 27.1104, 27.1104, 27.1104, 27.1104, 27.1104, 27.1104, 27.1104, 27.1104, 27.1104, 27.1104, 27.1104, 27.1104, 27.1104, 27.1144
5.70731, 8, 33.9509, 27.1551, 3.16228, -25.9509, 27.1551, 0, 27.1551, 27.1551, 28.2502, 32.852, 27.1551, 27.1551, 27.1551, 27.1551, 27.1551, 27.1551, 27.1551, 27.1551, 27.1551, 27.1551, 27.1551, 27.1551, 27.1551, 27.1589
5.71521, 20, 35.7154, 27.1991, 4.69042, -15.7154, 27.1991, 0, 27.1991, 27.1991, 28.3061, 34.6049, 27.1991, 27.1991, 27.1991, 27.1991, 27.1991, 27.1991, 27.1991, 27.1991, 27.1991, 27.1991, 27.1991, 27.1991, 27.1991, 27.2027
5.72311, 34, 37.8871, 27.2424, 6, -3.88707, 27.2424, 0, 27.2424, 27.2424, 28.3614, 36.7647, 27.2424, 27.2424, 27.2424, 27.2424, 27.2424, 27.2424, 27.2424, 27.2424, 27.2424, 27.2424, 27.2424, 27.2424, 27.2424, 27.2458
5.731, 16, 40.5277, 27.2851, 4.24264, -24.5277, 27.2851, 0, 27.2851, 27.2851, 28.416, 39.3935, 27.2851, 27.2851, 27.2851, 27.2851, 27.2851, 27.2851, 27.2851, 27.2851, 27.2851, 27.2851, 27.2851, 27.2851, 27.2851, 27.2883
5.7389, 36, 43.699, 27.3271, 6.16441, -7.69899, 27.3271, 0, 27.3271, 27.3271, 28.4701, 42.5529, 27.3271, 27.3271, 27.3271, 27.3271, 27.3271, 27.3271, 27.3271, 27.3271, 27.3271, 27.3271, 27.3271, 27.3271, 27.3271, 27.3302
5.74679, 32, 47.4574, 27.3684, 5.83095, -15.4574, 27.3684, 0, 27.3684, 27.3684, 28.5235, 46.2994, 27.3684, 27.3684, 27.3684, 27.3684, 27.3684, 27.3684, 27.3684, 27.3684, 27.3684, 27.3684, 27.3684, 27.3684, 27.3684, 27.3713
5.75469, 34, 51.8526, 27.409, 6, -17.8526, 27.409, 0, 27.409, 27.409, 28.5763, 50.6827, 27.409, 27.409, 27.409, 27.409, 27.409, 27.409, 27.409, 27.409, 27.409, 27.409, 27.409, 27.409, 27.409, 27.4118
5.76258, 36, 56.9208, 27.449, 6.16441, -20.9208, 27.449, 0, 27.449, 27.449, 28.6284, 55.7389, 27.449, 27.449, 27.449, 27.449, 27.449, 27.449, 27.449, 27.449, 27.449, 27.449, 27.449, 27.449, 27.449, 27.4515
5.77048, 66, 62.6823, 27.4882, 8.24621, 3.31767, 27.4882, 0, 27.4882, 27.4882, 28.6798, 61.4883, 27.4882, 27.4882, 27.4882, 27.4882, 27.4882, 27.4882, 27.4882, 27.4882, 27.4882, 27.4882, 27.4882, 27.4882, 27.4882, 27.4906
5.77837, 68, 69.135, 27.5268, 8.3666, -1.13502, 27.5268, 0, 27.5268, 27.5268, 28.7306, 67.9289, 27.5268, 27.5268, 27.5268, 27.5268, 27.5268, 27.5268, 27.5268, 27.5268, 27.5268, 27.5268, 27.5268, 27.5268, 27.5268, 27.529
5.78627, 62, 76.2508, 27.5646, 8, -14.2508, 27.5646, 0, 27.5646, 27.5646, 28.7807, 75.0326, 27.5646, 27.5646, 27.5646, 27.5646, 27.5646, 27.5646, 27.5646, 27.5646, 27.5646, 27.5646, 27.5646, 27.5646, 27.5646, 27.5667
5.79416, 100, 83.9745, 27.6018, 10.0995, 16.0255, 27.6018, 0, 27.6018, 27.6018, 28.8302, 82.7442, 27.6018, 27.6018, 27.6018, 27.6018, 27.6018, 27.6018, 27.6018, 27.6018, 27.6018, 27.6018, 27.6018, 27.6018, 27.6018, 27.6037
5.80206, 88, 92.2164, 27.6383, 9.48683, -4.21638, 27.6383, 0, 27.6383, 27.6383, 28.879, 90.9738, 27.6383, 27.6383, 27.6383, 27.6383, 27.6383, 27.6383, 27.6383, 27.6383, 27.6383, 27.6383, 27.6383, 27.6383, 27.6383, 27.6401
5.80995, 134, 100.858, 27.674, 11.6619, 33.142, 27.674, 0, 27.674, 27.674, 28.9272, 99.6032, 27.674, 27.674, 27.674, 27.674, 27.674, 27.674, 27.674, 27.674, 27.674, 27.674, 27.674, 27.674, 27.674, 27.6757
5.81785, 120, 109.748, 27.7091, 11.0454, 10.2522, 27.7091, 0, 27.7091, 27.7091, 28.9747, 108.481, 27.7091, 27.7091, 27.7091, 27.7091, 27.7091, 27.7091, 27.7091, 27.7091, 27.7091, 27.7091, 27.7091, 27.7091, 27.7091, 27.7107
