   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_31.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.779302, 2, 0.524282, 0.0158951, 2, 1.47572, 0.0158951, 0.0159772, 0.0798524, 0.0177372, 0.017993, 0.285174, 0.0390827, 0.113373, 0.0161554, 0.0168203, 0.0158952, 0.0630969, 0.0158951, 0.0158951, 0.0179701
0.787212, 0, 0.640268, 0.0184999, 1.41421, -0.640268, 0.0184999, 0.0185954, 0.0928439, 0.0206412, 0.0209386, 0.356733, 0.0454516, 0.131808, 0.018808, 0.019677, 0.0185001, 0.0788514, 0.0184999, 0.0184999, 0.020919
0.795123, 2, 0.771114, 0.0212417, 2, 1.22889, 0.0212417, 0.0213511, 0.106472, 0.0236965, 0.0240375, 0.438208, 0.0521378, 0.151143, 0.0216035, 0.0227298, 0.0212418, 0.0981251, 0.0212417, 0.0212417, 0.0240261
0.803033, 0, 0.916034, 0.0240757, 1.41421, -0.916034, 0.0240757, 0.0241995, 0.120499, 0.0268529, 0.0272387, 0.528595, 0.059026, 0.171036, 0.0244987, 0.0259467, 0.0240759, 0.121655, 0.0240757, 0.0240757, 0.0272427
0.810943, 2, 1.07357, 0.0269537, 2, 0.926434, 0.0269537, 0.0270921, 0.134665, 0.030056, 0.030487, 0.626148, 0.0659911, 0.191118, 0.0274472, 0.0292956, 0.026954, 0.150287, 0.0269537, 0.0269537, 0.030517
0.818854, 2, 1.24157, 0.0298268, 2, 0.75843, 0.0298268, 0.0299795, 0.148705, 0.0332507, 0.0337263, 0.728369, 0.0729054, 0.21101, 0.030403, 0.032748, 0.029827, 0.184945, 0.0298268, 0.0298268, 0.0337972
0.826764, 0, 1.41729, 0.032648, 1.41421, -1.41729, 0.032648, 0.0328146, 0.162363, 0.0363841, 0.0369031, 0.83207, 0.0796463, 0.230348, 0.0333237, 0.0362836, 0.0326483, 0.226594, 0.032648, 0.032648, 0.0370357
0.834674, 0, 1.59744, 0.0353759, 1.41421, -1.59744, 0.0353759, 0.0355557, 0.17541, 0.0394091, 0.0399694, 0.933521, 0.0861033, 0.248804, 0.0361736, 0.0398946, 0.0353762, 0.276167, 0.0353759, 0.0353759, 0.0401919
0.842585, 2, 1.77839, 0.0379758, 2, 0.221614, 0.0379758, 0.038168, 0.187651, 0.0422867, 0.0428855, 1.02865, 0.0921835, 0.266097, 0.0389263, 0.0435897, 0.0379761, 0.334468, 0.0379758, 0.0379758, 0.0432359
0.850495, 2, 1.95628, 0.0404222, 2, 0.0437179, 0.0404222, 0.0406257, 0.198935, 0.0449877, 0.0456218, 1.11333, 0.097816, 0.282014, 0.0415667, 0.0473964, 0.0404225, 0.402063, 0.0404222, 0.0404222, 0.0461505
0.858406, 4, 2.1273, 0.0426992, 2.44949, 1.8727, 0.0426992, 0.042913, 0.209163, 0.0474937, 0.0481597, 1.18366, 0.102954, 0.296409, 0.044092, 0.0513635, 0.0426996, 0.479156, 0.0426992, 0.0426992, 0.0489335
0.866316, 4, 2.2878, 0.0448009, 2.44949, 1.7122, 0.0448009, 0.0450237, 0.218284, 0.0497976, 0.0504917, 1.2363, 0.107576, 0.309209, 0.0465122, 0.0555602, 0.0448013, 0.565463, 0.0448009, 0.0448009, 0.0515981
0.874226, 6, 2.43451, 0.04673, 2.82843, 3.56549, 0.04673, 0.0469606, 0.226295, 0.0519019, 0.0526203, 1.26874, 0.111681, 0.320407, 0.0488492, 0.0600736, 0.0467304, 0.660104, 0.04673, 0.04673, 0.0541741
0.882137, 6, 2.56461, 0.0484973, 2.82843, 3.43539, 0.0484973, 0.0487346, 0.233235, 0.0538181, 0.0545572, 1.2795, 0.115292, 0.330058, 0.0511356, 0.0650042, 0.0484977, 0.761536, 0.0484973, 0.0484973, 0.0567083
0.890047, 2, 2.67588, 0.0501195, 2, -0.675879, 0.0501195, 0.0503623, 0.239175, 0.0555647, 0.056321, 1.26829, 0.118445, 0.33826, 0.053413, 0.0704584, 0.0501199, 0.867518, 0.0501195, 0.0501195, 0.0592648
0.897958, 0, 2.76668, 0.0516174, 1.41421, -2.76668, 0.0516174, 0.0518647, 0.24421, 0.0571644, 0.057935, 1.23599, 0.121188, 0.34515, 0.0557297, 0.0765381, 0.0516178, 0.975158, 0.0516174, 0.0516174, 0.0619258
0.905868, 0, 2.83596, 0.0530142, 1.41421, -2.83596, 0.0530142, 0.0532652, 0.248453, 0.0586432, 0.0594252, 1.18459, 0.123578, 0.350885, 0.0581383, 0.0833298, 0.0530146, 1.08101, 0.0530142, 0.0530142, 0.0647928
0.913778, 6, 2.88326, 0.0543336, 2.82843, 3.11674, 0.0543336, 0.0545875, 0.25202, 0.0600273, 0.0608183, 1.11702, 0.125672, 0.35563, 0.060693, 0.0908912, 0.054334, 1.18125, 0.0543336, 0.0543336, 0.067988
0.921689, 2, 2.90862, 0.0555982, 2, -0.908625, 0.0555982, 0.0558543, 0.255028, 0.0613421, 0.06214, 1.0369, 0.127528, 0.35955, 0.0634509, 0.0992382, 0.0555986, 1.27192, 0.0555982, 0.0555982, 0.0716554
0.929599, 0, 2.91256, 0.0568286, 1.41421, -2.91256, 0.0568286, 0.0570865, 0.257585, 0.0626108, 0.063414, 0.948224, 0.1292, 0.362803, 0.0664612, 0.108334, 0.056829, 1.34917, 0.0568286, 0.0568286, 0.0759623
0.937509, 2, 2.89605, 0.0580427, 2, -0.896048, 0.0580427, 0.0583018, 0.259791, 0.0638534, 0.0646606, 0.8551, 0.130734, 0.365529, 0.0697749, 0.118079, 0.0580431, 1.40955, 0.0580427, 0.0580427, 0.0810984
0.94542, 2, 2.86045, 0.0592549, 2, -0.860455, 0.0592549, 0.0595149, 0.261731, 0.0650866, 0.0658967, 0.761427, 0.132173, 0.367851, 0.0734385, 0.128312, 0.0592553, 1.4503, 0.0592549, 0.0592549, 0.0872739
0.95333, 6, 2.80757, 0.0604763, 2.82843, 3.19243, 0.0604763, 0.0607371, 0.263478, 0.0663232, 0.0671354, 0.670688, 0.133551, 0.369872, 0.0774963, 0.138803, 0.0604768, 1.46954, 0.0604763, 0.0604763, 0.094713
0.961241, 4, 2.73957, 0.0617149, 2.44949, 1.26043, 0.0617148, 0.0619761, 0.265088, 0.0675724, 0.0683861, 0.585763, 0.134892, 0.371677, 0.081994, 0.149269, 0.0617153, 1.46645, 0.0617149, 0.0617149, 0.103645
0.969151, 2, 2.65898, 0.0629754, 2, -0.658976, 0.0629753, 0.0632369, 0.266607, 0.0688404, 0.0696551, 0.508834, 0.136218, 0.373331, 0.0869845, 0.159389, 0.0629758, 1.44134, 0.0629754, 0.0629754, 0.114291
0.977061, 4, 2.56866, 0.0642602, 2.44949, 1.43134, 0.0642601, 0.064522, 0.268069, 0.0701303, 0.0709457, 0.441351, 0.137541, 0.374884, 0.0925404, 0.168817, 0.0642607, 1.39562, 0.0642602, 0.0642602, 0.126844
0.984972, 4, 2.47175, 0.0655695, 2.44949, 1.52825, 0.0655693, 0.0658314, 0.269497, 0.071443, 0.0722589, 0.384055, 0.138871, 0.376371, 0.0987738, 0.177214, 0.0655699, 1.33169, 0.0655695, 0.0655695, 0.141446
0.992882, 4, 2.37156, 0.0669018, 2.44949, 1.62844, 0.0669015, 0.0671638, 0.270907, 0.0727775, 0.0735937, 0.337059, 0.140213, 0.377819, 0.10587, 0.184268, 0.0669022, 1.25273, 0.0669018, 0.0669018, 0.158168
1.00079, 0, 2.27148, 0.068254, 1.41421, -2.27148, 0.0682535, 0.068516, 0.27231, 0.0741312, 0.0749476, 0.299946, 0.141568, 0.379242, 0.114139, 0.189722, 0.0682544, 1.16252, 0.068254, 0.068254, 0.176979
1.0087, 0, 2.17496, 0.0696222, 1.41421, -2.17496, 0.0696216, 0.0698844, 0.27371, 0.0755004, 0.0763169, 0.271892, 0.142935, 0.380649, 0.1241, 0.193395, 0.0696227, 1.06507, 0.0696222, 0.0696222, 0.197729
1.01661, 0, 2.08544, 0.0710018, 1.41421, -2.08544, 0.071001, 0.071264, 0.27511, 0.0768806, 0.0776972, 0.251788, 0.144311, 0.382042, 0.136607, 0.195191, 0.0710023, 0.964441, 0.0710018, 0.0710018, 0.220129
1.02452, 4, 2.0064, 0.0723875, 2.44949, 1.9936, 0.0723864, 0.0726496, 0.276508, 0.0782665, 0.0790832, 0.238355, 0.145693, 0.383421, 0.153023, 0.195113, 0.0723879, 0.864415, 0.0723875, 0.0723875, 0.243747
1.03243, 6, 1.94151, 0.0737733, 2.82843, 4.05849, 0.0737718, 0.0740355, 0.277901, 0.0796526, 0.0804693, 0.230245, 0.147075, 0.384779, 0.175486, 0.193253, 0.0737737, 0.768336, 0.0737733, 0.0737733, 0.26801
1.04034, 2, 1.89495, 0.0751531, 2, 0.105049, 0.0751511, 0.0754153, 0.279285, 0.0810325, 0.0818492, 0.226123, 0.148452, 0.386107, 0.207249, 0.18979, 0.0751535, 0.678957, 0.0751531, 0.0751531, 0.292221
1.04825, 2, 1.87184, 0.0765201, 2, 0.128163, 0.0765175, 0.0767823, 0.280655, 0.0823996, 0.0832163, 0.224734, 0.149816, 0.387392, 0.253144, 0.184967, 0.0765205, 0.598342, 0.0765201, 0.0765201, 0.31559
1.05617, 4, 1.87886, 0.077867, 2.44949, 2.12114, 0.0778636, 0.0781292, 0.282003, 0.0837466, 0.0845633, 0.224954, 0.15116, 0.388617, 0.320153, 0.179071, 0.0778675, 0.527853, 0.077867, 0.077867, 0.337276
1.06408, 4, 1.92504, 0.0791862, 2.44949, 2.07496, 0.0791816, 0.0794484, 0.283323, 0.0850658, 0.0858825, 0.225818, 0.152478, 0.389762, 0.418091, 0.172412, 0.0791866, 0.468183, 0.0791862, 0.0791862, 0.356439
1.07199, 8, 2.02267, 0.0804693, 3.16228, 5.97733, 0.0804633, 0.0807315, 0.284607, 0.0863489, 0.0871656, 0.226546, 0.15376, 0.390803, 0.560374, 0.165298, 0.0804697, 0.419432, 0.0804693, 0.0804693, 0.372296
1.0799, 8, 2.18818, 0.0817072, 3.16228, 5.81182, 0.0816994, 0.0819694, 0.285845, 0.0875868, 0.0884035, 0.226549, 0.154997, 0.391713, 0.764795, 0.158016, 0.0817076, 0.381204, 0.0817072, 0.0817072, 0.384175
1.08781, 0, 2.44306, 0.0828902, 1.41421, -2.44306, 0.0828801, 0.0831524, 0.287028, 0.0887698, 0.0895866, 0.225425, 0.156179, 0.392459, 1.05426, 0.150812, 0.0828907, 0.352726, 0.0828902, 0.0828902, 0.391567
1.09572, 4, 2.81443, 0.0840081, 2.44949, 1.18557, 0.083995, 0.0842702, 0.288146, 0.0898876, 0.0907044, 0.22295, 0.157297, 0.393006, 1.45723, 0.14389, 0.0840085, 0.332966, 0.0840081, 0.0840081, 0.394161
1.10363, 10, 3.33529, 0.0850494, 3.4641, 6.66471, 0.0850327, 0.0853116, 0.289188, 0.090929, 0.0917457, 0.219059, 0.158338, 0.393317, 2.00788, 0.137395, 0.0850498, 0.320741, 0.0850494, 0.0850494, 0.391871
1.11154, 6, 4.04413, 0.0860025, 2.82843, 1.95587, 0.0859812, 0.0862647, 0.290141, 0.0918821, 0.0926988, 0.213819, 0.159291, 0.393355, 2.74563, 0.131425, 0.0860029, 0.314808, 0.0860025, 0.0860025, 0.384841
1.11945, 10, 4.98368, 0.0868549, 3.4641, 5.01632, 0.0868278, 0.0871171, 0.290993, 0.0927345, 0.0935512, 0.207403, 0.160143, 0.393084, 3.71381, 0.126025, 0.0868553, 0.313938, 0.0868549, 0.0868549, 0.373429
1.12736, 10, 6.1987, 0.0875936, 3.4641, 3.8013, 0.0875594, 0.0878558, 0.291732, 0.0934732, 0.09429, 0.200051, 0.160882, 0.392471, 4.95752, 0.121202, 0.0875941, 0.316976, 0.0875936, 0.0875936, 0.358182
1.13527, 14, 7.7328, 0.0882053, 4, 6.2672, 0.0881623, 0.0884675, 0.292344, 0.0940849, 0.0949016, 0.192047, 0.161493, 0.391494, 6.52044, 0.116926, 0.0882057, 0.322869, 0.0882053, 0.0882053, 0.33979
1.14318, 2, 9.62401, 0.0886763, 2, -7.62401, 0.0886225, 0.0889385, 0.292815, 0.0945559, 0.0953727, 0.183683, 0.161964, 0.390138, 8.44043, 0.113149, 0.0886768, 0.330689, 0.0886763, 0.0886763, 0.319038
1.15109, 22, 11.8998, 0.0889932, 4.89898, 10.1002, 0.0889261, 0.0892554, 0.293131, 0.0948728, 0.0956895, 0.175238, 0.162281, 0.388407, 10.7447, 0.109802, 0.0889936, 0.339635, 0.0889932, 0.0889932, 0.296747
1.159, 22, 14.5718, 0.0891425, 4.89898, 7.42819, 0.0890594, 0.0894047, 0.293281, 0.0950221, 0.0958388, 0.166955, 0.16243, 0.386324, 13.4444, 0.106812, 0.0891429, 0.349031, 0.0891425, 0.0891425, 0.273723
1.16691, 38, 17.63, 0.0891116, 6.32456, 20.37, 0.0890091, 0.0893738, 0.29325, 0.0949912, 0.095808, 0.15903, 0.162399, 0.383937, 16.5292, 0.104103, 0.0891121, 0.358314, 0.0891116, 0.0891116, 0.250709
1.17482, 20, 21.0385, 0.0888888, 4.69042, -1.03854, 0.0887629, 0.089151, 0.293027, 0.0947684, 0.0955852, 0.151605, 0.162177, 0.381322, 19.9628, 0.101602, 0.0888893, 0.367015, 0.0888888, 0.0888888, 0.228348
1.18273, 32, 24.7327, 0.088464, 5.83095, 7.26729, 0.0883099, 0.0887261, 0.292602, 0.0943435, 0.0951603, 0.144767, 0.161752, 0.37859, 23.6803, 0.0992424, 0.0884644, 0.374746, 0.088464, 0.088464, 0.207159
1.19064, 18, 28.6184, 0.0878287, 4.47214, -10.6184, 0.0876412, 0.0880908, 0.291967, 0.0937082, 0.094525, 0.138551, 0.161116, 0.375892, 27.5872, 0.0969643, 0.0878291, 0.381185, 0.0878287, 0.0878287, 0.187521
1.19855, 28, 32.5739, 0.0869772, 5.47723, -4.57389, 0.08675, 0.0872394, 0.291115, 0.0928568, 0.0936735, 0.13295, 0.160265, 0.373419, 31.5617, 0.094718, 0.0869776, 0.386061, 0.0869772, 0.0869772, 0.169677
1.20646, 54, 36.4551, 0.0859069, 7.48331, 17.5449, 0.0856327, 0.0861691, 0.290045, 0.0917865, 0.0926032, 0.127922, 0.159195, 0.371411, 35.4597, 0.0924629, 0.0859073, 0.389151, 0.0859069, 0.0859069, 0.153745
1.21437, 38, 40.104, 0.0846187, 6.32456, -2.10403, 0.084289, 0.0848809, 0.288757, 0.0904983, 0.091315, 0.123402, 0.157906, 0.370157, 39.1231, 0.0901678, 0.0846191, 0.39027, 0.0846187, 0.0846187, 0.139727
1.22228, 48, 43.3584, 0.0831177, 7.07107, 4.64156, 0.0827228, 0.0833799, 0.287256, 0.0889973, 0.0898141, 0.119315, 0.156405, 0.37, 42.3898, 0.0878108, 0.0831182, 0.389277, 0.0831177, 0.0831177, 0.127542
1.23019, 44, 46.0641, 0.0814136, 6.78233, -2.06413, 0.0809423, 0.0816757, 0.285551, 0.0872931, 0.0881099, 0.11558, 0.154701, 0.371338, 45.1055, 0.0853788, 0.081414, 0.386078, 0.0814136, 0.0814136, 0.117046
1.2381, 42, 48.0871, 0.0795205, 6.63325, -6.08709, 0.07896, 0.0797826, 0.283658, 0.0854, 0.0862168, 0.112121, 0.152808, 0.374621, 47.1361, 0.0828671, 0.0795209, 0.380629, 0.0795205, 0.0795205, 0.108053
1.24601, 52, 49.3241, 0.0774578, 7.34847, 2.67587, 0.0767934, 0.07772, 0.281594, 0.0833373, 0.0841541, 0.108872, 0.150745, 0.380356, 48.3783, 0.0802789, 0.0774582, 0.372947, 0.0774578, 0.0774578, 0.100362
1.25392, 52, 49.7121, 0.0752495, 7.34847, 2.28794, 0.0744643, 0.0755116, 0.279385, 0.081129, 0.0819457, 0.10578, 0.148536, 0.389098, 48.7687, 0.0776245, 0.0752499, 0.363114, 0.0752495, 0.0752495, 0.0937692
1.26184, 50, 49.2328, 0.0729236, 7.2111, 0.767216, 0.0719983, 0.0731858, 0.277057, 0.0788031, 0.0796198, 0.102806, 0.146209, 0.401446, 48.2886, 0.0749203, 0.0729241, 0.351282, 0.0729236, 0.0729236, 0.0880861
1.26975, 52, 47.9148, 0.0705122, 7.34847, 4.0852, 0.0694247, 0.0707743, 0.274642, 0.0763915, 0.0772082, 0.099925, 0.143797, 0.418033, 46.9661, 0.0721885, 0.0705126, 0.337667, 0.0705122, 0.0705122, 0.083145
1.27766, 40, 45.8304, 0.0680499, 6.48074, -5.83045, 0.0667752, 0.0683121, 0.272173, 0.0739291, 0.0747458, 0.0971269, 0.141332, 0.439514, 44.873, 0.0694551, 0.0680503, 0.322551, 0.0680499, 0.0680499, 0.0788053
1.28557, 44, 43.0895, 0.0655734, 6.78233, 0.910492, 0.0640829, 0.0658355, 0.269688, 0.0714523, 0.072269, 0.0944121, 0.138852, 0.466553, 42.1182, 0.0667495, 0.0655738, 0.306267, 0.0655734, 0.0655734, 0.0749547
1.29348, 44, 39.8296, 0.0631198, 6.78233, 4.17043, 0.0613812, 0.0633819, 0.267219, 0.0689983, 0.0698149, 0.09179, 0.136393, 0.499804, 38.8386, 0.0641026, 0.0631202, 0.289184, 0.0631198, 0.0631198, 0.0715076
1.30139, 38, 36.2052, 0.060726, 6.32456, 1.79478, 0.0587026, 0.0609881, 0.264803, 0.0666039, 0.0674205, 0.0892766, 0.133991, 0.539895, 35.1879, 0.0615458, 0.0607265, 0.271692, 0.060726, 0.060726, 0.0684027
1.3093, 40, 32.3758, 0.0584271, 6.48074, 7.62416, 0.0560776, 0.0586891, 0.262471, 0.0643041, 0.0651205, 0.0868914, 0.13168, 0.587407, 31.3247, 0.0591095, 0.0584275, 0.254182, 0.0584271, 0.0584271, 0.0655986
1.31721, 26, 28.4945, 0.0562552, 5.2915, -2.49448, 0.0535331, 0.0565172, 0.26025, 0.0621308, 0.0629471, 0.0846553, 0.12949, 0.642861, 27.4013, 0.0568222, 0.0562557, 0.237025, 0.0562552, 0.0562552, 0.0630693
1.32512, 30, 24.6988, 0.0542391, 5.65685, 5.30123, 0.0510922, 0.0545009, 0.258163, 0.0601127, 0.0609287, 0.0825886, 0.127448, 0.7067, 23.5547, 0.054709, 0.0542395, 0.220554, 0.0542391, 0.0542391, 0.0608001
1.33303, 26, 21.1038, 0.0524027, 5.2915, 4.89623, 0.048773, 0.0526645, 0.256226, 0.0582736, 0.0590893, 0.080709, 0.125574, 0.779274, 19.8994, 0.0527913, 0.0524032, 0.205052, 0.0524027, 0.0524027, 0.0587836
1.34094, 34, 17.7976, 0.0507654, 6, 16.2024, 0.0465878, 0.0510269, 0.254448, 0.0566323, 0.0574476, 0.0790308, 0.123885, 0.860835, 16.5231, 0.0510858, 0.0507659, 0.190739, 0.0507654, 0.0507654, 0.0570164
1.34885, 16, 14.8404, 0.0493413, 4.24264, 1.15964, 0.0445438, 0.0496026, 0.252831, 0.0552029, 0.0560175, 0.0775642, 0.12239, 0.951529, 13.4858, 0.0496048, 0.0493418, 0.177768, 0.0493413, 0.0493413, 0.0554967
1.35676, 4, 12.2652, 0.0481396, 2.44949, -8.26519, 0.0426423, 0.0484004, 0.251371, 0.0539939, 0.0548077, 0.0763147, 0.121093, 1.0514, 10.8204, 0.0483555, 0.04814, 0.166224, 0.0481396, 0.0481396, 0.0542224
1.36467, 4, 10.081, 0.0471646, 2.44949, -6.08099, 0.0408795, 0.047425, 0.250056, 0.0530095, 0.0538222, 0.0752833, 0.119992, 1.16038, 8.53602, 0.047341, 0.047165, 0.156127, 0.0471646, 0.0471646, 0.05319
1.37258, 16, 8.27692, 0.0464168, 4.24264, 7.72308, 0.0392469, 0.0466766, 0.248868, 0.0522495, 0.0530607, 0.0744673, 0.119082, 1.27833, 6.62195, 0.0465604, 0.0464173, 0.147443, 0.0464168, 0.0464168, 0.0523944
1.38049, 10, 6.82732, 0.0458935, 3.4641, 3.17268, 0.0377322, 0.0461524, 0.247785, 0.0517106, 0.05252, 0.0738605, 0.118352, 1.40503, 5.05292, 0.0460099, 0.0458939, 0.140091, 0.0458935, 0.0458935, 0.0518287
1.3884, 2, 5.69665, 0.0455895, 2, -3.69665, 0.0363204, 0.0458474, 0.246782, 0.0513871, 0.0521943, 0.0734547, 0.117791, 1.5402, 3.79377, 0.0456834, 0.0455899, 0.133957, 0.0455895, 0.0455895, 0.0514848
1.39631, 4, 4.84392, 0.0454985, 2.44949, -0.843916, 0.0349943, 0.0457551, 0.245835, 0.0512723, 0.0520766, 0.0732407, 0.117384, 1.68352, 2.80399, 0.045574, 0.0454989, 0.128908, 0.0454985, 0.0454985, 0.0513542
1.40422, 6, 4.22666, 0.045614, 2.82843, 1.77334, 0.0337362, 0.0458691, 0.24492, 0.0513591, 0.0521602, 0.0732096, 0.117119, 1.83463, 2.04162, 0.0456745, 0.0456144, 0.1248, 0.045614, 0.045614, 0.0514286
1.41213, 2, 3.80376, 0.0459306, 2, -1.80376, 0.0325287, 0.0461839, 0.244019, 0.0516418, 0.0524389, 0.0733536, 0.116987, 1.99324, 1.46603, 0.0459788, 0.045931, 0.12149, 0.0459306, 0.0459306, 0.0517014
1.42004, 8, 3.53754, 0.0464445, 3.16228, 4.46246, 0.0313555, 0.0466959, 0.243119, 0.0521165, 0.0529089, 0.073668, 0.116979, 2.15907, 1.03992, 0.0464828, 0.0464449, 0.118849, 0.0464445, 0.0464445, 0.0521679
1.42795, 0, 3.39501, 0.0471551, 1.41421, -3.39501, 0.0302027, 0.047404, 0.242218, 0.0527821, 0.0535694, 0.0741513, 0.117095, 2.33196, 0.730609, 0.0471853, 0.0471555, 0.116761, 0.0471551, 0.0471551, 0.0528266
1.43586, 0, 3.34844, 0.0480646, 1.41421, -3.34844, 0.0290589, 0.048311, 0.241321, 0.0536414, 0.0544228, 0.0748066, 0.117338, 2.51191, 0.51044, 0.0480883, 0.048065, 0.115133, 0.0480646, 0.0480646, 0.0536798
1.44377, 4, 3.37547, 0.0491796, 2.44949, 0.624532, 0.027916, 0.049423, 0.240448, 0.0547011, 0.055476, 0.0756419, 0.11772, 2.69921, 0.356815, 0.0491981, 0.0491799, 0.113895, 0.0491796, 0.0491796, 0.0547339
1.45168, 8, 3.45889, 0.0505102, 3.16228, 4.54111, 0.026769, 0.0507505, 0.23963, 0.0559719, 0.0567398, 0.0766704, 0.118258, 2.89463, 0.251815, 0.0505246, 0.0505105, 0.112998, 0.0505102, 0.0505102, 0.0559995
1.45959, 4, 3.5864, 0.0520706, 2.44949, 0.413604, 0.0256165, 0.0523077, 0.238908, 0.0574689, 0.0582294, 0.0779101, 0.118977, 3.09968, 0.181634, 0.0520818, 0.052071, 0.112418, 0.0520706, 0.0520706, 0.0574915
1.4675, 8, 3.75039, 0.0538789, 3.16228, 4.24961, 0.02446, 0.0541124, 0.238334, 0.0592108, 0.0599636, 0.0793835, 0.119906, 3.3171, 0.135902, 0.0538875, 0.0538792, 0.112148, 0.0538789, 0.0538789, 0.0592287
1.47542, 2, 3.94804, 0.0559561, 2, -1.94804, 0.0233032, 0.0561861, 0.237969, 0.0612201, 0.0619649, 0.0811175, 0.121083, 3.55163, 0.107035, 0.0559627, 0.0559565, 0.112198, 0.0559561, 0.0559561, 0.0612332
1.48333, 6, 4.1818, 0.0583262, 2.82843, 1.8182, 0.022152, 0.0585526, 0.237877, 0.0635217, 0.0642585, 0.0831416, 0.122545, 3.81109, 0.0896172, 0.0583312, 0.0583265, 0.112592, 0.0583262, 0.0583262, 0.0635302
1.49124, 8, 4.46056, 0.0610149, 3.16228, 3.53944, 0.0210135, 0.0612378, 0.238128, 0.0661426, 0.0668715, 0.0854878, 0.124334, 4.10811, 0.079873, 0.0610187, 0.0610153, 0.113362, 0.0610149, 0.0610149, 0.0661467
1.49915, 4, 4.80171, 0.0640498, 2.44949, -0.801713, 0.019895, 0.0642693, 0.238789, 0.0691114, 0.0698326, 0.0881892, 0.126494, 4.46258, 0.075231, 0.0640527, 0.0640501, 0.114546, 0.0640498, 0.0640498, 0.0691113
1.50706, 6, 5.23419, 0.0674588, 2.82843, 0.765814, 0.018804, 0.0676749, 0.239927, 0.0724572, 0.073171, 0.0912791, 0.129065, 4.90512, 0.0739815, 0.0674609, 0.0674591, 0.116186, 0.0674588, 0.0674588, 0.0724531
1.51497, 8, 5.80292, 0.0712703, 3.16228, 2.19708, 0.017747, 0.0714834, 0.241602, 0.0762093, 0.0769161, 0.0947904, 0.132089, 5.48173, 0.0750143, 0.0712719, 0.0712706, 0.118323, 0.0712703, 0.0712703, 0.0762014
1.52288, 4, 6.57488, 0.0755129, 2.44949, -2.57488, 0.0167295, 0.0757231, 0.243867, 0.0803969, 0.0810973, 0.0987553, 0.135603, 6.26004, 0.0776275, 0.0755141, 0.0755132, 0.120998, 0.0755129, 0.0755129, 0.0803855
1.53079, 8, 7.64655, 0.0802145, 3.16228, 0.353453, 0.0157556, 0.080422, 0.246769, 0.0850484, 0.085743, 0.103204, 0.139642, 7.33698, 0.0813897, 0.0802154, 0.0802148, 0.124247, 0.0802145, 0.0802145, 0.0850338
1.5387, 2, 9.15322, 0.0854026, 2, -7.15322, 0.014828, 0.0856078, 0.250343, 0.0901916, 0.090881, 0.108165, 0.144237, 8.84809, 0.0860454, 0.0854033, 0.085403, 0.128104, 0.0854026, 0.0854026, 0.0901743
1.54661, 8, 11.2796, 0.0911048, 3.16228, -3.2796, 0.0139477, 0.0913079, 0.254618, 0.095854, 0.0965388, 0.113667, 0.149416, 10.9783, 0.0914508, 0.0911052, 0.0911051, 0.132599, 0.0911048, 0.0911048, 0.0958342
1.55452, 22, 14.2709, 0.0973476, 4.89898, 7.7291, 0.0131146, 0.097549, 0.259614, 0.102062, 0.102743, 0.119735, 0.155204, 13.9728, 0.0975309, 0.097348, 0.0973479, 0.137758, 0.0973476, 0.0973476, 0.10204
1.56243, 14, 18.4434, 0.104158, 4, -4.44344, 0.0123276, 0.104358, 0.265343, 0.108842, 0.10952, 0.126393, 0.161623, 18.1481, 0.104253, 0.104158, 0.104158, 0.143602, 0.104158, 0.104158, 0.108818
1.57034, 26, 24.1935, 0.111562, 5.2915, 1.80648, 0.0115848, 0.11176, 0.271813, 0.11622, 0.116895, 0.133666, 0.168695, 23.9006, 0.111611, 0.111562, 0.111562, 0.15015, 0.111562, 0.111562, 0.116195
1.57825, 44, 32.0021, 0.119586, 6.78233, 11.9979, 0.0108838, 0.119784, 0.279024, 0.124222, 0.124895, 0.141576, 0.176439, 31.7112, 0.119611, 0.119586, 0.119587, 0.157419, 0.119586, 0.119586, 0.124195
1.58616, 56, 42.4318, 0.128258, 7.61577, 13.5682, 0.0102221, 0.128455, 0.286974, 0.132874, 0.133545, 0.150147, 0.184873, 42.1427, 0.128271, 0.128258, 0.128259, 0.165424, 0.128258, 0.128258, 0.132846
1.59407, 66, 56.116, 0.137605, 8.24621, 9.884, 0.00959728, 0.1378, 0.295658, 0.142202, 0.142871, 0.159401, 0.194017, 55.8285, 0.137611, 0.137605, 0.137605, 0.174178, 0.137605, 0.137605, 0.142173
1.60198, 82, 73.7358, 0.147653, 9.16515, 8.26421, 0.00900716, 0.147847, 0.305068, 0.152232, 0.152901, 0.169359, 0.20389, 73.4498, 0.147655, 0.147653, 0.147653, 0.183693, 0.147653, 0.147653, 0.152202
1.60989, 88, 95.981, 0.158428, 9.48683, -7.98105, 0.0084499, 0.158622, 0.315194, 0.16299, 0.163659, 0.180044, 0.214513, 95.6965, 0.15843, 0.158428, 0.158429, 0.193982, 0.158428, 0.158428, 0.162959
