   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_296.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.701794, 0, 0.0182091, 0.00102415, 1.41421, -0.0182091, 0.00102415, 0.00646195, 0.00116482, 0.00107162, 0.00111842, 0.00395374, 0.00116282, 0.00104008, 0.00860807, 0.00102736, 0.00105039, 0.00102415, 0.00102417, 0.00165422, 0.00102415, 0.00102415, 0.00116126
0.709677, 0, 0.0265555, 0.00146334, 1.41421, -0.0265555, 0.00146334, 0.00923126, 0.00166428, 0.00153114, 0.00159801, 0.00619297, 0.00166142, 0.00148609, 0.012297, 0.00146793, 0.00150082, 0.00146334, 0.00146336, 0.00236208, 0.00146334, 0.00146334, 0.0016592
0.717559, 2, 0.0380163, 0.00204769, 2, 1.96198, 0.00204769, 0.0129148, 0.00232881, 0.00214255, 0.00223609, 0.00952107, 0.0023248, 0.00207952, 0.0172037, 0.00205411, 0.00210014, 0.00204769, 0.00204772, 0.00331355, 0.00204769, 0.00204769, 0.00232171
0.725442, 0, 0.0534413, 0.00280719, 1.41421, -0.0534413, 0.00280719, 0.0177008, 0.00319245, 0.00293719, 0.00306538, 0.0143636, 0.00318696, 0.0028508, 0.0235788, 0.00281598, 0.0028791, 0.00280719, 0.00280722, 0.0045666, 0.00280719, 0.00280719, 0.00318276
0.733325, 0, 0.0737937, 0.00377155, 1.41421, -0.0737937, 0.00377155, 0.0237752, 0.00428901, 0.00394616, 0.00411834, 0.0212581, 0.00428163, 0.00383013, 0.03167, 0.00378337, 0.00386819, 0.00377155, 0.0037716, 0.00618455, 0.00377155, 0.00377155, 0.00427604
0.741208, 0, 0.100123, 0.00496795, 1.41421, -0.100123, 0.00496795, 0.0313075, 0.00564931, 0.00519787, 0.00542458, 0.0308577, 0.00563958, 0.00504508, 0.0417028, 0.0049835, 0.00509532, 0.00496795, 0.00496802, 0.00823469, 0.00496795, 0.00496795, 0.00563233
0.749091, 0, 0.133522, 0.00641837, 1.41421, -0.133522, 0.00641837, 0.0404335, 0.00729828, 0.00671529, 0.00700807, 0.0439218, 0.00728572, 0.00651799, 0.0538582, 0.00643846, 0.00658308, 0.00641837, 0.00641846, 0.0107874, 0.00641837, 0.00641837, 0.00727657
0.756974, 0, 0.175068, 0.0081369, 1.41421, -0.175068, 0.0081369, 0.0512383, 0.00925185, 0.00851313, 0.00888412, 0.0612893, 0.00923591, 0.00826312, 0.0682489, 0.00816234, 0.00834601, 0.0081369, 0.00813701, 0.0139162, 0.0081369, 0.0081369, 0.00922471
0.764857, 0, 0.225741, 0.0101273, 1.41421, -0.225741, 0.0101273, 0.0637402, 0.0115142, 0.0105953, 0.0110567, 0.0838294, 0.0114943, 0.0102843, 0.0848994, 0.0101589, 0.0103882, 0.0101273, 0.0101274, 0.017699, 0.0101273, 0.0101273, 0.0114811
0.77274, 2, 0.286332, 0.012381, 2, 1.71367, 0.012381, 0.0778789, 0.0140754, 0.0129528, 0.0135165, 0.112367, 0.0140511, 0.0125729, 0.103729, 0.0124197, 0.0127012, 0.012381, 0.0123812, 0.0222224, 0.012381, 0.012381, 0.0140362
0.780623, 0, 0.357342, 0.0148766, 1.41421, -0.357342, 0.0148766, 0.0935094, 0.0169107, 0.015563, 0.0162398, 0.14759, 0.0168814, 0.0151069, 0.124543, 0.014923, 0.0152634, 0.0148766, 0.0148768, 0.0275876, 0.0148766, 0.0148766, 0.0168658
0.788505, 4, 0.438878, 0.0175795, 2.44949, 3.56112, 0.0175795, 0.110403, 0.0199806, 0.0183897, 0.0191887, 0.189931, 0.019946, 0.0178513, 0.147037, 0.0176341, 0.0180403, 0.0175795, 0.0175797, 0.0339195, 0.0175795, 0.0175795, 0.0199313
0.796388, 0, 0.530563, 0.0204438, 1.41421, -0.530563, 0.0204438, 0.128255, 0.0232326, 0.0213848, 0.0223128, 0.239451, 0.0231923, 0.0207595, 0.170804, 0.0205072, 0.0209863, 0.0204438, 0.020444, 0.0413765, 0.0204438, 0.0204438, 0.0231813
0.804271, 0, 0.631463, 0.0234149, 1.41421, -0.631463, 0.0234149, 0.146704, 0.0266041, 0.024491, 0.0255522, 0.295728, 0.0265577, 0.0237759, 0.195362, 0.0234873, 0.0240473, 0.0234149, 0.0234152, 0.0501617, 0.0234149, 0.0234149, 0.0265553
0.812154, 0, 0.740059, 0.0264331, 1.41421, -0.740059, 0.0264331, 0.165352, 0.0300267, 0.0276457, 0.0288414, 0.357768, 0.0299741, 0.0268399, 0.220178, 0.0265145, 0.0271653, 0.0264331, 0.0264335, 0.0605299, 0.0264331, 0.0264331, 0.0299872
0.820037, 4, 0.854258, 0.0294378, 2.44949, 3.14574, 0.0294378, 0.183791, 0.0334306, 0.0307851, 0.0321137, 0.423972, 0.0333717, 0.0298898, 0.244709, 0.029528, 0.0302825, 0.0294378, 0.0294382, 0.0727896, 0.0294378, 0.0294378, 0.0334111
0.82792, 0, 0.971465, 0.0323718, 1.41421, -0.971465, 0.0323718, 0.201631, 0.0367502, 0.0338492, 0.0353061, 0.492153, 0.036685, 0.0328675, 0.268432, 0.0324703, 0.0333467, 0.0323718, 0.0323722, 0.0872972, 0.0323718, 0.0323718, 0.0367658
0.835803, 0, 1.08871, 0.0351852, 1.41421, -1.08871, 0.0351852, 0.218526, 0.0399279, 0.0367856, 0.0383637, 0.559632, 0.0398564, 0.0357221, 0.290885, 0.0352913, 0.0363155, 0.0351852, 0.0351857, 0.104438, 0.0351852, 0.0351852, 0.04
0.843686, 2, 1.2028, 0.0378386, 2, 0.7972, 0.0378386, 0.234192, 0.0429179, 0.0395525, 0.0412426, 0.623398, 0.0428403, 0.0384136, 0.311686, 0.0379514, 0.0391601, 0.0378386, 0.0378391, 0.124593, 0.0378386, 0.0378386, 0.043076
0.851569, 2, 1.31057, 0.040305, 2, 0.689435, 0.040305, 0.248422, 0.0456885, 0.0421216, 0.0439129, 0.680335, 0.045605, 0.0409144, 0.330559, 0.0404233, 0.0418686, 0.040305, 0.0403055, 0.148097, 0.040305, 0.040305, 0.0459723
0.859451, 0, 1.40904, 0.0425706, 1.41421, -1.40904, 0.0425706, 0.261092, 0.0482234, 0.0444781, 0.046359, 0.727477, 0.048134, 0.0432106, 0.347335, 0.0426934, 0.0444466, 0.0425706, 0.0425712, 0.175179, 0.0425706, 0.0425706, 0.0486856
0.867334, 0, 1.49567, 0.0446347, 1.41421, -1.49567, 0.0446347, 0.272161, 0.0505204, 0.0466207, 0.0485791, 0.762283, 0.0504253, 0.045301, 0.361958, 0.0447605, 0.0469179, 0.0446347, 0.0446353, 0.205899, 0.0446347, 0.0446347, 0.0512305
0.875217, 2, 1.56852, 0.0465073, 2, 0.431477, 0.0465073, 0.281659, 0.0525903, 0.0485599, 0.050584, 0.782871, 0.0524897, 0.047196, 0.374466, 0.0466348, 0.0493229, 0.0465073, 0.0465079, 0.24009, 0.0465073, 0.0465073, 0.0536388
0.8831, 0, 1.62633, 0.0482078, 1.41421, -1.62633, 0.0482078, 0.28968, 0.0544542, 0.0503156, 0.052394, 0.788211, 0.0543483, 0.0489149, 0.384981, 0.0483354, 0.0517169, 0.0482078, 0.0482084, 0.277308, 0.0482078, 0.0482078, 0.0559588
0.890983, 0, 1.6686, 0.0497614, 1.41421, -1.6686, 0.0497614, 0.296361, 0.0561405, 0.051914, 0.0540365, 0.778216, 0.0560293, 0.0504836, 0.393686, 0.0498878, 0.0541667, 0.0497614, 0.049762, 0.316797, 0.0497614, 0.0497614, 0.0582542
0.898866, 0, 1.69552, 0.0511969, 1.41421, -1.69552, 0.0511969, 0.301868, 0.0576813, 0.053385, 0.0555426, 0.753752, 0.0575649, 0.051931, 0.400799, 0.0513207, 0.0567476, 0.0511969, 0.0511976, 0.357492, 0.0511969, 0.0511969, 0.0606036
0.906749, 0, 1.70794, 0.0525437, 1.41421, -1.70794, 0.0525437, 0.306379, 0.0591099, 0.0547594, 0.0569442, 0.716544, 0.0589886, 0.053287, 0.406559, 0.0526635, 0.0595398, 0.0525437, 0.0525443, 0.398049, 0.0525437, 0.0525437, 0.0631014
0.914632, 0, 1.7072, 0.0538297, 1.41421, -1.7072, 0.0538297, 0.310073, 0.0604582, 0.0560664, 0.058272, 0.668998, 0.060332, 0.05458, 0.411204, 0.0539444, 0.0626249, 0.0538297, 0.0538303, 0.436915, 0.0538297, 0.0538297, 0.0658603
0.922515, 2, 1.69498, 0.0550797, 2, 0.305017, 0.0550797, 0.313117, 0.0617546, 0.057332, 0.0595531, 0.613973, 0.0616237, 0.0558353, 0.414956, 0.0551882, 0.0660829, 0.0550797, 0.0550803, 0.472429, 0.0550797, 0.0550797, 0.0690141
0.930398, 6, 1.67318, 0.0563144, 2.82843, 4.32682, 0.0563144, 0.315661, 0.0630232, 0.0585782, 0.0608105, 0.554519, 0.0628879, 0.0570739, 0.418017, 0.056416, 0.0699891, 0.0563144, 0.056315, 0.502944, 0.0563144, 0.0563144, 0.072722
0.93828, 2, 1.64378, 0.05755, 2, 0.356215, 0.05755, 0.317832, 0.064283, 0.059822, 0.0620623, 0.493626, 0.0641435, 0.0583122, 0.420556, 0.057644, 0.0744123, 0.05755, 0.0575506, 0.526967, 0.05755, 0.05755, 0.0771728
0.946163, 4, 1.60877, 0.058798, 2.44949, 2.39123, 0.058798, 0.319734, 0.065548, 0.0610757, 0.0633217, 0.434006, 0.0654047, 0.0595622, 0.422717, 0.058884, 0.0794182, 0.058798, 0.0587987, 0.543288, 0.058798, 0.058798, 0.0825866
0.954046, 2, 1.57005, 0.060066, 2, 0.429947, 0.0600659, 0.321451, 0.0668275, 0.0623476, 0.0645974, 0.37793, 0.0666807, 0.0608314, 0.42461, 0.0601437, 0.0850535, 0.060066, 0.0600666, 0.55109, 0.060066, 0.060066, 0.0892143
0.961929, 0, 1.52948, 0.0613576, 1.41421, -1.52948, 0.0613576, 0.323043, 0.068127, 0.0636419, 0.0658943, 0.327129, 0.067977, 0.062124, 0.426322, 0.0614273, 0.0913654, 0.0613576, 0.0613583, 0.55003, 0.0613576, 0.0613576, 0.0973316
0.969812, 2, 1.4888, 0.0626742, 2, 0.511203, 0.0626741, 0.324558, 0.0694486, 0.0649602, 0.0672143, 0.282756, 0.069296, 0.0634411, 0.427914, 0.062736, 0.0983936, 0.0626742, 0.0626749, 0.540267, 0.0626742, 0.0626742, 0.107227
0.977695, 0, 1.44967, 0.0640146, 1.41421, -1.44967, 0.0640145, 0.326026, 0.0707923, 0.0663017, 0.0685569, 0.245418, 0.0706373, 0.0647819, 0.429432, 0.0640692, 0.106179, 0.0640146, 0.0640153, 0.522455, 0.0640146, 0.0640146, 0.119182
0.985578, 2, 1.41366, 0.0653765, 2, 0.586335, 0.0653764, 0.327468, 0.0721563, 0.0676643, 0.0699202, 0.215228, 0.0719993, 0.066144, 0.430905, 0.0654246, 0.114775, 0.0653765, 0.0653772, 0.497677, 0.0653765, 0.0653765, 0.133444
0.993461, 2, 1.38223, 0.0667567, 2, 0.617767, 0.0667565, 0.328898, 0.0735378, 0.0690449, 0.0713013, 0.191903, 0.0733791, 0.0675244, 0.432353, 0.0667992, 0.124271, 0.0667567, 0.0667574, 0.467352, 0.0667567, 0.0667567, 0.150193
1.00134, 6, 1.3567, 0.0681516, 2.82843, 4.6433, 0.0681513, 0.330323, 0.0749335, 0.0704401, 0.0726967, 0.174863, 0.0747734, 0.0689194, 0.433787, 0.0681898, 0.134826, 0.0681516, 0.0681523, 0.433112, 0.0681516, 0.0681516, 0.169505
1.00923, 2, 1.33827, 0.0695576, 2, 0.661733, 0.0695572, 0.331747, 0.07634, 0.0718462, 0.074103, 0.163329, 0.0761788, 0.0703254, 0.435213, 0.0695929, 0.146741, 0.0695576, 0.0695583, 0.396669, 0.0695576, 0.0695576, 0.191316
1.01711, 2, 1.32803, 0.0709712, 2, 0.671967, 0.0709706, 0.333171, 0.0777538, 0.0732599, 0.0755167, 0.156409, 0.0775918, 0.071739, 0.436632, 0.0710052, 0.160562, 0.0709712, 0.0709718, 0.359686, 0.0709712, 0.0709712, 0.215389
1.02499, 2, 1.32713, 0.0723889, 2, 0.672867, 0.0723882, 0.334595, 0.0791717, 0.0746777, 0.0769346, 0.153172, 0.079009, 0.0731568, 0.438042, 0.0724238, 0.177262, 0.0723889, 0.0723896, 0.32367, 0.0723889, 0.0723889, 0.241296
1.03288, 2, 1.33698, 0.0738078, 2, 0.663024, 0.0738068, 0.336017, 0.0805907, 0.0760966, 0.0783535, 0.152701, 0.0804275, 0.0745757, 0.439441, 0.073846, 0.198515, 0.0738078, 0.0738085, 0.289887, 0.0738078, 0.0738078, 0.268409
1.04076, 2, 1.35966, 0.0752246, 2, 0.64034, 0.0752232, 0.337436, 0.0820075, 0.0775134, 0.0797704, 0.154135, 0.081844, 0.0759925, 0.440821, 0.075269, 0.227115, 0.0752246, 0.0752253, 0.259312, 0.0752246, 0.0752246, 0.295915
1.04864, 4, 1.39864, 0.0766363, 2.44949, 2.60136, 0.0766345, 0.338849, 0.0834193, 0.0789251, 0.0811821, 0.156695, 0.0832555, 0.0774042, 0.442172, 0.0766905, 0.267587, 0.0766363, 0.076637, 0.232605, 0.0766363, 0.0766363, 0.322852
1.05652, 4, 1.45964, 0.0780398, 2.44949, 2.54036, 0.0780373, 0.340253, 0.0848227, 0.0803286, 0.0825855, 0.159707, 0.0846588, 0.0788076, 0.443483, 0.078108, 0.327033, 0.0780398, 0.0780404, 0.210126, 0.0780398, 0.0780398, 0.348161
1.06441, 2, 1.55192, 0.0794314, 2, 0.448085, 0.0794281, 0.341644, 0.0862143, 0.0817202, 0.0839771, 0.16261, 0.0860503, 0.0801992, 0.444735, 0.0795189, 0.416271, 0.0794314, 0.079432, 0.191961, 0.0794314, 0.0794314, 0.370758
1.07229, 6, 1.68983, 0.0808071, 2.82843, 4.31017, 0.0808027, 0.34302, 0.08759, 0.0830959, 0.0853529, 0.164968, 0.0874259, 0.0815749, 0.445906, 0.0809201, 0.551266, 0.0808071, 0.0808077, 0.177975, 0.0808071, 0.0808071, 0.389612
1.08017, 2, 1.89469, 0.0821622, 2, 0.105307, 0.0821565, 0.344375, 0.0889451, 0.084451, 0.086708, 0.166467, 0.088781, 0.0829301, 0.446971, 0.082308, 0.754849, 0.0821622, 0.0821628, 0.16786, 0.0821622, 0.0821622, 0.40383
1.08806, 2, 2.19677, 0.0834913, 2, -0.196772, 0.0834838, 0.345705, 0.0902743, 0.0857801, 0.0880371, 0.166918, 0.0901101, 0.0842592, 0.447896, 0.0836784, 1.0586, 0.0834913, 0.083492, 0.161195, 0.0834913, 0.0834913, 0.412726
1.09594, 2, 2.63726, 0.0847879, 2, -0.637265, 0.0847782, 0.347001, 0.0915708, 0.0870767, 0.0893337, 0.166243, 0.0914066, 0.0855558, 0.448641, 0.0850261, 1.5047, 0.0847879, 0.0847885, 0.157492, 0.0847879, 0.0847879, 0.415885
1.10382, 16, 3.26988, 0.0860443, 4.24264, 12.7301, 0.0860318, 0.348258, 0.0928273, 0.0883331, 0.0905901, 0.164467, 0.092663, 0.0868122, 0.449164, 0.0863446, 2.14747, 0.0860443, 0.086045, 0.156241, 0.0860443, 0.0860443, 0.413194
1.1117, 2, 4.16164, 0.0872516, 2, -2.16164, 0.0872355, 0.349465, 0.0940346, 0.0895405, 0.0917974, 0.161701, 0.0938703, 0.0880195, 0.449416, 0.0876262, 3.05414, 0.0872516, 0.0872523, 0.15694, 0.0872516, 0.0872516, 0.404852
1.11959, 6, 5.39227, 0.0883996, 2.82843, 0.60773, 0.0883789, 0.350613, 0.0951825, 0.0906884, 0.0929454, 0.158112, 0.0950183, 0.0891674, 0.449349, 0.088862, 4.30425, 0.0883996, 0.0884002, 0.159123, 0.0883996, 0.0883996, 0.391351
1.12747, 4, 7.05185, 0.0894762, 2.44949, -3.05185, 0.0894499, 0.35169, 0.0962592, 0.091765, 0.094022, 0.153911, 0.0960949, 0.0902441, 0.448913, 0.0900409, 5.98735, 0.0894762, 0.0894769, 0.162366, 0.0894762, 0.0894762, 0.37343
1.13535, 10, 9.23589, 0.0904681, 3.4641, 0.76411, 0.0904348, 0.352681, 0.0972511, 0.0927569, 0.0950139, 0.14932, 0.0970868, 0.091236, 0.448068, 0.0911504, 8.19816, 0.0904681, 0.0904688, 0.166305, 0.0904681, 0.0904681, 0.352014
1.14324, 18, 12.0379, 0.0913601, 4.47214, 5.96209, 0.0913182, 0.353574, 0.0981431, 0.093649, 0.0959059, 0.144556, 0.0979788, 0.092128, 0.446779, 0.0921762, 11.0292, 0.0913601, 0.0913608, 0.170627, 0.0913601, 0.0913601, 0.32813
1.15112, 16, 15.5393, 0.0921357, 4.24264, 0.460703, 0.0920831, 0.354349, 0.0989186, 0.0944245, 0.0966815, 0.139813, 0.0987544, 0.0929035, 0.445032, 0.0931021, 14.5609, 0.0921357, 0.0921363, 0.175073, 0.0921357, 0.0921357, 0.302837
1.159, 28, 19.7975, 0.0927768, 5.47723, 8.20255, 0.0927112, 0.35499, 0.0995597, 0.0950656, 0.0973226, 0.135244, 0.0993955, 0.0935446, 0.442831, 0.0939104, 18.8496, 0.0927768, 0.0927774, 0.17943, 0.0927768, 0.0927768, 0.277139
1.16688, 22, 24.8321, 0.0932645, 4.89898, -2.83211, 0.0931831, 0.355478, 0.100047, 0.0955533, 0.0978103, 0.130963, 0.0998832, 0.0940323, 0.440206, 0.0945825, 23.914, 0.0932645, 0.0932651, 0.183523, 0.0932645, 0.0932645, 0.251934
1.17477, 40, 30.6133, 0.0935793, 6.48074, 9.3867, 0.0934789, 0.355793, 0.100362, 0.0958681, 0.0981251, 0.127034, 0.100198, 0.0943472, 0.437225, 0.0950988, 29.7235, 0.0935793, 0.09358, 0.187208, 0.0935793, 0.0935793, 0.22796
1.18265, 42, 37.0504, 0.093702, 6.63325, 4.94955, 0.0935787, 0.355915, 0.100485, 0.0959908, 0.0982478, 0.12348, 0.100321, 0.0944699, 0.43399, 0.0954398, 36.1867, 0.093702, 0.0937027, 0.190366, 0.093702, 0.093702, 0.20577
1.19053, 32, 43.9875, 0.0936141, 5.83095, -11.9875, 0.0934634, 0.355827, 0.100397, 0.095903, 0.0981599, 0.120287, 0.100233, 0.094382, 0.430649, 0.0955869, 43.1472, 0.0936141, 0.0936148, 0.192893, 0.0936141, 0.0936141, 0.185726
1.19842, 54, 51.2022, 0.0932994, 7.48331, 2.79779, 0.093116, 0.355513, 0.100082, 0.0955882, 0.0978452, 0.117413, 0.0999181, 0.0940672, 0.427402, 0.0955234, 50.3824, 0.0932994, 0.0933, 0.194698, 0.0932994, 0.0932994, 0.168009
1.2063, 62, 58.4157, 0.0927442, 8, 3.58426, 0.0925221, 0.354957, 0.0995272, 0.095033, 0.09729, 0.114797, 0.0993629, 0.0935121, 0.424499, 0.0952357, 57.6134, 0.0927442, 0.0927449, 0.195701, 0.0927442, 0.0927442, 0.15264
1.21418, 74, 65.3071, 0.0919394, 8.7178, 8.69291, 0.0916717, 0.354153, 0.0987224, 0.0942283, 0.0964852, 0.11237, 0.0985581, 0.0927073, 0.422255, 0.0947147, 64.5189, 0.0919394, 0.0919401, 0.195831, 0.0919394, 0.0919394, 0.139515
1.22206, 88, 71.5366, 0.0908807, 9.48683, 16.4634, 0.0905595, 0.353094, 0.0976637, 0.0931696, 0.0954265, 0.110063, 0.0974994, 0.0916486, 0.421046, 0.093957, 70.7593, 0.0908807, 0.0908814, 0.195031, 0.0908807, 0.0908807, 0.128434
1.22995, 64, 76.7729, 0.0895699, 8.12404, -12.7729, 0.089186, 0.351783, 0.0963529, 0.0918588, 0.0941157, 0.10781, 0.0961886, 0.0903378, 0.421318, 0.0929664, 76.003, 0.0895699, 0.0895706, 0.193257, 0.0895699, 0.0895699, 0.119146
1.23783, 64, 80.7223, 0.0880157, 8.12404, -16.7223, 0.0875585, 0.350229, 0.0947987, 0.0903045, 0.0925615, 0.105559, 0.0946344, 0.0887836, 0.423587, 0.0917558, 79.9564, 0.0880157, 0.0880164, 0.190488, 0.0880157, 0.0880157, 0.111374
1.24571, 84, 83.1557, 0.0862338, 9.27362, 0.844254, 0.0856914, 0.348446, 0.0930168, 0.0885226, 0.0907796, 0.103271, 0.0928525, 0.0870017, 0.428441, 0.090349, 82.3901, 0.0862338, 0.0862345, 0.18673, 0.0862338, 0.0862338, 0.104841
1.2536, 108, 83.9316, 0.084247, 10.4881, 24.0684, 0.0836056, 0.346459, 0.0910299, 0.0865358, 0.0887928, 0.100924, 0.0908657, 0.0850149, 0.436541, 0.0887831, 83.1621, 0.084247, 0.0842477, 0.182019, 0.084247, 0.084247, 0.0992931
1.26148, 66, 83.0088, 0.082085, 8.24621, -17.0088, 0.0813289, 0.344296, 0.0888679, 0.0843738, 0.0866307, 0.0985079, 0.0887036, 0.0828528, 0.448609, 0.0871122, 82.2309, 0.082085, 0.0820856, 0.176425, 0.082085, 0.082085, 0.0945101
1.26936, 86, 80.4505, 0.0797833, 9.38083, 5.54946, 0.0788944, 0.341992, 0.0865661, 0.0820721, 0.084329, 0.0960298, 0.0864019, 0.0805511, 0.465425, 0.0854123, 79.659, 0.0797833, 0.0797839, 0.170051, 0.0797833, 0.0797833, 0.0903111
1.27724, 78, 76.4174, 0.0773822, 8.94427, 1.58264, 0.0763401, 0.339588, 0.084165, 0.079671, 0.0819279, 0.093507, 0.0840007, 0.0781501, 0.487807, 0.0837885, 75.6064, 0.0773822, 0.0773829, 0.163033, 0.0773822, 0.0773822, 0.0865568
1.28513, 70, 71.1506, 0.0749254, 8.48528, -1.15059, 0.0737064, 0.337125, 0.081708, 0.0772141, 0.0794709, 0.0909664, 0.0815437, 0.0756932, 0.516598, 0.0823854, 70.3134, 0.0749254, 0.074926, 0.15553, 0.0749254, 0.0749254, 0.0831466
1.29301, 70, 64.949, 0.0724578, 8.48528, 5.05096, 0.0710354, 0.334649, 0.0792402, 0.0747465, 0.0770033, 0.0884408, 0.079076, 0.0732256, 0.552639, 0.0814005, 64.0779, 0.0724578, 0.0724585, 0.147723, 0.0724578, 0.0724578, 0.0800136
1.30089, 68, 58.1413, 0.0700245, 8.3666, 9.85868, 0.068368, 0.3322, 0.0768065, 0.072313, 0.0745696, 0.0859666, 0.0766422, 0.0707922, 0.596744, 0.0811021, 57.2275, 0.0700245, 0.0700251, 0.139801, 0.0700245, 0.0700245, 0.0771181
1.30878, 36, 51.0579, 0.0676679, 6.16441, -15.0579, 0.0657431, 0.329819, 0.0744493, 0.0699562, 0.0722126, 0.0835804, 0.074285, 0.0684355, 0.649674, 0.0818507, 50.0916, 0.0676679, 0.0676685, 0.13195, 0.0676679, 0.0676679, 0.0744405
1.31666, 56, 44.0057, 0.0654271, 7.61577, 11.9943, 0.0631949, 0.32754, 0.0722075, 0.0677151, 0.0699712, 0.0813171, 0.0720432, 0.0661946, 0.712113, 0.0841241, 42.9759, 0.0654271, 0.0654277, 0.124346, 0.0654271, 0.0654271, 0.0719754
1.32454, 30, 37.2487, 0.0633357, 5.65685, -7.24868, 0.0607525, 0.32539, 0.0701147, 0.0656234, 0.0678789, 0.0792075, 0.0699503, 0.064103, 0.78464, 0.0885407, 36.1431, 0.0633357, 0.0633364, 0.117141, 0.0633357, 0.0633357, 0.0697255
1.33242, 28, 30.9942, 0.0614212, 5.47723, -2.99419, 0.0584377, 0.323388, 0.068198, 0.0637081, 0.0659629, 0.0772767, 0.0680335, 0.0621881, 0.867712, 0.0958824, 29.7993, 0.0614212, 0.0614218, 0.110462, 0.0614212, 0.0614212, 0.0676967
1.34031, 28, 25.3877, 0.0597037, 5.47723, 2.61228, 0.0562651, 0.321544, 0.0664774, 0.0619897, 0.0642434, 0.0755431, 0.0663127, 0.0604702, 0.961649, 0.107106, 24.0888, 0.0597037, 0.0597044, 0.104401, 0.0597037, 0.0597037, 0.0658949
1.34819, 30, 20.5133, 0.0581963, 5.65685, 9.48665, 0.0542414, 0.319854, 0.0649654, 0.0604809, 0.062733, 0.0740183, 0.0648006, 0.0589622, 1.06663, 0.12334, 19.0944, 0.0581963, 0.058197, 0.0990146, 0.0581963, 0.0581963, 0.0643234
1.35607, 24, 16.4, 0.0569047, 5.09902, 7.60003, 0.0523657, 0.318306, 0.0636674, 0.0591873, 0.0614372, 0.0727061, 0.0635023, 0.0576696, 1.18268, 0.14586, 14.8436, 0.0569047, 0.0569054, 0.0943258, 0.0569047, 0.0569047, 0.062981
1.36396, 20, 13.0308, 0.0558276, 4.69042, 6.96916, 0.0506294, 0.316878, 0.0625815, 0.0581075, 0.0603543, 0.0716039, 0.0624162, 0.0565913, 1.30969, 0.176031, 11.3185, 0.0558276, 0.0558283, 0.0903258, 0.0558276, 0.0558276, 0.0618622
1.37184, 10, 10.3554, 0.0549581, 3.4641, -0.355448, 0.0490181, 0.315536, 0.0617002, 0.0572343, 0.0594771, 0.0707027, 0.0615344, 0.0557202, 1.44744, 0.215219, 8.46749, 0.0549581, 0.0549588, 0.0869796, 0.0549581, 0.0549581, 0.0609563
1.37972, 6, 8.30085, 0.0542844, 2.82843, -2.30085, 0.0475116, 0.314242, 0.061011, 0.0565558, 0.0587932, 0.0699889, 0.0608446, 0.0550444, 1.59559, 0.264664, 6.21677, 0.0542844, 0.0542851, 0.0842317, 0.0542844, 0.0542844, 0.060249
1.38761, 8, 6.78254, 0.0537916, 3.16228, 1.21746, 0.0460863, 0.312949, 0.0604982, 0.0560568, 0.0582872, 0.0694455, 0.060331, 0.054549, 1.75371, 0.325321, 4.48137, 0.0537916, 0.0537922, 0.0820136, 0.0537916, 0.0537916, 0.0597232
1.39549, 10, 5.71287, 0.0534628, 3.4641, 4.28713, 0.0447161, 0.31161, 0.0601442, 0.0557202, 0.0579418, 0.0690538, 0.0599761, 0.0542171, 1.92133, 0.397691, 3.17366, 0.0534628, 0.0534634, 0.08025, 0.0534628, 0.0534628, 0.0593603
1.40337, 4, 5.00773, 0.0532815, 2.44949, -1.00773, 0.0433748, 0.31018, 0.0599317, 0.0555293, 0.05774, 0.0687952, 0.0597624, 0.0540322, 2.09795, 0.481627, 2.21027, 0.0532815, 0.0532822, 0.0788656, 0.0532815, 0.0532815, 0.0591423
1.41125, 10, 4.5905, 0.0532329, 3.4641, 5.4095, 0.042037, 0.30862, 0.0598453, 0.055469, 0.0576666, 0.0686534, 0.0596745, 0.0539794, 2.28308, 0.576193, 1.51603, 0.0532329, 0.0532335, 0.07779, 0.0532329, 0.0532329, 0.0590529
1.41914, 8, 4.39443, 0.0533053, 3.16228, 3.60557, 0.0406802, 0.3069, 0.0598729, 0.0555276, 0.0577096, 0.0686156, 0.0597005, 0.0540474, 2.47625, 0.679547, 1.02658, 0.0533053, 0.0533059, 0.0769627, 0.0533053, 0.0533053, 0.0590798
1.42702, 4, 4.36325, 0.0534921, 2.44949, -0.363246, 0.0392864, 0.305004, 0.0600076, 0.0556983, 0.0578621, 0.0686745, 0.0598333, 0.0542296, 2.67704, 0.788909, 0.68885, 0.0534921, 0.0534927, 0.0763356, 0.0534921, 0.0534921, 0.0592155
1.4349, 0, 4.45087, 0.0537923, 1.41421, -4.45087, 0.0378426, 0.302932, 0.0602486, 0.0559802, 0.0581234, 0.0688291, 0.0600719, 0.0545254, 2.88515, 0.900619, 0.460777, 0.0537923, 0.0537929, 0.0758753, 0.0537923, 0.0537923, 0.0594588
1.44279, 10, 4.62044, 0.0542115, 3.4641, 5.37956, 0.0363418, 0.300705, 0.0606016, 0.056379, 0.0584991, 0.0690861, 0.0604225, 0.054941, 3.10041, 1.01031, 0.310033, 0.0542115, 0.0542121, 0.0755636, 0.0542115, 0.0542115, 0.0598154
