   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_180.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
17.8129, 2, 0.044057, 9.07223e-11, 2, 1.95594, 0, 9.07223e-11, 9.07223e-11, 9.07223e-11, 9.07223e-11, 9.07223e-11, 9.07223e-11, 9.07223e-11, 9.07223e-11, 9.07223e-11, 9.07223e-11, 9.07223e-11, 9.07223e-11, 9.07223e-11, 9.07223e-11, 2.05726e-06, 9.07223e-11, 0.044055, 9.07223e-11, 9.07223e-11
17.8207, 0, 0.04483, 7.93752e-11, 1.41421, -0.04483, 0, 7.93752e-11, 7.93752e-11, 7.93752e-11, 7.93752e-11, 7.93752e-11, 7.93752e-11, 7.93752e-11, 7.93752e-11, 7.93752e-11, 7.93752e-11, 7.93752e-11, 7.93752e-11, 7.93752e-11, 7.93752e-11, 2.06003e-06, 7.93752e-11, 0.0448279, 7.93752e-11, 7.93752e-11
17.8286, 0, 0.0456204, 6.87859e-11, 1.41421, -0.0456204, 0, 6.87859e-11, 6.87859e-11, 6.87859e-11, 6.87859e-11, 6.87859e-11, 6.87859e-11, 6.87859e-11, 6.87859e-11, 6.87859e-11, 6.87859e-11, 6.87859e-11, 6.87859e-11, 6.87859e-11, 6.87859e-11, 2.06292e-06, 6.87859e-11, 0.0456183, 6.87859e-11, 6.87859e-11
17.8365, 0, 0.0464289, 6.18073e-11, 1.41421, -0.0464289, 0, 6.18073e-11, 6.18073e-11, 6.18073e-11, 6.18073e-11, 6.18073e-11, 6.18073e-11, 6.18073e-11, 6.18073e-11, 6.18073e-11, 6.18073e-11, 6.18073e-11, 6.18073e-11, 6.18073e-11, 6.18073e-11, 2.06599e-06, 6.18073e-11, 0.0464268, 6.18073e-11, 6.18073e-11
17.8444, 0, 0.0472557, 5.39256e-11, 1.41421, -0.0472557, 0, 5.39256e-11, 5.39256e-11, 5.39256e-11, 5.39256e-11, 5.39256e-11, 5.39256e-11, 5.39256e-11, 5.39256e-11, 5.39256e-11, 5.39256e-11, 5.39256e-11, 5.39256e-11, 5.39256e-11, 5.39256e-11, 2.06926e-06, 5.39256e-11, 0.0472537, 5.39256e-11, 5.39256e-11
17.8523, 0, 0.0481015, 4.5701e-11, 1.41421, -0.0481015, 0, 4.5701e-11, 4.5701e-11, 4.5701e-11, 4.5701e-11, 4.5701e-11, 4.5701e-11, 4.5701e-11, 4.5701e-11, 4.5701e-11, 4.5701e-11, 4.5701e-11, 4.5701e-11, 4.5701e-11, 4.5701e-11, 2.07277e-06, 4.5701e-11, 0.0480994, 4.5701e-11, 4.5701e-11
17.8602, 0, 0.0489667, 3.77573e-11, 1.41421, -0.0489667, 0, 3.77573e-11, 3.77573e-11, 3.77573e-11, 3.77573e-11, 3.77573e-11, 3.77573e-11, 3.77573e-11, 3.77573e-11, 3.77573e-11, 3.77573e-11, 3.77573e-11, 3.77573e-11, 3.77573e-11, 3.77573e-11, 2.07658e-06, 3.77573e-11, 0.0489647, 3.77573e-11, 3.77573e-11
17.8681, 0, 0.049852, 3.05715e-11, 1.41421, -0.049852, 0, 3.05715e-11, 3.05715e-11, 3.05715e-11, 3.05715e-11, 3.05715e-11, 3.05715e-11, 3.05715e-11, 3.05715e-11, 3.05715e-11, 3.05715e-11, 3.05715e-11, 3.05715e-11, 3.05715e-11, 3.05715e-11, 2.08075e-06, 3.05715e-11, 0.0498499, 3.05715e-11, 3.05715e-11
17.8759, 0, 0.050758, 2.59813e-11, 1.41421, -0.050758, 0, 2.59813e-11, 2.59813e-11, 2.59813e-11, 2.59813e-11, 2.59813e-11, 2.59813e-11, 2.59813e-11, 2.59813e-11, 2.59813e-11, 2.59813e-11, 2.59813e-11, 2.59813e-11, 2.59813e-11, 2.59813e-11, 2.08538e-06, 2.59813e-11, 0.0507559, 2.59813e-11, 2.59813e-11
17.8838, 0, 0.051685, 2.09657e-11, 1.41421, -0.051685, 0, 2.09657e-11, 2.09657e-11, 2.09657e-11, 2.09657e-11, 2.09657e-11, 2.09657e-11, 2.09657e-11, 2.09657e-11, 2.09657e-11, 2.09657e-11, 2.09657e-11, 2.09657e-11, 2.09657e-11, 2.09657e-11, 2.09055e-06, 2.09657e-11, 0.0516829, 2.09657e-11, 2.09657e-11
17.8917, 2, 0.0526336, 1.59654e-11, 2, 1.94737, 0, 1.59654e-11, 1.59654e-11, 1.59654e-11, 1.59654e-11, 1.59654e-11, 1.59654e-11, 1.59654e-11, 1.59654e-11, 1.59654e-11, 1.59654e-11, 1.59654e-11, 1.59654e-11, 1.59654e-11, 1.59654e-11, 2.09639e-06, 1.59654e-11, 0.0526315, 1.59654e-11, 1.59654e-11
17.8996, 2, 0.0536046, 1.14252e-11, 2, 1.9464, 0, 1.14252e-11, 1.14252e-11, 1.14252e-11, 1.14252e-11, 1.14252e-11, 1.14252e-11, 1.14252e-11, 1.14252e-11, 1.14252e-11, 1.14252e-11, 1.14252e-11, 1.14252e-11, 1.14252e-11, 1.14252e-11, 2.10304e-06, 1.14252e-11, 0.0536025, 1.14252e-11, 1.14252e-11
17.9075, 0, 0.0545987, 7.64288e-12, 1.41421, -0.0545987, 0, 7.64288e-12, 7.64288e-12, 7.64288e-12, 7.64288e-12, 7.64288e-12, 7.64288e-12, 7.64288e-12, 7.64288e-12, 7.64288e-12, 7.64288e-12, 7.64288e-12, 7.64288e-12, 7.64288e-12, 7.64288e-12, 2.11068e-06, 7.64288e-12, 0.0545966, 7.64288e-12, 7.64288e-12
17.9154, 0, 0.0556161, 5.44107e-12, 1.41421, -0.0556161, 0, 5.44107e-12, 5.44107e-12, 5.44107e-12, 5.44107e-12, 5.44107e-12, 5.44107e-12, 5.44107e-12, 5.44107e-12, 5.44107e-12, 5.44107e-12, 5.44107e-12, 5.44107e-12, 5.44107e-12, 5.44107e-12, 2.11953e-06, 5.44107e-12, 0.055614, 5.44107e-12, 5.44107e-12
17.9233, 0, 0.0566576, 3.29151e-12, 1.41421, -0.0566576, 0, 3.29151e-12, 3.29151e-12, 3.29151e-12, 3.29151e-12, 3.29151e-12, 3.29151e-12, 3.29151e-12, 3.29151e-12, 3.29151e-12, 3.29151e-12, 3.29151e-12, 3.29151e-12, 3.29151e-12, 3.29151e-12, 2.12983e-06, 3.29151e-12, 0.0566555, 3.29151e-12, 3.29151e-12
17.9311, 0, 0.057724, 1.51561e-12, 1.41421, -0.057724, 0, 1.51561e-12, 1.51561e-12, 1.51561e-12, 1.51561e-12, 1.51561e-12, 1.51561e-12, 1.51561e-12, 1.51561e-12, 1.51561e-12, 1.51561e-12, 1.51561e-12, 1.51561e-12, 1.51561e-12, 1.51561e-12, 2.1419e-06, 1.51561e-12, 0.0577218, 1.51561e-12, 1.51561e-12
17.939, 0, 0.0588158, 3.78902e-13, 1.41421, -0.0588158, 0, 3.78902e-13, 3.78902e-13, 3.78902e-13, 3.78902e-13, 3.78902e-13, 3.78902e-13, 3.78902e-13, 3.78902e-13, 3.78902e-13, 3.78902e-13, 3.78902e-13, 3.78902e-13, 3.78902e-13, 3.78902e-13, 2.15608e-06, 3.78902e-13, 0.0588137, 3.78902e-13, 3.78902e-13
17.9469, 0, 0.0599339, 0, 1.41421, -0.0599339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1728e-06, 0, 0.0599317, 0, 0
17.9548, 0, 0.0610788, 0, 1.41421, -0.0610788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19254e-06, 0, 0.0610766, 0, 0
17.9627, 0, 0.0622512, 1.04548e-33, 1.41421, -0.0622512, 0, 1.04548e-33, 1.04548e-33, 1.04548e-33, 1.04548e-33, 1.04548e-33, 1.04548e-33, 1.04548e-33, 1.04548e-33, 1.04548e-33, 1.04548e-33, 1.04548e-33, 1.04548e-33, 1.04548e-33, 1.04548e-33, 2.21587e-06, 1.04548e-33, 0.062249, 1.04548e-33, 1.04548e-33
17.9706, 0, 0.0634521, 3.67551e-33, 1.41421, -0.0634521, 0, 3.67551e-33, 3.67551e-33, 3.67551e-33, 3.67551e-33, 3.67551e-33, 3.67551e-33, 3.67551e-33, 3.67551e-33, 3.67551e-33, 3.67551e-33, 3.67551e-33, 3.67551e-33, 3.67551e-33, 3.67551e-33, 2.24345e-06, 3.67551e-33, 0.0634498, 3.67551e-33, 3.67551e-33
17.9784, 0, 0.0646822, 7.204e-33, 1.41421, -0.0646822, 0, 7.204e-33, 7.204e-33, 7.204e-33, 7.204e-33, 7.204e-33, 7.204e-33, 7.204e-33, 7.204e-33, 7.204e-33, 7.204e-33, 7.204e-33, 7.204e-33, 7.204e-33, 7.204e-33, 2.27602e-06, 7.204e-33, 0.0646799, 7.204e-33, 7.204e-33
17.9863, 0, 0.0659422, 1.14717e-32, 1.41421, -0.0659422, 0, 1.14717e-32, 1.14717e-32, 1.14717e-32, 1.14717e-32, 1.14717e-32, 1.14717e-32, 1.14717e-32, 1.14717e-32, 1.14717e-32, 1.14717e-32, 1.14717e-32, 1.14717e-32, 1.14717e-32, 1.14717e-32, 2.31444e-06, 1.14717e-32, 0.0659399, 1.14717e-32, 1.14717e-32
17.9942, 0, 0.0672325, 1.67277e-32, 1.41421, -0.0672325, 0, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 2.35964e-06, 1.67277e-32, 0.0672301, 1.67277e-32, 1.67277e-32
18.0021, 4, 0.0685542, 2.6137e-32, 2.44949, 3.93145, 0, 2.6137e-32, 2.6137e-32, 2.6137e-32, 2.6137e-32, 2.6137e-32, 2.6137e-32, 2.6137e-32, 2.6137e-32, 2.6137e-32, 2.6137e-32, 2.6137e-32, 2.6137e-32, 2.6137e-32, 2.6137e-32, 2.41273e-06, 2.6137e-32, 0.0685518, 2.6137e-32, 2.6137e-32
18.01, 0, 0.0699081, 3.60854e-32, 1.41421, -0.0699081, 0, 3.60854e-32, 3.60854e-32, 3.60854e-32, 3.60854e-32, 3.60854e-32, 3.60854e-32, 3.60854e-32, 3.60854e-32, 3.60854e-32, 3.60854e-32, 3.60854e-32, 3.60854e-32, 3.60854e-32, 3.60854e-32, 2.47489e-06, 3.60854e-32, 0.0699056, 3.60854e-32, 3.60854e-32
18.0179, 0, 0.0712951, 4.58867e-32, 1.41421, -0.0712951, 0, 4.58867e-32, 4.58867e-32, 4.58867e-32, 4.58867e-32, 4.58867e-32, 4.58867e-32, 4.58867e-32, 4.58867e-32, 4.58867e-32, 4.58867e-32, 4.58867e-32, 4.58867e-32, 4.58867e-32, 4.58867e-32, 2.54744e-06, 4.58867e-32, 0.0712925, 4.58867e-32, 4.58867e-32
18.0258, 0, 0.072716, 5.3541e-32, 1.41421, -0.072716, 0, 5.3541e-32, 5.3541e-32, 5.3541e-32, 5.3541e-32, 5.3541e-32, 5.3541e-32, 5.3541e-32, 5.3541e-32, 5.3541e-32, 5.3541e-32, 5.3541e-32, 5.3541e-32, 5.3541e-32, 5.3541e-32, 2.63184e-06, 5.3541e-32, 0.0727133, 5.3541e-32, 5.3541e-32
18.0336, 2, 0.0741716, 5.88082e-32, 2, 1.92583, 0, 5.88082e-32, 5.88082e-32, 5.88082e-32, 5.88082e-32, 5.88082e-32, 5.88082e-32, 5.88082e-32, 5.88082e-32, 5.88082e-32, 5.88082e-32, 5.88082e-32, 5.88082e-32, 5.88082e-32, 5.88082e-32, 2.72966e-06, 5.88082e-32, 0.0741689, 5.88082e-32, 5.88082e-32
18.0415, 0, 0.075663, 6.21627e-32, 1.41421, -0.075663, 0, 6.21627e-32, 6.21627e-32, 6.21627e-32, 6.21627e-32, 6.21627e-32, 6.21627e-32, 6.21627e-32, 6.21627e-32, 6.21627e-32, 6.21627e-32, 6.21627e-32, 6.21627e-32, 6.21627e-32, 6.21627e-32, 2.8426e-06, 6.21627e-32, 0.0756601, 6.21627e-32, 6.21627e-32
18.0494, 0, 0.0771913, 6.41944e-32, 1.41421, -0.0771913, 0, 6.41944e-32, 6.41944e-32, 6.41944e-32, 6.41944e-32, 6.41944e-32, 6.41944e-32, 6.41944e-32, 6.41944e-32, 6.41944e-32, 6.41944e-32, 6.41944e-32, 6.41944e-32, 6.41944e-32, 6.41944e-32, 2.97252e-06, 6.41944e-32, 0.0771884, 6.41944e-32, 6.41944e-32
18.0573, 0, 0.0787568, 6.53839e-32, 1.41421, -0.0787568, 0, 6.53839e-32, 6.53839e-32, 6.53839e-32, 6.53839e-32, 6.53839e-32, 6.53839e-32, 6.53839e-32, 6.53839e-32, 6.53839e-32, 6.53839e-32, 6.53839e-32, 6.53839e-32, 6.53839e-32, 6.53839e-32, 3.12127e-06, 6.53839e-32, 0.0787537, 6.53839e-32, 6.53839e-32
18.0652, 0, 0.0803608, 6.60639e-32, 1.41421, -0.0803608, 0, 6.60639e-32, 6.60639e-32, 6.60639e-32, 6.60639e-32, 6.60639e-32, 6.60639e-32, 6.60639e-32, 6.60639e-32, 6.60639e-32, 6.60639e-32, 6.60639e-32, 6.60639e-32, 6.60639e-32, 6.60639e-32, 3.29089e-06, 6.60639e-32, 0.0803575, 6.60639e-32, 6.60639e-32
18.0731, 2, 0.0820043, 6.64459e-32, 2, 1.918, 0, 6.64459e-32, 6.64459e-32, 6.64459e-32, 6.64459e-32, 6.64459e-32, 6.64459e-32, 6.64459e-32, 6.64459e-32, 6.64459e-32, 6.64459e-32, 6.64459e-32, 6.64459e-32, 6.64459e-32, 6.64459e-32, 3.4835e-06, 6.64459e-32, 0.0820008, 6.64459e-32, 6.64459e-32
18.081, 2, 0.0836882, 6.66577e-32, 2, 1.91631, 0, 6.66577e-32, 6.66577e-32, 6.66577e-32, 6.66577e-32, 6.66577e-32, 6.66577e-32, 6.66577e-32, 6.66577e-32, 6.66577e-32, 6.66577e-32, 6.66577e-32, 6.66577e-32, 6.66577e-32, 6.66577e-32, 3.70124e-06, 6.66577e-32, 0.0836845, 6.66577e-32, 6.66577e-32
18.0888, 2, 0.0854143, 6.67739e-32, 2, 1.91459, 0, 6.67739e-32, 6.67739e-32, 6.67739e-32, 6.67739e-32, 6.67739e-32, 6.67739e-32, 6.67739e-32, 6.67739e-32, 6.67739e-32, 6.67739e-32, 6.67739e-32, 6.67739e-32, 6.67739e-32, 6.67739e-32, 3.94637e-06, 6.67739e-32, 0.0854103, 6.67739e-32, 6.67739e-32
18.0967, 0, 0.0871824, 6.68372e-32, 1.41421, -0.0871824, 0, 6.68372e-32, 6.68372e-32, 6.68372e-32, 6.68372e-32, 6.68372e-32, 6.68372e-32, 6.68372e-32, 6.68372e-32, 6.68372e-32, 6.68372e-32, 6.68372e-32, 6.68372e-32, 6.68372e-32, 6.68372e-32, 4.22096e-06, 6.68372e-32, 0.0871782, 6.68372e-32, 6.68372e-32
18.1046, 0, 0.0889944, 6.47973e-32, 1.41421, -0.0889944, 0, 6.47973e-32, 6.47973e-32, 6.47973e-32, 6.47973e-32, 6.47973e-32, 6.47973e-32, 6.47973e-32, 6.47973e-32, 6.47973e-32, 6.47973e-32, 6.47973e-32, 6.47973e-32, 6.47973e-32, 6.47973e-32, 4.52725e-06, 6.47973e-32, 0.0889898, 6.47973e-32, 6.47973e-32
18.1125, 2, 0.0908512, 6.07649e-32, 2, 1.90915, 0, 6.07649e-32, 6.07649e-32, 6.07649e-32, 6.07649e-32, 6.07649e-32, 6.07649e-32, 6.07649e-32, 6.07649e-32, 6.07649e-32, 6.07649e-32, 6.07649e-32, 6.07649e-32, 6.07649e-32, 6.07649e-32, 4.86736e-06, 6.07649e-32, 0.0908464, 6.07649e-32, 6.07649e-32
18.1204, 0, 0.0927546, 5.54176e-32, 1.41421, -0.0927546, 0, 5.54176e-32, 5.54176e-32, 5.54176e-32, 5.54176e-32, 5.54176e-32, 5.54176e-32, 5.54176e-32, 5.54176e-32, 5.54176e-32, 5.54176e-32, 5.54176e-32, 5.54176e-32, 5.54176e-32, 5.54176e-32, 5.24339e-06, 5.54176e-32, 0.0927494, 5.54176e-32, 5.54176e-32
18.1283, 0, 0.0947049, 4.94102e-32, 1.41421, -0.0947049, 0, 4.94102e-32, 4.94102e-32, 4.94102e-32, 4.94102e-32, 4.94102e-32, 4.94102e-32, 4.94102e-32, 4.94102e-32, 4.94102e-32, 4.94102e-32, 4.94102e-32, 4.94102e-32, 4.94102e-32, 4.94102e-32, 5.65707e-06, 4.94102e-32, 0.0946993, 4.94102e-32, 4.94102e-32
18.1361, 0, 0.0967038, 4.33238e-32, 1.41421, -0.0967038, 0, 4.33238e-32, 4.33238e-32, 4.33238e-32, 4.33238e-32, 4.33238e-32, 4.33238e-32, 4.33238e-32, 4.33238e-32, 4.33238e-32, 4.33238e-32, 4.33238e-32, 4.33238e-32, 4.33238e-32, 4.33238e-32, 6.11021e-06, 4.33238e-32, 0.0966977, 4.33238e-32, 4.33238e-32
18.144, 0, 0.0987526, 3.76372e-32, 1.41421, -0.0987526, 0, 3.76372e-32, 3.76372e-32, 3.76372e-32, 3.76372e-32, 3.76372e-32, 3.76372e-32, 3.76372e-32, 3.76372e-32, 3.76372e-32, 3.76372e-32, 3.76372e-32, 3.76372e-32, 3.76372e-32, 3.76372e-32, 6.60432e-06, 3.76372e-32, 0.098746, 3.76372e-32, 3.76372e-32
18.1519, 0, 0.100853, 3.38188e-32, 1.41421, -0.100853, 0, 3.38188e-32, 3.38188e-32, 3.38188e-32, 3.38188e-32, 3.38188e-32, 3.38188e-32, 3.38188e-32, 3.38188e-32, 3.38188e-32, 3.38188e-32, 3.38188e-32, 3.38188e-32, 3.38188e-32, 3.38188e-32, 7.14067e-06, 3.38188e-32, 0.100845, 3.38188e-32, 3.38188e-32
18.1598, 0, 0.103005, 2.95062e-32, 1.41421, -0.103005, 0, 2.95062e-32, 2.95062e-32, 2.95062e-32, 2.95062e-32, 2.95062e-32, 2.95062e-32, 2.95062e-32, 2.95062e-32, 2.95062e-32, 2.95062e-32, 2.95062e-32, 2.95062e-32, 2.95062e-32, 2.95062e-32, 7.72027e-06, 2.95062e-32, 0.102998, 2.95062e-32, 2.95062e-32
18.1677, 2, 0.105212, 2.5006e-32, 2, 1.89479, 0, 2.5006e-32, 2.5006e-32, 2.5006e-32, 2.5006e-32, 2.5006e-32, 2.5006e-32, 2.5006e-32, 2.5006e-32, 2.5006e-32, 2.5006e-32, 2.5006e-32, 2.5006e-32, 2.5006e-32, 2.5006e-32, 8.34378e-06, 2.5006e-32, 0.105204, 2.5006e-32, 2.5006e-32
18.1756, 0, 0.107475, 2.06595e-32, 1.41421, -0.107475, 0, 2.06595e-32, 2.06595e-32, 2.06595e-32, 2.06595e-32, 2.06595e-32, 2.06595e-32, 2.06595e-32, 2.06595e-32, 2.06595e-32, 2.06595e-32, 2.06595e-32, 2.06595e-32, 2.06595e-32, 2.06595e-32, 9.01154e-06, 2.06595e-32, 0.107466, 2.06595e-32, 2.06595e-32
18.1835, 0, 0.109795, 1.67277e-32, 1.41421, -0.109795, 0, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 1.67277e-32, 9.72348e-06, 1.67277e-32, 0.109785, 1.67277e-32, 1.67277e-32
18.1913, 0, 0.112174, 1.40958e-32, 1.41421, -0.112174, 0, 1.40958e-32, 1.40958e-32, 1.40958e-32, 1.40958e-32, 1.40958e-32, 1.40958e-32, 1.40958e-32, 1.40958e-32, 1.40958e-32, 1.40958e-32, 1.40958e-32, 1.40958e-32, 1.40958e-32, 1.40958e-32, 1.04794e-05, 1.40958e-32, 0.112164, 1.40958e-32, 1.40958e-32
18.1992, 0, 0.114614, 1.13637e-32, 1.41421, -0.114614, 0, 1.13637e-32, 1.13637e-32, 1.13637e-32, 1.13637e-32, 1.13637e-32, 1.13637e-32, 1.13637e-32, 1.13637e-32, 1.13637e-32, 1.13637e-32, 1.13637e-32, 1.13637e-32, 1.13637e-32, 1.13637e-32, 1.12782e-05, 1.13637e-32, 0.114603, 1.13637e-32, 1.13637e-32
18.2071, 2, 0.117116, 8.66504e-33, 2, 1.88288, 0, 8.66504e-33, 8.66504e-33, 8.66504e-33, 8.66504e-33, 8.66504e-33, 8.66504e-33, 8.66504e-33, 8.66504e-33, 8.66504e-33, 8.66504e-33, 8.66504e-33, 8.66504e-33, 8.66504e-33, 8.66504e-33, 1.21183e-05, 8.66504e-33, 0.117104, 8.66504e-33, 8.66504e-33
18.215, 2, 0.119683, 6.22157e-33, 2, 1.88032, 0, 6.22157e-33, 6.22157e-33, 6.22157e-33, 6.22157e-33, 6.22157e-33, 6.22157e-33, 6.22157e-33, 6.22157e-33, 6.22157e-33, 6.22157e-33, 6.22157e-33, 6.22157e-33, 6.22157e-33, 6.22157e-33, 1.29983e-05, 6.22157e-33, 0.11967, 6.22157e-33, 6.22157e-33
18.2229, 0, 0.122315, 4.18192e-33, 1.41421, -0.122315, 0, 4.18192e-33, 4.18192e-33, 4.18192e-33, 4.18192e-33, 4.18192e-33, 4.18192e-33, 4.18192e-33, 4.18192e-33, 4.18192e-33, 4.18192e-33, 4.18192e-33, 4.18192e-33, 4.18192e-33, 4.18192e-33, 1.39159e-05, 4.18192e-33, 0.122301, 4.18192e-33, 4.18192e-33
18.2308, 0, 0.125016, 2.85441e-33, 1.41421, -0.125016, 0, 2.85441e-33, 2.85441e-33, 2.85441e-33, 2.85441e-33, 2.85441e-33, 2.85441e-33, 2.85441e-33, 2.85441e-33, 2.85441e-33, 2.85441e-33, 2.85441e-33, 2.85441e-33, 2.85441e-33, 2.85441e-33, 1.48686e-05, 2.85441e-33, 0.125001, 2.85441e-33, 2.85441e-33
18.2387, 0, 0.127787, 1.68501e-33, 1.41421, -0.127787, 0, 1.68501e-33, 1.68501e-33, 1.68501e-33, 1.68501e-33, 1.68501e-33, 1.68501e-33, 1.68501e-33, 1.68501e-33, 1.68501e-33, 1.68501e-33, 1.68501e-33, 1.68501e-33, 1.68501e-33, 1.68501e-33, 1.58531e-05, 1.68501e-33, 0.127771, 1.68501e-33, 1.68501e-33
18.2465, 0, 0.13063, 7.66857e-34, 1.41421, -0.13063, 0, 7.66857e-34, 7.66857e-34, 7.66857e-34, 7.66857e-34, 7.66857e-34, 7.66857e-34, 7.66857e-34, 7.66857e-34, 7.66857e-34, 7.66857e-34, 7.66857e-34, 7.66857e-34, 7.66857e-34, 7.66857e-34, 1.6866e-05, 7.66857e-34, 0.130613, 7.66857e-34, 7.66857e-34
18.2544, 0, 0.133548, 1.91714e-34, 1.41421, -0.133548, 0, 1.91714e-34, 1.91714e-34, 1.91714e-34, 1.91714e-34, 1.91714e-34, 1.91714e-34, 1.91714e-34, 1.91714e-34, 1.91714e-34, 1.91714e-34, 1.91714e-34, 1.91714e-34, 1.91714e-34, 1.91714e-34, 1.79034e-05, 1.91714e-34, 0.133531, 1.91714e-34, 1.91714e-34
18.2623, 0, 0.136545, 0, 1.41421, -0.136545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89612e-05, 0, 0.136526, 0, 0
18.2702, 0, 0.139619, 0, 1.41421, -0.139619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00341e-05, 0, 0.139599, 0, 0
18.2781, 0, 0.142776, 0, 1.41421, -0.142776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11173e-05, 0, 0.142755, 0, 0
18.286, 0, 0.146018, 0, 1.41421, -0.146018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22055e-05, 0, 0.145996, 0, 0
18.2938, 0, 0.149346, 0, 1.41421, -0.149346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32928e-05, 0, 0.149323, 0, 0
18.3017, 0, 0.152765, 0, 1.41421, -0.152765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43734e-05, 0, 0.152741, 0, 0
18.3096, 0, 0.156277, 0, 1.41421, -0.156277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54413e-05, 0, 0.156252, 0, 0
18.3175, 0, 0.159884, 5.89921e-16, 1.41421, -0.159884, 0, 5.89921e-16, 5.89921e-16, 5.89921e-16, 5.89921e-16, 5.89921e-16, 5.89921e-16, 5.89921e-16, 5.89921e-16, 5.89921e-16, 5.89921e-16, 5.89921e-16, 5.89921e-16, 5.89921e-16, 5.89921e-16, 2.64894e-05, 5.89921e-16, 0.159858, 5.89921e-16, 5.89921e-16
18.3254, 0, 0.163589, 2.19601e-15, 1.41421, -0.163589, 0, 2.19601e-15, 2.19601e-15, 2.19601e-15, 2.19601e-15, 2.19601e-15, 2.19601e-15, 2.19601e-15, 2.19601e-15, 2.19601e-15, 2.19601e-15, 2.19601e-15, 2.19601e-15, 2.19601e-15, 2.19601e-15, 2.75115e-05, 2.19601e-15, 0.163562, 2.19601e-15, 2.19601e-15
18.3333, 0, 0.167397, 4.61889e-15, 1.41421, -0.167397, 0, 4.61889e-15, 4.61889e-15, 4.61889e-15, 4.61889e-15, 4.61889e-15, 4.61889e-15, 4.61889e-15, 4.61889e-15, 4.61889e-15, 4.61889e-15, 4.61889e-15, 4.61889e-15, 4.61889e-15, 4.61889e-15, 2.85012e-05, 4.61889e-15, 0.167368, 4.61889e-15, 4.61889e-15
18.3412, 0, 0.171307, 7.79217e-15, 1.41421, -0.171307, 0, 7.79217e-15, 7.79217e-15, 7.79217e-15, 7.79217e-15, 7.79217e-15, 7.79217e-15, 7.79217e-15, 7.79217e-15, 7.79217e-15, 7.79217e-15, 7.79217e-15, 7.79217e-15, 7.79217e-15, 7.79217e-15, 2.94512e-05, 7.79217e-15, 0.171278, 7.79217e-15, 7.79217e-15
18.349, 0, 0.175325, 1.16991e-14, 1.41421, -0.175325, 0, 1.16991e-14, 1.16991e-14, 1.16991e-14, 1.16991e-14, 1.16991e-14, 1.16991e-14, 1.16991e-14, 1.16991e-14, 1.16991e-14, 1.16991e-14, 1.16991e-14, 1.16991e-14, 1.16991e-14, 1.16991e-14, 3.0355e-05, 1.16991e-14, 0.175294, 1.16991e-14, 1.16991e-14
18.3569, 2, 0.179451, 1.62989e-14, 2, 1.82055, 0, 1.62989e-14, 1.62989e-14, 1.62989e-14, 1.62989e-14, 1.62989e-14, 1.62989e-14, 1.62989e-14, 1.62989e-14, 1.62989e-14, 1.62989e-14, 1.62989e-14, 1.62989e-14, 1.62989e-14, 1.62989e-14, 3.12058e-05, 1.62989e-14, 0.17942, 1.62989e-14, 1.62989e-14
18.3648, 0, 0.18369, 2.14735e-14, 1.41421, -0.18369, 0, 2.14735e-14, 2.14735e-14, 2.14735e-14, 2.14735e-14, 2.14735e-14, 2.14735e-14, 2.14735e-14, 2.14735e-14, 2.14735e-14, 2.14735e-14, 2.14735e-14, 2.14735e-14, 2.14735e-14, 2.14735e-14, 3.1997e-05, 2.14735e-14, 0.183658, 2.14735e-14, 2.14735e-14
