   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_278.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
19.328, 0, 0.0881258, 0, 1.41421, -0.0881258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50974e-06, 0, 0.0881233, 0, 0
19.3359, 0, 0.0861591, 0, 1.41421, -0.0861591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5192e-06, 0, 0.0861565, 0, 0
19.3438, 0, 0.0842295, 0, 1.41421, -0.0842295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53083e-06, 0, 0.084227, 0, 0
19.3517, 0, 0.0823357, 0, 1.41421, -0.0823357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54524e-06, 0, 0.0823332, 0, 0
19.3596, 0, 0.0804766, 0, 1.41421, -0.0804766, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5632e-06, 0, 0.080474, 0, 0
19.3674, 0, 0.0786509, 0, 1.41421, -0.0786509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58566e-06, 0, 0.0786483, 0, 0
19.3753, 0, 0.0768586, 0, 1.41421, -0.0768586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61377e-06, 0, 0.076856, 0, 0
19.3832, 0, 0.0750984, 0, 1.41421, -0.0750984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64898e-06, 0, 0.0750958, 0, 0
19.3911, 0, 0.0733692, 0, 1.41421, -0.0733692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69306e-06, 0, 0.0733665, 0, 0
19.399, 0, 0.071671, 0, 1.41421, -0.071671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74814e-06, 0, 0.0716683, 0, 0
19.4069, 0, 0.0700025, 0, 1.41421, -0.0700025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81696e-06, 0, 0.0699997, 0, 0
19.4148, 0, 0.0683637, 0, 1.41421, -0.0683637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90385e-06, 0, 0.0683608, 0, 0
19.4227, 0, 0.0667533, 0, 1.41421, -0.0667533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.01267e-06, 0, 0.0667502, 0, 0
19.4305, 0, 0.0651714, 0, 1.41421, -0.0651714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14545e-06, 0, 0.0651683, 0, 0
19.4384, 0, 0.0636174, 0, 1.41421, -0.0636174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30888e-06, 0, 0.0636141, 0, 0
19.4463, 0, 0.0620907, 0, 1.41421, -0.0620907, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50951e-06, 0, 0.0620872, 0, 0
19.4542, 0, 0.0605905, 0, 1.41421, -0.0605905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.75504e-06, 0, 0.0605867, 0, 0
19.4621, 0, 0.0591172, 0, 1.41421, -0.0591172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05435e-06, 0, 0.0591132, 0, 0
19.47, 0, 0.0576702, 0, 1.41421, -0.0576702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.41808e-06, 0, 0.0576657, 0, 0
19.4779, 0, 0.0562487, 0, 1.41421, -0.0562487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.85882e-06, 0, 0.0562438, 0, 0
19.4858, 0, 0.0548532, 0, 1.41421, -0.0548532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.39105e-06, 0, 0.0548479, 0, 0
19.4936, 0, 0.0534833, 0, 1.41421, -0.0534833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.0322e-06, 0, 0.0534772, 0, 0
19.5015, 0, 0.0521386, 0, 1.41421, -0.0521386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.80278e-06, 0, 0.0521318, 0, 0
19.5094, 0, 0.0508188, 0, 1.41421, -0.0508188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.72737e-06, 0, 0.0508111, 0, 0
19.5173, 0, 0.049524, 0, 1.41421, -0.049524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.8348e-06, 0, 0.0495152, 0, 0
19.5252, 0, 0.0482545, 0, 1.41421, -0.0482545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01595e-05, 0, 0.0482443, 0, 0
19.5331, 0, 0.0470099, 0, 1.41421, -0.0470099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17435e-05, 0, 0.0469981, 0, 0
19.541, 0, 0.0457898, 0, 1.41421, -0.0457898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36381e-05, 0, 0.0457762, 0, 0
19.5489, 0, 0.0445949, 0, 1.41421, -0.0445949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59043e-05, 0, 0.044579, 0, 0
19.5567, 0, 0.0434248, 0, 1.41421, -0.0434248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86208e-05, 0, 0.0434062, 0, 0
19.5646, 0, 0.0422795, 0, 1.41421, -0.0422795, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18816e-05, 0, 0.0422576, 0, 0
19.5725, 0, 0.0411595, 0, 1.41421, -0.0411595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57954e-05, 0, 0.0411337, 0, 0
19.5804, 0, 0.0400646, 0, 1.41421, -0.0400646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.05078e-05, 0, 0.0400341, 0, 0
19.5883, 0, 0.0389951, 0, 1.41421, -0.0389951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61962e-05, 0, 0.0389589, 0, 0
19.5962, 0, 0.0379509, 0, 1.41421, -0.0379509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.30821e-05, 0, 0.0379078, 0, 0
19.6041, 0, 0.0369329, 0, 1.41421, -0.0369329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.14348e-05, 0, 0.0368814, 0, 0
19.612, 0, 0.035941, 0, 1.41421, -0.035941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.15939e-05, 0, 0.0358794, 0, 0
19.6198, 0, 0.0349756, 0, 1.41421, -0.0349756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.39808e-05, 0, 0.0349017, 0, 0
19.6277, 0, 0.0340374, 0, 1.41421, -0.0340374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.91092e-05, 0, 0.0339483, 0, 0
19.6356, 0, 0.0331274, 0, 1.41421, -0.0331274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000107608, 0, 0.0330198, 0, 0
19.6435, 0, 0.032246, 0, 1.41421, -0.032246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000130257, 0, 0.0321157, 0, 0
19.6514, 2, 0.0313939, 0, 2, 1.96861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000158009, 0, 0.0312359, 0, 0
19.6593, 0, 0.0305728, 0, 1.41421, -0.0305728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000191995, 0, 0.0303808, 0, 0
19.6672, 0, 0.0297839, 0, 1.41421, -0.0297839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000233604, 0, 0.0295503, 0, 0
19.6751, 0, 0.0290286, 0, 1.41421, -0.0290286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000284493, 0, 0.0287441, 0, 0
19.6829, 0, 0.0283088, 0, 1.41421, -0.0283088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000346652, 0, 0.0279622, 0, 0
19.6908, 0, 0.0276271, 0, 1.41421, -0.0276271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00042239, 0, 0.0272047, 0, 0
19.6987, 0, 0.0269858, 0, 1.41421, -0.0269858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000514475, 0, 0.0264713, 0, 0
19.7066, 0, 0.026388, 0, 1.41421, -0.026388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000626156, 0, 0.0257618, 0, 0
19.7145, 0, 0.0258374, 0, 1.41421, -0.0258374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000761118, 0, 0.0250762, 0, 0
19.7224, 0, 0.0253379, 0, 1.41421, -0.0253379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000923703, 0, 0.0244142, 0, 0
19.7303, 0, 0.0248943, 0, 1.41421, -0.0248943, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00111885, 0, 0.0237754, 0, 0
19.7382, 0, 0.0245115, 3.49037e-26, 1.41421, -0.0245115, 0, 3.49037e-26, 3.49037e-26, 3.49037e-26, 3.49037e-26, 3.49037e-26, 3.49037e-26, 3.49037e-26, 3.49037e-26, 3.49037e-26, 3.49037e-26, 3.49037e-26, 3.49037e-26, 3.49037e-26, 3.49037e-26, 0.00135231, 3.49037e-26, 0.0231592, 3.49037e-26, 3.49037e-26
19.746, 0, 0.024196, 8.72592e-27, 1.41421, -0.024196, 0, 8.72592e-27, 8.72592e-27, 8.72592e-27, 8.72592e-27, 8.72592e-27, 8.72592e-27, 8.72592e-27, 8.72592e-27, 8.72592e-27, 8.72592e-27, 8.72592e-27, 8.72592e-27, 8.72592e-27, 8.72592e-27, 0.00163019, 8.72592e-27, 0.0225658, 8.72592e-27, 8.72592e-27
19.7539, 0, 0.0239542, 0, 1.41421, -0.0239542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00195972, 0, 0.0219945, 0, 0
19.7618, 2, 0.0237935, 6.87851e-24, 2, 1.97621, 0, 6.87851e-24, 6.87851e-24, 6.87851e-24, 6.87851e-24, 6.87851e-24, 6.87851e-24, 6.87851e-24, 6.87851e-24, 6.87851e-24, 6.87851e-24, 6.87851e-24, 6.87851e-24, 6.87851e-24, 6.87851e-24, 0.0023488, 6.87851e-24, 0.0214447, 6.87851e-24, 6.87851e-24
19.7697, 0, 0.0237221, 1.24067e-23, 1.41421, -0.0237221, 0, 1.24067e-23, 1.24067e-23, 1.24067e-23, 1.24067e-23, 1.24067e-23, 1.24067e-23, 1.24067e-23, 1.24067e-23, 1.24067e-23, 1.24067e-23, 1.24067e-23, 1.24067e-23, 1.24067e-23, 1.24067e-23, 0.00280628, 1.24067e-23, 0.0209158, 1.24067e-23, 1.24067e-23
19.7776, 0, 0.023749, 8.2176e-24, 1.41421, -0.023749, 0, 8.2176e-24, 8.2176e-24, 8.2176e-24, 8.2176e-24, 8.2176e-24, 8.2176e-24, 8.2176e-24, 8.2176e-24, 8.2176e-24, 8.2176e-24, 8.2176e-24, 8.2176e-24, 8.2176e-24, 8.2176e-24, 0.00334146, 8.2176e-24, 0.0204075, 8.2176e-24, 8.2176e-24
19.7855, 0, 0.0238839, 2.0544e-24, 1.41421, -0.0238839, 0, 2.0544e-24, 2.0544e-24, 2.0544e-24, 2.0544e-24, 2.0544e-24, 2.0544e-24, 2.0544e-24, 2.0544e-24, 2.0544e-24, 2.0544e-24, 2.0544e-24, 2.0544e-24, 2.0544e-24, 2.0544e-24, 0.00396481, 2.0544e-24, 0.0199191, 2.0544e-24, 2.0544e-24
19.7934, 0, 0.0241372, 0, 1.41421, -0.0241372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00468764, 0, 0.0194496, 0, 0
19.8013, 2, 0.0245202, 1.0047e-23, 2, 1.97548, 0, 1.0047e-23, 1.0047e-23, 1.0047e-23, 1.0047e-23, 1.0047e-23, 1.0047e-23, 1.0047e-23, 1.0047e-23, 1.0047e-23, 1.0047e-23, 1.0047e-23, 1.0047e-23, 1.0047e-23, 1.0047e-23, 0.00552145, 1.0047e-23, 0.0189987, 1.0047e-23, 1.0047e-23
19.8091, 0, 0.0250445, 1.8388e-23, 1.41421, -0.0250445, 0, 1.8388e-23, 1.8388e-23, 1.8388e-23, 1.8388e-23, 1.8388e-23, 1.8388e-23, 1.8388e-23, 1.8388e-23, 1.8388e-23, 1.8388e-23, 1.8388e-23, 1.8388e-23, 1.8388e-23, 1.8388e-23, 0.0064789, 1.8388e-23, 0.0185656, 1.8388e-23, 1.8388e-23
19.817, 0, 0.0257225, 1.22199e-23, 1.41421, -0.0257225, 0, 1.22199e-23, 1.22199e-23, 1.22199e-23, 1.22199e-23, 1.22199e-23, 1.22199e-23, 1.22199e-23, 1.22199e-23, 1.22199e-23, 1.22199e-23, 1.22199e-23, 1.22199e-23, 1.22199e-23, 1.22199e-23, 0.00757307, 1.22199e-23, 0.0181494, 1.22199e-23, 1.22199e-23
19.8249, 2, 0.0265671, 3.05498e-24, 2, 1.97343, 0, 3.05498e-24, 3.05498e-24, 3.05498e-24, 3.05498e-24, 3.05498e-24, 3.05498e-24, 3.05498e-24, 3.05498e-24, 3.05498e-24, 3.05498e-24, 3.05498e-24, 3.05498e-24, 3.05498e-24, 3.05498e-24, 0.00881775, 3.05498e-24, 0.0177494, 3.05498e-24, 3.05498e-24
19.8328, 2, 0.027591, 0, 2, 1.97241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0102261, 0, 0.0173649, 0, 0
19.8407, 0, 0.0288074, 6.8279e-24, 1.41421, -0.0288074, 0, 6.8279e-24, 6.8279e-24, 6.8279e-24, 6.8279e-24, 6.8279e-24, 6.8279e-24, 6.8279e-24, 6.8279e-24, 6.8279e-24, 6.8279e-24, 6.8279e-24, 6.8279e-24, 6.8279e-24, 6.8279e-24, 0.0118123, 6.8279e-24, 0.0169951, 6.8279e-24, 6.8279e-24
19.8486, 0, 0.0302297, 1.23564e-23, 1.41421, -0.0302297, 0, 1.23564e-23, 1.23564e-23, 1.23564e-23, 1.23564e-23, 1.23564e-23, 1.23564e-23, 1.23564e-23, 1.23564e-23, 1.23564e-23, 1.23564e-23, 1.23564e-23, 1.23564e-23, 1.23564e-23, 1.23564e-23, 0.0135907, 1.23564e-23, 0.0166391, 1.23564e-23, 1.23564e-23
19.8565, 0, 0.0318705, 8.19055e-24, 1.41421, -0.0318705, 0, 8.19055e-24, 8.19055e-24, 8.19055e-24, 8.19055e-24, 8.19055e-24, 8.19055e-24, 8.19055e-24, 8.19055e-24, 8.19055e-24, 8.19055e-24, 8.19055e-24, 8.19055e-24, 8.19055e-24, 8.19055e-24, 0.0155742, 8.19055e-24, 0.0162962, 8.19055e-24, 8.19055e-24
19.8644, 0, 0.0337414, 2.04764e-24, 1.41421, -0.0337414, 0, 2.04764e-24, 2.04764e-24, 2.04764e-24, 2.04764e-24, 2.04764e-24, 2.04764e-24, 2.04764e-24, 2.04764e-24, 2.04764e-24, 2.04764e-24, 2.04764e-24, 2.04764e-24, 2.04764e-24, 2.04764e-24, 0.0177755, 2.04764e-24, 0.0159659, 2.04764e-24, 2.04764e-24
19.8722, 0, 0.0358543, 0, 1.41421, -0.0358543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.020207, 0, 0.0156472, 0, 0
19.8801, 2, 0.0382202, 1.28833e-24, 2, 1.96178, 0, 1.28833e-24, 1.28833e-24, 1.28833e-24, 1.28833e-24, 1.28833e-24, 1.28833e-24, 1.28833e-24, 1.28833e-24, 1.28833e-24, 1.28833e-24, 1.28833e-24, 1.28833e-24, 1.28833e-24, 1.28833e-24, 0.0228807, 1.28833e-24, 0.0153395, 1.28833e-24, 1.28833e-24
19.888, 0, 0.0408473, 2.29238e-24, 1.41421, -0.0408473, 0, 2.29238e-24, 2.29238e-24, 2.29238e-24, 2.29238e-24, 2.29238e-24, 2.29238e-24, 2.29238e-24, 2.29238e-24, 2.29238e-24, 2.29238e-24, 2.29238e-24, 2.29238e-24, 2.29238e-24, 2.29238e-24, 0.0258051, 2.29238e-24, 0.0150422, 2.29238e-24, 2.29238e-24
19.8959, 0, 0.0437438, 1.51363e-24, 1.41421, -0.0437438, 0, 1.51363e-24, 1.51363e-24, 1.51363e-24, 1.51363e-24, 1.51363e-24, 1.51363e-24, 1.51363e-24, 1.51363e-24, 1.51363e-24, 1.51363e-24, 1.51363e-24, 1.51363e-24, 1.51363e-24, 1.51363e-24, 0.0289893, 1.51363e-24, 0.0147546, 1.51363e-24, 1.51363e-24
19.9038, 2, 0.0469158, 3.78409e-25, 2, 1.95308, 0, 3.78409e-25, 3.78409e-25, 3.78409e-25, 3.78409e-25, 3.78409e-25, 3.78409e-25, 3.78409e-25, 3.78409e-25, 3.78409e-25, 3.78409e-25, 3.78409e-25, 3.78409e-25, 3.78409e-25, 3.78409e-25, 0.0324397, 3.78409e-25, 0.0144761, 3.78409e-25, 3.78409e-25
19.9117, 0, 0.050368, 0, 1.41421, -0.050368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.036162, 0, 0.0142061, 0, 0
19.9196, 0, 0.0541008, 0, 1.41421, -0.0541008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0401566, 0, 0.0139442, 0, 0
19.9275, 0, 0.0581144, 0, 1.41421, -0.0581144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0444245, 0, 0.0136899, 0, 0
19.9353, 0, 0.0624059, 0, 1.41421, -0.0624059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.048963, 0, 0.0134429, 0, 0
19.9432, 0, 0.0669708, 0, 1.41421, -0.0669708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0537682, 0, 0.0132026, 0, 0
19.9511, 0, 0.0718, 0, 1.41421, -0.0718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0588311, 0, 0.0129688, 0, 0
19.959, 0, 0.076881, 0, 1.41421, -0.076881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0641396, 0, 0.0127414, 0, 0
19.9669, 0, 0.0822026, 0, 1.41421, -0.0822026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0696827, 0, 0.0125199, 0, 0
19.9748, 0, 0.0877458, 0, 1.41421, -0.0877458, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0754414, 0, 0.0123044, 0, 0
19.9827, 0, 0.0934925, 0, 1.41421, -0.0934925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.081398, 0, 0.0120946, 0, 0
19.9906, 0, 0.0994211, 0, 1.41421, -0.0994211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0875308, 0, 0.0118904, 0, 0
19.9984, 0, 0.105509, 0, 1.41421, -0.105509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.093817, 0, 0.0116917, 0, 0
20.0063, 0, 0.111726, 0, 1.41421, -0.111726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.100227, 0, 0.0114987, 0, 0
20.0142, 0, 0.118045, 0, 1.41421, -0.118045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.106733, 0, 0.0113113, 0, 0
20.0221, 0, 0.124436, 0, 1.41421, -0.124436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.113306, 0, 0.0111295, 0, 0
20.03, 0, 0.130863, 0, 1.41421, -0.130863, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.11991, 0, 0.0109535, 0, 0
20.0379, 0, 0.137294, 0, 1.41421, -0.137294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.126511, 0, 0.0107834, 0, 0
20.0458, 2, 0.143692, 0, 2, 1.85631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.133072, 0, 0.0106194, 0, 0
20.0536, 0, 0.150019, 0, 1.41421, -0.150019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.139558, 0, 0.0104616, 0, 0
20.0615, 0, 0.156237, 0, 1.41421, -0.156237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.145927, 0, 0.0103102, 0, 0
20.0694, 0, 0.162303, 0, 1.41421, -0.162303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.152138, 0, 0.0101655, 0, 0
20.0773, 0, 0.168178, 0, 1.41421, -0.168178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.15815, 0, 0.0100276, 0, 0
20.0852, 0, 0.173822, 0, 1.41421, -0.173822, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.163925, 0, 0.00989693, 0, 0
20.0931, 0, 0.17919, 0, 1.41421, -0.17919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.169417, 0, 0.00977363, 0, 0
20.101, 0, 0.184244, 0, 1.41421, -0.184244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.174586, 0, 0.009658, 0, 0
20.1089, 0, 0.188941, 7.2828e-34, 1.41421, -0.188941, 0, 7.2828e-34, 7.2828e-34, 7.2828e-34, 7.2828e-34, 7.2828e-34, 7.2828e-34, 7.2828e-34, 7.2828e-34, 7.2828e-34, 7.2828e-34, 7.2828e-34, 7.2828e-34, 7.2828e-34, 7.2828e-34, 0.179391, 7.2828e-34, 0.00955026, 7.2828e-34, 7.2828e-34
20.1168, 0, 0.193241, 2.56036e-33, 1.41421, -0.193241, 0, 2.56036e-33, 2.56036e-33, 2.56036e-33, 2.56036e-33, 2.56036e-33, 2.56036e-33, 2.56036e-33, 2.56036e-33, 2.56036e-33, 2.56036e-33, 2.56036e-33, 2.56036e-33, 2.56036e-33, 2.56036e-33, 0.183791, 2.56036e-33, 0.00945073, 2.56036e-33, 2.56036e-33
20.1246, 0, 0.197106, 5.01831e-33, 1.41421, -0.197106, 0, 5.01831e-33, 5.01831e-33, 5.01831e-33, 5.01831e-33, 5.01831e-33, 5.01831e-33, 5.01831e-33, 5.01831e-33, 5.01831e-33, 5.01831e-33, 5.01831e-33, 5.01831e-33, 5.01831e-33, 5.01831e-33, 0.187746, 5.01831e-33, 0.00935967, 5.01831e-33, 5.01831e-33
20.1325, 0, 0.200498, 7.99117e-33, 1.41421, -0.200498, 0, 7.99117e-33, 7.99117e-33, 7.99117e-33, 7.99117e-33, 7.99117e-33, 7.99117e-33, 7.99117e-33, 7.99117e-33, 7.99117e-33, 7.99117e-33, 7.99117e-33, 7.99117e-33, 7.99117e-33, 7.99117e-33, 0.191221, 7.99117e-33, 0.0092773, 7.99117e-33, 7.99117e-33
20.1404, 0, 0.203384, 1.16525e-32, 1.41421, -0.203384, 0, 1.16525e-32, 1.16525e-32, 1.16525e-32, 1.16525e-32, 1.16525e-32, 1.16525e-32, 1.16525e-32, 1.16525e-32, 1.16525e-32, 1.16525e-32, 1.16525e-32, 1.16525e-32, 1.16525e-32, 1.16525e-32, 0.19418, 1.16525e-32, 0.00920387, 1.16525e-32, 1.16525e-32
20.1483, 2, 0.205729, 1.8207e-32, 2, 1.79427, 0, 1.8207e-32, 1.8207e-32, 1.8207e-32, 1.8207e-32, 1.8207e-32, 1.8207e-32, 1.8207e-32, 1.8207e-32, 1.8207e-32, 1.8207e-32, 1.8207e-32, 1.8207e-32, 1.8207e-32, 1.8207e-32, 0.19659, 1.8207e-32, 0.00913962, 1.8207e-32, 1.8207e-32
20.1562, 0, 0.207508, 2.5137e-32, 1.41421, -0.207508, 0, 2.5137e-32, 2.5137e-32, 2.5137e-32, 2.5137e-32, 2.5137e-32, 2.5137e-32, 2.5137e-32, 2.5137e-32, 2.5137e-32, 2.5137e-32, 2.5137e-32, 2.5137e-32, 2.5137e-32, 2.5137e-32, 0.198423, 2.5137e-32, 0.00908477, 2.5137e-32, 2.5137e-32
20.1641, 0, 0.208694, 3.19647e-32, 1.41421, -0.208694, 0, 3.19647e-32, 3.19647e-32, 3.19647e-32, 3.19647e-32, 3.19647e-32, 3.19647e-32, 3.19647e-32, 3.19647e-32, 3.19647e-32, 3.19647e-32, 3.19647e-32, 3.19647e-32, 3.19647e-32, 3.19647e-32, 0.199655, 3.19647e-32, 0.00903949, 3.19647e-32, 3.19647e-32
20.172, 2, 0.209269, 3.72966e-32, 2, 1.79073, 0, 3.72966e-32, 3.72966e-32, 3.72966e-32, 3.72966e-32, 3.72966e-32, 3.72966e-32, 3.72966e-32, 3.72966e-32, 3.72966e-32, 3.72966e-32, 3.72966e-32, 3.72966e-32, 3.72966e-32, 3.72966e-32, 0.200265, 3.72966e-32, 0.00900395, 3.72966e-32, 3.72966e-32
20.1798, 0, 0.209217, 4.09658e-32, 1.41421, -0.209217, 0, 4.09658e-32, 4.09658e-32, 4.09658e-32, 4.09658e-32, 4.09658e-32, 4.09658e-32, 4.09658e-32, 4.09658e-32, 4.09658e-32, 4.09658e-32, 4.09658e-32, 4.09658e-32, 4.09658e-32, 4.09658e-32, 0.200239, 4.09658e-32, 0.00897832, 4.09658e-32, 4.09658e-32
