   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_263.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.638802, 0, 0.000940127, 8.04917e-05, 1.41421, -0.000940127, 8.36845e-05, 8.04917e-05, 8.04929e-05, 0.000261472, 8.55153e-05, 8.35882e-05, 0.00014514, 0.000185984, 8.17817e-05, 0.000418502, 8.06504e-05, 8.06682e-05, 8.127e-05, 8.04917e-05, 8.04921e-05, 0.000234139, 8.04917e-05, 8.04917e-05, 8.36297e-05
0.646685, 0, 0.00154082, 0.000133819, 1.41421, -0.00154082, 0.000139133, 0.000133819, 0.000133821, 0.00043504, 0.00014218, 0.000138973, 0.000253699, 0.000309399, 0.000135966, 0.000696398, 0.000134022, 0.000134113, 0.000135114, 0.000133819, 0.00013382, 0.00035357, 0.000133819, 0.000133819, 0.000139042
0.654568, 0, 0.00249189, 0.000217687, 1.41421, -0.00249189, 0.000226342, 0.000217687, 0.000217691, 0.000708282, 0.000231305, 0.000226081, 0.000435803, 0.000503651, 0.000221184, 0.00113395, 0.000217946, 0.000218166, 0.000219797, 0.000217687, 0.000217688, 0.000535431, 0.000217687, 0.000217687, 0.000226194
0.662452, 0, 0.0039694, 0.000346556, 1.41421, -0.0039694, 0.000360352, 0.000346556, 0.000346561, 0.00112858, 0.000368263, 0.000359936, 0.000735813, 0.000802395, 0.00035213, 0.00180712, 0.000346884, 0.000347319, 0.000349919, 0.000346556, 0.000346558, 0.000809236, 0.000346556, 0.000346556, 0.000360116
0.670335, 0, 0.00622076, 0.000540046, 1.41421, -0.00622076, 0.000561575, 0.000540046, 0.000540054, 0.00176038, 0.000573919, 0.000560925, 0.00122126, 0.00125137, 0.000548744, 0.00281922, 0.000540462, 0.000541236, 0.000545294, 0.000540046, 0.000540049, 0.00121569, 0.000540046, 0.000540046, 0.000561205
0.678218, 0, 0.00958465, 0.000823933, 1.41421, -0.00958465, 0.000856827, 0.000823933, 0.000823945, 0.00268854, 0.000875689, 0.000855835, 0.00199268, 0.0019108, 0.000837223, 0.00430639, 0.000824459, 0.000825751, 0.000831952, 0.000823933, 0.000823937, 0.00180942, 0.000823933, 0.000823933, 0.000856264
0.686102, 0, 0.0145131, 0.00123098, 1.41421, -0.0145131, 0.00128021, 0.00123098, 0.001231, 0.00402124, 0.00130843, 0.00127872, 0.00319638, 0.0028574, 0.00125087, 0.00644223, 0.00123165, 0.0012337, 0.00124298, 0.00123098, 0.00123099, 0.00266164, 0.00123098, 0.00123098, 0.00127936
0.693985, 0, 0.0215935, 0.0018014, 1.41421, -0.0215935, 0.00187356, 0.0018014, 0.00180143, 0.00589167, 0.00191494, 0.00187138, 0.00504025, 0.00418558, 0.00183055, 0.00944064, 0.00180223, 0.00180539, 0.001819, 0.0018014, 0.00180141, 0.00386274, 0.0018014, 0.0018014, 0.00187233
0.701869, 0, 0.0315695, 0.00258268, 1.41421, -0.0315695, 0.00268633, 0.00258268, 0.00258272, 0.00845789, 0.00274577, 0.00268321, 0.00781226, 0.00600727, 0.00262456, 0.0135556, 0.00258373, 0.00258841, 0.00260796, 0.00258268, 0.0025827, 0.00552413, 0.00258268, 0.00258268, 0.00268456
0.709752, 0, 0.0453565, 0.00362867, 1.41421, -0.0453565, 0.00377459, 0.00362867, 0.00362872, 0.0118999, 0.00385826, 0.00377019, 0.0119008, 0.00844988, 0.00368762, 0.0190766, 0.00362997, 0.00363673, 0.00366427, 0.00362867, 0.00362869, 0.00777942, 0.00362867, 0.00362867, 0.0037721
0.717635, 0, 0.0640497, 0.00499754, 1.41421, -0.0640497, 0.00519894, 0.00499754, 0.00499761, 0.0164139, 0.00531443, 0.00519286, 0.0178149, 0.0116519, 0.00507891, 0.0263194, 0.00499915, 0.00500867, 0.00504669, 0.00499754, 0.00499756, 0.0107847, 0.00499754, 0.00499754, 0.00519553
0.725519, 0, 0.08892, 0.00674875, 1.41421, -0.08892, 0.00702137, 0.00674875, 0.00674885, 0.0222019, 0.00717769, 0.00701314, 0.0262009, 0.0157561, 0.00685889, 0.0356099, 0.00675074, 0.00676381, 0.00681532, 0.00674875, 0.00674878, 0.0147183, 0.00674875, 0.00674875, 0.00701677
0.733402, 2, 0.121396, 0.00893897, 2, 1.8786, 0.00930099, 0.00893897, 0.00893911, 0.0294594, 0.00950857, 0.00929006, 0.0378522, 0.0208998, 0.00908523, 0.0472642, 0.00894141, 0.00895897, 0.00902745, 0.00893897, 0.00893902, 0.0197801, 0.00893897, 0.00893897, 0.00929494
0.741285, 0, 0.163025, 0.0116169, 1.41421, -0.163025, 0.0120887, 0.0116169, 0.0116171, 0.0383586, 0.0123592, 0.0120745, 0.0537053, 0.0272038, 0.0118075, 0.0615614, 0.0116199, 0.011643, 0.0117324, 0.0116169, 0.011617, 0.0261922, 0.0116169, 0.0116169, 0.0120809
0.749169, 0, 0.215414, 0.014818, 1.41421, -0.215414, 0.0154216, 0.014818, 0.0148183, 0.0490307, 0.0157677, 0.0154034, 0.074818, 0.0347592, 0.0150619, 0.0787156, 0.0148216, 0.0148514, 0.014966, 0.014818, 0.0148181, 0.0342014, 0.014818, 0.014818, 0.0154118
0.757052, 0, 0.280158, 0.0185591, 1.41421, -0.280158, 0.0193175, 0.0185591, 0.0185594, 0.0615482, 0.0197524, 0.0192946, 0.102323, 0.0436153, 0.0188655, 0.0988481, 0.0185634, 0.018601, 0.0187456, 0.0185591, 0.0185592, 0.0440869, 0.0185591, 0.0185591, 0.0193056
0.764935, 0, 0.358737, 0.0228336, 1.41421, -0.358737, 0.0237699, 0.0228336, 0.0228339, 0.0759091, 0.0243068, 0.0237417, 0.137354, 0.0537679, 0.0232119, 0.121961, 0.0228386, 0.0228853, 0.0230646, 0.0228336, 0.0228337, 0.0561727, 0.0228336, 0.0228336, 0.0237558
0.772819, 0, 0.452404, 0.0276081, 1.41421, -0.452404, 0.0287445, 0.0276081, 0.0276085, 0.092025, 0.0293962, 0.0287102, 0.180938, 0.0651515, 0.0280673, 0.147917, 0.0276139, 0.0276708, 0.0278902, 0.0276081, 0.0276083, 0.0708472, 0.0276081, 0.0276081, 0.0287284
0.780702, 2, 0.56208, 0.0328219, 2, 1.43792, 0.0341785, 0.0328219, 0.0328224, 0.109717, 0.0349563, 0.0341375, 0.233872, 0.0776361, 0.03337, 0.176436, 0.0328286, 0.0328967, 0.0331613, 0.0328219, 0.0328221, 0.0885912, 0.0328219, 0.0328219, 0.034161
0.788586, 2, 0.688234, 0.0383874, 2, 1.31177, 0.039981, 0.0383874, 0.038388, 0.128718, 0.0408948, 0.0399329, 0.296569, 0.0910289, 0.0390313, 0.207093, 0.0383951, 0.0384752, 0.0387909, 0.0383874, 0.0383876, 0.110009, 0.0383874, 0.0383874, 0.0399635
0.796469, 0, 0.830787, 0.0441943, 1.41421, -0.830787, 0.0460376, 0.0441943, 0.044195, 0.14868, 0.0470945, 0.045982, 0.368911, 0.105081, 0.044939, 0.239338, 0.044203, 0.0442957, 0.0446687, 0.0441943, 0.0441945, 0.135864, 0.0441943, 0.0441943, 0.0460223
0.804352, 2, 0.989055, 0.0501158, 2, 1.01094, 0.0522166, 0.0501158, 0.0501166, 0.1692, 0.0534212, 0.0521532, 0.450123, 0.119504, 0.0509646, 0.272524, 0.0501255, 0.0502311, 0.0506692, 0.0501158, 0.050116, 0.167104, 0.0501158, 0.0501158, 0.0522069
0.812236, 0, 1.16171, 0.0560162, 1.41421, -1.16171, 0.058377, 0.0560162, 0.0560171, 0.189836, 0.0597307, 0.0583058, 0.538669, 0.133983, 0.05697, 0.305946, 0.0560269, 0.0561455, 0.0566583, 0.0560162, 0.0560165, 0.204879, 0.0560162, 0.0560162, 0.0583781
0.820119, 2, 1.34681, 0.0617604, 2, 0.653189, 0.0643781, 0.0617604, 0.0617614, 0.210141, 0.0658791, 0.0642991, 0.632229, 0.148201, 0.062818, 0.338884, 0.0617721, 0.0619033, 0.0625039, 0.0617604, 0.0617608, 0.250529, 0.0617604, 0.0617604, 0.0643979
0.828002, 0, 1.54185, 0.0672228, 1.41421, -1.54185, 0.070089, 0.0672228, 0.0672239, 0.229688, 0.0717324, 0.0700025, 0.727745, 0.161854, 0.0683808, 0.370652, 0.0672354, 0.0673785, 0.0680854, 0.0672228, 0.0672232, 0.305538, 0.0672228, 0.0672228, 0.0701385
0.835886, 4, 1.74386, 0.0722955, 2.44949, 2.25614, 0.075397, 0.0722955, 0.0722967, 0.2481, 0.0771754, 0.0753034, 0.821554, 0.174679, 0.0735486, 0.400639, 0.072309, 0.072463, 0.0733017, 0.0722955, 0.0722959, 0.371446, 0.0722955, 0.0722955, 0.0754915
0.843769, 0, 1.94958, 0.076895, 1.41421, -1.94958, 0.0802148, 0.076895, 0.0768963, 0.26507, 0.0821183, 0.0801146, 0.909615, 0.186459, 0.0782363, 0.428342, 0.0769092, 0.0770728, 0.0780795, 0.076895, 0.0768955, 0.449713, 0.076895, 0.076895, 0.0803752
0.851652, 6, 2.15555, 0.0809665, 2.82843, 3.84445, 0.0844844, 0.0809665, 0.0809678, 0.280374, 0.0865015, 0.0843782, 0.987793, 0.197042, 0.0823878, 0.453392, 0.0809814, 0.081153, 0.0823771, 0.0809665, 0.080967, 0.54154, 0.0809665, 0.0809665, 0.0847389
0.859536, 6, 2.35827, 0.0844855, 2.82843, 3.64173, 0.0881797, 0.0844855, 0.0844869, 0.293882, 0.0902978, 0.0880681, 1.0522, 0.20634, 0.085978, 0.475568, 0.0845009, 0.0846788, 0.0861874, 0.0844855, 0.084486, 0.647653, 0.0844855, 0.0844855, 0.0885655
0.867419, 2, 2.55435, 0.0874571, 2, -0.554347, 0.0913049, 0.0874571, 0.0874585, 0.305554, 0.0935109, 0.0911886, 1.09953, 0.214332, 0.0890116, 0.494788, 0.0874729, 0.0876551, 0.089537, 0.0874571, 0.0874576, 0.768078, 0.0874571, 0.0874571, 0.0918709
0.875302, 2, 2.7405, 0.0899123, 2, -0.740496, 0.0938912, 0.0899123, 0.0899138, 0.315431, 0.0961721, 0.0937707, 1.12735, 0.221055, 0.0915197, 0.511104, 0.0899283, 0.0901129, 0.0924831, 0.0899123, 0.0899128, 0.901923, 0.0899123, 0.0899123, 0.0947015
0.883186, 2, 2.91364, 0.0919037, 2, -0.913645, 0.0959924, 0.0919037, 0.0919053, 0.323623, 0.0983356, 0.0958683, 1.13436, 0.226596, 0.0935553, 0.524677, 0.0919198, 0.0921046, 0.0951091, 0.0919037, 0.0919042, 1.04722, 0.0919037, 0.0919037, 0.0971303
0.891069, 10, 3.07091, 0.0934992, 3.4641, 6.92909, 0.0976781, 0.0934992, 0.0935008, 0.330295, 0.100072, 0.0975507, 1.12047, 0.231079, 0.095187, 0.535754, 0.0935154, 0.0936982, 0.0975183, 0.0934992, 0.0934998, 1.20083, 0.0934992, 0.0934992, 0.0992523
0.898953, 4, 3.20957, 0.0947759, 2.44949, 0.790432, 0.0990276, 0.0947759, 0.0947775, 0.335643, 0.101462, 0.098897, 1.08685, 0.234651, 0.0964927, 0.544634, 0.0947918, 0.0949708, 0.0998269, 0.0947759, 0.0947764, 1.35845, 0.0947759, 0.0947759, 0.10118
0.906836, 6, 3.32709, 0.0958137, 2.82843, 2.67291, 0.100124, 0.0958137, 0.0958154, 0.339879, 0.102588, 0.0999895, 1.03577, 0.237472, 0.0975533, 0.551646, 0.0958294, 0.0960026, 0.102158, 0.0958137, 0.0958143, 1.5148, 0.0958137, 0.0958137, 0.103039
0.914719, 6, 3.42114, 0.0966906, 2.82843, 2.57886, 0.101047, 0.0966905, 0.0966922, 0.343219, 0.103534, 0.100908, 0.970421, 0.239701, 0.0984477, 0.557122, 0.0967059, 0.0968715, 0.104634, 0.0966906, 0.0966911, 1.66385, 0.0966906, 0.0966906, 0.104967
0.922603, 6, 3.48963, 0.0974776, 2.82843, 2.51037, 0.101872, 0.0974776, 0.0974793, 0.345864, 0.104372, 0.101727, 0.894578, 0.241486, 0.0992481, 0.561379, 0.0974925, 0.0976491, 0.107371, 0.0974776, 0.0974782, 1.79921, 0.0974776, 0.0974776, 0.107111
0.930486, 4, 3.53086, 0.0982368, 2.44949, 0.469145, 0.102664, 0.0982368, 0.0982385, 0.347997, 0.10517, 0.10251, 0.812307, 0.242963, 0.100017, 0.564704, 0.0982512, 0.0983976, 0.110479, 0.0982368, 0.0982374, 1.91461, 0.0982368, 0.0982368, 0.109627
0.938369, 0, 3.54368, 0.0990186, 1.41421, -3.54368, 0.103475, 0.0990186, 0.0990203, 0.349774, 0.105979, 0.103309, 0.727624, 0.244244, 0.100806, 0.567345, 0.0990323, 0.0991675, 0.114053, 0.0990186, 0.0990192, 2.00441, 0.0990186, 0.0990186, 0.11268
0.946253, 12, 3.52768, 0.0998613, 3.74166, 8.47232, 0.10435, 0.0998613, 0.099863, 0.351324, 0.106841, 0.104164, 0.644215, 0.245422, 0.101654, 0.569508, 0.0998745, 0.0999979, 0.118172, 0.0998613, 0.0998619, 2.06404, 0.0998613, 0.0998613, 0.116447
0.954136, 0, 3.48337, 0.100792, 1.41421, -3.48337, 0.105318, 0.100792, 0.100793, 0.352747, 0.107785, 0.105102, 0.565211, 0.246568, 0.102587, 0.571358, 0.100804, 0.100916, 0.122901, 0.100792, 0.100792, 2.09045, 0.100792, 0.100792, 0.121112
0.962019, 2, 3.4123, 0.101825, 2, -1.4123, 0.106401, 0.101825, 0.101827, 0.354116, 0.108828, 0.106142, 0.493054, 0.247733, 0.103623, 0.573018, 0.101837, 0.101936, 0.128294, 0.101825, 0.101826, 2.08235, 0.101825, 0.101825, 0.12686
0.969903, 4, 3.31714, 0.102968, 2.44949, 0.682856, 0.10761, 0.102968, 0.10297, 0.355484, 0.109977, 0.107288, 0.42943, 0.248949, 0.104768, 0.574581, 0.10298, 0.103067, 0.134396, 0.102968, 0.102968, 2.04035, 0.102968, 0.102968, 0.133876
0.977786, 2, 3.20166, 0.104218, 2, -1.20166, 0.108953, 0.104218, 0.10422, 0.356881, 0.111231, 0.108541, 0.37529, 0.250234, 0.106019, 0.576105, 0.104229, 0.104306, 0.141252, 0.104218, 0.104219, 1.96691, 0.104218, 0.104218, 0.142327
0.985669, 0, 3.07053, 0.105567, 1.41421, -3.07053, 0.110429, 0.105567, 0.105569, 0.358326, 0.112583, 0.109892, 0.330917, 0.251596, 0.107369, 0.57763, 0.105579, 0.105646, 0.148921, 0.105567, 0.105568, 1.86611, 0.105567, 0.105567, 0.152348
0.993553, 2, 2.92915, 0.107004, 2, -0.929152, 0.11204, 0.107003, 0.107005, 0.359822, 0.114021, 0.111329, 0.296036, 0.253031, 0.108806, 0.579175, 0.107015, 0.107073, 0.157506, 0.107004, 0.107004, 1.74332, 0.107004, 0.107004, 0.164025
1.00144, 0, 2.78332, 0.108512, 1.41421, -2.78332, 0.113787, 0.108511, 0.108513, 0.361367, 0.11553, 0.112838, 0.269942, 0.254531, 0.110314, 0.580747, 0.108523, 0.108575, 0.167193, 0.108512, 0.108512, 1.60473, 0.108512, 0.108512, 0.177373
1.00932, 2, 2.63893, 0.110075, 2, -0.638925, 0.115672, 0.110074, 0.110076, 0.362952, 0.117094, 0.114401, 0.251628, 0.256083, 0.111877, 0.582343, 0.110086, 0.110134, 0.178327, 0.110075, 0.110075, 1.45691, 0.110075, 0.110075, 0.192314
1.0172, 8, 2.50173, 0.111676, 3.16228, 5.49827, 0.117708, 0.111675, 0.111678, 0.364567, 0.118696, 0.116003, 0.239906, 0.257673, 0.113479, 0.583954, 0.111688, 0.111734, 0.191525, 0.111676, 0.111677, 1.30625, 0.111676, 0.111676, 0.208666
1.02509, 0, 2.37721, 0.1133, 1.41421, -2.37721, 0.119913, 0.113299, 0.113302, 0.366199, 0.12032, 0.117627, 0.233508, 0.259288, 0.115103, 0.585569, 0.113314, 0.11336, 0.207857, 0.1133, 0.113301, 1.15863, 0.1133, 0.1133, 0.226126
1.03297, 6, 2.27056, 0.114933, 2.82843, 3.72944, 0.12232, 0.114932, 0.114935, 0.367836, 0.121953, 0.11926, 0.231169, 0.260912, 0.116736, 0.587171, 0.114948, 0.114999, 0.229123, 0.114933, 0.114934, 1.01905, 0.114933, 0.114933, 0.244277
1.04085, 2, 2.18699, 0.116563, 2, -0.186994, 0.124978, 0.116561, 0.116565, 0.369469, 0.123583, 0.12089, 0.231685, 0.262535, 0.118366, 0.588745, 0.11658, 0.11664, 0.258246, 0.116563, 0.116564, 0.891441, 0.116563, 0.116563, 0.26259
1.04874, 8, 2.13229, 0.11818, 3.16228, 5.86771, 0.127956, 0.118178, 0.118182, 0.371087, 0.1252, 0.122507, 0.233964, 0.264147, 0.119983, 0.590272, 0.1182, 0.118273, 0.299842, 0.11818, 0.118181, 0.778563, 0.11818, 0.11818, 0.280456
1.05662, 4, 2.11362, 0.119777, 2.44949, 1.88638, 0.131348, 0.119773, 0.119778, 0.372684, 0.126797, 0.124104, 0.23705, 0.26574, 0.121579, 0.591731, 0.1198, 0.119894, 0.36098, 0.119777, 0.119777, 0.682018, 0.119777, 0.119777, 0.297212
1.0645, 8, 2.14069, 0.121347, 3.16228, 5.85931, 0.135272, 0.121343, 0.121349, 0.374255, 0.128367, 0.125674, 0.240151, 0.267308, 0.12315, 0.593098, 0.121375, 0.121497, 0.452163, 0.121347, 0.121348, 0.602361, 0.121347, 0.121347, 0.312186
1.07239, 2, 2.22721, 0.122887, 2, -0.22721, 0.139877, 0.122882, 0.122889, 0.375796, 0.129907, 0.127214, 0.242641, 0.268846, 0.12469, 0.594346, 0.122921, 0.12308, 0.588537, 0.122887, 0.122888, 0.539256, 0.122887, 0.122887, 0.324744
1.08027, 0, 2.39247, 0.124393, 1.41421, -2.39247, 0.145333, 0.124386, 0.124395, 0.377302, 0.131414, 0.128721, 0.244071, 0.270351, 0.126196, 0.595442, 0.124435, 0.12464, 0.791273, 0.124393, 0.124394, 0.491675, 0.124393, 0.124393, 0.334341
1.08815, 8, 2.66308, 0.125862, 3.16228, 5.33692, 0.15183, 0.125852, 0.125863, 0.37877, 0.132882, 0.130189, 0.24416, 0.271818, 0.127664, 0.596347, 0.125913, 0.126176, 1.08901, 0.125862, 0.125862, 0.458102, 0.125862, 0.125862, 0.34056
1.09604, 4, 3.07446, 0.127287, 2.44949, 0.925538, 0.159565, 0.127275, 0.127289, 0.380196, 0.134307, 0.131614, 0.242784, 0.273243, 0.12909, 0.597016, 0.127351, 0.127685, 1.51918, 0.127287, 0.127288, 0.436726, 0.127287, 0.127287, 0.343145
1.10392, 8, 3.672, 0.128664, 3.16228, 4.328, 0.168727, 0.128647, 0.128665, 0.381572, 0.135684, 0.132991, 0.239958, 0.274619, 0.130466, 0.597396, 0.128744, 0.129163, 2.12901, 0.128664, 0.128664, 0.425604, 0.128664, 0.128664, 0.342028
1.1118, 10, 4.51137, 0.129982, 3.4641, 5.48863, 0.179468, 0.129961, 0.129984, 0.382891, 0.137002, 0.134309, 0.235812, 0.275937, 0.131785, 0.597433, 0.130084, 0.130602, 2.97571, 0.129982, 0.129983, 0.422801, 0.129982, 0.129982, 0.337326
1.11969, 6, 5.6576, 0.131231, 2.82843, 0.342398, 0.191886, 0.131204, 0.131232, 0.384139, 0.138251, 0.135558, 0.230562, 0.277186, 0.133033, 0.597067, 0.131359, 0.131992, 4.12552, 0.131231, 0.131231, 0.426481, 0.131231, 0.131231, 0.329332
1.12757, 0, 7.18271, 0.132394, 1.41421, -7.18271, 0.205988, 0.13236, 0.132396, 0.385302, 0.139414, 0.136721, 0.224474, 0.278349, 0.134196, 0.596243, 0.132557, 0.133319, 5.65141, 0.132394, 0.132394, 0.434978, 0.132394, 0.132394, 0.318488
1.13545, 12, 9.16138, 0.133452, 3.74166, 2.83862, 0.221668, 0.133409, 0.133454, 0.386361, 0.140472, 0.137779, 0.217839, 0.279407, 0.135255, 0.594907, 0.13366, 0.134566, 7.62872, 0.133452, 0.133453, 0.446823, 0.133452, 0.133452, 0.305348
1.14334, 8, 11.6644, 0.134382, 3.16228, -3.66437, 0.238683, 0.134328, 0.134383, 0.38729, 0.141402, 0.138709, 0.210943, 0.280336, 0.136184, 0.593024, 0.134648, 0.13571, 10.1287, 0.134382, 0.134382, 0.460762, 0.134382, 0.134382, 0.290531
1.15122, 18, 14.7506, 0.135156, 4.47214, 3.24936, 0.256641, 0.135089, 0.135157, 0.388064, 0.142176, 0.139483, 0.20404, 0.28111, 0.136958, 0.590571, 0.135495, 0.136725, 13.2108, 0.135156, 0.135156, 0.475746, 0.135156, 0.135156, 0.274674
1.1591, 12, 18.4576, 0.135744, 3.74166, -6.45765, 0.275005, 0.135661, 0.135746, 0.388653, 0.142764, 0.140071, 0.197337, 0.281699, 0.137547, 0.587555, 0.136177, 0.13758, 16.9129, 0.135744, 0.135745, 0.490911, 0.135744, 0.135744, 0.258385
1.16699, 22, 22.791, 0.136114, 4.89898, -0.791008, 0.293105, 0.136011, 0.136116, 0.389023, 0.143134, 0.140441, 0.190986, 0.282069, 0.137917, 0.584017, 0.136663, 0.138244, 21.241, 0.136114, 0.136115, 0.50555, 0.136114, 0.136114, 0.242208
1.17487, 18, 27.7156, 0.136232, 4.47214, -9.71559, 0.310178, 0.136104, 0.136233, 0.38914, 0.143252, 0.140559, 0.185077, 0.282186, 0.138034, 0.580037, 0.136924, 0.138682, 26.1606, 0.136232, 0.136232, 0.519085, 0.136232, 0.136232, 0.226593
1.18275, 34, 33.1482, 0.136062, 6, 0.851776, 0.325413, 0.135906, 0.136064, 0.388971, 0.143082, 0.140389, 0.179642, 0.282017, 0.137865, 0.575747, 0.136929, 0.13886, 31.5891, 0.136062, 0.136063, 0.531039, 0.136062, 0.136062, 0.21188
1.19064, 56, 38.954, 0.135573, 7.61577, 17.046, 0.33801, 0.135382, 0.135575, 0.388482, 0.142594, 0.139901, 0.174666, 0.281528, 0.137376, 0.571335, 0.136649, 0.138746, 37.3923, 0.135573, 0.135574, 0.541007, 0.135573, 0.135573, 0.198293
1.19852, 52, 44.9477, 0.134736, 7.34847, 7.0523, 0.347251, 0.134503, 0.134738, 0.387644, 0.141756, 0.139063, 0.170093, 0.28069, 0.136539, 0.567056, 0.136056, 0.138308, 43.3855, 0.134736, 0.134736, 0.548639, 0.134736, 0.134736, 0.185947
1.2064, 50, 50.9016, 0.133525, 7.2111, -0.901646, 0.352554, 0.133244, 0.133527, 0.386434, 0.140546, 0.137853, 0.165845, 0.27948, 0.135328, 0.563234, 0.135127, 0.137525, 49.3415, 0.133525, 0.133526, 0.553628, 0.133525, 0.133525, 0.174859
1.21429, 58, 56.5575, 0.131925, 7.74597, 1.44249, 0.353533, 0.131585, 0.131927, 0.384834, 0.138945, 0.136252, 0.161826, 0.27788, 0.133728, 0.560274, 0.133844, 0.136378, 55.0024, 0.131925, 0.131926, 0.555708, 0.131925, 0.131925, 0.164971
1.22217, 38, 61.645, 0.129926, 6.32456, -23.645, 0.350031, 0.129518, 0.129928, 0.382834, 0.136946, 0.134253, 0.157943, 0.27588, 0.131729, 0.558663, 0.132194, 0.134863, 60.0979, 0.129926, 0.129926, 0.554655, 0.129926, 0.129926, 0.156167
1.23005, 70, 65.9026, 0.12753, 8.48528, 4.09736, 0.342132, 0.127042, 0.127531, 0.380438, 0.13455, 0.131857, 0.154109, 0.273484, 0.129332, 0.558981, 0.130175, 0.132984, 64.3663, 0.12753, 0.12753, 0.550306, 0.12753, 0.12753, 0.1483
1.23794, 64, 69.1002, 0.124749, 8.12404, -5.10017, 0.330162, 0.124168, 0.124751, 0.377657, 0.131769, 0.129076, 0.150252, 0.270703, 0.126552, 0.561897, 0.127792, 0.130766, 67.5768, 0.124749, 0.12475, 0.542566, 0.124749, 0.124749, 0.141209
1.24582, 74, 71.0592, 0.121608, 8.7178, 2.9408, 0.314652, 0.120918, 0.12161, 0.374516, 0.128628, 0.125935, 0.146319, 0.267562, 0.123411, 0.568175, 0.12506, 0.128247, 69.5498, 0.121608, 0.121609, 0.531431, 0.121608, 0.121608, 0.134738
1.2537, 94, 71.67, 0.118142, 9.79796, 22.33, 0.296294, 0.117325, 0.118144, 0.371049, 0.125162, 0.122469, 0.142282, 0.264096, 0.119945, 0.578666, 0.122008, 0.125495, 70.1745, 0.118142, 0.118143, 0.517001, 0.118142, 0.118142, 0.128749
1.26159, 72, 70.9017, 0.114398, 8.60233, 1.09834, 0.275884, 0.113434, 0.1144, 0.367303, 0.121418, 0.118725, 0.13813, 0.260351, 0.116201, 0.594305, 0.118673, 0.122604, 69.4182, 0.114398, 0.114399, 0.499488, 0.114398, 0.114398, 0.123125
1.26947, 78, 68.8045, 0.110431, 8.94427, 9.1955, 0.25426, 0.109296, 0.110433, 0.363334, 0.117451, 0.114758, 0.133877, 0.256382, 0.112234, 0.616089, 0.115107, 0.119707, 67.3295, 0.110431, 0.110432, 0.479221, 0.110431, 0.110431, 0.117781
1.27735, 70, 65.5054, 0.106304, 8.48528, 4.49464, 0.232239, 0.104973, 0.106306, 0.359203, 0.113324, 0.110631, 0.129551, 0.252253, 0.108107, 0.645071, 0.111375, 0.116992, 64.033, 0.106304, 0.106305, 0.456635, 0.106304, 0.106304, 0.112662
1.28524, 68, 61.1947, 0.102087, 8.3666, 6.80531, 0.210568, 0.100528, 0.102088, 0.354979, 0.109106, 0.106413, 0.125195, 0.248031, 0.103889, 0.682322, 0.107552, 0.114712, 59.717, 0.102087, 0.102087, 0.432257, 0.102087, 0.102087, 0.107736
1.29312, 44, 56.1092, 0.0978479, 6.78233, -12.1092, 0.189881, 0.0960272, 0.0978496, 0.350729, 0.104867, 0.102175, 0.12086, 0.243786, 0.0996503, 0.728914, 0.103727, 0.113213, 54.6159, 0.0978479, 0.0978485, 0.40668, 0.0978479, 0.0978479, 0.102999
1.301, 58, 50.5105, 0.0936589, 7.74597, 7.48949, 0.170684, 0.0915374, 0.0936606, 0.346522, 0.100678, 0.0979853, 0.116604, 0.239587, 0.0954611, 0.785879, 0.1, 0.11296, 48.9891, 0.0936589, 0.0936595, 0.380529, 0.0936589, 0.0936589, 0.0984618
1.30889, 58, 44.6638, 0.0895867, 7.74597, 13.3362, 0.153333, 0.0871202, 0.0895884, 0.342422, 0.0966049, 0.0939126, 0.112483, 0.235498, 0.0913887, 0.854184, 0.0964823, 0.114569, 43.0994, 0.0895867, 0.0895873, 0.354431, 0.0895867, 0.0895867, 0.0941463
1.31677, 54, 38.8183, 0.0856932, 7.48331, 15.1817, 0.138051, 0.0828319, 0.085695, 0.338486, 0.0927102, 0.0900185, 0.108553, 0.231579, 0.0874948, 0.934692, 0.0932947, 0.118845, 37.1938, 0.0856932, 0.0856938, 0.328977, 0.0856932, 0.0856932, 0.0900827
1.32465, 38, 33.1911, 0.0820325, 6.32456, 4.80891, 0.124933, 0.0787204, 0.0820342, 0.33476, 0.0890477, 0.0863567, 0.104862, 0.22788, 0.0838335, 1.02814, 0.0905683, 0.12681, 31.4873, 0.0820325, 0.0820331, 0.30469, 0.0820325, 0.0820325, 0.0863019
1.33254, 30, 27.9565, 0.0786493, 5.65685, 2.04352, 0.113969, 0.0748238, 0.078651, 0.331283, 0.085662, 0.0829719, 0.101453, 0.224441, 0.0804494, 1.13511, 0.0884413, 0.139736, 26.1519, 0.0786493, 0.0786499, 0.282003, 0.0786493, 0.0786493, 0.0828329
