   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_346.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
18.6582, 0, 0.272931, 3.21681e-32, 1.41421, -0.272931, 0, 3.21681e-32, 3.21681e-32, 3.21681e-32, 3.21681e-32, 3.21681e-32, 3.21681e-32, 3.21681e-32, 3.21681e-32, 3.21681e-32, 3.21681e-32, 3.21681e-32, 3.21681e-32, 3.21681e-32, 3.21681e-32, 3.13213e-06, 3.21681e-32, 0.272928, 3.21681e-32, 3.21681e-32
18.6661, 0, 0.275693, 3.24666e-32, 1.41421, -0.275693, 0, 3.24666e-32, 3.24666e-32, 3.24666e-32, 3.24666e-32, 3.24666e-32, 3.24666e-32, 3.24666e-32, 3.24666e-32, 3.24666e-32, 3.24666e-32, 3.24666e-32, 3.24666e-32, 3.24666e-32, 3.24666e-32, 2.87452e-06, 3.24666e-32, 0.27569, 3.24666e-32, 3.24666e-32
18.674, 0, 0.278204, 3.16213e-32, 1.41421, -0.278204, 0, 3.16213e-32, 3.16213e-32, 3.16213e-32, 3.16213e-32, 3.16213e-32, 3.16213e-32, 3.16213e-32, 3.16213e-32, 3.16213e-32, 3.16213e-32, 3.16213e-32, 3.16213e-32, 3.16213e-32, 3.16213e-32, 2.63676e-06, 3.16213e-32, 0.278202, 3.16213e-32, 3.16213e-32
18.6819, 2, 0.280451, 2.97299e-32, 2, 1.71955, 0, 2.97299e-32, 2.97299e-32, 2.97299e-32, 2.97299e-32, 2.97299e-32, 2.97299e-32, 2.97299e-32, 2.97299e-32, 2.97299e-32, 2.97299e-32, 2.97299e-32, 2.97299e-32, 2.97299e-32, 2.97299e-32, 2.4187e-06, 2.97299e-32, 0.280448, 2.97299e-32, 2.97299e-32
18.6898, 0, 0.282421, 2.71529e-32, 1.41421, -0.282421, 0, 2.71529e-32, 2.71529e-32, 2.71529e-32, 2.71529e-32, 2.71529e-32, 2.71529e-32, 2.71529e-32, 2.71529e-32, 2.71529e-32, 2.71529e-32, 2.71529e-32, 2.71529e-32, 2.71529e-32, 2.71529e-32, 2.21981e-06, 2.71529e-32, 0.282419, 2.71529e-32, 2.71529e-32
18.6976, 0, 0.284102, 2.42293e-32, 1.41421, -0.284102, 0, 2.42293e-32, 2.42293e-32, 2.42293e-32, 2.42293e-32, 2.42293e-32, 2.42293e-32, 2.42293e-32, 2.42293e-32, 2.42293e-32, 2.42293e-32, 2.42293e-32, 2.42293e-32, 2.42293e-32, 2.42293e-32, 2.03959e-06, 2.42293e-32, 0.2841, 2.42293e-32, 2.42293e-32
18.7055, 0, 0.285486, 2.12556e-32, 1.41421, -0.285486, 0, 2.12556e-32, 2.12556e-32, 2.12556e-32, 2.12556e-32, 2.12556e-32, 2.12556e-32, 2.12556e-32, 2.12556e-32, 2.12556e-32, 2.12556e-32, 2.12556e-32, 2.12556e-32, 2.12556e-32, 2.12556e-32, 1.87717e-06, 2.12556e-32, 0.285484, 2.12556e-32, 2.12556e-32
18.7134, 0, 0.286562, 1.84766e-32, 1.41421, -0.286562, 0, 1.84766e-32, 1.84766e-32, 1.84766e-32, 1.84766e-32, 1.84766e-32, 1.84766e-32, 1.84766e-32, 1.84766e-32, 1.84766e-32, 1.84766e-32, 1.84766e-32, 1.84766e-32, 1.84766e-32, 1.84766e-32, 1.7317e-06, 1.84766e-32, 0.28656, 1.84766e-32, 1.84766e-32
18.7213, 0, 0.287323, 1.6602e-32, 1.41421, -0.287323, 0, 1.6602e-32, 1.6602e-32, 1.6602e-32, 1.6602e-32, 1.6602e-32, 1.6602e-32, 1.6602e-32, 1.6602e-32, 1.6602e-32, 1.6602e-32, 1.6602e-32, 1.6602e-32, 1.6602e-32, 1.6602e-32, 1.60222e-06, 1.6602e-32, 0.287322, 1.6602e-32, 1.6602e-32
18.7292, 0, 0.287766, 1.44849e-32, 1.41421, -0.287766, 0, 1.44849e-32, 1.44849e-32, 1.44849e-32, 1.44849e-32, 1.44849e-32, 1.44849e-32, 1.44849e-32, 1.44849e-32, 1.44849e-32, 1.44849e-32, 1.44849e-32, 1.44849e-32, 1.44849e-32, 1.44849e-32, 1.4876e-06, 1.44849e-32, 0.287764, 1.44849e-32, 1.44849e-32
18.7371, 0, 0.287886, 1.22757e-32, 1.41421, -0.287886, 0, 1.22757e-32, 1.22757e-32, 1.22757e-32, 1.22757e-32, 1.22757e-32, 1.22757e-32, 1.22757e-32, 1.22757e-32, 1.22757e-32, 1.22757e-32, 1.22757e-32, 1.22757e-32, 1.22757e-32, 1.22757e-32, 1.38677e-06, 1.22757e-32, 0.287884, 1.22757e-32, 1.22757e-32
18.745, 0, 0.287682, 1.0142e-32, 1.41421, -0.287682, 0, 1.0142e-32, 1.0142e-32, 1.0142e-32, 1.0142e-32, 1.0142e-32, 1.0142e-32, 1.0142e-32, 1.0142e-32, 1.0142e-32, 1.0142e-32, 1.0142e-32, 1.0142e-32, 1.0142e-32, 1.0142e-32, 1.29857e-06, 1.0142e-32, 0.28768, 1.0142e-32, 1.0142e-32
18.7529, 0, 0.287154, 8.2118e-33, 1.41421, -0.287154, 0, 8.2118e-33, 8.2118e-33, 8.2118e-33, 8.2118e-33, 8.2118e-33, 8.2118e-33, 8.2118e-33, 8.2118e-33, 8.2118e-33, 8.2118e-33, 8.2118e-33, 8.2118e-33, 8.2118e-33, 8.2118e-33, 1.22187e-06, 8.2118e-33, 0.287152, 8.2118e-33, 8.2118e-33
18.7607, 2, 0.286305, 6.97883e-33, 2, 1.7137, 0, 6.97883e-33, 6.97883e-33, 6.97883e-33, 6.97883e-33, 6.97883e-33, 6.97883e-33, 6.97883e-33, 6.97883e-33, 6.97883e-33, 6.97883e-33, 6.97883e-33, 6.97883e-33, 6.97883e-33, 6.97883e-33, 1.15562e-06, 6.97883e-33, 0.286303, 6.97883e-33, 6.97883e-33
18.7686, 0, 0.285138, 5.63158e-33, 1.41421, -0.285138, 0, 5.63158e-33, 5.63158e-33, 5.63158e-33, 5.63158e-33, 5.63158e-33, 5.63158e-33, 5.63158e-33, 5.63158e-33, 5.63158e-33, 5.63158e-33, 5.63158e-33, 5.63158e-33, 5.63158e-33, 5.63158e-33, 1.09869e-06, 5.63158e-33, 0.285137, 5.63158e-33, 5.63158e-33
18.7765, 0, 0.283661, 4.28847e-33, 1.41421, -0.283661, 0, 4.28847e-33, 4.28847e-33, 4.28847e-33, 4.28847e-33, 4.28847e-33, 4.28847e-33, 4.28847e-33, 4.28847e-33, 4.28847e-33, 4.28847e-33, 4.28847e-33, 4.28847e-33, 4.28847e-33, 4.28847e-33, 1.05011e-06, 4.28847e-33, 0.28366, 4.28847e-33, 4.28847e-33
18.7844, 2, 0.281882, 3.06893e-33, 2, 1.71812, 0, 3.06893e-33, 3.06893e-33, 3.06893e-33, 3.06893e-33, 3.06893e-33, 3.06893e-33, 3.06893e-33, 3.06893e-33, 3.06893e-33, 3.06893e-33, 3.06893e-33, 3.06893e-33, 3.06893e-33, 3.06893e-33, 1.00887e-06, 3.06893e-33, 0.281881, 3.06893e-33, 3.06893e-33
18.7923, 0, 0.279809, 2.05295e-33, 1.41421, -0.279809, 0, 2.05295e-33, 2.05295e-33, 2.05295e-33, 2.05295e-33, 2.05295e-33, 2.05295e-33, 2.05295e-33, 2.05295e-33, 2.05295e-33, 2.05295e-33, 2.05295e-33, 2.05295e-33, 2.05295e-33, 2.05295e-33, 9.74107e-07, 2.05295e-33, 0.279808, 2.05295e-33, 2.05295e-33
18.8002, 0, 0.277455, 1.46152e-33, 1.41421, -0.277455, 0, 1.46152e-33, 1.46152e-33, 1.46152e-33, 1.46152e-33, 1.46152e-33, 1.46152e-33, 1.46152e-33, 1.46152e-33, 1.46152e-33, 1.46152e-33, 1.46152e-33, 1.46152e-33, 1.46152e-33, 1.46152e-33, 9.4499e-07, 1.46152e-33, 0.277454, 1.46152e-33, 1.46152e-33
18.8081, 0, 0.274832, 8.84132e-34, 1.41421, -0.274832, 0, 8.84132e-34, 8.84132e-34, 8.84132e-34, 8.84132e-34, 8.84132e-34, 8.84132e-34, 8.84132e-34, 8.84132e-34, 8.84132e-34, 8.84132e-34, 8.84132e-34, 8.84132e-34, 8.84132e-34, 8.84132e-34, 9.20755e-07, 8.84132e-34, 0.274831, 8.84132e-34, 8.84132e-34
18.816, 0, 0.271955, 4.07107e-34, 1.41421, -0.271955, 0, 4.07107e-34, 4.07107e-34, 4.07107e-34, 4.07107e-34, 4.07107e-34, 4.07107e-34, 4.07107e-34, 4.07107e-34, 4.07107e-34, 4.07107e-34, 4.07107e-34, 4.07107e-34, 4.07107e-34, 4.07107e-34, 9.00733e-07, 4.07107e-34, 0.271954, 4.07107e-34, 4.07107e-34
18.8238, 0, 0.268839, 1.01777e-34, 1.41421, -0.268839, 0, 1.01777e-34, 1.01777e-34, 1.01777e-34, 1.01777e-34, 1.01777e-34, 1.01777e-34, 1.01777e-34, 1.01777e-34, 1.01777e-34, 1.01777e-34, 1.01777e-34, 1.01777e-34, 1.01777e-34, 1.01777e-34, 8.84302e-07, 1.01777e-34, 0.268838, 1.01777e-34, 1.01777e-34
18.8317, 0, 0.265501, 0, 1.41421, -0.265501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.70929e-07, 0, 0.2655, 0, 0
18.8396, 0, 0.261959, 0, 1.41421, -0.261959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.60137e-07, 0, 0.261959, 0, 0
18.8475, 0, 0.25823, 3.93635e-16, 1.41421, -0.25823, 0, 3.93635e-16, 3.93635e-16, 3.93635e-16, 3.93635e-16, 3.93635e-16, 3.93635e-16, 3.93635e-16, 3.93635e-16, 3.93635e-16, 3.93635e-16, 3.93635e-16, 3.93635e-16, 3.93635e-16, 3.93635e-16, 8.51506e-07, 3.93635e-16, 0.258229, 3.93635e-16, 3.93635e-16
18.8554, 0, 0.254334, 1.38387e-15, 1.41421, -0.254334, 0, 1.38387e-15, 1.38387e-15, 1.38387e-15, 1.38387e-15, 1.38387e-15, 1.38387e-15, 1.38387e-15, 1.38387e-15, 1.38387e-15, 1.38387e-15, 1.38387e-15, 1.38387e-15, 1.38387e-15, 1.38387e-15, 8.44679e-07, 1.38387e-15, 0.254333, 1.38387e-15, 1.38387e-15
18.8633, 0, 0.250287, 2.71239e-15, 1.41421, -0.250287, 0, 2.71239e-15, 2.71239e-15, 2.71239e-15, 2.71239e-15, 2.71239e-15, 2.71239e-15, 2.71239e-15, 2.71239e-15, 2.71239e-15, 2.71239e-15, 2.71239e-15, 2.71239e-15, 2.71239e-15, 2.71239e-15, 8.39341e-07, 2.71239e-15, 0.250286, 2.71239e-15, 2.71239e-15
18.8712, 0, 0.246111, 4.31922e-15, 1.41421, -0.246111, 0, 4.31922e-15, 4.31922e-15, 4.31922e-15, 4.31922e-15, 4.31922e-15, 4.31922e-15, 4.31922e-15, 4.31922e-15, 4.31922e-15, 4.31922e-15, 4.31922e-15, 4.31922e-15, 4.31922e-15, 4.31922e-15, 8.35232e-07, 4.31922e-15, 0.24611, 4.31922e-15, 4.31922e-15
18.8791, 0, 0.241825, 6.29816e-15, 1.41421, -0.241825, 0, 6.29816e-15, 6.29816e-15, 6.29816e-15, 6.29816e-15, 6.29816e-15, 6.29816e-15, 6.29816e-15, 6.29816e-15, 6.29816e-15, 6.29816e-15, 6.29816e-15, 6.29816e-15, 6.29816e-15, 6.29816e-15, 8.32129e-07, 6.29816e-15, 0.241824, 6.29816e-15, 6.29816e-15
18.887, 2, 0.237446, 9.84087e-15, 2, 1.76255, 0, 9.84087e-15, 9.84087e-15, 9.84087e-15, 9.84087e-15, 9.84087e-15, 9.84087e-15, 9.84087e-15, 9.84087e-15, 9.84087e-15, 9.84087e-15, 9.84087e-15, 9.84087e-15, 9.84087e-15, 9.84087e-15, 8.29841e-07, 9.84087e-15, 0.237445, 9.84087e-15, 9.84087e-15
18.8948, 0, 0.232993, 1.35866e-14, 1.41421, -0.232993, 0, 1.35866e-14, 1.35866e-14, 1.35866e-14, 1.35866e-14, 1.35866e-14, 1.35866e-14, 1.35866e-14, 1.35866e-14, 1.35866e-14, 1.35866e-14, 1.35866e-14, 1.35866e-14, 1.35866e-14, 1.35866e-14, 8.28213e-07, 1.35866e-14, 0.232992, 1.35866e-14, 1.35866e-14
18.9027, 0, 0.228482, 1.72769e-14, 1.41421, -0.228482, 0, 1.72769e-14, 1.72769e-14, 1.72769e-14, 1.72769e-14, 1.72769e-14, 1.72769e-14, 1.72769e-14, 1.72769e-14, 1.72769e-14, 1.72769e-14, 1.72769e-14, 1.72769e-14, 1.72769e-14, 1.72769e-14, 8.27115e-07, 1.72769e-14, 0.228481, 1.72769e-14, 1.72769e-14
18.9106, 0, 0.223931, 2.08692e-14, 1.41421, -0.223931, 0, 2.08692e-14, 2.08692e-14, 2.08692e-14, 2.08692e-14, 2.08692e-14, 2.08692e-14, 2.08692e-14, 2.08692e-14, 2.08692e-14, 2.08692e-14, 2.08692e-14, 2.08692e-14, 2.08692e-14, 2.08692e-14, 8.26439e-07, 2.08692e-14, 0.22393, 2.08692e-14, 2.08692e-14
18.9185, 0, 0.219357, 2.44115e-14, 1.41421, -0.219357, 0, 2.44115e-14, 2.44115e-14, 2.44115e-14, 2.44115e-14, 2.44115e-14, 2.44115e-14, 2.44115e-14, 2.44115e-14, 2.44115e-14, 2.44115e-14, 2.44115e-14, 2.44115e-14, 2.44115e-14, 2.44115e-14, 8.26099e-07, 2.44115e-14, 0.219356, 2.44115e-14, 2.44115e-14
18.9264, 2, 0.214773, 2.79715e-14, 2, 1.78523, 0, 2.79715e-14, 2.79715e-14, 2.79715e-14, 2.79715e-14, 2.79715e-14, 2.79715e-14, 2.79715e-14, 2.79715e-14, 2.79715e-14, 2.79715e-14, 2.79715e-14, 2.79715e-14, 2.79715e-14, 2.79715e-14, 8.26023e-07, 2.79715e-14, 0.214772, 2.79715e-14, 2.79715e-14
18.9343, 2, 0.210194, 3.11689e-14, 2, 1.78981, 0, 3.11689e-14, 3.11689e-14, 3.11689e-14, 3.11689e-14, 3.11689e-14, 3.11689e-14, 3.11689e-14, 3.11689e-14, 3.11689e-14, 3.11689e-14, 3.11689e-14, 3.11689e-14, 3.11689e-14, 3.11689e-14, 8.26155e-07, 3.11689e-14, 0.210194, 3.11689e-14, 3.11689e-14
18.9422, 0, 0.205633, 3.39797e-14, 1.41421, -0.205633, 0, 3.39797e-14, 3.39797e-14, 3.39797e-14, 3.39797e-14, 3.39797e-14, 3.39797e-14, 3.39797e-14, 3.39797e-14, 3.39797e-14, 3.39797e-14, 3.39797e-14, 3.39797e-14, 3.39797e-14, 3.39797e-14, 8.26449e-07, 3.39797e-14, 0.205632, 3.39797e-14, 3.39797e-14
18.9501, 0, 0.201101, 3.66221e-14, 1.41421, -0.201101, 0, 3.66221e-14, 3.66221e-14, 3.66221e-14, 3.66221e-14, 3.66221e-14, 3.66221e-14, 3.66221e-14, 3.66221e-14, 3.66221e-14, 3.66221e-14, 3.66221e-14, 3.66221e-14, 3.66221e-14, 3.66221e-14, 8.26869e-07, 3.66221e-14, 0.2011, 3.66221e-14, 3.66221e-14
18.9579, 2, 0.19661, 3.93635e-14, 2, 1.80339, 0, 3.93635e-14, 3.93635e-14, 3.93635e-14, 3.93635e-14, 3.93635e-14, 3.93635e-14, 3.93635e-14, 3.93635e-14, 3.93635e-14, 3.93635e-14, 3.93635e-14, 3.93635e-14, 3.93635e-14, 3.93635e-14, 8.27386e-07, 3.93635e-14, 0.196609, 3.93635e-14, 3.93635e-14
18.9658, 0, 0.192167, 4.33982e-14, 1.41421, -0.192167, 0, 4.33982e-14, 4.33982e-14, 4.33982e-14, 4.33982e-14, 4.33982e-14, 4.33982e-14, 4.33982e-14, 4.33982e-14, 4.33982e-14, 4.33982e-14, 4.33982e-14, 4.33982e-14, 4.33982e-14, 4.33982e-14, 8.27977e-07, 4.33982e-14, 0.192166, 4.33982e-14, 4.33982e-14
18.9737, 2, 0.187782, 4.70901e-14, 2, 1.81222, 0, 4.70901e-14, 4.70901e-14, 4.70901e-14, 4.70901e-14, 4.70901e-14, 4.70901e-14, 4.70901e-14, 4.70901e-14, 4.70901e-14, 4.70901e-14, 4.70901e-14, 4.70901e-14, 4.70901e-14, 4.70901e-14, 8.28625e-07, 4.70901e-14, 0.187781, 4.70901e-14, 4.70901e-14
18.9816, 2, 0.183463, 5.03745e-14, 2, 1.81654, 0, 5.03745e-14, 5.03745e-14, 5.03745e-14, 5.03745e-14, 5.03745e-14, 5.03745e-14, 5.03745e-14, 5.03745e-14, 5.03745e-14, 5.03745e-14, 5.03745e-14, 5.03745e-14, 5.03745e-14, 5.03745e-14, 8.29316e-07, 5.03745e-14, 0.183462, 5.03745e-14, 5.03745e-14
18.9895, 0, 0.179215, 4.94051e-14, 1.41421, -0.179215, 0, 4.94051e-14, 4.94051e-14, 4.94051e-14, 4.94051e-14, 4.94051e-14, 4.94051e-14, 4.94051e-14, 4.94051e-14, 4.94051e-14, 4.94051e-14, 4.94051e-14, 4.94051e-14, 4.94051e-14, 4.94051e-14, 8.30039e-07, 4.94051e-14, 0.179214, 4.94051e-14, 4.94051e-14
18.9974, 0, 0.175044, 4.44377e-14, 1.41421, -0.175044, 0, 4.44377e-14, 4.44377e-14, 4.44377e-14, 4.44377e-14, 4.44377e-14, 4.44377e-14, 4.44377e-14, 4.44377e-14, 4.44377e-14, 4.44377e-14, 4.44377e-14, 4.44377e-14, 4.44377e-14, 4.44377e-14, 8.30787e-07, 4.44377e-14, 0.175043, 4.44377e-14, 4.44377e-14
19.0053, 0, 0.170953, 3.70311e-14, 1.41421, -0.170953, 0, 3.70311e-14, 3.70311e-14, 3.70311e-14, 3.70311e-14, 3.70311e-14, 3.70311e-14, 3.70311e-14, 3.70311e-14, 3.70311e-14, 3.70311e-14, 3.70311e-14, 3.70311e-14, 3.70311e-14, 3.70311e-14, 8.31554e-07, 3.70311e-14, 0.170952, 3.70311e-14, 3.70311e-14
19.0132, 4, 0.166947, 2.87284e-14, 2.44949, 3.83305, 0, 2.87284e-14, 2.87284e-14, 2.87284e-14, 2.87284e-14, 2.87284e-14, 2.87284e-14, 2.87284e-14, 2.87284e-14, 2.87284e-14, 2.87284e-14, 2.87284e-14, 2.87284e-14, 2.87284e-14, 2.87284e-14, 8.32335e-07, 2.87284e-14, 0.166946, 2.87284e-14, 2.87284e-14
19.0211, 0, 0.163026, 2.06514e-14, 1.41421, -0.163026, 0, 2.06514e-14, 2.06514e-14, 2.06514e-14, 2.06514e-14, 2.06514e-14, 2.06514e-14, 2.06514e-14, 2.06514e-14, 2.06514e-14, 2.06514e-14, 2.06514e-14, 2.06514e-14, 2.06514e-14, 2.06514e-14, 8.33125e-07, 2.06514e-14, 0.163026, 2.06514e-14, 2.06514e-14
19.0289, 0, 0.159194, 1.35054e-14, 1.41421, -0.159194, 0, 1.35054e-14, 1.35054e-14, 1.35054e-14, 1.35054e-14, 1.35054e-14, 1.35054e-14, 1.35054e-14, 1.35054e-14, 1.35054e-14, 1.35054e-14, 1.35054e-14, 1.35054e-14, 1.35054e-14, 1.35054e-14, 8.33925e-07, 1.35054e-14, 0.159193, 1.35054e-14, 1.35054e-14
19.0368, 0, 0.155452, 7.69588e-15, 1.41421, -0.155452, 0, 7.69588e-15, 7.69588e-15, 7.69588e-15, 7.69588e-15, 7.69588e-15, 7.69588e-15, 7.69588e-15, 7.69588e-15, 7.69588e-15, 7.69588e-15, 7.69588e-15, 7.69588e-15, 7.69588e-15, 7.69588e-15, 8.3473e-07, 7.69588e-15, 0.155451, 7.69588e-15, 7.69588e-15
19.0447, 0, 0.151799, 3.44252e-15, 1.41421, -0.151799, 0, 3.44252e-15, 3.44252e-15, 3.44252e-15, 3.44252e-15, 3.44252e-15, 3.44252e-15, 3.44252e-15, 3.44252e-15, 3.44252e-15, 3.44252e-15, 3.44252e-15, 3.44252e-15, 3.44252e-15, 3.44252e-15, 8.35539e-07, 3.44252e-15, 0.151798, 3.44252e-15, 3.44252e-15
19.0526, 0, 0.148237, 8.60631e-16, 1.41421, -0.148237, 0, 8.60631e-16, 8.60631e-16, 8.60631e-16, 8.60631e-16, 8.60631e-16, 8.60631e-16, 8.60631e-16, 8.60631e-16, 8.60631e-16, 8.60631e-16, 8.60631e-16, 8.60631e-16, 8.60631e-16, 8.60631e-16, 8.36352e-07, 8.60631e-16, 0.148236, 8.60631e-16, 8.60631e-16
19.0605, 0, 0.144763, 0, 1.41421, -0.144763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.37168e-07, 0, 0.144762, 0, 0
19.0684, 0, 0.141377, 2.72504e-16, 1.41421, -0.141377, 0, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 8.37986e-07, 2.72504e-16, 0.141376, 2.72504e-16, 2.72504e-16
19.0763, 0, 0.138078, 4.87869e-16, 1.41421, -0.138078, 0, 4.87869e-16, 4.87869e-16, 4.87869e-16, 4.87869e-16, 4.87869e-16, 4.87869e-16, 4.87869e-16, 4.87869e-16, 4.87869e-16, 4.87869e-16, 4.87869e-16, 4.87869e-16, 4.87869e-16, 4.87869e-16, 8.38806e-07, 4.87869e-16, 0.138077, 4.87869e-16, 4.87869e-16
19.0842, 0, 0.134865, 3.22592e-16, 1.41421, -0.134865, 0, 3.22592e-16, 3.22592e-16, 3.22592e-16, 3.22592e-16, 3.22592e-16, 3.22592e-16, 3.22592e-16, 3.22592e-16, 3.22592e-16, 3.22592e-16, 3.22592e-16, 3.22592e-16, 3.22592e-16, 3.22592e-16, 8.39627e-07, 3.22592e-16, 0.134865, 3.22592e-16, 3.22592e-16
19.092, 0, 0.131737, 8.06479e-17, 1.41421, -0.131737, 0, 8.06479e-17, 8.06479e-17, 8.06479e-17, 8.06479e-17, 8.06479e-17, 8.06479e-17, 8.06479e-17, 8.06479e-17, 8.06479e-17, 8.06479e-17, 8.06479e-17, 8.06479e-17, 8.06479e-17, 8.06479e-17, 8.40449e-07, 8.06479e-17, 0.131736, 8.06479e-17, 8.06479e-17
19.0999, 0, 0.12869, 0, 1.41421, -0.12869, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.41273e-07, 0, 0.128689, 0, 0
19.1078, 2, 0.125724, 2.028e-16, 2, 1.87428, 0, 2.028e-16, 2.028e-16, 2.028e-16, 2.028e-16, 2.028e-16, 2.028e-16, 2.028e-16, 2.028e-16, 2.028e-16, 2.028e-16, 2.028e-16, 2.028e-16, 2.028e-16, 2.028e-16, 8.42098e-07, 2.028e-16, 0.125723, 2.028e-16, 2.028e-16
19.1157, 0, 0.122835, 3.6127e-16, 1.41421, -0.122835, 0, 3.6127e-16, 3.6127e-16, 3.6127e-16, 3.6127e-16, 3.6127e-16, 3.6127e-16, 3.6127e-16, 3.6127e-16, 3.6127e-16, 3.6127e-16, 3.6127e-16, 3.6127e-16, 3.6127e-16, 3.6127e-16, 8.42923e-07, 3.6127e-16, 0.122834, 3.6127e-16, 3.6127e-16
19.1236, 0, 0.120022, 2.38607e-16, 1.41421, -0.120022, 0, 2.38607e-16, 2.38607e-16, 2.38607e-16, 2.38607e-16, 2.38607e-16, 2.38607e-16, 2.38607e-16, 2.38607e-16, 2.38607e-16, 2.38607e-16, 2.38607e-16, 2.38607e-16, 2.38607e-16, 2.38607e-16, 8.4375e-07, 2.38607e-16, 0.120021, 2.38607e-16, 2.38607e-16
19.1315, 0, 0.117283, 5.96517e-17, 1.41421, -0.117283, 0, 5.96517e-17, 5.96517e-17, 5.96517e-17, 5.96517e-17, 5.96517e-17, 5.96517e-17, 5.96517e-17, 5.96517e-17, 5.96517e-17, 5.96517e-17, 5.96517e-17, 5.96517e-17, 5.96517e-17, 5.96517e-17, 8.44578e-07, 5.96517e-17, 0.117282, 5.96517e-17, 5.96517e-17
19.1394, 0, 0.114614, 0, 1.41421, -0.114614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.45406e-07, 0, 0.114614, 0, 0
19.1473, 0, 0.112015, 1.51848e-16, 1.41421, -0.112015, 0, 1.51848e-16, 1.51848e-16, 1.51848e-16, 1.51848e-16, 1.51848e-16, 1.51848e-16, 1.51848e-16, 1.51848e-16, 1.51848e-16, 1.51848e-16, 1.51848e-16, 1.51848e-16, 1.51848e-16, 1.51848e-16, 8.46236e-07, 1.51848e-16, 0.112014, 1.51848e-16, 1.51848e-16
19.1551, 0, 0.109483, 2.72504e-16, 1.41421, -0.109483, 0, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 2.72504e-16, 8.47066e-07, 2.72504e-16, 0.109482, 2.72504e-16, 2.72504e-16
19.163, 2, 0.107015, 1.80285e-16, 2, 1.89298, 0, 1.80285e-16, 1.80285e-16, 1.80285e-16, 1.80285e-16, 1.80285e-16, 1.80285e-16, 1.80285e-16, 1.80285e-16, 1.80285e-16, 1.80285e-16, 1.80285e-16, 1.80285e-16, 1.80285e-16, 1.80285e-16, 8.47897e-07, 1.80285e-16, 0.107014, 1.80285e-16, 1.80285e-16
19.1709, 0, 0.10461, 4.50713e-17, 1.41421, -0.10461, 0, 4.50713e-17, 4.50713e-17, 4.50713e-17, 4.50713e-17, 4.50713e-17, 4.50713e-17, 4.50713e-17, 4.50713e-17, 4.50713e-17, 4.50713e-17, 4.50713e-17, 4.50713e-17, 4.50713e-17, 4.50713e-17, 8.48729e-07, 4.50713e-17, 0.104609, 4.50713e-17, 4.50713e-17
19.1788, 2, 0.102265, 0, 2, 1.89773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.49562e-07, 0, 0.102264, 0, 0
19.1867, 0, 0.0999782, 8.6492e-17, 1.41421, -0.0999782, 0, 8.6492e-17, 8.6492e-17, 8.6492e-17, 8.6492e-17, 8.6492e-17, 8.6492e-17, 8.6492e-17, 8.6492e-17, 8.6492e-17, 8.6492e-17, 8.6492e-17, 8.6492e-17, 8.6492e-17, 8.6492e-17, 8.50396e-07, 8.6492e-17, 0.0999773, 8.6492e-17, 8.6492e-17
19.1946, 0, 0.0977486, 1.56176e-16, 1.41421, -0.0977486, 0, 1.56176e-16, 1.56176e-16, 1.56176e-16, 1.56176e-16, 1.56176e-16, 1.56176e-16, 1.56176e-16, 1.56176e-16, 1.56176e-16, 1.56176e-16, 1.56176e-16, 1.56176e-16, 1.56176e-16, 1.56176e-16, 8.51232e-07, 1.56176e-16, 0.0977478, 1.56176e-16, 1.56176e-16
19.2025, 0, 0.095573, 1.03469e-16, 1.41421, -0.095573, 0, 1.03469e-16, 1.03469e-16, 1.03469e-16, 1.03469e-16, 1.03469e-16, 1.03469e-16, 1.03469e-16, 1.03469e-16, 1.03469e-16, 1.03469e-16, 1.03469e-16, 1.03469e-16, 1.03469e-16, 1.03469e-16, 8.5207e-07, 1.03469e-16, 0.0955722, 1.03469e-16, 1.03469e-16
