   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_186.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.593991, 0, 8.65203e-05, 2.32248e-06, 1.41421, -8.65203e-05, 2.56092e-06, 2.32248e-06, 2.32254e-06, 2.32307e-06, 9.52018e-06, 2.5528e-06, 2.47976e-06, 2.33346e-06, 3.66517e-06, 3.12899e-05, 1.43501e-05, 2.35482e-06, 2.33697e-06, 2.37276e-06, 2.34113e-06, 2.43751e-06, 2.32252e-06, 3.5948e-05, 2.32248e-06, 2.32248e-06, 2.49083e-06
0.601873, 0, 0.000142863, 4.39723e-06, 1.41421, -0.000142863, 4.83953e-06, 4.39723e-06, 4.39734e-06, 4.39834e-06, 1.77487e-05, 4.82448e-06, 4.68898e-06, 4.41761e-06, 7.09302e-06, 5.81308e-05, 2.67081e-05, 4.43927e-06, 4.42411e-06, 4.4905e-06, 4.43317e-06, 4.56451e-06, 4.39731e-06, 4.89106e-05, 4.39723e-06, 4.39723e-06, 4.70952e-06
0.609755, 0, 0.000238369, 8.13869e-06, 1.41421, -0.000238369, 8.9409e-06, 8.13869e-06, 8.13889e-06, 8.1407e-06, 3.23547e-05, 8.9136e-06, 8.66785e-06, 8.17565e-06, 1.34646e-05, 0.000105597, 4.86046e-05, 8.19312e-06, 8.18745e-06, 8.30786e-06, 8.20645e-06, 8.38015e-06, 8.13883e-06, 6.76097e-05, 8.13869e-06, 8.13869e-06, 8.7051e-06
0.617637, 0, 0.000398811, 1.47281e-05, 1.41421, -0.000398811, 1.61509e-05, 1.47281e-05, 1.47284e-05, 1.47316e-05, 5.76801e-05, 1.61025e-05, 1.56666e-05, 1.47936e-05, 2.50808e-05, 0.00018759, 8.65025e-05, 1.47982e-05, 1.48145e-05, 1.50281e-05, 1.48531e-05, 1.50742e-05, 1.47283e-05, 9.51318e-05, 1.47281e-05, 1.47281e-05, 1.57327e-05
0.625519, 0, 0.000664834, 2.60629e-05, 1.41421, -0.000664834, 2.85314e-05, 2.60629e-05, 2.60635e-05, 2.60691e-05, 0.000100579, 2.84474e-05, 2.76912e-05, 2.61767e-05, 4.58604e-05, 0.000325953, 0.000150581, 2.61531e-05, 2.6213e-05, 2.65835e-05, 2.62887e-05, 2.65561e-05, 2.60633e-05, 0.000136287, 2.60629e-05, 2.60629e-05, 2.78058e-05
0.633401, 0, 0.00109894, 4.51089e-05, 1.41421, -0.00109894, 4.92983e-05, 4.51089e-05, 4.51099e-05, 4.51194e-05, 0.000171575, 4.91558e-05, 4.78724e-05, 4.53019e-05, 8.23442e-05, 0.000554076, 0.000256439, 4.52243e-05, 4.53635e-05, 4.59924e-05, 4.55081e-05, 4.58076e-05, 4.51096e-05, 0.000198422, 4.51089e-05, 4.51089e-05, 4.80669e-05
0.641283, 0, 0.0017948, 7.63715e-05, 1.41421, -0.0017948, 8.33285e-05, 7.63715e-05, 7.63732e-05, 7.63889e-05, 0.000286382, 8.30918e-05, 8.09606e-05, 7.6692e-05, 0.00014523, 0.000921563, 0.000427306, 7.65188e-05, 7.67944e-05, 7.78386e-05, 7.70628e-05, 7.73567e-05, 7.63727e-05, 0.000292567, 7.63715e-05, 7.63715e-05, 8.12836e-05
0.649165, 0, 0.00288927, 0.000126505, 1.41421, -0.00288927, 0.000137811, 0.000126505, 0.000126508, 0.000126534, 0.000467799, 0.000137427, 0.000133963, 0.000127026, 0.000251669, 0.00150005, 0.00069682, 0.000126693, 0.000127192, 0.00012889, 0.000127678, 0.000127889, 0.000126507, 0.000434914, 0.000126505, 0.000126505, 0.000134488
0.657047, 0, 0.0045771, 0.000205057, 1.41421, -0.0045771, 0.000223042, 0.000205057, 0.000205061, 0.000205102, 0.000747965, 0.00022243, 0.00021692, 0.000205885, 0.000428597, 0.00239, 0.00111228, 0.000205295, 0.00020615, 0.000208849, 0.000207006, 0.000206993, 0.00020506, 0.000648672, 0.000205057, 0.000205057, 0.000217755
0.664929, 0, 0.00712808, 0.000325316, 1.41421, -0.00712808, 0.000353325, 0.000325316, 0.000325323, 0.000325386, 0.00117083, 0.000352372, 0.000343792, 0.000326606, 0.000717448, 0.00372811, 0.0017382, 0.000325618, 0.000327018, 0.000331223, 0.000328491, 0.000328017, 0.000325321, 0.000966269, 0.000325316, 0.000325316, 0.000345093
0.672811, 0, 0.0109061, 0.00050523, 1.41421, -0.0109061, 0.000547946, 0.00050523, 0.000505241, 0.000505337, 0.00179469, 0.000546493, 0.000533407, 0.000507198, 0.00118061, 0.00569468, 0.00265997, 0.000505611, 0.000507826, 0.000514239, 0.000510301, 0.000508987, 0.000505237, 0.00143181, 0.00050523, 0.00050523, 0.000535391
0.680693, 0, 0.0163886, 0.00076827, 1.41421, -0.0163886, 0.000832077, 0.00076827, 0.000768286, 0.00076843, 0.0026944, 0.000829906, 0.000810359, 0.00077121, 0.00190999, 0.00851999, 0.0039869, 0.00076875, 0.000772148, 0.000781728, 0.000776211, 0.000773478, 0.000768281, 0.00210373, 0.00076827, 0.00076827, 0.000813323
0.688575, 0, 0.0241853, 0.00114413, 1.41421, -0.0241853, 0.00123751, 0.00114413, 0.00114415, 0.00114436, 0.0039629, 0.00123433, 0.00120573, 0.00114843, 0.00303786, 0.0124883, 0.00585441, 0.00114473, 0.00114981, 0.00116383, 0.00115633, 0.00115132, 0.00114415, 0.0030573, 0.00114413, 0.00114413, 0.00121006
0.696457, 0, 0.0350517, 0.00166904, 1.41421, -0.0350517, 0.00180295, 0.00166904, 0.00166907, 0.00166937, 0.00571142, 0.00179839, 0.00175737, 0.00167521, 0.00475004, 0.0179376, 0.008424, 0.00166979, 0.00167718, 0.00169729, 0.00168742, 0.00167892, 0.00166906, 0.00438674, 0.00166904, 0.00166904, 0.00176359
0.704339, 0, 0.0498985, 0.00238557, 1.41421, -0.0498985, 0.00257382, 0.00238557, 0.00238562, 0.00238604, 0.00806803, 0.00256741, 0.00250974, 0.00239425, 0.00730107, 0.0252545, 0.0118812, 0.00238651, 0.00239701, 0.00242529, 0.00241277, 0.00239907, 0.00238561, 0.00620687, 0.00238557, 0.00238557, 0.0025185
0.712222, 0, 0.0697894, 0.00334168, 1.41421, -0.0697894, 0.00360114, 0.00334168, 0.00334175, 0.00334233, 0.0111739, 0.00359231, 0.00351283, 0.00335363, 0.0110302, 0.034862, 0.0164296, 0.00334285, 0.00335745, 0.00339644, 0.0033812, 0.00335997, 0.00334173, 0.00865379, 0.00334168, 0.00334168, 0.0035249
0.720104, 2, 0.0959268, 0.00458878, 2, 1.90407, 0.00493952, 0.00458878, 0.00458887, 0.00458965, 0.0151766, 0.00492759, 0.00482014, 0.00460494, 0.0163765, 0.0471989, 0.0222815, 0.00459021, 0.00461009, 0.00466283, 0.00464517, 0.00461336, 0.00458884, 0.0118848, 0.00458878, 0.00458878, 0.00483647
0.727986, 2, 0.129625, 0.00617895, 2, 1.87037, 0.00664415, 0.00617895, 0.00617906, 0.00618011, 0.0202218, 0.00662832, 0.00648581, 0.00620038, 0.0238904, 0.0626929, 0.029645, 0.0061807, 0.00620722, 0.00627722, 0.00625806, 0.00621164, 0.00617903, 0.0160781, 0.00617895, 0.00617895, 0.00650749
0.735868, 4, 0.172267, 0.00816114, 2.44949, 3.82773, 0.0087667, 0.00816114, 0.00816129, 0.00816265, 0.0264411, 0.0087461, 0.00856058, 0.00818904, 0.0342377, 0.0817264, 0.0387077, 0.00816326, 0.00819794, 0.00828917, 0.00827025, 0.00820411, 0.00816124, 0.0214322, 0.00816114, 0.00816114, 0.00858887
0.74375, 0, 0.225243, 0.0105766, 1.41421, -0.225243, 0.0113506, 0.0105766, 0.0105768, 0.0105785, 0.0339399, 0.0113242, 0.0110871, 0.0106123, 0.0481926, 0.104598, 0.0496176, 0.0105792, 0.0106236, 0.0107404, 0.0107247, 0.0106324, 0.0105767, 0.0281673, 0.0105766, 0.0105766, 0.0111234
0.751632, 0, 0.289881, 0.0134541, 1.41421, -0.289881, 0.0144257, 0.0134541, 0.0134543, 0.0134565, 0.0427838, 0.0143927, 0.014095, 0.0134989, 0.0666133, 0.131484, 0.0624651, 0.0134572, 0.0135131, 0.0136602, 0.0136519, 0.0135254, 0.0134543, 0.0365291, 0.0134541, 0.0134541, 0.0141407
0.759514, 0, 0.367368, 0.0168051, 1.41421, -0.367368, 0.0180037, 0.0168051, 0.0168054, 0.0168081, 0.0529865, 0.0179629, 0.0175957, 0.0168603, 0.0903988, 0.162405, 0.0772656, 0.0168087, 0.0168779, 0.0170601, 0.0170654, 0.016895, 0.0168053, 0.0467984, 0.0168051, 0.0168051, 0.0176525
0.767396, 2, 0.458662, 0.0206199, 2, 1.54134, 0.0220735, 0.0206199, 0.0206202, 0.0206235, 0.0645007, 0.0220241, 0.0215787, 0.0206869, 0.120422, 0.197198, 0.0939463, 0.0206241, 0.0207081, 0.0209303, 0.0209578, 0.0207313, 0.0206201, 0.0593061, 0.0206199, 0.0206199, 0.0216481
0.775278, 4, 0.564409, 0.0248645, 2.44949, 3.43559, 0.0265986, 0.0248645, 0.0248649, 0.0248688, 0.0772118, 0.0265396, 0.0260084, 0.0249444, 0.157438, 0.235505, 0.112339, 0.0248693, 0.0249697, 0.0252371, 0.0252978, 0.0250004, 0.0248648, 0.0744558, 0.0248645, 0.0248645, 0.0260922
0.78316, 0, 0.68488, 0.0294804, 1.41421, -0.68488, 0.0315163, 0.0294804, 0.0294809, 0.0294855, 0.0909394, 0.0314471, 0.0308233, 0.0295742, 0.201981, 0.276774, 0.132181, 0.0294859, 0.0296038, 0.0299216, 0.03003, 0.0296431, 0.0294807, 0.0927547, 0.0294804, 0.0294804, 0.0309235
0.791042, 0, 0.819914, 0.0343853, 1.41421, -0.819914, 0.0367392, 0.0343853, 0.0343859, 0.0343912, 0.105442, 0.0366592, 0.035938, 0.0344938, 0.254244, 0.320281, 0.153124, 0.0343916, 0.034528, 0.0349019, 0.0350769, 0.0345769, 0.0343857, 0.114849, 0.0343853, 0.0343853, 0.0360568
0.798924, 2, 0.968892, 0.0394772, 2, 1.03111, 0.042159, 0.0394772, 0.0394779, 0.039484, 0.12043, 0.0420677, 0.0412462, 0.0396008, 0.313959, 0.365165, 0.174752, 0.0394842, 0.0396395, 0.0400762, 0.040343, 0.0396987, 0.0394777, 0.141558, 0.0394772, 0.0394772, 0.0413862
0.806806, 2, 1.13075, 0.0446397, 2, 0.869253, 0.0476524, 0.0446397, 0.0446405, 0.0446473, 0.13558, 0.0475499, 0.046627, 0.0447786, 0.380312, 0.410479, 0.196605, 0.0446474, 0.0448217, 0.0453296, 0.0457224, 0.044891, 0.0446403, 0.173907, 0.0446397, 0.0446397, 0.0467918
0.814688, 2, 1.304, 0.0497495, 2, 0.696002, 0.0530891, 0.0497495, 0.0497503, 0.0497579, 0.15056, 0.0529754, 0.0519524, 0.0499034, 0.451875, 0.455249, 0.218208, 0.0497579, 0.0499507, 0.0505411, 0.051109, 0.0500293, 0.0497501, 0.213134, 0.0497495, 0.0497495, 0.052147
0.82257, 4, 1.48682, 0.0546841, 2.44949, 2.51318, 0.05834, 0.0546841, 0.054685, 0.0546932, 0.165044, 0.0582156, 0.0570956, 0.0548525, 0.526607, 0.498533, 0.239099, 0.0546931, 0.0549036, 0.0555922, 0.0564079, 0.0549899, 0.0546847, 0.260683, 0.0546841, 0.0546841, 0.0573267
0.830452, 0, 1.67712, 0.0593301, 1.41421, -1.67712, 0.0632857, 0.0593301, 0.0593311, 0.05934, 0.178736, 0.0631511, 0.0619394, 0.0595124, 0.60191, 0.539483, 0.258861, 0.0593398, 0.0595667, 0.0603758, 0.0615505, 0.0596582, 0.0593308, 0.318145, 0.0593301, 0.0593301, 0.0622164
0.838334, 4, 1.87268, 0.0635909, 2.44949, 2.12732, 0.0678245, 0.0635909, 0.063592, 0.0636015, 0.191389, 0.0676805, 0.0663835, 0.063786, 0.674765, 0.577391, 0.277146, 0.0636012, 0.0638426, 0.0648042, 0.0665095, 0.0639362, 0.0635917, 0.387167, 0.0635909, 0.0635909, 0.0667199
0.846216, 4, 2.07123, 0.0673916, 2.44949, 1.92877, 0.0718778, 0.0673916, 0.0673927, 0.0674028, 0.202814, 0.0717251, 0.0703508, 0.0675983, 0.741924, 0.61172, 0.293687, 0.0674023, 0.0676562, 0.0688148, 0.0713167, 0.0677482, 0.0673923, 0.469297, 0.0673916, 0.0673916, 0.0707649
0.854098, 2, 2.27052, 0.0706829, 2, -0.270521, 0.0753939, 0.0706829, 0.0706841, 0.0706947, 0.212889, 0.0752335, 0.0737904, 0.0709, 0.800155, 0.64213, 0.308315, 0.0706941, 0.070958, 0.0723748, 0.0760816, 0.0710446, 0.0706837, 0.565801, 0.0706829, 0.0706829, 0.0743076
0.86198, 2, 2.46844, 0.0734428, 2, -0.468435, 0.0783498, 0.0734428, 0.073444, 0.0734551, 0.221563, 0.0781826, 0.0766795, 0.0736689, 0.846512, 0.66847, 0.320957, 0.0734543, 0.0737256, 0.0754826, 0.0810107, 0.0738029, 0.0734436, 0.677429, 0.0734428, 0.0734428, 0.077334
0.869862, 6, 2.66297, 0.075675, 2.82843, 3.33703, 0.0807494, 0.075675, 0.0756763, 0.0756877, 0.228844, 0.0805764, 0.079022, 0.0759088, 0.878595, 0.690771, 0.331625, 0.0756867, 0.0759626, 0.0781677, 0.0864276, 0.0760272, 0.0756759, 0.804182, 0.075675, 0.075675, 0.0798597
0.877744, 10, 2.85223, 0.0774062, 3.4641, 7.14777, 0.0826209, 0.0774062, 0.0774076, 0.0774193, 0.234798, 0.0824428, 0.0808455, 0.0776465, 0.894772, 0.709217, 0.340414, 0.077418, 0.0776958, 0.0804874, 0.0927913, 0.0777446, 0.0774071, 0.945084, 0.0774062, 0.0774062, 0.0819275
0.885626, 4, 3.03441, 0.0786822, 2.44949, 0.965589, 0.0840121, 0.0786822, 0.0786835, 0.0786955, 0.239534, 0.0838294, 0.0821971, 0.0789277, 0.894334, 0.724114, 0.347472, 0.078694, 0.0789706, 0.0825231, 0.100712, 0.0790018, 0.0786831, 1.09802, 0.0786822, 0.0786822, 0.0836046
0.893508, 4, 3.2077, 0.0795618, 2.44949, 0.792297, 0.0849848, 0.0795618, 0.0795632, 0.0795754, 0.243193, 0.084798, 0.0831374, 0.0798116, 0.87756, 0.735846, 0.352995, 0.0795735, 0.0798462, 0.0843741, 0.110959, 0.0798587, 0.0795627, 1.25964, 0.0795618, 0.0795618, 0.0849781
0.90139, 6, 3.37027, 0.0801123, 2.82843, 2.62973, 0.0856096, 0.0801123, 0.0801137, 0.0801261, 0.24593, 0.0854185, 0.0837357, 0.0803654, 0.845685, 0.744848, 0.357199, 0.0801239, 0.0803899, 0.0861522, 0.124456, 0.0803838, 0.0801133, 1.42538, 0.0801123, 0.0801123, 0.0861517
0.909272, 0, 3.52023, 0.0804039, 1.41421, -3.52023, 0.0859601, 0.0804039, 0.0804053, 0.0804178, 0.247907, 0.085764, 0.0840641, 0.0806596, 0.800779, 0.751565, 0.360308, 0.0804152, 0.080672, 0.0879754, 0.142261, 0.0806484, 0.0804049, 1.58965, 0.0804039, 0.0804039, 0.0872431
0.917155, 2, 3.65565, 0.0805055, 2, -1.65565, 0.0861091, 0.0805055, 0.0805069, 0.0805195, 0.249283, 0.0859064, 0.0841936, 0.0807631, 0.745546, 0.756432, 0.362538, 0.0805166, 0.0807618, 0.0899624, 0.165519, 0.0807227, 0.0805065, 1.74608, 0.0805055, 0.0805055, 0.0883824
0.925037, 4, 3.77463, 0.0804814, 2.44949, 0.225369, 0.0861245, 0.0804814, 0.0804829, 0.0804955, 0.250202, 0.0859125, 0.0841901, 0.0807405, 0.683086, 0.759848, 0.364091, 0.0804921, 0.0807238, 0.0922281, 0.195393, 0.0806719, 0.0804824, 1.88794, 0.0804814, 0.0804814, 0.089711
0.932919, 6, 3.87541, 0.0803888, 2.82843, 2.12459, 0.0860676, 0.0803888, 0.0803903, 0.080403, 0.250794, 0.0858418, 0.0841125, 0.0806489, 0.616621, 0.762166, 0.365143, 0.0803991, 0.0806156, 0.0948799, 0.232961, 0.0805539, 0.0803898, 2.00865, 0.0803888, 0.0803888, 0.0913821
0.940801, 6, 3.95654, 0.0802766, 2.82843, 2.04346, 0.0859917, 0.0802766, 0.080278, 0.0802908, 0.25117, 0.0857452, 0.0840109, 0.0805374, 0.54926, 0.763688, 0.365845, 0.0802865, 0.0804865, 0.0980168, 0.279088, 0.0804182, 0.0802776, 2.10229, 0.0802766, 0.0802766, 0.0935612
0.948683, 6, 4.01696, 0.0801848, 2.82843, 1.98304, 0.0859418, 0.0801848, 0.0801863, 0.080199, 0.251418, 0.0856643, 0.0839266, 0.0804462, 0.483778, 0.764661, 0.366322, 0.0801943, 0.0803772, 0.101721, 0.334286, 0.0803053, 0.0801858, 2.16407, 0.0801848, 0.0801848, 0.0964249
0.956565, 0, 4.0562, 0.0801452, 1.41421, -4.0562, 0.0859555, 0.0801451, 0.0801466, 0.0801594, 0.251611, 0.0856321, 0.083892, 0.0804069, 0.422472, 0.76528, 0.366671, 0.0801542, 0.0803197, 0.106068, 0.398556, 0.080247, 0.0801461, 2.19079, 0.0801452, 0.0801452, 0.100159
0.964447, 12, 4.07438, 0.0801813, 3.74166, 7.92562, 0.0860634, 0.0801812, 0.0801827, 0.0801955, 0.251803, 0.0856732, 0.0839315, 0.0804433, 0.367067, 0.765697, 0.366968, 0.08019, 0.0803382, 0.111123, 0.471264, 0.080267, 0.0801823, 2.18112, 0.0801813, 0.0801813, 0.104952
0.972329, 6, 4.07228, 0.0803103, 2.82843, 1.92772, 0.0862914, 0.0803101, 0.0803117, 0.0803245, 0.252035, 0.0858055, 0.0840627, 0.0805724, 0.318696, 0.766022, 0.367268, 0.0803186, 0.0804503, 0.11695, 0.551043, 0.0803822, 0.0803112, 2.13572, 0.0803103, 0.0803103, 0.110988
0.980211, 2, 4.05123, 0.0805431, 2, -2.05123, 0.0866615, 0.0805429, 0.0805445, 0.0805573, 0.252334, 0.0860404, 0.084297, 0.0808053, 0.277928, 0.766337, 0.367611, 0.0805513, 0.0806676, 0.12362, 0.635752, 0.0806034, 0.0805441, 2.05718, 0.0805431, 0.0805431, 0.118432
0.988093, 4, 4.01304, 0.0808862, 2.44949, -0.0130391, 0.087194, 0.0808859, 0.0808876, 0.0809004, 0.252719, 0.0863848, 0.084641, 0.0811484, 0.244836, 0.766693, 0.368023, 0.0808942, 0.0809969, 0.131231, 0.722524, 0.0809367, 0.0808872, 1.94979, 0.0808862, 0.0808862, 0.127412
0.995975, 2, 3.95985, 0.0813422, 2, -1.95985, 0.0879093, 0.0813419, 0.0813437, 0.0813565, 0.253201, 0.0868417, 0.0850976, 0.0816045, 0.219089, 0.767126, 0.36852, 0.0813503, 0.0814415, 0.139945, 0.807893, 0.0813847, 0.0813432, 1.81921, 0.0813422, 0.0813422, 0.138004
1.00386, 4, 3.89403, 0.0819107, 2.44949, 0.105971, 0.0888295, 0.0819102, 0.0819121, 0.0819249, 0.253785, 0.0874107, 0.0856664, 0.082173, 0.20006, 0.767655, 0.369112, 0.0819189, 0.0820013, 0.150042, 0.888003, 0.0819465, 0.0819117, 1.67195, 0.0819107, 0.0819107, 0.150204
1.01174, 4, 3.81814, 0.0825888, 2.44949, 0.181863, 0.0899814, 0.0825881, 0.0825903, 0.0826031, 0.254473, 0.0880891, 0.0863448, 0.0828512, 0.18692, 0.76829, 0.3698, 0.0825975, 0.0826743, 0.162015, 0.958893, 0.0826191, 0.0825898, 1.5149, 0.0825888, 0.0825888, 0.163916
1.01962, 8, 3.73496, 0.0833719, 3.16228, 4.26504, 0.0913985, 0.0833709, 0.0833733, 0.0833861, 0.255261, 0.0888724, 0.087128, 0.0836342, 0.178726, 0.769032, 0.370583, 0.0833812, 0.0834565, 0.176717, 1.01682, 0.0833975, 0.0833729, 1.35481, 0.0833719, 0.0833719, 0.178932
1.0275, 2, 3.64771, 0.0842537, 2, -1.64771, 0.093125, 0.0842524, 0.0842551, 0.0842679, 0.256146, 0.0897543, 0.0880098, 0.084516, 0.174498, 0.769879, 0.371455, 0.0842638, 0.0843425, 0.195589, 1.0586, 0.0842755, 0.0842547, 1.19786, 0.0842537, 0.0842537, 0.194931
1.03539, 8, 3.5604, 0.0852267, 3.16228, 4.4396, 0.0952192, 0.0852249, 0.0852281, 0.0852409, 0.257121, 0.0907273, 0.0889829, 0.085489, 0.173272, 0.770824, 0.372406, 0.0852381, 0.0853257, 0.221002, 1.08188, 0.0852453, 0.0852277, 1.04935, 0.0852267, 0.0852267, 0.211475
1.04327, 2, 3.47836, 0.0862824, 2, -1.47836, 0.0977584, 0.08628, 0.0862838, 0.0862966, 0.258178, 0.091783, 0.0900386, 0.0865447, 0.174144, 0.771857, 0.373426, 0.0862955, 0.086399, 0.256745, 1.08537, 0.0862983, 0.0862833, 0.913427, 0.0862824, 0.0862824, 0.228027
1.05115, 6, 3.40903, 0.0874113, 2.82843, 2.59097, 0.100844, 0.0874081, 0.0874127, 0.0874255, 0.259307, 0.0929119, 0.0911675, 0.0876736, 0.176293, 0.77297, 0.374497, 0.0874266, 0.0875544, 0.308703, 1.06899, 0.0874249, 0.0874122, 0.793027, 0.0874113, 0.0874113, 0.243981
1.05903, 6, 3.36292, 0.0886031, 2.82843, 2.63708, 0.104603, 0.088599, 0.0886046, 0.0886174, 0.2605, 0.0941038, 0.0923594, 0.0888655, 0.179011, 0.77415, 0.375603, 0.0886214, 0.0887833, 0.385751, 1.03382, 0.0886148, 0.0886041, 0.689868, 0.0886031, 0.0886031, 0.25869
1.06691, 2, 3.35477, 0.0898471, 2, -1.35477, 0.109197, 0.0898416, 0.0898486, 0.0898614, 0.261744, 0.0953478, 0.0936034, 0.0901095, 0.181707, 0.775385, 0.376721, 0.0898691, 0.090077, 0.5009, 0.982021, 0.0898571, 0.0898481, 0.604558, 0.0898471, 0.0898471, 0.271519
1.0748, 6, 3.40498, 0.0911317, 2.82843, 2.59502, 0.114815, 0.0911244, 0.0911331, 0.0911459, 0.263028, 0.0966324, 0.0948879, 0.0913941, 0.183916, 0.776664, 0.377824, 0.0911584, 0.0914261, 0.672637, 0.916622, 0.0911402, 0.0911327, 0.536769, 0.0911317, 0.0911317, 0.281888
1.08268, 2, 3.54099, 0.0924447, 2, -1.54099, 0.121674, 0.0924352, 0.0924461, 0.0924589, 0.264341, 0.0979454, 0.0962009, 0.092707, 0.185303, 0.777973, 0.378884, 0.0924776, 0.0928211, 0.926454, 0.841211, 0.092452, 0.0924456, 0.485435, 0.0924447, 0.0924447, 0.289319
1.09056, 2, 3.7988, 0.0937733, 2, -1.7988, 0.13001, 0.0937609, 0.0937747, 0.0937875, 0.26567, 0.099274, 0.0975295, 0.0940356, 0.185658, 0.779299, 0.379866, 0.0938141, 0.0942517, 1.29635, 0.759633, 0.0937795, 0.0937743, 0.448972, 0.0937733, 0.0937733, 0.293474
1.09844, 10, 4.22414, 0.0951042, 3.4641, 5.77586, 0.140056, 0.0950882, 0.0951056, 0.0951184, 0.267001, 0.100605, 0.0988604, 0.0953665, 0.184889, 0.780629, 0.380732, 0.0951552, 0.0957074, 1.82614, 0.675671, 0.0951095, 0.0951052, 0.425477, 0.0951042, 0.0951042, 0.294189
1.10632, 12, 4.87311, 0.0964232, 3.74166, 7.12689, 0.152029, 0.0964027, 0.0964247, 0.0964375, 0.26832, 0.101924, 0.100179, 0.0966856, 0.183006, 0.781947, 0.381441, 0.0964874, 0.0971766, 2.57025, 0.59277, 0.0964277, 0.0964242, 0.412905, 0.0964232, 0.0964232, 0.291477
1.11421, 12, 5.81202, 0.0977156, 3.74166, 6.18798, 0.16609, 0.0976893, 0.097717, 0.0977299, 0.269612, 0.103216, 0.101472, 0.097978, 0.180108, 0.783238, 0.381949, 0.0977968, 0.0986473, 3.59362, 0.513829, 0.0977194, 0.0977166, 0.409215, 0.0977156, 0.0977156, 0.285535
1.12209, 20, 7.11574, 0.0989655, 4.69042, 12.8843, 0.182318, 0.098932, 0.0989669, 0.0989797, 0.270862, 0.104466, 0.102722, 0.0992278, 0.176356, 0.784488, 0.382215, 0.0990685, 0.100106, 4.97018, 0.441073, 0.0989687, 0.0989665, 0.412467, 0.0989655, 0.0989655, 0.276718
1.12997, 10, 8.86451, 0.100156, 3.4641, 1.13549, 0.200673, 0.100114, 0.100157, 0.10017, 0.272053, 0.105657, 0.103912, 0.100418, 0.171954, 0.785678, 0.382197, 0.100287, 0.101538, 6.77974, 0.376003, 0.100159, 0.100157, 0.420902, 0.100156, 0.100156, 0.265509
1.13785, 6, 11.1387, 0.101269, 2.82843, -5.13868, 0.220966, 0.101216, 0.101271, 0.101284, 0.273166, 0.10677, 0.105026, 0.101532, 0.167126, 0.786791, 0.381859, 0.101437, 0.102927, 9.1027, 0.319421, 0.101272, 0.10127, 0.43297, 0.101269, 0.101269, 0.25248
1.14573, 14, 14.0114, 0.102286, 4, -0.0113525, 0.242833, 0.102219, 0.102288, 0.102301, 0.274183, 0.107787, 0.106043, 0.102549, 0.16209, 0.787808, 0.381175, 0.1025, 0.104255, 12.0127, 0.271511, 0.102288, 0.102287, 0.447348, 0.102286, 0.102286, 0.238242
1.15362, 20, 17.5394, 0.103187, 4.69042, 2.46065, 0.26573, 0.103104, 0.103189, 0.103201, 0.275084, 0.108688, 0.106943, 0.10345, 0.157044, 0.788709, 0.380132, 0.10346, 0.105505, 15.5677, 0.231958, 0.103189, 0.103188, 0.462933, 0.103187, 0.103187, 0.223399
1.1615, 34, 21.7528, 0.103951, 6, 12.2472, 0.288941, 0.103847, 0.103953, 0.103965, 0.275848, 0.109452, 0.107707, 0.104213, 0.152153, 0.789473, 0.378735, 0.104297, 0.106655, 19.7993, 0.200079, 0.103952, 0.103952, 0.478817, 0.103951, 0.103951, 0.208511
1.16938, 18, 26.6451, 0.104557, 4.47214, -8.64512, 0.311606, 0.104429, 0.104558, 0.104571, 0.276453, 0.110057, 0.108313, 0.104819, 0.147539, 0.790079, 0.377011, 0.104995, 0.107684, 24.7025, 0.174959, 0.104558, 0.104558, 0.494264, 0.104557, 0.104557, 0.194056
1.17726, 20, 32.163, 0.104983, 4.69042, -12.163, 0.332766, 0.104826, 0.104984, 0.104997, 0.27688, 0.110484, 0.108739, 0.105245, 0.143277, 0.790505, 0.375015, 0.105533, 0.108572, 30.226, 0.155572, 0.104984, 0.104984, 0.508675, 0.104983, 0.104983, 0.180415
1.18514, 30, 38.2006, 0.10521, 5.65685, -8.20058, 0.351436, 0.105017, 0.105211, 0.105224, 0.277106, 0.11071, 0.108966, 0.105472, 0.139401, 0.790731, 0.372834, 0.105895, 0.109298, 36.2662, 0.14088, 0.10521, 0.105211, 0.521556, 0.10521, 0.10521, 0.167853
1.19303, 56, 44.5969, 0.105218, 7.61577, 11.4031, 0.36667, 0.104984, 0.105219, 0.105232, 0.277115, 0.110719, 0.108974, 0.10548, 0.135906, 0.79074, 0.370593, 0.106064, 0.109843, 42.6637, 0.129898, 0.105219, 0.105219, 0.532495, 0.105218, 0.105218, 0.156532
1.20091, 54, 51.1388, 0.104992, 7.48331, 2.86124, 0.377648, 0.104709, 0.104994, 0.105006, 0.276889, 0.110493, 0.108748, 0.105254, 0.13276, 0.790514, 0.368458, 0.106026, 0.11019, 49.2073, 0.12175, 0.104993, 0.104993, 0.541133, 0.104992, 0.104992, 0.146508
