   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_257.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.622829, 0, 0.00042666, 6.21651e-05, 1.41421, -0.00042666, 6.21651e-05, 6.21661e-05, 6.21763e-05, 9.57224e-05, 6.28215e-05, 6.22588e-05, 6.36853e-05, 0.000108695, 6.79142e-05, 6.22451e-05, 0.000264583, 6.23482e-05, 6.22249e-05, 6.23217e-05, 6.34255e-05, 6.21653e-05, 0.00013091, 6.21651e-05, 6.21651e-05, 6.56392e-05
0.630712, 0, 0.000723544, 0.000107583, 1.41421, -0.000723544, 0.000107583, 0.000107585, 0.000107602, 0.000165707, 0.00010872, 0.000107745, 0.000110216, 0.000196723, 0.000117541, 0.000107722, 0.000458189, 0.000107818, 0.000107686, 0.000107854, 0.000109371, 0.000107583, 0.000203209, 0.000107583, 0.000107583, 0.0001136
0.638596, 0, 0.00121502, 0.000182149, 1.41421, -0.00121502, 0.000182149, 0.000182152, 0.000182181, 0.000280649, 0.000184075, 0.000182424, 0.000186611, 0.00034983, 0.000199024, 0.000182383, 0.000776304, 0.00018245, 0.000182324, 0.000182608, 0.000184672, 0.000182149, 0.000317219, 0.000182149, 0.000182149, 0.000192346
0.64648, 0, 0.00201479, 0.000301763, 1.41421, -0.00201479, 0.000301763, 0.000301768, 0.000301817, 0.000465107, 0.000304958, 0.000302219, 0.000309163, 0.000611383, 0.000329747, 0.000302152, 0.00128706, 0.000302148, 0.000302054, 0.000302525, 0.000305312, 0.000301764, 0.000495153, 0.000301763, 0.000301763, 0.000318673
0.654364, 0, 0.00329313, 0.000489269, 1.41421, -0.00329313, 0.000489269, 0.000489277, 0.000489357, 0.000754387, 0.000494454, 0.000490009, 0.000501279, 0.00105029, 0.000534689, 0.000489901, 0.00208847, 0.000489759, 0.000489741, 0.000490505, 0.000494243, 0.00048927, 0.000769086, 0.000489269, 0.000489269, 0.000516716
0.662248, 0, 0.00529917, 0.000776511, 1.41421, -0.00529917, 0.000776511, 0.000776524, 0.000776651, 0.00119775, 0.00078475, 0.000777687, 0.000795594, 0.00177378, 0.000848678, 0.000777515, 0.00331742, 0.000777134, 0.000777261, 0.000778476, 0.000783462, 0.000776513, 0.00118403, 0.000776511, 0.000776511, 0.000820121
0.670132, 0, 0.00838928, 0.00120657, 1.41421, -0.00838928, 0.00120657, 0.00120659, 0.00120678, 0.00186188, 0.00121938, 0.0012084, 0.00123625, 0.0029452, 0.00131884, 0.00120813, 0.00515945, 0.00120736, 0.00120773, 0.00120962, 0.00121625, 0.00120657, 0.0018015, 0.00120657, 0.00120657, 0.00127441
0.678016, 0, 0.0130616, 0.0018359, 1.41421, -0.0130616, 0.0018359, 0.00183593, 0.00183623, 0.00283431, 0.00185542, 0.00183868, 0.00188113, 0.00480802, 0.00200694, 0.00183828, 0.00785831, 0.00183689, 0.00183767, 0.00184055, 0.00184935, 0.0018359, 0.00270306, 0.0018359, 0.0018359, 0.00193926
0.6859, 2, 0.0199964, 0.00273611, 2, 1.98, 0.00273611, 0.00273615, 0.0027366, 0.00422614, 0.00276525, 0.00274027, 0.00280361, 0.00771686, 0.00299138, 0.00273966, 0.011724, 0.00273737, 0.00273876, 0.00274306, 0.00275472, 0.00273612, 0.00399382, 0.00273611, 0.00273611, 0.00289037
0.693784, 0, 0.0301007, 0.00399488, 1.41421, -0.0301007, 0.00399488, 0.00399495, 0.0039956, 0.00617366, 0.0040375, 0.00400097, 0.00409358, 0.0121759, 0.00436815, 0.00400008, 0.0171373, 0.00399646, 0.00399876, 0.00400505, 0.0040205, 0.00399489, 0.00580498, 0.00399488, 0.00399488, 0.00422046
0.701667, 0, 0.0445547, 0.00571561, 1.41421, -0.0445547, 0.00571561, 0.0057157, 0.00571664, 0.00883785, 0.00577668, 0.00572433, 0.00585705, 0.0188842, 0.00625051, 0.00572305, 0.024549, 0.00571759, 0.00572117, 0.00573018, 0.00575067, 0.00571562, 0.00829536, 0.00571561, 0.00571561, 0.00603888
0.709551, 0, 0.0648564, 0.00801535, 1.41421, -0.0648564, 0.00801535, 0.00801548, 0.0080168, 0.0124014, 0.00810113, 0.00802759, 0.00821404, 0.0287849, 0.00876676, 0.0080258, 0.0344722, 0.00801781, 0.00802315, 0.00803582, 0.00806298, 0.00801536, 0.0116511, 0.00801535, 0.00801535, 0.00846949
0.717435, 0, 0.0928555, 0.0110204, 1.41421, -0.0928555, 0.0110204, 0.0110206, 0.0110224, 0.0170622, 0.0111386, 0.0110373, 0.0112941, 0.0431146, 0.0120555, 0.0110349, 0.0474644, 0.0110235, 0.0110312, 0.0110487, 0.0110846, 0.0110205, 0.0160835, 0.0110204, 0.0110204, 0.0116461
0.725319, 0, 0.130772, 0.01486, 1.41421, -0.130772, 0.01486, 0.0148602, 0.0148627, 0.0230231, 0.0150196, 0.0148828, 0.0152298, 0.063444, 0.0162585, 0.0148794, 0.0641001, 0.0148637, 0.0148745, 0.0148981, 0.0149454, 0.01486, 0.0218246, 0.01486, 0.01486, 0.0157053
0.733203, 2, 0.181189, 0.0196568, 2, 1.81881, 0.0196568, 0.0196572, 0.0196604, 0.0304787, 0.0198685, 0.0196871, 0.0201471, 0.0917019, 0.0215108, 0.0196826, 0.0849341, 0.0196615, 0.0196761, 0.0197075, 0.0197694, 0.0196569, 0.0291215, 0.0196568, 0.0196568, 0.0207777
0.741087, 0, 0.247005, 0.025517, 1.41421, -0.247005, 0.025517, 0.0255175, 0.0255217, 0.0395983, 0.0257924, 0.0255563, 0.0261549, 0.130166, 0.0279293, 0.0255506, 0.110455, 0.0255226, 0.0255421, 0.025583, 0.0256634, 0.0255171, 0.0382309, 0.025517, 0.025517, 0.0269759
0.748971, 4, 0.331341, 0.0325177, 2.44949, 3.66866, 0.0325177, 0.0325183, 0.0325237, 0.0505083, 0.0328696, 0.032568, 0.0333327, 0.181411, 0.0355997, 0.0325606, 0.141037, 0.0325244, 0.0325497, 0.0326021, 0.0327053, 0.0325178, 0.0494142, 0.0325177, 0.0325177, 0.0343822
0.756855, 0, 0.437392, 0.040696, 1.41421, -0.437392, 0.040696, 0.0406966, 0.0407034, 0.0632739, 0.0411375, 0.040759, 0.0417188, 0.248193, 0.0445637, 0.0407498, 0.176886, 0.040704, 0.0407361, 0.0408022, 0.0409328, 0.0406961, 0.0629371, 0.040696, 0.040696, 0.0430369
0.764739, 0, 0.568224, 0.0500384, 1.41421, -0.568224, 0.0500384, 0.0500392, 0.0500476, 0.0778835, 0.050583, 0.0501161, 0.0512998, 0.333276, 0.0548083, 0.0501048, 0.218, 0.0500478, 0.0500879, 0.0501699, 0.0503325, 0.0500385, 0.0790747, 0.0500384, 0.0500384, 0.0529274
0.772622, 2, 0.726503, 0.060474, 2, 1.2735, 0.060474, 0.060475, 0.0604852, 0.094237, 0.0611343, 0.0605683, 0.0620035, 0.439173, 0.0662575, 0.0605545, 0.264133, 0.060485, 0.060534, 0.0606344, 0.0608332, 0.0604741, 0.098124, 0.060474, 0.060474, 0.0639805
0.780506, 2, 0.914196, 0.0718713, 2, 1.0858, 0.0718713, 0.0718725, 0.0718847, 0.112141, 0.0726589, 0.0719838, 0.0736956, 0.567833, 0.0787693, 0.0719673, 0.314781, 0.071884, 0.0719428, 0.0720643, 0.0723026, 0.0718715, 0.120425, 0.0718713, 0.0718713, 0.0760594
0.78839, 2, 1.13225, 0.084041, 2, 0.867752, 0.084041, 0.0840424, 0.0840566, 0.131314, 0.0849655, 0.0841729, 0.0861825, 0.72029, 0.0921379, 0.0841537, 0.36919, 0.0840555, 0.0841248, 0.0842702, 0.0845494, 0.0840412, 0.146391, 0.084041, 0.084041, 0.0889669
0.796274, 0, 1.38027, 0.0967425, 1.41421, -1.38027, 0.0967425, 0.0967441, 0.0967606, 0.151391, 0.0978113, 0.0968951, 0.0992181, 0.896295, 0.106102, 0.0968728, 0.426383, 0.0967588, 0.0968392, 0.097012, 0.0973311, 0.0967427, 0.176538, 0.0967425, 0.0967425, 0.102453
0.804158, 0, 1.65627, 0.109697, 1.41421, -1.65627, 0.109697, 0.109699, 0.109718, 0.171951, 0.110915, 0.109871, 0.112517, 1.09399, 0.120359, 0.109846, 0.485212, 0.109715, 0.109807, 0.110012, 0.110366, 0.109697, 0.211519, 0.109697, 0.109697, 0.116227
0.812042, 2, 1.95652, 0.122605, 2, 0.0434798, 0.122605, 0.122607, 0.122628, 0.192535, 0.123973, 0.1228, 0.125773, 1.30971, 0.13458, 0.122772, 0.544424, 0.122625, 0.122728, 0.12297, 0.123351, 0.122605, 0.252141, 0.122605, 0.122605, 0.129978
0.819926, 0, 2.2755, 0.135162, 1.41421, -2.2755, 0.135162, 0.135164, 0.135188, 0.212678, 0.136678, 0.135378, 0.138674, 1.53784, 0.148434, 0.135347, 0.602739, 0.135184, 0.135298, 0.135584, 0.135979, 0.135162, 0.299369, 0.135162, 0.135162, 0.143394
0.82781, 0, 2.60605, 0.14708, 1.41421, -2.60605, 0.14708, 0.147083, 0.147109, 0.231936, 0.14874, 0.147317, 0.150925, 1.77099, 0.161607, 0.147283, 0.658931, 0.147104, 0.147229, 0.147571, 0.147958, 0.147081, 0.354295, 0.14708, 0.14708, 0.15618
0.835694, 2, 2.93968, 0.158106, 2, -0.939682, 0.158106, 0.158109, 0.158137, 0.249916, 0.159902, 0.158363, 0.162265, 2.00027, 0.173821, 0.158325, 0.711905, 0.158132, 0.158266, 0.158678, 0.159031, 0.158107, 0.418071, 0.158106, 0.158106, 0.168082
0.843577, 4, 3.26702, 0.168032, 2.44949, 0.732975, 0.168032, 0.168035, 0.168064, 0.266294, 0.169953, 0.168306, 0.172483, 2.21585, 0.184847, 0.168266, 0.760749, 0.168058, 0.168201, 0.168705, 0.168988, 0.168032, 0.491802, 0.168032, 0.168032, 0.178896
0.851461, 2, 3.57843, 0.176707, 2, -1.57843, 0.176707, 0.17671, 0.176741, 0.280831, 0.178743, 0.176997, 0.181424, 2.40763, 0.194521, 0.176955, 0.804788, 0.176734, 0.176884, 0.177509, 0.177678, 0.176707, 0.576398, 0.176707, 0.176707, 0.188486
0.859345, 0, 3.8646, 0.184041, 1.41421, -3.8646, 0.184041, 0.184044, 0.184077, 0.293383, 0.18618, 0.184346, 0.188994, 2.56606, 0.202742, 0.184302, 0.843594, 0.18407, 0.184225, 0.185009, 0.18501, 0.184042, 0.672388, 0.184041, 0.184041, 0.196786
0.867229, 4, 4.11722, 0.190006, 2.44949, -0.117217, 0.190006, 0.190009, 0.190043, 0.303896, 0.192233, 0.190324, 0.195165, 2.68297, 0.209478, 0.190277, 0.876993, 0.190035, 0.190194, 0.191189, 0.190955, 0.190006, 0.779738, 0.190006, 0.190006, 0.203799
0.875113, 0, 4.3295, 0.194625, 1.41421, -4.3295, 0.194625, 0.194629, 0.194664, 0.312399, 0.196929, 0.194954, 0.199961, 2.75229, 0.214754, 0.194906, 0.905039, 0.194655, 0.194816, 0.196088, 0.195538, 0.194626, 0.897657, 0.194625, 0.194625, 0.209599
0.882997, 2, 4.49659, 0.19797, 2, -2.49659, 0.19797, 0.197973, 0.19801, 0.318993, 0.200337, 0.198308, 0.203452, 2.77061, 0.218645, 0.198258, 0.927981, 0.198, 0.198161, 0.199793, 0.198833, 0.19797, 1.02446, 0.19797, 0.19797, 0.214321
0.890881, 2, 4.61576, 0.200145, 2, -2.61576, 0.200145, 0.200148, 0.200186, 0.32383, 0.202564, 0.20049, 0.205748, 2.73753, 0.221265, 0.200439, 0.946218, 0.200175, 0.200334, 0.20243, 0.200948, 0.200145, 1.15747, 0.200145, 0.200145, 0.218155
0.898765, 10, 4.68646, 0.201277, 3.4641, 5.31354, 0.201277, 0.201281, 0.201319, 0.327101, 0.203738, 0.201629, 0.206977, 2.65564, 0.222752, 0.201577, 0.960249, 0.201307, 0.201463, 0.204148, 0.202013, 0.201278, 1.29308, 0.201277, 0.201277, 0.22134
0.906649, 6, 4.71009, 0.201508, 2.82843, 1.28991, 0.201508, 0.201512, 0.20155, 0.329015, 0.204002, 0.201864, 0.207284, 2.5303, 0.223258, 0.201812, 0.970629, 0.201537, 0.201688, 0.205112, 0.202171, 0.201508, 1.42681, 0.201508, 0.201508, 0.224161
0.914532, 6, 4.68972, 0.200978, 2.82843, 1.31028, 0.200978, 0.200982, 0.201021, 0.329782, 0.203497, 0.201338, 0.206813, 2.36909, 0.222937, 0.201285, 0.977926, 0.201007, 0.201151, 0.205488, 0.201568, 0.200979, 1.55356, 0.200978, 0.200978, 0.226946
0.922416, 8, 4.62974, 0.199825, 3.16228, 3.37026, 0.199825, 0.199829, 0.199868, 0.32961, 0.202363, 0.200187, 0.205704, 2.18113, 0.221939, 0.200134, 0.982688, 0.199853, 0.199988, 0.205439, 0.200343, 0.199825, 1.66797, 0.199825, 0.199825, 0.230068
0.9303, 10, 4.53535, 0.198174, 3.4641, 5.46465, 0.198173, 0.198177, 0.198217, 0.328685, 0.200726, 0.198538, 0.204086, 1.97628, 0.220399, 0.198485, 0.985418, 0.1982, 0.198327, 0.205118, 0.198623, 0.198174, 1.76473, 0.198174, 0.198174, 0.233949
0.938184, 14, 4.41233, 0.196136, 4, 9.58767, 0.196136, 0.19614, 0.19618, 0.327175, 0.198699, 0.196502, 0.202072, 1.76437, 0.218439, 0.196449, 0.986562, 0.196162, 0.196278, 0.204661, 0.196523, 0.196137, 1.83909, 0.196136, 0.196136, 0.239062
0.946068, 2, 4.26659, 0.193809, 2, -2.26659, 0.193809, 0.193813, 0.193853, 0.325223, 0.19638, 0.194176, 0.199763, 1.55448, 0.216165, 0.194123, 0.986498, 0.193834, 0.19394, 0.204188, 0.194139, 0.19381, 1.88722, 0.193809, 0.193809, 0.245931
0.953952, 4, 4.10409, 0.191274, 2.44949, -0.104094, 0.191274, 0.191278, 0.191318, 0.32295, 0.19385, 0.191642, 0.197239, 1.35439, 0.213664, 0.191588, 0.985543, 0.191298, 0.191392, 0.203803, 0.191553, 0.191275, 1.90657, 0.191274, 0.191274, 0.255123
0.961836, 6, 3.93063, 0.188598, 2.82843, 2.06937, 0.188598, 0.188602, 0.188642, 0.320453, 0.191177, 0.188967, 0.194572, 1.17025, 0.211008, 0.188913, 0.983947, 0.188621, 0.188705, 0.203595, 0.188834, 0.188599, 1.89608, 0.188598, 0.188598, 0.267239
0.96972, 2, 3.75178, 0.185837, 2, -1.75178, 0.185837, 0.185841, 0.185881, 0.317812, 0.188418, 0.186206, 0.191816, 1.00636, 0.208259, 0.186152, 0.981909, 0.185859, 0.185932, 0.203642, 0.186035, 0.185838, 1.85633, 0.185837, 0.185837, 0.282879
0.977603, 0, 3.57284, 0.183035, 1.41421, -3.57284, 0.183035, 0.183039, 0.183079, 0.315089, 0.185618, 0.183404, 0.189017, 0.865264, 0.205462, 0.18335, 0.979582, 0.183056, 0.183119, 0.204016, 0.183201, 0.183036, 1.78946, 0.183035, 0.183035, 0.302611
0.985487, 4, 3.39876, 0.180229, 2.44949, 0.60124, 0.180229, 0.180233, 0.180273, 0.312334, 0.182813, 0.180598, 0.186214, 0.747838, 0.202658, 0.180544, 0.97708, 0.18025, 0.180304, 0.204794, 0.180369, 0.18023, 1.69899, 0.180229, 0.180229, 0.326909
0.993371, 0, 3.23407, 0.177449, 1.41421, -3.23407, 0.177449, 0.177453, 0.177493, 0.309586, 0.180034, 0.177818, 0.183435, 0.653581, 0.199878, 0.177764, 0.974489, 0.17747, 0.177516, 0.206075, 0.177567, 0.17745, 1.58954, 0.177449, 0.177449, 0.356101
1.00126, 6, 3.08274, 0.17472, 2.82843, 2.91726, 0.174719, 0.174724, 0.174764, 0.306877, 0.177305, 0.175089, 0.180707, 0.580913, 0.197148, 0.175035, 0.971871, 0.174741, 0.17478, 0.208002, 0.174819, 0.17472, 1.46647, 0.17472, 0.17472, 0.390293
1.00914, 2, 2.94807, 0.172061, 2, -0.948075, 0.17206, 0.172065, 0.172105, 0.30423, 0.174646, 0.17243, 0.178048, 0.527483, 0.194487, 0.172376, 0.96927, 0.172083, 0.172118, 0.21081, 0.172145, 0.172062, 1.33538, 0.172061, 0.172061, 0.429312
1.01702, 0, 2.83263, 0.16949, 1.41421, -2.83263, 0.169489, 0.169494, 0.169533, 0.301666, 0.172075, 0.169859, 0.175477, 0.490467, 0.191914, 0.169805, 0.966717, 0.169513, 0.169545, 0.214888, 0.169561, 0.16949, 1.20182, 0.16949, 0.16949, 0.472647
1.02491, 2, 2.73816, 0.167019, 2, -0.738163, 0.167017, 0.167023, 0.167062, 0.299199, 0.169604, 0.167388, 0.173007, 0.466814, 0.189441, 0.167334, 0.964229, 0.167044, 0.167076, 0.220885, 0.16708, 0.167019, 1.07084, 0.167019, 0.167019, 0.51942
1.03279, 6, 2.6657, 0.164658, 2.82843, 3.3343, 0.164656, 0.164662, 0.164702, 0.296841, 0.167243, 0.165027, 0.170646, 0.453456, 0.18708, 0.164973, 0.961816, 0.164687, 0.164721, 0.229868, 0.16471, 0.164659, 0.946759, 0.164658, 0.164658, 0.568384
1.04067, 4, 2.61583, 0.162416, 2.44949, 1.38417, 0.162413, 0.16242, 0.162459, 0.2946, 0.165001, 0.162785, 0.168404, 0.447464, 0.184836, 0.162731, 0.959476, 0.162448, 0.162489, 0.24355, 0.16246, 0.162416, 0.832989, 0.162416, 0.162416, 0.617949
1.04856, 8, 2.58905, 0.160294, 3.16228, 5.41095, 0.160291, 0.160298, 0.160338, 0.29248, 0.16288, 0.160663, 0.166283, 0.446157, 0.182714, 0.16061, 0.9572, 0.160332, 0.160384, 0.264614, 0.160333, 0.160295, 0.73192, 0.160294, 0.160294, 0.666257
1.05644, 2, 2.58646, 0.158295, 2, -0.586459, 0.158291, 0.158299, 0.158339, 0.290481, 0.160881, 0.158664, 0.164283, 0.447189, 0.180714, 0.15861, 0.954964, 0.158339, 0.158408, 0.297142, 0.158328, 0.158296, 0.644962, 0.158295, 0.158295, 0.711283
1.06433, 0, 2.61056, 0.156416, 1.41421, -2.61056, 0.15641, 0.15642, 0.156459, 0.288602, 0.159001, 0.156785, 0.162404, 0.448597, 0.178834, 0.156731, 0.952736, 0.156469, 0.156559, 0.347179, 0.156444, 0.156416, 0.572615, 0.156416, 0.156416, 0.750964
1.07221, 2, 2.66626, 0.154649, 2, -0.666259, 0.154642, 0.154653, 0.154693, 0.286835, 0.157235, 0.155018, 0.160638, 0.448832, 0.177068, 0.154965, 0.95047, 0.154714, 0.154833, 0.423407, 0.154674, 0.15465, 0.51461, 0.154649, 0.154649, 0.783356
1.08009, 6, 2.76194, 0.152987, 2.82843, 3.23806, 0.152977, 0.152991, 0.153031, 0.285173, 0.155573, 0.153356, 0.158975, 0.446767, 0.175405, 0.153302, 0.948108, 0.153066, 0.153223, 0.537922, 0.153008, 0.152988, 0.470078, 0.152987, 0.152987, 0.80677
1.08798, 2, 2.91062, 0.151417, 2, -0.910617, 0.151403, 0.151421, 0.15146, 0.283603, 0.154002, 0.151786, 0.157405, 0.44169, 0.173835, 0.151732, 0.945578, 0.151514, 0.151717, 0.707046, 0.151434, 0.151417, 0.437725, 0.151417, 0.151417, 0.81992
1.09586, 6, 3.13088, 0.149922, 2.82843, 2.86912, 0.149905, 0.149926, 0.149966, 0.282108, 0.152507, 0.150291, 0.15591, 0.433277, 0.17234, 0.150237, 0.942795, 0.150043, 0.150302, 0.952059, 0.149937, 0.149923, 0.415994, 0.149922, 0.149922, 0.822021
1.10375, 2, 3.44762, 0.148486, 2, -1.44762, 0.148464, 0.14849, 0.148529, 0.280672, 0.151071, 0.148855, 0.154474, 0.421546, 0.170903, 0.148801, 0.939667, 0.148637, 0.148962, 1.29972, 0.148498, 0.148486, 0.403215, 0.148486, 0.148486, 0.812857
1.11163, 6, 3.89214, 0.147086, 2.82843, 2.10786, 0.147058, 0.14709, 0.14713, 0.279273, 0.149672, 0.147455, 0.153075, 0.406799, 0.169504, 0.147402, 0.936094, 0.147278, 0.147677, 1.78237, 0.147097, 0.147087, 0.397714, 0.147086, 0.147086, 0.792798
1.11951, 16, 4.50168, 0.145702, 4.24264, 11.4983, 0.145666, 0.145706, 0.145746, 0.277888, 0.148287, 0.146071, 0.15169, 0.389555, 0.16812, 0.146017, 0.931975, 0.145944, 0.146428, 2.43741, 0.145711, 0.145702, 0.397907, 0.145702, 0.145702, 0.76276
1.1274, 8, 5.31788, 0.144308, 3.16228, 2.68212, 0.144262, 0.144312, 0.144352, 0.276494, 0.146893, 0.144677, 0.150296, 0.370473, 0.166726, 0.144623, 0.927218, 0.144615, 0.14519, 3.30584, 0.144316, 0.144309, 0.402348, 0.144308, 0.144308, 0.724135
1.13528, 8, 6.38419, 0.142879, 3.16228, 1.61581, 0.142821, 0.142883, 0.142923, 0.275065, 0.145465, 0.143248, 0.148867, 0.350276, 0.165297, 0.143194, 0.921746, 0.143271, 0.143941, 4.42988, 0.142886, 0.14288, 0.409769, 0.142879, 0.142879, 0.678665
1.14317, 12, 7.74212, 0.14139, 3.74166, 4.25788, 0.141316, 0.141394, 0.141433, 0.273576, 0.143975, 0.141759, 0.147378, 0.329684, 0.163807, 0.141705, 0.915508, 0.141888, 0.142655, 5.84942, 0.141395, 0.14139, 0.419082, 0.14139, 0.14139, 0.628308
1.15105, 4, 9.42652, 0.139813, 2.44949, -5.42652, 0.139721, 0.139817, 0.139856, 0.271999, 0.142398, 0.140182, 0.145801, 0.309355, 0.16223, 0.140128, 0.908489, 0.140448, 0.141307, 7.59742, 0.139817, 0.139813, 0.42938, 0.139813, 0.139813, 0.575089
1.15893, 10, 11.46, 0.138122, 3.4641, -1.45999, 0.138008, 0.138126, 0.138166, 0.270309, 0.140708, 0.138492, 0.144111, 0.289845, 0.16054, 0.138438, 0.900727, 0.138931, 0.139871, 9.69456, 0.138126, 0.138123, 0.439917, 0.138122, 0.138122, 0.520964
1.16682, 34, 13.8473, 0.136294, 6, 20.1527, 0.136152, 0.136298, 0.136338, 0.26848, 0.138879, 0.136663, 0.142282, 0.271574, 0.158712, 0.136609, 0.89232, 0.137318, 0.138323, 12.1438, 0.136297, 0.136295, 0.450086, 0.136294, 0.136294, 0.467693
1.1747, 22, 16.5697, 0.134304, 4.89898, 5.43032, 0.134128, 0.134308, 0.134347, 0.26649, 0.136889, 0.134673, 0.140292, 0.254827, 0.156721, 0.134619, 0.883441, 0.135593, 0.136638, 14.9249, 0.134306, 0.134304, 0.459395, 0.134304, 0.134304, 0.416758
1.18258, 24, 19.5815, 0.132131, 5.09902, 4.41854, 0.131915, 0.132134, 0.132174, 0.264317, 0.134716, 0.1325, 0.138119, 0.239748, 0.154548, 0.132446, 0.874348, 0.133741, 0.134796, 17.991, 0.132133, 0.132131, 0.46744, 0.132131, 0.132131, 0.369301
1.19047, 8, 22.8076, 0.129757, 3.16228, -14.8076, 0.129493, 0.12976, 0.1298, 0.261943, 0.132342, 0.130126, 0.135745, 0.226362, 0.152174, 0.130072, 0.865397, 0.131751, 0.132778, 21.2659, 0.129758, 0.129757, 0.473883, 0.129757, 0.129757, 0.326109
1.19835, 34, 26.1445, 0.127168, 6, 7.85552, 0.126846, 0.127172, 0.127212, 0.259354, 0.129753, 0.127537, 0.133156, 0.214598, 0.149586, 0.127483, 0.85705, 0.129613, 0.130571, 24.6457, 0.127169, 0.127169, 0.478434, 0.127168, 0.127168, 0.287622
1.20624, 28, 29.4646, 0.124356, 5.47723, -1.46461, 0.123966, 0.12436, 0.1244, 0.256542, 0.126942, 0.124725, 0.130345, 0.204312, 0.146774, 0.124671, 0.849887, 0.127318, 0.128165, 28.0023, 0.124357, 0.124357, 0.480845, 0.124356, 0.124356, 0.253969
1.21412, 32, 32.6232, 0.121319, 5.83095, -0.62323, 0.120847, 0.121323, 0.121362, 0.253505, 0.123904, 0.121688, 0.127307, 0.195319, 0.143736, 0.121634, 0.844617, 0.124863, 0.12556, 31.1909, 0.12132, 0.121319, 0.480899, 0.121319, 0.121319, 0.225024
1.222, 44, 35.4686, 0.118059, 6.78233, 8.53137, 0.117491, 0.118063, 0.118103, 0.250245, 0.120645, 0.118428, 0.124047, 0.187413, 0.140477, 0.118374, 0.842079, 0.122245, 0.122762, 34.0597, 0.11806, 0.11806, 0.478421, 0.118059, 0.118059, 0.200469
1.22989, 34, 37.8542, 0.114589, 6, -3.85421, 0.113908, 0.114593, 0.114633, 0.246775, 0.117175, 0.114958, 0.120578, 0.18039, 0.137007, 0.114904, 0.843257, 0.119467, 0.119786, 36.4618, 0.11459, 0.11459, 0.473282, 0.114589, 0.114589, 0.179857
1.23777, 50, 39.6508, 0.110929, 7.2111, 10.3492, 0.110114, 0.110933, 0.110972, 0.243114, 0.113514, 0.111298, 0.116917, 0.174066, 0.133346, 0.111244, 0.849277, 0.116536, 0.116662, 38.2678, 0.110929, 0.110929, 0.465413, 0.110929, 0.110929, 0.162675
1.24566, 46, 40.7582, 0.107104, 6.9282, 5.24182, 0.106134, 0.107108, 0.107148, 0.23929, 0.10969, 0.107473, 0.113092, 0.168281, 0.129522, 0.107419, 0.86141, 0.113464, 0.113433, 39.3771, 0.107105, 0.107105, 0.454818, 0.107104, 0.107104, 0.148392
1.25354, 50, 41.1149, 0.103151, 7.2111, 8.88509, 0.102, 0.103155, 0.103195, 0.235337, 0.105737, 0.10352, 0.109139, 0.162909, 0.125569, 0.103466, 0.881066, 0.110271, 0.110162, 39.7274, 0.103152, 0.103152, 0.441588, 0.103151, 0.103151, 0.136499
1.26142, 38, 40.7036, 0.0991112, 6.32456, -2.70362, 0.0977484, 0.0991151, 0.0991549, 0.231296, 0.101696, 0.0994802, 0.105099, 0.157857, 0.121528, 0.0994263, 0.909776, 0.106986, 0.106938, 39.3004, 0.0991114, 0.0991117, 0.425904, 0.0991112, 0.0991112, 0.126538
1.26931, 38, 39.5528, 0.0950314, 6.32456, -1.55282, 0.0934234, 0.0950354, 0.0950752, 0.227215, 0.0976167, 0.0954005, 0.101019, 0.153065, 0.117449, 0.0953466, 0.949178, 0.103651, 0.103883, 38.1232, 0.0950316, 0.095032, 0.408046, 0.0950314, 0.0950314, 0.118116
1.27719, 46, 37.7339, 0.0909635, 6.9282, 8.26609, 0.0890713, 0.0909674, 0.0910072, 0.223144, 0.0935487, 0.0913325, 0.0969514, 0.1485, 0.11338, 0.0912786, 1.00098, 0.100319, 0.101167, 36.2655, 0.0909636, 0.090964, 0.388377, 0.0909635, 0.0909635, 0.110911
1.28508, 32, 35.3543, 0.0869612, 5.83095, -3.35435, 0.0847407, 0.0869652, 0.087005, 0.219139, 0.0895464, 0.0873303, 0.092949, 0.144153, 0.109377, 0.0872763, 1.06694, 0.0970589, 0.0990206, 33.833, 0.0869613, 0.0869618, 0.367339, 0.0869612, 0.0869612, 0.104672
1.29296, 36, 32.5477, 0.083079, 6.16441, 3.45232, 0.0804799, 0.083083, 0.0831228, 0.21525, 0.085664, 0.083448, 0.0890666, 0.140031, 0.105494, 0.0833941, 1.14877, 0.0939605, 0.0977605, 30.9571, 0.0830791, 0.0830796, 0.345424, 0.083079, 0.083079, 0.099212
1.30084, 18, 29.4618, 0.0793696, 4.47214, -11.4618, 0.0763351, 0.0793735, 0.0794133, 0.211531, 0.0819544, 0.0797386, 0.0853567, 0.136153, 0.101783, 0.0796846, 1.24817, 0.0911323, 0.0978148, 27.7834, 0.0793696, 0.0793701, 0.323153, 0.0793696, 0.0793696, 0.0943976
