   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_154.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
15.6146, 0, 1.94493e-05, 6.75447e-14, 1.41421, -1.94493e-05, 6.75447e-14, 0, 6.75447e-14, 6.75447e-14, 6.75447e-14, 6.75447e-14, 6.75447e-14, 6.75447e-14, 6.75447e-14, 6.75447e-14, 6.75447e-14, 6.75447e-14, 6.75447e-14, 6.75447e-14, 6.75447e-14, 6.75447e-14, 9.73781e-07, 6.75447e-14, 1.84755e-05, 6.75447e-14
15.6225, 0, 2.30011e-05, 6.41096e-14, 1.41421, -2.30011e-05, 6.41096e-14, 0, 6.41096e-14, 6.41096e-14, 6.41096e-14, 6.41096e-14, 6.41096e-14, 6.41096e-14, 6.41096e-14, 6.41096e-14, 6.41096e-14, 6.41096e-14, 6.41096e-14, 6.41096e-14, 6.41096e-14, 6.41096e-14, 9.74312e-07, 6.41096e-14, 2.20268e-05, 6.41096e-14
15.6304, 2, 2.7116e-05, 6.04495e-14, 2, 1.99997, 6.04495e-14, 0, 6.04495e-14, 6.04495e-14, 6.04495e-14, 6.04495e-14, 6.04495e-14, 6.04495e-14, 6.04495e-14, 6.04495e-14, 6.04495e-14, 6.04495e-14, 6.04495e-14, 6.04495e-14, 6.04495e-14, 6.04495e-14, 9.74849e-07, 6.04495e-14, 2.61412e-05, 6.04495e-14
15.6383, 0, 3.18605e-05, 5.66689e-14, 1.41421, -3.18605e-05, 5.66689e-14, 0, 5.66689e-14, 5.66689e-14, 5.66689e-14, 5.66689e-14, 5.66689e-14, 5.66689e-14, 5.66689e-14, 5.66689e-14, 5.66689e-14, 5.66689e-14, 5.66689e-14, 5.66689e-14, 5.66689e-14, 5.66689e-14, 9.75389e-07, 5.66689e-14, 3.08851e-05, 5.66689e-14
15.6462, 0, 3.73027e-05, 5.2802e-14, 1.41421, -3.73027e-05, 5.2802e-14, 0, 5.2802e-14, 5.2802e-14, 5.2802e-14, 5.2802e-14, 5.2802e-14, 5.2802e-14, 5.2802e-14, 5.2802e-14, 5.2802e-14, 5.2802e-14, 5.2802e-14, 5.2802e-14, 5.2802e-14, 5.2802e-14, 9.75934e-07, 5.2802e-14, 3.63267e-05, 5.2802e-14
15.6541, 0, 4.35141e-05, 4.88587e-14, 1.41421, -4.35141e-05, 4.88587e-14, 0, 4.88587e-14, 4.88587e-14, 4.88587e-14, 4.88587e-14, 4.88587e-14, 4.88587e-14, 4.88587e-14, 4.88587e-14, 4.88587e-14, 4.88587e-14, 4.88587e-14, 4.88587e-14, 4.88587e-14, 4.88587e-14, 9.76483e-07, 4.88587e-14, 4.25376e-05, 4.88587e-14
15.6619, 0, 5.05681e-05, 4.48037e-14, 1.41421, -5.05681e-05, 4.48037e-14, 0, 4.48037e-14, 4.48037e-14, 4.48037e-14, 4.48037e-14, 4.48037e-14, 4.48037e-14, 4.48037e-14, 4.48037e-14, 4.48037e-14, 4.48037e-14, 4.48037e-14, 4.48037e-14, 4.48037e-14, 4.48037e-14, 9.77036e-07, 4.48037e-14, 4.95911e-05, 4.48037e-14
15.6698, 2, 5.85382e-05, 4.07207e-14, 2, 1.99994, 4.07207e-14, 0, 4.07207e-14, 4.07207e-14, 4.07207e-14, 4.07207e-14, 4.07207e-14, 4.07207e-14, 4.07207e-14, 4.07207e-14, 4.07207e-14, 4.07207e-14, 4.07207e-14, 4.07207e-14, 4.07207e-14, 4.07207e-14, 9.77594e-07, 4.07207e-14, 5.75606e-05, 4.07207e-14
15.6777, 4, 6.75012e-05, 3.66711e-14, 2.44949, 3.99993, 3.66711e-14, 0, 3.66711e-14, 3.66711e-14, 3.66711e-14, 3.66711e-14, 3.66711e-14, 3.66711e-14, 3.66711e-14, 3.66711e-14, 3.66711e-14, 3.66711e-14, 3.66711e-14, 3.66711e-14, 3.66711e-14, 3.66711e-14, 9.78155e-07, 3.66711e-14, 6.6523e-05, 3.66711e-14
15.6856, 0, 7.75287e-05, 3.26939e-14, 1.41421, -7.75287e-05, 3.26939e-14, 0, 3.26939e-14, 3.26939e-14, 3.26939e-14, 3.26939e-14, 3.26939e-14, 3.26939e-14, 3.26939e-14, 3.26939e-14, 3.26939e-14, 3.26939e-14, 3.26939e-14, 3.26939e-14, 3.26939e-14, 3.26939e-14, 9.7872e-07, 3.26939e-14, 7.655e-05, 3.26939e-14
15.6935, 2, 8.86951e-05, 2.88061e-14, 2, 1.99991, 2.88061e-14, 0, 2.88061e-14, 2.88061e-14, 2.88061e-14, 2.88061e-14, 2.88061e-14, 2.88061e-14, 2.88061e-14, 2.88061e-14, 2.88061e-14, 2.88061e-14, 2.88061e-14, 2.88061e-14, 2.88061e-14, 2.88061e-14, 9.7929e-07, 2.88061e-14, 8.77158e-05, 2.88061e-14
15.7014, 0, 0.000101066, 2.50558e-14, 1.41421, -0.000101066, 2.50558e-14, 0, 2.50558e-14, 2.50558e-14, 2.50558e-14, 2.50558e-14, 2.50558e-14, 2.50558e-14, 2.50558e-14, 2.50558e-14, 2.50558e-14, 2.50558e-14, 2.50558e-14, 2.50558e-14, 2.50558e-14, 2.50558e-14, 9.79864e-07, 2.50558e-14, 0.000100086, 2.50558e-14
15.7093, 0, 0.000114711, 2.14964e-14, 1.41421, -0.000114711, 2.14964e-14, 0, 2.14964e-14, 2.14964e-14, 2.14964e-14, 2.14964e-14, 2.14964e-14, 2.14964e-14, 2.14964e-14, 2.14964e-14, 2.14964e-14, 2.14964e-14, 2.14964e-14, 2.14964e-14, 2.14964e-14, 2.14964e-14, 9.80442e-07, 2.14964e-14, 0.00011373, 2.14964e-14
15.7171, 0, 0.000129681, 1.80994e-14, 1.41421, -0.000129681, 1.80994e-14, 0, 1.80994e-14, 1.80994e-14, 1.80994e-14, 1.80994e-14, 1.80994e-14, 1.80994e-14, 1.80994e-14, 1.80994e-14, 1.80994e-14, 1.80994e-14, 1.80994e-14, 1.80994e-14, 1.80994e-14, 1.80994e-14, 9.81024e-07, 1.80994e-14, 0.0001287, 1.80994e-14
15.725, 0, 0.000146029, 1.49091e-14, 1.41421, -0.000146029, 1.49091e-14, 0, 1.49091e-14, 1.49091e-14, 1.49091e-14, 1.49091e-14, 1.49091e-14, 1.49091e-14, 1.49091e-14, 1.49091e-14, 1.49091e-14, 1.49091e-14, 1.49091e-14, 1.49091e-14, 1.49091e-14, 1.49091e-14, 9.8161e-07, 1.49091e-14, 0.000145047, 1.49091e-14
15.7329, 0, 0.000163798, 1.19737e-14, 1.41421, -0.000163798, 1.19737e-14, 0, 1.19737e-14, 1.19737e-14, 1.19737e-14, 1.19737e-14, 1.19737e-14, 1.19737e-14, 1.19737e-14, 1.19737e-14, 1.19737e-14, 1.19737e-14, 1.19737e-14, 1.19737e-14, 1.19737e-14, 1.19737e-14, 9.822e-07, 1.19737e-14, 0.000162816, 1.19737e-14
15.7408, 0, 0.000183018, 9.32876e-15, 1.41421, -0.000183018, 9.32876e-15, 0, 9.32876e-15, 9.32876e-15, 9.32876e-15, 9.32876e-15, 9.32876e-15, 9.32876e-15, 9.32876e-15, 9.32876e-15, 9.32876e-15, 9.32876e-15, 9.32876e-15, 9.32876e-15, 9.32876e-15, 9.32876e-15, 9.82794e-07, 9.32876e-15, 0.000182035, 9.32876e-15
15.7487, 2, 0.000203712, 6.99705e-15, 2, 1.9998, 6.99705e-15, 0, 6.99705e-15, 6.99705e-15, 6.99705e-15, 6.99705e-15, 6.99705e-15, 6.99705e-15, 6.99705e-15, 6.99705e-15, 6.99705e-15, 6.99705e-15, 6.99705e-15, 6.99705e-15, 6.99705e-15, 6.99705e-15, 9.83391e-07, 6.99705e-15, 0.000202729, 6.99705e-15
15.7566, 0, 0.000225885, 4.95181e-15, 1.41421, -0.000225885, 4.95181e-15, 0, 4.95181e-15, 4.95181e-15, 4.95181e-15, 4.95181e-15, 4.95181e-15, 4.95181e-15, 4.95181e-15, 4.95181e-15, 4.95181e-15, 4.95181e-15, 4.95181e-15, 4.95181e-15, 4.95181e-15, 4.95181e-15, 9.83993e-07, 4.95181e-15, 0.000224901, 4.95181e-15
15.7645, 0, 0.00024954, 3.22309e-15, 1.41421, -0.00024954, 3.22309e-15, 0, 3.22309e-15, 3.22309e-15, 3.22309e-15, 3.22309e-15, 3.22309e-15, 3.22309e-15, 3.22309e-15, 3.22309e-15, 3.22309e-15, 3.22309e-15, 3.22309e-15, 3.22309e-15, 3.22309e-15, 3.22309e-15, 9.84598e-07, 3.22309e-15, 0.000248555, 3.22309e-15
15.7723, 0, 0.00027465, 1.83506e-15, 1.41421, -0.00027465, 1.83506e-15, 0, 1.83506e-15, 1.83506e-15, 1.83506e-15, 1.83506e-15, 1.83506e-15, 1.83506e-15, 1.83506e-15, 1.83506e-15, 1.83506e-15, 1.83506e-15, 1.83506e-15, 1.83506e-15, 1.83506e-15, 1.83506e-15, 9.85207e-07, 1.83506e-15, 0.000273664, 1.83506e-15
15.7802, 0, 0.000301181, 8.20509e-16, 1.41421, -0.000301181, 8.20509e-16, 0, 8.20509e-16, 8.20509e-16, 8.20509e-16, 8.20509e-16, 8.20509e-16, 8.20509e-16, 8.20509e-16, 8.20509e-16, 8.20509e-16, 8.20509e-16, 8.20509e-16, 8.20509e-16, 8.20509e-16, 8.20509e-16, 9.8582e-07, 8.20509e-16, 0.000300195, 8.20509e-16
15.7881, 0, 0.000329094, 2.05127e-16, 1.41421, -0.000329094, 2.05127e-16, 0, 2.05127e-16, 2.05127e-16, 2.05127e-16, 2.05127e-16, 2.05127e-16, 2.05127e-16, 2.05127e-16, 2.05127e-16, 2.05127e-16, 2.05127e-16, 2.05127e-16, 2.05127e-16, 2.05127e-16, 2.05127e-16, 9.86437e-07, 2.05127e-16, 0.000328108, 2.05127e-16
15.796, 0, 0.00035832, 0, 1.41421, -0.00035832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.87057e-07, 0, 0.000357333, 0
15.8039, 0, 0.000388791, 0, 1.41421, -0.000388791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.87681e-07, 0, 0.000387803, 0
15.8118, 0, 0.00042041, 0, 1.41421, -0.00042041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.88309e-07, 0, 0.000419421, 0
15.8197, 0, 0.000453088, 0, 1.41421, -0.000453088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.88941e-07, 0, 0.000452099, 0
15.8276, 0, 0.000486698, 0, 1.41421, -0.000486698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.89575e-07, 0, 0.000485708, 0
15.8354, 0, 0.00052113, 0, 1.41421, -0.00052113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.90215e-07, 0, 0.00052014, 0
15.8433, 0, 0.000556249, 0, 1.41421, -0.000556249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.90857e-07, 0, 0.000555258, 0
15.8512, 0, 0.000593343, 1.42631e-06, 1.41421, -0.000593343, 1.42631e-06, 0, 1.42631e-06, 1.42631e-06, 1.42631e-06, 1.42631e-06, 1.42631e-06, 1.42631e-06, 1.42631e-06, 1.42631e-06, 1.42631e-06, 1.42631e-06, 1.42631e-06, 1.42631e-06, 1.42631e-06, 1.42631e-06, 2.41781e-06, 1.42631e-06, 0.000592351, 1.42631e-06
15.8591, 0, 0.000633306, 5.30561e-06, 1.41421, -0.000633306, 5.30561e-06, 0, 5.30561e-06, 5.30561e-06, 5.30561e-06, 5.30561e-06, 5.30561e-06, 5.30561e-06, 5.30561e-06, 5.30561e-06, 5.30561e-06, 5.30561e-06, 5.30561e-06, 5.30561e-06, 5.30561e-06, 5.30561e-06, 6.29776e-06, 5.30561e-06, 0.000632313, 5.30561e-06
15.867, 0, 0.000675477, 1.11272e-05, 1.41421, -0.000675477, 1.11272e-05, 0, 1.11272e-05, 1.11272e-05, 1.11272e-05, 1.11272e-05, 1.11272e-05, 1.11272e-05, 1.11272e-05, 1.11272e-05, 1.11272e-05, 1.11272e-05, 1.11272e-05, 1.11272e-05, 1.11272e-05, 1.11272e-05, 1.212e-05, 1.11272e-05, 0.000674485, 1.11272e-05
15.8749, 0, 0.000719437, 1.8599e-05, 1.41421, -0.000719437, 1.8599e-05, 0, 1.8599e-05, 1.8599e-05, 1.8599e-05, 1.8599e-05, 1.8599e-05, 1.8599e-05, 1.8599e-05, 1.8599e-05, 1.8599e-05, 1.8599e-05, 1.8599e-05, 1.8599e-05, 1.8599e-05, 1.8599e-05, 1.95925e-05, 1.8599e-05, 0.000718444, 1.8599e-05
15.8828, 0, 0.000764903, 2.75971e-05, 1.41421, -0.000764903, 2.75971e-05, 0, 2.75971e-05, 2.75971e-05, 2.75971e-05, 2.75971e-05, 2.75971e-05, 2.75971e-05, 2.75971e-05, 2.75971e-05, 2.75971e-05, 2.75971e-05, 2.75971e-05, 2.75971e-05, 2.75971e-05, 2.75971e-05, 2.85912e-05, 2.75971e-05, 0.000763909, 2.75971e-05
15.8906, 2, 0.000811774, 3.81404e-05, 2, 1.99919, 3.81404e-05, 0, 3.81404e-05, 3.81404e-05, 3.81404e-05, 3.81404e-05, 3.81404e-05, 3.81404e-05, 3.81404e-05, 3.81404e-05, 3.81404e-05, 3.81404e-05, 3.81404e-05, 3.81404e-05, 3.81404e-05, 3.81404e-05, 3.91352e-05, 3.81404e-05, 0.000810779, 3.81404e-05
15.8985, 0, 0.000860073, 5.03858e-05, 1.41421, -0.000860073, 5.03858e-05, 0, 5.03858e-05, 5.03858e-05, 5.03858e-05, 5.03858e-05, 5.03858e-05, 5.03858e-05, 5.03858e-05, 5.03858e-05, 5.03858e-05, 5.03858e-05, 5.03858e-05, 5.03858e-05, 5.03858e-05, 5.03858e-05, 5.13812e-05, 5.03858e-05, 0.000859077, 5.03858e-05
15.9064, 0, 0.000916443, 7.11012e-05, 1.41421, -0.000916443, 7.11012e-05, 0, 7.11012e-05, 7.11012e-05, 7.11012e-05, 7.11012e-05, 7.11012e-05, 7.11012e-05, 7.11012e-05, 7.11012e-05, 7.11012e-05, 7.11012e-05, 7.11012e-05, 7.11012e-05, 7.11012e-05, 7.11012e-05, 7.20973e-05, 7.11012e-05, 0.000915447, 7.11012e-05
15.9143, 2, 0.000973479, 9.29833e-05, 2, 1.99903, 9.29833e-05, 0, 9.29833e-05, 9.29833e-05, 9.29833e-05, 9.29833e-05, 9.29833e-05, 9.29833e-05, 9.29833e-05, 9.29833e-05, 9.29833e-05, 9.29833e-05, 9.29833e-05, 9.29833e-05, 9.29833e-05, 9.29833e-05, 9.39801e-05, 9.29833e-05, 0.000972482, 9.29833e-05
15.9222, 4, 0.00103018, 0.000115137, 2.44949, 3.99897, 0.000115137, 0, 0.000115137, 0.000115137, 0.000115137, 0.000115137, 0.000115137, 0.000115137, 0.000115137, 0.000115137, 0.000115137, 0.000115137, 0.000115137, 0.000115137, 0.000115137, 0.000115137, 0.000116135, 0.000115137, 0.00102918, 0.000115137
15.9301, 0, 0.0010856, 0.000136698, 1.41421, -0.0010856, 0.000136698, 0, 0.000136698, 0.000136698, 0.000136698, 0.000136698, 0.000136698, 0.000136698, 0.000136698, 0.000136698, 0.000136698, 0.000136698, 0.000136698, 0.000136698, 0.000136698, 0.000136698, 0.000137696, 0.000136698, 0.0010846, 0.000136698
15.938, 0, 0.0011397, 0.000157713, 1.41421, -0.0011397, 0.000157713, 0, 0.000157713, 0.000157713, 0.000157713, 0.000157713, 0.000157713, 0.000157713, 0.000157713, 0.000157713, 0.000157713, 0.000157713, 0.000157713, 0.000157713, 0.000157713, 0.000157713, 0.000158712, 0.000157713, 0.0011387, 0.000157713
15.9458, 4, 0.00119321, 0.000178957, 2.44949, 3.99881, 0.000178957, 0, 0.000178957, 0.000178957, 0.000178957, 0.000178957, 0.000178957, 0.000178957, 0.000178957, 0.000178957, 0.000178957, 0.000178957, 0.000178957, 0.000178957, 0.000178957, 0.000178957, 0.000179957, 0.000178957, 0.00119221, 0.000178957
15.9537, 4, 0.00124718, 0.000201543, 2.44949, 3.99875, 0.000201543, 0, 0.000201543, 0.000201543, 0.000201543, 0.000201543, 0.000201543, 0.000201543, 0.000201543, 0.000201543, 0.000201543, 0.000201543, 0.000201543, 0.000201543, 0.000201543, 0.000201543, 0.000202543, 0.000201543, 0.00124618, 0.000201543
15.9616, 0, 0.00130304, 0.000226931, 1.41421, -0.00130304, 0.000226931, 0, 0.000226931, 0.000226931, 0.000226931, 0.000226931, 0.000226931, 0.000226931, 0.000226931, 0.000226931, 0.000226931, 0.000226931, 0.000226931, 0.000226931, 0.000226931, 0.000226931, 0.000227931, 0.000226931, 0.00130204, 0.000226931
15.9695, 0, 0.00135249, 0.000246829, 1.41421, -0.00135249, 0.000246829, 0, 0.000246829, 0.000246829, 0.000246829, 0.000246829, 0.000246829, 0.000246829, 0.000246829, 0.000246829, 0.000246829, 0.000246829, 0.000246829, 0.000246829, 0.000246829, 0.000246829, 0.000247831, 0.000246829, 0.00135149, 0.000246829
15.9774, 0, 0.00139489, 0.00026061, 1.41421, -0.00139489, 0.00026061, 0, 0.00026061, 0.00026061, 0.00026061, 0.00026061, 0.00026061, 0.00026061, 0.00026061, 0.00026061, 0.00026061, 0.00026061, 0.00026061, 0.00026061, 0.00026061, 0.00026061, 0.000261613, 0.00026061, 0.00139388, 0.00026061
15.9853, 0, 0.0014332, 0.000271231, 1.41421, -0.0014332, 0.000271231, 0, 0.000271231, 0.000271231, 0.000271231, 0.000271231, 0.000271231, 0.000271231, 0.000271231, 0.000271231, 0.000271231, 0.000271231, 0.000271231, 0.000271231, 0.000271231, 0.000271231, 0.000272234, 0.000271231, 0.00143219, 0.000271231
15.9932, 4, 0.0014708, 0.000282063, 2.44949, 3.99853, 0.000282063, 0, 0.000282063, 0.000282063, 0.000282063, 0.000282063, 0.000282063, 0.000282063, 0.000282063, 0.000282063, 0.000282063, 0.000282063, 0.000282063, 0.000282063, 0.000282063, 0.000282063, 0.000283067, 0.000282063, 0.00146979, 0.000282063
16.0011, 0, 0.00153509, 0.000320473, 1.41421, -0.00153509, 0.000320473, 0, 0.000320473, 0.000320473, 0.000320473, 0.000320473, 0.000320473, 0.000320473, 0.000320473, 0.000320473, 0.000320473, 0.000320473, 0.000320473, 0.000320473, 0.000320473, 0.000320473, 0.000321477, 0.000320473, 0.00153408, 0.000320473
16.0089, 6, 0.00158679, 0.000347146, 2.82843, 5.99841, 0.000347146, 0, 0.000347146, 0.000347146, 0.000347146, 0.000347146, 0.000347146, 0.000347146, 0.000347146, 0.000347146, 0.000347146, 0.000347146, 0.000347146, 0.000347146, 0.000347146, 0.000347146, 0.000348151, 0.000347146, 0.00158578, 0.000347146
16.0168, 2, 0.00162503, 0.000361177, 2, 1.99837, 0.000361177, 0, 0.000361177, 0.000361177, 0.000361177, 0.000361177, 0.000361177, 0.000361177, 0.000361177, 0.000361177, 0.000361177, 0.000361177, 0.000361177, 0.000361177, 0.000361177, 0.000361177, 0.000362182, 0.000361177, 0.00162403, 0.000361177
16.0247, 0, 0.0016559, 0.000368593, 1.41421, -0.0016559, 0.000368593, 0, 0.000368593, 0.000368593, 0.000368593, 0.000368593, 0.000368593, 0.000368593, 0.000368593, 0.000368593, 0.000368593, 0.000368593, 0.000368593, 0.000368593, 0.000368593, 0.000368593, 0.000369599, 0.000368593, 0.00165489, 0.000368593
16.0326, 2, 0.00168613, 0.000376084, 2, 1.99831, 0.000376084, 0, 0.000376084, 0.000376084, 0.000376084, 0.000376084, 0.000376084, 0.000376084, 0.000376084, 0.000376084, 0.000376084, 0.000376084, 0.000376084, 0.000376084, 0.000376084, 0.000376084, 0.000377092, 0.000376084, 0.00168512, 0.000376084
16.0405, 0, 0.00175399, 0.000421849, 1.41421, -0.00175399, 0.000421849, 0, 0.000421849, 0.000421849, 0.000421849, 0.000421849, 0.000421849, 0.000421849, 0.000421849, 0.000421849, 0.000421849, 0.000421849, 0.000421849, 0.000421849, 0.000421849, 0.000421849, 0.000422857, 0.000421849, 0.00175298, 0.000421849
16.0484, 0, 0.00180209, 0.000448458, 1.41421, -0.00180209, 0.000448458, 0, 0.000448458, 0.000448458, 0.000448458, 0.000448458, 0.000448458, 0.000448458, 0.000448458, 0.000448458, 0.000448458, 0.000448458, 0.000448458, 0.000448458, 0.000448458, 0.000448458, 0.000449467, 0.000448458, 0.00180108, 0.000448458
16.0563, 2, 0.00182973, 0.000455138, 2, 1.99817, 0.000455138, 0, 0.000455138, 0.000455138, 0.000455138, 0.000455138, 0.000455138, 0.000455138, 0.000455138, 0.000455138, 0.000455138, 0.000455138, 0.000455138, 0.000455138, 0.000455138, 0.000455138, 0.000456147, 0.000455138, 0.00182872, 0.000455138
16.0641, 0, 0.00184667, 0.000451593, 1.41421, -0.00184667, 0.000451593, 0, 0.000451593, 0.000451593, 0.000451593, 0.000451593, 0.000451593, 0.000451593, 0.000451593, 0.000451593, 0.000451593, 0.000451593, 0.000451593, 0.000451593, 0.000451593, 0.000451593, 0.000452603, 0.000451593, 0.00184566, 0.000451593
16.072, 2, 0.00186321, 0.000448061, 2, 1.99814, 0.000448061, 0, 0.000448061, 0.000448061, 0.000448061, 0.000448061, 0.000448061, 0.000448061, 0.000448061, 0.000448061, 0.000448061, 0.000448061, 0.000448061, 0.000448061, 0.000448061, 0.000448061, 0.000449072, 0.000448061, 0.0018622, 0.000448061
16.0799, 2, 0.00194252, 0.000507655, 2, 1.99806, 0.000507655, 0, 0.000507655, 0.000507655, 0.000507655, 0.000507655, 0.000507655, 0.000507655, 0.000507655, 0.000507655, 0.000507655, 0.000507655, 0.000507655, 0.000507655, 0.000507655, 0.000507655, 0.000508667, 0.000507655, 0.0019415, 0.000507655
16.0878, 2, 0.00199457, 0.000540289, 2, 1.99801, 0.000540289, 0, 0.000540289, 0.000540289, 0.000540289, 0.000540289, 0.000540289, 0.000540289, 0.000540289, 0.000540289, 0.000540289, 0.000540289, 0.000540289, 0.000540289, 0.000540289, 0.000540289, 0.000541301, 0.000540289, 0.00199356, 0.000540289
16.0957, 2, 0.00201853, 0.000545074, 2, 1.99798, 0.000545074, 0, 0.000545074, 0.000545074, 0.000545074, 0.000545074, 0.000545074, 0.000545074, 0.000545074, 0.000545074, 0.000545074, 0.000545074, 0.000545074, 0.000545074, 0.000545074, 0.000545074, 0.000546087, 0.000545074, 0.00201752, 0.000545074
16.1036, 2, 0.00202809, 0.000535664, 2, 1.99797, 0.000535664, 0, 0.000535664, 0.000535664, 0.000535664, 0.000535664, 0.000535664, 0.000535664, 0.000535664, 0.000535664, 0.000535664, 0.000535664, 0.000535664, 0.000535664, 0.000535664, 0.000535664, 0.000536678, 0.000535664, 0.00202708, 0.000535664
16.1115, 0, 0.0020376, 0.000526336, 1.41421, -0.0020376, 0.000526336, 0, 0.000526336, 0.000526336, 0.000526336, 0.000526336, 0.000526336, 0.000526336, 0.000526336, 0.000526336, 0.000526336, 0.000526336, 0.000526336, 0.000526336, 0.000526336, 0.000526336, 0.000527351, 0.000526336, 0.00203658, 0.000526336
16.1194, 0, 0.00212132, 0.00059133, 1.41421, -0.00212132, 0.00059133, 0, 0.00059133, 0.00059133, 0.00059133, 0.00059133, 0.00059133, 0.00059133, 0.00059133, 0.00059133, 0.00059133, 0.00059133, 0.00059133, 0.00059133, 0.00059133, 0.00059133, 0.000592345, 0.00059133, 0.0021203, 0.00059133
16.1272, 0, 0.00216966, 0.000621005, 1.41421, -0.00216966, 0.000621005, 0, 0.000621005, 0.000621005, 0.000621005, 0.000621005, 0.000621005, 0.000621005, 0.000621005, 0.000621005, 0.000621005, 0.000621005, 0.000621005, 0.000621005, 0.000621005, 0.000621005, 0.000622022, 0.000621005, 0.00216864, 0.000621005
16.1351, 4, 0.00218223, 0.00061494, 2.44949, 3.99782, 0.00061494, 0, 0.00061494, 0.00061494, 0.00061494, 0.00061494, 0.00061494, 0.00061494, 0.00061494, 0.00061494, 0.00061494, 0.00061494, 0.00061494, 0.00061494, 0.00061494, 0.00061494, 0.000615957, 0.00061494, 0.00218121, 0.00061494
16.143, 2, 0.00217709, 0.000591153, 2, 1.99782, 0.000591153, 0, 0.000591153, 0.000591153, 0.000591153, 0.000591153, 0.000591153, 0.000591153, 0.000591153, 0.000591153, 0.000591153, 0.000591153, 0.000591153, 0.000591153, 0.000591153, 0.000591153, 0.000592171, 0.000591153, 0.00217607, 0.000591153
16.1509, 0, 0.00217246, 0.000567836, 1.41421, -0.00217246, 0.000567836, 0, 0.000567836, 0.000567836, 0.000567836, 0.000567836, 0.000567836, 0.000567836, 0.000567836, 0.000567836, 0.000567836, 0.000567836, 0.000567836, 0.000567836, 0.000567836, 0.000567836, 0.000568854, 0.000567836, 0.00217144, 0.000567836
16.1588, 0, 0.00226889, 0.000645525, 1.41421, -0.00226889, 0.000645525, 0, 0.000645525, 0.000645525, 0.000645525, 0.000645525, 0.000645525, 0.000645525, 0.000645525, 0.000645525, 0.000645525, 0.000645525, 0.000645525, 0.000645525, 0.000645525, 0.000645525, 0.000646544, 0.000645525, 0.00226787, 0.000645525
16.1667, 0, 0.00232235, 0.000680145, 1.41421, -0.00232235, 0.000680145, 0, 0.000680145, 0.000680145, 0.000680145, 0.000680145, 0.000680145, 0.000680145, 0.000680145, 0.000680145, 0.000680145, 0.000680145, 0.000680145, 0.000680145, 0.000680145, 0.000680145, 0.000681165, 0.000680145, 0.00232133, 0.000680145
16.1746, 0, 0.00233232, 0.00067117, 1.41421, -0.00233232, 0.00067117, 0, 0.00067117, 0.00067117, 0.00067117, 0.00067117, 0.00067117, 0.00067117, 0.00067117, 0.00067117, 0.00067117, 0.00067117, 0.00067117, 0.00067117, 0.00067117, 0.00067117, 0.000672191, 0.00067117, 0.0023313, 0.00067117
16.1824, 2, 0.00232091, 0.000640685, 2, 1.99768, 0.000640685, 0, 0.000640685, 0.000640685, 0.000640685, 0.000640685, 0.000640685, 0.000640685, 0.000640685, 0.000640685, 0.000640685, 0.000640685, 0.000640685, 0.000640685, 0.000640685, 0.000640685, 0.000641707, 0.000640685, 0.00231989, 0.000640685
16.1903, 0, 0.00231035, 0.000610909, 1.41421, -0.00231035, 0.000610909, 0, 0.000610909, 0.000610909, 0.000610909, 0.000610909, 0.000610909, 0.000610909, 0.000610909, 0.000610909, 0.000610909, 0.000610909, 0.000610909, 0.000610909, 0.000610909, 0.000610909, 0.000611932, 0.000610909, 0.00230933, 0.000610909
16.1982, 0, 0.00240976, 0.000690936, 1.41421, -0.00240976, 0.000690936, 0, 0.000690936, 0.000690936, 0.000690936, 0.000690936, 0.000690936, 0.000690936, 0.000690936, 0.000690936, 0.000690936, 0.000690936, 0.000690936, 0.000690936, 0.000690936, 0.000690936, 0.000691959, 0.000690936, 0.00240874, 0.000690936
16.2061, 0, 0.00245879, 0.000720419, 1.41421, -0.00245879, 0.000720419, 0, 0.000720419, 0.000720419, 0.000720419, 0.000720419, 0.000720419, 0.000720419, 0.000720419, 0.000720419, 0.000720419, 0.000720419, 0.000720419, 0.000720419, 0.000720419, 0.000720419, 0.000721443, 0.000720419, 0.00245777, 0.000720419
