   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_62.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.54304, 116, 119.534, 39.0539, 10.8628, -3.53355, 0, 39.0539, 39.054, 39.963, 39.0901, 118.584, 39.0539, 39.0539, 39.0539, 39.0539, 39.0539, 39.0539, 39.0539, 39.0539, 39.0539, 39.0539, 39.0539, 39.0539, 39.0539, 39.0539, 39.0584, 39.0539
5.55094, 128, 105.421, 39.1385, 11.4018, 22.5788, 0, 39.1385, 39.1386, 40.0484, 39.1759, 104.469, 39.1385, 39.1385, 39.1385, 39.1385, 39.1385, 39.1385, 39.1385, 39.1385, 39.1385, 39.1385, 39.1385, 39.1385, 39.1385, 39.1385, 39.1429, 39.1385
5.55884, 74, 93.244, 39.2223, 8.7178, -19.244, 0, 39.2224, 39.2224, 40.1356, 39.2614, 92.2874, 39.2223, 39.2223, 39.2223, 39.2223, 39.2223, 39.2223, 39.2223, 39.2223, 39.2223, 39.2223, 39.2223, 39.2223, 39.2223, 39.2223, 39.2266, 39.2223
5.56673, 64, 82.8901, 39.3054, 8.12404, -18.8901, 0, 39.3054, 39.3055, 40.2241, 39.3468, 81.9258, 39.3054, 39.3054, 39.3054, 39.3054, 39.3054, 39.3054, 39.3054, 39.3054, 39.3054, 39.3054, 39.3054, 39.3054, 39.3054, 39.3054, 39.3095, 39.3054
5.57463, 72, 74.2116, 39.3877, 8.60233, -2.21163, 0, 39.3877, 39.3878, 40.3133, 39.4327, 73.237, 39.3877, 39.3877, 39.3877, 39.3877, 39.3877, 39.3877, 39.3877, 39.3877, 39.3877, 39.3877, 39.3877, 39.3877, 39.3877, 39.3877, 39.3915, 39.3877
5.58253, 42, 67.0415, 39.4691, 6.63325, -25.0415, 0, 39.4692, 39.4693, 40.4029, 39.5195, 66.0536, 39.4691, 39.4691, 39.4691, 39.4691, 39.4691, 39.4691, 39.4691, 39.4691, 39.4691, 39.4691, 39.4691, 39.4691, 39.4691, 39.4691, 39.4728, 39.4691
5.59043, 52, 61.2024, 39.5498, 7.34847, -9.20245, 0, 39.5498, 39.5499, 40.4925, 39.6082, 60.1977, 39.5498, 39.5498, 39.5498, 39.5498, 39.5498, 39.5498, 39.5498, 39.5498, 39.5498, 39.5498, 39.5498, 39.5498, 39.5498, 39.5498, 39.5533, 39.5498
5.59833, 32, 56.516, 39.6296, 5.83095, -24.516, 0, 39.6296, 39.6298, 40.5821, 39.7, 55.4897, 39.6296, 39.6296, 39.6296, 39.6296, 39.6296, 39.6296, 39.6296, 39.6296, 39.6296, 39.6296, 39.6296, 39.6296, 39.6296, 39.6296, 39.6329, 39.6296
5.60623, 22, 52.8119, 39.7087, 4.89898, -30.8119, 0, 39.7087, 39.7089, 40.6713, 39.7969, 51.7577, 39.7087, 39.7087, 39.7087, 39.7087, 39.7087, 39.7087, 39.7087, 39.7087, 39.7087, 39.7087, 39.7087, 39.7087, 39.7087, 39.7087, 39.7117, 39.7087
5.61412, 20, 49.9324, 39.7869, 4.69042, -29.9324, 0, 39.7869, 39.7871, 40.7601, 39.9014, 48.8416, 39.7869, 39.7869, 39.7869, 39.7869, 39.7869, 39.7869, 39.7869, 39.7869, 39.7869, 39.7869, 39.7869, 39.7869, 39.7869, 39.7869, 39.7897, 39.7869
5.62202, 26, 47.736, 39.8642, 5.2915, -21.736, 0, 39.8642, 39.8645, 40.8483, 40.0172, 46.596, 39.8642, 39.8642, 39.8642, 39.8642, 39.8642, 39.8642, 39.8642, 39.8642, 39.8642, 39.8642, 39.8642, 39.8642, 39.8642, 39.8642, 39.8669, 39.8642
5.62992, 26, 46.1001, 39.9407, 5.2915, -20.1001, 0, 39.9407, 39.941, 40.936, 40.1492, 44.8936, 39.9407, 39.9407, 39.9407, 39.9407, 39.9407, 39.9407, 39.9407, 39.9407, 39.9407, 39.9407, 39.9407, 39.9407, 39.9407, 39.9407, 39.9432, 39.9407
5.63782, 18, 44.9216, 40.0164, 4.47214, -26.9216, 0, 40.0164, 40.0167, 41.0229, 40.3042, 43.6247, 40.0164, 40.0164, 40.0164, 40.0164, 40.0164, 40.0164, 40.0164, 40.0164, 40.0164, 40.0164, 40.0164, 40.0164, 40.0164, 40.0164, 40.0186, 40.0164
5.64572, 28, 44.1173, 40.0911, 5.47723, -16.1173, 0, 40.0911, 40.0915, 41.1091, 40.4909, 42.697, 40.0911, 40.0911, 40.0911, 40.0911, 40.0911, 40.0911, 40.0911, 40.0911, 40.0911, 40.0911, 40.0911, 40.0911, 40.0911, 40.0911, 40.0932, 40.0911
5.65361, 24, 43.6226, 40.165, 5.09902, -19.6226, 0, 40.165, 40.1655, 41.1946, 40.721, 42.0347, 40.165, 40.165, 40.165, 40.165, 40.165, 40.165, 40.165, 40.165, 40.165, 40.165, 40.165, 40.165, 40.165, 40.165, 40.167, 40.165
5.66151, 20, 43.3914, 40.238, 4.69042, -23.3914, 0, 40.238, 40.2385, 41.2792, 41.0094, 41.5767, 40.238, 40.238, 40.238, 40.238, 40.238, 40.238, 40.238, 40.238, 40.238, 40.238, 40.238, 40.238, 40.238, 40.238, 40.2398, 40.238
5.66941, 16, 43.3944, 40.3102, 4.24264, -27.3944, 0, 40.3102, 40.3107, 41.3631, 41.3744, 41.2751, 40.3102, 40.3102, 40.3102, 40.3102, 40.3102, 40.3102, 40.3102, 40.3102, 40.3102, 40.3102, 40.3102, 40.3102, 40.3102, 40.3102, 40.3118, 40.3102
5.67731, 26, 43.618, 40.3813, 5.2915, -17.618, 0, 40.3813, 40.3819, 41.446, 41.8391, 41.0934, 40.3813, 40.3813, 40.3813, 40.3813, 40.3813, 40.3813, 40.3813, 40.3813, 40.3813, 40.3813, 40.3813, 40.3813, 40.3813, 40.3813, 40.3828, 40.3813
5.68521, 20, 44.0632, 40.4516, 4.69042, -24.0632, 0, 40.4516, 40.4522, 41.5282, 42.4314, 41.0049, 40.4516, 40.4516, 40.4516, 40.4516, 40.4516, 40.4516, 40.4516, 40.4516, 40.4516, 40.4516, 40.4516, 40.4516, 40.4516, 40.4516, 40.4529, 40.4516
5.69311, 10, 44.7444, 40.5209, 3.4641, -34.7444, 0, 40.5209, 40.5215, 41.6094, 43.1839, 40.991, 40.5209, 40.5209, 40.5209, 40.5209, 40.5209, 40.5209, 40.5209, 40.5209, 40.5209, 40.5209, 40.5209, 40.5209, 40.5209, 40.5209, 40.5221, 40.5209
5.701, 18, 45.6885, 40.5892, 4.47214, -27.6885, 0, 40.5892, 40.5899, 41.6897, 44.1349, 41.0405, 40.5892, 40.5892, 40.5892, 40.5892, 40.5892, 40.5892, 40.5892, 40.5892, 40.5892, 40.5892, 40.5892, 40.5892, 40.5892, 40.5892, 40.5903, 40.5892
5.7089, 16, 46.9333, 40.6565, 4.24264, -30.9333, 0, 40.6565, 40.6573, 41.7691, 45.3274, 41.1482, 40.6565, 40.6565, 40.6565, 40.6565, 40.6565, 40.6565, 40.6565, 40.6565, 40.6565, 40.6565, 40.6565, 40.6565, 40.6565, 40.6565, 40.6575, 40.6565
5.7168, 34, 48.5268, 40.7229, 6, -14.5268, 0, 40.7229, 40.7237, 41.8475, 46.8092, 41.3143, 40.7229, 40.7229, 40.7229, 40.7229, 40.7229, 40.7229, 40.7229, 40.7229, 40.7229, 40.7229, 40.7229, 40.7229, 40.7229, 40.7229, 40.7238, 40.7229
5.7247, 24, 50.5243, 40.7882, 5.09902, -26.5243, 0, 40.7882, 40.789, 41.925, 48.6304, 41.5438, 40.7882, 40.7882, 40.7882, 40.7882, 40.7882, 40.7882, 40.7882, 40.7882, 40.7882, 40.7882, 40.7882, 40.7882, 40.7882, 40.7882, 40.789, 40.7882
5.7326, 42, 52.9877, 40.8525, 6.63325, -10.9877, 0, 40.8525, 40.8532, 42.0014, 50.8435, 41.8463, 40.8525, 40.8525, 40.8525, 40.8525, 40.8525, 40.8525, 40.8525, 40.8525, 40.8525, 40.8525, 40.8525, 40.8525, 40.8525, 40.8525, 40.8532, 40.8525
5.7405, 32, 55.9825, 40.9156, 5.83095, -23.9825, 0, 40.9156, 40.9164, 42.0768, 53.5002, 42.2353, 40.9156, 40.9156, 40.9156, 40.9156, 40.9156, 40.9156, 40.9156, 40.9156, 40.9156, 40.9156, 40.9156, 40.9156, 40.9156, 40.9156, 40.9162, 40.9156
5.74839, 50, 59.5732, 40.9776, 7.2111, -9.57325, 0, 40.9776, 40.9783, 42.1511, 56.6478, 42.7283, 40.9776, 40.9776, 40.9776, 40.9776, 40.9776, 40.9776, 40.9776, 40.9776, 40.9776, 40.9776, 40.9776, 40.9776, 40.9776, 40.9776, 40.9781, 40.9776
5.75629, 44, 63.8224, 41.0384, 6.78233, -19.8224, 0, 41.0384, 41.0391, 42.2242, 60.3275, 43.3463, 41.0384, 41.0384, 41.0384, 41.0384, 41.0384, 41.0384, 41.0384, 41.0384, 41.0384, 41.0384, 41.0384, 41.0384, 41.0384, 41.0384, 41.0388, 41.0384
5.76419, 52, 68.7833, 41.0978, 7.34847, -16.7833, 0, 41.0978, 41.0985, 42.296, 64.5689, 44.1129, 41.0978, 41.0978, 41.0978, 41.0978, 41.0978, 41.0978, 41.0978, 41.0978, 41.0978, 41.0978, 41.0978, 41.0978, 41.0978, 41.0978, 41.0982, 41.0978
5.77209, 62, 74.4983, 41.156, 8, -12.4983, 0, 41.156, 41.1566, 42.3665, 69.3881, 45.0546, 41.156, 41.156, 41.156, 41.156, 41.156, 41.156, 41.156, 41.156, 41.156, 41.156, 41.156, 41.156, 41.156, 41.156, 41.1563, 41.156
5.77999, 62, 80.9915, 41.2126, 8, -18.9915, 0, 41.2126, 41.2132, 42.4356, 74.7815, 46.1987, 41.2126, 41.2126, 41.2126, 41.2126, 41.2126, 41.2126, 41.2126, 41.2126, 41.2126, 41.2126, 41.2126, 41.2126, 41.2126, 41.2126, 41.2129, 41.2126
5.78789, 88, 88.265, 41.2675, 9.48683, -0.264969, 0, 41.2675, 41.2681, 42.503, 80.7234, 47.5728, 41.2675, 41.2675, 41.2675, 41.2675, 41.2675, 41.2675, 41.2675, 41.2675, 41.2675, 41.2675, 41.2675, 41.2675, 41.2675, 41.2675, 41.2678, 41.2675
5.79578, 82, 96.2958, 41.3207, 9.16515, -14.2958, 0, 41.3207, 41.3212, 42.5686, 87.1644, 49.2034, 41.3207, 41.3207, 41.3207, 41.3207, 41.3207, 41.3207, 41.3207, 41.3207, 41.3207, 41.3207, 41.3207, 41.3207, 41.3207, 41.3207, 41.3209, 41.3207
5.80368, 92, 105.03, 41.3718, 9.69536, -13.0301, 0, 41.3718, 41.3723, 42.6323, 94.0272, 51.1136, 41.3718, 41.3718, 41.3718, 41.3718, 41.3718, 41.3718, 41.3718, 41.3718, 41.3718, 41.3718, 41.3718, 41.3718, 41.3718, 41.3718, 41.3719, 41.3718
5.81158, 120, 114.382, 41.4205, 11.0454, 5.61842, 0, 41.4206, 41.421, 42.6936, 101.207, 53.3211, 41.4205, 41.4205, 41.4205, 41.4205, 41.4205, 41.4205, 41.4205, 41.4205, 41.4205, 41.4205, 41.4205, 41.4205, 41.4205, 41.4205, 41.4207, 41.4205
5.81948, 136, 124.233, 41.4668, 11.7473, 11.7674, 0, 41.4668, 41.4672, 42.7524, 108.576, 55.8373, 41.4668, 41.4668, 41.4668, 41.4668, 41.4668, 41.4668, 41.4668, 41.4668, 41.4668, 41.4668, 41.4668, 41.4668, 41.4668, 41.4668, 41.4669, 41.4668
5.82738, 114, 134.431, 41.51, 10.7703, -20.4312, 0, 41.51, 41.5104, 42.8083, 115.979, 58.6632, 41.51, 41.51, 41.51, 41.51, 41.51, 41.51, 41.51, 41.51, 41.51, 41.51, 41.51, 41.51, 41.51, 41.51, 41.5101, 41.51
5.83528, 176, 144.796, 41.55, 13.3417, 31.2042, 0, 41.55, 41.5503, 42.861, 123.246, 61.7888, 41.55, 41.55, 41.55, 41.55, 41.55, 41.55, 41.55, 41.55, 41.55, 41.55, 41.55, 41.55, 41.55, 41.55, 41.5501, 41.55
5.84317, 180, 155.121, 41.5863, 13.4907, 24.8788, 0, 41.5863, 41.5866, 42.91, 130.192, 65.1915, 41.5863, 41.5863, 41.5863, 41.5863, 41.5863, 41.5863, 41.5863, 41.5863, 41.5863, 41.5863, 41.5863, 41.5863, 41.5863, 41.5863, 41.5863, 41.5863
5.85107, 194, 165.181, 41.6184, 14, 28.8186, 0, 41.6184, 41.6186, 42.9548, 136.629, 68.8341, 41.6184, 41.6184, 41.6184, 41.6184, 41.6184, 41.6184, 41.6184, 41.6184, 41.6184, 41.6184, 41.6184, 41.6184, 41.6184, 41.6184, 41.6184, 41.6184
5.85897, 166, 174.74, 41.6458, 12.9615, -8.74005, 0, 41.6458, 41.646, 42.9951, 142.372, 72.6647, 41.6458, 41.6458, 41.6458, 41.6458, 41.6458, 41.6458, 41.6458, 41.6458, 41.6458, 41.6458, 41.6458, 41.6458, 41.6458, 41.6458, 41.6458, 41.6458
5.86687, 176, 183.558, 41.6681, 13.3417, -7.55849, 0, 41.6681, 41.6683, 43.0303, 147.247, 76.6171, 41.6681, 41.6681, 41.6681, 41.6681, 41.6681, 41.6681, 41.6681, 41.6681, 41.6681, 41.6681, 41.6681, 41.6681, 41.6681, 41.6681, 41.6682, 41.6681
5.87477, 196, 191.407, 41.6848, 14.0712, 4.59276, 0, 41.6849, 41.685, 43.0599, 151.104, 80.6126, 41.6848, 41.6848, 41.6848, 41.6848, 41.6848, 41.6848, 41.6848, 41.6848, 41.6848, 41.6848, 41.6848, 41.6848, 41.6848, 41.6848, 41.6849, 41.6848
5.88267, 196, 198.075, 41.6955, 14.0712, -2.0751, 0, 41.6955, 41.6957, 43.0836, 153.821, 84.5617, 41.6955, 41.6955, 41.6955, 41.6955, 41.6955, 41.6955, 41.6955, 41.6955, 41.6955, 41.6955, 41.6955, 41.6955, 41.6955, 41.6955, 41.6956, 41.6955
5.89056, 280, 203.376, 41.6998, 16.7929, 76.624, 0, 41.6998, 41.6999, 43.1009, 155.309, 88.366, 41.6998, 41.6998, 41.6998, 41.6998, 41.6998, 41.6998, 41.6998, 41.6998, 41.6998, 41.6998, 41.6998, 41.6998, 41.6998, 41.6998, 41.6998, 41.6998
5.89846, 234, 207.163, 41.6973, 15.3623, 26.8372, 0, 41.6974, 41.6974, 43.1115, 155.521, 91.9247, 41.6973, 41.6973, 41.6973, 41.6973, 41.6973, 41.6973, 41.6973, 41.6973, 41.6973, 41.6973, 41.6973, 41.6973, 41.6973, 41.6973, 41.6974, 41.6973
5.90636, 244, 209.33, 41.688, 15.6844, 34.6703, 0, 41.688, 41.688, 43.1153, 154.454, 95.1366, 41.688, 41.688, 41.688, 41.688, 41.688, 41.688, 41.688, 41.688, 41.688, 41.688, 41.688, 41.688, 41.688, 41.688, 41.688, 41.688
5.91426, 292, 209.819, 41.6715, 17.1464, 82.1806, 0, 41.6715, 41.6716, 43.1121, 152.144, 97.9059, 41.6715, 41.6715, 41.6715, 41.6715, 41.6715, 41.6715, 41.6715, 41.6715, 41.6715, 41.6715, 41.6715, 41.6715, 41.6715, 41.6715, 41.6715, 41.6715
5.92216, 236, 208.625, 41.6482, 15.4272, 27.3754, 0, 41.6482, 41.6482, 43.1021, 148.671, 100.147, 41.6482, 41.6482, 41.6482, 41.6482, 41.6482, 41.6482, 41.6482, 41.6482, 41.6482, 41.6482, 41.6482, 41.6482, 41.6482, 41.6482, 41.6482, 41.6482
5.93006, 218, 205.788, 41.618, 14.8324, 12.2118, 0, 41.618, 41.6181, 43.0853, 144.149, 101.789, 41.618, 41.618, 41.618, 41.618, 41.618, 41.618, 41.618, 41.618, 41.618, 41.618, 41.618, 41.618, 41.618, 41.618, 41.618, 41.618
5.93795, 222, 201.401, 41.5815, 14.9666, 20.5991, 0, 41.5815, 41.5816, 43.0623, 138.722, 102.779, 41.5815, 41.5815, 41.5815, 41.5815, 41.5815, 41.5815, 41.5815, 41.5815, 41.5815, 41.5815, 41.5815, 41.5815, 41.5815, 41.5815, 41.5815, 41.5815
5.94585, 216, 195.597, 41.5392, 14.7648, 20.403, 0, 41.5392, 41.5392, 43.0336, 132.557, 103.085, 41.5392, 41.5392, 41.5392, 41.5392, 41.5392, 41.5392, 41.5392, 41.5392, 41.5392, 41.5392, 41.5392, 41.5392, 41.5392, 41.5392, 41.5392, 41.5392
5.95375, 170, 188.546, 41.4918, 13.1149, -18.5461, 0, 41.4918, 41.4919, 43, 125.833, 102.696, 41.4918, 41.4918, 41.4918, 41.4918, 41.4918, 41.4918, 41.4918, 41.4918, 41.4918, 41.4918, 41.4918, 41.4918, 41.4918, 41.4918, 41.4919, 41.4918
5.96165, 172, 180.445, 41.4403, 13.1909, -8.44533, 0, 41.4403, 41.4403, 42.9624, 118.735, 101.628, 41.4403, 41.4403, 41.4403, 41.4403, 41.4403, 41.4403, 41.4403, 41.4403, 41.4403, 41.4403, 41.4403, 41.4403, 41.4403, 41.4403, 41.4403, 41.4403
5.96955, 146, 171.514, 41.3856, 12.1655, -25.5143, 0, 41.3856, 41.3856, 42.9221, 111.447, 99.9166, 41.3856, 41.3856, 41.3856, 41.3856, 41.3856, 41.3856, 41.3856, 41.3856, 41.3856, 41.3856, 41.3856, 41.3856, 41.3856, 41.3856, 41.3856, 41.3856
5.97744, 160, 161.978, 41.3288, 12.7279, -1.9782, 0, 41.3288, 41.3288, 42.88, 104.138, 97.6179, 41.3288, 41.3288, 41.3288, 41.3288, 41.3288, 41.3288, 41.3288, 41.3288, 41.3288, 41.3288, 41.3288, 41.3288, 41.3288, 41.3288, 41.3288, 41.3288
5.98534, 140, 152.066, 41.2712, 11.9164, -12.0655, 0, 41.2712, 41.2713, 42.8377, 96.9642, 94.8061, 41.2712, 41.2712, 41.2712, 41.2712, 41.2712, 41.2712, 41.2712, 41.2712, 41.2712, 41.2712, 41.2712, 41.2712, 41.2712, 41.2712, 41.2713, 41.2712
5.99324, 150, 141.997, 41.2141, 12.3288, 8.00342, 0, 41.2141, 41.2141, 42.7968, 90.0598, 91.5682, 41.2141, 41.2141, 41.2141, 41.2141, 41.2141, 41.2141, 41.2141, 41.2141, 41.2141, 41.2141, 41.2141, 41.2141, 41.2141, 41.2141, 41.2141, 41.2141
6.00114, 138, 131.975, 41.1586, 11.8322, 6.02539, 0, 41.1586, 41.1586, 42.7589, 83.5329, 87.9998, 41.1586, 41.1586, 41.1586, 41.1586, 41.1586, 41.1586, 41.1586, 41.1586, 41.1586, 41.1586, 41.1586, 41.1586, 41.1586, 41.1586, 41.1586, 41.1586
6.00904, 110, 122.184, 41.1058, 10.583, -12.1841, 0, 41.1058, 41.1058, 42.7262, 77.4681, 84.2014, 41.1058, 41.1058, 41.1058, 41.1058, 41.1058, 41.1058, 41.1058, 41.1058, 41.1058, 41.1058, 41.1058, 41.1058, 41.1058, 41.1058, 41.1059, 41.1058
6.01694, 124, 112.781, 41.057, 11.225, 11.2188, 0, 41.057, 41.057, 42.701, 71.9221, 80.2719, 41.057, 41.057, 41.057, 41.057, 41.057, 41.057, 41.057, 41.057, 41.057, 41.057, 41.057, 41.057, 41.057, 41.057, 41.0572, 41.057
6.02483, 108, 103.898, 41.0131, 10.4881, 4.10204, 0, 41.0131, 41.0131, 42.6864, 66.9299, 76.3076, 41.0131, 41.0131, 41.0131, 41.0131, 41.0131, 41.0131, 41.0131, 41.0131, 41.0131, 41.0131, 41.0131, 41.0131, 41.0131, 41.0131, 41.0133, 41.0131
6.03273, 82, 95.6345, 40.9749, 9.16515, -13.6345, 0, 40.9749, 40.9749, 42.6865, 62.5025, 72.3949, 40.9749, 40.9749, 40.9749, 40.9749, 40.9749, 40.9749, 40.9749, 40.9749, 40.9749, 40.9749, 40.9749, 40.9749, 40.9749, 40.9749, 40.9751, 40.9749
6.04063, 74, 88.0634, 40.943, 8.7178, -14.0634, 0, 40.943, 40.943, 42.7071, 58.6324, 68.6096, 40.943, 40.943, 40.943, 40.943, 40.943, 40.943, 40.943, 40.943, 40.943, 40.943, 40.943, 40.943, 40.943, 40.943, 40.9434, 40.943
6.04853, 86, 81.2347, 40.918, 9.38083, 4.76534, 0, 40.918, 40.9181, 42.7563, 55.2982, 65.0158, 40.918, 40.918, 40.918, 40.918, 40.918, 40.918, 40.918, 40.918, 40.918, 40.918, 40.918, 40.918, 40.918, 40.918, 40.9185, 40.918
6.05643, 46, 75.174, 40.9002, 6.9282, -29.174, 0, 40.9002, 40.9002, 42.8462, 52.4651, 61.6624, 40.9002, 40.9002, 40.9002, 40.9002, 40.9002, 40.9002, 40.9002, 40.9002, 40.9002, 40.9002, 40.9002, 40.9002, 40.9002, 40.9002, 40.9008, 40.9002
6.06433, 64, 69.8931, 40.8895, 8.12404, -5.89305, 0, 40.8895, 40.8895, 42.9947, 50.0915, 58.5851, 40.8895, 40.8895, 40.8895, 40.8895, 40.8895, 40.8895, 40.8895, 40.8895, 40.8895, 40.8895, 40.8895, 40.8895, 40.8895, 40.8895, 40.8903, 40.8895
6.07222, 52, 65.3925, 40.8861, 7.34847, -13.3925, 0, 40.8861, 40.8861, 43.2281, 48.13, 55.8055, 40.8861, 40.8861, 40.8861, 40.8861, 40.8861, 40.8861, 40.8861, 40.8861, 40.8861, 40.8861, 40.8861, 40.8861, 40.8861, 40.8861, 40.8871, 40.8861
6.08012, 54, 61.6722, 40.8896, 7.48331, -7.67219, 0, 40.8896, 40.8897, 43.5849, 46.5318, 53.3335, 40.8896, 40.8896, 40.8896, 40.8896, 40.8896, 40.8896, 40.8896, 40.8896, 40.8896, 40.8896, 40.8896, 40.8896, 40.8896, 40.8896, 40.891, 40.8896
6.08802, 56, 58.7385, 40.8998, 7.61577, -2.73849, 0, 40.8998, 40.8998, 44.1205, 45.2481, 51.1678, 40.8998, 40.8998, 40.8998, 40.8998, 40.8998, 40.8998, 40.8998, 40.8998, 40.8998, 40.8998, 40.8998, 40.8998, 40.8998, 40.8998, 40.9015, 40.8998
6.09592, 46, 56.6147, 40.9161, 6.9282, -10.6147, 0, 40.9161, 40.9162, 44.9149, 44.2319, 49.2981, 40.9161, 40.9161, 40.9161, 40.9161, 40.9161, 40.9161, 40.9161, 40.9161, 40.9161, 40.9161, 40.9161, 40.9161, 40.9161, 40.9161, 40.9182, 40.9161
6.10382, 44, 55.3547, 40.9381, 6.78233, -11.3547, 0, 40.9381, 40.9382, 46.0803, 43.4403, 47.7078, 40.9381, 40.9381, 40.9381, 40.9381, 40.9381, 40.9381, 40.9381, 40.9381, 40.9381, 40.9381, 40.9381, 40.9381, 40.9381, 40.9381, 40.9407, 40.9381
6.11172, 36, 55.0546, 40.9652, 6.16441, -19.0546, 0, 40.9652, 40.9652, 47.7735, 42.8338, 46.3746, 40.9652, 40.9652, 40.9652, 40.9652, 40.9652, 40.9652, 40.9652, 40.9652, 40.9652, 40.9652, 40.9652, 40.9652, 40.9652, 40.9652, 40.9683, 40.9652
6.11961, 42, 55.8715, 40.9967, 6.63325, -13.8715, 0, 40.9967, 40.9967, 50.2101, 42.3777, 45.2733, 40.9967, 40.9967, 40.9967, 40.9967, 40.9967, 40.9967, 40.9967, 40.9967, 40.9967, 40.9967, 40.9967, 40.9967, 40.9967, 40.9967, 41.0005, 40.9967
6.12751, 54, 58.0416, 41.0321, 7.48331, -4.04164, 0, 41.0321, 41.0321, 53.6815, 42.0424, 44.3773, 41.0321, 41.0321, 41.0321, 41.0321, 41.0321, 41.0321, 41.0321, 41.0321, 41.0321, 41.0321, 41.0321, 41.0321, 41.0321, 41.0321, 41.0365, 41.0321
6.13541, 68, 61.9026, 41.0707, 8.3666, 6.09742, 0, 41.0707, 41.0707, 58.5763, 41.8025, 43.6599, 41.0707, 41.0707, 41.0707, 41.0707, 41.0707, 41.0707, 41.0707, 41.0707, 41.0707, 41.0707, 41.0707, 41.0707, 41.0707, 41.0707, 41.0759, 41.0707
6.14331, 72, 67.9182, 41.1119, 8.60233, 4.08185, 0, 41.1119, 41.1119, 65.404, 41.637, 43.0949, 41.1119, 41.1119, 41.1119, 41.1119, 41.1119, 41.1119, 41.1119, 41.1119, 41.1119, 41.1119, 41.1119, 41.1119, 41.1119, 41.1119, 41.118, 41.1119
6.15121, 74, 76.7078, 41.1553, 8.7178, -2.70776, 0, 41.1553, 41.1553, 74.8247, 41.5286, 42.658, 41.1553, 41.1553, 41.1553, 41.1553, 41.1553, 41.1553, 41.1553, 41.1553, 41.1553, 41.1553, 41.1553, 41.1553, 41.1553, 41.1553, 41.1623, 41.1553
6.15911, 116, 89.0738, 41.2003, 10.8628, 26.9262, 0, 41.2003, 41.2003, 87.6756, 41.4637, 42.3272, 41.2003, 41.2003, 41.2003, 41.2003, 41.2003, 41.2003, 41.2003, 41.2003, 41.2003, 41.2003, 41.2003, 41.2003, 41.2003, 41.2003, 41.2083, 41.2003
6.167, 146, 106.032, 41.2465, 12.1655, 39.968, 0, 41.2465, 41.2465, 105.002, 41.4313, 42.0827, 41.2465, 41.2465, 41.2465, 41.2465, 41.2465, 41.2465, 41.2465, 41.2465, 41.2465, 41.2465, 41.2465, 41.2465, 41.2465, 41.2465, 41.2554, 41.2465
6.1749, 118, 128.844, 41.2935, 10.9545, -10.8443, 0, 41.2935, 41.2935, 128.091, 41.423, 41.9076, 41.2935, 41.2935, 41.2935, 41.2935, 41.2935, 41.2935, 41.2935, 41.2935, 41.2935, 41.2935, 41.2935, 41.2935, 41.2935, 41.2935, 41.3034, 41.2935
6.1828, 176, 159.037, 41.3409, 13.3417, 16.9626, 0, 41.3409, 41.3409, 158.489, 41.4325, 41.7872, 41.3409, 41.3409, 41.3409, 41.3409, 41.3409, 41.3409, 41.3409, 41.3409, 41.3409, 41.3409, 41.3409, 41.3409, 41.3409, 41.3409, 41.3519, 41.3409
6.1907, 230, 198.421, 41.3886, 15.2315, 31.5787, 0, 41.3886, 41.3886, 198.022, 41.4549, 41.7095, 41.3886, 41.3886, 41.3886, 41.3886, 41.3886, 41.3886, 41.3886, 41.3886, 41.3886, 41.3886, 41.3886, 41.3886, 41.3886, 41.3886, 41.4005, 41.3886
6.1986, 294, 249.104, 41.4361, 17.2047, 44.8965, 0, 41.4361, 41.4362, 248.811, 41.4869, 41.6646, 41.4361, 41.4361, 41.4361, 41.4361, 41.4361, 41.4361, 41.4361, 41.4361, 41.4361, 41.4361, 41.4361, 41.4361, 41.4361, 41.4361, 41.449, 41.4361
6.2065, 302, 313.465, 41.4835, 17.4356, -11.4647, 0, 41.4835, 41.4835, 313.247, 41.5262, 41.6444, 41.4835, 41.4835, 41.4835, 41.4835, 41.4835, 41.4835, 41.4835, 41.4835, 41.4835, 41.4835, 41.4835, 41.4835, 41.4835, 41.4835, 41.4971, 41.4835
6.21439, 450, 394.131, 41.5304, 21.2603, 55.8689, 0, 41.5304, 41.5304, 393.964, 41.5714, 41.6426, 41.5304, 41.5304, 41.5304, 41.5304, 41.5304, 41.5304, 41.5304, 41.5304, 41.5304, 41.5304, 41.5304, 41.5304, 41.5304, 41.5304, 41.5447, 41.5304
6.22229, 574, 493.937, 41.5768, 24, 80.0628, 0, 41.5768, 41.5768, 493.8, 41.6218, 41.6542, 41.5768, 41.5768, 41.5768, 41.5768, 41.5768, 41.5768, 41.5768, 41.5768, 41.5768, 41.5768, 41.5768, 41.5768, 41.5768, 41.5768, 41.5917, 41.5768
