   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_138.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.654555, 0, 0.00215744, 0.000109326, 1.41421, -0.00215744, 0.000109326, 0.000109368, 0.00010934, 0.000582093, 0.00013322, 0.000115504, 0.000297272, 0.000417098, 0.000983737, 0.000112598, 0.000111492, 0.000109326, 0.0001103, 0.000109327, 0.000263848, 0.000109326, 0.000109326, 0.000123482
0.662442, 0, 0.00345494, 0.00017479, 1.41421, -0.00345494, 0.00017479, 0.000174857, 0.000174812, 0.000928906, 0.000212903, 0.000184645, 0.000510463, 0.00066572, 0.00156957, 0.000178949, 0.000178244, 0.00017479, 0.000176153, 0.000174791, 0.000399826, 0.00017479, 0.00017479, 0.00019737
0.670329, 0, 0.00543503, 0.000273609, 1.41421, -0.00543503, 0.000273609, 0.000273713, 0.000273642, 0.00145113, 0.000333121, 0.000288997, 0.000861489, 0.00104017, 0.00245151, 0.000278883, 0.000279003, 0.000273609, 0.000275511, 0.00027361, 0.000602293, 0.000273609, 0.000273609, 0.000308867
0.678215, 0, 0.00839637, 0.000419436, 1.41421, -0.00839637, 0.000419436, 0.000419596, 0.000419487, 0.00221968, 0.00051042, 0.000442962, 0.00142878, 0.00159139, 0.00374909, 0.000426107, 0.000427683, 0.000419436, 0.000422081, 0.000419438, 0.000898968, 0.000419436, 0.000419436, 0.000473341
0.686102, 0, 0.0127372, 0.000629849, 1.41421, -0.0127372, 0.000629849, 0.000630088, 0.000629926, 0.00332528, 0.000766076, 0.000665073, 0.0023284, 0.00238457, 0.00561522, 0.000638264, 0.000642198, 0.000629849, 0.000633514, 0.000629852, 0.00132621, 0.000629849, 0.000629849, 0.00071056
0.693988, 0, 0.0189743, 0.000926726, 1.41421, -0.0189743, 0.000926726, 0.000927077, 0.000926839, 0.00488004, 0.00112653, 0.000978388, 0.00372774, 0.00350032, 0.00823862, 0.000937309, 0.000944841, 0.000926726, 0.00093178, 0.000926731, 0.00193038, 0.000926726, 0.000926726, 0.00104511
0.701875, 2, 0.0277604, 0.00133639, 2, 1.97224, 0.00133639, 0.0013369, 0.00133655, 0.00701761, 0.00162352, 0.00141063, 0.00586199, 0.00503484, 0.0118441, 0.00134965, 0.00136243, 0.00133639, 0.00134332, 0.0013364, 0.00276902, 0.00133639, 0.00133639, 0.00150652
0.709762, 0, 0.0398975, 0.00188935, 1.41421, -0.0398975, 0.00188935, 0.00189006, 0.00188958, 0.00989111, 0.00229376, 0.00199392, 0.0090525, 0.00709844, 0.0166891, 0.00190588, 0.00192603, 0.00188935, 0.00189878, 0.00188936, 0.0039116, 0.00188935, 0.00188935, 0.00212898
0.717648, 0, 0.0563417, 0.00261954, 1.41421, -0.0563417, 0.00261954, 0.00262053, 0.00261986, 0.0136684, 0.00317796, 0.00276393, 0.0137253, 0.00981226, 0.0230551, 0.00264005, 0.00267022, 0.00261954, 0.00263226, 0.00261956, 0.0054399, 0.00261954, 0.00261954, 0.00295045
0.725535, 0, 0.078198, 0.00356304, 1.41421, -0.078198, 0.00356304, 0.00356437, 0.00356347, 0.0185245, 0.00431919, 0.00375856, 0.0204273, 0.0133027, 0.0312352, 0.00358832, 0.00363169, 0.00356304, 0.00358002, 0.00356306, 0.00744799, 0.00356304, 0.00356304, 0.00401116
0.733422, 0, 0.1067, 0.00475616, 1.41421, -0.1067, 0.00475616, 0.00475793, 0.00475673, 0.0246306, 0.00576062, 0.00501588, 0.0298365, 0.0176941, 0.0415152, 0.0047871, 0.00484744, 0.00475616, 0.00477856, 0.00475618, 0.0100422, 0.00475616, 0.00475616, 0.00535153
0.741308, 0, 0.143174, 0.00623305, 1.41421, -0.143174, 0.00623305, 0.00623536, 0.00623379, 0.0321411, 0.00754245, 0.00657162, 0.0427609, 0.0230985, 0.0541515, 0.00627061, 0.00635219, 0.00623305, 0.00626223, 0.00623309, 0.0133412, 0.00623305, 0.00623305, 0.00700933
0.749195, 0, 0.18898, 0.00802299, 1.41421, -0.18898, 0.00802299, 0.00802594, 0.00802394, 0.0411785, 0.00969867, 0.00845627, 0.0601214, 0.029606, 0.0693461, 0.00806818, 0.00817573, 0.00802299, 0.00806045, 0.00802303, 0.0174774, 0.00802299, 0.00802299, 0.00901673
0.757081, 2, 0.245437, 0.0101475, 2, 1.75456, 0.0101475, 0.0101512, 0.0101487, 0.0518189, 0.0122536, 0.0106921, 0.082914, 0.0372736, 0.0872212, 0.0102014, 0.01034, 0.0101475, 0.0101949, 0.0101476, 0.0226005, 0.0101475, 0.0101475, 0.0113971
0.764968, 0, 0.313731, 0.0126178, 1.41421, -0.313731, 0.0126178, 0.0126224, 0.0126193, 0.0640782, 0.0152186, 0.0132903, 0.112145, 0.0461153, 0.107797, 0.0126814, 0.0128565, 0.0126178, 0.0126768, 0.0126179, 0.0288827, 0.0126178, 0.0126178, 0.0141619
0.772855, 0, 0.394804, 0.0154324, 1.41421, -0.394804, 0.0154324, 0.015438, 0.0154342, 0.0779015, 0.0185896, 0.0162488, 0.148742, 0.0560946, 0.130973, 0.0155066, 0.0157237, 0.0154324, 0.0155045, 0.0154325, 0.0365283, 0.0154324, 0.0154324, 0.0173086
0.780741, 4, 0.489242, 0.018576, 2.44949, 3.51076, 0.018576, 0.0185826, 0.0185781, 0.0931589, 0.0223454, 0.0195506, 0.193439, 0.0671214, 0.156522, 0.0186616, 0.0189267, 0.018576, 0.0186626, 0.018576, 0.0457863, 0.018576, 0.018576, 0.0208189
0.788628, 0, 0.597165, 0.022019, 1.41421, -0.597165, 0.022019, 0.0220268, 0.0220215, 0.109646, 0.0264477, 0.0231641, 0.246647, 0.0790517, 0.18409, 0.0221168, 0.0224359, 0.022019, 0.0221213, 0.0220191, 0.0569649, 0.022019, 0.022019, 0.0246592
0.796514, 2, 0.718133, 0.0257189, 2, 1.28187, 0.0257189, 0.0257279, 0.0257218, 0.12709, 0.0308422, 0.0270436, 0.308324, 0.0916934, 0.213211, 0.0258293, 0.0262092, 0.0257189, 0.0258374, 0.025719, 0.0704478, 0.0257189, 0.0257189, 0.0287813
0.804401, 0, 0.851082, 0.0296217, 1.41421, -0.851082, 0.0296217, 0.0296319, 0.029625, 0.145168, 0.0354614, 0.0311316, 0.37785, 0.104816, 0.243331, 0.0297448, 0.0301936, 0.0296217, 0.0297564, 0.0296218, 0.0867068, 0.0296217, 0.0296217, 0.0331252
0.812288, 2, 0.994299, 0.0336654, 2, 1.0057, 0.0336654, 0.0336769, 0.0336691, 0.16352, 0.0402282, 0.0353623, 0.453947, 0.118163, 0.273839, 0.0338013, 0.0343291, 0.0336654, 0.0338158, 0.0336655, 0.106309, 0.0336654, 0.0336654, 0.037623
0.820174, 2, 1.14545, 0.0377835, 2, 0.854555, 0.0377835, 0.0377963, 0.0377876, 0.181776, 0.0450609, 0.0396652, 0.534643, 0.131469, 0.304106, 0.0379318, 0.0385521, 0.0377835, 0.0379482, 0.0377836, 0.129908, 0.0377835, 0.0377835, 0.0422029
0.828061, 2, 1.30165, 0.0419092, 2, 0.698355, 0.0419092, 0.0419233, 0.0419137, 0.199577, 0.0498778, 0.0439697, 0.617313, 0.144478, 0.333526, 0.0420694, 0.0428011, 0.0419092, 0.0420863, 0.0419094, 0.158226, 0.0419092, 0.0419092, 0.0467948
0.835947, 2, 1.45961, 0.0459793, 2, 0.540387, 0.0459793, 0.0459945, 0.0459842, 0.216598, 0.0546024, 0.048209, 0.698793, 0.156953, 0.361549, 0.0461503, 0.0470199, 0.0459793, 0.046166, 0.0459796, 0.192009, 0.0459793, 0.0459793, 0.0513346
0.843834, 4, 1.61582, 0.0499374, 2.44949, 2.38418, 0.0499374, 0.0499536, 0.0499426, 0.232565, 0.0591674, 0.052324, 0.775568, 0.168697, 0.387718, 0.050118, 0.0511625, 0.0499374, 0.0501304, 0.0499376, 0.231957, 0.0499374, 0.0499374, 0.0557686
0.851721, 4, 1.76673, 0.0537363, 2.44949, 2.23327, 0.0537363, 0.0537535, 0.0537418, 0.247267, 0.0635174, 0.0562654, 0.84403, 0.179554, 0.411683, 0.0539253, 0.0551956, 0.0537363, 0.0539324, 0.0537366, 0.27864, 0.0537363, 0.0537363, 0.0600569
0.859607, 2, 1.90894, 0.0573404, 2, 0.0910619, 0.0573404, 0.0573585, 0.0573462, 0.260565, 0.0676114, 0.0599962, 0.900765, 0.189423, 0.433217, 0.0575361, 0.0591015, 0.0573404, 0.0575358, 0.0573407, 0.332391, 0.0573404, 0.0573404, 0.0641759
0.867494, 6, 2.03944, 0.0607256, 2.82843, 3.96056, 0.0607256, 0.0607445, 0.0607317, 0.272392, 0.0714233, 0.0634917, 0.942858, 0.198248, 0.452215, 0.0609263, 0.0628783, 0.0607256, 0.0609169, 0.0607259, 0.393202, 0.0607256, 0.0607256, 0.0681197
0.87538, 2, 2.15572, 0.0638791, 2, -0.155716, 0.0638791, 0.0638986, 0.0638854, 0.282745, 0.0749406, 0.0667393, 0.968148, 0.206025, 0.468684, 0.0640831, 0.0665405, 0.0638791, 0.0640631, 0.0638794, 0.460611, 0.0638791, 0.0638791, 0.071901
0.883267, 4, 2.25585, 0.0667984, 2.44949, 1.74415, 0.0667984, 0.0668184, 0.0668048, 0.291678, 0.0781638, 0.0697371, 0.975442, 0.212789, 0.482727, 0.0670038, 0.0701174, 0.0667984, 0.0669722, 0.0667987, 0.533628, 0.0667984, 0.0667984, 0.0755518
0.891154, 4, 2.33858, 0.0694897, 2.44949, 1.66142, 0.0694897, 0.0695101, 0.0694962, 0.299292, 0.0811039, 0.0724927, 0.964618, 0.218607, 0.494522, 0.0696948, 0.073652, 0.0694897, 0.0696513, 0.0694899, 0.61069, 0.0694897, 0.0694897, 0.0791235
0.89904, 0, 2.40323, 0.0719659, 1.41421, -2.40323, 0.0719659, 0.0719867, 0.0719725, 0.305714, 0.0837795, 0.0750205, 0.936635, 0.223569, 0.504297, 0.072169, 0.0771979, 0.0719659, 0.0721137, 0.0719661, 0.689675, 0.0719659, 0.0719659, 0.0826881
0.906927, 2, 2.44969, 0.0742448, 2, -0.449692, 0.0742448, 0.0742659, 0.0742516, 0.311092, 0.0862151, 0.07734, 0.893432, 0.227777, 0.512308, 0.0744444, 0.0808172, 0.0742448, 0.074378, 0.0742451, 0.767966, 0.0742448, 0.0742448, 0.0863407
0.914813, 2, 2.47833, 0.0763475, 2, -0.478334, 0.0763475, 0.0763688, 0.0763543, 0.315581, 0.0884383, 0.0794738, 0.837741, 0.231343, 0.518823, 0.0765423, 0.0845772, 0.0763475, 0.0764658, 0.0763478, 0.842595, 0.0763475, 0.0763475, 0.0902011
0.9227, 0, 2.48989, 0.0782963, 1.41421, -2.48989, 0.0782963, 0.0783177, 0.0783032, 0.319328, 0.0904781, 0.0814461, 0.772827, 0.234371, 0.5241, 0.0784852, 0.088548, 0.0782963, 0.0784, 0.0782966, 0.910421, 0.0782963, 0.0782963, 0.0944183
0.930586, 0, 2.4854, 0.0801142, 1.41421, -2.4854, 0.0801142, 0.0801357, 0.0801211, 0.322476, 0.0923632, 0.0832814, 0.70221, 0.236964, 0.528377, 0.0802964, 0.0927996, 0.0801142, 0.0802041, 0.0801145, 0.968366, 0.0801142, 0.0801142, 0.0991734
0.938473, 4, 2.46617, 0.0818237, 2.44949, 1.53383, 0.0818236, 0.0818453, 0.0818306, 0.325149, 0.0941213, 0.0850035, 0.629372, 0.239213, 0.531868, 0.0819987, 0.0974039, 0.0818237, 0.0819009, 0.081824, 1.01366, 0.0818237, 0.0818237, 0.104683
0.94636, 6, 2.43372, 0.0834462, 2.82843, 3.56628, 0.0834461, 0.0834679, 0.0834531, 0.327455, 0.0957784, 0.0866349, 0.557519, 0.241198, 0.534755, 0.0836139, 0.102421, 0.0834462, 0.0835119, 0.0834465, 1.04407, 0.0834462, 0.0834462, 0.111197
0.954246, 4, 2.38985, 0.0850016, 2.44949, 1.61015, 0.0850016, 0.0850234, 0.0850086, 0.329486, 0.0973579, 0.0881966, 0.489379, 0.242986, 0.537191, 0.0851623, 0.107913, 0.0850016, 0.0850572, 0.0850019, 1.0581, 0.0850016, 0.0850016, 0.119001
0.962133, 4, 2.33656, 0.0865084, 2.44949, 1.66344, 0.0865084, 0.0865302, 0.0865154, 0.331318, 0.0988811, 0.0897076, 0.427085, 0.244634, 0.539298, 0.0866626, 0.113938, 0.0865084, 0.0865552, 0.0865087, 1.05514, 0.0865084, 0.0865084, 0.128399
0.97002, 4, 2.27614, 0.0879831, 2.44949, 1.72386, 0.087983, 0.0880049, 0.0879901, 0.33301, 0.100367, 0.0911851, 0.372118, 0.246188, 0.541173, 0.0881318, 0.12055, 0.0879831, 0.0880224, 0.0879834, 1.03549, 0.0879831, 0.0879831, 0.139706
0.977906, 0, 2.21107, 0.0894403, 1.41421, -2.21107, 0.0894401, 0.0894621, 0.0894473, 0.334609, 0.101831, 0.0926442, 0.32532, 0.247683, 0.542893, 0.0895847, 0.127814, 0.0894403, 0.0894732, 0.0894405, 1.00037, 0.0894403, 0.0894403, 0.153221
0.985793, 4, 2.14404, 0.0908927, 2.44949, 1.85596, 0.0908925, 0.0909145, 0.0908997, 0.336153, 0.103288, 0.0940977, 0.286953, 0.249149, 0.544513, 0.0910347, 0.135811, 0.0908927, 0.0909203, 0.0908929, 0.951816, 0.0908927, 0.0908927, 0.1692
0.993679, 8, 2.07779, 0.092351, 3.16228, 5.92221, 0.0923507, 0.0923728, 0.092358, 0.337669, 0.104749, 0.0955568, 0.256798, 0.250605, 0.546075, 0.0924927, 0.144669, 0.092351, 0.0923743, 0.0923513, 0.892461, 0.092351, 0.092351, 0.187817
1.00157, 4, 2.01507, 0.0938238, 2.44949, 1.98493, 0.0938234, 0.0938456, 0.0938308, 0.339178, 0.106224, 0.0970301, 0.234257, 0.252069, 0.547609, 0.0939679, 0.154605, 0.0938238, 0.0938434, 0.0938241, 0.825362, 0.0938238, 0.0938238, 0.209132
1.00945, 4, 1.95853, 0.0953176, 2.44949, 2.04147, 0.0953171, 0.0953394, 0.0953246, 0.340693, 0.107719, 0.0985242, 0.218471, 0.253551, 0.549134, 0.0954672, 0.165995, 0.0953176, 0.0953342, 0.0953179, 0.753739, 0.0953176, 0.0953176, 0.233052
1.01734, 2, 1.9107, 0.0968369, 2, 0.0892954, 0.0968362, 0.0968587, 0.0968439, 0.342225, 0.109239, 0.100044, 0.208422, 0.255059, 0.550663, 0.0969959, 0.179496, 0.0968369, 0.0968511, 0.0968372, 0.680748, 0.0968369, 0.0968369, 0.259302
1.02523, 0, 1.87402, 0.0983839, 1.41421, -1.87402, 0.098383, 0.0984057, 0.0983909, 0.34378, 0.110786, 0.101591, 0.203019, 0.256595, 0.552201, 0.0985568, 0.196228, 0.0983839, 0.098396, 0.0983842, 0.609273, 0.0983839, 0.0983839, 0.287405
1.03311, 6, 1.85103, 0.099959, 2.82843, 4.14897, 0.0999577, 0.0999808, 0.099966, 0.345359, 0.112362, 0.103166, 0.201169, 0.258161, 0.553747, 0.100152, 0.218057, 0.099959, 0.0999693, 0.0999593, 0.541769, 0.099959, 0.099959, 0.316684
1.041, 0, 1.84479, 0.10156, 1.41421, -1.84479, 0.101559, 0.101582, 0.101567, 0.346963, 0.113963, 0.104767, 0.201834, 0.259755, 0.555295, 0.10178, 0.248006, 0.10156, 0.101569, 0.101561, 0.480163, 0.10156, 0.10156, 0.346272
1.04889, 2, 1.85945, 0.103185, 2, 0.140551, 0.103182, 0.103207, 0.103192, 0.348589, 0.115587, 0.106392, 0.204063, 0.261374, 0.556832, 0.103439, 0.290839, 0.103185, 0.103192, 0.103185, 0.425803, 0.103185, 0.103185, 0.375157
1.05677, 0, 1.90115, 0.104827, 1.41421, -1.90115, 0.104824, 0.104848, 0.104834, 0.350231, 0.117229, 0.108034, 0.207027, 0.263011, 0.558342, 0.105127, 0.353846, 0.104827, 0.104833, 0.104827, 0.379472, 0.104827, 0.104827, 0.402234
1.06466, 4, 1.97918, 0.106479, 2.44949, 2.02082, 0.106475, 0.106501, 0.106486, 0.351884, 0.118882, 0.109686, 0.210031, 0.264661, 0.5598, 0.106839, 0.447868, 0.106479, 0.106485, 0.10648, 0.341433, 0.106479, 0.106479, 0.426378
1.07255, 0, 2.1074, 0.108134, 1.41421, -2.1074, 0.108129, 0.108156, 0.108141, 0.353539, 0.120537, 0.111341, 0.212527, 0.266314, 0.561176, 0.10857, 0.588533, 0.108134, 0.108139, 0.108135, 0.311512, 0.108134, 0.108134, 0.446524
1.08043, 0, 2.30582, 0.109782, 1.41421, -2.30582, 0.109775, 0.109804, 0.109789, 0.355187, 0.122185, 0.112989, 0.214116, 0.26796, 0.56243, 0.110316, 0.797698, 0.109782, 0.109786, 0.109782, 0.289197, 0.109782, 0.109782, 0.46175
1.08832, 4, 2.60234, 0.111411, 2.44949, 1.39766, 0.111402, 0.111433, 0.111418, 0.356816, 0.123814, 0.114618, 0.214547, 0.269588, 0.563519, 0.112071, 1.10495, 0.111411, 0.111415, 0.111411, 0.273733, 0.111411, 0.111411, 0.471351
1.09621, 10, 3.0342, 0.113008, 3.4641, 6.9658, 0.112997, 0.11303, 0.113015, 0.358414, 0.125411, 0.116215, 0.213702, 0.271185, 0.56439, 0.11383, 1.54897, 0.113008, 0.113011, 0.113009, 0.264223, 0.113008, 0.113008, 0.474896
1.10409, 4, 3.64914, 0.114559, 2.44949, 0.350861, 0.114544, 0.114581, 0.114566, 0.359965, 0.126962, 0.117766, 0.211587, 0.272735, 0.564986, 0.115589, 2.17859, 0.114559, 0.114562, 0.11456, 0.259702, 0.114559, 0.114559, 0.472262
1.11198, 6, 4.50569, 0.116048, 2.82843, 1.49431, 0.116028, 0.116069, 0.116055, 0.361453, 0.12845, 0.119255, 0.208307, 0.274224, 0.565244, 0.117345, 3.05295, 0.116048, 0.11605, 0.116048, 0.259212, 0.116048, 0.116048, 0.463647
1.11986, 10, 5.67222, 0.117455, 3.4641, 4.32778, 0.11743, 0.117477, 0.117462, 0.36286, 0.129858, 0.120662, 0.204042, 0.275631, 0.565101, 0.119098, 4.24064, 0.117455, 0.117457, 0.117455, 0.261842, 0.117455, 0.117455, 0.449544
1.12775, 10, 7.22439, 0.118761, 3.4641, 2.77561, 0.118729, 0.118782, 0.118768, 0.364166, 0.131163, 0.121968, 0.19902, 0.276936, 0.564498, 0.12085, 5.81714, 0.118761, 0.118762, 0.118761, 0.266762, 0.118761, 0.118761, 0.430702
1.13564, 12, 9.24078, 0.119942, 3.74166, 2.75922, 0.119903, 0.119964, 0.119949, 0.365347, 0.132345, 0.123149, 0.193488, 0.278118, 0.563382, 0.122606, 7.86049, 0.119942, 0.119943, 0.119942, 0.273243, 0.119942, 0.119942, 0.408061
1.14352, 20, 11.796, 0.120974, 4.69042, 8.20396, 0.120924, 0.120995, 0.120981, 0.366379, 0.133376, 0.124181, 0.187692, 0.279149, 0.561711, 0.124376, 10.4446, 0.120974, 0.120975, 0.120974, 0.280657, 0.120974, 0.120974, 0.382674
1.15141, 26, 14.9526, 0.121828, 5.2915, 11.0474, 0.121767, 0.12185, 0.121835, 0.367234, 0.134231, 0.125035, 0.181849, 0.280004, 0.559467, 0.126171, 13.631, 0.121828, 0.121829, 0.121829, 0.288477, 0.121828, 0.121828, 0.355629
1.1593, 16, 18.7508, 0.122477, 4.24264, -2.75076, 0.1224, 0.122499, 0.122484, 0.367882, 0.13488, 0.125684, 0.176138, 0.280653, 0.556654, 0.12801, 17.4589, 0.122477, 0.122478, 0.122477, 0.296266, 0.122477, 0.122477, 0.327968
1.16718, 30, 23.1979, 0.122889, 5.65685, 6.8021, 0.122794, 0.122911, 0.122896, 0.368294, 0.135292, 0.126096, 0.170688, 0.281065, 0.553313, 0.129909, 21.9349, 0.122889, 0.12289, 0.122889, 0.303666, 0.122889, 0.122889, 0.300629
1.17507, 34, 28.2591, 0.123033, 6, 5.74088, 0.122916, 0.123055, 0.12304, 0.368438, 0.135436, 0.12624, 0.165577, 0.281209, 0.549524, 0.131889, 27.0233, 0.123033, 0.123034, 0.123033, 0.31038, 0.123033, 0.123033, 0.274392
1.18296, 36, 33.8496, 0.122878, 6.16441, 2.15038, 0.122734, 0.1229, 0.122886, 0.368284, 0.135281, 0.126085, 0.160833, 0.281054, 0.545416, 0.133966, 32.6386, 0.122878, 0.122879, 0.122879, 0.31616, 0.122878, 0.122878, 0.249855
1.19084, 66, 39.8311, 0.122396, 8.24621, 26.1689, 0.12222, 0.122418, 0.122403, 0.367801, 0.134799, 0.125603, 0.15644, 0.280572, 0.541174, 0.136151, 38.6419, 0.122396, 0.122396, 0.122396, 0.320795, 0.122396, 0.122396, 0.227417
1.19873, 58, 46.0128, 0.12156, 7.74597, 11.9872, 0.121346, 0.121582, 0.121567, 0.366965, 0.133963, 0.124767, 0.15235, 0.279735, 0.537047, 0.138445, 44.8421, 0.12156, 0.12156, 0.12156, 0.324104, 0.12156, 0.12156, 0.207295
1.20662, 54, 52.1596, 0.120348, 7.48331, 1.84041, 0.120089, 0.12037, 0.120355, 0.365754, 0.132751, 0.123555, 0.148492, 0.278524, 0.533349, 0.140836, 51.004, 0.120348, 0.120349, 0.120349, 0.325926, 0.120348, 0.120348, 0.189535
1.2145, 46, 58.0046, 0.118747, 6.9282, -12.0046, 0.118435, 0.118769, 0.118754, 0.364152, 0.13115, 0.121954, 0.144785, 0.276923, 0.530474, 0.143294, 56.8604, 0.118747, 0.118747, 0.118747, 0.326125, 0.118747, 0.118747, 0.174051
1.22239, 64, 63.2681, 0.116749, 8.12404, 0.731907, 0.116374, 0.116771, 0.116756, 0.362154, 0.129152, 0.119956, 0.141147, 0.274925, 0.528895, 0.145773, 62.1316, 0.116749, 0.116749, 0.116749, 0.324589, 0.116749, 0.116749, 0.160657
1.23028, 60, 67.679, 0.114356, 7.87401, -7.67902, 0.113908, 0.114378, 0.114363, 0.359761, 0.126759, 0.117563, 0.137503, 0.272532, 0.529173, 0.148206, 66.5464, 0.114356, 0.114356, 0.114356, 0.321238, 0.114356, 0.114356, 0.149105
1.23816, 62, 70.9986, 0.111581, 8, -8.9986, 0.111047, 0.111603, 0.111588, 0.356986, 0.123984, 0.114788, 0.133792, 0.269757, 0.531955, 0.150516, 69.8659, 0.111581, 0.111581, 0.111582, 0.316034, 0.111581, 0.111581, 0.139117
1.24605, 62, 73.0414, 0.108448, 8, -11.0414, 0.107814, 0.10847, 0.108455, 0.353852, 0.120851, 0.111655, 0.12997, 0.266623, 0.53798, 0.152621, 71.9044, 0.108448, 0.108448, 0.108448, 0.308986, 0.108448, 0.108448, 0.130413
1.25394, 92, 73.6929, 0.10499, 9.69536, 18.3071, 0.10424, 0.105012, 0.104997, 0.350394, 0.117393, 0.108197, 0.126015, 0.263165, 0.548068, 0.154449, 72.5472, 0.10499, 0.10499, 0.10499, 0.300158, 0.10499, 0.10499, 0.122733
1.26182, 62, 72.9202, 0.101252, 8, -10.9202, 0.100368, 0.101274, 0.101259, 0.346654, 0.113655, 0.104459, 0.121923, 0.259426, 0.563122, 0.15595, 71.7607, 0.101252, 0.101252, 0.101252, 0.289677, 0.101252, 0.101252, 0.115852
1.26971, 56, 70.7744, 0.0972875, 7.61577, -14.7744, 0.0962471, 0.0973094, 0.0972945, 0.342688, 0.10969, 0.100494, 0.11771, 0.25546, 0.584105, 0.157126, 69.5954, 0.0972875, 0.0972876, 0.0972878, 0.27773, 0.0972875, 0.0972875, 0.109586
1.2776, 76, 67.3859, 0.0931572, 8.83176, 8.61405, 0.0919365, 0.093179, 0.0931642, 0.338553, 0.10556, 0.0963641, 0.113407, 0.251327, 0.612029, 0.158046, 66.1807, 0.0931572, 0.0931572, 0.0931575, 0.26456, 0.0931572, 0.0931572, 0.103796
1.28548, 54, 62.9511, 0.088927, 7.48331, -8.95107, 0.0874985, 0.0889489, 0.088934, 0.334317, 0.101329, 0.0921338, 0.109057, 0.247092, 0.64793, 0.158883, 61.7118, 0.088927, 0.088927, 0.0889273, 0.250458, 0.088927, 0.088927, 0.0983848
1.29337, 64, 57.7138, 0.0846656, 8.12404, 6.28621, 0.0829978, 0.0846875, 0.0846727, 0.330044, 0.0970672, 0.0878723, 0.104712, 0.242824, 0.692837, 0.159933, 56.4314, 0.0846656, 0.0846657, 0.0846659, 0.235747, 0.0846656, 0.0846656, 0.0932911
1.30126, 64, 51.9444, 0.0804421, 8.12404, 12.0556, 0.0784993, 0.0804639, 0.0804491, 0.325804, 0.0928428, 0.0836485, 0.10043, 0.238589, 0.747745, 0.161646, 50.6084, 0.0804421, 0.0804421, 0.0804424, 0.22077, 0.0804421, 0.0804421, 0.0884854
1.30914, 46, 45.9166, 0.0763229, 6.9282, 0.0834007, 0.0740647, 0.0763447, 0.0763299, 0.321657, 0.0887223, 0.079529, 0.0962681, 0.234452, 0.813585, 0.164654, 44.5148, 0.0763229, 0.0763229, 0.0763232, 0.205867, 0.0763229, 0.0763229, 0.08396
1.31703, 36, 39.8876, 0.0723699, 6.16441, -3.8876, 0.0697508, 0.0723917, 0.0723769, 0.317663, 0.0847672, 0.0755754, 0.0922831, 0.230471, 0.891186, 0.169783, 38.4061, 0.0723699, 0.0723699, 0.0723701, 0.191358, 0.0723699, 0.0723699, 0.0797228
1.32492, 42, 34.0816, 0.0686382, 6.63325, 7.91845, 0.0656072, 0.06866, 0.0686452, 0.313869, 0.0810325, 0.071843, 0.0885258, 0.226698, 0.981257, 0.17807, 32.5047, 0.0686382, 0.0686382, 0.0686385, 0.17753, 0.0686382, 0.0686382, 0.0757908
1.3328, 40, 28.6783, 0.065175, 6.48074, 11.3217, 0.0616747, 0.0651968, 0.065182, 0.310314, 0.0775648, 0.0683786, 0.08504, 0.223174, 1.08436, 0.190756, 26.9885, 0.065175, 0.065175, 0.0651752, 0.164619, 0.065175, 0.065175, 0.0721842
1.34069, 18, 23.8078, 0.0620179, 4.47214, -5.80779, 0.0579845, 0.0620397, 0.0620249, 0.307025, 0.0744013, 0.06522, 0.0818608, 0.21993, 1.20088, 0.209271, 21.9856, 0.0620179, 0.0620179, 0.0620182, 0.152805, 0.0620179, 0.0620179, 0.0689223
1.34858, 20, 19.55, 0.0591955, 4.69042, 0.450035, 0.0545578, 0.0592173, 0.0592025, 0.304016, 0.0715698, 0.0623953, 0.0790146, 0.216984, 1.33105, 0.235182, 17.5743, 0.0591955, 0.0591955, 0.0591958, 0.142207, 0.0591955, 0.0591955, 0.066021
1.35646, 10, 15.9383, 0.0567264, 3.4641, -5.93827, 0.0514056, 0.0567482, 0.0567334, 0.301289, 0.0690881, 0.059923, 0.0765179, 0.214344, 1.47492, 0.270133, 13.7862, 0.0567264, 0.0567264, 0.0567267, 0.132883, 0.0567264, 0.0567264, 0.0634904
1.36435, 20, 12.9675, 0.0546207, 4.69042, 7.03255, 0.0485296, 0.0546424, 0.0546277, 0.298833, 0.0669652, 0.0578129, 0.0743785, 0.212006, 1.63238, 0.315732, 10.6147, 0.0546207, 0.0546207, 0.054621, 0.124836, 0.0546207, 0.0546207, 0.0613343
1.37224, 18, 10.6021, 0.0528803, 4.47214, 7.39791, 0.0459229, 0.0529019, 0.0528872, 0.296627, 0.0652021, 0.0560667, 0.0725962, 0.209957, 1.80315, 0.373422, 8.02339, 0.0528803, 0.0528803, 0.0528806, 0.118022, 0.0528803, 0.0528803, 0.0595506
