   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_127.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.700334, 0, 0.0263019, 0.00188216, 1.41421, -0.0263019, 0.00188216, 0.0018822, 0.00606017, 0.00200705, 0.00188951, 0.00220478, 0.0144148, 0.00205472, 0.0043586, 0.00188358, 0.00190657, 0.00189784, 0.00188216, 0.00188217, 0.0063344, 0.00188216, 0.00188216, 0.00199361
0.708235, 2, 0.0417487, 0.00279327, 2, 1.95825, 0.00279327, 0.00279333, 0.0090029, 0.00297889, 0.00280419, 0.00327276, 0.0241472, 0.00304974, 0.00647391, 0.00279509, 0.00282954, 0.00281657, 0.00279327, 0.00279328, 0.00934488, 0.00279327, 0.00279327, 0.00295892
0.716136, 0, 0.0651342, 0.00404682, 1.41421, -0.0651342, 0.00404682, 0.0040469, 0.0130578, 0.00431618, 0.00406267, 0.00474262, 0.0395948, 0.00441899, 0.00938792, 0.00404913, 0.00409946, 0.00408064, 0.00404682, 0.00404684, 0.0135516, 0.00404682, 0.00404682, 0.0042872
0.724036, 2, 0.0998283, 0.00572561, 2, 1.90017, 0.00572561, 0.00572573, 0.0184977, 0.0061074, 0.00574808, 0.00671184, 0.0635263, 0.00625313, 0.013296, 0.00572853, 0.00580022, 0.00577356, 0.00572561, 0.00572564, 0.0193008, 0.00572561, 0.00572561, 0.00606633
0.731937, 0, 0.150242, 0.00791429, 1.41421, -0.150242, 0.00791429, 0.00791445, 0.0256038, 0.00844307, 0.00794541, 0.00928023, 0.0996911, 0.00864491, 0.0183994, 0.00791794, 0.00801762, 0.00798071, 0.00791429, 0.00791433, 0.026989, 0.00791429, 0.00791429, 0.0083862
0.739838, 0, 0.221954, 0.0106922, 1.41421, -0.221954, 0.0106922, 0.0106924, 0.0346435, 0.0114082, 0.0107343, 0.0125417, 0.15297, 0.0116815, 0.0248889, 0.0106968, 0.0108321, 0.0107822, 0.0106922, 0.0106923, 0.037058, 0.0106922, 0.0106922, 0.0113312
0.747738, 0, 0.321753, 0.014125, 1.41421, -0.321753, 0.014125, 0.0141253, 0.0458439, 0.0150732, 0.0141808, 0.0165743, 0.229446, 0.0154351, 0.0329258, 0.0141306, 0.0143103, 0.0142442, 0.014125, 0.0141251, 0.0499921, 0.014125, 0.014125, 0.0149713
0.755639, 0, 0.457549, 0.0182552, 1.41421, -0.457549, 0.0182552, 0.0182556, 0.0593612, 0.019484, 0.0183276, 0.0214293, 0.33634, 0.019953, 0.04262, 0.018262, 0.0184953, 0.0184099, 0.0182552, 0.0182553, 0.0663225, 0.0182552, 0.0182552, 0.0193521
0.76354, 2, 0.638102, 0.0230936, 2, 1.3619, 0.0230936, 0.0230941, 0.0752534, 0.0246528, 0.0231854, 0.0271212, 0.481739, 0.0252478, 0.0540103, 0.0231018, 0.0233982, 0.0232901, 0.0230936, 0.0230937, 0.0866458, 0.0230936, 0.0230936, 0.0244856
0.77144, 0, 0.872518, 0.0286118, 1.41421, -0.872518, 0.0286118, 0.0286124, 0.0934564, 0.0305502, 0.0287259, 0.033619, 0.674083, 0.0312899, 0.0670472, 0.0286215, 0.0289904, 0.0288566, 0.0286118, 0.028612, 0.111665, 0.0286118, 0.0286118, 0.0303427
0.779341, 2, 1.16952, 0.0347389, 2, 0.830482, 0.0347389, 0.0347396, 0.113771, 0.0371013, 0.0348779, 0.0408415, 0.92137, 0.0380028, 0.0815839, 0.0347503, 0.0352001, 0.0350381, 0.0347389, 0.034739, 0.142258, 0.0347389, 0.0347389, 0.0368493
0.787242, 4, 1.53646, 0.0413604, 2.44949, 2.46354, 0.0413604, 0.0413612, 0.135862, 0.0441852, 0.0415266, 0.0486575, 1.23008, 0.045263, 0.0973742, 0.0413736, 0.0419116, 0.0417199, 0.0413604, 0.0413605, 0.179578, 0.0413604, 0.0413604, 0.0438853
0.795142, 0, 1.97824, 0.0483238, 1.41421, -1.97824, 0.0483238, 0.0483248, 0.159268, 0.0516402, 0.048519, 0.0568906, 1.60396, 0.0529053, 0.114084, 0.0483389, 0.0489704, 0.0487491, 0.0483238, 0.048324, 0.225184, 0.0483238, 0.0483238, 0.0512907
0.803043, 2, 2.49616, 0.0554468, 2, -0.496164, 0.0554468, 0.055448, 0.183434, 0.0592726, 0.0556719, 0.0653296, 2.04268, 0.0607318, 0.131309, 0.0554638, 0.0561919, 0.0559429, 0.0554468, 0.055447, 0.281179, 0.0554468, 0.0554468, 0.0588741
0.810944, 0, 3.08694, 0.0625296, 1.41421, -3.08694, 0.0625296, 0.0625309, 0.207743, 0.0668704, 0.062785, 0.0737426, 2.5407, 0.0685254, 0.148602, 0.0625486, 0.0633737, 0.0631019, 0.0625296, 0.0625299, 0.350341, 0.0625296, 0.0625296, 0.0664263
0.818844, 0, 3.742, 0.0693699, 1.41421, -3.742, 0.0693699, 0.0693714, 0.231565, 0.0742183, 0.0696552, 0.0818942, 3.08648, 0.0760662, 0.165508, 0.0693907, 0.0703106, 0.070025, 0.0693699, 0.0693702, 0.436211, 0.0693699, 0.0693699, 0.0737356
0.826745, 4, 4.44735, 0.0757772, 2.44949, -0.447346, 0.0757772, 0.0757789, 0.254304, 0.0811138, 0.0760913, 0.0895626, 3.66226, 0.0831469, 0.181595, 0.0757999, 0.0768094, 0.0765241, 0.0757772, 0.0757776, 0.543084, 0.0757772, 0.0757772, 0.0806044
0.834646, 6, 5.18398, 0.0815871, 2.82843, 0.816022, 0.0815871, 0.0815889, 0.275435, 0.0873817, 0.0819281, 0.0965556, 4.24457, 0.089588, 0.196487, 0.0816115, 0.082703, 0.0824394, 0.0815871, 0.0815875, 0.675874, 0.0815871, 0.0815871, 0.0868634
0.842547, 0, 5.92897, 0.0866713, 1.41421, -5.92897, 0.0866713, 0.0866732, 0.294544, 0.0928851, 0.0870369, 0.102723, 4.80563, 0.0952493, 0.209884, 0.0866971, 0.0878607, 0.0876495, 0.0866713, 0.0866717, 0.839805, 0.0866713, 0.0866713, 0.0923832
0.850447, 2, 6.65709, 0.0909444, 2, -4.65709, 0.0909444, 0.0909465, 0.311346, 0.0975327, 0.0913321, 0.107963, 5.31544, 0.100037, 0.221583, 0.0909715, 0.0921953, 0.0920795, 0.0909444, 0.0909449, 1.03992, 0.0909444, 0.0909444, 0.0970825
0.858348, 12, 7.34283, 0.0943665, 3.74166, 4.65717, 0.0943665, 0.0943687, 0.325692, 0.101281, 0.0947734, 0.112229, 5.74441, 0.103907, 0.23148, 0.0943946, 0.0956652, 0.0957036, 0.0943665, 0.094367, 1.28039, 0.0943665, 0.0943665, 0.10093
0.866249, 6, 7.96245, 0.0969408, 2.82843, -1.96245, 0.0969408, 0.0969431, 0.337562, 0.104134, 0.0973641, 0.115521, 6.06629, 0.106862, 0.239564, 0.0969696, 0.0982726, 0.0985439, 0.0969408, 0.0969413, 1.56376, 0.0969408, 0.0969408, 0.103945
0.874149, 4, 8.49585, 0.0987087, 2.44949, -4.49585, 0.0987087, 0.098711, 0.347053, 0.106132, 0.0991456, 0.117885, 6.26087, 0.108944, 0.24591, 0.098738, 0.100058, 0.100665, 0.0987087, 0.0987092, 1.89006, 0.0987087, 0.0987087, 0.106191
0.88205, 2, 8.92803, 0.0997416, 2, -6.92803, 0.0997416, 0.099744, 0.35435, 0.107352, 0.100189, 0.119402, 6.31615, 0.11023, 0.250656, 0.0997711, 0.101093, 0.102168, 0.0997416, 0.0997421, 2.25605, 0.0997416, 0.0997416, 0.107768
0.889951, 6, 9.24966, 0.100132, 2.82843, -3.24966, 0.100132, 0.100135, 0.359703, 0.107892, 0.100589, 0.120176, 6.22962, 0.11082, 0.253988, 0.100162, 0.10147, 0.10318, 0.100132, 0.100133, 2.65471, 0.100132, 0.100132, 0.108807
0.897851, 14, 9.45722, 0.0999868, 4, 4.54278, 0.0999868, 0.0999893, 0.363396, 0.107861, 0.10045, 0.120327, 6.00851, 0.110827, 0.256117, 0.100016, 0.101295, 0.103844, 0.0999868, 0.0999874, 3.07497, 0.0999868, 0.0999868, 0.109466
0.905752, 12, 9.55224, 0.0994147, 3.74166, 2.44776, 0.0994147, 0.0994171, 0.365723, 0.107375, 0.0998831, 0.119978, 5.66888, 0.110368, 0.257264, 0.0994431, 0.100679, 0.104316, 0.0994147, 0.0994152, 3.50197, 0.0994147, 0.0994147, 0.109917
0.913653, 10, 9.54022, 0.0985242, 3.4641, 0.459779, 0.0985242, 0.0985267, 0.366973, 0.106549, 0.0989964, 0.119253, 5.23382, 0.109558, 0.257642, 0.0985519, 0.0997322, 0.104749, 0.0985242, 0.0985248, 3.91781, 0.0985242, 0.0985242, 0.110353
0.921553, 8, 9.42935, 0.0974167, 3.16228, -1.42935, 0.0974167, 0.0974192, 0.367409, 0.105487, 0.0978916, 0.118265, 4.73098, 0.108508, 0.257449, 0.0974433, 0.0985569, 0.105293, 0.0974167, 0.0974172, 4.30267, 0.0974167, 0.0974167, 0.110985
0.929454, 8, 9.22931, 0.0961836, 3.16228, -1.22931, 0.0961836, 0.0961862, 0.367263, 0.104287, 0.0966605, 0.117116, 4.18979, 0.107312, 0.256861, 0.0962092, 0.0972466, 0.106089, 0.0961836, 0.0961842, 4.63644, 0.0961836, 0.0961836, 0.112048
0.937355, 14, 8.95037, 0.094905, 4, 5.04963, 0.094905, 0.0949075, 0.366733, 0.103031, 0.0953832, 0.115895, 3.63885, 0.106058, 0.256026, 0.0949294, 0.0958838, 0.107262, 0.094905, 0.0949056, 4.90047, 0.094905, 0.094905, 0.113804
0.945255, 20, 8.60292, 0.0936487, 4.69042, 11.3971, 0.0936486, 0.0936512, 0.365981, 0.101789, 0.0941277, 0.114677, 3.10362, 0.104816, 0.255068, 0.0936719, 0.0945388, 0.108925, 0.0936487, 0.0936492, 5.07929, 0.0936487, 0.0936487, 0.11655
0.953156, 6, 8.19737, 0.0924705, 2.82843, -2.19737, 0.0924705, 0.0924731, 0.365134, 0.100621, 0.0929502, 0.113525, 2.60485, 0.103646, 0.254086, 0.0924925, 0.0932702, 0.111174, 0.0924705, 0.0924711, 5.16218, 0.0924705, 0.0924705, 0.120622
0.961057, 18, 7.74439, 0.0914154, 4.47214, 10.2556, 0.0914154, 0.091418, 0.364292, 0.0995723, 0.0918954, 0.112486, 2.15773, 0.102594, 0.253158, 0.0914363, 0.0921256, 0.114085, 0.0914154, 0.091416, 5.1442, 0.0914154, 0.0914154, 0.126391
0.968958, 8, 7.25521, 0.0905179, 3.16228, 0.744793, 0.0905178, 0.0905204, 0.363528, 0.0986788, 0.0909981, 0.111599, 1.77167, 0.101698, 0.252339, 0.0905378, 0.0911421, 0.11772, 0.0905179, 0.0905185, 5.02674, 0.0905179, 0.0905179, 0.134253
0.976858, 8, 6.74188, 0.0898032, 3.16228, 1.25812, 0.0898031, 0.0898058, 0.362896, 0.0979666, 0.0902836, 0.110891, 1.45078, 0.100983, 0.251673, 0.0898223, 0.0903473, 0.122126, 0.0898032, 0.0898038, 4.81733, 0.0898032, 0.0898032, 0.144612
0.984759, 6, 6.21731, 0.0892883, 2.82843, -0.217309, 0.0892882, 0.0892909, 0.36243, 0.0974532, 0.0897688, 0.11038, 1.19464, 0.100467, 0.251188, 0.0893068, 0.0897604, 0.127342, 0.0892883, 0.0892889, 4.5289, 0.0892883, 0.0892883, 0.157843
0.99266, 2, 5.695, 0.0889828, 2, -3.695, 0.0889825, 0.0889853, 0.362154, 0.0971485, 0.0894633, 0.110076, 0.99937, 0.100159, 0.250899, 0.0890009, 0.089393, 0.133403, 0.0889828, 0.0889833, 4.17848, 0.0889828, 0.0889828, 0.174257
1.00056, 8, 5.18843, 0.0888894, 3.16228, 2.81157, 0.0888891, 0.0888919, 0.362077, 0.0970556, 0.08937, 0.109984, 0.858673, 0.100065, 0.250815, 0.0889076, 0.0892497, 0.140363, 0.0888894, 0.08889, 3.7856, 0.0888894, 0.0888894, 0.194045
1.00846, 14, 4.71031, 0.0890056, 4, 9.28969, 0.0890051, 0.0890081, 0.362203, 0.0971721, 0.0894862, 0.110101, 0.764816, 0.10018, 0.250935, 0.0890241, 0.08933, 0.148317, 0.0890056, 0.0890062, 3.37057, 0.0890056, 0.0890056, 0.217227
1.01636, 6, 4.27175, 0.0893234, 2.82843, 1.72825, 0.0893228, 0.089326, 0.362526, 0.0974901, 0.089804, 0.110419, 0.709416, 0.100496, 0.251254, 0.0893428, 0.0896281, 0.157457, 0.0893234, 0.089324, 2.95286, 0.0893234, 0.0893234, 0.243606
1.02426, 2, 3.88153, 0.0898312, 2, -1.88153, 0.0898303, 0.0898337, 0.363036, 0.0979979, 0.0903118, 0.110927, 0.68405, 0.101003, 0.25176, 0.0898518, 0.090135, 0.168159, 0.0898312, 0.0898317, 2.54972, 0.0898312, 0.0898312, 0.272724
1.03216, 6, 3.54571, 0.0905135, 2.82843, 2.45429, 0.0905123, 0.090516, 0.36372, 0.0986803, 0.0909941, 0.11161, 0.680668, 0.101685, 0.252436, 0.0905361, 0.0908392, 0.181136, 0.0905135, 0.0905141, 2.1752, 0.0905135, 0.0905135, 0.303851
1.04006, 0, 3.26755, 0.0913527, 1.41421, -3.26755, 0.0913511, 0.0913552, 0.36456, 0.0995195, 0.0918333, 0.112449, 0.691866, 0.102524, 0.253265, 0.091378, 0.0917275, 0.197683, 0.0913527, 0.0913532, 1.83963, 0.0913527, 0.0913527, 0.335992
1.04796, 4, 3.04808, 0.0923292, 2.44949, 0.951922, 0.092327, 0.0923317, 0.365537, 0.100496, 0.0928098, 0.113426, 0.711059, 0.1035, 0.254223, 0.0923581, 0.0927863, 0.220065, 0.0923292, 0.0923297, 1.54951, 0.0923292, 0.0923292, 0.367926
1.05587, 4, 2.88704, 0.0934224, 2.44949, 1.11296, 0.0934194, 0.0934249, 0.36663, 0.101589, 0.093903, 0.114519, 0.732598, 0.104593, 0.255287, 0.0934561, 0.0940027, 0.252094, 0.0934224, 0.0934229, 1.30773, 0.0934224, 0.0934224, 0.39828
1.06377, 8, 2.78446, 0.094611, 3.16228, 5.21554, 0.0946071, 0.0946136, 0.367819, 0.102778, 0.0950916, 0.115707, 0.751844, 0.105781, 0.256431, 0.094651, 0.0953645, 0.299977, 0.094611, 0.0946116, 1.11412, 0.094611, 0.094611, 0.42562
1.07167, 6, 2.7426, 0.0958739, 2.82843, 3.2574, 0.0958687, 0.0958764, 0.369082, 0.104041, 0.0963545, 0.11697, 0.765223, 0.107044, 0.257625, 0.095922, 0.0968611, 0.373456, 0.0958739, 0.0958744, 0.966071, 0.0958739, 0.0958739, 0.448564
1.07957, 4, 2.76833, 0.0971899, 2.44949, 1.23167, 0.097183, 0.0971924, 0.370398, 0.105357, 0.0976705, 0.118286, 0.770252, 0.10836, 0.258839, 0.0972483, 0.0984834, 0.487319, 0.0971899, 0.0971904, 0.8593, 0.0971899, 0.0971899, 0.465903
1.08747, 0, 2.87569, 0.0985385, 1.41421, -2.87569, 0.0985294, 0.098541, 0.371747, 0.106705, 0.0990191, 0.119635, 0.765522, 0.109709, 0.260041, 0.0986101, 0.100224, 0.663208, 0.0985385, 0.098539, 0.78849, 0.0985385, 0.0985385, 0.476702
1.09537, 2, 3.08858, 0.0998994, 2, -1.08858, 0.0998875, 0.0999019, 0.373107, 0.108066, 0.10038, 0.120996, 0.750649, 0.11107, 0.261194, 0.0999879, 0.102077, 0.931679, 0.0998994, 0.0998999, 0.747877, 0.0998994, 0.0998994, 0.48039
1.10327, 10, 3.44315, 0.101253, 3.4641, 6.55685, 0.101237, 0.101255, 0.374461, 0.109419, 0.101733, 0.122349, 0.726151, 0.112423, 0.262263, 0.101363, 0.104037, 1.3342, 0.101253, 0.101253, 0.731717, 0.101253, 0.101253, 0.476807
1.11117, 6, 3.98964, 0.102579, 2.82843, 2.01036, 0.102559, 0.102581, 0.375787, 0.110745, 0.103059, 0.123675, 0.69329, 0.113749, 0.263208, 0.102717, 0.106097, 1.92485, 0.102579, 0.102579, 0.734606, 0.102579, 0.102579, 0.466221
1.11907, 4, 4.79312, 0.103857, 2.44949, -0.79312, 0.103832, 0.10386, 0.377066, 0.112024, 0.104338, 0.124954, 0.653865, 0.115028, 0.263988, 0.104032, 0.108251, 2.77102, 0.103857, 0.103858, 0.75169, 0.103857, 0.103857, 0.449292
1.12697, 12, 5.93255, 0.105068, 3.74166, 6.06745, 0.105035, 0.105071, 0.378276, 0.113235, 0.105549, 0.126165, 0.609986, 0.116239, 0.264564, 0.10529, 0.11049, 3.95272, 0.105068, 0.105069, 0.77877, 0.105068, 0.105068, 0.427011
1.13487, 12, 7.49735, 0.10619, 3.74166, 4.50265, 0.106148, 0.106193, 0.379398, 0.114357, 0.106671, 0.127287, 0.563855, 0.11736, 0.264895, 0.106474, 0.112803, 5.55941, 0.10619, 0.106191, 0.812327, 0.10619, 0.10619, 0.400607
1.14277, 20, 9.5816, 0.107201, 4.69042, 10.4184, 0.107147, 0.107203, 0.380409, 0.115367, 0.107681, 0.128297, 0.517556, 0.118371, 0.264947, 0.107566, 0.115176, 7.6845, 0.107201, 0.107201, 0.849503, 0.107201, 0.107201, 0.371431
1.15067, 14, 12.2748, 0.108076, 4, 1.72519, 0.108009, 0.108079, 0.381284, 0.116243, 0.108557, 0.129172, 0.4729, 0.119246, 0.264691, 0.108547, 0.117591, 10.4165, 0.108076, 0.108077, 0.88803, 0.108076, 0.108076, 0.340849
1.15857, 22, 15.6499, 0.108791, 4.89898, 6.35006, 0.108707, 0.108794, 0.382, 0.116958, 0.109272, 0.129888, 0.431318, 0.119962, 0.264106, 0.109399, 0.120026, 13.8274, 0.108791, 0.108792, 0.926146, 0.108791, 0.108791, 0.310138
1.16647, 18, 19.7498, 0.109321, 4.47214, -1.74984, 0.109216, 0.109324, 0.382529, 0.117488, 0.109802, 0.130418, 0.393806, 0.120492, 0.263183, 0.110106, 0.122457, 17.9592, 0.109321, 0.109322, 0.962497, 0.109321, 0.109321, 0.2804
1.17438, 32, 24.5727, 0.109639, 5.83095, 7.42726, 0.109508, 0.109641, 0.382847, 0.117806, 0.11012, 0.130735, 0.360927, 0.120809, 0.261929, 0.110648, 0.124855, 22.8095, 0.109639, 0.10964, 0.996032, 0.109639, 0.109639, 0.252509
1.18228, 38, 30.0598, 0.109718, 6.32456, 7.9402, 0.109557, 0.109721, 0.382926, 0.117885, 0.110199, 0.130815, 0.332851, 0.120889, 0.260368, 0.111009, 0.127194, 28.3196, 0.109718, 0.109719, 1.02591, 0.109718, 0.109718, 0.227081
1.19018, 48, 36.0856, 0.109534, 7.07107, 11.9144, 0.109336, 0.109537, 0.382742, 0.117701, 0.110015, 0.130631, 0.309427, 0.120704, 0.258544, 0.111172, 0.129442, 34.3642, 0.109534, 0.109535, 1.05141, 0.109534, 0.109534, 0.204478
1.19808, 34, 42.4567, 0.109064, 6, -8.45667, 0.108821, 0.109066, 0.382272, 0.117231, 0.109544, 0.13016, 0.290266, 0.120234, 0.256526, 0.111122, 0.131574, 40.7507, 0.109064, 0.109064, 1.07189, 0.109064, 0.109064, 0.184824
1.20598, 46, 48.9164, 0.108288, 6.9282, -2.91643, 0.107993, 0.108291, 0.381496, 0.116455, 0.108769, 0.129384, 0.274831, 0.119458, 0.25441, 0.110842, 0.133564, 47.2236, 0.108288, 0.108289, 1.0867, 0.108288, 0.108288, 0.168048
1.21388, 70, 55.1596, 0.107193, 8.48528, 14.8404, 0.106835, 0.107196, 0.380401, 0.11536, 0.107674, 0.128289, 0.262511, 0.118363, 0.252322, 0.11032, 0.135395, 53.4789, 0.107193, 0.107194, 1.09523, 0.107193, 0.107193, 0.153935
1.22178, 74, 60.8545, 0.105771, 8.7178, 13.1455, 0.10534, 0.105774, 0.37898, 0.113938, 0.106252, 0.126868, 0.25269, 0.116942, 0.250419, 0.109543, 0.137061, 59.1862, 0.105771, 0.105772, 1.09689, 0.105771, 0.105771, 0.14217
1.22968, 66, 65.6721, 0.104024, 8.24621, 0.327927, 0.103506, 0.104027, 0.377232, 0.112191, 0.104505, 0.12512, 0.244794, 0.115194, 0.248898, 0.108503, 0.138567, 64.0177, 0.104024, 0.104025, 1.09119, 0.104024, 0.104024, 0.132392
1.23758, 66, 69.3166, 0.101961, 8.24621, -3.31658, 0.101342, 0.101963, 0.375169, 0.110127, 0.102441, 0.123057, 0.238322, 0.113131, 0.247991, 0.107192, 0.139942, 67.6788, 0.101961, 0.101961, 1.07773, 0.101961, 0.101961, 0.124229
1.24548, 76, 71.5562, 0.0996002, 8.83176, 4.44379, 0.098863, 0.0996028, 0.372808, 0.107767, 0.100081, 0.120697, 0.232858, 0.11077, 0.247975, 0.10561, 0.141246, 69.9383, 0.0996002, 0.0996008, 1.05636, 0.0996002, 0.0996002, 0.117334
1.25338, 58, 72.2468, 0.0969724, 7.74597, -14.2468, 0.0960976, 0.096975, 0.37018, 0.105139, 0.097453, 0.118069, 0.22808, 0.108143, 0.249165, 0.103764, 0.142592, 70.6523, 0.0969724, 0.096973, 1.02717, 0.0969724, 0.0969724, 0.111402
1.26128, 86, 71.3473, 0.0941156, 9.38083, 14.6527, 0.0930808, 0.0941181, 0.367323, 0.102282, 0.0945962, 0.115212, 0.223753, 0.105286, 0.251915, 0.101667, 0.144168, 69.7797, 0.0941156, 0.0941162, 0.990538, 0.0941156, 0.0941156, 0.106181
1.26918, 64, 68.9238, 0.0910765, 8.12404, -4.92375, 0.0898562, 0.091079, 0.364283, 0.0992432, 0.0915571, 0.112173, 0.219716, 0.102247, 0.256617, 0.0993461, 0.14629, 67.3854, 0.0910765, 0.091077, 0.947202, 0.0910765, 0.0910765, 0.101477
1.27708, 78, 65.141, 0.0879088, 8.94427, 12.859, 0.0864738, 0.0879113, 0.361113, 0.0960755, 0.0883894, 0.109005, 0.215871, 0.0990788, 0.263687, 0.0968417, 0.149466, 63.6331, 0.0879088, 0.0879093, 0.898195, 0.0879088, 0.0879088, 0.0971531
1.28498, 34, 60.2443, 0.0846707, 6, -26.2443, 0.0829876, 0.0846733, 0.357872, 0.0928373, 0.0851513, 0.105767, 0.212171, 0.0958406, 0.27356, 0.0942113, 0.154505, 58.7658, 0.0846707, 0.0846713, 0.844821, 0.0846707, 0.0846707, 0.0931194
1.29289, 60, 54.534, 0.0814231, 7.87401, 5.46597, 0.0794538, 0.0814257, 0.354618, 0.0895896, 0.0819037, 0.102519, 0.208603, 0.0925928, 0.286674, 0.0915317, 0.162663, 53.0811, 0.0814231, 0.0814237, 0.788581, 0.0814231, 0.0814231, 0.0893267
1.30079, 46, 48.3352, 0.0782266, 6.9282, -2.33524, 0.0759277, 0.0782292, 0.351412, 0.0863928, 0.0787072, 0.0993214, 0.205178, 0.0893959, 0.30346, 0.0889019, 0.175845, 46.9003, 0.0782266, 0.0782272, 0.731073, 0.0782266, 0.0782266, 0.0857559
1.30869, 52, 41.9691, 0.0751395, 7.34847, 10.0309, 0.0724617, 0.0751421, 0.348308, 0.0833052, 0.0756201, 0.0962331, 0.201921, 0.0863081, 0.324321, 0.0864458, 0.196863, 40.54, 0.0751395, 0.0751401, 0.673897, 0.0751395, 0.0751395, 0.0824095
1.31659, 24, 35.727, 0.0722152, 5.09902, -11.727, 0.0691027, 0.0722178, 0.345356, 0.0803801, 0.0726957, 0.0933068, 0.198864, 0.0833826, 0.349621, 0.0843133, 0.229749, 34.2858, 0.0722152, 0.0722158, 0.618542, 0.0722152, 0.0722152, 0.0793025
1.32449, 44, 29.8525, 0.0695007, 6.78233, 14.1475, 0.0658907, 0.0695032, 0.342598, 0.0776643, 0.0699811, 0.090589, 0.196038, 0.0806662, 0.379669, 0.0826834, 0.280105, 28.3743, 0.0695007, 0.0695012, 0.566301, 0.0695007, 0.0695007, 0.0764565
1.33239, 30, 24.5303, 0.0670346, 5.65685, 5.4697, 0.0628566, 0.0670372, 0.340065, 0.0751963, 0.067515, 0.0881181, 0.193471, 0.0781974, 0.414711, 0.0817641, 0.355445, 22.9811, 0.0670346, 0.0670352, 0.518199, 0.0670346, 0.0670346, 0.0738934
1.34029, 14, 19.8837, 0.0648473, 4, -5.88371, 0.0600223, 0.0648499, 0.337776, 0.0730061, 0.0653275, 0.0859233, 0.191182, 0.0760058, 0.454915, 0.0817923, 0.465479, 18.219, 0.0648473, 0.0648479, 0.474955, 0.0648473, 0.0648473, 0.0716323
1.34819, 20, 15.9778, 0.0629595, 4.69042, 4.02217, 0.0573994, 0.062962, 0.335736, 0.0711138, 0.0634394, 0.0840243, 0.189181, 0.0741116, 0.500379, 0.0830301, 0.622258, 14.1405, 0.0629595, 0.06296, 0.436963, 0.0629595, 0.0629595, 0.0696867
1.35609, 6, 12.8287, 0.0613827, 2.82843, -6.82871, 0.0549898, 0.0613852, 0.33394, 0.0695307, 0.0618623, 0.0824315, 0.187469, 0.0725256, 0.551118, 0.0857576, 0.840062, 10.7468, 0.0613827, 0.0613833, 0.404311, 0.0613827, 0.0613827, 0.0680633
1.36399, 20, 10.4144, 0.0601203, 4.69042, 9.58565, 0.0527864, 0.0601229, 0.332368, 0.0682594, 0.0605994, 0.0811465, 0.186037, 0.0712502, 0.607078, 0.0902609, 1.13494, 8.00014, 0.0601203, 0.0601209, 0.37682, 0.0601203, 0.0601203, 0.0667618
1.37189, 12, 8.68661, 0.0591683, 3.74166, 3.31339, 0.0507739, 0.0591709, 0.330987, 0.067295, 0.0596468, 0.0801631, 0.184866, 0.0702802, 0.668137, 0.096813, 1.52381, 5.8356, 0.0591683, 0.0591689, 0.354092, 0.0591683, 0.0591683, 0.0657752
1.37979, 18, 7.58146, 0.0585169, 4.47214, 10.4185, 0.0489306, 0.0585194, 0.329757, 0.0666269, 0.0589945, 0.0794694, 0.18393, 0.0696045, 0.734119, 0.10565, 2.02302, 4.17331, 0.0585169, 0.0585175, 0.335578, 0.0585169, 0.0585169, 0.0650915
1.38769, 16, 7.02733, 0.058152, 4.24264, 8.97267, 0.0472297, 0.0581545, 0.328628, 0.0662399, 0.0586283, 0.0790486, 0.183197, 0.0692074, 0.804808, 0.11694, 2.64653, 2.92844, 0.058152, 0.0581525, 0.32064, 0.058152, 0.058152, 0.0646943
1.39559, 14, 6.95047, 0.0580572, 4, 7.04953, 0.0456413, 0.0580597, 0.327549, 0.0661167, 0.058532, 0.0788818, 0.182634, 0.0690713, 0.879953, 0.13075, 3.40352, 2.01891, 0.0580572, 0.0580577, 0.308609, 0.0580572, 0.0580572, 0.0645654
1.4035, 16, 7.27758, 0.0582158, 4.24264, 8.72242, 0.0441345, 0.0582183, 0.326467, 0.0662395, 0.0586887, 0.0789496, 0.182205, 0.0691778, 0.959297, 0.147015, 4.29613, 1.37026, 0.0582158, 0.0582164, 0.298838, 0.0582158, 0.0582158, 0.0646864
1.4114, 8, 7.93639, 0.0586127, 3.16228, 0.0636096, 0.042679, 0.0586152, 0.325334, 0.0665922, 0.0590832, 0.0792346, 0.181882, 0.0695105, 1.04258, 0.165508, 5.31706, 0.918559, 0.0586127, 0.0586133, 0.29074, 0.0586127, 0.0586127, 0.0650408
1.4193, 14, 8.85492, 0.0592361, 4, 5.14508, 0.0412472, 0.0592385, 0.324115, 0.0671624, 0.0597037, 0.0797232, 0.181639, 0.0700564, 1.12957, 0.185829, 6.4479, 0.611389, 0.0592361, 0.0592366, 0.283812, 0.0592361, 0.0592361, 0.0656154
1.4272, 14, 9.96025, 0.0600789, 4, 4.03975, 0.0398156, 0.0600813, 0.322788, 0.0679425, 0.0605432, 0.0804073, 0.181462, 0.0708081, 1.22006, 0.207399, 7.65822, 0.407422, 0.0600789, 0.0600794, 0.277656, 0.0600789, 0.0600789, 0.0664027
