   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_304.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
17.8118, 0, 0.0466804, 0.000503874, 1.41421, -0.0466804, 0.000503874, 0, 0.000503874, 0.000503874, 0.000503874, 0.000503874, 0.000503874, 0.000503874, 0.000503874, 0.000503874, 0.000503874, 0.000503874, 0.000503874, 0.000503874, 0.000503874, 0.000503874, 0.000503874, 0.000505885, 0.000503874, 0.0466784, 0.000503874, 0.000503874
17.8197, 0, 0.0475166, 0.000524939, 1.41421, -0.0475166, 0.000524939, 0, 0.000524939, 0.000524939, 0.000524939, 0.000524939, 0.000524939, 0.000524939, 0.000524939, 0.000524939, 0.000524939, 0.000524939, 0.000524939, 0.000524939, 0.000524939, 0.000524939, 0.000524939, 0.000526953, 0.000524939, 0.0475146, 0.000524939, 0.000524939
17.8276, 0, 0.0483676, 0.000542427, 1.41421, -0.0483676, 0.000542427, 0, 0.000542427, 0.000542427, 0.000542427, 0.000542427, 0.000542427, 0.000542427, 0.000542427, 0.000542427, 0.000542427, 0.000542427, 0.000542427, 0.000542427, 0.000542427, 0.000542427, 0.000542427, 0.000544443, 0.000542427, 0.0483656, 0.000542427, 0.000542427
17.8355, 0, 0.049233, 0.000555344, 1.41421, -0.049233, 0.000555344, 0, 0.000555344, 0.000555344, 0.000555344, 0.000555344, 0.000555344, 0.000555344, 0.000555344, 0.000555344, 0.000555344, 0.000555344, 0.000555344, 0.000555344, 0.000555344, 0.000555344, 0.000555344, 0.000557364, 0.000555344, 0.049231, 0.000555344, 0.000555344
17.8433, 2, 0.0501134, 0.000563906, 2, 1.94989, 0.000563906, 0, 0.000563906, 0.000563906, 0.000563906, 0.000563906, 0.000563906, 0.000563906, 0.000563906, 0.000563906, 0.000563906, 0.000563906, 0.000563906, 0.000563906, 0.000563906, 0.000563906, 0.000563906, 0.000565928, 0.000563906, 0.0501114, 0.000563906, 0.000563906
17.8512, 2, 0.0510104, 0.000569235, 2, 1.94899, 0.000569235, 0, 0.000569235, 0.000569235, 0.000569235, 0.000569235, 0.000569235, 0.000569235, 0.000569235, 0.000569235, 0.000569235, 0.000569235, 0.000569235, 0.000569235, 0.000569235, 0.000569235, 0.000569235, 0.000571261, 0.000569235, 0.0510084, 0.000569235, 0.000569235
17.8591, 0, 0.051925, 0.000571403, 1.41421, -0.051925, 0.000571403, 0, 0.000571403, 0.000571403, 0.000571403, 0.000571403, 0.000571403, 0.000571403, 0.000571403, 0.000571403, 0.000571403, 0.000571403, 0.000571403, 0.000571403, 0.000571403, 0.000571403, 0.000571403, 0.000573433, 0.000571403, 0.051923, 0.000571403, 0.000571403
17.867, 0, 0.0528576, 0.00057037, 1.41421, -0.0528576, 0.00057037, 0, 0.00057037, 0.00057037, 0.00057037, 0.00057037, 0.00057037, 0.00057037, 0.00057037, 0.00057037, 0.00057037, 0.00057037, 0.00057037, 0.00057037, 0.00057037, 0.00057037, 0.00057037, 0.000572404, 0.00057037, 0.0528556, 0.00057037, 0.00057037
17.8749, 2, 0.0538092, 0.000566793, 2, 1.94619, 0.000566793, 0, 0.000566793, 0.000566793, 0.000566793, 0.000566793, 0.000566793, 0.000566793, 0.000566793, 0.000566793, 0.000566793, 0.000566793, 0.000566793, 0.000566793, 0.000566793, 0.000566793, 0.000566793, 0.000568831, 0.000566793, 0.0538071, 0.000566793, 0.000566793
17.8828, 0, 0.0547802, 0.000560535, 1.41421, -0.0547802, 0.000560535, 0, 0.000560535, 0.000560535, 0.000560535, 0.000560535, 0.000560535, 0.000560535, 0.000560535, 0.000560535, 0.000560535, 0.000560535, 0.000560535, 0.000560535, 0.000560535, 0.000560535, 0.000560535, 0.000562578, 0.000560535, 0.0547782, 0.000560535, 0.000560535
17.8906, 2, 0.0557721, 0.00055227, 2, 1.94423, 0.00055227, 0, 0.00055227, 0.00055227, 0.00055227, 0.00055227, 0.00055227, 0.00055227, 0.00055227, 0.00055227, 0.00055227, 0.00055227, 0.00055227, 0.00055227, 0.00055227, 0.00055227, 0.00055227, 0.000554318, 0.00055227, 0.05577, 0.00055227, 0.00055227
17.8985, 0, 0.0567848, 0.000541436, 1.41421, -0.0567848, 0.000541436, 0, 0.000541436, 0.000541436, 0.000541436, 0.000541436, 0.000541436, 0.000541436, 0.000541436, 0.000541436, 0.000541436, 0.000541436, 0.000541436, 0.000541436, 0.000541436, 0.000541436, 0.000541436, 0.000543491, 0.000541436, 0.0567828, 0.000541436, 0.000541436
17.9064, 0, 0.0578196, 0.000528613, 1.41421, -0.0578196, 0.000528613, 0, 0.000528613, 0.000528613, 0.000528613, 0.000528613, 0.000528613, 0.000528613, 0.000528613, 0.000528613, 0.000528613, 0.000528613, 0.000528613, 0.000528613, 0.000528613, 0.000528613, 0.000528613, 0.000530674, 0.000528613, 0.0578175, 0.000528613, 0.000528613
17.9143, 0, 0.0588769, 0.000513594, 1.41421, -0.0588769, 0.000513594, 0, 0.000513594, 0.000513594, 0.000513594, 0.000513594, 0.000513594, 0.000513594, 0.000513594, 0.000513594, 0.000513594, 0.000513594, 0.000513594, 0.000513594, 0.000513594, 0.000513594, 0.000513594, 0.000515664, 0.000513594, 0.0588748, 0.000513594, 0.000513594
17.9222, 0, 0.059958, 0.000496991, 1.41421, -0.059958, 0.000496991, 0, 0.000496991, 0.000496991, 0.000496991, 0.000496991, 0.000496991, 0.000496991, 0.000496991, 0.000496991, 0.000496991, 0.000496991, 0.000496991, 0.000496991, 0.000496991, 0.000496991, 0.000496991, 0.00049907, 0.000496991, 0.0599559, 0.000496991, 0.000496991
17.93, 0, 0.061064, 0.00047931, 1.41421, -0.061064, 0.00047931, 0, 0.00047931, 0.00047931, 0.00047931, 0.00047931, 0.00047931, 0.00047931, 0.00047931, 0.00047931, 0.00047931, 0.00047931, 0.00047931, 0.00047931, 0.00047931, 0.00047931, 0.00047931, 0.0004814, 0.00047931, 0.0610619, 0.00047931, 0.00047931
17.9379, 2, 0.0621953, 0.000460236, 2, 1.9378, 0.000460236, 0, 0.000460236, 0.000460236, 0.000460236, 0.000460236, 0.000460236, 0.000460236, 0.000460236, 0.000460236, 0.000460236, 0.000460236, 0.000460236, 0.000460236, 0.000460236, 0.000460236, 0.000460236, 0.00046234, 0.000460236, 0.0621932, 0.000460236, 0.000460236
17.9458, 0, 0.0633527, 0.000439885, 1.41421, -0.0633527, 0.000439885, 0, 0.000439885, 0.000439885, 0.000439885, 0.000439885, 0.000439885, 0.000439885, 0.000439885, 0.000439885, 0.000439885, 0.000439885, 0.000439885, 0.000439885, 0.000439885, 0.000439885, 0.000439885, 0.000442004, 0.000439885, 0.0633506, 0.000439885, 0.000439885
17.9537, 0, 0.0645375, 0.000418694, 1.41421, -0.0645375, 0.000418694, 0, 0.000418694, 0.000418694, 0.000418694, 0.000418694, 0.000418694, 0.000418694, 0.000418694, 0.000418694, 0.000418694, 0.000418694, 0.000418694, 0.000418694, 0.000418694, 0.000418694, 0.000418694, 0.000420831, 0.000418694, 0.0645354, 0.000418694, 0.000418694
17.9616, 0, 0.0657505, 0.00039687, 1.41421, -0.0657505, 0.00039687, 0, 0.00039687, 0.00039687, 0.00039687, 0.00039687, 0.00039687, 0.00039687, 0.00039687, 0.00039687, 0.00039687, 0.00039687, 0.00039687, 0.00039687, 0.00039687, 0.00039687, 0.00039687, 0.000399028, 0.00039687, 0.0657483, 0.00039687, 0.00039687
17.9694, 0, 0.0669923, 0.000374271, 1.41421, -0.0669923, 0.000374271, 0, 0.000374271, 0.000374271, 0.000374271, 0.000374271, 0.000374271, 0.000374271, 0.000374271, 0.000374271, 0.000374271, 0.000374271, 0.000374271, 0.000374271, 0.000374271, 0.000374271, 0.000374271, 0.000376454, 0.000374271, 0.0669902, 0.000374271, 0.000374271
17.9773, 0, 0.0682642, 0.000350948, 1.41421, -0.0682642, 0.000350948, 0, 0.000350948, 0.000350948, 0.000350948, 0.000350948, 0.000350948, 0.000350948, 0.000350948, 0.000350948, 0.000350948, 0.000350948, 0.000350948, 0.000350948, 0.000350948, 0.000350948, 0.000350948, 0.00035316, 0.000350948, 0.0682619, 0.000350948, 0.000350948
17.9852, 0, 0.0695666, 0.000327354, 1.41421, -0.0695666, 0.000327354, 0, 0.000327354, 0.000327354, 0.000327354, 0.000327354, 0.000327354, 0.000327354, 0.000327354, 0.000327354, 0.000327354, 0.000327354, 0.000327354, 0.000327354, 0.000327354, 0.000327354, 0.000327354, 0.000329601, 0.000327354, 0.0695643, 0.000327354, 0.000327354
17.9931, 0, 0.0709006, 0.000303675, 1.41421, -0.0709006, 0.000303675, 0, 0.000303675, 0.000303675, 0.000303675, 0.000303675, 0.000303675, 0.000303675, 0.000303675, 0.000303675, 0.000303675, 0.000303675, 0.000303675, 0.000303675, 0.000303675, 0.000303675, 0.000303675, 0.000305963, 0.000303675, 0.0708983, 0.000303675, 0.000303675
18.001, 0, 0.0722673, 0.000279647, 1.41421, -0.0722673, 0.000279647, 0, 0.000279647, 0.000279647, 0.000279647, 0.000279647, 0.000279647, 0.000279647, 0.000279647, 0.000279647, 0.000279647, 0.000279647, 0.000279647, 0.000279647, 0.000279647, 0.000279647, 0.000279647, 0.000281984, 0.000279647, 0.072265, 0.000279647, 0.000279647
18.0088, 2, 0.0736677, 0.000255634, 2, 1.92633, 0.000255634, 0, 0.000255634, 0.000255634, 0.000255634, 0.000255634, 0.000255634, 0.000255634, 0.000255634, 0.000255634, 0.000255634, 0.000255634, 0.000255634, 0.000255634, 0.000255634, 0.000255634, 0.000255634, 0.000258027, 0.000255634, 0.0736653, 0.000255634, 0.000255634
18.0167, 2, 0.0751027, 0.000231812, 2, 1.9249, 0.000231812, 0, 0.000231812, 0.000231812, 0.000231812, 0.000231812, 0.000231812, 0.000231812, 0.000231812, 0.000231812, 0.000231812, 0.000231812, 0.000231812, 0.000231812, 0.000231812, 0.000231812, 0.000231812, 0.000234271, 0.000231812, 0.0751003, 0.000231812, 0.000231812
18.0246, 2, 0.0765736, 0.000208535, 2, 1.92343, 0.000208535, 0, 0.000208535, 0.000208535, 0.000208535, 0.000208535, 0.000208535, 0.000208535, 0.000208535, 0.000208535, 0.000208535, 0.000208535, 0.000208535, 0.000208535, 0.000208535, 0.000208535, 0.000208535, 0.000211071, 0.000208535, 0.0765711, 0.000208535, 0.000208535
18.0325, 2, 0.0780816, 0.000186009, 2, 1.92192, 0.000186009, 0, 0.000186009, 0.000186009, 0.000186009, 0.000186009, 0.000186009, 0.000186009, 0.000186009, 0.000186009, 0.000186009, 0.000186009, 0.000186009, 0.000186009, 0.000186009, 0.000186009, 0.000186009, 0.000188634, 0.000186009, 0.078079, 0.000186009, 0.000186009
18.0404, 0, 0.0796277, 0.000164459, 1.41421, -0.0796277, 0.000164459, 0, 0.000164459, 0.000164459, 0.000164459, 0.000164459, 0.000164459, 0.000164459, 0.000164459, 0.000164459, 0.000164459, 0.000164459, 0.000164459, 0.000164459, 0.000164459, 0.000164459, 0.000164459, 0.000167187, 0.000164459, 0.0796249, 0.000164459, 0.000164459
18.0483, 0, 0.0812127, 0.000143778, 1.41421, -0.0812127, 0.000143778, 0, 0.000143778, 0.000143778, 0.000143778, 0.000143778, 0.000143778, 0.000143778, 0.000143778, 0.000143778, 0.000143778, 0.000143778, 0.000143778, 0.000143778, 0.000143778, 0.000143778, 0.000143778, 0.000146625, 0.000143778, 0.0812098, 0.000143778, 0.000143778
18.0561, 0, 0.0828378, 0.000124131, 1.41421, -0.0828378, 0.000124131, 0, 0.000124131, 0.000124131, 0.000124131, 0.000124131, 0.000124131, 0.000124131, 0.000124131, 0.000124131, 0.000124131, 0.000124131, 0.000124131, 0.000124131, 0.000124131, 0.000124131, 0.000124131, 0.000127114, 0.000124131, 0.0828349, 0.000124131, 0.000124131
18.064, 0, 0.0845042, 0.000105696, 1.41421, -0.0845042, 0.000105696, 0, 0.000105696, 0.000105696, 0.000105696, 0.000105696, 0.000105696, 0.000105696, 0.000105696, 0.000105696, 0.000105696, 0.000105696, 0.000105696, 0.000105696, 0.000105696, 0.000105696, 0.000105696, 0.000108836, 0.000105696, 0.0845011, 0.000105696, 0.000105696
18.0719, 0, 0.0862127, 8.83497e-05, 1.41421, -0.0862127, 8.83497e-05, 0, 8.83497e-05, 8.83497e-05, 8.83497e-05, 8.83497e-05, 8.83497e-05, 8.83497e-05, 8.83497e-05, 8.83497e-05, 8.83497e-05, 8.83497e-05, 8.83497e-05, 8.83497e-05, 8.83497e-05, 8.83497e-05, 8.83497e-05, 9.16662e-05, 8.83497e-05, 0.0862093, 8.83497e-05, 8.83497e-05
18.0798, 0, 0.0879649, 7.22492e-05, 1.41421, -0.0879649, 7.22492e-05, 0, 7.22492e-05, 7.22492e-05, 7.22492e-05, 7.22492e-05, 7.22492e-05, 7.22492e-05, 7.22492e-05, 7.22492e-05, 7.22492e-05, 7.22492e-05, 7.22492e-05, 7.22492e-05, 7.22492e-05, 7.22492e-05, 7.22492e-05, 7.57666e-05, 7.22492e-05, 0.0879614, 7.22492e-05, 7.22492e-05
18.0877, 2, 0.0897612, 5.74598e-05, 2, 1.91024, 5.74598e-05, 0, 5.74598e-05, 5.74598e-05, 5.74598e-05, 5.74598e-05, 5.74598e-05, 5.74598e-05, 5.74598e-05, 5.74598e-05, 5.74598e-05, 5.74598e-05, 5.74598e-05, 5.74598e-05, 5.74598e-05, 5.74598e-05, 5.74598e-05, 6.12037e-05, 5.74598e-05, 0.0897574, 5.74598e-05, 5.74598e-05
18.0955, 0, 0.0916031, 4.41532e-05, 1.41421, -0.0916031, 4.41532e-05, 0, 4.41532e-05, 4.41532e-05, 4.41532e-05, 4.41532e-05, 4.41532e-05, 4.41532e-05, 4.41532e-05, 4.41532e-05, 4.41532e-05, 4.41532e-05, 4.41532e-05, 4.41532e-05, 4.41532e-05, 4.41532e-05, 4.41532e-05, 4.81515e-05, 4.41532e-05, 0.0915991, 4.41532e-05, 4.41532e-05
18.1034, 4, 0.093492, 3.2507e-05, 2.44949, 3.90651, 3.2507e-05, 0, 3.2507e-05, 3.2507e-05, 3.2507e-05, 3.2507e-05, 3.2507e-05, 3.2507e-05, 3.2507e-05, 3.2507e-05, 3.2507e-05, 3.2507e-05, 3.2507e-05, 3.2507e-05, 3.2507e-05, 3.2507e-05, 3.2507e-05, 3.67897e-05, 3.2507e-05, 0.0934878, 3.2507e-05, 3.2507e-05
18.1113, 0, 0.0954292, 2.26404e-05, 1.41421, -0.0954292, 2.26404e-05, 0, 2.26404e-05, 2.26404e-05, 2.26404e-05, 2.26404e-05, 2.26404e-05, 2.26404e-05, 2.26404e-05, 2.26404e-05, 2.26404e-05, 2.26404e-05, 2.26404e-05, 2.26404e-05, 2.26404e-05, 2.26404e-05, 2.26404e-05, 2.72396e-05, 2.26404e-05, 0.0954247, 2.26404e-05, 2.26404e-05
18.1192, 0, 0.0974163, 1.49662e-05, 1.41421, -0.0974163, 1.49662e-05, 0, 1.49662e-05, 1.49662e-05, 1.49662e-05, 1.49662e-05, 1.49662e-05, 1.49662e-05, 1.49662e-05, 1.49662e-05, 1.49662e-05, 1.49662e-05, 1.49662e-05, 1.49662e-05, 1.49662e-05, 1.49662e-05, 1.49662e-05, 1.99161e-05, 1.49662e-05, 0.0974114, 1.49662e-05, 1.49662e-05
18.1271, 0, 0.0994537, 8.63316e-06, 1.41421, -0.0994537, 8.63316e-06, 0, 8.63316e-06, 8.63316e-06, 8.63316e-06, 8.63316e-06, 8.63316e-06, 8.63316e-06, 8.63316e-06, 8.63316e-06, 8.63316e-06, 8.63316e-06, 8.63316e-06, 8.63316e-06, 8.63316e-06, 8.63316e-06, 8.63316e-06, 1.39699e-05, 8.63316e-06, 0.0994483, 8.63316e-06, 8.63316e-06
18.1349, 0, 0.101542, 3.88512e-06, 1.41421, -0.101542, 3.88512e-06, 0, 3.88512e-06, 3.88512e-06, 3.88512e-06, 3.88512e-06, 3.88512e-06, 3.88512e-06, 3.88512e-06, 3.88512e-06, 3.88512e-06, 3.88512e-06, 3.88512e-06, 3.88512e-06, 3.88512e-06, 3.88512e-06, 3.88512e-06, 9.64641e-06, 3.88512e-06, 0.101537, 3.88512e-06, 3.88512e-06
18.1428, 0, 0.103685, 9.7128e-07, 1.41421, -0.103685, 9.7128e-07, 0, 9.7128e-07, 9.7128e-07, 9.7128e-07, 9.7128e-07, 9.7128e-07, 9.7128e-07, 9.7128e-07, 9.7128e-07, 9.7128e-07, 9.7128e-07, 9.7128e-07, 9.7128e-07, 9.7128e-07, 9.7128e-07, 9.7128e-07, 7.19673e-06, 9.7128e-07, 0.103678, 9.7128e-07, 9.7128e-07
18.1507, 0, 0.105882, 0, 1.41421, -0.105882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.73049e-06, 0, 0.105875, 0, 0
18.1586, 0, 0.108134, 0, 1.41421, -0.108134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.27752e-06, 0, 0.108127, 0, 0
18.1665, 0, 0.110442, 0, 1.41421, -0.110442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.86736e-06, 0, 0.110435, 0, 0
18.1743, 0, 0.112808, 0, 1.41421, -0.112808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.50051e-06, 0, 0.112799, 0, 0
18.1822, 0, 0.115232, 0, 1.41421, -0.115232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.17711e-06, 0, 0.115223, 0, 0
18.1901, 0, 0.117717, 0, 1.41421, -0.117717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.89707e-06, 0, 0.117707, 0, 0
18.198, 0, 0.120266, 1.63937e-06, 1.41421, -0.120266, 1.63937e-06, 0, 1.63937e-06, 1.63937e-06, 1.63937e-06, 1.63937e-06, 1.63937e-06, 1.63937e-06, 1.63937e-06, 1.63937e-06, 1.63937e-06, 1.63937e-06, 1.63937e-06, 1.63937e-06, 1.63937e-06, 1.63937e-06, 1.63937e-06, 1.22988e-05, 1.63937e-06, 0.120255, 1.63937e-06, 1.63937e-06
18.2059, 0, 0.122881, 6.55749e-06, 1.41421, -0.122881, 6.55749e-06, 0, 6.55749e-06, 6.55749e-06, 6.55749e-06, 6.55749e-06, 6.55749e-06, 6.55749e-06, 6.55749e-06, 6.55749e-06, 6.55749e-06, 6.55749e-06, 6.55749e-06, 6.55749e-06, 6.55749e-06, 6.55749e-06, 6.55749e-06, 1.80207e-05, 6.55749e-06, 0.12287, 6.55749e-06, 6.55749e-06
18.2138, 0, 0.125565, 1.45466e-05, 1.41421, -0.125565, 1.45466e-05, 0, 1.45466e-05, 1.45466e-05, 1.45466e-05, 1.45466e-05, 1.45466e-05, 1.45466e-05, 1.45466e-05, 1.45466e-05, 1.45466e-05, 1.45466e-05, 1.45466e-05, 1.45466e-05, 1.45466e-05, 1.45466e-05, 1.45466e-05, 2.68535e-05, 1.45466e-05, 0.125553, 1.45466e-05, 1.45466e-05
18.2216, 0, 0.12832, 2.54027e-05, 1.41421, -0.12832, 2.54027e-05, 0, 2.54027e-05, 2.54027e-05, 2.54027e-05, 2.54027e-05, 2.54027e-05, 2.54027e-05, 2.54027e-05, 2.54027e-05, 2.54027e-05, 2.54027e-05, 2.54027e-05, 2.54027e-05, 2.54027e-05, 2.54027e-05, 2.54027e-05, 3.85914e-05, 2.54027e-05, 0.128307, 2.54027e-05, 2.54027e-05
18.2295, 0, 0.131147, 3.90109e-05, 1.41421, -0.131147, 3.90109e-05, 0, 3.90109e-05, 3.90109e-05, 3.90109e-05, 3.90109e-05, 3.90109e-05, 3.90109e-05, 3.90109e-05, 3.90109e-05, 3.90109e-05, 3.90109e-05, 3.90109e-05, 3.90109e-05, 3.90109e-05, 3.90109e-05, 3.90109e-05, 5.31168e-05, 3.90109e-05, 0.131133, 3.90109e-05, 3.90109e-05
18.2374, 2, 0.134049, 5.53248e-05, 2, 1.86595, 5.53248e-05, 0, 5.53248e-05, 5.53248e-05, 5.53248e-05, 5.53248e-05, 5.53248e-05, 5.53248e-05, 5.53248e-05, 5.53248e-05, 5.53248e-05, 5.53248e-05, 5.53248e-05, 5.53248e-05, 5.53248e-05, 5.53248e-05, 5.53248e-05, 7.03807e-05, 5.53248e-05, 0.134034, 5.53248e-05, 5.53248e-05
18.2453, 0, 0.137027, 7.4335e-05, 1.41421, -0.137027, 7.4335e-05, 0, 7.4335e-05, 7.4335e-05, 7.4335e-05, 7.4335e-05, 7.4335e-05, 7.4335e-05, 7.4335e-05, 7.4335e-05, 7.4335e-05, 7.4335e-05, 7.4335e-05, 7.4335e-05, 7.4335e-05, 7.4335e-05, 7.4335e-05, 9.03705e-05, 7.4335e-05, 0.137011, 7.4335e-05, 7.4335e-05
18.2532, 0, 0.140083, 9.56024e-05, 1.41421, -0.140083, 9.56024e-05, 0, 9.56024e-05, 9.56024e-05, 9.56024e-05, 9.56024e-05, 9.56024e-05, 9.56024e-05, 9.56024e-05, 9.56024e-05, 9.56024e-05, 9.56024e-05, 9.56024e-05, 9.56024e-05, 9.56024e-05, 9.56024e-05, 9.56024e-05, 0.000112643, 9.56024e-05, 0.140066, 9.56024e-05, 9.56024e-05
18.261, 0, 0.143219, 0.00011898, 1.41421, -0.143219, 0.00011898, 0, 0.00011898, 0.00011898, 0.00011898, 0.00011898, 0.00011898, 0.00011898, 0.00011898, 0.00011898, 0.00011898, 0.00011898, 0.00011898, 0.00011898, 0.00011898, 0.00011898, 0.00011898, 0.000137048, 0.00011898, 0.143201, 0.00011898, 0.00011898
18.2689, 0, 0.146437, 0.000142885, 1.41421, -0.146437, 0.000142885, 0, 0.000142885, 0.000142885, 0.000142885, 0.000142885, 0.000142885, 0.000142885, 0.000142885, 0.000142885, 0.000142885, 0.000142885, 0.000142885, 0.000142885, 0.000142885, 0.000142885, 0.000142885, 0.000161997, 0.000142885, 0.146418, 0.000142885, 0.000142885
18.2768, 0, 0.149738, 0.000166952, 1.41421, -0.149738, 0.000166952, 0, 0.000166952, 0.000166952, 0.000166952, 0.000166952, 0.000166952, 0.000166952, 0.000166952, 0.000166952, 0.000166952, 0.000166952, 0.000166952, 0.000166952, 0.000166952, 0.000166952, 0.000166952, 0.000187121, 0.000166952, 0.149717, 0.000166952, 0.000166952
18.2847, 0, 0.153125, 0.000191809, 1.41421, -0.153125, 0.000191809, 0, 0.000191809, 0.000191809, 0.000191809, 0.000191809, 0.000191809, 0.000191809, 0.000191809, 0.000191809, 0.000191809, 0.000191809, 0.000191809, 0.000191809, 0.000191809, 0.000191809, 0.000191809, 0.000213041, 0.000191809, 0.153104, 0.000191809, 0.000191809
18.2926, 2, 0.156603, 0.00021839, 2, 1.8434, 0.00021839, 0, 0.00021839, 0.00021839, 0.00021839, 0.00021839, 0.00021839, 0.00021839, 0.00021839, 0.00021839, 0.00021839, 0.00021839, 0.00021839, 0.00021839, 0.00021839, 0.00021839, 0.00021839, 0.000240687, 0.00021839, 0.156581, 0.00021839, 0.00021839
18.3004, 0, 0.160176, 0.000247305, 1.41421, -0.160176, 0.000247305, 0, 0.000247305, 0.000247305, 0.000247305, 0.000247305, 0.000247305, 0.000247305, 0.000247305, 0.000247305, 0.000247305, 0.000247305, 0.000247305, 0.000247305, 0.000247305, 0.000247305, 0.000247305, 0.000270664, 0.000247305, 0.160152, 0.000247305, 0.000247305
18.3083, 2, 0.163842, 0.000276944, 2, 1.83616, 0.000276944, 0, 0.000276944, 0.000276944, 0.000276944, 0.000276944, 0.000276944, 0.000276944, 0.000276944, 0.000276944, 0.000276944, 0.000276944, 0.000276944, 0.000276944, 0.000276944, 0.000276944, 0.000276944, 0.000301355, 0.000276944, 0.163817, 0.000276944, 0.000276944
18.3162, 2, 0.1676, 0.000301872, 2, 1.8324, 0.000301872, 0, 0.000301872, 0.000301872, 0.000301872, 0.000301872, 0.000301872, 0.000301872, 0.000301872, 0.000301872, 0.000301872, 0.000301872, 0.000301872, 0.000301872, 0.000301872, 0.000301872, 0.000301872, 0.000327319, 0.000301872, 0.167574, 0.000301872, 0.000301872
18.3241, 0, 0.171452, 0.000321574, 1.41421, -0.171452, 0.000321574, 0, 0.000321574, 0.000321574, 0.000321574, 0.000321574, 0.000321574, 0.000321574, 0.000321574, 0.000321574, 0.000321574, 0.000321574, 0.000321574, 0.000321574, 0.000321574, 0.000321574, 0.000321574, 0.000348034, 0.000321574, 0.171426, 0.000321574, 0.000321574
18.332, 2, 0.175403, 0.00033714, 2, 1.8246, 0.00033714, 0, 0.00033714, 0.00033714, 0.00033714, 0.00033714, 0.00033714, 0.00033714, 0.00033714, 0.00033714, 0.00033714, 0.00033714, 0.00033714, 0.00033714, 0.00033714, 0.00033714, 0.00033714, 0.000364584, 0.00033714, 0.175376, 0.00033714, 0.00033714
18.3398, 0, 0.179457, 0.000349873, 1.41421, -0.179457, 0.000349873, 0, 0.000349873, 0.000349873, 0.000349873, 0.000349873, 0.000349873, 0.000349873, 0.000349873, 0.000349873, 0.000349873, 0.000349873, 0.000349873, 0.000349873, 0.000349873, 0.000349873, 0.000349873, 0.000378265, 0.000349873, 0.179428, 0.000349873, 0.000349873
18.3477, 2, 0.183617, 0.000361216, 2, 1.81638, 0.000361216, 0, 0.000361216, 0.000361216, 0.000361216, 0.000361216, 0.000361216, 0.000361216, 0.000361216, 0.000361216, 0.000361216, 0.000361216, 0.000361216, 0.000361216, 0.000361216, 0.000361216, 0.000361216, 0.000390514, 0.000361216, 0.183588, 0.000361216, 0.000361216
18.3556, 0, 0.187885, 0.000368412, 1.41421, -0.187885, 0.000368412, 0, 0.000368412, 0.000368412, 0.000368412, 0.000368412, 0.000368412, 0.000368412, 0.000368412, 0.000368412, 0.000368412, 0.000368412, 0.000368412, 0.000368412, 0.000368412, 0.000368412, 0.000368412, 0.000398567, 0.000368412, 0.187855, 0.000368412, 0.000368412
18.3635, 0, 0.192262, 0.000371241, 1.41421, -0.192262, 0.000371241, 0, 0.000371241, 0.000371241, 0.000371241, 0.000371241, 0.000371241, 0.000371241, 0.000371241, 0.000371241, 0.000371241, 0.000371241, 0.000371241, 0.000371241, 0.000371241, 0.000371241, 0.000371241, 0.000402199, 0.000371241, 0.192231, 0.000371241, 0.000371241
18.3714, 0, 0.196753, 0.000371865, 1.41421, -0.196753, 0.000371865, 0, 0.000371865, 0.000371865, 0.000371865, 0.000371865, 0.000371865, 0.000371865, 0.000371865, 0.000371865, 0.000371865, 0.000371865, 0.000371865, 0.000371865, 0.000371865, 0.000371865, 0.000371865, 0.000403563, 0.000371865, 0.196721, 0.000371865, 0.000371865
18.3792, 0, 0.201356, 0.000366637, 1.41421, -0.201356, 0.000366637, 0, 0.000366637, 0.000366637, 0.000366637, 0.000366637, 0.000366637, 0.000366637, 0.000366637, 0.000366637, 0.000366637, 0.000366637, 0.000366637, 0.000366637, 0.000366637, 0.000366637, 0.000366637, 0.000399008, 0.000366637, 0.201324, 0.000366637, 0.000366637
