   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_182.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.5717, 2, 0.369367, 0.36936, 2, 1.63063, 0, 0.36936, 0.36936, 0.36936, 0.36936, 0.36936, 0.36936, 0.36936, 0.36936, 0.36936, 0.36936, 0.36936, 0.36936, 0.369361, 0.36936, 0.36936, 0.369366, 0.36936
14.5796, 0, 0.373302, 0.373296, 1.41421, -0.373302, 0, 0.373296, 0.373296, 0.373296, 0.373296, 0.373296, 0.373296, 0.373296, 0.373296, 0.373296, 0.373296, 0.373296, 0.373296, 0.373297, 0.373296, 0.373296, 0.3733, 0.373296
14.5874, 2, 0.374626, 0.374622, 2, 1.62537, 0, 0.374622, 0.374622, 0.374622, 0.374622, 0.374622, 0.374622, 0.374622, 0.374622, 0.374622, 0.374622, 0.374622, 0.374622, 0.374623, 0.374622, 0.374622, 0.374625, 0.374622
14.5953, 0, 0.373629, 0.373625, 1.41421, -0.373629, 0, 0.373625, 0.373625, 0.373625, 0.373625, 0.373625, 0.373625, 0.373625, 0.373625, 0.373625, 0.373625, 0.373625, 0.373625, 0.373626, 0.373625, 0.373625, 0.373627, 0.373625
14.6032, 0, 0.371474, 0.371471, 1.41421, -0.371474, 0, 0.371471, 0.371471, 0.371471, 0.371471, 0.371471, 0.371471, 0.371471, 0.371471, 0.371471, 0.371471, 0.371471, 0.371471, 0.371472, 0.371471, 0.371471, 0.371473, 0.371471
14.6111, 0, 0.369326, 0.369323, 1.41421, -0.369326, 0, 0.369323, 0.369323, 0.369323, 0.369323, 0.369323, 0.369323, 0.369323, 0.369323, 0.369323, 0.369323, 0.369323, 0.369323, 0.369325, 0.369323, 0.369323, 0.369324, 0.369323
14.619, 2, 0.372937, 0.372935, 2, 1.62706, 0, 0.372935, 0.372935, 0.372935, 0.372935, 0.372935, 0.372935, 0.372935, 0.372935, 0.372935, 0.372935, 0.372935, 0.372935, 0.372937, 0.372935, 0.372935, 0.372936, 0.372935
14.6269, 2, 0.374055, 0.374053, 2, 1.62595, 0, 0.374053, 0.374053, 0.374053, 0.374053, 0.374053, 0.374053, 0.374053, 0.374053, 0.374053, 0.374053, 0.374053, 0.374053, 0.374055, 0.374053, 0.374053, 0.374054, 0.374053
14.6347, 0, 0.37296, 0.372958, 1.41421, -0.37296, 0, 0.372958, 0.372958, 0.372958, 0.372958, 0.372958, 0.372958, 0.372958, 0.372958, 0.372958, 0.372958, 0.372958, 0.372958, 0.372959, 0.372958, 0.372958, 0.372958, 0.372958
14.6426, 2, 0.370763, 0.370761, 2, 1.62924, 0, 0.370761, 0.370761, 0.370761, 0.370761, 0.370761, 0.370761, 0.370761, 0.370761, 0.370761, 0.370761, 0.370761, 0.370761, 0.370762, 0.370761, 0.370761, 0.370761, 0.370761
14.6505, 2, 0.368572, 0.368571, 2, 1.63143, 0, 0.368571, 0.368571, 0.368571, 0.368571, 0.368571, 0.368571, 0.368571, 0.368571, 0.368571, 0.368571, 0.368571, 0.368571, 0.368572, 0.368571, 0.368571, 0.368571, 0.368571
14.6584, 2, 0.371979, 0.371978, 2, 1.62802, 0, 0.371978, 0.371978, 0.371978, 0.371978, 0.371978, 0.371978, 0.371978, 0.371978, 0.371978, 0.371978, 0.371978, 0.371978, 0.371979, 0.371978, 0.371978, 0.371978, 0.371978
14.6663, 4, 0.373032, 0.37303, 2.44949, 3.62697, 0, 0.37303, 0.37303, 0.37303, 0.37303, 0.37303, 0.37303, 0.37303, 0.37303, 0.37303, 0.37303, 0.37303, 0.37303, 0.373032, 0.37303, 0.37303, 0.373031, 0.37303
14.6742, 4, 0.371988, 0.371987, 2.44949, 3.62801, 0, 0.371987, 0.371987, 0.371987, 0.371987, 0.371987, 0.371987, 0.371987, 0.371987, 0.371987, 0.371987, 0.371987, 0.371987, 0.371988, 0.371987, 0.371987, 0.371987, 0.371987
14.6821, 0, 0.369901, 0.3699, 1.41421, -0.369901, 0, 0.3699, 0.3699, 0.3699, 0.3699, 0.3699, 0.3699, 0.3699, 0.3699, 0.3699, 0.3699, 0.3699, 0.3699, 0.369901, 0.3699, 0.3699, 0.3699, 0.3699
14.6899, 2, 0.36782, 0.367819, 2, 1.63218, 0, 0.367819, 0.367819, 0.367819, 0.367819, 0.367819, 0.367819, 0.367819, 0.367819, 0.367819, 0.367819, 0.367819, 0.367819, 0.36782, 0.367819, 0.367819, 0.367819, 0.367819
14.6978, 4, 0.370817, 0.370816, 2.44949, 3.62918, 0, 0.370816, 0.370816, 0.370816, 0.370816, 0.370816, 0.370816, 0.370816, 0.370816, 0.370816, 0.370816, 0.370816, 0.370816, 0.370817, 0.370816, 0.370816, 0.370816, 0.370816
14.7057, 0, 0.371616, 0.371614, 1.41421, -0.371616, 0, 0.371614, 0.371614, 0.371614, 0.371614, 0.371614, 0.371614, 0.371614, 0.371614, 0.371614, 0.371614, 0.371614, 0.371614, 0.371616, 0.371614, 0.371614, 0.371614, 0.371614
14.7136, 0, 0.370466, 0.370465, 1.41421, -0.370466, 0, 0.370465, 0.370465, 0.370465, 0.370465, 0.370465, 0.370465, 0.370465, 0.370465, 0.370465, 0.370465, 0.370465, 0.370465, 0.370466, 0.370465, 0.370465, 0.370465, 0.370465
14.7215, 0, 0.368347, 0.368346, 1.41421, -0.368347, 0, 0.368346, 0.368346, 0.368346, 0.368346, 0.368346, 0.368346, 0.368346, 0.368346, 0.368346, 0.368346, 0.368346, 0.368346, 0.368347, 0.368346, 0.368346, 0.368346, 0.368346
14.7294, 2, 0.366234, 0.366233, 2, 1.63377, 0, 0.366233, 0.366233, 0.366233, 0.366233, 0.366233, 0.366233, 0.366233, 0.366233, 0.366233, 0.366233, 0.366233, 0.366233, 0.366234, 0.366233, 0.366233, 0.366233, 0.366233
14.7373, 2, 0.368944, 0.368942, 2, 1.63106, 0, 0.368942, 0.368942, 0.368942, 0.368942, 0.368942, 0.368942, 0.368942, 0.368942, 0.368942, 0.368942, 0.368942, 0.368942, 0.368944, 0.368942, 0.368942, 0.368942, 0.368942
14.7451, 2, 0.369654, 0.369653, 2, 1.63035, 0, 0.369653, 0.369653, 0.369653, 0.369653, 0.369653, 0.369653, 0.369653, 0.369653, 0.369653, 0.369653, 0.369653, 0.369653, 0.369654, 0.369653, 0.369653, 0.369653, 0.369653
14.753, 0, 0.368577, 0.368576, 1.41421, -0.368577, 0, 0.368576, 0.368576, 0.368576, 0.368576, 0.368576, 0.368576, 0.368576, 0.368576, 0.368576, 0.368576, 0.368576, 0.368576, 0.368577, 0.368576, 0.368576, 0.368576, 0.368576
14.7609, 0, 0.366611, 0.36661, 1.41421, -0.366611, 0, 0.36661, 0.36661, 0.36661, 0.36661, 0.36661, 0.36661, 0.36661, 0.36661, 0.36661, 0.36661, 0.36661, 0.36661, 0.366611, 0.36661, 0.36661, 0.36661, 0.36661
14.7688, 0, 0.364651, 0.364649, 1.41421, -0.364651, 0, 0.364649, 0.364649, 0.364649, 0.364649, 0.364649, 0.364649, 0.364649, 0.364649, 0.364649, 0.364649, 0.364649, 0.364649, 0.364651, 0.364649, 0.364649, 0.364649, 0.364649
14.7767, 0, 0.36681, 0.366809, 1.41421, -0.36681, 0, 0.366809, 0.366809, 0.366809, 0.366809, 0.366809, 0.366809, 0.366809, 0.366809, 0.366809, 0.366809, 0.366809, 0.366809, 0.36681, 0.366809, 0.366809, 0.366809, 0.366809
14.7846, 0, 0.367207, 0.367206, 1.41421, -0.367207, 0, 0.367206, 0.367206, 0.367206, 0.367206, 0.367206, 0.367206, 0.367206, 0.367206, 0.367206, 0.367206, 0.367206, 0.367206, 0.367207, 0.367206, 0.367206, 0.367206, 0.367206
14.7924, 2, 0.366031, 0.36603, 2, 1.63397, 0, 0.36603, 0.36603, 0.36603, 0.36603, 0.36603, 0.36603, 0.36603, 0.36603, 0.36603, 0.36603, 0.36603, 0.36603, 0.366031, 0.36603, 0.36603, 0.36603, 0.36603
14.8003, 0, 0.364073, 0.364072, 1.41421, -0.364073, 0, 0.364072, 0.364072, 0.364072, 0.364072, 0.364072, 0.364072, 0.364072, 0.364072, 0.364072, 0.364072, 0.364072, 0.364072, 0.364073, 0.364072, 0.364072, 0.364072, 0.364072
14.8082, 2, 0.36212, 0.362119, 2, 1.63788, 0, 0.362119, 0.362119, 0.362119, 0.362119, 0.362119, 0.362119, 0.362119, 0.362119, 0.362119, 0.362119, 0.362119, 0.362119, 0.36212, 0.362119, 0.362119, 0.362119, 0.362119
14.8161, 0, 0.363933, 0.363932, 1.41421, -0.363933, 0, 0.363932, 0.363932, 0.363932, 0.363932, 0.363932, 0.363932, 0.363932, 0.363932, 0.363932, 0.363932, 0.363932, 0.363932, 0.363933, 0.363932, 0.363932, 0.363932, 0.363932
14.824, 2, 0.364218, 0.364217, 2, 1.63578, 0, 0.364217, 0.364217, 0.364217, 0.364217, 0.364217, 0.364217, 0.364217, 0.364217, 0.364217, 0.364217, 0.364217, 0.364217, 0.364218, 0.364217, 0.364217, 0.364217, 0.364217
14.8319, 2, 0.363132, 0.36313, 2, 1.63687, 0, 0.36313, 0.36313, 0.36313, 0.36313, 0.36313, 0.36313, 0.36313, 0.36313, 0.36313, 0.36313, 0.36313, 0.36313, 0.363132, 0.36313, 0.36313, 0.36313, 0.36313
14.8398, 2, 0.361363, 0.361361, 2, 1.63864, 0, 0.361361, 0.361361, 0.361361, 0.361361, 0.361361, 0.361361, 0.361361, 0.361361, 0.361361, 0.361361, 0.361361, 0.361361, 0.361363, 0.361361, 0.361361, 0.361361, 0.361361
14.8476, 0, 0.359598, 0.359597, 1.41421, -0.359598, 0, 0.359597, 0.359597, 0.359597, 0.359597, 0.359597, 0.359597, 0.359597, 0.359597, 0.359597, 0.359597, 0.359597, 0.359597, 0.359598, 0.359597, 0.359597, 0.359597, 0.359597
14.8555, 0, 0.360826, 0.360825, 1.41421, -0.360826, 0, 0.360825, 0.360825, 0.360825, 0.360825, 0.360825, 0.360825, 0.360825, 0.360825, 0.360825, 0.360825, 0.360825, 0.360825, 0.360826, 0.360825, 0.360825, 0.360825, 0.360825
14.8634, 0, 0.36077, 0.360769, 1.41421, -0.36077, 0, 0.360769, 0.360769, 0.360769, 0.360769, 0.360769, 0.360769, 0.360769, 0.360769, 0.360769, 0.360769, 0.360769, 0.360769, 0.36077, 0.360769, 0.360769, 0.360769, 0.360769
14.8713, 0, 0.359566, 0.359565, 1.41421, -0.359566, 0, 0.359565, 0.359565, 0.359565, 0.359565, 0.359565, 0.359565, 0.359565, 0.359565, 0.359565, 0.359565, 0.359565, 0.359565, 0.359566, 0.359565, 0.359565, 0.359565, 0.359565
14.8792, 2, 0.357792, 0.35779, 2, 1.64221, 0, 0.35779, 0.35779, 0.35779, 0.35779, 0.35779, 0.35779, 0.35779, 0.35779, 0.35779, 0.35779, 0.35779, 0.35779, 0.357792, 0.35779, 0.35779, 0.35779, 0.35779
14.8871, 2, 0.356022, 0.35602, 2, 1.64398, 0, 0.35602, 0.35602, 0.35602, 0.35602, 0.35602, 0.35602, 0.35602, 0.35602, 0.35602, 0.35602, 0.35602, 0.35602, 0.356022, 0.35602, 0.35602, 0.35602, 0.35602
14.8949, 4, 0.356901, 0.3569, 2.44949, 3.6431, 0, 0.3569, 0.3569, 0.3569, 0.3569, 0.3569, 0.3569, 0.3569, 0.3569, 0.3569, 0.3569, 0.3569, 0.3569, 0.356901, 0.3569, 0.3569, 0.3569, 0.3569
14.9028, 2, 0.356733, 0.356731, 2, 1.64327, 0, 0.356731, 0.356731, 0.356731, 0.356731, 0.356731, 0.356731, 0.356731, 0.356731, 0.356731, 0.356731, 0.356731, 0.356731, 0.356733, 0.356731, 0.356731, 0.356731, 0.356731
14.9107, 0, 0.355621, 0.35562, 1.41421, -0.355621, 0, 0.35562, 0.35562, 0.35562, 0.35562, 0.35562, 0.35562, 0.35562, 0.35562, 0.35562, 0.35562, 0.35562, 0.35562, 0.355621, 0.35562, 0.35562, 0.35562, 0.35562
14.9186, 0, 0.35404, 0.354039, 1.41421, -0.35404, 0, 0.354039, 0.354039, 0.354039, 0.354039, 0.354039, 0.354039, 0.354039, 0.354039, 0.354039, 0.354039, 0.354039, 0.354039, 0.35404, 0.354039, 0.354039, 0.354039, 0.354039
14.9265, 0, 0.352463, 0.352462, 1.41421, -0.352463, 0, 0.352462, 0.352462, 0.352462, 0.352462, 0.352462, 0.352462, 0.352462, 0.352462, 0.352462, 0.352462, 0.352462, 0.352462, 0.352463, 0.352462, 0.352462, 0.352462, 0.352462
14.9344, 2, 0.352727, 0.352726, 2, 1.64727, 0, 0.352726, 0.352726, 0.352726, 0.352726, 0.352726, 0.352726, 0.352726, 0.352726, 0.352726, 0.352726, 0.352726, 0.352726, 0.352727, 0.352726, 0.352726, 0.352726, 0.352726
14.9423, 0, 0.352193, 0.352192, 1.41421, -0.352193, 0, 0.352192, 0.352192, 0.352192, 0.352192, 0.352192, 0.352192, 0.352192, 0.352192, 0.352192, 0.352192, 0.352192, 0.352192, 0.352193, 0.352192, 0.352192, 0.352192, 0.352192
14.9501, 0, 0.350946, 0.350945, 1.41421, -0.350946, 0, 0.350945, 0.350945, 0.350945, 0.350945, 0.350945, 0.350945, 0.350945, 0.350945, 0.350945, 0.350945, 0.350945, 0.350945, 0.350946, 0.350945, 0.350945, 0.350945, 0.350945
14.958, 2, 0.349346, 0.349345, 2, 1.65065, 0, 0.349345, 0.349345, 0.349345, 0.349345, 0.349345, 0.349345, 0.349345, 0.349345, 0.349345, 0.349345, 0.349345, 0.349345, 0.349346, 0.349345, 0.349345, 0.349345, 0.349345
14.9659, 0, 0.34775, 0.347749, 1.41421, -0.34775, 0, 0.347749, 0.347749, 0.347749, 0.347749, 0.347749, 0.347749, 0.347749, 0.347749, 0.347749, 0.347749, 0.347749, 0.347749, 0.34775, 0.347749, 0.347749, 0.347749, 0.347749
14.9738, 4, 0.347662, 0.347661, 2.44949, 3.65234, 0, 0.347661, 0.347661, 0.347661, 0.347661, 0.347661, 0.347661, 0.347661, 0.347661, 0.347661, 0.347661, 0.347661, 0.347661, 0.347662, 0.347661, 0.347661, 0.347661, 0.347661
14.9817, 2, 0.347021, 0.347019, 2, 1.65298, 0, 0.347019, 0.347019, 0.347019, 0.347019, 0.347019, 0.347019, 0.347019, 0.347019, 0.347019, 0.347019, 0.347019, 0.347019, 0.347021, 0.347019, 0.347019, 0.347019, 0.347019
14.9896, 0, 0.345871, 0.345869, 1.41421, -0.345871, 0, 0.345869, 0.345869, 0.345869, 0.345869, 0.345869, 0.345869, 0.345869, 0.345869, 0.345869, 0.345869, 0.345869, 0.345869, 0.345871, 0.345869, 0.345869, 0.345869, 0.345869
14.9975, 4, 0.344469, 0.344467, 2.44949, 3.65553, 0, 0.344467, 0.344467, 0.344467, 0.344467, 0.344467, 0.344467, 0.344467, 0.344467, 0.344467, 0.344467, 0.344467, 0.344467, 0.344469, 0.344467, 0.344467, 0.344467, 0.344467
15.0053, 2, 0.34307, 0.343068, 2, 1.65693, 0, 0.343068, 0.343068, 0.343068, 0.343068, 0.343068, 0.343068, 0.343068, 0.343068, 0.343068, 0.343068, 0.343068, 0.343068, 0.34307, 0.343068, 0.343068, 0.343068, 0.343068
15.0132, 0, 0.342327, 0.342326, 1.41421, -0.342327, 0, 0.342326, 0.342326, 0.342326, 0.342326, 0.342326, 0.342326, 0.342326, 0.342326, 0.342326, 0.342326, 0.342326, 0.342326, 0.342327, 0.342326, 0.342326, 0.342326, 0.342326
15.0211, 0, 0.3413, 0.341299, 1.41421, -0.3413, 0, 0.341299, 0.341299, 0.341299, 0.341299, 0.341299, 0.341299, 0.341299, 0.341299, 0.341299, 0.341299, 0.341299, 0.341299, 0.3413, 0.341299, 0.341299, 0.341299, 0.341299
15.029, 8, 0.340003, 0.340002, 3.16228, 7.66, 0, 0.340002, 0.340002, 0.340002, 0.340002, 0.340002, 0.340002, 0.340002, 0.340002, 0.340002, 0.340002, 0.340002, 0.340002, 0.340003, 0.340002, 0.340002, 0.340002, 0.340002
15.0369, 4, 0.338554, 0.338553, 2.44949, 3.66145, 0, 0.338553, 0.338553, 0.338553, 0.338553, 0.338553, 0.338553, 0.338553, 0.338553, 0.338553, 0.338553, 0.338553, 0.338553, 0.338554, 0.338553, 0.338553, 0.338553, 0.338553
15.0448, 0, 0.337022, 0.337021, 1.41421, -0.337022, 0, 0.337021, 0.337021, 0.337021, 0.337021, 0.337021, 0.337021, 0.337021, 0.337021, 0.337021, 0.337021, 0.337021, 0.337021, 0.337022, 0.337021, 0.337021, 0.337021, 0.337021
15.0526, 2, 0.335446, 0.335445, 2, 1.66455, 0, 0.335445, 0.335445, 0.335445, 0.335445, 0.335445, 0.335445, 0.335445, 0.335445, 0.335445, 0.335445, 0.335445, 0.335445, 0.335446, 0.335445, 0.335445, 0.335445, 0.335445
15.0605, 0, 0.333754, 0.333753, 1.41421, -0.333754, 0, 0.333753, 0.333753, 0.333753, 0.333753, 0.333753, 0.333753, 0.333753, 0.333753, 0.333753, 0.333753, 0.333753, 0.333753, 0.333754, 0.333753, 0.333753, 0.333753, 0.333753
15.0684, 0, 0.331958, 0.331957, 1.41421, -0.331958, 0, 0.331957, 0.331957, 0.331957, 0.331957, 0.331957, 0.331957, 0.331957, 0.331957, 0.331957, 0.331957, 0.331957, 0.331957, 0.331958, 0.331957, 0.331957, 0.331957, 0.331957
15.0763, 2, 0.33, 0.329999, 2, 1.67, 0, 0.329999, 0.329999, 0.329999, 0.329999, 0.329999, 0.329999, 0.329999, 0.329999, 0.329999, 0.329999, 0.329999, 0.329999, 0.33, 0.329999, 0.329999, 0.329999, 0.329999
15.0842, 2, 0.327907, 0.327906, 2, 1.67209, 0, 0.327906, 0.327906, 0.327906, 0.327906, 0.327906, 0.327906, 0.327906, 0.327906, 0.327906, 0.327906, 0.327906, 0.327906, 0.327907, 0.327906, 0.327906, 0.327906, 0.327906
15.0921, 4, 0.325751, 0.32575, 2.44949, 3.67425, 0, 0.32575, 0.32575, 0.32575, 0.32575, 0.32575, 0.32575, 0.32575, 0.32575, 0.32575, 0.32575, 0.32575, 0.32575, 0.325751, 0.32575, 0.32575, 0.32575, 0.32575
15.1, 2, 0.323569, 0.323568, 2, 1.67643, 0, 0.323568, 0.323568, 0.323568, 0.323568, 0.323568, 0.323568, 0.323568, 0.323568, 0.323568, 0.323568, 0.323568, 0.323568, 0.323569, 0.323568, 0.323568, 0.323568, 0.323568
15.1078, 0, 0.321265, 0.321263, 1.41421, -0.321265, 0, 0.321263, 0.321263, 0.321263, 0.321263, 0.321263, 0.321263, 0.321263, 0.321263, 0.321263, 0.321263, 0.321263, 0.321263, 0.321265, 0.321263, 0.321263, 0.321263, 0.321263
15.1157, 0, 0.31883, 0.318829, 1.41421, -0.31883, 0, 0.318829, 0.318829, 0.318829, 0.318829, 0.318829, 0.318829, 0.318829, 0.318829, 0.318829, 0.318829, 0.318829, 0.318829, 0.31883, 0.318829, 0.318829, 0.318829, 0.318829
15.1236, 0, 0.316298, 0.316297, 1.41421, -0.316298, 0, 0.316297, 0.316297, 0.316297, 0.316297, 0.316297, 0.316297, 0.316297, 0.316297, 0.316297, 0.316297, 0.316297, 0.316297, 0.316298, 0.316297, 0.316297, 0.316297, 0.316297
15.1315, 0, 0.313724, 0.313723, 1.41421, -0.313724, 0, 0.313723, 0.313723, 0.313723, 0.313723, 0.313723, 0.313723, 0.313723, 0.313723, 0.313723, 0.313723, 0.313723, 0.313723, 0.313724, 0.313723, 0.313723, 0.313723, 0.313723
15.1394, 2, 0.311161, 0.31116, 2, 1.68884, 0, 0.31116, 0.31116, 0.31116, 0.31116, 0.31116, 0.31116, 0.31116, 0.31116, 0.31116, 0.31116, 0.31116, 0.31116, 0.311161, 0.31116, 0.31116, 0.31116, 0.31116
15.1473, 0, 0.308917, 0.308916, 1.41421, -0.308917, 0, 0.308916, 0.308916, 0.308916, 0.308916, 0.308916, 0.308916, 0.308916, 0.308916, 0.308916, 0.308916, 0.308916, 0.308916, 0.308917, 0.308916, 0.308916, 0.308916, 0.308916
15.1551, 0, 0.306419, 0.306418, 1.41421, -0.306419, 0, 0.306418, 0.306418, 0.306418, 0.306418, 0.306418, 0.306418, 0.306418, 0.306418, 0.306418, 0.306418, 0.306418, 0.306418, 0.306419, 0.306418, 0.306418, 0.306418, 0.306418
15.163, 0, 0.303709, 0.303708, 1.41421, -0.303709, 0, 0.303708, 0.303708, 0.303708, 0.303708, 0.303708, 0.303708, 0.303708, 0.303708, 0.303708, 0.303708, 0.303708, 0.303708, 0.303709, 0.303708, 0.303708, 0.303708, 0.303708
15.1709, 0, 0.300901, 0.3009, 1.41421, -0.300901, 0, 0.3009, 0.3009, 0.3009, 0.3009, 0.3009, 0.3009, 0.3009, 0.3009, 0.3009, 0.3009, 0.3009, 0.3009, 0.300901, 0.3009, 0.3009, 0.3009, 0.3009
15.1788, 0, 0.298106, 0.298105, 1.41421, -0.298106, 0, 0.298105, 0.298105, 0.298105, 0.298105, 0.298105, 0.298105, 0.298105, 0.298105, 0.298105, 0.298105, 0.298105, 0.298105, 0.298106, 0.298105, 0.298105, 0.298105, 0.298105
15.1867, 2, 0.29607, 0.296069, 2, 1.70393, 0, 0.296069, 0.296069, 0.296069, 0.296069, 0.296069, 0.296069, 0.296069, 0.296069, 0.296069, 0.296069, 0.296069, 0.296069, 0.29607, 0.296069, 0.296069, 0.296069, 0.296069
15.1946, 0, 0.293677, 0.293675, 1.41421, -0.293677, 0, 0.293675, 0.293675, 0.293675, 0.293675, 0.293675, 0.293675, 0.293675, 0.293675, 0.293675, 0.293675, 0.293675, 0.293675, 0.293677, 0.293675, 0.293675, 0.293675, 0.293675
15.2025, 0, 0.290984, 0.290983, 1.41421, -0.290984, 0, 0.290983, 0.290983, 0.290983, 0.290983, 0.290983, 0.290983, 0.290983, 0.290983, 0.290983, 0.290983, 0.290983, 0.290983, 0.290984, 0.290983, 0.290983, 0.290983, 0.290983
15.2103, 0, 0.28815, 0.288149, 1.41421, -0.28815, 0, 0.288149, 0.288149, 0.288149, 0.288149, 0.288149, 0.288149, 0.288149, 0.288149, 0.288149, 0.288149, 0.288149, 0.288149, 0.28815, 0.288149, 0.288149, 0.288149, 0.288149
15.2182, 4, 0.285331, 0.285329, 2.44949, 3.71467, 0, 0.285329, 0.285329, 0.285329, 0.285329, 0.285329, 0.285329, 0.285329, 0.285329, 0.285329, 0.285329, 0.285329, 0.285329, 0.285331, 0.285329, 0.285329, 0.285329, 0.285329
15.2261, 0, 0.283242, 0.28324, 1.41421, -0.283242, 0, 0.28324, 0.28324, 0.28324, 0.28324, 0.28324, 0.28324, 0.28324, 0.28324, 0.28324, 0.28324, 0.28324, 0.28324, 0.283242, 0.28324, 0.28324, 0.28324, 0.28324
15.234, 0, 0.280754, 0.280752, 1.41421, -0.280754, 0, 0.280752, 0.280752, 0.280752, 0.280752, 0.280752, 0.280752, 0.280752, 0.280752, 0.280752, 0.280752, 0.280752, 0.280752, 0.280754, 0.280752, 0.280752, 0.280752, 0.280752
15.2419, 2, 0.277928, 0.277927, 2, 1.72207, 0, 0.277927, 0.277927, 0.277927, 0.277927, 0.277927, 0.277927, 0.277927, 0.277927, 0.277927, 0.277927, 0.277927, 0.277927, 0.277928, 0.277927, 0.277927, 0.277927, 0.277927
15.2498, 2, 0.274944, 0.274943, 2, 1.72506, 0, 0.274943, 0.274943, 0.274943, 0.274943, 0.274943, 0.274943, 0.274943, 0.274943, 0.274943, 0.274943, 0.274943, 0.274943, 0.274944, 0.274943, 0.274943, 0.274943, 0.274943
15.2577, 0, 0.271976, 0.271975, 1.41421, -0.271976, 0, 0.271975, 0.271975, 0.271975, 0.271975, 0.271975, 0.271975, 0.271975, 0.271975, 0.271975, 0.271975, 0.271975, 0.271975, 0.271976, 0.271975, 0.271975, 0.271975, 0.271975
15.2655, 0, 0.270007, 0.270006, 1.41421, -0.270007, 0, 0.270006, 0.270006, 0.270006, 0.270006, 0.270006, 0.270006, 0.270006, 0.270006, 0.270006, 0.270006, 0.270006, 0.270006, 0.270007, 0.270006, 0.270006, 0.270006, 0.270006
15.2734, 2, 0.267599, 0.267597, 2, 1.7324, 0, 0.267597, 0.267597, 0.267597, 0.267597, 0.267597, 0.267597, 0.267597, 0.267597, 0.267597, 0.267597, 0.267597, 0.267597, 0.267599, 0.267597, 0.267597, 0.267597, 0.267597
15.2813, 4, 0.264823, 0.264822, 2.44949, 3.73518, 0, 0.264822, 0.264822, 0.264822, 0.264822, 0.264822, 0.264822, 0.264822, 0.264822, 0.264822, 0.264822, 0.264822, 0.264822, 0.264823, 0.264822, 0.264822, 0.264822, 0.264822
15.2892, 2, 0.261875, 0.261873, 2, 1.73813, 0, 0.261873, 0.261873, 0.261873, 0.261873, 0.261873, 0.261873, 0.261873, 0.261873, 0.261873, 0.261873, 0.261873, 0.261873, 0.261875, 0.261873, 0.261873, 0.261873, 0.261873
15.2971, 0, 0.258942, 0.258941, 1.41421, -0.258942, 0, 0.258941, 0.258941, 0.258941, 0.258941, 0.258941, 0.258941, 0.258941, 0.258941, 0.258941, 0.258941, 0.258941, 0.258941, 0.258942, 0.258941, 0.258941, 0.258941, 0.258941
15.305, 0, 0.256875, 0.256873, 1.41421, -0.256875, 0, 0.256873, 0.256873, 0.256873, 0.256873, 0.256873, 0.256873, 0.256873, 0.256873, 0.256873, 0.256873, 0.256873, 0.256873, 0.256875, 0.256873, 0.256873, 0.256873, 0.256873
15.3128, 0, 0.254365, 0.254363, 1.41421, -0.254365, 0, 0.254363, 0.254363, 0.254363, 0.254363, 0.254363, 0.254363, 0.254363, 0.254363, 0.254363, 0.254363, 0.254363, 0.254363, 0.254365, 0.254363, 0.254363, 0.254363, 0.254363
15.3207, 0, 0.251482, 0.25148, 1.41421, -0.251482, 0, 0.25148, 0.25148, 0.25148, 0.25148, 0.25148, 0.25148, 0.25148, 0.25148, 0.25148, 0.25148, 0.25148, 0.25148, 0.251482, 0.25148, 0.25148, 0.25148, 0.25148
15.3286, 2, 0.248423, 0.248422, 2, 1.75158, 0, 0.248422, 0.248422, 0.248422, 0.248422, 0.248422, 0.248422, 0.248422, 0.248422, 0.248422, 0.248422, 0.248422, 0.248422, 0.248423, 0.248422, 0.248422, 0.248422, 0.248422
15.3365, 0, 0.245384, 0.245383, 1.41421, -0.245384, 0, 0.245383, 0.245383, 0.245383, 0.245383, 0.245383, 0.245383, 0.245383, 0.245383, 0.245383, 0.245383, 0.245383, 0.245383, 0.245384, 0.245383, 0.245383, 0.245383, 0.245383
15.3444, 2, 0.243399, 0.243398, 2, 1.7566, 0, 0.243398, 0.243398, 0.243398, 0.243398, 0.243398, 0.243398, 0.243398, 0.243398, 0.243398, 0.243398, 0.243398, 0.243398, 0.243399, 0.243398, 0.243398, 0.243398, 0.243398
15.3523, 0, 0.240964, 0.240963, 1.41421, -0.240964, 0, 0.240963, 0.240963, 0.240963, 0.240963, 0.240963, 0.240963, 0.240963, 0.240963, 0.240963, 0.240963, 0.240963, 0.240963, 0.240964, 0.240963, 0.240963, 0.240963, 0.240963
15.3602, 0, 0.238152, 0.23815, 1.41421, -0.238152, 0, 0.23815, 0.23815, 0.23815, 0.23815, 0.23815, 0.23815, 0.23815, 0.23815, 0.23815, 0.23815, 0.23815, 0.23815, 0.238152, 0.23815, 0.23815, 0.23815, 0.23815
