   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_86.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.56713, 0, 1.33094e-05, 6.07441e-07, 1.41421, -1.33094e-05, 6.07441e-07, 6.07483e-07, 6.07555e-07, 6.07527e-07, 7.99824e-07, 6.08517e-07, 6.08616e-07, 6.14077e-07, 6.07523e-07, 9.12472e-07, 6.85829e-07, 3.41308e-06, 6.95985e-07, 6.08653e-07, 6.15653e-07, 6.085e-07, 6.59897e-07, 6.07443e-07, 9.73613e-06, 6.07441e-07, 6.07441e-07, 6.38548e-07
0.575024, 0, 2.05214e-05, 1.24006e-06, 1.41421, -2.05214e-05, 1.24006e-06, 1.24015e-06, 1.24029e-06, 1.24024e-06, 1.63309e-06, 1.24226e-06, 1.24246e-06, 1.25362e-06, 1.24023e-06, 1.92922e-06, 1.40021e-06, 6.97192e-06, 1.3577e-06, 1.24254e-06, 1.25251e-06, 1.24229e-06, 1.31853e-06, 1.24006e-06, 1.32516e-05, 1.24006e-06, 1.24006e-06, 1.30361e-06
0.582918, 0, 3.27779e-05, 2.47278e-06, 1.41421, -3.27779e-05, 2.47278e-06, 2.47295e-06, 2.47325e-06, 2.47313e-06, 3.25713e-06, 2.47717e-06, 2.47757e-06, 2.49984e-06, 2.47312e-06, 3.97069e-06, 2.79237e-06, 1.39114e-05, 2.62829e-06, 2.47772e-06, 2.49151e-06, 2.47737e-06, 2.58919e-06, 2.47279e-06, 1.82729e-05, 2.47278e-06, 2.47278e-06, 2.59961e-06
0.590811, 0, 5.40114e-05, 4.81753e-06, 1.41421, -5.40114e-05, 4.81753e-06, 4.81787e-06, 4.81844e-06, 4.81822e-06, 6.34684e-06, 4.82609e-06, 4.82688e-06, 4.87029e-06, 4.81818e-06, 7.98585e-06, 5.44066e-06, 2.71203e-05, 5.0221e-06, 4.82717e-06, 4.84551e-06, 4.82675e-06, 4.98879e-06, 4.81755e-06, 2.56446e-05, 4.81753e-06, 4.81753e-06, 5.06481e-06
0.598705, 0, 9.11131e-05, 9.17158e-06, 1.41421, -9.11131e-05, 9.17158e-06, 9.17222e-06, 9.17331e-06, 9.17289e-06, 1.20855e-05, 9.18788e-06, 9.18939e-06, 9.2721e-06, 9.17282e-06, 1.57198e-05, 1.03589e-05, 5.16674e-05, 9.43939e-06, 9.18994e-06, 9.21309e-06, 9.18969e-06, 9.42154e-06, 9.17161e-06, 3.67613e-05, 9.17158e-06, 9.17158e-06, 9.64274e-06
0.606599, 0, 0.000155976, 1.70657e-05, 1.41421, -0.000155976, 1.70657e-05, 1.70669e-05, 1.7069e-05, 1.70682e-05, 2.24926e-05, 1.70961e-05, 1.70989e-05, 1.72529e-05, 1.7068e-05, 3.03674e-05, 1.9277e-05, 9.62093e-05, 1.74147e-05, 1.70999e-05, 1.71269e-05, 1.71005e-05, 1.74278e-05, 1.70658e-05, 5.39138e-05, 1.70657e-05, 1.70657e-05, 1.79432e-05
0.614492, 0, 0.000268623, 3.10406e-05, 1.41421, -0.000268623, 3.10406e-05, 3.10428e-05, 3.10465e-05, 3.10451e-05, 4.09209e-05, 3.10959e-05, 3.1101e-05, 3.13815e-05, 3.10448e-05, 5.75911e-05, 3.50665e-05, 0.000175131, 3.14935e-05, 3.11029e-05, 3.11301e-05, 3.1106e-05, 3.15615e-05, 3.10407e-05, 8.08142e-05, 3.10406e-05, 3.10406e-05, 3.26382e-05
0.622386, 0, 0.000462079, 5.52001e-05, 1.41421, -0.000462079, 5.52001e-05, 5.5204e-05, 5.52106e-05, 5.5208e-05, 7.27883e-05, 5.52985e-05, 5.53076e-05, 5.58068e-05, 5.52076e-05, 0.000107261, 6.23666e-05, 0.000311699, 5.57854e-05, 5.53109e-05, 5.53302e-05, 5.53202e-05, 5.59447e-05, 5.52003e-05, 0.000123387, 5.52001e-05, 5.52001e-05, 5.8044e-05
0.63028, 0, 0.00078956, 9.59897e-05, 1.41421, -0.00078956, 9.59897e-05, 9.59964e-05, 9.60079e-05, 9.60034e-05, 0.000126608, 9.6161e-05, 9.61768e-05, 9.70459e-05, 9.60027e-05, 0.000196245, 0.000108465, 0.00054251, 9.67433e-05, 9.61826e-05, 9.61777e-05, 9.62057e-05, 9.70482e-05, 9.599e-05, 0.000190865, 9.59897e-05, 9.59897e-05, 0.00010094
0.638174, 0, 0.00133491, 0.000163252, 1.41421, -0.00133491, 0.000163252, 0.000163264, 0.000163283, 0.000163276, 0.000215386, 0.000163544, 0.000163571, 0.000165051, 0.000163275, 0.000352796, 0.000184495, 0.000923545, 0.00016422, 0.000163581, 0.000163523, 0.000163633, 0.00016475, 0.000163253, 0.000297331, 0.000163252, 0.000163252, 0.000171682
0.646067, 0, 0.00222725, 0.000271595, 1.41421, -0.00222725, 0.000271595, 0.000271614, 0.000271646, 0.000271634, 0.000358434, 0.00027208, 0.000272125, 0.00027459, 0.000271632, 0.000623308, 0.000306978, 0.00153803, 0.000272832, 0.000272142, 0.000271981, 0.00027225, 0.000273705, 0.000271596, 0.000463735, 0.000271595, 0.000271595, 0.000285636
0.653961, 0, 0.00366087, 0.000442072, 1.41421, -0.00366087, 0.000442072, 0.000442103, 0.000442156, 0.000442135, 0.000583609, 0.000442863, 0.000442937, 0.000446954, 0.000442132, 0.00108242, 0.000499743, 0.0025062, 0.000443651, 0.000442964, 0.00044262, 0.000443178, 0.000445035, 0.000442073, 0.000720429, 0.000442072, 0.000442072, 0.000464958
0.661855, 0, 0.00592151, 0.000704134, 1.41421, -0.00592151, 0.000704134, 0.000704184, 0.000704268, 0.000704235, 0.000929901, 0.000705397, 0.000705514, 0.000711922, 0.00070423, 0.00184769, 0.000796125, 0.00399663, 0.000706143, 0.000705557, 0.00070491, 0.000705963, 0.000708283, 0.000704136, 0.0011102, 0.000704134, 0.000704134, 0.000740639
0.669748, 0, 0.00941983, 0.00109773, 1.41421, -0.00941983, 0.00109773, 0.00109781, 0.00109794, 0.00109789, 0.00145024, 0.0010997, 0.00109988, 0.00110989, 0.00109788, 0.00310033, 0.00124136, 0.00623863, 0.00110028, 0.00109995, 0.00109882, 0.00110069, 0.00110352, 0.00109773, 0.00169168, 0.00109773, 0.00109773, 0.00115473
0.677642, 0, 0.0147326, 0.00167534, 1.41421, -0.0147326, 0.00167534, 0.00167546, 0.00167566, 0.00167558, 0.00221425, 0.00167836, 0.00167864, 0.00169393, 0.00167557, 0.00511347, 0.00189492, 0.00953451, 0.00167857, 0.00167874, 0.00167688, 0.00168005, 0.0016834, 0.00167535, 0.00254294, 0.00167534, 0.00167534, 0.00176248
0.685536, 0, 0.022651, 0.00250366, 1.41421, -0.022651, 0.00250366, 0.00250384, 0.00250414, 0.00250402, 0.00331047, 0.00250817, 0.00250859, 0.00253149, 0.002504, 0.0082892, 0.0028324, 0.0142699, 0.00250774, 0.00250875, 0.0025058, 0.00251098, 0.00251483, 0.00250367, 0.00376478, 0.00250366, 0.00250366, 0.00263412
0.69343, 0, 0.0342349, 0.00366446, 1.41421, -0.0342349, 0.00366446, 0.00366472, 0.00366516, 0.00366499, 0.00484766, 0.00367107, 0.00367169, 0.00370527, 0.00366496, 0.013205, 0.00414656, 0.0209199, 0.00366959, 0.00367192, 0.00366744, 0.00367563, 0.00367987, 0.00366447, 0.0054835, 0.00366446, 0.00366446, 0.00385579
0.701323, 0, 0.0508698, 0.00525423, 1.41421, -0.0508698, 0.00525423, 0.00525461, 0.00525525, 0.005255, 0.00695438, 0.00526374, 0.00526462, 0.00531288, 0.00525496, 0.020669, 0.00594697, 0.0300485, 0.00526068, 0.00526495, 0.00525836, 0.00527097, 0.00527537, 0.00525425, 0.00785232, 0.00525423, 0.00525423, 0.00552916
0.709217, 0, 0.0743217, 0.00738224, 1.41421, -0.0743217, 0.00738224, 0.00738276, 0.00738366, 0.00738331, 0.00977651, 0.00739563, 0.00739687, 0.00746483, 0.00738325, 0.0317816, 0.00835779, 0.0422994, 0.00739028, 0.00739734, 0.00738794, 0.00740683, 0.00741101, 0.00738226, 0.0110513, 0.00738224, 0.00738224, 0.00776943
0.717111, 0, 0.106781, 0.0101663, 1.41421, -0.106781, 0.0101663, 0.010167, 0.0101682, 0.0101677, 0.0134718, 0.0101847, 0.0101865, 0.0102803, 0.0101677, 0.0479972, 0.0115131, 0.0583732, 0.0101762, 0.0101871, 0.0101741, 0.0102017, 0.0102051, 0.0101663, 0.0152852, 0.0101663, 0.0101663, 0.0107009
0.725004, 2, 0.150889, 0.0137263, 2, 1.84911, 0.0137263, 0.0137272, 0.0137289, 0.0137283, 0.0182017, 0.0137513, 0.0137536, 0.0138806, 0.0137282, 0.0711776, 0.0155498, 0.0789941, 0.0137386, 0.0137545, 0.013737, 0.0137766, 0.0137781, 0.0137263, 0.0207795, 0.0137263, 0.0137263, 0.0144501
0.732898, 0, 0.20973, 0.0181759, 1.41421, -0.20973, 0.0181759, 0.0181773, 0.0181795, 0.0181786, 0.0241201, 0.0182092, 0.0182123, 0.018381, 0.0181785, 0.103626, 0.0205979, 0.104863, 0.018191, 0.0182135, 0.0181905, 0.018246, 0.0182444, 0.018176, 0.0277749, 0.0181759, 0.0181759, 0.0191375
0.740792, 0, 0.286779, 0.023612, 1.41421, -0.286779, 0.023612, 0.0236137, 0.0236166, 0.0236155, 0.0313595, 0.0236554, 0.0236594, 0.0238793, 0.0236153, 0.148082, 0.0267687, 0.136598, 0.0236303, 0.023661, 0.0236316, 0.023708, 0.0237012, 0.0236121, 0.0365222, 0.023612, 0.023612, 0.0248656
0.748686, 0, 0.385792, 0.0301034, 1.41421, -0.385792, 0.0301034, 0.0301055, 0.0301093, 0.0301078, 0.0400165, 0.0301588, 0.0301639, 0.0304453, 0.0301076, 0.207661, 0.0341423, 0.174673, 0.0301254, 0.0301662, 0.0301296, 0.0302327, 0.0302179, 0.0301035, 0.047278, 0.0301034, 0.0301034, 0.0317079
0.756579, 0, 0.510628, 0.0376794, 1.41421, -0.510628, 0.0376794, 0.0376821, 0.0376868, 0.037685, 0.0501368, 0.0377491, 0.0377555, 0.0381091, 0.0376847, 0.285725, 0.0427549, 0.219353, 0.0377057, 0.0377585, 0.0377143, 0.037851, 0.0378242, 0.0376795, 0.0603047, 0.0376794, 0.0376794, 0.0396966
0.764473, 0, 0.664997, 0.0463208, 1.41421, -0.664997, 0.0463208, 0.0463242, 0.04633, 0.0463277, 0.0617023, 0.0464068, 0.0464148, 0.0468514, 0.0463273, 0.385667, 0.0525875, 0.270638, 0.0463518, 0.0464189, 0.0463669, 0.0465451, 0.046501, 0.046321, 0.0758768, 0.0463208, 0.0463208, 0.0488131
0.772367, 4, 0.852137, 0.0559524, 2.44949, 3.14786, 0.0559524, 0.0559565, 0.0559635, 0.0559608, 0.0746218, 0.0560569, 0.0560665, 0.0565965, 0.0559604, 0.510605, 0.0635584, 0.328219, 0.0559887, 0.0560722, 0.0560127, 0.0562418, 0.056173, 0.0559526, 0.0942941, 0.0559524, 0.0559524, 0.0589804
0.780261, 0, 1.07443, 0.0664408, 1.41421, -1.07443, 0.0664408, 0.0664457, 0.0664541, 0.0664508, 0.0887275, 0.0665655, 0.066577, 0.0672097, 0.0664503, 0.662994, 0.0755202, 0.391461, 0.0664827, 0.066585, 0.066519, 0.0668097, 0.066706, 0.0664411, 0.115904, 0.0664408, 0.0664408, 0.0700603
0.788154, 0, 1.33301, 0.0775969, 1.41421, -1.33301, 0.0775969, 0.0776027, 0.0776125, 0.0776087, 0.103778, 0.0777434, 0.0777569, 0.0785001, 0.077608, 0.844198, 0.0882624, 0.459414, 0.0776447, 0.0777682, 0.0776974, 0.0780625, 0.07791, 0.0775972, 0.141135, 0.0775969, 0.0775969, 0.0818569
0.796048, 2, 1.62736, 0.0891827, 2, 0.372637, 0.0891827, 0.0891894, 0.0892008, 0.0891963, 0.119467, 0.0893521, 0.0893678, 0.0902274, 0.0891956, 1.05402, 0.101519, 0.530841, 0.0892367, 0.0893841, 0.089311, 0.0897662, 0.0895457, 0.089183, 0.170524, 0.0891827, 0.0891827, 0.0941236
0.803942, 4, 1.955, 0.100925, 2.44949, 2.045, 0.100925, 0.100933, 0.100946, 0.10094, 0.135441, 0.101118, 0.101136, 0.102116, 0.10094, 1.29033, 0.114984, 0.604292, 0.100985, 0.10116, 0.101087, 0.101654, 0.101338, 0.100925, 0.204756, 0.100925, 0.100925, 0.106577
0.811835, 0, 2.31128, 0.112531, 1.41421, -2.31128, 0.112531, 0.112539, 0.112554, 0.112548, 0.151318, 0.112748, 0.112768, 0.113869, 0.112547, 1.54873, 0.128328, 0.678184, 0.112597, 0.112803, 0.112735, 0.113442, 0.112992, 0.112531, 0.244681, 0.112531, 0.112531, 0.118915
0.819729, 0, 2.68932, 0.123706, 1.41421, -2.68932, 0.123706, 0.123715, 0.123732, 0.123725, 0.166713, 0.123947, 0.123969, 0.12519, 0.123724, 1.8225, 0.141219, 0.750902, 0.123779, 0.124021, 0.123962, 0.124853, 0.124211, 0.123706, 0.291319, 0.123706, 0.123706, 0.130835
0.827623, 2, 3.08022, 0.134174, 2, -1.08022, 0.134174, 0.134185, 0.134202, 0.134195, 0.181263, 0.134438, 0.134462, 0.135799, 0.134194, 2.10267, 0.153347, 0.8209, 0.134253, 0.13454, 0.134494, 0.135638, 0.134717, 0.134175, 0.345825, 0.134174, 0.134174, 0.142055
0.835517, 2, 3.47345, 0.143694, 2, -1.47345, 0.143694, 0.143705, 0.143725, 0.143717, 0.194649, 0.143979, 0.144006, 0.145452, 0.143716, 2.37845, 0.164437, 0.886798, 0.143778, 0.144121, 0.144093, 0.145596, 0.144267, 0.143695, 0.409425, 0.143694, 0.143694, 0.152333
0.84341, 4, 3.85741, 0.152073, 2.44949, 0.142592, 0.152073, 0.152085, 0.152106, 0.152098, 0.206613, 0.152379, 0.152407, 0.153955, 0.152097, 2.63783, 0.174271, 0.947457, 0.152162, 0.152575, 0.152571, 0.1546, 0.152667, 0.152074, 0.4833, 0.152073, 0.152073, 0.16148
0.851304, 0, 4.22023, 0.159177, 1.41421, -4.22023, 0.159177, 0.15919, 0.159212, 0.159203, 0.216972, 0.1595, 0.15953, 0.161171, 0.159202, 2.86849, 0.182694, 1.00203, 0.15927, 0.159775, 0.159798, 0.162615, 0.15978, 0.159178, 0.568429, 0.159177, 0.159177, 0.169374
0.859198, 6, 4.55058, 0.164933, 2.82843, 1.44942, 0.164933, 0.164947, 0.164969, 0.16496, 0.225623, 0.165273, 0.165304, 0.167027, 0.164959, 3.05875, 0.18962, 1.05, 0.165029, 0.165654, 0.16571, 0.169715, 0.165534, 0.164934, 0.665407, 0.164933, 0.164933, 0.175962
0.867091, 4, 4.83853, 0.16933, 2.44949, -0.838531, 0.16933, 0.169344, 0.169368, 0.169358, 0.232541, 0.169684, 0.169716, 0.17151, 0.169357, 3.1986, 0.195034, 1.09117, 0.169428, 0.17021, 0.170302, 0.176094, 0.169919, 0.169331, 0.774239, 0.16933, 0.16933, 0.181261
0.874985, 6, 5.07621, 0.172411, 2.82843, 0.923795, 0.172411, 0.172425, 0.17245, 0.17244, 0.237773, 0.172777, 0.17281, 0.174666, 0.172439, 3.28061, 0.198979, 1.12562, 0.172511, 0.173499, 0.173629, 0.182083, 0.172978, 0.172412, 0.894145, 0.172411, 0.172411, 0.185358
0.882879, 0, 5.25839, 0.174267, 1.41421, -5.25839, 0.174267, 0.174282, 0.174307, 0.174297, 0.241426, 0.174642, 0.174677, 0.176584, 0.174295, 3.30063, 0.201554, 1.15368, 0.174367, 0.175624, 0.175792, 0.18815, 0.174803, 0.174268, 1.02341, 0.174267, 0.174267, 0.188397
0.890773, 0, 5.38277, 0.175022, 1.41421, -5.38277, 0.175022, 0.175037, 0.175063, 0.175053, 0.243653, 0.175406, 0.175442, 0.17739, 0.175051, 3.25816, 0.202894, 1.1759, 0.175123, 0.176724, 0.176928, 0.19491, 0.175521, 0.175023, 1.15931, 0.175022, 0.175022, 0.190577
0.898666, 10, 5.44993, 0.174826, 3.4641, 4.55007, 0.174826, 0.174841, 0.174867, 0.174857, 0.244636, 0.175216, 0.175252, 0.177234, 0.174855, 3.15641, 0.203163, 1.19291, 0.174925, 0.176964, 0.177196, 0.203109, 0.175282, 0.174826, 1.29811, 0.174826, 0.174826, 0.192142
0.90656, 6, 5.46316, 0.173837, 2.82843, 0.536837, 0.173837, 0.173852, 0.173879, 0.173868, 0.244574, 0.174232, 0.174269, 0.176277, 0.173867, 3.00195, 0.202535, 1.20545, 0.173934, 0.176523, 0.176766, 0.213616, 0.174248, 0.173837, 1.43517, 0.173837, 0.173837, 0.193376
0.914454, 6, 5.42795, 0.172216, 2.82843, 0.572054, 0.172216, 0.172232, 0.172259, 0.172248, 0.243668, 0.172616, 0.172653, 0.174681, 0.172246, 2.80408, 0.201188, 1.21424, 0.172311, 0.17558, 0.175807, 0.227384, 0.172582, 0.172217, 1.56524, 0.172216, 0.172216, 0.194602
0.922348, 6, 5.35139, 0.170118, 2.82843, 0.648605, 0.170118, 0.170134, 0.170161, 0.17015, 0.242109, 0.170521, 0.170558, 0.172601, 0.170148, 2.57398, 0.199292, 1.22001, 0.17021, 0.174309, 0.174473, 0.245402, 0.170439, 0.170119, 1.68273, 0.170118, 0.170118, 0.196176
0.930241, 2, 5.24161, 0.167683, 2, -3.24161, 0.167683, 0.167699, 0.167726, 0.167716, 0.240073, 0.168088, 0.168125, 0.17018, 0.167714, 2.32373, 0.197002, 1.22338, 0.167772, 0.17287, 0.172903, 0.26862, 0.167962, 0.167684, 1.78215, 0.167683, 0.167683, 0.198496
0.938135, 8, 5.10703, 0.165036, 3.16228, 2.89297, 0.165036, 0.165052, 0.165079, 0.165069, 0.237715, 0.165443, 0.16548, 0.167543, 0.165067, 2.06533, 0.194457, 1.22495, 0.165122, 0.171408, 0.171209, 0.297862, 0.165276, 0.165037, 1.85859, 0.165036, 0.165036, 0.201999
0.946029, 0, 4.95592, 0.162283, 1.41421, -4.95592, 0.162283, 0.162299, 0.162326, 0.162315, 0.235167, 0.16269, 0.162728, 0.164797, 0.162314, 1.80984, 0.191771, 1.22519, 0.162364, 0.170045, 0.169478, 0.333709, 0.162487, 0.162284, 1.90804, 0.162283, 0.162283, 0.207161
0.953922, 6, 4.79591, 0.15951, 2.82843, 1.20409, 0.15951, 0.159526, 0.159554, 0.159543, 0.232537, 0.159919, 0.159956, 0.162029, 0.159541, 1.56674, 0.189042, 1.2245, 0.159588, 0.168885, 0.167767, 0.376394, 0.159683, 0.159511, 1.92788, 0.15951, 0.15951, 0.214494
0.961816, 4, 4.6337, 0.156787, 2.44949, -0.633698, 0.156787, 0.156803, 0.156831, 0.15682, 0.229912, 0.157196, 0.157234, 0.15931, 0.156818, 1.34346, 0.186346, 1.2232, 0.156862, 0.168014, 0.166112, 0.425686, 0.156933, 0.156788, 1.91701, 0.156787, 0.156787, 0.224529
0.96971, 8, 4.47488, 0.154168, 3.16228, 3.52512, 0.154168, 0.154184, 0.154211, 0.1542, 0.227358, 0.154577, 0.154615, 0.156692, 0.154199, 1.14523, 0.183741, 1.22154, 0.15424, 0.167501, 0.164525, 0.480809, 0.15429, 0.154168, 1.87602, 0.154168, 0.154168, 0.2378
0.977604, 8, 4.32382, 0.151691, 3.16228, 3.67618, 0.151691, 0.151707, 0.151734, 0.151724, 0.224924, 0.1521, 0.152138, 0.154217, 0.151722, 0.975038, 0.181271, 1.21969, 0.151761, 0.167407, 0.163001, 0.540391, 0.151794, 0.151692, 1.80715, 0.151691, 0.151691, 0.2548
0.985497, 4, 4.18368, 0.149385, 2.44949, -0.183682, 0.149385, 0.149401, 0.149429, 0.149418, 0.222646, 0.149795, 0.149833, 0.151912, 0.149416, 0.833907, 0.178968, 1.21778, 0.149454, 0.167788, 0.161526, 0.60248, 0.149472, 0.149386, 1.71406, 0.149385, 0.149385, 0.275946
0.993391, 6, 4.05643, 0.147269, 2.82843, 1.94357, 0.147269, 0.147285, 0.147313, 0.147302, 0.220547, 0.147679, 0.147717, 0.149797, 0.1473, 0.721156, 0.176851, 1.21591, 0.147338, 0.168714, 0.160077, 0.664614, 0.147342, 0.14727, 1.60154, 0.147269, 0.147269, 0.301519
1.00128, 4, 3.94294, 0.145355, 2.44949, 0.0570617, 0.145354, 0.145371, 0.145398, 0.145388, 0.218643, 0.145765, 0.145803, 0.147883, 0.145386, 0.634803, 0.174935, 1.21414, 0.145424, 0.170282, 0.158634, 0.723964, 0.145416, 0.145356, 1.47512, 0.145355, 0.145355, 0.331607
1.00918, 2, 3.84313, 0.143648, 2, -1.84313, 0.143648, 0.143665, 0.143692, 0.143681, 0.216944, 0.144058, 0.144096, 0.146177, 0.14368, 0.571936, 0.173227, 1.21251, 0.143721, 0.172655, 0.157182, 0.777539, 0.143701, 0.143649, 1.34063, 0.143648, 0.143648, 0.366054
1.01707, 4, 3.75614, 0.142153, 2.44949, 0.243865, 0.142152, 0.142169, 0.142196, 0.142186, 0.215452, 0.142563, 0.142601, 0.144681, 0.142184, 0.52908, 0.171729, 1.21104, 0.142229, 0.176109, 0.155712, 0.822421, 0.142197, 0.142153, 1.20378, 0.142153, 0.142153, 0.404406
1.02497, 12, 3.68057, 0.140867, 3.74166, 8.31943, 0.140866, 0.140883, 0.140911, 0.1409, 0.214169, 0.141277, 0.141315, 0.143396, 0.140898, 0.502496, 0.170441, 1.20973, 0.14095, 0.181109, 0.154227, 0.856027, 0.140905, 0.140868, 1.06978, 0.140867, 0.140867, 0.445891
1.03286, 6, 3.61481, 0.139789, 2.82843, 2.38519, 0.139788, 0.139805, 0.139833, 0.139822, 0.213092, 0.140199, 0.140237, 0.142318, 0.13982, 0.488433, 0.169362, 1.20858, 0.139882, 0.188431, 0.152738, 0.876345, 0.139822, 0.13979, 0.943093, 0.139789, 0.139789, 0.489412
1.04075, 4, 3.55743, 0.138916, 2.44949, 0.442575, 0.138913, 0.138932, 0.138959, 0.138949, 0.212219, 0.139326, 0.139364, 0.141444, 0.138947, 0.483315, 0.168487, 1.20758, 0.139022, 0.199332, 0.151268, 0.88213, 0.138943, 0.138916, 0.827199, 0.138916, 0.138916, 0.533576
1.04865, 4, 3.50762, 0.138241, 2.44949, 0.492377, 0.138238, 0.138257, 0.138285, 0.138274, 0.211545, 0.138651, 0.138689, 0.14077, 0.138272, 0.48388, 0.167811, 1.2067, 0.138364, 0.215788, 0.149844, 0.873017, 0.138265, 0.138242, 0.724555, 0.138241, 0.138241, 0.576753
1.05654, 0, 3.46581, 0.137759, 1.41421, -3.46581, 0.137755, 0.137775, 0.137803, 0.137792, 0.211063, 0.138169, 0.138207, 0.140288, 0.13779, 0.487274, 0.167328, 1.2059, 0.137905, 0.240821, 0.1485, 0.849559, 0.13778, 0.13776, 0.636586, 0.137759, 0.137759, 0.617172
1.06443, 8, 3.43422, 0.137463, 3.16228, 4.56578, 0.137457, 0.137479, 0.137506, 0.137496, 0.210767, 0.137873, 0.137911, 0.139991, 0.137494, 0.491115, 0.167031, 1.20515, 0.137637, 0.27892, 0.147268, 0.813161, 0.13748, 0.137463, 0.563782, 0.137463, 0.137463, 0.653029
1.07233, 2, 3.41758, 0.137342, 2, -1.41758, 0.137335, 0.137358, 0.137386, 0.137375, 0.210646, 0.137752, 0.13779, 0.139871, 0.137373, 0.493527, 0.16691, 1.20436, 0.137554, 0.336549, 0.146177, 0.765937, 0.137357, 0.137343, 0.505843, 0.137342, 0.137342, 0.682622
1.08022, 8, 3.42378, 0.137386, 3.16228, 4.57622, 0.137377, 0.137403, 0.13743, 0.137419, 0.210691, 0.137796, 0.137834, 0.139915, 0.137418, 0.49315, 0.166954, 1.20347, 0.137646, 0.422733, 0.145253, 0.710502, 0.137399, 0.137387, 0.461853, 0.137386, 0.137386, 0.704478
1.08812, 4, 3.46459, 0.137583, 2.44949, 0.535409, 0.13757, 0.137599, 0.137626, 0.137615, 0.210887, 0.137993, 0.13803, 0.140111, 0.137614, 0.489129, 0.16715, 1.20239, 0.137904, 0.549669, 0.144511, 0.649735, 0.137593, 0.137583, 0.430463, 0.137583, 0.137583, 0.717473
1.09601, 10, 3.55615, 0.137914, 3.4641, 6.44385, 0.137898, 0.13793, 0.137958, 0.137947, 0.211219, 0.138324, 0.138362, 0.140443, 0.137945, 0.48108, 0.167482, 1.201, 0.138315, 0.73329, 0.143958, 0.586531, 0.137924, 0.137915, 0.410057, 0.137914, 0.137914, 0.72092
1.1039, 10, 3.71931, 0.138362, 3.4641, 6.28069, 0.138342, 0.138379, 0.138406, 0.138395, 0.211667, 0.138772, 0.13881, 0.140891, 0.138394, 0.469035, 0.16793, 1.19919, 0.138864, 0.993661, 0.14359, 0.523575, 0.13837, 0.138363, 0.398903, 0.138362, 0.138362, 0.714631
1.1118, 8, 3.97964, 0.138905, 3.16228, 4.02036, 0.138878, 0.138921, 0.138948, 0.138938, 0.212209, 0.139315, 0.139353, 0.141434, 0.138936, 0.453372, 0.168472, 1.19683, 0.139537, 1.35507, 0.143396, 0.463176, 0.138912, 0.138906, 0.395276, 0.138905, 0.138905, 0.698927
1.11969, 4, 4.36685, 0.139515, 2.44949, -0.366854, 0.139481, 0.139531, 0.139559, 0.139548, 0.21282, 0.139925, 0.139963, 0.142044, 0.139546, 0.434729, 0.169082, 1.19378, 0.140315, 1.84561, 0.143351, 0.407143, 0.139521, 0.139516, 0.397536, 0.139515, 0.139515, 0.674604
1.12758, 4, 4.91364, 0.140164, 2.44949, -0.913636, 0.14012, 0.14018, 0.140208, 0.140197, 0.213468, 0.140574, 0.140612, 0.142693, 0.140195, 0.413909, 0.169731, 1.18993, 0.141179, 2.49616, 0.143426, 0.356736, 0.140169, 0.140165, 0.404194, 0.140164, 0.140164, 0.642868
1.13548, 6, 5.65368, 0.140818, 2.82843, 0.346316, 0.140763, 0.140834, 0.140862, 0.140851, 0.214123, 0.141228, 0.141266, 0.143347, 0.140849, 0.391791, 0.170385, 1.18517, 0.14211, 3.33854, 0.143584, 0.312668, 0.140822, 0.140819, 0.413937, 0.140818, 0.140818, 0.605227
1.14337, 14, 6.61885, 0.141441, 4, 7.38115, 0.141371, 0.141457, 0.141484, 0.141474, 0.214745, 0.141851, 0.141889, 0.143969, 0.141472, 0.369248, 0.171008, 1.17943, 0.143086, 4.40283, 0.14378, 0.275165, 0.141444, 0.141441, 0.42564, 0.141441, 0.141441, 0.563377
1.15127, 4, 7.83568, 0.141992, 2.44949, -3.83568, 0.141905, 0.142008, 0.142035, 0.142025, 0.215296, 0.142402, 0.14244, 0.144521, 0.142023, 0.34707, 0.171559, 1.17268, 0.144087, 5.71396, 0.143968, 0.244042, 0.141995, 0.141993, 0.43836, 0.141992, 0.141992, 0.519064
1.15916, 14, 9.3212, 0.142429, 4, 4.6788, 0.14232, 0.142445, 0.142473, 0.142462, 0.215734, 0.142839, 0.142877, 0.144958, 0.14246, 0.325918, 0.171996, 1.16498, 0.145092, 7.28763, 0.144097, 0.218813, 0.142432, 0.14243, 0.451319, 0.142429, 0.142429, 0.473967
1.16705, 4, 11.0788, 0.14271, 2.44949, -7.07875, 0.142574, 0.142726, 0.142753, 0.142742, 0.216014, 0.14312, 0.143157, 0.145238, 0.142741, 0.306292, 0.172277, 1.15645, 0.146079, 9.12613, 0.144117, 0.198787, 0.142711, 0.14271, 0.463879, 0.14271, 0.14271, 0.429597
