   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_74.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.605318, 0, 7.88416e-05, 4.46021e-06, 1.41421, -7.88416e-05, 5.55575e-06, 4.46021e-06, 4.46028e-06, 2.15852e-05, 4.91918e-06, 5.10371e-06, 6.61141e-06, 7.77263e-06, 4.55703e-06, 2.60289e-05, 4.49212e-06, 4.5134e-06, 4.54178e-06, 4.46021e-06, 4.46026e-06, 3.22227e-05, 4.46021e-06, 4.46021e-06
0.613216, 0, 0.000131473, 8.19156e-06, 1.41421, -0.000131473, 1.02007e-05, 8.19156e-06, 8.19168e-06, 3.95969e-05, 9.03326e-06, 9.37167e-06, 1.25084e-05, 1.42662e-05, 8.3691e-06, 4.77463e-05, 8.233e-06, 8.28909e-06, 8.34114e-06, 8.19156e-06, 8.19164e-06, 4.56242e-05, 8.19156e-06, 8.19156e-06
0.621114, 0, 0.000220501, 1.47063e-05, 1.41421, -0.000220501, 1.83076e-05, 1.47063e-05, 1.47065e-05, 7.09999e-05, 1.6215e-05, 1.68216e-05, 2.32165e-05, 2.55949e-05, 1.50245e-05, 8.56074e-05, 1.47599e-05, 1.48811e-05, 1.49744e-05, 1.47063e-05, 1.47064e-05, 6.58673e-05, 1.47063e-05, 1.47063e-05
0.629012, 0, 0.000369327, 2.58136e-05, 1.41421, -0.000369327, 3.21242e-05, 2.58136e-05, 2.5814e-05, 0.000124458, 2.84574e-05, 2.95204e-05, 4.22907e-05, 4.48941e-05, 2.63713e-05, 0.000150055, 2.58827e-05, 2.612e-05, 2.62835e-05, 2.58136e-05, 2.58139e-05, 9.68185e-05, 2.58136e-05, 2.58136e-05
0.63691, 0, 0.000614384, 4.43084e-05, 1.41421, -0.000614384, 5.51208e-05, 4.43084e-05, 4.43091e-05, 0.000213324, 4.88382e-05, 5.06595e-05, 7.56306e-05, 7.70004e-05, 4.52639e-05, 0.000257181, 4.43971e-05, 4.48333e-05, 4.51134e-05, 4.43084e-05, 4.43088e-05, 0.000144413, 4.43084e-05, 4.43084e-05
0.644808, 0, 0.00101098, 7.43885e-05, 1.41421, -0.00101098, 9.2506e-05, 7.43885e-05, 7.43896e-05, 0.000357594, 8.19788e-05, 8.50305e-05, 0.00013283, 0.000129168, 7.59896e-05, 0.000431082, 7.45021e-05, 7.52681e-05, 7.57374e-05, 7.43885e-05, 7.43892e-05, 0.000217563, 7.43885e-05, 7.43885e-05
0.652706, 0, 0.00164091, 0.00012218, 1.41421, -0.00164091, 0.000151875, 0.00012218, 0.000122182, 0.000586358, 0.00013462, 0.000139622, 0.000229169, 0.000211964, 0.000124804, 0.000706808, 0.000122325, 0.000123621, 0.000124391, 0.00012218, 0.000122181, 0.000329332, 0.00012218, 0.00012218
0.660604, 0, 0.0026221, 0.000196364, 1.41421, -0.0026221, 0.000243982, 0.000196364, 0.000196367, 0.000940699, 0.000216313, 0.000224334, 0.00038849, 0.000340338, 0.000200572, 0.00113385, 0.000196549, 0.000198676, 0.00019991, 0.000196364, 0.000196366, 0.000498392, 0.000196364, 0.000196364
0.668502, 0, 0.00412001, 0.000308885, 1.41421, -0.00412001, 0.000383605, 0.000308885, 0.000308889, 0.00147689, 0.000340189, 0.000352775, 0.000647202, 0.000534806, 0.000315488, 0.00177997, 0.000309119, 0.000312512, 0.000314448, 0.000308885, 0.000308888, 0.000750735, 0.000308885, 0.000308885
0.6764, 0, 0.00636083, 0.00047567, 1.41421, -0.00636083, 0.000590434, 0.00047567, 0.000475676, 0.00226962, 0.00052375, 0.000543081, 0.00105971, 0.000822664, 0.000485812, 0.00273513, 0.000475967, 0.000481241, 0.000484215, 0.00047567, 0.000475674, 0.00112157, 0.00047567, 0.00047567
0.684298, 0, 0.00964543, 0.000717304, 1.41421, -0.00964543, 0.000889875, 0.000717304, 0.000717314, 0.00341486, 0.000789602, 0.00081867, 0.00170549, 0.00123908, 0.000732555, 0.00411484, 0.000717679, 0.000725682, 0.000730155, 0.000717304, 0.000717311, 0.00165727, 0.000717304, 0.000717304
0.692196, 0, 0.0143631, 0.00105951, 1.41421, -0.0143631, 0.00131362, 0.00105951, 0.00105952, 0.0050317, 0.00116597, 0.00120877, 0.0026979, 0.00182783, 0.00108196, 0.00606244, 0.00105998, 0.00107184, 0.00107843, 0.00105951, 0.00105952, 0.00241724, 0.00105951, 0.00105951
0.700094, 0, 0.0210039, 0.00153332, 1.41421, -0.0210039, 0.00189985, 0.00153332, 0.00153334, 0.0072627, 0.00168688, 0.00174861, 0.00419466, 0.00264152, 0.00156571, 0.00874941, 0.00153391, 0.00155111, 0.00156062, 0.00153332, 0.00153334, 0.00347544, 0.00153332, 0.00153332
0.707992, 2, 0.0301668, 0.00217482, 2, 1.96983, 0.00269281, 0.00217482, 0.00217485, 0.0102718, 0.00239183, 0.00247908, 0.00640947, 0.00374096, 0.0022206, 0.0123728, 0.00217556, 0.00219996, 0.00221341, 0.00217482, 0.00217484, 0.00492146, 0.00217482, 0.00217482
0.71589, 0, 0.0425623, 0.00302423, 1.41421, -0.0425623, 0.00374169, 0.00302423, 0.00302427, 0.0142393, 0.00332481, 0.00344566, 0.00962382, 0.00519348, 0.00308763, 0.0171495, 0.00302515, 0.00305906, 0.0030777, 0.00302423, 0.00302426, 0.00686101, 0.00302423, 0.00302423
0.723788, 0, 0.0590075, 0.00412438, 1.41421, -0.0590075, 0.00509866, 0.00412438, 0.00412444, 0.0193539, 0.00453255, 0.00469666, 0.0141973, 0.00707011, 0.00421048, 0.0233058, 0.00412552, 0.00417167, 0.00419703, 0.00412438, 0.00412442, 0.00941597, 0.00412438, 0.00412438
0.731686, 0, 0.0804104, 0.00551845, 1.41421, -0.0804104, 0.00681599, 0.00551845, 0.00551852, 0.025801, 0.00606204, 0.0062806, 0.020574, 0.00944151, 0.00563311, 0.0310642, 0.00551984, 0.00558142, 0.00561526, 0.00551845, 0.0055185, 0.0127242, 0.00551845, 0.00551845
0.739584, 4, 0.107743, 0.00724701, 2.44949, 3.89226, 0.00894238, 0.00724701, 0.00724711, 0.0337483, 0.00795727, 0.00824284, 0.0292822, 0.0123728, 0.00739683, 0.0406251, 0.0072487, 0.00732928, 0.00737363, 0.00724701, 0.00724707, 0.01694, 0.00724701, 0.00724701
0.747482, 0, 0.142002, 0.0093448, 1.41421, -0.142002, 0.0115189, 0.0093448, 0.00934493, 0.0433299, 0.0102556, 0.0106219, 0.040924, 0.015918, 0.00953693, 0.0521487, 0.00934684, 0.00945029, 0.00950744, 0.0093448, 0.00934489, 0.0222358, 0.0093448, 0.0093448
0.75538, 0, 0.184162, 0.0118372, 1.41421, -0.184162, 0.0145748, 0.0118372, 0.0118374, 0.05463, 0.0129841, 0.0134452, 0.0561513, 0.0201139, 0.0120791, 0.0657342, 0.0118397, 0.01197, 0.0120425, 0.0118372, 0.0118373, 0.0288067, 0.0118372, 0.0118372
0.763278, 0, 0.235117, 0.0147371, 1.41421, -0.235117, 0.0181232, 0.0147371, 0.0147373, 0.0676678, 0.0161557, 0.016726, 0.075626, 0.0249743, 0.0150363, 0.0814028, 0.0147399, 0.0149013, 0.0149918, 0.0147371, 0.0147372, 0.0368789, 0.0147371, 0.0147371
0.771176, 0, 0.29561, 0.0180418, 1.41421, -0.29561, 0.0221582, 0.0180418, 0.0180421, 0.0823864, 0.0197664, 0.0204597, 0.0999621, 0.0304862, 0.0184056, 0.0990831, 0.0180452, 0.0182413, 0.018353, 0.0180418, 0.018042, 0.0467222, 0.0180418, 0.0180418
0.779074, 0, 0.36618, 0.0217323, 1.41421, -0.36618, 0.0266528, 0.0217323, 0.0217326, 0.0986474, 0.0237937, 0.0246225, 0.129655, 0.0366072, 0.0221671, 0.118606, 0.0217362, 0.0219706, 0.022107, 0.0217323, 0.0217325, 0.058669, 0.0217323, 0.0217323
0.786972, 0, 0.447099, 0.0257719, 1.41421, -0.447099, 0.0315589, 0.0257719, 0.0257723, 0.116231, 0.0281963, 0.0291711, 0.164998, 0.0432654, 0.0262833, 0.139705, 0.0257764, 0.0260519, 0.0262171, 0.0257719, 0.0257722, 0.0731351, 0.0257719, 0.0257719
0.79487, 0, 0.538322, 0.030108, 1.41421, -0.538322, 0.0368084, 0.030108, 0.0301084, 0.134846, 0.0329151, 0.0340437, 0.205992, 0.0503615, 0.0307002, 0.162024, 0.030113, 0.0304318, 0.0306312, 0.030108, 0.0301083, 0.0906435, 0.030108, 0.030108
0.802768, 0, 0.639466, 0.0346745, 1.41421, -0.639466, 0.042317, 0.0346745, 0.0346749, 0.15414, 0.0378763, 0.0391636, 0.252272, 0.0577741, 0.0353498, 0.18514, 0.03468, 0.0350431, 0.0352837, 0.0346745, 0.0346748, 0.111845, 0.0346745, 0.0346745
0.810666, 4, 0.749801, 0.039395, 2.44949, 3.2502, 0.0479887, 0.039395, 0.0393955, 0.173728, 0.0429953, 0.0444428, 0.303045, 0.0653668, 0.0401544, 0.208586, 0.0394012, 0.0398084, 0.0401002, 0.039395, 0.0393953, 0.137529, 0.039395, 0.039395
0.818564, 0, 0.868261, 0.044188, 1.41421, -0.868261, 0.0537213, 0.044188, 0.0441886, 0.193208, 0.0481819, 0.0497877, 0.357066, 0.072996, 0.0450305, 0.231877, 0.0441948, 0.0446451, 0.0450021, 0.044188, 0.0441884, 0.168618, 0.044188, 0.044188
0.826462, 0, 0.993491, 0.0489714, 1.41421, -0.993491, 0.0594131, 0.0489714, 0.048972, 0.212192, 0.0533459, 0.0551047, 0.412656, 0.0805199, 0.0498941, 0.254546, 0.0489786, 0.0494698, 0.0499121, 0.0489714, 0.0489718, 0.206142, 0.0489714, 0.0489714
0.83436, 4, 1.1239, 0.0536671, 2.44949, 2.8761, 0.0649687, 0.0536671, 0.0536677, 0.230329, 0.0584018, 0.0603054, 0.467773, 0.0878076, 0.0546658, 0.276171, 0.0536748, 0.0542033, 0.0547596, 0.0536671, 0.0536675, 0.251178, 0.0536671, 0.0536671
0.842258, 2, 1.25772, 0.0582051, 2, 0.742276, 0.0703035, 0.0582051, 0.0582058, 0.247321, 0.0632736, 0.0653115, 0.520126, 0.0947445, 0.0592742, 0.296394, 0.0582133, 0.0587747, 0.0594849, 0.0582051, 0.0582056, 0.304758, 0.0582051, 0.0582051
0.850156, 4, 1.39308, 0.0625269, 2.44949, 2.60692, 0.075348, 0.0625269, 0.0625276, 0.262939, 0.0678981, 0.0700577, 0.567341, 0.101239, 0.0636599, 0.314944, 0.0625354, 0.0631244, 0.0640436, 0.0625269, 0.0625274, 0.367749, 0.0625269, 0.0625269
0.858054, 2, 1.52805, 0.0665867, 2, 0.47195, 0.0800499, 0.0665867, 0.0665875, 0.277032, 0.0722269, 0.0744946, 0.607145, 0.107225, 0.0677764, 0.331641, 0.0665956, 0.0672061, 0.0684085, 0.0665867, 0.0665872, 0.440701, 0.0665867, 0.0665867
0.865952, 0, 1.66067, 0.0703528, 1.41421, -1.66067, 0.0843745, 0.0703528, 0.0703536, 0.289524, 0.0762269, 0.0785886, 0.637566, 0.112662, 0.0715919, 0.346397, 0.0703619, 0.0709874, 0.072571, 0.0703528, 0.0703534, 0.523695, 0.0703528, 0.0703528
0.87385, 4, 1.78897, 0.0738062, 2.44949, 2.21103, 0.0883039, 0.0738062, 0.0738071, 0.300409, 0.0798794, 0.0823212, 0.657105, 0.117533, 0.0750873, 0.35921, 0.0738155, 0.074449, 0.0765405, 0.0738062, 0.0738068, 0.616183, 0.0738062, 0.0738062
0.881748, 2, 1.91098, 0.0769399, 2, 0.0890181, 0.0918353, 0.0769399, 0.0769408, 0.309742, 0.0831793, 0.0856878, 0.664878, 0.121844, 0.078256, 0.370151, 0.0769492, 0.0775836, 0.0803437, 0.0769399, 0.0769405, 0.716869, 0.0769399, 0.0769399
0.889646, 10, 2.0247, 0.0797566, 3.4641, 7.9753, 0.0949779, 0.0797566, 0.0797575, 0.317623, 0.0861317, 0.0886948, 0.660698, 0.125616, 0.0811013, 0.379346, 0.0797659, 0.0803942, 0.0840221, 0.0797566, 0.0797572, 0.823647, 0.0797566, 0.0797566
0.897544, 0, 2.12807, 0.0822661, 1.41421, -2.12807, 0.0977501, 0.0822661, 0.082267, 0.324185, 0.0887498, 0.0913566, 0.645086, 0.128883, 0.0836337, 0.386961, 0.0822753, 0.0828906, 0.0876289, 0.0822661, 0.0822667, 0.933593, 0.0822661, 0.0822661
0.905442, 4, 2.21901, 0.0844835, 2.44949, 1.78099, 0.100177, 0.0844835, 0.0844844, 0.32958, 0.0910524, 0.0936935, 0.619216, 0.131687, 0.0858691, 0.39318, 0.0844926, 0.0850885, 0.0912265, 0.0844835, 0.0844841, 1.04307, 0.0844835, 0.0844835
0.91334, 8, 2.29545, 0.0864269, 3.16228, 5.70455, 0.102286, 0.0864269, 0.0864278, 0.333964, 0.0930612, 0.0957285, 0.584799, 0.134074, 0.0878263, 0.398197, 0.0864357, 0.0870065, 0.0948831, 0.0864269, 0.0864275, 1.14789, 0.0864269, 0.0864269
0.921238, 8, 2.35541, 0.0881156, 3.16228, 5.64459, 0.104109, 0.0881156, 0.0881165, 0.337489, 0.0947991, 0.0974862, 0.543923, 0.13609, 0.0895254, 0.402198, 0.0881242, 0.0886647, 0.0986695, 0.0881156, 0.0881162, 1.2436, 0.0881156, 0.0881156
0.929136, 4, 2.3971, 0.089569, 2.44949, 1.6029, 0.105676, 0.0895689, 0.0895699, 0.340296, 0.0962887, 0.0989905, 0.498864, 0.137777, 0.0909864, 0.405357, 0.0895772, 0.0900833, 0.102657, 0.089569, 0.0895696, 1.3258, 0.089569, 0.089569
0.937034, 0, 2.4191, 0.0908057, 1.41421, -2.4191, 0.107017, 0.0908056, 0.0908066, 0.342512, 0.0975517, 0.100264, 0.451903, 0.139175, 0.0922287, 0.407827, 0.0908136, 0.0912822, 0.106916, 0.0908057, 0.0908063, 1.39048, 0.0908057, 0.0908057
0.944932, 2, 2.42055, 0.0918432, 2, -0.420548, 0.108164, 0.0918432, 0.0918441, 0.344242, 0.0986078, 0.101328, 0.40516, 0.140321, 0.0932701, 0.409737, 0.0918508, 0.0922798, 0.111509, 0.0918432, 0.0918438, 1.43435, 0.0918432, 0.0918432
0.95283, 4, 2.40124, 0.0926977, 2.44949, 1.59876, 0.109148, 0.0926977, 0.0926986, 0.345578, 0.0994752, 0.1022, 0.360461, 0.141244, 0.0941273, 0.411197, 0.092705, 0.0930936, 0.116498, 0.0926977, 0.0926983, 1.45518, 0.0926977, 0.0926977
0.960728, 0, 2.36179, 0.0933842, 1.41421, -2.36179, 0.110001, 0.0933841, 0.0933851, 0.346591, 0.10017, 0.102899, 0.319251, 0.141972, 0.0948156, 0.412296, 0.0933911, 0.0937396, 0.12194, 0.0933842, 0.0933848, 1.45195, 0.0933842, 0.0933842
0.968626, 2, 2.30371, 0.0939164, 2, -0.303715, 0.110761, 0.0939163, 0.0939174, 0.347342, 0.100709, 0.103439, 0.282556, 0.142527, 0.0953491, 0.413103, 0.0939231, 0.0942331, 0.127892, 0.0939164, 0.0939171, 1.42496, 0.0939164, 0.0939164
0.976524, 0, 2.22937, 0.0943078, 1.41421, -2.22937, 0.111467, 0.0943077, 0.0943088, 0.347876, 0.101104, 0.103836, 0.250983, 0.142929, 0.0957413, 0.413673, 0.0943143, 0.0945883, 0.134418, 0.0943078, 0.0943085, 1.37582, 0.0943078, 0.0943078
0.984423, 4, 2.1419, 0.0945708, 2.44949, 1.8581, 0.112168, 0.0945707, 0.0945718, 0.348231, 0.101369, 0.104103, 0.224755, 0.143195, 0.0960048, 0.414051, 0.0945772, 0.0948189, 0.141602, 0.0945708, 0.0945715, 1.3073, 0.0945708, 0.0945708
0.992321, 0, 2.04508, 0.0947179, 1.41421, -2.04508, 0.11292, 0.0947176, 0.0947188, 0.348435, 0.101518, 0.104252, 0.203771, 0.143341, 0.0961522, 0.414268, 0.0947242, 0.0949385, 0.149577, 0.0947179, 0.0947185, 1.22308, 0.0947179, 0.0947179
1.00022, 0, 1.94314, 0.0947611, 1.41421, -1.94314, 0.113792, 0.0947608, 0.094762, 0.348514, 0.101562, 0.104296, 0.187679, 0.143382, 0.0961957, 0.414353, 0.0947676, 0.0949603, 0.158566, 0.0947611, 0.0947617, 1.12745, 0.0947611, 0.0947611
1.00812, 0, 1.84056, 0.0947126, 1.41421, -1.84056, 0.114872, 0.0947122, 0.0947136, 0.348487, 0.101514, 0.104249, 0.175944, 0.143329, 0.0961473, 0.414325, 0.0947193, 0.0948978, 0.168961, 0.0947126, 0.0947133, 1.02495, 0.0947126, 0.0947126
1.01601, 2, 1.74195, 0.0945846, 2, 0.258047, 0.116269, 0.0945839, 0.0945855, 0.348372, 0.101386, 0.104121, 0.167921, 0.143197, 0.0960193, 0.414204, 0.0945916, 0.0947644, 0.181444, 0.0945846, 0.0945852, 0.920093, 0.0945846, 0.0945846
1.02391, 2, 1.65202, 0.0943889, 2, 0.347978, 0.118122, 0.0943881, 0.0943899, 0.348183, 0.101191, 0.103926, 0.162911, 0.142998, 0.0958237, 0.414001, 0.0943966, 0.0945739, 0.197182, 0.0943889, 0.0943896, 0.81699, 0.0943889, 0.0943889
1.03181, 4, 1.5757, 0.0941378, 2.44949, 2.4243, 0.120613, 0.0941366, 0.0941387, 0.347936, 0.10094, 0.103675, 0.160211, 0.142744, 0.0955726, 0.41373, 0.0941463, 0.0943404, 0.218124, 0.0941378, 0.0941384, 0.719177, 0.0941378, 0.0941378
1.03971, 2, 1.51846, 0.0938429, 2, 0.48154, 0.123975, 0.0938414, 0.0938439, 0.347644, 0.100645, 0.10338, 0.159149, 0.142447, 0.0952777, 0.413398, 0.0938526, 0.0940784, 0.247436, 0.0938429, 0.0938436, 0.629447, 0.0938429, 0.0938429
1.04761, 2, 1.48694, 0.0935159, 2, 0.513055, 0.128508, 0.0935138, 0.0935168, 0.347318, 0.100318, 0.103053, 0.15911, 0.142118, 0.0949507, 0.413012, 0.0935271, 0.0938025, 0.290128, 0.0935159, 0.0935165, 0.549773, 0.0935159, 0.0935159
1.0555, 0, 1.48981, 0.0931677, 1.41421, -1.48981, 0.134591, 0.093165, 0.0931687, 0.346971, 0.0999699, 0.102705, 0.159556, 0.141769, 0.0946026, 0.412572, 0.093181, 0.0935275, 0.353886, 0.0931677, 0.0931684, 0.481327, 0.0931677, 0.0931677
1.0634, 4, 1.53895, 0.092809, 2.44949, 2.46105, 0.142692, 0.0928053, 0.0928099, 0.346612, 0.0996112, 0.102346, 0.160041, 0.141409, 0.0942438, 0.412079, 0.0928248, 0.0932685, 0.450181, 0.092809, 0.0928096, 0.424539, 0.092809, 0.092809
1.0713, 4, 1.65093, 0.0924491, 2.44949, 2.34907, 0.153375, 0.0924443, 0.0924501, 0.346253, 0.0992514, 0.101986, 0.160212, 0.141049, 0.093884, 0.411525, 0.0924683, 0.0930398, 0.595605, 0.0924491, 0.0924498, 0.379217, 0.0924491, 0.0924491
1.0792, 2, 1.8487, 0.0920967, 2, 0.151301, 0.167291, 0.0920903, 0.0920976, 0.3459, 0.0988989, 0.101634, 0.159817, 0.140696, 0.0935315, 0.410899, 0.0921201, 0.0928556, 0.81344, 0.0920967, 0.0920973, 0.344677, 0.0920967, 0.0920967
1.0871, 8, 2.16337, 0.0917587, 3.16228, 5.83663, 0.185161, 0.0917504, 0.0917597, 0.345562, 0.098561, 0.101296, 0.1587, 0.140358, 0.0931936, 0.410184, 0.0917877, 0.0927289, 1.13529, 0.0917587, 0.0917593, 0.319889, 0.0917587, 0.0917587
1.09499, 0, 2.63582, 0.0914406, 1.41421, -2.63582, 0.207734, 0.0914299, 0.0914416, 0.345245, 0.0982429, 0.100978, 0.156795, 0.140039, 0.0928755, 0.409359, 0.0914768, 0.0926713, 1.60263, 0.0914406, 0.0914413, 0.303615, 0.0914406, 0.0914406
1.10289, 4, 3.31789, 0.0911458, 2.44949, 0.68211, 0.23573, 0.0911319, 0.0911468, 0.34495, 0.0979481, 0.100683, 0.154115, 0.139744, 0.0925807, 0.408395, 0.0911912, 0.0926926, 2.26794, 0.0911458, 0.0911465, 0.294517, 0.0911458, 0.0911458
1.11079, 12, 4.27267, 0.0908755, 3.74166, 7.72733, 0.269758, 0.0908576, 0.0908765, 0.344679, 0.0976777, 0.100413, 0.15074, 0.139474, 0.0923103, 0.407262, 0.0909327, 0.0928, 3.19499, 0.0908755, 0.0908761, 0.291264, 0.0908755, 0.0908755
1.11869, 12, 5.57359, 0.0906282, 3.74166, 6.42641, 0.310222, 0.0906053, 0.0906291, 0.344432, 0.0974304, 0.100165, 0.146798, 0.139227, 0.092063, 0.405926, 0.0907007, 0.092998, 4.45795, 0.0906282, 0.0906288, 0.29259, 0.0906282, 0.0906282
1.12659, 10, 7.30158, 0.0903996, 3.4641, 2.69842, 0.357213, 0.0903706, 0.0904006, 0.344204, 0.0972019, 0.0999368, 0.142446, 0.138998, 0.0918345, 0.404355, 0.0904921, 0.0932876, 6.13866, 0.0903996, 0.0904003, 0.297344, 0.0903996, 0.0903996
1.13449, 18, 9.54041, 0.0901829, 4.47214, 8.45959, 0.410418, 0.0901462, 0.0901839, 0.343987, 0.0969852, 0.0997201, 0.137855, 0.138781, 0.0916178, 0.402519, 0.0903011, 0.0936665, 8.32206, 0.0901829, 0.0901836, 0.304518, 0.0901829, 0.0901829
1.14238, 16, 12.3693, 0.0899679, 4.24264, 3.63073, 0.469025, 0.0899216, 0.0899688, 0.343772, 0.0967701, 0.099505, 0.133192, 0.138566, 0.0914027, 0.400396, 0.0901192, 0.0941281, 11.0888, 0.0899679, 0.0899685, 0.313248, 0.0899679, 0.0899679
1.15028, 20, 15.854, 0.0897415, 4.69042, 4.14605, 0.531691, 0.0896836, 0.0897425, 0.343545, 0.0965438, 0.0992787, 0.128604, 0.13834, 0.0911764, 0.397979, 0.0899352, 0.0946624, 14.5065, 0.0897415, 0.0897422, 0.322813, 0.0897415, 0.0897415
1.15818, 24, 20.036, 0.0894882, 5.09902, 3.96404, 0.596537, 0.089416, 0.0894891, 0.343292, 0.0962904, 0.0990253, 0.124211, 0.138087, 0.090923, 0.395273, 0.0897355, 0.0952553, 18.6191, 0.0894882, 0.0894888, 0.332621, 0.0894882, 0.0894882
1.16608, 24, 24.921, 0.0891899, 5.09902, -0.920958, 0.661206, 0.0891004, 0.0891909, 0.342994, 0.0959922, 0.0987271, 0.120101, 0.137788, 0.0906248, 0.392309, 0.0895046, 0.09589, 23.4347, 0.0891899, 0.0891906, 0.34219, 0.0891899, 0.0891899
1.17397, 28, 30.4688, 0.088827, 5.47723, -2.46877, 0.722996, 0.0887166, 0.0888279, 0.342631, 0.0956292, 0.0983641, 0.116323, 0.137425, 0.0902618, 0.389144, 0.089225, 0.0965467, 28.9162, 0.088827, 0.0888276, 0.351126, 0.088827, 0.088827
1.18187, 20, 36.5848, 0.0883785, 4.69042, -16.5848, 0.779023, 0.0882431, 0.0883795, 0.342182, 0.0951808, 0.0979157, 0.112895, 0.136977, 0.0898134, 0.385867, 0.0888781, 0.0972039, 34.9719, 0.0883785, 0.0883792, 0.3591, 0.0883785, 0.0883785
1.18977, 50, 43.1167, 0.0878239, 7.2111, 6.8833, 0.826449, 0.0876585, 0.0878249, 0.341628, 0.0946262, 0.097361, 0.109803, 0.136422, 0.0892588, 0.382605, 0.0884451, 0.09784, 41.4525, 0.0878239, 0.0878245, 0.365836, 0.0878239, 0.0878239
1.19767, 58, 49.8553, 0.0871432, 7.74597, 8.14468, 0.862709, 0.0869421, 0.0871441, 0.340947, 0.0939454, 0.0966803, 0.107015, 0.135742, 0.088578, 0.379527, 0.0879075, 0.0984344, 48.1513, 0.0871432, 0.0871438, 0.37109, 0.0871432, 0.0871432
1.20557, 48, 56.5437, 0.0863185, 7.07107, -8.54368, 0.88574, 0.0860752, 0.0863195, 0.340122, 0.0931208, 0.0958557, 0.104478, 0.134917, 0.0877534, 0.376848, 0.0872477, 0.0989692, 54.8135, 0.0863185, 0.0863192, 0.374647, 0.0863185, 0.0863185
1.21347, 80, 62.8911, 0.0853355, 9.05539, 17.1089, 0.894171, 0.0850424, 0.0853364, 0.339139, 0.0921377, 0.0948726, 0.102134, 0.133934, 0.0867703, 0.374836, 0.0864508, 0.0994322, 61.1496, 0.0853355, 0.0853361, 0.376317, 0.0853355, 0.0853355
1.22136, 58, 68.593, 0.0841838, 7.74597, -10.593, 0.887447, 0.0838322, 0.0841848, 0.337988, 0.0909861, 0.093721, 0.0999236, 0.132782, 0.0856187, 0.373813, 0.0855045, 0.0998196, 66.8555, 0.0841838, 0.0841845, 0.375936, 0.0841838, 0.0841838
1.22926, 76, 73.3558, 0.0828587, 8.83176, 2.64417, 0.865884, 0.0824386, 0.0828596, 0.336662, 0.0896609, 0.0923958, 0.0977918, 0.131457, 0.0842935, 0.374161, 0.084401, 0.100141, 71.6371, 0.0828587, 0.0828593, 0.37338, 0.0828587, 0.0828587
1.23716, 58, 76.9213, 0.0813612, 7.74597, -18.9213, 0.830635, 0.0808612, 0.0813622, 0.335165, 0.0881635, 0.0908983, 0.0956914, 0.12996, 0.0827961, 0.376323, 0.0831371, 0.100425, 75.2345, 0.0813612, 0.0813619, 0.368572, 0.0813612, 0.0813612
1.24506, 84, 79.0901, 0.0796992, 9.27362, 4.90991, 0.783582, 0.0791061, 0.0797002, 0.333502, 0.0865014, 0.0892363, 0.0935869, 0.128297, 0.0811341, 0.380804, 0.0817156, 0.10073, 77.4462, 0.0796992, 0.0796999, 0.361495, 0.0796992, 0.0796992
1.25296, 78, 79.7405, 0.0778871, 8.94427, -1.74051, 0.727166, 0.0771857, 0.077888, 0.331689, 0.0846893, 0.0874241, 0.0914555, 0.126485, 0.0793219, 0.388168, 0.0801456, 0.101157, 78.1474, 0.0778871, 0.0778877, 0.352204, 0.0778871, 0.0778871
1.26085, 86, 78.8398, 0.0759454, 9.38083, 7.16018, 0.664168, 0.0751187, 0.0759464, 0.329746, 0.0827476, 0.0854825, 0.089287, 0.124543, 0.0773803, 0.399036, 0.0784435, 0.101875, 77.3017, 0.0759454, 0.0759461, 0.340832, 0.0759454, 0.0759454
1.26875, 78, 76.447, 0.0739009, 8.94427, 1.55302, 0.597484, 0.0729291, 0.0739019, 0.327699, 0.080703, 0.0834379, 0.0870832, 0.122498, 0.0753357, 0.414074, 0.0766327, 0.103146, 74.9642, 0.0739009, 0.0739016, 0.327592, 0.0739009, 0.0739009
1.27665, 76, 72.7067, 0.0717849, 8.83176, 3.29327, 0.529915, 0.0706454, 0.0717858, 0.325579, 0.0785869, 0.0813217, 0.0848564, 0.120381, 0.0732196, 0.433982, 0.0747447, 0.105375, 71.2756, 0.0717849, 0.0717855, 0.312774, 0.0717849, 0.0717849
1.28455, 106, 67.8351, 0.0696321, 10.3923, 38.1649, 0.463976, 0.0682993, 0.069633, 0.32342, 0.0764339, 0.0791686, 0.0826268, 0.118227, 0.0710668, 0.459481, 0.0728185, 0.109165, 66.4479, 0.0696321, 0.0696327, 0.29673, 0.0696321, 0.0696321
1.29245, 66, 62.0996, 0.0674794, 8.24621, 3.90038, 0.401772, 0.065924, 0.0674803, 0.321256, 0.0742809, 0.0770156, 0.0804208, 0.116072, 0.068914, 0.49129, 0.0709007, 0.115398, 60.7447, 0.0674794, 0.06748, 0.279861, 0.0674794, 0.0674794
1.30034, 48, 55.7955, 0.0653641, 7.07107, -7.79545, 0.344911, 0.0635529, 0.0653651, 0.319124, 0.0721652, 0.0748997, 0.0782681, 0.113954, 0.0667987, 0.530106, 0.0690454, 0.125327, 54.4573, 0.0653641, 0.0653648, 0.262592, 0.0653641, 0.0653641
