   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_76.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.574648, 0, 1.78171e-05, 3.18369e-07, 1.41421, -1.78171e-05, 3.25028e-07, 3.18369e-07, 3.18381e-07, 3.18464e-07, 3.18402e-07, 1.10334e-06, 3.39366e-07, 3.19236e-07, 3.565e-07, 6.9429e-07, 1.06996e-06, 2.14116e-06, 3.43267e-07, 3.21472e-07, 3.22866e-07, 3.26377e-07, 3.19043e-07, 3.40291e-07, 3.18372e-07, 1.39249e-05, 3.18369e-07, 3.18369e-07, 3.45402e-07
0.582545, 0, 2.65086e-05, 6.45039e-07, 1.41421, -2.65086e-05, 6.58536e-07, 6.45039e-07, 6.45062e-07, 6.4523e-07, 6.45105e-07, 2.23609e-06, 6.87597e-07, 6.46796e-07, 7.22327e-07, 1.46904e-06, 2.16844e-06, 4.33965e-06, 6.78075e-07, 6.51328e-07, 6.54152e-07, 6.5715e-07, 6.46447e-07, 6.77832e-07, 6.45044e-07, 1.85906e-05, 6.45039e-07, 6.45039e-07, 6.99832e-07
0.590441, 0, 4.07334e-05, 1.27606e-06, 1.41421, -4.07334e-05, 1.30277e-06, 1.27606e-06, 1.2761e-06, 1.27644e-06, 1.27619e-06, 4.42492e-06, 1.36029e-06, 1.27954e-06, 1.42902e-06, 3.03963e-06, 4.29103e-06, 8.58809e-06, 1.31967e-06, 1.28851e-06, 1.2941e-06, 1.29424e-06, 1.27893e-06, 1.3247e-06, 1.27607e-06, 2.49738e-05, 1.27606e-06, 1.27606e-06, 1.3845e-06
0.598338, 0, 6.45643e-05, 2.4653e-06, 1.41421, -6.45643e-05, 2.51693e-06, 2.4653e-06, 2.46539e-06, 2.46603e-06, 2.46555e-06, 8.55149e-06, 2.6281e-06, 2.47202e-06, 2.76095e-06, 6.14936e-06, 8.29271e-06, 1.65982e-05, 2.52259e-06, 2.48936e-06, 2.50016e-06, 2.4924e-06, 2.47103e-06, 2.53685e-06, 2.46532e-06, 3.38857e-05, 2.4653e-06, 2.4653e-06, 2.6749e-06
0.606234, 0, 0.00010507, 4.65232e-06, 1.41421, -0.00010507, 4.7498e-06, 4.65232e-06, 4.65248e-06, 4.6537e-06, 4.6528e-06, 1.61431e-05, 4.95968e-06, 4.66501e-06, 5.2105e-06, 1.22155e-05, 1.56545e-05, 3.13352e-05, 4.72722e-06, 4.69774e-06, 4.71814e-06, 4.69243e-06, 4.66348e-06, 4.75675e-06, 4.65236e-06, 4.66158e-05, 4.65232e-06, 4.65232e-06, 5.04804e-06
0.614131, 0, 0.000174248, 8.57714e-06, 1.41421, -0.000174248, 8.75694e-06, 8.57714e-06, 8.57744e-06, 8.57968e-06, 8.57802e-06, 2.97721e-05, 9.14407e-06, 8.60055e-06, 9.60672e-06, 2.38335e-05, 2.88709e-05, 5.77945e-05, 8.67462e-06, 8.66092e-06, 8.69854e-06, 8.63608e-06, 8.59839e-06, 8.72845e-06, 8.5772e-06, 6.52181e-05, 8.57714e-06, 8.57714e-06, 9.30706e-06
0.622027, 0, 0.000292078, 1.54515e-05, 1.41421, -0.000292078, 1.57755e-05, 1.54515e-05, 1.5452e-05, 1.54561e-05, 1.54531e-05, 5.36533e-05, 1.64733e-05, 1.54937e-05, 1.73072e-05, 4.56829e-05, 5.2029e-05, 0.000104161, 1.55778e-05, 1.56025e-05, 1.56703e-05, 1.55375e-05, 1.5491e-05, 1.56693e-05, 1.54516e-05, 9.29521e-05, 1.54515e-05, 1.54515e-05, 1.67671e-05
0.629924, 0, 0.000491099, 2.7204e-05, 1.41421, -0.000491099, 2.77749e-05, 2.7204e-05, 2.7205e-05, 2.72121e-05, 2.72068e-05, 9.4499e-05, 2.90041e-05, 2.72783e-05, 3.0473e-05, 8.60358e-05, 9.16375e-05, 0.000183471, 2.73671e-05, 2.747e-05, 2.75895e-05, 2.73288e-05, 2.72761e-05, 2.75157e-05, 2.72042e-05, 0.000134905, 2.7204e-05, 2.7204e-05, 2.95215e-05
0.63782, 0, 0.000823155, 4.68177e-05, 1.41421, -0.000823155, 4.78007e-05, 4.68177e-05, 4.68194e-05, 4.68316e-05, 4.68225e-05, 0.000162697, 4.99173e-05, 4.69457e-05, 5.24467e-05, 0.000159218, 0.00015777, 0.000315904, 4.70275e-05, 4.72758e-05, 4.74815e-05, 4.69976e-05, 4.69461e-05, 4.72614e-05, 4.68181e-05, 0.000198902, 4.68177e-05, 4.68177e-05, 5.08084e-05
0.645717, 0, 0.001369, 7.87749e-05, 1.41421, -0.001369, 8.04299e-05, 7.87749e-05, 7.87777e-05, 7.87983e-05, 7.8783e-05, 0.000273868, 8.39934e-05, 7.89904e-05, 8.82518e-05, 0.000289536, 0.000265573, 0.000531806, 7.90439e-05, 7.95461e-05, 7.98924e-05, 7.90328e-05, 7.89987e-05, 7.94039e-05, 7.87755e-05, 0.000296723, 7.87749e-05, 7.87749e-05, 8.54936e-05
0.653614, 0, 0.00225155, 0.000129615, 1.41421, -0.00225155, 0.00013234, 0.000129615, 0.000129619, 0.000129653, 0.000129628, 0.00045082, 0.000138207, 0.00012997, 0.000145218, 0.000517353, 0.000437161, 0.000875491, 0.000129959, 0.000130885, 0.000131455, 0.000129983, 0.000129997, 0.000130503, 0.000129616, 0.000445698, 0.000129615, 0.000129615, 0.000140677
0.66151, 0, 0.00365368, 0.000208594, 1.41421, -0.00365368, 0.000212982, 0.000208594, 0.000208601, 0.000208656, 0.000208615, 0.000725858, 0.00022243, 0.000209165, 0.000233721, 0.000908223, 0.000703863, 0.00140974, 0.000209032, 0.000210638, 0.000211557, 0.000209115, 0.000209231, 0.000209845, 0.000208595, 0.000670683, 0.000208594, 0.000208594, 0.000226408
0.669407, 0, 0.00584123, 0.000328413, 1.41421, -0.00584123, 0.000335326, 0.000328413, 0.000328424, 0.000328511, 0.000328447, 0.00114336, 0.000350211, 0.000329313, 0.000368, 0.0015662, 0.00110871, 0.00222082, 0.000328971, 0.000331634, 0.000333081, 0.00032915, 0.000329456, 0.000330169, 0.000328415, 0.0010064, 0.000328413, 0.000328413, 0.000356479
0.677303, 0, 0.00919187, 0.000505956, 1.41421, -0.00919187, 0.000516615, 0.000505956, 0.000505974, 0.000506107, 0.000506008, 0.00176237, 0.000539563, 0.000507344, 0.000566988, 0.00265258, 0.00170894, 0.0034235, 0.000506664, 0.000510923, 0.000513154, 0.000506993, 0.000507627, 0.000508414, 0.00050596, 0.00150009, 0.000505956, 0.000505956, 0.000549226
0.6852, 0, 0.0142298, 0.000762933, 1.41421, -0.0142298, 0.000779017, 0.000762933, 0.00076296, 0.000763161, 0.000763012, 0.00265889, 0.000813647, 0.000765027, 0.000855032, 0.00441121, 0.00257827, 0.00516558, 0.000763829, 0.000770427, 0.000773795, 0.000764385, 0.000765556, 0.00076636, 0.000762939, 0.00221418, 0.000762933, 0.000762933, 0.000828229
0.693096, 0, 0.0216653, 0.00112628, 1.41421, -0.0216653, 0.00115005, 0.00112628, 0.00112632, 0.00112662, 0.0011264, 0.00392736, 0.00120121, 0.00112938, 0.00126235, 0.0072012, 0.00380824, 0.00763073, 0.00112741, 0.00113736, 0.00114233, 0.00112831, 0.00113032, 0.00113104, 0.00112629, 0.00322898, 0.00112628, 0.00112628, 0.00122275
0.700993, 0, 0.0324382, 0.00162823, 1.41421, -0.0324382, 0.00166261, 0.00162823, 0.00162829, 0.00162872, 0.0016284, 0.0056809, 0.00173663, 0.00163271, 0.0018251, 0.0115373, 0.00550854, 0.011039, 0.00162965, 0.00164425, 0.00165145, 0.00163105, 0.00163432, 0.00163479, 0.00162824, 0.0046449, 0.00162823, 0.00162823, 0.00176781
0.708889, 2, 0.0477615, 0.00230578, 2, 1.95224, 0.0023545, 0.00230578, 0.00230586, 0.00230647, 0.00230602, 0.00804956, 0.00245942, 0.00231212, 0.00258479, 0.0181362, 0.00780527, 0.0156435, 0.00230755, 0.00232848, 0.0023387, 0.00230967, 0.0023148, 0.00231476, 0.0023058, 0.00658415, 0.00230578, 0.00230578, 0.00250361
0.716786, 0, 0.069159, 0.0031995, 1.41421, -0.069159, 0.00326717, 0.0031995, 0.00319962, 0.00320046, 0.00319984, 0.0111763, 0.00341287, 0.00320832, 0.00358699, 0.0279658, 0.010837, 0.0217225, 0.00320171, 0.00323103, 0.00324524, 0.00320487, 0.0032126, 0.0032117, 0.00319953, 0.00919176, 0.0031995, 0.0031995, 0.00347426
0.724682, 0, 0.0984938, 0.00435166, 1.41421, -0.0984938, 0.00444377, 0.00435166, 0.00435182, 0.00435296, 0.00435211, 0.0152101, 0.00464211, 0.00436365, 0.00487913, 0.0422913, 0.0147482, 0.0295663, 0.00435439, 0.00439458, 0.00441395, 0.00435901, 0.00437034, 0.00436805, 0.00435169, 0.0126362, 0.00435166, 0.00435166, 0.0047257
0.732579, 0, 0.137976, 0.0058035, 1.41421, -0.137976, 0.00592645, 0.0058035, 0.0058037, 0.00580524, 0.0058041, 0.0202969, 0.00619117, 0.0058195, 0.00650753, 0.0627091, 0.0196802, 0.039459, 0.00580685, 0.00586077, 0.00588669, 0.00581351, 0.00582966, 0.00582525, 0.00580354, 0.0171101, 0.0058035, 0.0058035, 0.00630282
0.740475, 0, 0.190137, 0.00759185, 1.41421, -0.190137, 0.00775282, 0.00759185, 0.00759212, 0.00759413, 0.00759264, 0.0265674, 0.00809942, 0.00761281, 0.00851362, 0.0911551, 0.0257598, 0.0516553, 0.00759593, 0.00766683, 0.00770089, 0.00760541, 0.00762788, 0.00762036, 0.00759191, 0.0228319, 0.00759185, 0.00759185, 0.00824572
0.748372, 4, 0.257772, 0.00974562, 2.44949, 3.74223, 0.00995243, 0.00974562, 0.00974597, 0.00974855, 0.00974663, 0.0341242, 0.0103977, 0.00977255, 0.0109298, 0.129878, 0.0330864, 0.0663557, 0.00975055, 0.00984194, 0.00988592, 0.00976385, 0.00979439, 0.00978243, 0.0097457, 0.0300507, 0.00974562, 0.00974562, 0.0105859
0.756268, 0, 0.34383, 0.012282, 1.41421, -0.34383, 0.0125428, 0.012282, 0.0122824, 0.0122857, 0.0122833, 0.0430289, 0.0131044, 0.012316, 0.0137756, 0.181357, 0.0417195, 0.08368, 0.0122879, 0.0124034, 0.0124594, 0.0123063, 0.012347, 0.0123288, 0.0122821, 0.0390549, 0.012282, 0.012282, 0.0133422
0.764165, 4, 0.451244, 0.0152032, 2.44949, 3.54876, 0.0155263, 0.0152032, 0.0152038, 0.0152078, 0.0152048, 0.0532897, 0.016222, 0.0152453, 0.0170534, 0.248159, 0.0516669, 0.103645, 0.0152102, 0.0153536, 0.0154237, 0.0152354, 0.0152885, 0.0152618, 0.0152034, 0.0501881, 0.0152032, 0.0152032, 0.0165173
0.772061, 2, 0.582719, 0.0184943, 2, 1.41728, 0.0188876, 0.0184943, 0.018495, 0.0184999, 0.0184962, 0.0648529, 0.0197343, 0.0185455, 0.0207463, 0.33272, 0.0628764, 0.126145, 0.0185025, 0.0186773, 0.018764, 0.0185365, 0.0186046, 0.0185663, 0.0184945, 0.0638717, 0.0184943, 0.0184943, 0.0200952
0.779958, 2, 0.740473, 0.022122, 2, 1.25953, 0.0225926, 0.022122, 0.0221228, 0.0221287, 0.0221243, 0.0775989, 0.0236059, 0.0221833, 0.0248169, 0.437075, 0.0752317, 0.150946, 0.0221314, 0.0223408, 0.022447, 0.0221768, 0.0222629, 0.0222089, 0.0221222, 0.080636, 0.022122, 0.022122, 0.0240401
0.787854, 2, 0.925945, 0.0260355, 2, 1.07405, 0.0265895, 0.0260355, 0.0260364, 0.0260433, 0.0260382, 0.0913434, 0.0277824, 0.0261076, 0.0292079, 0.562519, 0.0885538, 0.177688, 0.0260463, 0.0262928, 0.0264221, 0.0261061, 0.0262135, 0.0261384, 0.0260357, 0.101158, 0.0260355, 0.0260355, 0.0282974
0.795751, 0, 1.13951, 0.0301686, 1.41421, -1.13951, 0.0308105, 0.0301686, 0.0301697, 0.0301777, 0.0301717, 0.105845, 0.0321928, 0.0302522, 0.0338447, 0.709266, 0.102608, 0.205898, 0.0301807, 0.0304664, 0.0306233, 0.0302588, 0.0303918, 0.0302883, 0.0301688, 0.126299, 0.0301686, 0.0301686, 0.032796
0.803647, 0, 1.38022, 0.0344438, 1.41421, -1.38022, 0.0351765, 0.0344438, 0.034445, 0.0344541, 0.0344473, 0.120818, 0.0367542, 0.0345392, 0.0386395, 0.876127, 0.117118, 0.235016, 0.0344574, 0.0347831, 0.0349738, 0.0345581, 0.0347222, 0.0345804, 0.034444, 0.157141, 0.0344438, 0.0344438, 0.037453
0.811544, 2, 1.64564, 0.0387773, 2, 0.354362, 0.0396017, 0.0387773, 0.0387787, 0.038789, 0.0387813, 0.135952, 0.0413766, 0.0388846, 0.0434977, 1.06026, 0.13178, 0.264428, 0.0387923, 0.0391581, 0.0393913, 0.0389214, 0.0391247, 0.0389303, 0.0387776, 0.195003, 0.0387773, 0.0387773, 0.0421791
0.81944, 0, 1.93177, 0.0430849, 1.41421, -1.93177, 0.0439997, 0.0430849, 0.0430864, 0.0430978, 0.0430894, 0.150927, 0.0459695, 0.043204, 0.0483235, 1.25705, 0.146285, 0.293507, 0.0431013, 0.0435061, 0.0437943, 0.0432654, 0.0435206, 0.0432529, 0.0430852, 0.241431, 0.0430849, 0.0430849, 0.0468854
0.827337, 0, 2.23312, 0.0472877, 1.41421, -2.23312, 0.0482901, 0.0472877, 0.0472894, 0.0473019, 0.0472926, 0.165441, 0.0504482, 0.0474182, 0.0530272, 1.46017, 0.160339, 0.321654, 0.0473055, 0.0477472, 0.0481083, 0.0475131, 0.0478405, 0.0474687, 0.0472881, 0.298155, 0.0472877, 0.0472877, 0.0514897
0.835233, 0, 2.54293, 0.0513176, 1.41421, -2.54293, 0.0524027, 0.0513176, 0.0513195, 0.051333, 0.0513229, 0.179225, 0.054739, 0.0514589, 0.0575309, 1.66183, 0.173681, 0.348335, 0.0513366, 0.0518121, 0.0522715, 0.0515984, 0.0520314, 0.0515088, 0.051318, 0.366989, 0.0513176, 0.0513176, 0.0559228
0.84313, 8, 2.8535, 0.0551209, 3.16228, 5.1465, 0.0562826, 0.0551209, 0.0551228, 0.0551373, 0.0551266, 0.192061, 0.0587838, 0.0552721, 0.0617729, 1.85322, 0.186097, 0.373111, 0.0551409, 0.0556462, 0.0562395, 0.0554707, 0.0560636, 0.055319, 0.0551213, 0.449676, 0.0551209, 0.0551209, 0.0601333
0.851026, 6, 3.15668, 0.058661, 2.82843, 2.84332, 0.0598922, 0.058661, 0.0586631, 0.0586785, 0.0586671, 0.203786, 0.0625429, 0.0588214, 0.0657107, 2.02516, 0.197433, 0.39566, 0.058682, 0.0592123, 0.0599885, 0.0590973, 0.0599373, 0.0588625, 0.0586615, 0.547691, 0.058661, 0.058661, 0.0640903
0.858923, 6, 3.44437, 0.0619196, 2.82843, 2.55563, 0.0632124, 0.0619196, 0.0619218, 0.0619379, 0.0619259, 0.214308, 0.0659958, 0.0620879, 0.0693221, 2.16883, 0.207594, 0.415783, 0.0619413, 0.062491, 0.0635162, 0.0624647, 0.0636885, 0.0621206, 0.0619201, 0.66199, 0.0619196, 0.0619196, 0.0677857
0.866819, 2, 3.70904, 0.0648949, 2, -1.70904, 0.0662412, 0.0648949, 0.0648972, 0.064914, 0.0649015, 0.223592, 0.0691398, 0.0650702, 0.0726039, 2.27654, 0.21655, 0.433408, 0.0649172, 0.0654804, 0.0668417, 0.0655773, 0.0673941, 0.0650918, 0.0648954, 0.79275, 0.0648949, 0.0648949, 0.0712331
0.874716, 4, 3.94419, 0.0676001, 2.44949, 0.0558145, 0.068992, 0.0676001, 0.0676024, 0.0676198, 0.0676069, 0.231662, 0.0719885, 0.0677813, 0.0755696, 2.34245, 0.224323, 0.448572, 0.0676227, 0.0681931, 0.070003, 0.0684555, 0.0711763, 0.0677895, 0.0676006, 0.939114, 0.0676001, 0.0676001, 0.0744671
0.882612, 8, 4.14467, 0.0700593, 3.16228, 3.85533, 0.0714892, 0.0700593, 0.0700617, 0.0700796, 0.0700663, 0.23859, 0.0745673, 0.0702455, 0.0782459, 2.3631, 0.230983, 0.461408, 0.0700821, 0.0706532, 0.0730543, 0.0711318, 0.0752062, 0.0702384, 0.0700598, 1.09899, 0.0700593, 0.0700593, 0.0775408
0.890509, 6, 4.30689, 0.0723046, 2.82843, 1.69311, 0.0737656, 0.0723046, 0.0723071, 0.0723253, 0.0723117, 0.244479, 0.07691, 0.0724948, 0.0806682, 2.33777, 0.236632, 0.472115, 0.0723273, 0.0728928, 0.0760616, 0.073647, 0.0797059, 0.072471, 0.0723051, 1.26896, 0.0723046, 0.0723046, 0.0805241
0.898405, 10, 4.42885, 0.0743712, 3.4641, 5.57115, 0.0758572, 0.0743712, 0.0743737, 0.0743922, 0.0743785, 0.249457, 0.0790545, 0.0745646, 0.0828763, 2.26854, 0.241394, 0.480941, 0.0743937, 0.0749473, 0.0790988, 0.0760451, 0.0849475, 0.0745234, 0.0743717, 1.44425, 0.0743712, 0.0743712, 0.0835023
0.906302, 6, 4.51004, 0.0762947, 2.82843, 1.48996, 0.0778006, 0.0762947, 0.0762972, 0.076316, 0.076302, 0.253658, 0.0810389, 0.0764906, 0.0849103, 2.16003, 0.245401, 0.488153, 0.0763168, 0.0768527, 0.0822427, 0.0783695, 0.0912481, 0.0764318, 0.0762952, 1.61891, 0.0762947, 0.0762947, 0.0865754
0.914198, 4, 4.55122, 0.0781075, 2.44949, -0.551224, 0.0796292, 0.0781075, 0.0781101, 0.078129, 0.0781149, 0.257216, 0.0828984, 0.0783053, 0.086808, 2.01897, 0.248785, 0.494018, 0.0781291, 0.078642, 0.0855701, 0.0806582, 0.0989589, 0.0782292, 0.0781081, 1.78613, 0.0781075, 0.0781075, 0.0898598
0.922095, 4, 4.55426, 0.0798375, 2.44949, -0.554259, 0.0813719, 0.0798375, 0.0798401, 0.0798591, 0.079845, 0.260256, 0.0846634, 0.0800368, 0.0886016, 1.85358, 0.251669, 0.498791, 0.0798584, 0.0803437, 0.0891537, 0.0829414, 0.108447, 0.0799442, 0.079838, 1.93865, 0.0798375, 0.0798375, 0.0934905
0.929991, 4, 4.52179, 0.0815062, 2.44949, -0.521794, 0.0830514, 0.0815062, 0.0815088, 0.081528, 0.0815137, 0.262888, 0.0863579, 0.0817066, 0.0903171, 1.67278, 0.254161, 0.502697, 0.0815264, 0.0819803, 0.0930602, 0.0852384, 0.120067, 0.0815986, 0.0815068, 2.0693, 0.0815062, 0.0815062, 0.097624
0.937888, 4, 4.45709, 0.083129, 2.44949, -0.457091, 0.0846842, 0.083129, 0.0831316, 0.0831508, 0.0831365, 0.265206, 0.0879993, 0.0833301, 0.0919736, 1.48553, 0.256352, 0.505933, 0.0831483, 0.083568, 0.0973506, 0.0875568, 0.134128, 0.0832083, 0.0831295, 2.17159, 0.083129, 0.083129, 0.102442
0.945784, 8, 4.36387, 0.0847151, 3.16228, 3.63613, 0.0862809, 0.0847151, 0.0847178, 0.084737, 0.0847227, 0.267282, 0.0895985, 0.0849168, 0.0935836, 1.30007, 0.258317, 0.508658, 0.0847336, 0.0851172, 0.102072, 0.0898918, 0.150847, 0.0847826, 0.0847157, 2.24025, 0.0847151, 0.0847151, 0.108153
0.953681, 8, 4.24621, 0.0862687, 3.16228, 3.75379, 0.087847, 0.0862686, 0.0862713, 0.0862906, 0.0862763, 0.269175, 0.0911612, 0.0864707, 0.0951536, 1.12354, 0.26011, 0.511, 0.0862864, 0.0866331, 0.107269, 0.0922271, 0.170305, 0.0863257, 0.0862692, 2.27172, 0.0862687, 0.0862687, 0.114989
0.961577, 6, 4.1085, 0.0877896, 2.82843, 1.8915, 0.0893842, 0.0877895, 0.0877922, 0.0878116, 0.0877972, 0.270926, 0.0926882, 0.0879919, 0.0966857, 0.961492, 0.261775, 0.513055, 0.0878066, 0.0881166, 0.112976, 0.0945367, 0.192398, 0.0878376, 0.0877901, 2.26444, 0.0877896, 0.0877896, 0.123204
0.969474, 4, 3.95537, 0.0892752, 2.44949, 0.0446348, 0.090892, 0.0892751, 0.0892779, 0.0892973, 0.0892829, 0.272565, 0.094178, 0.0894777, 0.0981788, 0.817861, 0.263339, 0.514896, 0.0892916, 0.0895664, 0.119226, 0.0967875, 0.216809, 0.0893155, 0.0892758, 2.21902, 0.0892752, 0.0892752, 0.133057
0.97737, 6, 3.79162, 0.0907215, 2.82843, 2.20838, 0.0923691, 0.0907214, 0.0907242, 0.0907435, 0.0907291, 0.274111, 0.095627, 0.0909241, 0.09963, 0.694912, 0.264821, 0.516573, 0.0907374, 0.0909792, 0.126056, 0.0989425, 0.242977, 0.0907553, 0.0907221, 2.1382, 0.0907215, 0.0907215, 0.1448
0.985267, 4, 3.62217, 0.0921239, 2.44949, 0.377834, 0.0938142, 0.0921237, 0.0921266, 0.0921459, 0.0921315, 0.275577, 0.097031, 0.0923266, 0.101035, 0.593406, 0.266234, 0.518122, 0.0921395, 0.0923518, 0.13352, 0.100964, 0.270109, 0.0921523, 0.0921245, 2.02656, 0.0921239, 0.0921239, 0.158646
0.993163, 4, 3.45182, 0.0934788, 2.44949, 0.548179, 0.095228, 0.0934785, 0.0934814, 0.0935008, 0.0934864, 0.276972, 0.098387, 0.0936815, 0.102392, 0.512839, 0.267585, 0.519567, 0.0934943, 0.0936814, 0.141711, 0.102819, 0.297201, 0.0935027, 0.0934794, 1.89016, 0.0934788, 0.0934788, 0.174745
1.00106, 2, 3.2852, 0.0947837, 2, -1.2852, 0.0966134, 0.0947832, 0.0947863, 0.0948057, 0.0947913, 0.278301, 0.0996925, 0.0949864, 0.103698, 0.451728, 0.268878, 0.520925, 0.0947994, 0.0949666, 0.150798, 0.10448, 0.323102, 0.0948038, 0.0947842, 1.736, 0.0947837, 0.0947837, 0.193151
1.00896, 2, 3.12654, 0.096038, 2, -1.12654, 0.0979769, 0.0960374, 0.0960406, 0.09606, 0.0960456, 0.27957, 0.100947, 0.0962407, 0.104953, 0.407897, 0.270119, 0.522206, 0.0960543, 0.0962081, 0.16109, 0.105929, 0.34659, 0.0960551, 0.0960385, 1.57145, 0.096038, 0.096038, 0.213784
1.01685, 4, 2.97961, 0.0972431, 2.44949, 1.02039, 0.099329, 0.0972423, 0.0972458, 0.0972652, 0.0972508, 0.280784, 0.102153, 0.0974459, 0.106159, 0.378748, 0.27131, 0.523419, 0.0972604, 0.0974086, 0.173141, 0.10716, 0.366475, 0.0972576, 0.0972437, 1.40376, 0.0972431, 0.0972431, 0.236412
1.02475, 2, 2.84774, 0.0984026, 2, -0.847739, 0.100685, 0.0984014, 0.0984052, 0.0984246, 0.0984102, 0.281949, 0.103312, 0.0986053, 0.107319, 0.361491, 0.272458, 0.52457, 0.0984213, 0.0985731, 0.187912, 0.108176, 0.381704, 0.0984149, 0.0984031, 1.23953, 0.0984026, 0.0984026, 0.260626
1.03265, 2, 2.73396, 0.0995212, 2, -0.733958, 0.102066, 0.0995197, 0.0995238, 0.0995432, 0.0995288, 0.28307, 0.104431, 0.099724, 0.108437, 0.353332, 0.273566, 0.525662, 0.0995421, 0.0997086, 0.207022, 0.108994, 0.391458, 0.0995318, 0.0995218, 1.08435, 0.0995212, 0.0995212, 0.285842
1.04054, 2, 2.64141, 0.100605, 2, -0.641406, 0.103499, 0.100603, 0.100608, 0.100627, 0.100613, 0.284156, 0.105515, 0.100808, 0.109522, 0.35161, 0.274643, 0.526699, 0.100629, 0.100824, 0.233124, 0.10964, 0.395235, 0.100614, 0.100606, 0.942626, 0.100605, 0.100605, 0.311311
1.04844, 6, 2.57393, 0.101662, 2.82843, 3.42607, 0.105018, 0.10166, 0.101665, 0.101684, 0.10167, 0.285214, 0.106572, 0.101865, 0.110579, 0.3539, 0.275693, 0.527678, 0.10169, 0.101929, 0.270436, 0.110145, 0.392895, 0.10167, 0.101663, 0.817388, 0.101662, 0.101662, 0.336154
1.05634, 4, 2.53696, 0.102699, 2.44949, 1.46304, 0.106666, 0.102695, 0.102702, 0.102721, 0.102707, 0.286251, 0.107609, 0.102902, 0.111615, 0.358087, 0.276726, 0.528596, 0.102731, 0.103034, 0.325467, 0.110546, 0.384674, 0.102706, 0.1027, 0.710396, 0.102699, 0.102699, 0.359409
1.06423, 4, 2.53872, 0.103722, 2.44949, 1.46128, 0.108491, 0.103718, 0.103725, 0.103744, 0.10373, 0.287275, 0.108632, 0.103925, 0.112639, 0.362407, 0.277746, 0.529444, 0.103761, 0.104151, 0.407974, 0.110879, 0.37116, 0.103728, 0.103723, 0.622214, 0.103722, 0.103722, 0.380097
1.07213, 6, 2.59156, 0.104738, 2.82843, 3.40844, 0.110554, 0.104732, 0.104741, 0.10476, 0.104746, 0.28829, 0.109648, 0.104941, 0.113654, 0.365476, 0.278759, 0.530206, 0.104785, 0.10529, 0.532138, 0.11118, 0.353228, 0.104743, 0.104739, 0.552417, 0.104738, 0.104738, 0.397289
1.08003, 2, 2.7136, 0.10575, 2, -0.713597, 0.11292, 0.105741, 0.105752, 0.105772, 0.105757, 0.289302, 0.110659, 0.105952, 0.114666, 0.366297, 0.279769, 0.530859, 0.105807, 0.106459, 0.717934, 0.111478, 0.331954, 0.105754, 0.10575, 0.499813, 0.10575, 0.10575, 0.410184
1.08792, 4, 2.93036, 0.106759, 2.44949, 1.06964, 0.115658, 0.106748, 0.106761, 0.106781, 0.106766, 0.290311, 0.111668, 0.106961, 0.115675, 0.364251, 0.280778, 0.531373, 0.10683, 0.107665, 0.992606, 0.111797, 0.308519, 0.106762, 0.106759, 0.462677, 0.106759, 0.106759, 0.418171
1.09582, 6, 3.27628, 0.107764, 2.82843, 2.72372, 0.118842, 0.10775, 0.107767, 0.107786, 0.107772, 0.291317, 0.112674, 0.107967, 0.116681, 0.359072, 0.281782, 0.53171, 0.107853, 0.108914, 1.39203, 0.112153, 0.284103, 0.107767, 0.107765, 0.438969, 0.107764, 0.107764, 0.420877
1.10371, 0, 3.79588, 0.108762, 1.41421, -3.79588, 0.122535, 0.108743, 0.108764, 0.108784, 0.108769, 0.292314, 0.113671, 0.108964, 0.117678, 0.350806, 0.28278, 0.531824, 0.108873, 0.110207, 1.96179, 0.112553, 0.259794, 0.108764, 0.108762, 0.426517, 0.108762, 0.108762, 0.418206
1.11161, 4, 4.5441, 0.109743, 2.44949, -0.544096, 0.126792, 0.10972, 0.109746, 0.109765, 0.109751, 0.293296, 0.114653, 0.109946, 0.118659, 0.339754, 0.283761, 0.531663, 0.109883, 0.111541, 2.7575, 0.112995, 0.236519, 0.109745, 0.109744, 0.423169, 0.109743, 0.109743, 0.410339
1.11951, 6, 5.58553, 0.110697, 2.82843, 0.414466, 0.13164, 0.110667, 0.1107, 0.110719, 0.110705, 0.29425, 0.115607, 0.1109, 0.119613, 0.326412, 0.284715, 0.531174, 0.110874, 0.112911, 3.84407, 0.113471, 0.214997, 0.110699, 0.110698, 0.426898, 0.110697, 0.110697, 0.397721
1.1274, 10, 6.99213, 0.111608, 3.4641, 3.00787, 0.137077, 0.11157, 0.111611, 0.11163, 0.111616, 0.295161, 0.116518, 0.111811, 0.120525, 0.311396, 0.285626, 0.530302, 0.111834, 0.114305, 5.29349, 0.113964, 0.195718, 0.11161, 0.111609, 0.435871, 0.111608, 0.111608, 0.381019
