   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_261.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.96721, 30, 30.0513, 29.7828, 5.65685, -0.0512886, 0, 29.7828, 29.7828, 29.7828, 29.9894, 29.7945, 29.7828, 29.7828, 29.7828, 29.7828, 29.7828, 29.7828, 29.7828, 29.7828, 29.7828, 29.7828, 29.7828, 29.7828, 29.7828, 29.833, 29.7828
4.9751, 34, 30.1673, 29.8958, 6, 3.83265, 0, 29.8958, 29.8958, 29.8958, 30.1051, 29.9074, 29.8958, 29.8958, 29.8958, 29.8958, 29.8958, 29.8958, 29.8958, 29.8958, 29.8958, 29.8958, 29.8958, 29.8958, 29.8958, 29.9464, 29.8958
4.98298, 34, 30.2833, 30.0087, 6, 3.71668, 0, 30.0087, 30.0087, 30.0087, 30.221, 30.0204, 30.0087, 30.0087, 30.0087, 30.0087, 30.0087, 30.0087, 30.0087, 30.0087, 30.0087, 30.0087, 30.0087, 30.0087, 30.0087, 30.0593, 30.0087
4.99086, 28, 30.3991, 30.1216, 5.47723, -2.39915, 0, 30.1216, 30.1216, 30.1216, 30.3372, 30.1334, 30.1216, 30.1216, 30.1216, 30.1216, 30.1216, 30.1216, 30.1216, 30.1216, 30.1216, 30.1216, 30.1216, 30.1216, 30.1216, 30.1716, 30.1216
4.99874, 16, 30.5148, 30.2344, 4.24264, -14.5148, 0, 30.2344, 30.2344, 30.2344, 30.4536, 30.2463, 30.2344, 30.2344, 30.2344, 30.2344, 30.2344, 30.2344, 30.2344, 30.2344, 30.2344, 30.2344, 30.2344, 30.2344, 30.2344, 30.2836, 30.2344
5.00662, 18, 30.6303, 30.3471, 4.47214, -12.6303, 0, 30.3471, 30.3471, 30.3471, 30.5702, 30.3592, 30.3471, 30.3471, 30.3471, 30.3471, 30.3471, 30.3471, 30.3471, 30.3471, 30.3471, 30.3471, 30.3471, 30.3471, 30.3471, 30.3951, 30.3471
5.01451, 42, 30.7456, 30.4597, 6.63325, 11.2544, 0, 30.4597, 30.4598, 30.4597, 30.6869, 30.4719, 30.4597, 30.4597, 30.4597, 30.4597, 30.4597, 30.4597, 30.4597, 30.4597, 30.4597, 30.4597, 30.4597, 30.4597, 30.4597, 30.5061, 30.4597
5.02239, 26, 30.8609, 30.5723, 5.2915, -4.86086, 0, 30.5723, 30.5723, 30.5723, 30.8039, 30.5847, 30.5723, 30.5723, 30.5723, 30.5723, 30.5723, 30.5723, 30.5723, 30.5723, 30.5723, 30.5723, 30.5723, 30.5723, 30.5723, 30.6169, 30.5723
5.03027, 24, 30.9762, 30.6848, 5.09902, -6.97615, 0, 30.6848, 30.6848, 30.6848, 30.921, 30.6973, 30.6848, 30.6848, 30.6848, 30.6848, 30.6848, 30.6848, 30.6848, 30.6848, 30.6848, 30.6848, 30.6848, 30.6848, 30.6848, 30.7274, 30.6848
5.03815, 26, 31.0916, 30.7971, 5.2915, -5.0916, 0, 30.7972, 30.7972, 30.7971, 31.0384, 30.8099, 30.7971, 30.7971, 30.7971, 30.7971, 30.7971, 30.7971, 30.7971, 30.7971, 30.7971, 30.7971, 30.7971, 30.7971, 30.7971, 30.8376, 30.7971
5.04604, 18, 31.2073, 30.9094, 4.47214, -13.2073, 0, 30.9094, 30.9094, 30.9094, 31.1561, 30.9223, 30.9094, 30.9094, 30.9094, 30.9094, 30.9094, 30.9094, 30.9094, 30.9094, 30.9094, 30.9094, 30.9094, 30.9094, 30.9094, 30.9477, 30.9094
5.05392, 28, 31.3235, 31.0215, 5.47723, -3.32348, 0, 31.0215, 31.0215, 31.0215, 31.2742, 31.0346, 31.0215, 31.0215, 31.0215, 31.0215, 31.0215, 31.0215, 31.0215, 31.0215, 31.0215, 31.0215, 31.0215, 31.0215, 31.0215, 31.0577, 31.0215
5.0618, 18, 31.4403, 31.1335, 4.47214, -13.4403, 0, 31.1335, 31.1335, 31.1335, 31.3928, 31.1468, 31.1335, 31.1335, 31.1335, 31.1335, 31.1335, 31.1335, 31.1335, 31.1335, 31.1335, 31.1335, 31.1335, 31.1335, 31.1335, 31.1676, 31.1335
5.06968, 30, 31.5578, 31.2454, 5.65685, -1.55784, 0, 31.2454, 31.2454, 31.2454, 31.5122, 31.2588, 31.2454, 31.2454, 31.2454, 31.2454, 31.2454, 31.2454, 31.2454, 31.2454, 31.2454, 31.2454, 31.2454, 31.2454, 31.2454, 31.2775, 31.2454
5.07756, 14, 31.6765, 31.3571, 4, -17.6765, 0, 31.3571, 31.3571, 31.3571, 31.6325, 31.3708, 31.3571, 31.3571, 31.3571, 31.3571, 31.3571, 31.3571, 31.3571, 31.3571, 31.3571, 31.3571, 31.3571, 31.3571, 31.3571, 31.3874, 31.3571
5.08545, 30, 31.7965, 31.4686, 5.65685, -1.7965, 0, 31.4686, 31.4686, 31.4686, 31.7539, 31.4825, 31.4686, 31.4686, 31.4686, 31.4686, 31.4686, 31.4686, 31.4686, 31.4686, 31.4686, 31.4686, 31.4686, 31.4686, 31.4686, 31.4973, 31.4686
5.09333, 44, 31.9182, 31.58, 6.78233, 12.0818, 0, 31.58, 31.58, 31.58, 31.8769, 31.594, 31.58, 31.58, 31.58, 31.58, 31.58, 31.58, 31.58, 31.58, 31.58, 31.58, 31.58, 31.58, 31.58, 31.6072, 31.58
5.10121, 18, 32.0419, 31.6912, 4.47214, -14.0419, 0, 31.6912, 31.6912, 31.6912, 32.0018, 31.7054, 31.6912, 31.6912, 31.6912, 31.6912, 31.6912, 31.6912, 31.6912, 31.6912, 31.6912, 31.6912, 31.6912, 31.6912, 31.6912, 31.7171, 31.6912
5.10909, 24, 32.1682, 31.8022, 5.09902, -8.16819, 0, 31.8022, 31.8022, 31.8022, 32.129, 31.8167, 31.8022, 31.8022, 31.8022, 31.8022, 31.8022, 31.8022, 31.8022, 31.8022, 31.8022, 31.8022, 31.8022, 31.8022, 31.8022, 31.8269, 31.8022
5.11698, 26, 32.2976, 31.913, 5.2915, -6.29756, 0, 31.913, 31.913, 31.913, 32.2592, 31.9277, 31.913, 31.913, 31.913, 31.913, 31.913, 31.913, 31.913, 31.913, 31.913, 31.913, 31.913, 31.913, 31.913, 31.9367, 31.913
5.12486, 34, 32.4306, 32.0236, 6, 1.56937, 0, 32.0236, 32.0236, 32.0236, 32.3931, 32.0385, 32.0236, 32.0236, 32.0236, 32.0236, 32.0236, 32.0236, 32.0236, 32.0236, 32.0236, 32.0236, 32.0236, 32.0236, 32.0236, 32.0463, 32.0236
5.13274, 10, 32.5682, 32.134, 3.4641, -22.5682, 0, 32.134, 32.134, 32.134, 32.5313, 32.149, 32.134, 32.134, 32.134, 32.134, 32.134, 32.134, 32.134, 32.134, 32.134, 32.134, 32.134, 32.134, 32.134, 32.1558, 32.134
5.14062, 18, 32.711, 32.2441, 4.47214, -14.711, 0, 32.2442, 32.2442, 32.2442, 32.6747, 32.2594, 32.2441, 32.2441, 32.2441, 32.2441, 32.2441, 32.2441, 32.2441, 32.2441, 32.2441, 32.2441, 32.2442, 32.2441, 32.2441, 32.2651, 32.2441
5.1485, 16, 32.86, 32.3541, 4.24264, -16.86, 0, 32.3541, 32.3541, 32.3541, 32.8243, 32.3695, 32.3541, 32.3541, 32.3541, 32.3541, 32.3541, 32.3541, 32.3541, 32.3541, 32.3541, 32.3541, 32.3541, 32.3541, 32.3541, 32.3742, 32.3541
5.15639, 12, 33.0161, 32.4637, 3.74166, -21.0161, 0, 32.4637, 32.4637, 32.4637, 32.981, 32.4794, 32.4637, 32.4637, 32.4637, 32.4637, 32.4637, 32.4637, 32.4637, 32.4637, 32.4637, 32.4637, 32.4637, 32.4637, 32.4637, 32.4831, 32.4637
5.16427, 26, 33.1802, 32.5731, 5.2915, -7.18019, 0, 32.5731, 32.5732, 32.5731, 33.1458, 32.589, 32.5731, 32.5731, 32.5731, 32.5731, 32.5731, 32.5731, 32.5731, 32.5731, 32.5731, 32.5731, 32.5731, 32.5731, 32.5731, 32.5917, 32.5731
5.17215, 24, 33.3533, 32.6823, 5.09902, -9.35331, 0, 32.6823, 32.6823, 32.6823, 33.3195, 32.6984, 32.6823, 32.6823, 32.6823, 32.6823, 32.6823, 32.6823, 32.6823, 32.6823, 32.6823, 32.6823, 32.6823, 32.6823, 32.6823, 32.7, 32.6823
5.18003, 24, 33.5362, 32.7911, 5.09902, -9.53619, 0, 32.7911, 32.7911, 32.7911, 33.503, 32.8074, 32.7911, 32.7911, 32.7911, 32.7911, 32.7911, 32.7911, 32.7911, 32.7911, 32.7911, 32.7911, 32.7911, 32.7911, 32.7911, 32.808, 32.7911
5.18792, 18, 33.7296, 32.8997, 4.47214, -15.7296, 0, 32.8997, 32.8997, 32.8997, 33.697, 32.9162, 32.8997, 32.8997, 32.8997, 32.8997, 32.8997, 32.8997, 32.8997, 32.8997, 32.8997, 32.8997, 32.8997, 32.8997, 32.8997, 32.9157, 32.8997
5.1958, 20, 33.9337, 33.008, 4.69042, -13.9337, 0, 33.008, 33.008, 33.008, 33.9019, 33.0247, 33.008, 33.008, 33.008, 33.008, 33.008, 33.008, 33.008, 33.008, 33.008, 33.008, 33.008, 33.008, 33.008, 33.0231, 33.008
5.20368, 26, 34.1488, 33.116, 5.2915, -8.14883, 0, 33.116, 33.116, 33.116, 34.1176, 33.1329, 33.116, 33.116, 33.116, 33.116, 33.116, 33.116, 33.116, 33.116, 33.116, 33.116, 33.116, 33.116, 33.116, 33.1303, 33.116
5.21156, 26, 34.3745, 33.2237, 5.2915, -8.37455, 0, 33.2237, 33.2238, 33.2237, 34.3439, 33.2409, 33.2237, 33.2237, 33.2237, 33.2237, 33.2237, 33.2237, 33.2237, 33.2237, 33.2237, 33.2237, 33.2237, 33.2237, 33.2237, 33.2372, 33.2237
5.21945, 40, 34.61, 33.3311, 6.48074, 5.39002, 0, 33.3311, 33.3311, 33.3311, 34.5799, 33.3485, 33.3311, 33.3311, 33.3311, 33.3311, 33.3311, 33.3311, 33.3311, 33.3311, 33.3311, 33.3311, 33.3311, 33.3311, 33.3311, 33.3438, 33.3311
5.22733, 22, 34.8539, 33.4382, 4.89898, -12.8539, 0, 33.4382, 33.4382, 33.4382, 34.8243, 33.4557, 33.4382, 33.4382, 33.4382, 33.4382, 33.4382, 33.4382, 33.4382, 33.4382, 33.4382, 33.4382, 33.4382, 33.4382, 33.4382, 33.4501, 33.4382
5.23521, 18, 35.1043, 33.5449, 4.47214, -17.1043, 0, 33.5449, 33.5449, 33.5449, 35.0752, 33.5627, 33.5449, 33.5449, 33.5449, 33.5449, 33.5449, 33.5449, 33.5449, 33.5449, 33.5449, 33.5449, 33.5449, 33.5449, 33.5449, 33.5562, 33.5449
5.24309, 24, 35.3589, 33.6513, 5.09902, -11.3589, 0, 33.6513, 33.6513, 33.6513, 35.3301, 33.6693, 33.6513, 33.6513, 33.6513, 33.6513, 33.6513, 33.6513, 33.6513, 33.6513, 33.6513, 33.6513, 33.6513, 33.6513, 33.6513, 33.662, 33.6513
5.25097, 42, 35.6146, 33.7574, 6.63325, 6.38536, 0, 33.7574, 33.7574, 33.7574, 35.5862, 33.7756, 33.7574, 33.7574, 33.7574, 33.7574, 33.7574, 33.7574, 33.7574, 33.7574, 33.7574, 33.7574, 33.7574, 33.7574, 33.7574, 33.7676, 33.7574
5.25886, 28, 35.8683, 33.8631, 5.47723, -7.86827, 0, 33.8631, 33.8631, 33.8631, 35.84, 33.8816, 33.8631, 33.8631, 33.8631, 33.8631, 33.8631, 33.8631, 33.8631, 33.8631, 33.8631, 33.8631, 33.8631, 33.8631, 33.8631, 33.873, 33.8631
5.26674, 32, 36.1161, 33.9685, 5.83095, -4.11614, 0, 33.9685, 33.9685, 33.9685, 36.0879, 33.9872, 33.9685, 33.9685, 33.9685, 33.9685, 33.9685, 33.9685, 33.9685, 33.9685, 33.9685, 33.9685, 33.9685, 33.9685, 33.9685, 33.978, 33.9685
5.27462, 30, 36.3544, 34.0735, 5.65685, -6.3544, 0, 34.0735, 34.0735, 34.0735, 36.3262, 34.0924, 34.0735, 34.0735, 34.0735, 34.0735, 34.0735, 34.0735, 34.0735, 34.0735, 34.0735, 34.0735, 34.0735, 34.0735, 34.0735, 34.0828, 34.0735
5.2825, 14, 36.5793, 34.1782, 4, -22.5793, 0, 34.1782, 34.1782, 34.1782, 36.5511, 34.1973, 34.1782, 34.1782, 34.1782, 34.1782, 34.1782, 34.1782, 34.1782, 34.1782, 34.1782, 34.1782, 34.1782, 34.1782, 34.1782, 34.1873, 34.1782
5.29039, 36, 36.7873, 34.2824, 6.16441, -0.787312, 0, 34.2825, 34.2825, 34.2825, 36.759, 34.3018, 34.2824, 34.2824, 34.2824, 34.2824, 34.2824, 34.2824, 34.2824, 34.2824, 34.2824, 34.2824, 34.2824, 34.2824, 34.2824, 34.2914, 34.2824
5.29827, 40, 36.9752, 34.3864, 6.48074, 3.02479, 0, 34.3864, 34.3864, 34.3864, 36.9467, 34.4059, 34.3864, 34.3864, 34.3864, 34.3864, 34.3864, 34.3864, 34.3864, 34.3864, 34.3864, 34.3864, 34.3864, 34.3864, 34.3864, 34.3953, 34.3864
5.30615, 20, 37.1403, 34.4898, 4.69042, -17.1403, 0, 34.4898, 34.4899, 34.4898, 37.1116, 34.5096, 34.4898, 34.4898, 34.4898, 34.4898, 34.4898, 34.4898, 34.4898, 34.4898, 34.4898, 34.4898, 34.4898, 34.4898, 34.4898, 34.4987, 34.4898
5.31403, 18, 37.2808, 34.5929, 4.47214, -19.2808, 0, 34.5929, 34.5929, 34.5929, 37.2519, 34.6129, 34.5929, 34.5929, 34.5929, 34.5929, 34.5929, 34.5929, 34.5929, 34.5929, 34.5929, 34.5929, 34.5929, 34.5929, 34.5929, 34.6018, 34.5929
5.32192, 22, 37.3954, 34.6956, 4.89898, -15.3954, 0, 34.6956, 34.6956, 34.6956, 37.3663, 34.7159, 34.6956, 34.6956, 34.6956, 34.6956, 34.6956, 34.6956, 34.6956, 34.6956, 34.6956, 34.6956, 34.6956, 34.6956, 34.6956, 34.7045, 34.6956
5.3298, 38, 37.4841, 34.7979, 6.32456, 0.515942, 0, 34.7979, 34.7979, 34.7979, 37.4547, 34.8183, 34.7979, 34.7979, 34.7979, 34.7979, 34.7979, 34.7979, 34.7979, 34.7979, 34.7979, 34.7979, 34.7979, 34.7979, 34.7979, 34.8067, 34.7979
5.33768, 26, 37.5473, 34.8997, 5.2915, -11.5473, 0, 34.8997, 34.8997, 34.8997, 37.5178, 34.9204, 34.8997, 34.8997, 34.8997, 34.8997, 34.8997, 34.8997, 34.8997, 34.8997, 34.8997, 34.8997, 34.8997, 34.8997, 34.8997, 34.9086, 34.8997
5.34556, 36, 37.5867, 35.0011, 6.16441, -1.58671, 0, 35.0011, 35.0011, 35.0011, 37.5569, 35.022, 35.0011, 35.0011, 35.0011, 35.0011, 35.0011, 35.0011, 35.0011, 35.0011, 35.0011, 35.0011, 35.0011, 35.0011, 35.0011, 35.0099, 35.0011
5.35344, 20, 37.6045, 35.102, 4.69042, -17.6045, 0, 35.102, 35.102, 35.102, 37.5746, 35.1232, 35.102, 35.102, 35.102, 35.102, 35.102, 35.102, 35.102, 35.102, 35.102, 35.102, 35.102, 35.102, 35.102, 35.1108, 35.102
5.36133, 26, 37.6036, 35.2025, 5.2915, -11.6036, 0, 35.2025, 35.2025, 35.2025, 37.5735, 35.2239, 35.2025, 35.2025, 35.2025, 35.2025, 35.2025, 35.2025, 35.2025, 35.2025, 35.2025, 35.2025, 35.2025, 35.2025, 35.2025, 35.2112, 35.2025
5.36921, 40, 37.5874, 35.3025, 6.48074, 2.41262, 0, 35.3025, 35.3025, 35.3025, 37.5571, 35.3241, 35.3025, 35.3025, 35.3025, 35.3025, 35.3025, 35.3025, 35.3025, 35.3025, 35.3025, 35.3025, 35.3025, 35.3025, 35.3025, 35.3111, 35.3025
5.37709, 34, 37.5595, 35.402, 6, -3.5595, 0, 35.402, 35.402, 35.402, 37.5291, 35.4238, 35.402, 35.402, 35.402, 35.402, 35.402, 35.402, 35.402, 35.402, 35.402, 35.402, 35.402, 35.402, 35.402, 35.4105, 35.402
5.38497, 36, 37.5238, 35.501, 6.16441, -1.52377, 0, 35.501, 35.501, 35.501, 37.4933, 35.523, 35.501, 35.501, 35.501, 35.501, 35.501, 35.501, 35.501, 35.501, 35.501, 35.501, 35.501, 35.501, 35.501, 35.5093, 35.501
5.39286, 20, 37.4839, 35.5995, 4.69042, -17.4839, 0, 35.5995, 35.5995, 35.5995, 37.4534, 35.6218, 35.5995, 35.5995, 35.5995, 35.5995, 35.5995, 35.5995, 35.5995, 35.5995, 35.5995, 35.5995, 35.5995, 35.5995, 35.5995, 35.6077, 35.5995
5.40074, 44, 37.4435, 35.6975, 6.78233, 6.55654, 0, 35.6975, 35.6975, 35.6975, 37.4128, 35.72, 35.6975, 35.6975, 35.6975, 35.6975, 35.6975, 35.6975, 35.6975, 35.6975, 35.6975, 35.6975, 35.6975, 35.6975, 35.6975, 35.7055, 35.6975
5.40862, 32, 37.4055, 35.7949, 5.83095, -5.40551, 0, 35.7949, 35.7949, 35.7949, 37.3748, 35.8177, 35.7949, 35.7949, 35.7949, 35.7949, 35.7949, 35.7949, 35.7949, 35.7949, 35.7949, 35.7949, 35.7949, 35.7949, 35.7949, 35.8028, 35.7949
5.4165, 20, 37.3728, 35.8919, 4.69042, -17.3728, 0, 35.8919, 35.8919, 35.8919, 37.3421, 35.9149, 35.8919, 35.8919, 35.8919, 35.8919, 35.8919, 35.8919, 35.8919, 35.8919, 35.8919, 35.8919, 35.8919, 35.8919, 35.8919, 35.8996, 35.8919
5.42438, 30, 37.3475, 35.9883, 5.65685, -7.34752, 0, 35.9883, 35.9883, 35.9883, 37.3167, 36.0115, 35.9883, 35.9883, 35.9883, 35.9883, 35.9883, 35.9883, 35.9883, 35.9883, 35.9883, 35.9883, 35.9883, 35.9883, 35.9883, 35.9958, 35.9883
5.43227, 26, 37.3313, 36.0841, 5.2915, -11.3313, 0, 36.0842, 36.0842, 36.0842, 37.3005, 36.1077, 36.0841, 36.0841, 36.0841, 36.0841, 36.0841, 36.0841, 36.0841, 36.0841, 36.0841, 36.0841, 36.0842, 36.0841, 36.0841, 36.0914, 36.0841
5.44015, 42, 37.3252, 36.1794, 6.63325, 4.67479, 0, 36.1794, 36.1794, 36.1794, 37.2943, 36.2032, 36.1794, 36.1794, 36.1794, 36.1794, 36.1794, 36.1794, 36.1794, 36.1794, 36.1794, 36.1794, 36.1794, 36.1794, 36.1794, 36.1865, 36.1794
5.44803, 28, 37.3299, 36.2742, 5.47723, -9.32989, 0, 36.2742, 36.2742, 36.2742, 37.299, 36.2982, 36.2742, 36.2742, 36.2742, 36.2742, 36.2742, 36.2742, 36.2742, 36.2742, 36.2742, 36.2742, 36.2742, 36.2742, 36.2742, 36.2811, 36.2742
5.45591, 26, 37.3455, 36.3683, 5.2915, -11.3455, 0, 36.3683, 36.3683, 36.3683, 37.3145, 36.3926, 36.3683, 36.3683, 36.3683, 36.3683, 36.3683, 36.3683, 36.3683, 36.3683, 36.3683, 36.3683, 36.3683, 36.3683, 36.3683, 36.375, 36.3683
5.4638, 22, 37.3717, 36.4619, 4.89898, -15.3717, 0, 36.4619, 36.4619, 36.4619, 37.3407, 36.4864, 36.4619, 36.4619, 36.4619, 36.4619, 36.4619, 36.4619, 36.4619, 36.4619, 36.4619, 36.4619, 36.4619, 36.4619, 36.4619, 36.4684, 36.4619
5.47168, 18, 37.4081, 36.5549, 4.47214, -19.4081, 0, 36.5549, 36.5549, 36.5549, 37.377, 36.5796, 36.5549, 36.5549, 36.5549, 36.5549, 36.5549, 36.5549, 36.5549, 36.5549, 36.5549, 36.5549, 36.5549, 36.5549, 36.5549, 36.5612, 36.5549
5.47956, 16, 37.4538, 36.6473, 4.24264, -21.4538, 0, 36.6473, 36.6473, 36.6473, 37.4226, 36.6723, 36.6473, 36.6473, 36.6473, 36.6473, 36.6473, 36.6473, 36.6473, 36.6473, 36.6473, 36.6473, 36.6473, 36.6473, 36.6473, 36.6534, 36.6473
5.48744, 14, 37.5079, 36.739, 4, -23.5079, 0, 36.739, 36.739, 36.739, 37.4767, 36.7643, 36.739, 36.739, 36.739, 36.739, 36.739, 36.739, 36.739, 36.739, 36.739, 36.739, 36.739, 36.739, 36.739, 36.745, 36.739
5.49532, 20, 37.5695, 36.8301, 4.69042, -17.5695, 0, 36.8302, 36.8302, 36.8302, 37.5381, 36.8557, 36.8301, 36.8301, 36.8301, 36.8301, 36.8301, 36.8301, 36.8301, 36.8301, 36.8301, 36.8301, 36.8301, 36.8301, 36.8301, 36.8359, 36.8301
5.50321, 28, 37.6374, 36.9207, 5.47723, -9.63741, 0, 36.9207, 36.9207, 36.9207, 37.606, 36.9465, 36.9207, 36.9207, 36.9207, 36.9207, 36.9207, 36.9207, 36.9207, 36.9207, 36.9207, 36.9207, 36.9207, 36.9207, 36.9207, 36.9262, 36.9207
5.51109, 22, 37.7107, 37.0105, 4.89898, -15.7107, 0, 37.0105, 37.0105, 37.0105, 37.6792, 37.0366, 37.0105, 37.0105, 37.0105, 37.0105, 37.0105, 37.0105, 37.0105, 37.0105, 37.0105, 37.0105, 37.0105, 37.0105, 37.0105, 37.0159, 37.0105
5.51897, 28, 37.7885, 37.0997, 5.47723, -9.78853, 0, 37.0997, 37.0997, 37.0997, 37.7569, 37.1261, 37.0997, 37.0997, 37.0997, 37.0997, 37.0997, 37.0997, 37.0997, 37.0997, 37.0997, 37.0997, 37.0997, 37.0997, 37.0997, 37.1049, 37.0997
5.52685, 30, 37.8699, 37.1882, 5.65685, -7.86988, 0, 37.1883, 37.1883, 37.1883, 37.8381, 37.215, 37.1882, 37.1882, 37.1882, 37.1882, 37.1882, 37.1882, 37.1882, 37.1882, 37.1882, 37.1882, 37.1882, 37.1882, 37.1882, 37.1932, 37.1882
5.53474, 28, 37.9541, 37.2761, 5.47723, -9.95406, 0, 37.2761, 37.2761, 37.2761, 37.9221, 37.3033, 37.2761, 37.2761, 37.2761, 37.2761, 37.2761, 37.2761, 37.2761, 37.2761, 37.2761, 37.2761, 37.2761, 37.2761, 37.2761, 37.2808, 37.2761
5.54262, 22, 38.0405, 37.3633, 4.89898, -16.0405, 0, 37.3633, 37.3633, 37.3633, 38.0081, 37.391, 37.3633, 37.3633, 37.3633, 37.3633, 37.3633, 37.3633, 37.3633, 37.3633, 37.3633, 37.3633, 37.3633, 37.3633, 37.3633, 37.3678, 37.3633
5.5505, 24, 38.1285, 37.4497, 5.09902, -14.1285, 0, 37.4498, 37.4498, 37.4498, 38.0957, 37.4782, 37.4497, 37.4497, 37.4497, 37.4497, 37.4497, 37.4497, 37.4497, 37.4497, 37.4497, 37.4497, 37.4498, 37.4497, 37.4497, 37.454, 37.4497
5.55838, 22, 38.2179, 37.5355, 4.89898, -16.2179, 0, 37.5355, 37.5355, 37.5356, 38.1843, 37.565, 37.5355, 37.5355, 37.5355, 37.5355, 37.5355, 37.5355, 37.5355, 37.5355, 37.5355, 37.5355, 37.5355, 37.5355, 37.5355, 37.5396, 37.5355
5.56626, 30, 38.3083, 37.6206, 5.65685, -8.30828, 0, 37.6206, 37.6206, 37.6207, 38.2736, 37.6514, 37.6206, 37.6206, 37.6206, 37.6206, 37.6206, 37.6206, 37.6206, 37.6206, 37.6206, 37.6206, 37.6206, 37.6206, 37.6206, 37.6244, 37.6206
5.57415, 24, 38.3997, 37.7049, 5.09902, -14.3997, 0, 37.7049, 37.7049, 37.705, 38.3631, 37.7378, 37.7049, 37.7049, 37.7049, 37.7049, 37.7049, 37.7049, 37.7049, 37.7049, 37.7049, 37.7049, 37.7049, 37.7049, 37.7049, 37.7085, 37.7049
5.58203, 34, 38.4922, 37.7885, 6, -4.49216, 0, 37.7886, 37.7886, 37.7886, 38.4527, 37.8246, 37.7885, 37.7885, 37.7885, 37.7885, 37.7885, 37.7885, 37.7885, 37.7885, 37.7885, 37.7885, 37.7885, 37.7885, 37.7885, 37.7919, 37.7885
5.58991, 28, 38.5861, 37.8714, 5.47723, -10.5861, 0, 37.8714, 37.8714, 37.8715, 38.5422, 37.9121, 37.8714, 37.8714, 37.8714, 37.8714, 37.8714, 37.8714, 37.8714, 37.8714, 37.8714, 37.8714, 37.8714, 37.8714, 37.8714, 37.8745, 37.8714
5.59779, 18, 38.6821, 37.9536, 4.47214, -20.6821, 0, 37.9536, 37.9536, 37.9537, 38.6314, 38.0014, 37.9536, 37.9536, 37.9536, 37.9536, 37.9536, 37.9536, 37.9536, 37.9536, 37.9536, 37.9536, 37.9536, 37.9536, 37.9536, 37.9564, 37.9536
5.60568, 22, 38.7813, 38.0349, 4.89898, -16.7813, 0, 38.035, 38.035, 38.0351, 38.7201, 38.0934, 38.0349, 38.0349, 38.0349, 38.0349, 38.0349, 38.0349, 38.0349, 38.0349, 38.0349, 38.0349, 38.0349, 38.0349, 38.0349, 38.0376, 38.0349
5.61356, 32, 38.8853, 38.1156, 5.83095, -6.88528, 0, 38.1156, 38.1156, 38.1158, 38.8083, 38.1899, 38.1156, 38.1156, 38.1156, 38.1156, 38.1156, 38.1156, 38.1156, 38.1156, 38.1156, 38.1156, 38.1156, 38.1156, 38.1156, 38.118, 38.1156
5.62144, 26, 38.9963, 38.1954, 5.2915, -12.9963, 0, 38.1954, 38.1954, 38.1956, 38.896, 38.2933, 38.1954, 38.1954, 38.1954, 38.1954, 38.1954, 38.1954, 38.1954, 38.1954, 38.1954, 38.1954, 38.1954, 38.1954, 38.1954, 38.1976, 38.1954
5.62932, 26, 39.1176, 38.2745, 5.2915, -13.1176, 0, 38.2745, 38.2745, 38.2747, 38.983, 38.4068, 38.2745, 38.2745, 38.2745, 38.2745, 38.2745, 38.2745, 38.2745, 38.2745, 38.2745, 38.2745, 38.2745, 38.2745, 38.2745, 38.2765, 38.2745
5.6372, 30, 39.2536, 38.3527, 5.65685, -9.25364, 0, 38.3527, 38.3527, 38.353, 39.0693, 38.5349, 38.3527, 38.3527, 38.3527, 38.3527, 38.3527, 38.3527, 38.3527, 38.3527, 38.3527, 38.3527, 38.3527, 38.3527, 38.3527, 38.3546, 38.3527
5.64509, 34, 39.4105, 38.4302, 6, -5.41053, 0, 38.4302, 38.4302, 38.4305, 39.1549, 38.6838, 38.4302, 38.4302, 38.4302, 38.4302, 38.4302, 38.4302, 38.4302, 38.4302, 38.4302, 38.4302, 38.4302, 38.4302, 38.4302, 38.4319, 38.4302
5.65297, 36, 39.5962, 38.5068, 6.16441, -3.59625, 0, 38.5069, 38.5069, 38.5072, 39.2398, 38.8614, 38.5068, 38.5068, 38.5068, 38.5068, 38.5068, 38.5068, 38.5068, 38.5068, 38.5068, 38.5068, 38.5068, 38.5068, 38.5068, 38.5084, 38.5068
5.66085, 28, 39.8212, 38.5827, 5.47723, -11.8212, 0, 38.5827, 38.5827, 38.5831, 39.3239, 39.0781, 38.5827, 38.5827, 38.5827, 38.5827, 38.5827, 38.5827, 38.5827, 38.5827, 38.5827, 38.5827, 38.5827, 38.5827, 38.5827, 38.5841, 38.5827
5.66873, 20, 40.0987, 38.6577, 4.69042, -20.0987, 0, 38.6577, 38.6577, 38.6581, 39.4073, 39.3474, 38.6577, 38.6577, 38.6577, 38.6577, 38.6577, 38.6577, 38.6577, 38.6577, 38.6577, 38.6577, 38.6577, 38.6577, 38.6577, 38.659, 38.6577
