   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_72.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.598742, 0, 9.59513e-05, 9.43527e-06, 1.41421, -9.59513e-05, 1.05417e-05, 9.43527e-06, 9.43564e-06, 9.43816e-06, 9.43618e-06, 3.20599e-05, 1.00638e-05, 9.86201e-06, 1.20917e-05, 1.94517e-05, 3.64507e-05, 9.58622e-06, 9.43994e-06, 9.55065e-06, 9.52903e-06, 9.43527e-06, 9.65342e-06, 9.43531e-06, 3.08895e-05, 9.43527e-06, 9.43527e-06
0.606638, 0, 0.000159231, 1.65035e-05, 1.41421, -0.000159231, 1.8439e-05, 1.65035e-05, 1.65041e-05, 1.65086e-05, 1.65051e-05, 5.60802e-05, 1.7603e-05, 1.725e-05, 2.15918e-05, 3.40249e-05, 6.3761e-05, 1.66962e-05, 1.65117e-05, 1.67053e-05, 1.66378e-05, 1.65035e-05, 1.68096e-05, 1.65036e-05, 4.51553e-05, 1.65035e-05, 1.65035e-05
0.614533, 0, 0.000263311, 2.82966e-05, 1.41421, -0.000263311, 3.16155e-05, 2.82966e-05, 2.82977e-05, 2.83053e-05, 2.82994e-05, 9.61603e-05, 3.0182e-05, 2.95766e-05, 3.78806e-05, 5.83413e-05, 0.000109331, 2.85418e-05, 2.83106e-05, 2.86427e-05, 2.84878e-05, 2.82966e-05, 2.87238e-05, 2.82967e-05, 6.70639e-05, 2.82966e-05, 2.82966e-05
0.622429, 0, 0.000432034, 4.75654e-05, 1.41421, -0.000432034, 5.31448e-05, 4.75654e-05, 4.75672e-05, 4.758e-05, 4.757e-05, 0.000161652, 5.0735e-05, 4.97172e-05, 6.53117e-05, 9.8074e-05, 0.000183794, 4.78762e-05, 4.75889e-05, 4.81472e-05, 4.78361e-05, 4.75654e-05, 4.81588e-05, 4.75656e-05, 0.000100761, 4.75654e-05, 4.75654e-05
0.630325, 0, 0.000701177, 7.83987e-05, 1.41421, -0.000701177, 8.75958e-05, 7.83987e-05, 7.84017e-05, 7.84227e-05, 7.84062e-05, 0.00026646, 8.36234e-05, 8.19458e-05, 0.000110696, 0.000161657, 0.000302957, 7.87917e-05, 7.84375e-05, 7.93577e-05, 7.87801e-05, 7.83987e-05, 7.92197e-05, 7.8399e-05, 0.000152404, 7.83987e-05, 7.83987e-05
0.638221, 0, 0.00112317, 0.000126719, 1.41421, -0.00112317, 0.000141587, 0.000126719, 0.000126724, 0.000126758, 0.000126732, 0.000430725, 0.000135165, 0.000132453, 0.000184479, 0.000261309, 0.000489725, 0.000127215, 0.000126782, 0.00012827, 0.000127254, 0.000126719, 0.000127852, 0.00012672, 0.000230933, 0.000126719, 0.000126719
0.646117, 0, 0.00177311, 0.000200893, 1.41421, -0.00177311, 0.000224465, 0.000200893, 0.0002009, 0.000200954, 0.000200912, 0.000682901, 0.000214284, 0.000209984, 0.000302373, 0.000414287, 0.000776446, 0.000201516, 0.000200992, 0.000203351, 0.000201639, 0.000200893, 0.000202449, 0.000200893, 0.000349042, 0.000200893, 0.000200893
0.654013, 0, 0.00275597, 0.000312421, 1.41421, -0.00275597, 0.000349085, 0.000312421, 0.000312433, 0.000312517, 0.000312451, 0.00106212, 0.000333249, 0.000326561, 0.000487556, 0.000644327, 0.00120762, 0.000313203, 0.000312576, 0.000316244, 0.000313458, 0.000312421, 0.000314556, 0.000312422, 0.000524329, 0.000312421, 0.000312421
0.661909, 0, 0.00421497, 0.000476692, 1.41421, -0.00421497, 0.000532641, 0.000476692, 0.00047671, 0.000476838, 0.000476738, 0.00162074, 0.000508476, 0.00049827, 0.000773521, 0.000983184, 0.00184277, 0.000477671, 0.000476928, 0.000482527, 0.000478129, 0.000476692, 0.000479612, 0.000476694, 0.000780589, 0.000476692, 0.000476692
0.669805, 0, 0.00634083, 0.000713729, 1.41421, -0.00634083, 0.000797513, 0.000713729, 0.000713757, 0.000713948, 0.000713798, 0.00242692, 0.000761326, 0.000746043, 0.00120772, 0.00147219, 0.00275941, 0.000714953, 0.000714083, 0.000722469, 0.000715712, 0.000713729, 0.000717711, 0.000713732, 0.00114921, 0.000713729, 0.000713729
0.677701, 0, 0.00938119, 0.00104884, 1.41421, -0.00938119, 0.00117198, 0.00104884, 0.00104888, 0.00104916, 0.00104894, 0.00356682, 0.00111879, 0.00109633, 0.001856, 0.00216359, 0.00405549, 0.00105037, 0.00104936, 0.00106169, 0.00105157, 0.00104884, 0.00105425, 0.00104884, 0.00167055, 0.00104884, 0.00104884
0.685597, 0, 0.0136493, 0.00151302, 1.41421, -0.0136493, 0.00169069, 0.00151302, 0.00151308, 0.00151348, 0.00151316, 0.00514601, 0.00161395, 0.00158154, 0.00280769, 0.0031214, 0.00585107, 0.00151492, 0.00151377, 0.00153156, 0.00151676, 0.00151302, 0.00152034, 0.00151302, 0.00239517, 0.00151302, 0.00151302
0.693493, 0, 0.0195313, 0.00214302, 1.41421, -0.0195313, 0.00239472, 0.00214302, 0.00214311, 0.00214368, 0.00214323, 0.00728972, 0.00228601, 0.0022401, 0.00418139, 0.00442154, 0.00828856, 0.00214537, 0.00214408, 0.00216929, 0.00214813, 0.00214302, 0.00215288, 0.00214303, 0.00338479, 0.00214302, 0.00214302
0.701389, 2, 0.0274899, 0.00298092, 2, 1.97251, 0.0033311, 0.00298092, 0.00298104, 0.00298184, 0.00298121, 0.0101414, 0.00317986, 0.00311598, 0.00613075, 0.00615096, 0.0115311, 0.00298382, 0.0029824, 0.00301749, 0.00298787, 0.00298092, 0.00299411, 0.00298093, 0.00471283, 0.00298092, 0.00298092
0.709285, 0, 0.0380644, 0.00407303, 1.41421, -0.0380644, 0.00455161, 0.00407303, 0.00407319, 0.00407428, 0.00407342, 0.013859, 0.00434491, 0.00425761, 0.00884995, 0.0084054, 0.0157583, 0.00407659, 0.00407505, 0.00412303, 0.00408244, 0.00407303, 0.00409054, 0.00407304, 0.00646449, 0.00407303, 0.00407303
0.717181, 0, 0.0518632, 0.005468, 1.41421, -0.0518632, 0.00611066, 0.005468, 0.00546822, 0.00546969, 0.00546853, 0.0186088, 0.00583309, 0.00571586, 0.0125774, 0.0112855, 0.0211591, 0.00547236, 0.00547072, 0.00553521, 0.0054807, 0.005468, 0.00549104, 0.00546803, 0.00873622, 0.005468, 0.005468
0.725077, 0, 0.0695514, 0.00721442, 1.41421, -0.0695514, 0.00806255, 0.00721442, 0.0072147, 0.00721663, 0.00721512, 0.0245568, 0.00769623, 0.00754152, 0.0175977, 0.0148919, 0.0279225, 0.00721971, 0.007218, 0.00730322, 0.00723146, 0.00721442, 0.00724441, 0.00721445, 0.0116351, 0.00721442, 0.00721442
0.732973, 2, 0.0918292, 0.00935744, 2, 1.90817, 0.0104578, 0.00935744, 0.00935781, 0.00936032, 0.00935834, 0.0318578, 0.00998255, 0.00978183, 0.0242383, 0.0193183, 0.0362245, 0.00936382, 0.00936208, 0.00947285, 0.00938019, 0.00935744, 0.00939606, 0.00935748, 0.0152782, 0.00935744, 0.00935744
0.740869, 0, 0.119402, 0.011935, 1.41421, -0.119402, 0.013339, 0.011935, 0.0119355, 0.0119387, 0.0119362, 0.0406422, 0.0127326, 0.0124765, 0.0328623, 0.0246434, 0.0462135, 0.0119427, 0.011941, 0.0120827, 0.0119652, 0.011935, 0.0119842, 0.0119351, 0.019792, 0.011935, 0.011935
0.748765, 0, 0.152946, 0.0149742, 1.41421, -0.152946, 0.0167362, 0.0149742, 0.0149748, 0.0149788, 0.0149757, 0.0510035, 0.0159752, 0.0156538, 0.0438531, 0.0309237, 0.0579959, 0.0149833, 0.0149817, 0.0151601, 0.015014, 0.0149742, 0.0150359, 0.0149743, 0.0253132, 0.0149742, 0.0149742
0.756661, 2, 0.193066, 0.0184872, 2, 1.80693, 0.0206634, 0.0184872, 0.0184879, 0.0184929, 0.018489, 0.0629851, 0.0197235, 0.0193265, 0.0575924, 0.0381851, 0.0716209, 0.0184979, 0.0184964, 0.0187179, 0.0185393, 0.0184872, 0.0185634, 0.0184873, 0.0319921, 0.0184872, 0.0184872
0.764557, 0, 0.240252, 0.0224681, 1.41421, -0.240252, 0.0251139, 0.0224681, 0.022469, 0.022475, 0.0224703, 0.076569, 0.0239712, 0.0234885, 0.0744292, 0.0464162, 0.0870685, 0.0224806, 0.0224793, 0.0227506, 0.0225358, 0.0224681, 0.022561, 0.0224682, 0.039996, 0.0224681, 0.0224681
0.772453, 0, 0.294839, 0.026891, 1.41421, -0.294839, 0.0300589, 0.026891, 0.026892, 0.0268993, 0.0268936, 0.0916689, 0.0286907, 0.0281128, 0.0946422, 0.0555642, 0.104241, 0.0269054, 0.0269043, 0.0272324, 0.0269783, 0.026891, 0.0270025, 0.0268911, 0.0495174, 0.026891, 0.026891
0.780349, 0, 0.356965, 0.031709, 1.41421, -0.356965, 0.0354463, 0.031709, 0.0317103, 0.0317188, 0.0317121, 0.108128, 0.0338321, 0.0331504, 0.118398, 0.0655334, 0.122959, 0.0317255, 0.0317248, 0.0321172, 0.0318208, 0.031709, 0.0318407, 0.0317092, 0.0607832, 0.031709, 0.031709
0.788245, 0, 0.426543, 0.0368555, 1.41421, -0.426543, 0.0412014, 0.0368555, 0.0368569, 0.0368668, 0.0368591, 0.12572, 0.0393244, 0.0385316, 0.145705, 0.0761862, 0.142967, 0.0368741, 0.0368737, 0.0373388, 0.0369977, 0.0368555, 0.0370085, 0.0368556, 0.0740643, 0.0368555, 0.0368555
0.796141, 0, 0.503246, 0.0422458, 1.41421, -0.503246, 0.0472299, 0.0422458, 0.0422474, 0.0422588, 0.0422499, 0.14416, 0.0450772, 0.044168, 0.176374, 0.0873488, 0.163939, 0.0422666, 0.0422667, 0.042814, 0.0424257, 0.0422458, 0.0424206, 0.042246, 0.0896855, 0.0422458, 0.0422458
0.804037, 2, 0.586501, 0.0477822, 2, 1.4135, 0.0534227, 0.0477822, 0.0477841, 0.047797, 0.0477869, 0.163116, 0.0509865, 0.0499576, 0.209987, 0.0988196, 0.1855, 0.0478054, 0.0478058, 0.0484469, 0.0480086, 0.0477822, 0.0479787, 0.0477824, 0.108032, 0.0477822, 0.0477822
0.811933, 2, 0.675503, 0.053359, 2, 1.3245, 0.0596614, 0.053359, 0.0533611, 0.0533755, 0.0533642, 0.182229, 0.0569393, 0.0557897, 0.245879, 0.11038, 0.207239, 0.0533844, 0.0533853, 0.054135, 0.0536425, 0.053359, 0.0535761, 0.0533593, 0.129547, 0.053359, 0.053359
0.819829, 2, 0.769236, 0.0588679, 2, 1.23076, 0.0658252, 0.0588679, 0.0588703, 0.0588861, 0.0588737, 0.201129, 0.0628203, 0.0615512, 0.28314, 0.121806, 0.228738, 0.0588955, 0.0588968, 0.0597748, 0.0592219, 0.0588679, 0.0591036, 0.0588682, 0.154723, 0.0588679, 0.0588679
0.827725, 0, 0.866518, 0.0642052, 1.41421, -0.866518, 0.0717981, 0.0642052, 0.0642077, 0.064225, 0.0642114, 0.219462, 0.0685186, 0.0671335, 0.320644, 0.132881, 0.249594, 0.0642347, 0.0642365, 0.0652694, 0.0646461, 0.0642052, 0.0644567, 0.0642054, 0.184076, 0.0642052, 0.0642052
0.835621, 2, 0.966046, 0.0692769, 2, 1.03395, 0.0774749, 0.0692769, 0.0692796, 0.0692983, 0.0692836, 0.236907, 0.073934, 0.0724386, 0.357103, 0.143412, 0.26944, 0.0693084, 0.0693104, 0.0705345, 0.0698256, 0.0692769, 0.0695409, 0.0692772, 0.218107, 0.0692769, 0.0692769
0.843517, 2, 1.06643, 0.074004, 2, 0.933567, 0.0827673, 0.074004, 0.0740069, 0.0740269, 0.0740112, 0.253191, 0.0789822, 0.0773837, 0.391132, 0.153233, 0.287967, 0.0740372, 0.0740395, 0.0755038, 0.0746865, 0.074004, 0.0742763, 0.0740043, 0.257247, 0.074004, 0.074004
0.851413, 2, 1.16627, 0.0783257, 2, 0.833729, 0.0876072, 0.0783257, 0.0783288, 0.07835, 0.0783334, 0.268104, 0.0835982, 0.0819052, 0.421354, 0.162216, 0.304935, 0.0783604, 0.0783629, 0.0801332, 0.0791748, 0.0783257, 0.078602, 0.078326, 0.301791, 0.0783257, 0.0783257
0.859309, 0, 1.26416, 0.0822018, 1.41421, -1.26416, 0.0919494, 0.0822018, 0.0822051, 0.0822273, 0.0822099, 0.281503, 0.0877389, 0.085961, 0.446492, 0.170276, 0.320182, 0.0822377, 0.0822404, 0.0844031, 0.0832581, 0.0822018, 0.0824774, 0.0822022, 0.351823, 0.0822018, 0.0822018
0.867205, 0, 1.35872, 0.0856124, 1.41421, -1.35872, 0.0957715, 0.0856124, 0.0856158, 0.085639, 0.0856208, 0.293316, 0.0913829, 0.08953, 0.46547, 0.177369, 0.333625, 0.0856492, 0.0856518, 0.0883189, 0.0869257, 0.0856124, 0.0858828, 0.0856128, 0.407138, 0.0856124, 0.0856124
0.875101, 0, 1.44864, 0.088557, 1.41421, -1.44864, 0.0990729, 0.088557, 0.0885605, 0.0885845, 0.0885657, 0.303535, 0.0945296, 0.0926118, 0.477505, 0.183492, 0.345256, 0.0885943, 0.0885969, 0.0919103, 0.0901876, 0.088557, 0.0888181, 0.0885574, 0.467176, 0.088557, 0.088557
0.882996, 0, 1.53266, 0.091052, 1.41421, -1.53266, 0.101872, 0.091052, 0.0910556, 0.0910802, 0.0910609, 0.312211, 0.0971963, 0.0952234, 0.482168, 0.188676, 0.355132, 0.0910896, 0.091092, 0.0952284, 0.0930711, 0.091052, 0.0913001, 0.0910523, 0.53098, 0.091052, 0.091052
0.890893, 4, 1.60956, 0.0931275, 2.44949, 2.39044, 0.104203, 0.0931275, 0.0931313, 0.0931565, 0.0931367, 0.31944, 0.099415, 0.0973962, 0.479423, 0.192983, 0.363362, 0.0931652, 0.0931672, 0.0983427, 0.0956174, 0.0931275, 0.0933598, 0.0931279, 0.597175, 0.0931275, 0.0931275
0.898788, 2, 1.6782, 0.0948236, 2, 0.321802, 0.10611, 0.0948236, 0.0948274, 0.0948531, 0.0948329, 0.325355, 0.101228, 0.0991718, 0.469625, 0.196492, 0.370095, 0.0948609, 0.0948625, 0.101336, 0.097876, 0.0948236, 0.0950378, 0.094824, 0.663989, 0.0948236, 0.0948236
0.906684, 0, 1.73749, 0.0961863, 1.41421, -1.73749, 0.107647, 0.0961863, 0.0961901, 0.0962162, 0.0961957, 0.330106, 0.102685, 0.100598, 0.453488, 0.199297, 0.375504, 0.096223, 0.096224, 0.104301, 0.0999007, 0.0961863, 0.0963811, 0.0961867, 0.729324, 0.0961863, 0.0961863
0.91458, 0, 1.78643, 0.0972646, 1.41421, -1.78643, 0.10887, 0.0972646, 0.0972685, 0.0972949, 0.0972742, 0.333856, 0.103838, 0.101727, 0.432026, 0.2015, 0.379773, 0.0973006, 0.0973009, 0.107336, 0.101744, 0.0972646, 0.0974395, 0.097265, 0.790854, 0.0972646, 0.0972646
0.922476, 4, 1.82416, 0.0981073, 2.44949, 2.17584, 0.109835, 0.0981073, 0.0981112, 0.0981379, 0.0981169, 0.336767, 0.104738, 0.102609, 0.406462, 0.203199, 0.383085, 0.0981424, 0.0981418, 0.110541, 0.103454, 0.0981073, 0.0982624, 0.0981077, 0.846169, 0.0981073, 0.0981073
0.930372, 0, 1.84997, 0.0987608, 1.41421, -1.84997, 0.110598, 0.0987607, 0.0987647, 0.0987915, 0.0987704, 0.338993, 0.105435, 0.103292, 0.378133, 0.20449, 0.385615, 0.0987947, 0.0987931, 0.114009, 0.105069, 0.0987608, 0.0988967, 0.0987612, 0.892941, 0.0987608, 0.0987608
0.938268, 4, 1.86342, 0.0992675, 2.44949, 2.13658, 0.111211, 0.0992674, 0.0992714, 0.0992983, 0.0992772, 0.340672, 0.105974, 0.103821, 0.348394, 0.205459, 0.387522, 0.0993003, 0.0992976, 0.117834, 0.106617, 0.0992675, 0.0993855, 0.0992679, 0.929098, 0.0992675, 0.0992675
0.946164, 4, 1.86436, 0.0996653, 2.44949, 2.13564, 0.111724, 0.0996652, 0.0996692, 0.0996963, 0.099675, 0.341929, 0.106396, 0.104235, 0.318523, 0.206183, 0.388946, 0.0996969, 0.0996931, 0.122102, 0.108113, 0.0996653, 0.0997669, 0.0996657, 0.952988, 0.0996653, 0.0996653
0.95406, 2, 1.85301, 0.099987, 2, 0.146991, 0.112182, 0.0999869, 0.099991, 0.100018, 0.0999968, 0.342868, 0.106735, 0.104568, 0.289647, 0.206727, 0.390005, 0.100018, 0.100012, 0.126898, 0.10956, 0.099987, 0.100074, 0.0999874, 0.963513, 0.099987, 0.099987
0.961956, 0, 1.83003, 0.100261, 1.41421, -1.83003, 0.11263, 0.100261, 0.100265, 0.100292, 0.10027, 0.343578, 0.107021, 0.10485, 0.262693, 0.207147, 0.390799, 0.10029, 0.100284, 0.132306, 0.11095, 0.100261, 0.100334, 0.100261, 0.96023, 0.100261, 0.100261
0.969852, 4, 1.79652, 0.10051, 2.44949, 2.20348, 0.113111, 0.10051, 0.100514, 0.100541, 0.10052, 0.34413, 0.107278, 0.105105, 0.238353, 0.207489, 0.391409, 0.100539, 0.100531, 0.138422, 0.112267, 0.10051, 0.100572, 0.10051, 0.943389, 0.10051, 0.10051
0.977748, 0, 1.75402, 0.100755, 1.41421, -1.75402, 0.113669, 0.100755, 0.100759, 0.100786, 0.100765, 0.344581, 0.107529, 0.105354, 0.217082, 0.207788, 0.391899, 0.100783, 0.100773, 0.145369, 0.113487, 0.100755, 0.100808, 0.100755, 0.913915, 0.100755, 0.100755
0.985644, 0, 1.70451, 0.101012, 1.41421, -1.70451, 0.114351, 0.101012, 0.101016, 0.101043, 0.101022, 0.344976, 0.10779, 0.105613, 0.199105, 0.208074, 0.392319, 0.10104, 0.101029, 0.153329, 0.114587, 0.101012, 0.101056, 0.101012, 0.873341, 0.101012, 0.101012
0.99354, 2, 1.65034, 0.101296, 2, 0.349655, 0.115211, 0.101295, 0.1013, 0.101327, 0.101305, 0.345351, 0.108076, 0.105899, 0.184448, 0.20837, 0.392707, 0.101324, 0.101311, 0.162593, 0.115543, 0.101296, 0.101333, 0.101296, 0.823681, 0.101296, 0.101296
1.00144, 4, 1.59424, 0.101618, 2.44949, 2.40576, 0.116313, 0.101618, 0.101622, 0.101649, 0.101628, 0.345731, 0.1084, 0.106222, 0.172967, 0.208695, 0.393093, 0.101647, 0.101632, 0.173639, 0.116337, 0.101618, 0.10165, 0.101618, 0.767285, 0.101618, 0.101618
1.00933, 0, 1.53929, 0.101989, 1.41421, -1.53929, 0.117732, 0.101989, 0.101993, 0.10202, 0.101999, 0.34614, 0.108772, 0.106594, 0.164395, 0.209064, 0.393499, 0.10202, 0.102003, 0.187259, 0.116959, 0.101989, 0.102016, 0.10199, 0.706663, 0.101989, 0.101989
1.01723, 2, 1.48901, 0.102418, 2, 0.510993, 0.119562, 0.102417, 0.102422, 0.102449, 0.102428, 0.346591, 0.109202, 0.107023, 0.158377, 0.209488, 0.393941, 0.102451, 0.102431, 0.204746, 0.117409, 0.102418, 0.102441, 0.102418, 0.644314, 0.102418, 0.102418
1.02512, 4, 1.4475, 0.102911, 2.44949, 2.5525, 0.121921, 0.10291, 0.102915, 0.102942, 0.102921, 0.347099, 0.109695, 0.107517, 0.154504, 0.209976, 0.394427, 0.102948, 0.102925, 0.228172, 0.117695, 0.102911, 0.102931, 0.102912, 0.58258, 0.102911, 0.102911
1.03302, 0, 1.4198, 0.103474, 1.41421, -1.4198, 0.124959, 0.103473, 0.103478, 0.103505, 0.103484, 0.34767, 0.110258, 0.10808, 0.152351, 0.210533, 0.394965, 0.103515, 0.10349, 0.260783, 0.117836, 0.103474, 0.103491, 0.103474, 0.523507, 0.103474, 0.103474
1.04092, 2, 1.4123, 0.10411, 2, 0.587702, 0.128861, 0.104108, 0.104114, 0.104141, 0.10412, 0.348311, 0.110894, 0.108716, 0.151496, 0.211164, 0.395553, 0.104157, 0.104129, 0.307535, 0.117859, 0.10411, 0.104124, 0.10411, 0.468771, 0.10411, 0.10411
1.04881, 2, 1.4335, 0.10482, 2, 0.566501, 0.133858, 0.104818, 0.104824, 0.104851, 0.10483, 0.349024, 0.111604, 0.109426, 0.151546, 0.21187, 0.396188, 0.104875, 0.104843, 0.375809, 0.117798, 0.10482, 0.104832, 0.10482, 0.419619, 0.10482, 0.10482
1.05671, 4, 1.49487, 0.105603, 2.44949, 2.50513, 0.140231, 0.1056, 0.105607, 0.105634, 0.105613, 0.349809, 0.112388, 0.110209, 0.152145, 0.21265, 0.39686, 0.105669, 0.105631, 0.476314, 0.117687, 0.105603, 0.105614, 0.105603, 0.376858, 0.105603, 0.105603
1.0646, 4, 1.61199, 0.106456, 2.44949, 2.38801, 0.148313, 0.106452, 0.10646, 0.106487, 0.106466, 0.350663, 0.113241, 0.111062, 0.152989, 0.2135, 0.397553, 0.106536, 0.106492, 0.624155, 0.117563, 0.106456, 0.106465, 0.106456, 0.340885, 0.106456, 0.106456
1.0725, 6, 1.80578, 0.107373, 2.82843, 4.19422, 0.158485, 0.107368, 0.107377, 0.107404, 0.107383, 0.35158, 0.114157, 0.111979, 0.153831, 0.214415, 0.398248, 0.10747, 0.107418, 0.840055, 0.117457, 0.107373, 0.107381, 0.107373, 0.31173, 0.107373, 0.107373
1.0804, 0, 2.10386, 0.108344, 1.41421, -2.10386, 0.171168, 0.108338, 0.108348, 0.108376, 0.108354, 0.352552, 0.115129, 0.11295, 0.154481, 0.215386, 0.398917, 0.108464, 0.108402, 1.15163, 0.117396, 0.108344, 0.108351, 0.108345, 0.289121, 0.108344, 0.108344
1.08829, 6, 2.54175, 0.109359, 2.82843, 3.45825, 0.1868, 0.109351, 0.109363, 0.109391, 0.109369, 0.353567, 0.116144, 0.113966, 0.154807, 0.2164, 0.399528, 0.109508, 0.109432, 1.59455, 0.117401, 0.109359, 0.109365, 0.10936, 0.272555, 0.109359, 0.109359
1.09619, 12, 3.16372, 0.110404, 3.74166, 8.83628, 0.20581, 0.110393, 0.110408, 0.110435, 0.110414, 0.354611, 0.117188, 0.11501, 0.154731, 0.217443, 0.400044, 0.110589, 0.110494, 2.21333, 0.11748, 0.110404, 0.110409, 0.110404, 0.261376, 0.110404, 0.110404
1.10408, 10, 4.02312, 0.11146, 3.4641, 5.97688, 0.228571, 0.111446, 0.111464, 0.111491, 0.11147, 0.355668, 0.118245, 0.116066, 0.154223, 0.2185, 0.400422, 0.111694, 0.111572, 3.0617, 0.117636, 0.11146, 0.111464, 0.111461, 0.254833, 0.11146, 0.11146
1.11198, 2, 5.18167, 0.112509, 2, -3.18167, 0.255357, 0.112491, 0.112513, 0.112541, 0.112519, 0.356717, 0.119294, 0.117116, 0.153293, 0.219549, 0.40062, 0.112804, 0.112647, 4.20183, 0.11786, 0.112509, 0.112513, 0.11251, 0.252146, 0.112509, 0.112509
1.11988, 4, 6.70757, 0.113529, 2.44949, -2.70757, 0.286278, 0.113506, 0.113533, 0.113561, 0.113539, 0.357737, 0.120314, 0.118135, 0.15198, 0.220568, 0.400592, 0.113902, 0.113697, 5.70246, 0.118138, 0.113529, 0.113532, 0.11353, 0.252544, 0.113529, 0.113529
1.12777, 6, 8.6721, 0.114496, 2.82843, -2.6721, 0.321232, 0.114467, 0.1145, 0.114527, 0.114505, 0.358703, 0.12128, 0.119102, 0.150345, 0.221534, 0.400296, 0.114969, 0.114698, 7.6356, 0.118446, 0.114496, 0.114498, 0.114496, 0.2553, 0.114496, 0.114496
1.13567, 10, 11.1445, 0.115382, 3.4641, -1.14451, 0.359851, 0.115345, 0.115386, 0.115413, 0.115391, 0.359589, 0.122166, 0.119988, 0.14846, 0.22242, 0.399693, 0.115982, 0.115623, 10.0714, 0.118755, 0.115382, 0.115384, 0.115382, 0.259754, 0.115382, 0.115382
1.14356, 18, 14.1851, 0.116159, 4.47214, 3.81489, 0.401461, 0.116114, 0.116163, 0.11619, 0.116169, 0.360367, 0.122944, 0.120765, 0.146396, 0.223198, 0.398756, 0.116921, 0.116445, 13.0712, 0.119032, 0.116159, 0.116161, 0.11616, 0.26532, 0.116159, 0.116159
1.15146, 16, 17.8378, 0.116799, 4.24264, -1.83776, 0.445078, 0.116742, 0.116803, 0.11683, 0.116809, 0.361006, 0.123583, 0.121405, 0.144219, 0.223837, 0.397469, 0.117764, 0.117135, 16.6803, 0.119241, 0.116799, 0.1168, 0.116799, 0.27149, 0.116799, 0.116799
1.15936, 22, 22.1206, 0.11727, 4.89898, -0.120594, 0.489412, 0.117199, 0.117274, 0.117301, 0.11728, 0.361477, 0.124054, 0.121876, 0.141982, 0.224308, 0.395833, 0.118486, 0.117661, 20.9182, 0.119343, 0.11727, 0.117271, 0.11727, 0.277834, 0.11727, 0.11727
1.16725, 12, 27.018, 0.117541, 3.74166, -15.018, 0.532926, 0.117455, 0.117545, 0.117572, 0.117551, 0.361749, 0.124326, 0.122147, 0.139721, 0.22458, 0.393875, 0.119067, 0.117993, 25.7712, 0.1193, 0.117541, 0.117542, 0.117542, 0.283987, 0.117541, 0.117541
1.17515, 40, 32.4728, 0.117583, 6.48074, 7.52719, 0.573902, 0.117477, 0.117587, 0.117614, 0.117593, 0.361791, 0.124368, 0.122189, 0.137456, 0.224622, 0.391644, 0.119484, 0.118101, 31.1839, 0.119075, 0.117583, 0.117584, 0.117584, 0.289644, 0.117583, 0.117583
1.18304, 46, 38.3819, 0.117367, 6.9282, 7.61809, 0.610556, 0.117237, 0.117371, 0.117398, 0.117377, 0.361574, 0.124151, 0.121973, 0.135189, 0.224405, 0.389225, 0.119716, 0.117955, 37.055, 0.118631, 0.117367, 0.117367, 0.117367, 0.294548, 0.117367, 0.117367
1.19094, 58, 44.5952, 0.116866, 7.74597, 13.4048, 0.641159, 0.116708, 0.11687, 0.116897, 0.116875, 0.361073, 0.12365, 0.121472, 0.132907, 0.223904, 0.386737, 0.119741, 0.117531, 43.2361, 0.117937, 0.116866, 0.116866, 0.116866, 0.298483, 0.116866, 0.116866
1.19884, 46, 50.9179, 0.116057, 6.9282, -4.91794, 0.66417, 0.115867, 0.116061, 0.116089, 0.116067, 0.360265, 0.122842, 0.120663, 0.130586, 0.223096, 0.384343, 0.11954, 0.116806, 49.534, 0.116965, 0.116057, 0.116058, 0.116058, 0.301267, 0.116057, 0.116057
1.20673, 70, 57.1199, 0.114924, 8.48528, 12.8801, 0.678361, 0.114695, 0.114928, 0.114956, 0.114934, 0.359132, 0.121709, 0.11953, 0.128196, 0.221963, 0.38225, 0.119096, 0.115761, 55.7196, 0.115693, 0.114924, 0.114925, 0.114925, 0.302746, 0.114924, 0.114924
1.21463, 66, 62.9479, 0.113455, 8.24621, 3.05213, 0.682918, 0.11318, 0.113459, 0.113486, 0.113465, 0.357663, 0.12024, 0.118061, 0.125703, 0.220494, 0.380716, 0.118394, 0.114388, 61.5404, 0.114105, 0.113455, 0.113455, 0.113455, 0.302795, 0.113455, 0.113455
1.22252, 60, 68.142, 0.111645, 7.87401, -8.14198, 0.677515, 0.111317, 0.111649, 0.111676, 0.111655, 0.355853, 0.11843, 0.116251, 0.123075, 0.218684, 0.38005, 0.117422, 0.112681, 66.7366, 0.112195, 0.111645, 0.111646, 0.111646, 0.30132, 0.111645, 0.111645
1.23042, 100, 72.455, 0.109499, 10.0995, 27.545, 0.662342, 0.109108, 0.109503, 0.10953, 0.109509, 0.353706, 0.116284, 0.114105, 0.120289, 0.216537, 0.380619, 0.116173, 0.110648, 71.0605, 0.109963, 0.109499, 0.109499, 0.109499, 0.298258, 0.109499, 0.109499
