   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_29.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.59711, 14, 19.1905, 10.907, 4, -5.19046, 0, 10.9071, 10.9071, 11.0358, 10.9089, 18.9245, 10.907, 10.907, 10.907, 10.907, 10.907, 10.907, 10.907, 10.9691, 10.907, 10.9802, 10.907
3.60503, 16, 20.5982, 10.9831, 4.24264, -4.59819, 0, 10.9832, 10.9832, 11.1119, 10.985, 20.354, 10.9831, 10.9831, 10.9831, 10.9831, 10.9831, 10.9831, 10.9831, 11.0373, 10.9831, 11.0424, 10.9831
3.61294, 36, 22.0873, 11.0596, 6.16441, 13.9127, 0, 11.0597, 11.0597, 11.1884, 11.0615, 21.8621, 11.0596, 11.0596, 11.0596, 11.0596, 11.0596, 11.0596, 11.0596, 11.1067, 11.0596, 11.1071, 11.0596
3.62086, 28, 23.6271, 11.1365, 5.47723, 4.37288, 0, 11.1365, 11.1366, 11.2652, 11.1384, 23.4183, 11.1365, 11.1365, 11.1365, 11.1365, 11.1365, 11.1365, 11.1365, 11.1772, 11.1365, 11.1739, 11.1365
3.62877, 42, 25.1808, 11.2137, 6.63325, 16.8192, 0, 11.2137, 11.2137, 11.3424, 11.2156, 24.986, 11.2137, 11.2137, 11.2137, 11.2137, 11.2137, 11.2137, 11.2137, 11.2487, 11.2137, 11.2428, 11.2137
3.63668, 44, 26.7063, 11.2911, 6.78233, 17.2937, 0, 11.2911, 11.2912, 11.4198, 11.293, 26.5232, 11.2911, 11.2911, 11.2911, 11.2911, 11.2911, 11.2911, 11.2911, 11.3211, 11.2911, 11.3135, 11.2911
3.6446, 28, 28.1585, 11.3688, 5.47723, -0.158468, 0, 11.3689, 11.3689, 11.4976, 11.3707, 27.9852, 11.3688, 11.3688, 11.3688, 11.3688, 11.3688, 11.3688, 11.3688, 11.3945, 11.3688, 11.3858, 11.3688
3.65251, 38, 29.4908, 11.4468, 6.32456, 8.50922, 0, 11.4468, 11.4469, 11.5755, 11.4487, 29.3256, 11.4468, 11.4468, 11.4468, 11.4468, 11.4468, 11.4468, 11.4468, 11.4686, 11.4468, 11.4595, 11.4468
3.66042, 24, 30.6586, 11.525, 5.09902, -6.65864, 0, 11.5251, 11.5251, 11.6538, 11.5269, 30.5001, 11.525, 11.525, 11.525, 11.525, 11.525, 11.525, 11.525, 11.5434, 11.525, 11.5344, 11.525
3.66834, 36, 31.6214, 11.6035, 6.16441, 4.37863, 0, 11.6035, 11.6036, 11.7322, 11.6054, 31.4683, 11.6035, 11.6035, 11.6035, 11.6035, 11.6035, 11.6035, 11.6035, 11.619, 11.6035, 11.6103, 11.6035
3.67625, 52, 32.3449, 11.6822, 7.34847, 19.6551, 0, 11.6822, 11.6823, 11.8109, 11.6841, 32.1962, 11.6822, 11.6822, 11.6822, 11.6822, 11.6822, 11.6822, 11.6822, 11.6952, 11.6822, 11.6871, 11.6822
3.68417, 42, 32.8039, 11.7611, 6.63325, 9.19611, 0, 11.7611, 11.7612, 11.8898, 11.763, 32.6588, 11.7611, 11.7611, 11.7611, 11.7611, 11.7611, 11.7611, 11.7611, 11.772, 11.7611, 11.7646, 11.7611
3.69208, 40, 32.9835, 11.8403, 6.48074, 7.01648, 0, 11.8403, 11.8404, 11.969, 11.8422, 32.8413, 11.8403, 11.8403, 11.8403, 11.8403, 11.8403, 11.8403, 11.8403, 11.8493, 11.8403, 11.8427, 11.8403
3.69999, 56, 32.8801, 11.9197, 7.61577, 23.1199, 0, 11.9197, 11.9198, 12.0484, 11.9216, 32.7402, 11.9197, 11.9197, 11.9197, 11.9197, 11.9197, 11.9197, 11.9197, 11.9272, 11.9197, 11.9214, 11.9197
3.70791, 42, 32.5015, 11.9994, 6.63325, 9.49847, 0, 11.9994, 11.9994, 12.1281, 12.0013, 32.3635, 11.9994, 11.9994, 11.9994, 11.9994, 11.9994, 11.9994, 11.9994, 12.0055, 11.9994, 12.0005, 11.9994
3.71582, 50, 31.8665, 12.0793, 7.2111, 18.1335, 0, 12.0793, 12.0794, 12.208, 12.0812, 31.7299, 12.0793, 12.0793, 12.0793, 12.0793, 12.0793, 12.0793, 12.0793, 12.0843, 12.0793, 12.0801, 12.0793
3.72373, 26, 31.0035, 12.1594, 5.2915, -5.00352, 0, 12.1595, 12.1595, 12.2882, 12.1613, 30.8681, 12.1594, 12.1594, 12.1594, 12.1594, 12.1594, 12.1594, 12.1594, 12.1636, 12.1594, 12.16, 12.1594
3.73165, 40, 29.9487, 12.2398, 6.48074, 10.0513, 0, 12.2399, 12.2399, 12.3686, 12.2417, 29.8142, 12.2398, 12.2398, 12.2398, 12.2398, 12.2398, 12.2398, 12.2398, 12.2432, 12.2398, 12.2402, 12.2398
3.73956, 42, 28.7435, 12.3205, 6.63325, 13.2565, 0, 12.3205, 12.3206, 12.4492, 12.3224, 28.6098, 12.3205, 12.3205, 12.3205, 12.3205, 12.3205, 12.3205, 12.3205, 12.3232, 12.3205, 12.3207, 12.3205
3.74748, 34, 27.4326, 12.4014, 6, 6.56741, 0, 12.4015, 12.4015, 12.5302, 12.4033, 27.2995, 12.4014, 12.4014, 12.4014, 12.4014, 12.4014, 12.4014, 12.4015, 12.4037, 12.4014, 12.4016, 12.4014
3.75539, 12, 26.061, 12.4826, 3.74166, -14.061, 0, 12.4827, 12.4827, 12.6114, 12.4845, 25.9284, 12.4826, 12.4826, 12.4826, 12.4826, 12.4826, 12.4826, 12.4826, 12.4844, 12.4826, 12.4827, 12.4826
3.7633, 32, 24.6717, 12.5641, 5.83095, 7.32825, 0, 12.5641, 12.5642, 12.6928, 12.566, 24.5395, 12.5641, 12.5641, 12.5641, 12.5641, 12.5641, 12.5641, 12.5641, 12.5655, 12.5641, 12.5642, 12.5641
3.77122, 28, 23.3044, 12.6458, 5.47723, 4.69564, 0, 12.6459, 12.6459, 12.7746, 12.6477, 23.1724, 12.6458, 12.6458, 12.6458, 12.6458, 12.6458, 12.6458, 12.6458, 12.647, 12.6458, 12.6459, 12.6458
3.77913, 14, 21.9927, 12.7278, 4, -7.9927, 0, 12.7279, 12.7279, 12.8566, 12.7297, 21.861, 12.7278, 12.7278, 12.7278, 12.7278, 12.7278, 12.7278, 12.7278, 12.7287, 12.7278, 12.7279, 12.7278
3.78705, 16, 20.7645, 12.8101, 4.24264, -4.76448, 0, 12.8101, 12.8102, 12.9388, 12.812, 20.633, 12.8101, 12.8101, 12.8101, 12.8101, 12.8101, 12.8101, 12.8101, 12.8108, 12.8101, 12.8102, 12.8101
3.79496, 14, 19.6407, 12.8927, 4, -5.64066, 0, 12.8927, 12.8928, 13.0214, 12.8946, 19.5093, 12.8927, 12.8927, 12.8927, 12.8927, 12.8927, 12.8927, 12.8927, 12.8932, 12.8927, 12.8927, 12.8927
3.80287, 20, 18.6355, 12.9755, 4.69042, 1.36454, 0, 12.9755, 12.9756, 13.1042, 12.9774, 18.5042, 12.9755, 12.9755, 12.9755, 12.9755, 12.9755, 12.9755, 12.9755, 12.9759, 12.9755, 12.9756, 12.9755
3.81079, 18, 17.7567, 13.0586, 4.47214, 0.243271, 0, 13.0587, 13.0587, 13.1874, 13.0605, 17.6255, 13.0586, 13.0586, 13.0586, 13.0586, 13.0586, 13.0586, 13.0586, 13.059, 13.0586, 13.0587, 13.0586
3.8187, 14, 17.007, 13.142, 4, -3.00703, 0, 13.142, 13.1421, 13.2708, 13.1439, 16.8758, 13.142, 13.142, 13.142, 13.142, 13.142, 13.142, 13.142, 13.1423, 13.142, 13.1422, 13.142
3.82661, 8, 16.3843, 13.2257, 3.16228, -8.38426, 0, 13.2257, 13.2258, 13.3544, 13.2276, 16.253, 13.2257, 13.2257, 13.2257, 13.2257, 13.2257, 13.2257, 13.2257, 13.2259, 13.2257, 13.2259, 13.2257
3.83453, 20, 15.8828, 13.3096, 4.69042, 4.11718, 0, 13.3097, 13.3097, 13.4384, 13.3116, 15.7515, 13.3096, 13.3096, 13.3096, 13.3096, 13.3096, 13.3096, 13.3096, 13.3098, 13.3096, 13.31, 13.3096
3.84244, 16, 15.4948, 13.3938, 4.24264, 0.505189, 0, 13.3939, 13.3939, 13.5226, 13.3958, 15.3633, 13.3938, 13.3938, 13.3938, 13.3938, 13.3938, 13.3938, 13.3938, 13.394, 13.3938, 13.3944, 13.3938
3.85036, 10, 15.2108, 13.4783, 3.4641, -5.2108, 0, 13.4783, 13.4784, 13.607, 13.4803, 15.0791, 13.4783, 13.4783, 13.4783, 13.4783, 13.4783, 13.4783, 13.4783, 13.4784, 13.4783, 13.4791, 13.4783
3.85827, 12, 15.0208, 13.563, 3.74166, -3.02075, 0, 13.5631, 13.5631, 13.6918, 13.5651, 14.8887, 13.563, 13.563, 13.563, 13.563, 13.563, 13.563, 13.563, 13.5631, 13.563, 13.5641, 13.563
3.86618, 4, 14.9147, 13.648, 2.44949, -10.9147, 0, 13.648, 13.6481, 13.7767, 13.6501, 14.7822, 13.648, 13.648, 13.648, 13.648, 13.648, 13.648, 13.648, 13.648, 13.648, 13.6495, 13.648
3.8741, 10, 14.8829, 13.7331, 3.4641, -4.88293, 0, 13.7332, 13.7332, 13.8619, 13.7353, 14.7498, 13.7331, 13.7331, 13.7331, 13.7331, 13.7331, 13.7331, 13.7331, 13.7332, 13.7331, 13.7352, 13.7331
3.88201, 14, 14.9167, 13.8185, 4, -0.916679, 0, 13.8185, 13.8186, 13.9472, 13.8207, 14.7828, 13.8185, 13.8185, 13.8185, 13.8185, 13.8185, 13.8185, 13.8185, 13.8185, 13.8185, 13.8212, 13.8185
3.88992, 4, 15.0078, 13.904, 2.44949, -11.0078, 0, 13.904, 13.904, 14.0327, 13.9064, 14.8729, 13.904, 13.904, 13.904, 13.904, 13.904, 13.904, 13.904, 13.904, 13.904, 13.9076, 13.904
3.89784, 10, 15.1489, 13.9896, 3.4641, -5.14894, 0, 13.9896, 13.9896, 14.1183, 13.9922, 15.0127, 13.9896, 13.9896, 13.9896, 13.9896, 13.9896, 13.9896, 13.9896, 13.9896, 13.9896, 13.9943, 13.9896
3.90575, 2, 15.3332, 14.0752, 2, -13.3332, 0, 14.0752, 14.0753, 14.204, 14.0781, 15.1954, 14.0752, 14.0752, 14.0752, 14.0752, 14.0752, 14.0752, 14.0752, 14.0752, 14.0752, 14.0813, 14.0752
3.91367, 12, 15.5543, 14.1609, 3.74166, -3.55427, 0, 14.1609, 14.161, 14.2896, 14.1641, 15.4144, 14.1609, 14.1609, 14.1609, 14.1609, 14.1609, 14.1609, 14.1609, 14.1609, 14.1609, 14.1687, 14.1609
3.92158, 8, 15.8057, 14.2466, 3.16228, -7.80566, 0, 14.2466, 14.2467, 14.3753, 14.2502, 15.6634, 14.2466, 14.2466, 14.2466, 14.2466, 14.2466, 14.2466, 14.2466, 14.2466, 14.2466, 14.2564, 14.2466
3.92949, 12, 16.081, 14.3321, 3.74166, -4.08101, 0, 14.3322, 14.3322, 14.4609, 14.3363, 15.9358, 14.3321, 14.3321, 14.3321, 14.3321, 14.3321, 14.3321, 14.3322, 14.3322, 14.3321, 14.3443, 14.3321
3.93741, 10, 16.3737, 14.4176, 3.4641, -6.37366, 0, 14.4176, 14.4177, 14.5463, 14.4225, 16.2251, 14.4176, 14.4176, 14.4176, 14.4176, 14.4176, 14.4176, 14.4176, 14.4176, 14.4176, 14.4324, 14.4176
3.94532, 24, 16.6766, 14.5028, 5.09902, 7.32336, 0, 14.5029, 14.5029, 14.6316, 14.5087, 16.5241, 14.5028, 14.5028, 14.5028, 14.5028, 14.5028, 14.5028, 14.5028, 14.5028, 14.5028, 14.5206, 14.5028
3.95323, 10, 16.9827, 14.5878, 3.4641, -6.98267, 0, 14.5879, 14.5879, 14.7166, 14.5949, 16.8256, 14.5878, 14.5878, 14.5878, 14.5878, 14.5878, 14.5878, 14.5878, 14.5878, 14.5878, 14.609, 14.5878
3.96115, 14, 17.2843, 14.6725, 4, -3.28432, 0, 14.6726, 14.6726, 14.8013, 14.6811, 17.1221, 14.6725, 14.6725, 14.6725, 14.6725, 14.6725, 14.6725, 14.6725, 14.6725, 14.6725, 14.6974, 14.6725
3.96906, 14, 17.574, 14.7569, 4, -3.57404, 0, 14.7569, 14.757, 14.8856, 14.7674, 17.406, 14.7569, 14.7569, 14.7569, 14.7569, 14.7569, 14.7569, 14.7569, 14.7569, 14.7569, 14.7856, 14.7569
3.97698, 14, 17.8446, 14.8409, 4, -3.84457, 0, 14.8409, 14.841, 14.9696, 14.8538, 17.6701, 14.8409, 14.8409, 14.8409, 14.8409, 14.8409, 14.8409, 14.8409, 14.8409, 14.8409, 14.8737, 14.8409
3.98489, 12, 18.0892, 14.9245, 3.74166, -6.08924, 0, 14.9245, 14.9246, 15.0532, 14.9403, 17.9077, 14.9245, 14.9245, 14.9245, 14.9245, 14.9245, 14.9245, 14.9245, 14.9245, 14.9245, 14.9614, 14.9245
3.9928, 16, 18.3021, 15.0077, 4.24264, -2.30212, 0, 15.0078, 15.0078, 15.1365, 15.0271, 18.1129, 15.0077, 15.0077, 15.0077, 15.0077, 15.0077, 15.0077, 15.0077, 15.0077, 15.0077, 15.0488, 15.0077
4.00072, 22, 18.4785, 15.0905, 4.89898, 3.5215, 0, 15.0906, 15.0906, 15.2193, 15.1142, 18.281, 15.0905, 15.0905, 15.0905, 15.0905, 15.0905, 15.0905, 15.0905, 15.0905, 15.0905, 15.1355, 15.0905
4.00863, 24, 18.6151, 15.173, 5.09902, 5.38494, 0, 15.173, 15.1731, 15.3017, 15.2018, 18.4087, 15.173, 15.173, 15.173, 15.173, 15.173, 15.173, 15.173, 15.173, 15.173, 15.2217, 15.173
4.01655, 12, 18.71, 15.2551, 3.74166, -6.71002, 0, 15.2551, 15.2552, 15.3838, 15.2899, 18.4943, 15.2551, 15.2551, 15.2551, 15.2551, 15.2551, 15.2551, 15.2551, 15.2551, 15.2551, 15.3071, 15.2551
4.02446, 12, 18.7633, 15.3369, 3.74166, -6.76328, 0, 15.3369, 15.337, 15.4656, 15.3788, 18.5377, 15.3369, 15.3369, 15.3369, 15.3369, 15.3369, 15.3369, 15.3369, 15.3369, 15.3369, 15.3917, 15.3369
4.03237, 6, 18.7764, 15.4184, 2.82843, -12.7764, 0, 15.4185, 15.4185, 15.5472, 15.4684, 18.5406, 15.4184, 15.4184, 15.4184, 15.4184, 15.4184, 15.4184, 15.4184, 15.4184, 15.4184, 15.4754, 15.4184
4.04029, 14, 18.7524, 15.4998, 4, -4.75241, 0, 15.4998, 15.4999, 15.6285, 15.5589, 18.506, 15.4998, 15.4998, 15.4998, 15.4998, 15.4998, 15.4998, 15.4998, 15.4998, 15.4998, 15.5583, 15.4998
4.0482, 10, 18.6957, 15.581, 3.4641, -8.69574, 0, 15.581, 15.5811, 15.7097, 15.6502, 18.4383, 15.581, 15.581, 15.581, 15.581, 15.581, 15.581, 15.581, 15.581, 15.581, 15.6403, 15.581
4.05611, 10, 18.6118, 15.6622, 3.4641, -8.61176, 0, 15.6622, 15.6623, 15.7909, 15.7426, 18.3432, 15.6622, 15.6622, 15.6622, 15.6622, 15.6622, 15.6622, 15.6622, 15.6622, 15.6622, 15.7215, 15.6622
4.06403, 10, 18.5066, 15.7434, 3.4641, -8.50661, 0, 15.7434, 15.7435, 15.8721, 15.8357, 18.2269, 15.7434, 15.7434, 15.7434, 15.7434, 15.7434, 15.7434, 15.7434, 15.7434, 15.7434, 15.8019, 15.7434
4.07194, 12, 18.3867, 15.8247, 3.74166, -6.38671, 0, 15.8247, 15.8247, 15.9534, 15.9297, 18.0958, 15.8247, 15.8247, 15.8247, 15.8247, 15.8247, 15.8247, 15.8247, 15.8247, 15.8247, 15.8817, 15.8247
4.07986, 24, 18.2585, 15.9061, 5.09902, 5.74153, 0, 15.9061, 15.9062, 16.0348, 16.0242, 17.9566, 15.9061, 15.9061, 15.9061, 15.9061, 15.9061, 15.9061, 15.9061, 15.9061, 15.9061, 15.961, 15.9061
4.08777, 24, 18.128, 15.9877, 5.09902, 5.87202, 0, 15.9877, 15.9878, 16.1165, 16.1192, 17.8155, 15.9877, 15.9877, 15.9877, 15.9877, 15.9877, 15.9877, 15.9877, 15.9877, 15.9877, 16.0398, 15.9877
4.09568, 30, 18.0007, 16.0696, 5.65685, 11.9993, 0, 16.0696, 16.0697, 16.1983, 16.2143, 17.6783, 16.0696, 16.0696, 16.0696, 16.0696, 16.0696, 16.0696, 16.0696, 16.0696, 16.0696, 16.1185, 16.0696
4.1036, 14, 17.8812, 16.1518, 4, -3.88122, 0, 16.1518, 16.1519, 16.2805, 16.3092, 17.5497, 16.1518, 16.1518, 16.1518, 16.1518, 16.1518, 16.1518, 16.1518, 16.1518, 16.1518, 16.197, 16.1518
4.11151, 10, 17.7733, 16.2343, 3.4641, -7.77332, 0, 16.2344, 16.2344, 16.3631, 16.4037, 17.4338, 16.2343, 16.2343, 16.2343, 16.2343, 16.2343, 16.2343, 16.2343, 16.2343, 16.2343, 16.2757, 16.2343
4.11942, 18, 17.6797, 16.3172, 4.47214, 0.320307, 0, 16.3172, 16.3173, 16.446, 16.4973, 17.3335, 16.3172, 16.3172, 16.3172, 16.3172, 16.3172, 16.3172, 16.3172, 16.3172, 16.3172, 16.3546, 16.3172
4.12734, 24, 17.6021, 16.4005, 5.09902, 6.39792, 0, 16.4005, 16.4006, 16.5292, 16.5897, 17.2507, 16.4005, 16.4005, 16.4005, 16.4005, 16.4005, 16.4005, 16.4005, 16.4005, 16.4005, 16.4338, 16.4005
4.13525, 22, 17.5413, 16.4841, 4.89898, 4.45868, 0, 16.4842, 16.4842, 16.6129, 16.6806, 17.1866, 16.4841, 16.4841, 16.4841, 16.4841, 16.4841, 16.4841, 16.4842, 16.4841, 16.4841, 16.5136, 16.4841
4.14317, 30, 17.4975, 16.5682, 5.65685, 12.5025, 0, 16.5682, 16.5683, 16.6969, 16.7699, 17.1413, 16.5682, 16.5682, 16.5682, 16.5682, 16.5682, 16.5682, 16.5682, 16.5682, 16.5682, 16.5939, 16.5682
4.15108, 14, 17.47, 16.6527, 4, -3.47004, 0, 16.6527, 16.6527, 16.7814, 16.8572, 17.1144, 16.6527, 16.6527, 16.6527, 16.6527, 16.6527, 16.6527, 16.6527, 16.6527, 16.6527, 16.675, 16.6527
4.15899, 24, 17.4579, 16.7375, 5.09902, 6.54206, 0, 16.7375, 16.7376, 16.8662, 16.9425, 17.1049, 16.7375, 16.7375, 16.7375, 16.7375, 16.7375, 16.7375, 16.7375, 16.7375, 16.7375, 16.7567, 16.7375
4.16691, 16, 17.4599, 16.8227, 4.24264, -1.45985, 0, 16.8228, 16.8228, 16.9515, 17.0257, 17.1114, 16.8227, 16.8227, 16.8227, 16.8227, 16.8227, 16.8227, 16.8227, 16.8227, 16.8227, 16.8393, 16.8227
4.17482, 8, 17.4743, 16.9083, 3.16228, -9.47426, 0, 16.9084, 16.9084, 17.0371, 17.107, 17.1324, 16.9083, 16.9083, 16.9083, 16.9083, 16.9083, 16.9083, 16.9083, 16.9083, 16.9083, 16.9227, 16.9083
4.18273, 10, 17.4996, 16.9943, 3.4641, -7.49962, 0, 16.9943, 16.9944, 17.123, 17.1864, 17.166, 16.9943, 16.9943, 16.9943, 16.9943, 16.9943, 16.9943, 16.9943, 16.9943, 16.9943, 17.0069, 16.9943
4.19065, 18, 17.5344, 17.0806, 4.47214, 0.465553, 0, 17.0807, 17.0807, 17.2094, 17.2642, 17.2107, 17.0806, 17.0806, 17.0806, 17.0806, 17.0806, 17.0806, 17.0806, 17.0806, 17.0806, 17.092, 17.0806
4.19856, 18, 17.5774, 17.1673, 4.47214, 0.422649, 0, 17.1673, 17.1674, 17.296, 17.3407, 17.2645, 17.1673, 17.1673, 17.1673, 17.1673, 17.1673, 17.1673, 17.1673, 17.1673, 17.1673, 17.1779, 17.1673
4.20648, 20, 17.6271, 17.2543, 4.69042, 2.37288, 0, 17.2543, 17.2544, 17.383, 17.4161, 17.3261, 17.2543, 17.2543, 17.2543, 17.2543, 17.2543, 17.2543, 17.2543, 17.2543, 17.2543, 17.2647, 17.2543
4.21439, 18, 17.6827, 17.3416, 4.47214, 0.317274, 0, 17.3417, 17.3417, 17.4704, 17.4908, 17.394, 17.3416, 17.3416, 17.3416, 17.3416, 17.3416, 17.3416, 17.3416, 17.3416, 17.3416, 17.3523, 17.3416
4.2223, 18, 17.7433, 17.4293, 4.47214, 0.256672, 0, 17.4293, 17.4294, 17.558, 17.5653, 17.4671, 17.4293, 17.4293, 17.4293, 17.4293, 17.4293, 17.4293, 17.4293, 17.4293, 17.4293, 17.4407, 17.4293
4.23022, 10, 17.8082, 17.5173, 3.4641, -7.80823, 0, 17.5173, 17.5173, 17.646, 17.6398, 17.5442, 17.5173, 17.5173, 17.5173, 17.5173, 17.5173, 17.5173, 17.5173, 17.5173, 17.5173, 17.53, 17.5173
4.23813, 12, 17.8769, 17.6056, 3.74166, -5.87693, 0, 17.6056, 17.6056, 17.7343, 17.7146, 17.6245, 17.6056, 17.6056, 17.6056, 17.6056, 17.6056, 17.6056, 17.6056, 17.6056, 17.6056, 17.6201, 17.6056
4.24605, 24, 17.949, 17.6941, 5.09902, 6.05103, 0, 17.6942, 17.6942, 17.8229, 17.7901, 17.7073, 17.6941, 17.6941, 17.6941, 17.6941, 17.6941, 17.6941, 17.6941, 17.6941, 17.6941, 17.7109, 17.6941
4.25396, 24, 18.0241, 17.783, 5.09902, 5.97593, 0, 17.783, 17.7831, 17.9118, 17.8666, 17.792, 17.783, 17.783, 17.783, 17.783, 17.783, 17.783, 17.783, 17.783, 17.783, 17.8026, 17.783
4.26187, 8, 18.1019, 17.8722, 3.16228, -10.1019, 0, 17.8722, 17.8723, 18.001, 17.9441, 17.8783, 17.8722, 17.8722, 17.8722, 17.8722, 17.8722, 17.8722, 17.8722, 17.8722, 17.8722, 17.895, 17.8722
4.26979, 22, 18.1823, 17.9617, 4.89898, 3.81765, 0, 17.9617, 17.9617, 18.0905, 18.0228, 17.9658, 17.9617, 17.9617, 17.9617, 17.9617, 17.9617, 17.9617, 17.9617, 17.9617, 17.9617, 17.9881, 17.9617
4.2777, 22, 18.2651, 18.0514, 4.89898, 3.7349, 0, 18.0514, 18.0515, 18.1804, 18.1029, 18.0541, 18.0514, 18.0514, 18.0514, 18.0514, 18.0514, 18.0514, 18.0514, 18.0514, 18.0514, 18.0818, 18.0514
4.28561, 16, 18.35, 18.1414, 4.24264, -2.35, 0, 18.1415, 18.1415, 18.2705, 18.1844, 18.1432, 18.1414, 18.1414, 18.1414, 18.1414, 18.1414, 18.1414, 18.1414, 18.1414, 18.1414, 18.1761, 18.1414
4.29353, 26, 18.4369, 18.2318, 5.2915, 7.56314, 0, 18.2318, 18.2318, 18.361, 18.2672, 18.2329, 18.2318, 18.2318, 18.2318, 18.2318, 18.2318, 18.2318, 18.2318, 18.2318, 18.2318, 18.2709, 18.2318
4.30144, 14, 18.5255, 18.3223, 4, -4.52547, 0, 18.3224, 18.3224, 18.4518, 18.3514, 18.3231, 18.3223, 18.3223, 18.3223, 18.3223, 18.3223, 18.3223, 18.3223, 18.3223, 18.3223, 18.3661, 18.3223
4.30936, 18, 18.6157, 18.4132, 4.47214, -0.615652, 0, 18.4132, 18.4133, 18.5431, 18.4368, 18.4137, 18.4132, 18.4132, 18.4132, 18.4132, 18.4132, 18.4132, 18.4132, 18.4132, 18.4132, 18.4617, 18.4132
4.31727, 16, 18.7072, 18.5044, 4.24264, -2.70724, 0, 18.5044, 18.5044, 18.6347, 18.5233, 18.5047, 18.5044, 18.5044, 18.5044, 18.5044, 18.5044, 18.5044, 18.5044, 18.5044, 18.5044, 18.5575, 18.5044
4.32518, 8, 18.8001, 18.5958, 3.16228, -10.8001, 0, 18.5958, 18.5959, 18.7269, 18.611, 18.596, 18.5958, 18.5958, 18.5958, 18.5958, 18.5958, 18.5958, 18.5958, 18.5958, 18.5958, 18.6535, 18.5958
4.3331, 12, 18.894, 18.6875, 3.74166, -6.89398, 0, 18.6875, 18.6875, 18.8196, 18.6996, 18.6876, 18.6875, 18.6875, 18.6875, 18.6875, 18.6875, 18.6875, 18.6875, 18.6875, 18.6875, 18.7495, 18.6875
4.34101, 16, 18.9889, 18.7794, 4.24264, -2.98895, 0, 18.7794, 18.7795, 18.9131, 18.7891, 18.7795, 18.7794, 18.7794, 18.7794, 18.7794, 18.7794, 18.7794, 18.7794, 18.7794, 18.7794, 18.8454, 18.7794
4.34892, 18, 19.0849, 18.8716, 4.47214, -1.0849, 0, 18.8717, 18.8717, 19.0074, 18.8794, 18.8717, 18.8716, 18.8716, 18.8716, 18.8716, 18.8716, 18.8716, 18.8716, 18.8716, 18.8716, 18.9413, 18.8716
4.35684, 24, 19.1819, 18.9641, 5.09902, 4.81809, 0, 18.9641, 18.9642, 19.1028, 18.9704, 18.9641, 18.9641, 18.9641, 18.9641, 18.9641, 18.9641, 18.9641, 18.9641, 18.9641, 18.9641, 19.0369, 18.9641
4.36475, 14, 19.2801, 19.0569, 4, -5.28014, 0, 19.0569, 19.057, 19.1995, 19.0619, 19.0569, 19.0569, 19.0569, 19.0569, 19.0569, 19.0569, 19.0569, 19.0569, 19.0569, 19.0569, 19.1323, 19.0569
4.37267, 14, 19.3798, 19.1499, 4, -5.37982, 0, 19.1499, 19.15, 19.298, 19.1541, 19.1499, 19.1499, 19.1499, 19.1499, 19.1499, 19.1499, 19.1499, 19.1499, 19.1499, 19.1499, 19.2274, 19.1499
4.38058, 14, 19.4814, 19.2432, 4, -5.4814, 0, 19.2432, 19.2433, 19.3988, 19.2467, 19.2432, 19.2432, 19.2432, 19.2432, 19.2432, 19.2432, 19.2432, 19.2432, 19.2432, 19.2432, 19.3221, 19.2432
4.38849, 6, 19.5854, 19.3367, 2.82843, -13.5854, 0, 19.3367, 19.3368, 19.5025, 19.3397, 19.3367, 19.3367, 19.3367, 19.3367, 19.3367, 19.3367, 19.3367, 19.3367, 19.3367, 19.3367, 19.4165, 19.3367
4.39641, 10, 19.6927, 19.4305, 3.4641, -9.6927, 0, 19.4305, 19.4306, 19.6098, 19.4332, 19.4305, 19.4305, 19.4305, 19.4305, 19.4305, 19.4305, 19.4305, 19.4305, 19.4305, 19.4305, 19.5106, 19.4305
4.40432, 8, 19.8043, 19.5246, 3.16228, -11.8043, 0, 19.5246, 19.5247, 19.722, 19.527, 19.5246, 19.5246, 19.5246, 19.5246, 19.5246, 19.5246, 19.5246, 19.5246, 19.5246, 19.5246, 19.6043, 19.5246
4.41223, 12, 19.9215, 19.6189, 3.74166, -7.92146, 0, 19.6189, 19.619, 19.8402, 19.6211, 19.6189, 19.6189, 19.6189, 19.6189, 19.6189, 19.6189, 19.6189, 19.6189, 19.6189, 19.6189, 19.6977, 19.6189
4.42015, 22, 20.046, 19.7135, 4.89898, 1.95405, 0, 19.7135, 19.7135, 19.9662, 19.7156, 19.7135, 19.7135, 19.7135, 19.7135, 19.7135, 19.7135, 19.7135, 19.7135, 19.7135, 19.7135, 19.7909, 19.7135
4.42806, 26, 20.1799, 19.8083, 5.2915, 5.82014, 0, 19.8083, 19.8084, 20.1021, 19.8103, 19.8083, 19.8083, 19.8083, 19.8083, 19.8083, 19.8083, 19.8083, 19.8083, 19.8083, 19.8083, 19.8839, 19.8083
4.43598, 24, 20.3257, 19.9034, 5.09902, 3.67426, 0, 19.9034, 19.9035, 20.2503, 19.9054, 19.9034, 19.9034, 19.9034, 19.9034, 19.9034, 19.9034, 19.9034, 19.9034, 19.9034, 19.9034, 19.9767, 19.9034
