   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_338.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.692199, 0, 0.0173395, 0.000576968, 1.41421, -0.0173395, 0.000576968, 0.000577085, 0.00339749, 0.000632236, 0.000587151, 0.000641964, 0.00518533, 0.00114802, 0.00734617, 0.000580673, 0.000582763, 0.000587794, 0.000576968, 0.000576974, 0.00180408, 0.000576968, 0.000576968, 0.00119237
0.700083, 0, 0.026226, 0.000842969, 1.41421, -0.026226, 0.000842969, 0.00084314, 0.0049692, 0.000923821, 0.000857865, 0.000938053, 0.00847011, 0.00167838, 0.0107459, 0.000847647, 0.000851446, 0.000858807, 0.000842969, 0.000842977, 0.00261407, 0.000842969, 0.000842969, 0.00174328
0.707967, 2, 0.038986, 0.00120564, 2, 1.96101, 0.00120564, 0.00120589, 0.00711456, 0.00132142, 0.00122697, 0.0013418, 0.0135642, 0.00240198, 0.0153869, 0.00121152, 0.00121778, 0.00122833, 0.00120564, 0.00120565, 0.00373743, 0.00120564, 0.00120564, 0.00249493
0.715852, 0, 0.0569651, 0.00168854, 1.41421, -0.0569651, 0.00168854, 0.00168888, 0.00997413, 0.00185089, 0.00171845, 0.00187947, 0.0212898, 0.00336606, 0.0215738, 0.00169589, 0.00170556, 0.00172036, 0.00168854, 0.00168856, 0.00526783, 0.00168854, 0.00168854, 0.00349646
0.723736, 0, 0.0818251, 0.00231656, 1.41421, -0.0818251, 0.00231656, 0.00231703, 0.0136965, 0.00253955, 0.00235764, 0.0025788, 0.0327429, 0.00462057, 0.0296283, 0.00232569, 0.00233994, 0.00236027, 0.00231656, 0.00231658, 0.00731675, 0.00231656, 0.00231656, 0.00479977
0.73162, 0, 0.115558, 0.00311445, 1.41421, -0.115558, 0.00311445, 0.00311508, 0.0184295, 0.00341454, 0.00316974, 0.00346736, 0.049333, 0.00621514, 0.0398703, 0.00312571, 0.00314591, 0.0031733, 0.00311445, 0.00311448, 0.0100149, 0.00311445, 0.00311445, 0.00645651
0.739504, 0, 0.16047, 0.00410489, 1.41421, -0.16047, 0.00410489, 0.00410572, 0.0243078, 0.00450076, 0.00417782, 0.00457044, 0.072803, 0.00819514, 0.0525915, 0.00411866, 0.00414638, 0.00418258, 0.00410489, 0.00410493, 0.0135144, 0.00410489, 0.00410489, 0.00851398
0.747389, 0, 0.219134, 0.0053064, 1.41421, -0.219134, 0.0053064, 0.00530748, 0.0314404, 0.00581848, 0.00540074, 0.00590862, 0.105216, 0.0105974, 0.0680276, 0.00532309, 0.00536007, 0.00540701, 0.0053064, 0.00530645, 0.0179928, 0.0053064, 0.0053064, 0.0110107
0.755273, 0, 0.294291, 0.00673108, 1.41421, -0.294291, 0.00673108, 0.00673245, 0.0398964, 0.00738095, 0.00685081, 0.00749534, 0.148895, 0.0134455, 0.0863274, 0.00675112, 0.00679918, 0.00685898, 0.00673108, 0.00673114, 0.0236598, 0.00673108, 0.00673108, 0.0139716
0.763157, 2, 0.388702, 0.00838279, 2, 1.6113, 0.00838279, 0.0083845, 0.0496929, 0.00919224, 0.00853192, 0.00933473, 0.206297, 0.016746, 0.107526, 0.00840657, 0.00846758, 0.00854249, 0.00838279, 0.00838286, 0.0307691, 0.00838279, 0.00838279, 0.0174042
0.771042, 0, 0.504937, 0.0102555, 1.41421, -0.504937, 0.0102555, 0.0102576, 0.0607846, 0.0112456, 0.0104379, 0.0114199, 0.279824, 0.0204848, 0.131524, 0.0102835, 0.0103592, 0.0104516, 0.0102555, 0.0102556, 0.0396348, 0.0102555, 0.0102555, 0.0212954
0.778926, 2, 0.645128, 0.0123329, 2, 1.35487, 0.0123329, 0.0123355, 0.0730597, 0.0135229, 0.0125522, 0.0137323, 0.371561, 0.0246263, 0.158076, 0.0123654, 0.0124575, 0.0125699, 0.0123329, 0.0123331, 0.0506546, 0.0123329, 0.0123329, 0.02561
0.78681, 2, 0.810683, 0.0145885, 2, 1.18932, 0.0145885, 0.0145915, 0.0863404, 0.0159944, 0.0148475, 0.0162419, 0.482962, 0.0291131, 0.186792, 0.0146257, 0.0147355, 0.0148707, 0.0145885, 0.0145886, 0.0643377, 0.0145885, 0.0145885, 0.0302922
0.794695, 0, 1.00198, 0.0169866, 1.41421, -1.00198, 0.0169866, 0.0169901, 0.100389, 0.0186209, 0.0172877, 0.0189085, 0.614497, 0.0338687, 0.217152, 0.0170288, 0.0171573, 0.0173185, 0.0169866, 0.0169868, 0.0813338, 0.0169866, 0.0169866, 0.0352677
0.802579, 0, 1.21813, 0.0194851, 1.41421, -1.21813, 0.0194851, 0.019489, 0.114923, 0.0213552, 0.0198296, 0.0216843, 0.765335, 0.038802, 0.248536, 0.0195323, 0.0196801, 0.0198714, 0.0194851, 0.0194853, 0.102462, 0.0194851, 0.0194851, 0.0404501
0.810463, 0, 1.45676, 0.0220377, 1.41421, -1.45676, 0.0220377, 0.0220422, 0.129631, 0.024146, 0.0224261, 0.0245171, 0.933068, 0.0438129, 0.280261, 0.02209, 0.0222571, 0.0224838, 0.0220377, 0.0220379, 0.128725, 0.0220377, 0.0220377, 0.0457477
0.818348, 0, 1.71393, 0.0245976, 1.41421, -1.71393, 0.0245976, 0.0246025, 0.144194, 0.026941, 0.0250293, 0.0273535, 1.11356, 0.0487992, 0.311627, 0.0246548, 0.0248407, 0.0251104, 0.0245976, 0.0245978, 0.161314, 0.0245976, 0.0245976, 0.0510722
0.826232, 0, 1.98422, 0.0271203, 1.41421, -1.98422, 0.0271203, 0.0271257, 0.158306, 0.0296908, 0.0275939, 0.0301433, 1.30099, 0.0536634, 0.341964, 0.0271822, 0.0273859, 0.0277095, 0.0271203, 0.0271205, 0.201569, 0.0271203, 0.0271203, 0.0563474
0.834116, 2, 2.26093, 0.0295669, 2, -0.260928, 0.0295669, 0.0295728, 0.171696, 0.0323519, 0.03008, 0.0328421, 1.48803, 0.0583192, 0.370674, 0.0296331, 0.0298531, 0.0302464, 0.0295669, 0.0295672, 0.250918, 0.0295669, 0.0295669, 0.0615184
0.842, 0, 2.53642, 0.0319058, 1.41421, -2.53642, 0.0319058, 0.0319121, 0.18414, 0.0348888, 0.0324554, 0.0354139, 1.66631, 0.062696, 0.397265, 0.0319759, 0.0322102, 0.0326955, 0.0319058, 0.0319061, 0.310765, 0.0319058, 0.0319058, 0.0665593
0.849885, 0, 2.80265, 0.0341144, 1.41421, -2.80265, 0.0341144, 0.0341211, 0.195476, 0.0372763, 0.034697, 0.0378328, 1.82702, 0.0667426, 0.42138, 0.0341877, 0.0344339, 0.0350427, 0.0341144, 0.0341147, 0.382333, 0.0341144, 0.0341144, 0.0714798
0.857769, 2, 3.05171, 0.036179, 2, -1.05171, 0.036179, 0.036186, 0.205605, 0.0394989, 0.0367907, 0.0400832, 1.9616, 0.0704278, 0.4428, 0.036255, 0.0365104, 0.0372858, 0.036179, 0.0361793, 0.46648, 0.036179, 0.036179, 0.0763309
0.865653, 4, 3.27639, 0.0380946, 2.44949, 0.723609, 0.0380946, 0.0381019, 0.214492, 0.041551, 0.0387314, 0.0421594, 2.06257, 0.0737403, 0.461444, 0.0381725, 0.0384342, 0.0394341, 0.0380946, 0.0380949, 0.563487, 0.0380946, 0.0380946, 0.0812096
0.873538, 2, 3.47068, 0.0398633, 2, -1.47068, 0.0398633, 0.0398709, 0.222155, 0.0434353, 0.0405214, 0.044064, 2.12418, 0.076686, 0.47736, 0.0399425, 0.0402074, 0.0415078, 0.0398633, 0.0398637, 0.672851, 0.0398633, 0.0398633, 0.086264
0.881422, 4, 3.63015, 0.041493, 2.44949, 0.369846, 0.041493, 0.0415008, 0.228662, 0.0451606, 0.0421687, 0.0458061, 2.14302, 0.0792844, 0.490695, 0.0415728, 0.0418376, 0.0435361, 0.041493, 0.0414934, 0.793123, 0.041493, 0.041493, 0.0917002
0.889306, 2, 3.75214, 0.0429953, 2, -1.75214, 0.0429953, 0.0430032, 0.234113, 0.0467402, 0.0436852, 0.0473993, 2.11835, 0.0815655, 0.501675, 0.0430748, 0.0433365, 0.0455556, 0.0429953, 0.0429956, 0.921791, 0.0429953, 0.0429953, 0.0977926
0.897191, 6, 3.83579, 0.0443834, 2.82843, 2.16421, 0.0443834, 0.0443914, 0.23863, 0.0481896, 0.0450846, 0.0488596, 2.05214, 0.0835649, 0.510572, 0.0444621, 0.0447175, 0.0476077, 0.0443834, 0.0443838, 1.05528, 0.0443834, 0.0443834, 0.104898
0.905075, 4, 3.88196, 0.0456713, 2.44949, 0.118041, 0.0456713, 0.0456795, 0.242344, 0.0495251, 0.0463813, 0.0502034, 1.94888, 0.0853205, 0.517684, 0.0457486, 0.0459947, 0.0497373, 0.0456713, 0.0456717, 1.18904, 0.0456713, 0.0456713, 0.113477
0.912959, 2, 3.89292, 0.0468723, 2, -1.89292, 0.0468723, 0.0468805, 0.245387, 0.0507621, 0.0475889, 0.0514468, 1.81509, 0.0868701, 0.523305, 0.0469475, 0.0471818, 0.0519907, 0.0468723, 0.0468727, 1.31781, 0.0468723, 0.0468723, 0.12412
0.920844, 4, 3.87209, 0.0479981, 2.44949, 0.127906, 0.0479981, 0.0480063, 0.247881, 0.0519147, 0.0487197, 0.0526041, 1.65874, 0.0882484, 0.527715, 0.0480709, 0.048291, 0.0544137, 0.0479981, 0.0479984, 1.43588, 0.0479981, 0.0479981, 0.137581
0.928728, 4, 3.82378, 0.0490589, 2.44949, 0.176221, 0.0490589, 0.0490672, 0.249938, 0.0529951, 0.0497841, 0.0536879, 1.48844, 0.0894866, 0.531165, 0.0491289, 0.0493329, 0.0570506, 0.0490589, 0.0490593, 1.53761, 0.0490589, 0.0490589, 0.154808
0.936612, 2, 3.75286, 0.0500635, 2, -1.75286, 0.0500635, 0.0500719, 0.251651, 0.0540136, 0.0507913, 0.0547089, 1.31275, 0.0906113, 0.533871, 0.0501306, 0.0503168, 0.0599432, 0.0500635, 0.0500639, 1.61779, 0.0500635, 0.0500635, 0.176972
0.944497, 4, 3.66464, 0.0510193, 2.44949, 0.335363, 0.0510193, 0.0510276, 0.253101, 0.054979, 0.0517488, 0.055676, 1.13954, 0.091645, 0.536013, 0.0510833, 0.0512509, 0.0631325, 0.0510193, 0.0510197, 1.67218, 0.0510193, 0.0510193, 0.205486
0.952381, 4, 3.56474, 0.0519328, 2.44949, 0.435263, 0.0519328, 0.0519412, 0.254352, 0.0558991, 0.0526636, 0.0565973, 0.975506, 0.0926064, 0.537736, 0.0519938, 0.0521421, 0.0666507, 0.0519328, 0.0519332, 1.69785, 0.0519328, 0.0519328, 0.241996
0.960265, 2, 3.45901, 0.0528101, 2, -1.45901, 0.0528101, 0.0528185, 0.255455, 0.0567809, 0.0535417, 0.0574798, 0.825807, 0.0935109, 0.539155, 0.0528684, 0.0529974, 0.0705311, 0.0528101, 0.0528105, 1.69345, 0.0528101, 0.0528101, 0.288339
0.968149, 2, 3.35347, 0.0536573, 2, -1.35347, 0.0536572, 0.0536657, 0.25645, 0.057631, 0.0543894, 0.0583304, 0.693985, 0.0943716, 0.540357, 0.0537131, 0.0538233, 0.074804, 0.0536573, 0.0536577, 1.65937, 0.0536573, 0.0536573, 0.346466
0.976034, 10, 3.25418, 0.0544804, 3.4641, 6.74582, 0.0544802, 0.0544887, 0.257368, 0.0584559, 0.0552128, 0.0591557, 0.581987, 0.0951996, 0.541407, 0.0545342, 0.0546266, 0.0795009, 0.0544804, 0.0544807, 1.59771, 0.0544804, 0.0544804, 0.418298
0.983918, 6, 3.16702, 0.0552856, 2.82843, 2.83298, 0.0552854, 0.055294, 0.258233, 0.0592623, 0.0560183, 0.0599623, 0.490333, 0.0960048, 0.542354, 0.0553381, 0.055414, 0.0846608, 0.0552856, 0.055286, 1.51202, 0.0552856, 0.0552856, 0.505553
0.991802, 8, 3.09747, 0.0560794, 3.16228, 4.90253, 0.0560791, 0.0560878, 0.259064, 0.0600568, 0.0568122, 0.0607569, 0.418367, 0.0967961, 0.543234, 0.0561313, 0.0561926, 0.0903422, 0.0560794, 0.0560798, 1.40708, 0.0560794, 0.0560794, 0.609509
0.999687, 6, 3.0502, 0.0568682, 2.82843, 2.9498, 0.0568678, 0.0568766, 0.259874, 0.0608461, 0.0576011, 0.0615463, 0.364541, 0.0975812, 0.544072, 0.0569205, 0.0569694, 0.0966443, 0.0568682, 0.0568686, 1.28839, 0.0568682, 0.0568682, 0.730755
1.00757, 8, 3.0287, 0.0576582, 3.16228, 4.9713, 0.0576576, 0.0576666, 0.260678, 0.0616363, 0.0583912, 0.0623366, 0.326698, 0.0983674, 0.544886, 0.0577119, 0.0577509, 0.103745, 0.0576582, 0.0576586, 1.16179, 0.0576582, 0.0576582, 0.868939
1.01546, 6, 3.03495, 0.058455, 2.82843, 2.96505, 0.0584542, 0.0584634, 0.261482, 0.0624332, 0.059188, 0.0631335, 0.30233, 0.0991606, 0.54569, 0.0585114, 0.0585437, 0.111961, 0.058455, 0.0584554, 1.03297, 0.058455, 0.058455, 1.02255
1.02334, 8, 3.06922, 0.0592634, 3.16228, 4.93078, 0.0592623, 0.0592718, 0.262295, 0.0632417, 0.0599964, 0.063942, 0.288786, 0.0999661, 0.546489, 0.0593242, 0.0593533, 0.121857, 0.0592634, 0.0592638, 0.907112, 0.0592634, 0.0592634, 1.18874
1.03122, 4, 3.13001, 0.0600873, 2.44949, 0.869993, 0.0600859, 0.0600957, 0.263121, 0.0640657, 0.0608203, 0.064766, 0.28344, 0.100788, 0.547287, 0.0601543, 0.0601846, 0.134402, 0.0600873, 0.0600877, 0.788588, 0.0600873, 0.0600873, 1.36334
1.03911, 2, 3.21438, 0.0609294, 2, -1.21438, 0.0609274, 0.0609378, 0.263964, 0.0649078, 0.0616624, 0.0656081, 0.283809, 0.101628, 0.548082, 0.0610049, 0.0610416, 0.151217, 0.0609294, 0.0609297, 0.680785, 0.0609294, 0.0609294, 1.54088
1.04699, 2, 3.31851, 0.0617907, 2, -1.31851, 0.061788, 0.0617991, 0.264826, 0.0657691, 0.0625237, 0.0664694, 0.287643, 0.102488, 0.548866, 0.0618777, 0.0619269, 0.174945, 0.0617907, 0.0617911, 0.586017, 0.0617907, 0.0617907, 1.71485
1.05488, 0, 3.43871, 0.0626713, 1.41421, -3.43871, 0.0626677, 0.0626797, 0.265707, 0.0666497, 0.0634042, 0.06735, 0.292981, 0.103367, 0.549626, 0.0627733, 0.0628426, 0.209751, 0.0626713, 0.0626716, 0.505562, 0.0626713, 0.0626713, 1.87807
1.06276, 6, 3.57267, 0.0635693, 2.82843, 2.42733, 0.0635645, 0.0635777, 0.266605, 0.0675477, 0.0643023, 0.068248, 0.298191, 0.104265, 0.550343, 0.0636909, 0.063789, 0.26202, 0.0635693, 0.0635697, 0.439765, 0.0635693, 0.0635693, 2.02316
1.07065, 14, 3.72114, 0.0644817, 4, 10.2789, 0.0644754, 0.0644901, 0.267518, 0.0684601, 0.0652147, 0.0691604, 0.301994, 0.105177, 0.550991, 0.0646286, 0.0647659, 0.341227, 0.0644817, 0.0644821, 0.388202, 0.0644817, 0.0644817, 2.14309
1.07853, 14, 3.88967, 0.065404, 4, 10.1103, 0.0653957, 0.0654124, 0.26844, 0.0693824, 0.066137, 0.0700827, 0.303473, 0.106099, 0.551535, 0.0655834, 0.0657715, 0.461, 0.065404, 0.0654044, 0.349857, 0.065404, 0.065404, 2.23174
1.08641, 10, 4.09057, 0.0663304, 3.4641, 5.90943, 0.0663195, 0.0663388, 0.269367, 0.0703088, 0.0670634, 0.0710091, 0.302064, 0.107025, 0.551933, 0.0665516, 0.0668035, 0.6403, 0.0663304, 0.0663308, 0.323316, 0.0663304, 0.0663304, 2.28445
1.0943, 0, 4.34459, 0.0672538, 1.41421, -4.34459, 0.0672396, 0.0672622, 0.27029, 0.0712322, 0.0679868, 0.0719325, 0.297539, 0.107948, 0.552134, 0.0675288, 0.067858, 0.904604, 0.0672538, 0.0672542, 0.306942, 0.0672538, 0.0672538, 2.29837
1.10218, 8, 4.68232, 0.0681659, 3.16228, 3.31768, 0.0681475, 0.0681743, 0.271202, 0.0721443, 0.0688989, 0.0728446, 0.289969, 0.10886, 0.55208, 0.0685101, 0.0689301, 1.28692, 0.0681659, 0.0681663, 0.299017, 0.0681659, 0.0681659, 2.27276
1.11007, 10, 5.14486, 0.0690572, 3.4641, 4.85514, 0.0690335, 0.0690656, 0.272093, 0.0730357, 0.0697902, 0.073736, 0.27967, 0.109751, 0.551711, 0.069491, 0.0700139, 1.82832, 0.0690572, 0.0690576, 0.297858, 0.0690572, 0.0690572, 2.20901
1.11795, 0, 5.78349, 0.0699171, 1.41421, -5.78349, 0.0698867, 0.0699255, 0.272953, 0.0738956, 0.0706501, 0.0745959, 0.267143, 0.110611, 0.550962, 0.0704668, 0.0711019, 2.57775, 0.0699171, 0.0699175, 0.301899, 0.0699171, 0.0699171, 2.11053
1.12584, 6, 6.65802, 0.0707337, 2.82843, -0.658017, 0.0706949, 0.0707421, 0.27377, 0.0747122, 0.0714667, 0.0754125, 0.253007, 0.111428, 0.549772, 0.0714338, 0.0721851, 3.59069, 0.0707337, 0.0707341, 0.309738, 0.0707337, 0.0707337, 1.98246
1.13372, 10, 7.83345, 0.0714941, 3.4641, 2.16655, 0.0714448, 0.0715024, 0.27453, 0.0754725, 0.072227, 0.0761728, 0.237929, 0.112188, 0.548086, 0.072389, 0.0732531, 4.92627, 0.0714941, 0.0714944, 0.320165, 0.0714941, 0.0714941, 1.83119
1.1416, 10, 9.37494, 0.0721838, 3.4641, 0.625056, 0.0721216, 0.0721922, 0.27522, 0.0761622, 0.0729168, 0.0768625, 0.222563, 0.112878, 0.545865, 0.0733308, 0.0742936, 6.64284, 0.0721838, 0.0721842, 0.332163, 0.0721838, 0.0721838, 1.66386
1.14949, 8, 11.3411, 0.0727876, 3.16228, -3.34113, 0.0727094, 0.072796, 0.275824, 0.0767661, 0.0735206, 0.0774663, 0.207494, 0.113482, 0.54309, 0.0742588, 0.0752929, 8.79191, 0.0727876, 0.072788, 0.344899, 0.0727876, 0.0727876, 1.48779
1.15737, 8, 13.776, 0.0732892, 3.16228, -5.77602, 0.0731915, 0.0732976, 0.276326, 0.0772677, 0.0740222, 0.077968, 0.193205, 0.113983, 0.53977, 0.0751744, 0.0762355, 11.4106, 0.0732892, 0.0732896, 0.3577, 0.0732892, 0.0732892, 1.30994
1.16526, 20, 16.7002, 0.0736716, 4.69042, 3.29976, 0.0735499, 0.07368, 0.276708, 0.07765, 0.0744046, 0.0783503, 0.180056, 0.114366, 0.535951, 0.0760799, 0.077105, 14.5134, 0.0736716, 0.073672, 0.370033, 0.0736716, 0.0736716, 1.13655
1.17314, 32, 20.1027, 0.0739173, 5.83095, 11.8973, 0.0737666, 0.0739257, 0.276954, 0.0778957, 0.0746503, 0.078596, 0.168273, 0.114611, 0.531722, 0.0769783, 0.0778841, 18.084, 0.0739173, 0.0739177, 0.381468, 0.0739173, 0.0739173, 0.972733
1.18103, 32, 23.9337, 0.0740091, 5.83095, 8.06625, 0.0738234, 0.0740175, 0.277045, 0.0779875, 0.074742, 0.0786878, 0.157956, 0.114703, 0.527222, 0.0778724, 0.0785548, 22.0691, 0.0740091, 0.0740094, 0.391659, 0.0740091, 0.0740091, 0.822344
1.18891, 26, 28.1012, 0.0739305, 5.2915, -2.10122, 0.0737028, 0.0739389, 0.276967, 0.0779089, 0.0746635, 0.0786092, 0.149101, 0.114624, 0.522647, 0.0787635, 0.0791, 26.3738, 0.0739305, 0.0739308, 0.40031, 0.0739305, 0.0739305, 0.687915
1.19679, 26, 32.4703, 0.0736667, 5.2915, -6.47031, 0.0733888, 0.0736751, 0.276703, 0.0776451, 0.0743997, 0.0783454, 0.141618, 0.114361, 0.518255, 0.0796498, 0.0795041, 30.8623, 0.0736667, 0.0736671, 0.407163, 0.0736667, 0.0736667, 0.570722
1.20468, 42, 36.8685, 0.0732054, 6.63325, 5.13148, 0.0728677, 0.0732138, 0.276242, 0.0771839, 0.0739384, 0.0778842, 0.135357, 0.113899, 0.514375, 0.080525, 0.0797542, 35.3617, 0.0732054, 0.0732058, 0.411986, 0.0732054, 0.0732054, 0.470942
1.21256, 52, 41.0956, 0.0725378, 7.34847, 10.9044, 0.0721291, 0.0725462, 0.275574, 0.0765163, 0.0732708, 0.0772166, 0.130135, 0.113232, 0.51141, 0.0813773, 0.0798411, 39.6725, 0.0725378, 0.0725382, 0.414565, 0.0725378, 0.0725378, 0.387862
1.22045, 30, 44.9377, 0.0716596, 5.65685, -14.9377, 0.0711671, 0.071668, 0.274696, 0.075638, 0.0723926, 0.0763383, 0.125759, 0.112354, 0.509845, 0.082188, 0.0797618, 43.5821, 0.0716596, 0.07166, 0.414713, 0.0716596, 0.0716596, 0.320125
1.22833, 38, 48.1845, 0.0705713, 6.32456, -10.1845, 0.0699802, 0.0705797, 0.273608, 0.0745498, 0.0713043, 0.0752501, 0.122041, 0.111265, 0.51025, 0.082932, 0.0795206, 46.8818, 0.0705713, 0.0705717, 0.412279, 0.0705713, 0.0705713, 0.265966
1.23622, 42, 50.6484, 0.0692798, 6.63325, -8.64843, 0.068573, 0.0692882, 0.272316, 0.0732583, 0.0700128, 0.0739585, 0.11881, 0.109974, 0.513289, 0.0835791, 0.0791326, 49.3856, 0.0692798, 0.0692802, 0.407164, 0.0692798, 0.0692798, 0.223426
1.2441, 74, 52.1817, 0.0677982, 8.7178, 21.8183, 0.0669561, 0.0678065, 0.270834, 0.0717766, 0.0685311, 0.0724769, 0.115926, 0.108492, 0.519715, 0.0840973, 0.078627, 50.9471, 0.0677982, 0.0677985, 0.399336, 0.0677982, 0.0677982, 0.190528
1.25198, 52, 52.6911, 0.0661458, 7.34847, -0.691097, 0.0651459, 0.0661542, 0.269182, 0.0701243, 0.0668788, 0.0708246, 0.113276, 0.10684, 0.530377, 0.0844567, 0.0780533, 51.4744, 0.0661458, 0.0661462, 0.38885, 0.0661458, 0.0661458, 0.165406
1.25987, 60, 52.1467, 0.0643486, 7.87401, 7.85332, 0.0631649, 0.064357, 0.267384, 0.068327, 0.0650816, 0.0690273, 0.11078, 0.105042, 0.546207, 0.0846369, 0.0774898, 50.9383, 0.0643486, 0.064349, 0.375856, 0.0643486, 0.0643486, 0.146393
1.26775, 64, 50.5847, 0.0624378, 8.12404, 13.4153, 0.0610409, 0.0624462, 0.265472, 0.0664162, 0.0631708, 0.0671165, 0.108385, 0.103131, 0.568217, 0.0846341, 0.0770561, 49.3753, 0.0624378, 0.0624382, 0.360603, 0.0624378, 0.0624378, 0.132062
1.27564, 58, 48.1035, 0.0604495, 7.74597, 9.89651, 0.0588055, 0.0604579, 0.263483, 0.0644279, 0.0611825, 0.0651282, 0.106063, 0.101143, 0.597476, 0.0844711, 0.0769327, 46.8834, 0.0604495, 0.0604499, 0.343438, 0.0604495, 0.0604495, 0.121245
1.28352, 38, 44.853, 0.0584233, 6.32456, -6.85303, 0.0564936, 0.0584317, 0.261454, 0.0624017, 0.0591563, 0.0631019, 0.103809, 0.0991162, 0.63509, 0.0842075, 0.0773874, 43.6121, 0.0584233, 0.0584237, 0.324788, 0.0584233, 0.0584233, 0.113019
1.29141, 48, 41.0204, 0.0564008, 7.07107, 6.97964, 0.0541414, 0.0564092, 0.259427, 0.0603791, 0.0571338, 0.0610793, 0.101629, 0.0970929, 0.682175, 0.0839506, 0.0788129, 39.7473, 0.0564008, 0.0564012, 0.305141, 0.0564008, 0.0564008, 0.106681
1.29929, 48, 36.8123, 0.0544243, 7.07107, 11.1877, 0.0517853, 0.0544327, 0.257444, 0.0584024, 0.0551572, 0.0591027, 0.0995418, 0.0951149, 0.739817, 0.0838665, 0.0817746, 35.494, 0.0544243, 0.0544247, 0.285021, 0.0544243, 0.0544243, 0.101715
1.30717, 40, 32.4376, 0.0525348, 6.48074, 7.56245, 0.0494598, 0.0525432, 0.255543, 0.0565127, 0.0532677, 0.0572129, 0.0975732, 0.0932231, 0.809049, 0.0841902, 0.0870707, 31.0591, 0.0525348, 0.0525352, 0.264951, 0.0525348, 0.0525348, 0.097752
1.31506, 26, 28.0906, 0.0507711, 5.2915, -2.09055, 0.0471963, 0.0507795, 0.253762, 0.0547487, 0.051504, 0.0554489, 0.0957505, 0.0914557, 0.890803, 0.0852351, 0.0958012, 26.6345, 0.0507711, 0.0507715, 0.245427, 0.0507711, 0.0507711, 0.0945414
1.32294, 26, 23.9391, 0.0491683, 5.2915, 2.06088, 0.045022, 0.0491767, 0.25213, 0.0531454, 0.0499011, 0.0538454, 0.094101, 0.089847, 0.98589, 0.0873995, 0.109442, 22.3855, 0.0491683, 0.0491687, 0.22689, 0.0491683, 0.0491683, 0.0919159
1.33083, 22, 20.1162, 0.0477569, 4.89898, 1.88383, 0.0429587, 0.0477653, 0.250675, 0.0517331, 0.0484895, 0.0524331, 0.0926498, 0.0884267, 1.09496, 0.0911686, 0.129913, 18.4416, 0.0477569, 0.0477573, 0.209702, 0.0477569, 0.0477569, 0.0897686
1.33871, 8, 16.7156, 0.046562, 3.16228, -8.71559, 0.0410221, 0.0465704, 0.249415, 0.050537, 0.0472944, 0.0512368, 0.0914176, 0.0872183, 1.2185, 0.0971111, 0.159628, 14.8932, 0.046562, 0.0465624, 0.19413, 0.046562, 0.046562, 0.0880318
1.3466, 14, 13.7932, 0.0456033, 4, 0.206838, 0.0392216, 0.0456117, 0.24836, 0.0495764, 0.0463353, 0.0502759, 0.09042, 0.0862398, 1.35678, 0.105866, 0.201508, 11.7924, 0.0456033, 0.0456037, 0.180344, 0.0456033, 0.0456033, 0.0866631
1.35448, 10, 11.37, 0.0448948, 3.4641, -1.37003, 0.0375603, 0.0449032, 0.247514, 0.0488653, 0.0456264, 0.0495644, 0.0896674, 0.0855029, 1.50993, 0.11812, 0.258938, 9.15609, 0.0448948, 0.0448952, 0.168417, 0.0448948, 0.0448948, 0.0856346
1.36237, 12, 9.43893, 0.0444454, 3.74166, 2.56107, 0.0360354, 0.0444538, 0.246871, 0.0484123, 0.0451764, 0.0491108, 0.0891646, 0.0850136, 1.67785, 0.134569, 0.335647, 6.97276, 0.0444454, 0.0444458, 0.158331, 0.0444454, 0.0444454, 0.0849257
1.37025, 10, 7.97127, 0.0442597, 3.4641, 2.02873, 0.0346385, 0.044268, 0.246418, 0.0482215, 0.0449897, 0.0489192, 0.0889114, 0.0847729, 1.86029, 0.155867, 0.435486, 5.20973, 0.0442597, 0.04426, 0.149998, 0.0442597, 0.0442597, 0.0845194
1.37813, 10, 6.92419, 0.0443382, 3.4641, 3.07581, 0.033357, 0.0443466, 0.246137, 0.0482932, 0.0450671, 0.0489899, 0.0889037, 0.0847773, 2.05685, 0.182562, 0.562114, 3.82054, 0.0443382, 0.0443386, 0.143272, 0.0443382, 0.0443382, 0.0843998
1.38602, 6, 6.2469, 0.0446795, 2.82843, -0.246901, 0.0321746, 0.0446878, 0.246003, 0.0486255, 0.0454067, 0.0493208, 0.0891344, 0.0850208, 2.26701, 0.215019, 0.71858, 2.75172, 0.0446795, 0.0446798, 0.137971, 0.0446795, 0.0446795, 0.0845513
1.3939, 10, 5.88571, 0.0452802, 3.4641, 4.11429, 0.031073, 0.0452885, 0.24599, 0.0492146, 0.0460054, 0.0499082, 0.0895947, 0.0854952, 2.49017, 0.253344, 0.90684, 1.94837, 0.0452802, 0.0452806, 0.133894, 0.0452802, 0.0452802, 0.0849589
