   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_164.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.559736, 0, 1.8168e-06, 2.83847e-08, 1.41421, -1.8168e-06, 2.83847e-08, 2.83863e-08, 1.51615e-07, 3.10432e-08, 4.48006e-08, 3.55035e-08, 2.91302e-08, 3.43888e-08, 3.20297e-08, 2.88677e-08, 1.87398e-07, 4.32484e-08, 2.94239e-08, 2.89594e-08, 2.83847e-08, 2.83848e-08, 1.47853e-06, 2.83847e-08, 2.83847e-08, 3.08597e-08
0.567622, 0, 2.74153e-06, 6.27823e-08, 1.41421, -2.74153e-06, 6.27823e-08, 6.27858e-08, 3.35633e-07, 6.86686e-08, 9.91296e-08, 7.85444e-08, 6.4433e-08, 7.92655e-08, 7.08528e-08, 6.38516e-08, 4.14864e-07, 8.29476e-08, 6.50832e-08, 6.40548e-08, 6.27823e-08, 6.27826e-08, 2.0021e-06, 6.27823e-08, 6.27823e-08, 6.82624e-08
0.575508, 0, 4.30122e-06, 1.35277e-07, 1.41421, -4.30122e-06, 1.35277e-07, 1.35285e-07, 7.23793e-07, 1.47974e-07, 2.13675e-07, 1.69275e-07, 1.38838e-07, 1.75315e-07, 1.52685e-07, 1.37584e-07, 8.94686e-07, 1.62482e-07, 1.4024e-07, 1.38022e-07, 1.35277e-07, 1.35278e-07, 2.71815e-06, 1.35277e-07, 1.35277e-07, 1.47097e-07
0.583394, 0, 7.03012e-06, 2.84099e-07, 1.41421, -7.03012e-06, 2.84099e-07, 2.84115e-07, 1.52134e-06, 3.10791e-07, 4.48916e-07, 3.55572e-07, 2.91584e-07, 3.76023e-07, 3.20695e-07, 2.88948e-07, 1.88061e-06, 3.20599e-07, 2.94533e-07, 2.89869e-07, 2.84099e-07, 2.84101e-07, 3.71497e-06, 2.84099e-07, 2.84099e-07, 3.08949e-07
0.59128, 0, 1.19201e-05, 5.81707e-07, 1.41421, -1.19201e-05, 5.81707e-07, 5.81739e-07, 3.11772e-06, 6.36417e-07, 9.19537e-07, 7.28207e-07, 5.97049e-07, 7.85417e-07, 6.56718e-07, 5.91646e-07, 3.85413e-06, 6.3041e-07, 6.03092e-07, 5.93534e-07, 5.81707e-07, 5.81709e-07, 5.13577e-06, 5.81707e-07, 5.81707e-07, 6.32641e-07
0.599166, 0, 2.07796e-05, 1.16154e-06, 1.41421, -2.07796e-05, 1.16154e-06, 1.16161e-06, 6.23103e-06, 1.27091e-06, 1.83686e-06, 1.4544e-06, 1.19221e-06, 1.60146e-06, 1.31149e-06, 1.18141e-06, 7.70312e-06, 1.22618e-06, 1.20429e-06, 1.18518e-06, 1.16154e-06, 1.16155e-06, 7.21771e-06, 1.16154e-06, 1.16154e-06, 1.26336e-06
0.607052, 0, 3.68318e-05, 2.26233e-06, 1.41421, -3.68318e-05, 2.26233e-06, 2.26246e-06, 1.21476e-05, 2.47559e-06, 3.57918e-06, 2.83339e-06, 2.32213e-06, 3.19126e-06, 2.55472e-06, 2.30107e-06, 1.50181e-05, 2.34769e-06, 2.34569e-06, 2.30843e-06, 2.26233e-06, 2.26234e-06, 1.03562e-05, 2.26233e-06, 2.26233e-06, 2.46087e-06
0.614938, 0, 6.5686e-05, 4.29879e-06, 1.41421, -6.5686e-05, 4.29879e-06, 4.29904e-06, 2.31052e-05, 4.70451e-06, 6.80405e-06, 5.3852e-06, 4.41257e-06, 6.22549e-06, 4.85506e-06, 4.3725e-06, 2.85662e-05, 4.41095e-06, 4.45738e-06, 4.3865e-06, 4.29879e-06, 4.29881e-06, 1.5208e-05, 4.29879e-06, 4.29879e-06, 4.67651e-06
0.622824, 0, 0.000116851, 7.97067e-06, 1.41421, -0.000116851, 7.97067e-06, 7.97112e-06, 4.2885e-05, 8.72388e-06, 1.26217e-05, 9.9876e-06, 8.18189e-06, 1.18952e-05, 9.00338e-06, 8.1075e-06, 5.30234e-05, 8.11735e-06, 8.26509e-06, 8.13349e-06, 7.97067e-06, 7.9707e-06, 2.28514e-05, 7.97067e-06, 7.97067e-06, 8.6719e-06
0.63071, 0, 0.00020602, 1.4424e-05, 1.41421, -0.00020602, 1.4424e-05, 1.44249e-05, 7.76902e-05, 1.57889e-05, 2.28519e-05, 1.80788e-05, 1.48068e-05, 2.22725e-05, 1.62954e-05, 1.4672e-05, 9.60614e-05, 1.46151e-05, 1.49575e-05, 1.47191e-05, 1.4424e-05, 1.44241e-05, 3.50277e-05, 1.4424e-05, 1.4424e-05, 1.56947e-05
0.638596, 0, 0.000358397, 2.54806e-05, 1.41421, -0.000358397, 2.54806e-05, 2.5482e-05, 0.000137398, 2.7895e-05, 4.03894e-05, 3.19458e-05, 2.61576e-05, 4.08856e-05, 2.87909e-05, 2.59192e-05, 0.000169896, 2.57283e-05, 2.64243e-05, 2.60025e-05, 2.54806e-05, 2.54807e-05, 5.44823e-05, 2.54806e-05, 2.54806e-05, 2.77284e-05
0.646482, 0, 0.000613348, 4.39489e-05, 1.41421, -0.000613348, 4.39489e-05, 4.39514e-05, 0.000237264, 4.81193e-05, 6.9701e-05, 5.51163e-05, 4.51184e-05, 7.36149e-05, 4.96669e-05, 4.47065e-05, 0.000293399, 4.42691e-05, 4.55791e-05, 4.48504e-05, 4.39489e-05, 4.39491e-05, 8.54447e-05, 4.39489e-05, 4.39489e-05, 4.78315e-05
0.654368, 0, 0.00103068, 7.40287e-05, 1.41421, -0.00103068, 7.40287e-05, 7.40329e-05, 0.000400151, 8.10642e-05, 0.000117472, 9.28682e-05, 7.60016e-05, 0.000130057, 8.36749e-05, 7.53068e-05, 0.00049485, 7.44412e-05, 7.67788e-05, 7.55496e-05, 7.40287e-05, 7.4029e-05, 0.000134259, 7.40287e-05, 7.40287e-05, 8.05787e-05
0.662254, 0, 0.00169872, 0.000121804, 1.41421, -0.00169872, 0.000121804, 0.00012181, 0.000659248, 0.000133398, 0.000193398, 0.000152851, 0.000125055, 0.000225542, 0.0001377, 0.00012391, 0.000815311, 0.000122333, 0.000126336, 0.00012431, 0.000121804, 0.000121804, 0.000210173, 0.000121804, 0.000121804, 0.000132598
0.67014, 0, 0.00274422, 0.000195805, 1.41421, -0.00274422, 0.000195805, 0.000195817, 0.00106122, 0.000214475, 0.00031109, 0.000245799, 0.000201041, 0.000384037, 0.000221403, 0.000199197, 0.00131252, 0.000196484, 0.000203103, 0.000199841, 0.000195805, 0.000195806, 0.00032628, 0.000195805, 0.000195805, 0.000213187
0.678026, 0, 0.00434399, 0.000307611, 1.41421, -0.00434399, 0.000307611, 0.000307629, 0.00166957, 0.000336993, 0.000489042, 0.000386289, 0.00031585, 0.000642196, 0.000347896, 0.000312949, 0.00206506, 0.000308479, 0.000319096, 0.000313963, 0.000307611, 0.000307612, 0.000500561, 0.000307611, 0.000307611, 0.000334966
0.685912, 0, 0.00673752, 0.000472392, 1.41421, -0.00673752, 0.000472392, 0.000472419, 0.00256778, 0.000517596, 0.000751525, 0.000593438, 0.000485068, 0.00105483, 0.00053437, 0.000480604, 0.00317624, 0.000473497, 0.000490061, 0.000482165, 0.000472392, 0.000472394, 0.000756941, 0.000472392, 0.000472392, 0.000514477
0.693798, 0, 0.0102398, 0.000709316, 1.41421, -0.0102398, 0.000709316, 0.000709356, 0.0038617, 0.000777323, 0.00112925, 0.000891423, 0.000728387, 0.00170193, 0.000802558, 0.00072167, 0.00477709, 0.00071072, 0.000735898, 0.00072402, 0.000709316, 0.000709319, 0.00112623, 0.000709316, 0.000709316, 0.000772632
0.701684, 0, 0.0152526, 0.00104168, 1.41421, -0.0152526, 0.00104168, 0.00104174, 0.00568055, 0.00114176, 0.00165964, 0.00130966, 0.00106975, 0.00269744, 0.00117889, 0.00105986, 0.00702758, 0.00104346, 0.0010808, 0.00106332, 0.00104168, 0.00104169, 0.00164681, 0.00104168, 0.00104168, 0.00113485
0.70957, 0, 0.022273, 0.00149665, 1.41421, -0.022273, 0.00149665, 0.00149674, 0.00817573, 0.00164074, 0.00238639, 0.00188249, 0.00153706, 0.00419939, 0.00169421, 0.00152283, 0.0101152, 0.00149889, 0.00155297, 0.00152781, 0.00149665, 0.00149666, 0.00236489, 0.00149665, 0.00149665, 0.00163081
0.717456, 0, 0.0318961, 0.00210442, 1.41421, -0.0318961, 0.00210442, 0.00210454, 0.0115166, 0.00230747, 0.00335825, 0.00264815, 0.00216136, 0.00642078, 0.00238282, 0.00214131, 0.0142497, 0.00210723, 0.00218379, 0.00214834, 0.00210442, 0.00210443, 0.00333411, 0.00210442, 0.00210442, 0.00229348
0.725342, 0, 0.0448097, 0.0028968, 1.41421, -0.0448097, 0.0028968, 0.00289697, 0.015883, 0.00317696, 0.00462673, 0.00364699, 0.00297536, 0.00964011, 0.00328091, 0.0029477, 0.0196539, 0.0029003, 0.0030063, 0.00295742, 0.0028968, 0.00289681, 0.00461469, 0.0028968, 0.0028968, 0.00315767
0.733228, 0, 0.061781, 0.00390515, 1.41421, -0.061781, 0.00390515, 0.00390538, 0.021454, 0.00428374, 0.0062429, 0.00491892, 0.00401132, 0.0142095, 0.00442421, 0.00397393, 0.0265499, 0.00390947, 0.00405311, 0.00398711, 0.00390515, 0.00390517, 0.00627188, 0.00390515, 0.00390515, 0.0042577
0.741114, 2, 0.0836288, 0.00515774, 2, 1.91637, 0.00515774, 0.00515804, 0.0283939, 0.00565902, 0.0082531, 0.00650005, 0.00529831, 0.0205578, 0.00584501, 0.00524881, 0.0351412, 0.00516304, 0.00535363, 0.00526634, 0.00515774, 0.00515776, 0.00837428, 0.00515774, 0.00515774, 0.00562461
0.748999, 0, 0.111186, 0.00667677, 1.41421, -0.111186, 0.00667677, 0.00667716, 0.0368351, 0.00732739, 0.0106943, 0.00841896, 0.00685922, 0.0291855, 0.00756877, 0.00679497, 0.0455925, 0.0066832, 0.00693099, 0.00681789, 0.00667677, 0.0066768, 0.0109923, 0.00667677, 0.00667677, 0.00728285
0.756885, 0, 0.14525, 0.00847537, 1.41421, -0.14525, 0.00847537, 0.00847586, 0.0468617, 0.00930349, 0.0135889, 0.0106929, 0.00870759, 0.040648, 0.00961071, 0.00862581, 0.0580084, 0.0084831, 0.00879888, 0.00865529, 0.00847537, 0.0084754, 0.0141979, 0.00847537, 0.00847537, 0.00924702
0.764771, 0, 0.186522, 0.0105548, 1.41421, -0.186522, 0.0105548, 0.0105555, 0.0584935, 0.011589, 0.0169409, 0.0133242, 0.0108449, 0.055525, 0.0119727, 0.0107427, 0.0724139, 0.010564, 0.0109588, 0.0107801, 0.0105548, 0.0105549, 0.0180655, 0.0105548, 0.0105548, 0.0115189
0.772657, 2, 0.235536, 0.0129026, 2, 1.76446, 0.0129026, 0.0129034, 0.0716735, 0.0141705, 0.0207317, 0.0162977, 0.0132582, 0.0743726, 0.0146408, 0.013133, 0.0887394, 0.0129135, 0.0133976, 0.0131799, 0.0129026, 0.0129027, 0.0226759, 0.0129026, 0.0129026, 0.0140854
0.780543, 2, 0.292596, 0.0154915, 2, 1.7074, 0.0154915, 0.0154924, 0.0862622, 0.0170183, 0.0249191, 0.0195798, 0.0159197, 0.0976606, 0.0175845, 0.0157689, 0.106813, 0.0155041, 0.0160873, 0.0158272, 0.0154915, 0.0154916, 0.0281231, 0.0154915, 0.0154915, 0.0169171
0.788429, 0, 0.357706, 0.01828, 1.41421, -0.357706, 0.01828, 0.0182811, 0.102038, 0.0200869, 0.0294377, 0.0231185, 0.0187867, 0.125697, 0.020757, 0.0186082, 0.12636, 0.0182944, 0.0189845, 0.0186806, 0.01828, 0.0182801, 0.0345238, 0.01828, 0.01828, 0.0199695
0.796315, 0, 0.430518, 0.0212141, 1.41421, -0.430518, 0.0212141, 0.0212153, 0.118708, 0.0233173, 0.0342015, 0.0268461, 0.0218039, 0.158548, 0.0240971, 0.0215962, 0.147018, 0.0212305, 0.0220333, 0.0216861, 0.0212141, 0.0212142, 0.0420292, 0.0212141, 0.0212141, 0.0231846
0.804201, 0, 0.5103, 0.0242308, 1.41421, -0.5103, 0.0242308, 0.0242322, 0.135918, 0.0266402, 0.039109, 0.0306828, 0.0249064, 0.19596, 0.0275333, 0.0246685, 0.16835, 0.0242491, 0.0251678, 0.024781, 0.0242308, 0.0242309, 0.0508374, 0.0242308, 0.0242308, 0.0264946
0.812087, 0, 0.59593, 0.0272621, 1.41421, -0.59593, 0.0272621, 0.0272637, 0.153286, 0.0299808, 0.0440501, 0.0345422, 0.0280245, 0.237298, 0.0309882, 0.027756, 0.189881, 0.0272825, 0.0283172, 0.0278986, 0.0272621, 0.0272622, 0.0612034, 0.0272621, 0.0272621, 0.0298269
0.819973, 2, 0.685913, 0.03024, 2, 1.31409, 0.03024, 0.0302418, 0.170416, 0.0332641, 0.0489133, 0.0383377, 0.031088, 0.281521, 0.0343841, 0.0307894, 0.21112, 0.0302623, 0.0314102, 0.0309731, 0.03024, 0.0302402, 0.0734428, 0.03024, 0.03024, 0.0331092
0.827859, 0, 0.77845, 0.0331015, 1.41421, -0.77845, 0.0331015, 0.0331035, 0.186934, 0.0364201, 0.053594, 0.0419881, 0.0340321, 0.327188, 0.0376487, 0.0337044, 0.231603, 0.0331256, 0.0343806, 0.0339455, 0.0331015, 0.0331016, 0.087928, 0.0331015, 0.0331015, 0.0362752
0.835745, 2, 0.871519, 0.0357926, 2, 1.12848, 0.0357926, 0.0357947, 0.202508, 0.0393892, 0.0580012, 0.0454234, 0.0368012, 0.372516, 0.0407197, 0.036446, 0.250918, 0.0358184, 0.0371715, 0.0367682, 0.0357926, 0.0357927, 0.105069, 0.0357926, 0.0357926, 0.0392698
0.843631, 2, 0.962992, 0.0382719, 2, 1.03701, 0.0382719, 0.0382742, 0.216869, 0.0421249, 0.0620635, 0.0485892, 0.0393524, 0.415492, 0.0435492, 0.0389719, 0.26873, 0.0382993, 0.0397388, 0.0394089, 0.0382719, 0.0382721, 0.125282, 0.0382719, 0.0382719, 0.0420524
0.851517, 2, 1.05077, 0.040513, 2, 0.949233, 0.040513, 0.0405154, 0.229827, 0.0445971, 0.0657321, 0.0514493, 0.0416583, 0.454019, 0.0461055, 0.0412549, 0.2848, 0.0405416, 0.0420534, 0.0418537, 0.040513, 0.0405132, 0.148941, 0.040513, 0.040513, 0.0446004
0.859403, 4, 1.13289, 0.0425042, 2.44949, 2.86711, 0.0425042, 0.0425068, 0.241269, 0.0467922, 0.0689823, 0.0539865, 0.0437067, 0.486089, 0.0483742, 0.0432832, 0.298987, 0.0425339, 0.0441021, 0.044108, 0.0425042, 0.0425044, 0.176317, 0.0425042, 0.0425042, 0.0469094
0.867289, 0, 1.20767, 0.0442488, 1.41421, -1.20767, 0.0442488, 0.0442514, 0.251166, 0.0487127, 0.0718129, 0.056202, 0.0455006, 0.509975, 0.0503574, 0.0450597, 0.311251, 0.0442792, 0.0458864, 0.0461964, 0.0442488, 0.044249, 0.20751, 0.0442488, 0.0442488, 0.0489936
0.875175, 0, 1.27378, 0.0457622, 1.41421, -1.27378, 0.0457622, 0.045765, 0.259557, 0.0503745, 0.0742425, 0.0581127, 0.0470556, 0.52439, 0.0520714, 0.0466001, 0.321639, 0.0457932, 0.0474212, 0.0481609, 0.0457622, 0.0457624, 0.242381, 0.0457622, 0.0457622, 0.0508836
0.883061, 4, 1.33026, 0.0470699, 2.44949, 2.66974, 0.0470699, 0.0470727, 0.266541, 0.0518046, 0.0763063, 0.0597483, 0.0483976, 0.528615, 0.0535438, 0.04793, 0.330271, 0.047101, 0.0487313, 0.0500585, 0.0470699, 0.0470701, 0.280495, 0.0470699, 0.0470699, 0.0526253
0.890947, 0, 1.37659, 0.0482038, 1.41421, -1.37659, 0.0482038, 0.0482067, 0.272257, 0.0530373, 0.0780506, 0.0611469, 0.0495592, 0.522577, 0.0548096, 0.0490819, 0.337318, 0.0482349, 0.0498488, 0.0519578, 0.0482038, 0.048204, 0.321084, 0.0482038, 0.0482038, 0.0542774
0.898833, 0, 1.41261, 0.0491992, 1.41421, -1.41261, 0.0491992, 0.0492022, 0.276872, 0.0541109, 0.0795283, 0.0623515, 0.0505766, 0.506846, 0.0559083, 0.0500915, 0.342984, 0.04923, 0.0508097, 0.0539355, 0.0491992, 0.0491994, 0.363045, 0.0491992, 0.0491992, 0.0559101
0.906719, 2, 1.43848, 0.0500921, 2, 0.561525, 0.050092, 0.050095, 0.280563, 0.0550641, 0.0807938, 0.0634059, 0.0514863, 0.482574, 0.0568798, 0.0509953, 0.347487, 0.0501222, 0.0516508, 0.0560724, 0.0500921, 0.0500923, 0.40497, 0.0500921, 0.0500921, 0.0576047
0.914605, 2, 1.45459, 0.0509161, 2, 0.545407, 0.0509161, 0.0509191, 0.283503, 0.0559338, 0.0818998, 0.0643522, 0.0523232, 0.45138, 0.0577622, 0.0518277, 0.351042, 0.0509455, 0.0524077, 0.0584502, 0.0509161, 0.0509164, 0.445217, 0.0509161, 0.0509161, 0.0594543
0.922491, 0, 1.46155, 0.0517016, 1.41421, -1.46155, 0.0517016, 0.0517046, 0.285855, 0.056753, 0.0828939, 0.0652282, 0.0531181, 0.41519, 0.0585897, 0.0526193, 0.353849, 0.05173, 0.0531125, 0.0611481, 0.0517016, 0.0517018, 0.482019, 0.0517016, 0.0517016, 0.0615659
0.930377, 0, 1.46008, 0.0524735, 1.41421, -1.46008, 0.0524735, 0.0524766, 0.287762, 0.0575495, 0.083817, 0.0660657, 0.053897, 0.376056, 0.0593911, 0.0533957, 0.356085, 0.0525009, 0.0537927, 0.0642403, 0.0524735, 0.0524738, 0.513621, 0.0524735, 0.0524735, 0.0640631
0.938263, 0, 1.451, 0.0532517, 1.41421, -1.451, 0.0532517, 0.0532547, 0.289345, 0.058345, 0.0847024, 0.0668904, 0.05468, 0.335987, 0.060189, 0.054177, 0.357902, 0.0532779, 0.0544707, 0.0677934, 0.0532517, 0.0532519, 0.538423, 0.0532517, 0.0532517, 0.0670891
0.946149, 4, 1.43523, 0.0540503, 2.44949, 2.56477, 0.0540503, 0.0540533, 0.290702, 0.0591557, 0.0855755, 0.0677212, 0.055482, 0.296801, 0.0610003, 0.0549778, 0.359421, 0.0540753, 0.0551639, 0.0718683, 0.0540503, 0.0540505, 0.555127, 0.0540503, 0.0540503, 0.0708091
0.954034, 4, 1.41378, 0.0548782, 2.44949, 2.58622, 0.0548782, 0.0548813, 0.29191, 0.0599918, 0.086454, 0.0685711, 0.0563122, 0.260014, 0.0618359, 0.0558072, 0.360739, 0.0549021, 0.0558842, 0.0765101, 0.0548782, 0.0548784, 0.562855, 0.0548782, 0.0548782, 0.0754099
0.96192, 0, 1.38781, 0.0557398, 1.41421, -1.38781, 0.0557398, 0.0557429, 0.293024, 0.0608588, 0.0873493, 0.0694473, 0.0571753, 0.226772, 0.0627018, 0.0566698, 0.361927, 0.0557626, 0.0566392, 0.08176, 0.0557398, 0.0557401, 0.561238, 0.0557398, 0.0557398, 0.0810966
0.969806, 0, 1.35858, 0.0566355, 1.41421, -1.35858, 0.0566354, 0.0566386, 0.294085, 0.0617581, 0.0882669, 0.0703525, 0.058072, 0.197832, 0.0635995, 0.0575661, 0.363035, 0.0566574, 0.0574323, 0.0876504, 0.0566355, 0.0566357, 0.550446, 0.0566355, 0.0566355, 0.0880843
0.977692, 0, 1.32751, 0.0575626, 1.41421, -1.32751, 0.0575625, 0.0575657, 0.295117, 0.0626874, 0.089208, 0.0712857, 0.0589997, 0.173579, 0.0645273, 0.0584936, 0.364098, 0.0575837, 0.0582639, 0.0942111, 0.0575626, 0.0575628, 0.531181, 0.0575626, 0.0575626, 0.0965842
0.985578, 2, 1.2961, 0.0585162, 2, 0.703896, 0.058516, 0.0585192, 0.296136, 0.0636424, 0.0901703, 0.072243, 0.0599537, 0.154069, 0.0654807, 0.0594474, 0.365135, 0.0585368, 0.0591319, 0.101479, 0.0585162, 0.0585164, 0.504601, 0.0585162, 0.0585162, 0.106784
0.993464, 2, 1.26593, 0.0594896, 2, 0.734067, 0.0594894, 0.0594927, 0.29715, 0.0646167, 0.0911491, 0.0732188, 0.0609274, 0.139098, 0.0664537, 0.060421, 0.366159, 0.05951, 0.0600324, 0.109512, 0.0594896, 0.0594898, 0.472224, 0.0594896, 0.0594896, 0.118823
1.00135, 0, 1.23856, 0.0604755, 1.41421, -1.23856, 0.0604752, 0.0604785, 0.29816, 0.0656031, 0.0921382, 0.0742061, 0.0619134, 0.128262, 0.0674389, 0.061407, 0.367174, 0.0604961, 0.0609607, 0.118423, 0.0604755, 0.0604757, 0.435789, 0.0604755, 0.0604755, 0.132765
1.00924, 4, 1.21548, 0.0614662, 2.44949, 2.78452, 0.0614657, 0.0614692, 0.299165, 0.0665941, 0.0931308, 0.0751975, 0.0629042, 0.121032, 0.0684288, 0.0623977, 0.368179, 0.0614874, 0.0619122, 0.128428, 0.0614662, 0.0614664, 0.397115, 0.0614662, 0.0614662, 0.148569
1.01712, 4, 1.19814, 0.0624541, 2.44949, 2.80186, 0.0624535, 0.0624571, 0.300161, 0.0675822, 0.0941198, 0.076186, 0.0638921, 0.116806, 0.0694162, 0.0633857, 0.369171, 0.0624765, 0.0628827, 0.139934, 0.0624541, 0.0624543, 0.357962, 0.0624541, 0.0624541, 0.16607
1.02501, 2, 1.18796, 0.0634325, 2, 0.812043, 0.0634316, 0.0634355, 0.301144, 0.0685607, 0.0950988, 0.0771646, 0.0648705, 0.114963, 0.070394, 0.0643641, 0.370144, 0.0634566, 0.0638696, 0.153678, 0.0634325, 0.0634327, 0.319915, 0.0634325, 0.0634325, 0.184953
1.03289, 2, 1.1865, 0.0643953, 2, 0.813503, 0.0643941, 0.0643983, 0.302109, 0.0695235, 0.0960619, 0.0781276, 0.0658334, 0.114893, 0.0713564, 0.0653269, 0.371091, 0.064422, 0.0648719, 0.170962, 0.0643953, 0.0643955, 0.284295, 0.0643953, 0.0643953, 0.204759
1.04078, 12, 1.19582, 0.0653376, 3.74166, 10.8042, 0.065336, 0.0653407, 0.303053, 0.0704659, 0.0970045, 0.07907, 0.0667757, 0.116025, 0.0722985, 0.0662693, 0.372005, 0.0653678, 0.0658912, 0.193987, 0.0653376, 0.0653379, 0.25211, 0.0653376, 0.0653376, 0.224884
1.04867, 2, 1.21901, 0.0662558, 2, 0.780994, 0.0662537, 0.0662589, 0.303972, 0.0713841, 0.0979227, 0.0799882, 0.0676939, 0.117847, 0.0732164, 0.0671875, 0.372876, 0.0662906, 0.0669318, 0.226375, 0.0662558, 0.066256, 0.22403, 0.0662558, 0.0662558, 0.244614
1.05655, 0, 1.26095, 0.0671472, 1.41421, -1.26095, 0.0671444, 0.0671503, 0.304864, 0.0722756, 0.0988142, 0.0808797, 0.0685854, 0.119916, 0.0741077, 0.0680789, 0.373695, 0.0671881, 0.0680008, 0.27389, 0.0671472, 0.0671475, 0.200406, 0.0671472, 0.0671472, 0.263158
1.06444, 2, 1.32943, 0.0680102, 2, 0.670572, 0.0680063, 0.0680132, 0.305727, 0.0731385, 0.0996772, 0.0817426, 0.0694483, 0.121865, 0.0749705, 0.0689418, 0.374447, 0.0680588, 0.0691079, 0.345422, 0.0680102, 0.0680104, 0.181306, 0.0680102, 0.0680102, 0.279705
1.07232, 4, 1.43652, 0.0688436, 2.44949, 2.56348, 0.0688386, 0.0688467, 0.306561, 0.073972, 0.100511, 0.0825761, 0.0702818, 0.123412, 0.0758039, 0.0697753, 0.375119, 0.0689024, 0.0702652, 0.454257, 0.0688436, 0.0688439, 0.166563, 0.0688436, 0.0688436, 0.293482
1.08021, 2, 1.60022, 0.0696471, 2, 0.399784, 0.0696404, 0.0696501, 0.307364, 0.0747754, 0.101314, 0.0833795, 0.0710852, 0.124355, 0.0766073, 0.0705787, 0.37569, 0.0697188, 0.0714867, 0.619611, 0.0696471, 0.0696473, 0.155839, 0.0696471, 0.0696471, 0.303821
1.0881, 6, 1.84632, 0.07042, 2.82843, 4.15368, 0.0704112, 0.070423, 0.308137, 0.0755483, 0.102087, 0.0841524, 0.0718581, 0.124575, 0.0773801, 0.0713516, 0.376136, 0.0705082, 0.0727877, 0.868365, 0.07042, 0.0704202, 0.148679, 0.07042, 0.07042, 0.310209
1.09598, 4, 2.21025, 0.0711611, 2.44949, 1.78975, 0.0711497, 0.0711641, 0.308878, 0.0762894, 0.102828, 0.0848935, 0.0725992, 0.124029, 0.0781212, 0.0720927, 0.37643, 0.0712707, 0.0741835, 1.23683, 0.0711611, 0.0711613, 0.144569, 0.0711611, 0.0711611, 0.312336
1.10387, 2, 2.73867, 0.0718686, 2, -0.738667, 0.0718539, 0.0718717, 0.309586, 0.076997, 0.103536, 0.0856011, 0.0733067, 0.122741, 0.0788288, 0.0728003, 0.376538, 0.0720056, 0.0756889, 1.77223, 0.0718686, 0.0718689, 0.142973, 0.0718686, 0.0718686, 0.310121
1.11175, 2, 3.49036, 0.0725393, 2, -1.49036, 0.0725204, 0.0725424, 0.310256, 0.0776676, 0.104206, 0.0862717, 0.0739774, 0.120789, 0.0794994, 0.073471, 0.376423, 0.0727117, 0.0773169, 2.53368, 0.0725393, 0.0725395, 0.143371, 0.0725393, 0.0725393, 0.303718
1.11964, 6, 4.53599, 0.073168, 2.82843, 1.46401, 0.0731437, 0.073171, 0.310885, 0.0782963, 0.104835, 0.0869005, 0.0746061, 0.118292, 0.0801281, 0.0740996, 0.376047, 0.0733862, 0.0790778, 3.59183, 0.073168, 0.0731682, 0.145283, 0.073168, 0.073168, 0.293502
1.12753, 4, 5.95619, 0.0737477, 2.44949, -1.95619, 0.0737168, 0.0737507, 0.311465, 0.078876, 0.105415, 0.0874801, 0.0751858, 0.115392, 0.0807078, 0.0746793, 0.375371, 0.0740254, 0.0809782, 5.02703, 0.0737477, 0.0737479, 0.148278, 0.0737477, 0.0737477, 0.280031
1.13541, 6, 7.83759, 0.0742689, 2.82843, -1.83759, 0.0742297, 0.074272, 0.311986, 0.0793972, 0.105936, 0.0880014, 0.075707, 0.112239, 0.081229, 0.0752006, 0.374358, 0.0746239, 0.0830205, 6.9254, 0.0742689, 0.0742691, 0.151983, 0.0742689, 0.0742689, 0.264
1.1433, 22, 10.266, 0.0747199, 4.89898, 11.734, 0.0746704, 0.0747229, 0.312437, 0.0798482, 0.106387, 0.0884523, 0.076158, 0.108976, 0.0816799, 0.0756515, 0.372982, 0.0751749, 0.0852023, 9.37216, 0.0747199, 0.0747201, 0.156084, 0.0747199, 0.0747199, 0.246179
1.15118, 14, 13.3177, 0.0750863, 4, 0.682292, 0.0750242, 0.0750894, 0.312803, 0.0802147, 0.106753, 0.0888188, 0.0765244, 0.105728, 0.0820464, 0.076018, 0.371225, 0.0756705, 0.0875162, 12.4428, 0.0750863, 0.0750866, 0.160322, 0.0750863, 0.0750863, 0.227358
1.15907, 14, 17.0483, 0.075352, 4, -3.04831, 0.0752744, 0.075355, 0.313069, 0.0804803, 0.107019, 0.0890844, 0.0767901, 0.102594, 0.0823121, 0.0762836, 0.369088, 0.0761014, 0.08995, 16.1923, 0.075352, 0.0753522, 0.164483, 0.075352, 0.075352, 0.208281
1.16696, 30, 21.4804, 0.0754988, 5.65685, 8.51956, 0.0754024, 0.0755018, 0.313216, 0.0806271, 0.107166, 0.0892312, 0.0769369, 0.0996383, 0.0824589, 0.0764304, 0.366594, 0.0764575, 0.0924874, 20.6427, 0.0754988, 0.075499, 0.168394, 0.0754988, 0.0754988, 0.189608
