   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_185.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.633449, 0, 0.000698726, 2.34266e-05, 1.41421, -0.000698726, 2.34266e-05, 2.34269e-05, 2.34325e-05, 0.00013265, 2.687e-05, 2.69796e-05, 2.38906e-05, 6.11091e-05, 0.000262961, 0.000156837, 2.34642e-05, 2.39371e-05, 2.40044e-05, 2.34971e-05, 2.34266e-05, 2.34271e-05, 0.00016632, 2.34266e-05, 2.34266e-05, 2.73195e-05
0.64133, 0, 0.00115993, 4.09211e-05, 1.41421, -0.00115993, 4.09211e-05, 4.09215e-05, 4.09311e-05, 0.000227664, 4.68083e-05, 4.69957e-05, 4.17144e-05, 0.000112528, 0.000450462, 0.000269018, 4.09695e-05, 4.17939e-05, 4.19089e-05, 4.10231e-05, 4.09211e-05, 4.09219e-05, 0.000242509, 4.09211e-05, 4.09211e-05, 4.7577e-05
0.649212, 0, 0.00190501, 6.98345e-05, 1.41421, -0.00190501, 6.98345e-05, 6.98352e-05, 6.98512e-05, 0.000381836, 7.96706e-05, 7.99836e-05, 7.11599e-05, 0.000203566, 0.000754076, 0.000450928, 6.98966e-05, 7.12928e-05, 7.14849e-05, 6.99811e-05, 6.98345e-05, 6.98358e-05, 0.000358176, 6.98345e-05, 6.98345e-05, 8.09548e-05
0.657094, 0, 0.00308636, 0.000116458, 1.41421, -0.00308636, 0.000116458, 0.000116459, 0.000116485, 0.000625963, 0.000132521, 0.000133032, 0.000118623, 0.000361825, 0.00123384, 0.000738792, 0.000116538, 0.00011884, 0.000119153, 0.000116668, 0.000116458, 0.00011646, 0.000533417, 0.000116458, 0.000116458, 0.000134618
0.664975, 0, 0.00492306, 0.000189817, 1.41421, -0.00492306, 0.000189817, 0.000189819, 0.00018986, 0.00100323, 0.000215461, 0.000216277, 0.000193272, 0.000631909, 0.00197369, 0.00118336, 0.000189918, 0.000193619, 0.00019412, 0.000190115, 0.000189817, 0.00018982, 0.000797028, 0.000189817, 0.000189817, 0.000218809
0.672857, 0, 0.00772213, 0.000302456, 1.41421, -0.00772213, 0.000302456, 0.000302459, 0.000302524, 0.00157231, 0.00034249, 0.000343764, 0.000307851, 0.00108433, 0.00308733, 0.00185351, 0.000302586, 0.000308392, 0.000309174, 0.000302878, 0.000302456, 0.000302461, 0.00118919, 0.000302456, 0.000302456, 0.000347716
0.680738, 0, 0.0119027, 0.000471254, 1.41421, -0.0119027, 0.000471254, 0.000471258, 0.000471358, 0.00241026, 0.000532383, 0.000534328, 0.00047949, 0.00182802, 0.00472361, 0.00283964, 0.000471418, 0.000480316, 0.000481511, 0.000471848, 0.000471254, 0.000471262, 0.00176444, 0.000471254, 0.000471254, 0.000540364
0.68862, 0, 0.0180222, 0.00071815, 1.41421, -0.0180222, 0.00071815, 0.000718157, 0.000718306, 0.00361482, 0.000809471, 0.000812377, 0.000730455, 0.00302715, 0.00707071, 0.00425627, 0.000718359, 0.000731689, 0.000733475, 0.000718984, 0.00071815, 0.000718162, 0.00259467, 0.00071815, 0.00071815, 0.000821394
0.696501, 0, 0.0268028, 0.00107067, 1.41421, -0.0268028, 0.00107067, 0.00107068, 0.0010709, 0.00530546, 0.00120417, 0.00120842, 0.00108866, 0.00492303, 0.0103578, 0.00624323, 0.00107093, 0.00109046, 0.00109307, 0.00107183, 0.00107067, 0.00107069, 0.00377189, 0.00107067, 0.00107067, 0.00122161
0.704383, 0, 0.0391559, 0.00156204, 1.41421, -0.0391559, 0.00156204, 0.00156206, 0.00156237, 0.0076225, 0.00175311, 0.00175919, 0.00158779, 0.00786081, 0.0148529, 0.00896457, 0.00156237, 0.00159037, 0.00159411, 0.00156366, 0.00156204, 0.00156207, 0.0054106, 0.00156204, 0.00156204, 0.00177806
0.712264, 0, 0.056201, 0.00223078, 1.41421, -0.056201, 0.00223078, 0.0022308, 0.00223123, 0.0107237, 0.00249853, 0.00250705, 0.00226686, 0.0123203, 0.020856, 0.0126044, 0.00223119, 0.00227047, 0.00227572, 0.00223302, 0.00223078, 0.00223081, 0.00764909, 0.00223078, 0.00223078, 0.0025335
0.720146, 0, 0.0792747, 0.00311944, 1.41421, -0.0792747, 0.00311944, 0.00311947, 0.00312007, 0.0147774, 0.00348697, 0.00349867, 0.00316897, 0.0189483, 0.0286856, 0.017359, 0.00311995, 0.00317393, 0.00318115, 0.00312252, 0.00311944, 0.00311949, 0.0106499, 0.00311944, 0.00311944, 0.00353499
0.728028, 0, 0.109928, 0.00427269, 1.41421, -0.109928, 0.00427269, 0.00427273, 0.00427353, 0.0199532, 0.00476703, 0.00478276, 0.0043393, 0.0285883, 0.0386603, 0.0234255, 0.00427332, 0.00434597, 0.00435572, 0.00427691, 0.00427269, 0.00427275, 0.0145998, 0.00427269, 0.00427269, 0.00483165
0.735909, 0, 0.149905, 0.00573434, 1.41421, -0.149905, 0.00573434, 0.00573439, 0.00573545, 0.0264088, 0.00638612, 0.00640686, 0.00582217, 0.0423013, 0.0510734, 0.030987, 0.00573511, 0.00583096, 0.00584388, 0.00574008, 0.00573434, 0.00573443, 0.0197091, 0.00573434, 0.00573434, 0.00647139
0.743791, 0, 0.201097, 0.00754379, 1.41421, -0.201097, 0.00754379, 0.00754385, 0.00754523, 0.034275, 0.00838652, 0.00841334, 0.00765735, 0.0613692, 0.0661647, 0.0401945, 0.00754473, 0.0076687, 0.00768554, 0.00755155, 0.00754379, 0.0075439, 0.0262128, 0.00754379, 0.00754379, 0.00849688
0.751672, 0, 0.265477, 0.00973201, 1.41421, -0.265477, 0.00973201, 0.00973208, 0.00973382, 0.0436404, 0.010801, 0.010835, 0.00987605, 0.0872716, 0.0840912, 0.0511492, 0.00973313, 0.00989044, 0.00991204, 0.00974241, 0.00973201, 0.00973214, 0.034375, 0.00973201, 0.00973201, 0.0109412
0.759554, 2, 0.345003, 0.0123174, 2, 1.655, 0.0123174, 0.0123175, 0.0123197, 0.054536, 0.0136484, 0.0136907, 0.0124967, 0.121626, 0.104899, 0.0638851, 0.0123187, 0.0125146, 0.012542, 0.0123312, 0.0123174, 0.0123176, 0.0444982, 0.0123174, 0.0123174, 0.0138234
0.767435, 2, 0.441503, 0.0153022, 2, 1.5585, 0.0153022, 0.0153023, 0.015305, 0.066924, 0.0169296, 0.0169814, 0.0155215, 0.166082, 0.128501, 0.0783555, 0.0153038, 0.0155433, 0.0155776, 0.0153204, 0.0153022, 0.0153024, 0.0569411, 0.0153022, 0.0153022, 0.0171444
0.775317, 4, 0.55652, 0.0186698, 2.44949, 3.44348, 0.0186698, 0.0186699, 0.0186731, 0.0806899, 0.020625, 0.0206873, 0.0189332, 0.222172, 0.154666, 0.094424, 0.0186716, 0.0189593, 0.0190021, 0.0186936, 0.0186698, 0.01867, 0.0721456, 0.0186698, 0.0186698, 0.0208844
0.783198, 2, 0.691179, 0.0223837, 2, 1.30882, 0.0223837, 0.0223839, 0.0223876, 0.095643, 0.0246933, 0.0247668, 0.0226949, 0.291114, 0.183018, 0.111866, 0.0223858, 0.0227256, 0.0227788, 0.0224145, 0.0223837, 0.022384, 0.0906757, 0.0223837, 0.0223837, 0.0250021
0.79108, 4, 0.846019, 0.0263883, 2.44949, 3.15398, 0.0263883, 0.0263885, 0.0263928, 0.111522, 0.0290722, 0.0291576, 0.0267499, 0.373591, 0.213051, 0.130375, 0.0263906, 0.0267852, 0.0268518, 0.0264277, 0.0263883, 0.0263886, 0.113263, 0.0263883, 0.0263883, 0.0294352
0.798962, 0, 1.02087, 0.0306111, 1.41421, -1.02087, 0.0306111, 0.0306113, 0.0306163, 0.128011, 0.0336817, 0.0337794, 0.0310249, 0.469512, 0.244153, 0.14958, 0.0306137, 0.0310648, 0.0311488, 0.0306612, 0.0306111, 0.0306115, 0.140859, 0.0306111, 0.0306111, 0.0341039
0.806843, 2, 1.21473, 0.0349678, 2, 0.785266, 0.0349678, 0.0349681, 0.0349737, 0.144754, 0.0384289, 0.0385391, 0.0354342, 0.577814, 0.275645, 0.169066, 0.0349707, 0.0354784, 0.0355862, 0.0350309, 0.0349678, 0.0349683, 0.174678, 0.0349678, 0.0349678, 0.0389159
0.814725, 4, 1.42579, 0.0393677, 2.44949, 2.57421, 0.0393677, 0.039368, 0.0393742, 0.161385, 0.0432144, 0.0433368, 0.039886, 0.696309, 0.306831, 0.188406, 0.0393709, 0.039934, 0.0400747, 0.0394466, 0.0393677, 0.0393682, 0.216229, 0.0393677, 0.0393677, 0.0437735
0.822606, 2, 1.65137, 0.04372, 2, 0.348633, 0.04372, 0.0437203, 0.0437271, 0.177548, 0.047939, 0.0480733, 0.0442885, 0.821633, 0.337033, 0.207184, 0.0437234, 0.0443394, 0.0445267, 0.0438181, 0.04372, 0.0437205, 0.267312, 0.04372, 0.04372, 0.04858
0.830488, 0, 1.88807, 0.0479409, 1.41421, -1.88807, 0.0479409, 0.0479412, 0.0479487, 0.192922, 0.0525116, 0.052657, 0.0485568, 0.949334, 0.365648, 0.225028, 0.0479446, 0.0486093, 0.0488634, 0.0480626, 0.0479409, 0.0479415, 0.329971, 0.0479409, 0.0479409, 0.0532483
0.838369, 2, 2.13196, 0.0519593, 2, -0.131962, 0.0519593, 0.0519596, 0.0519676, 0.207243, 0.0568547, 0.0570105, 0.0526189, 1.07408, 0.392175, 0.24163, 0.0519632, 0.0526714, 0.053021, 0.05211, 0.0519593, 0.0519599, 0.406383, 0.0519593, 0.0519593, 0.0577071
0.846251, 8, 2.37873, 0.0557208, 3.16228, 5.62127, 0.0557208, 0.0557212, 0.0557296, 0.220312, 0.0609097, 0.0610748, 0.05642, 1.19, 0.416244, 0.25676, 0.0557249, 0.0564703, 0.0569558, 0.0559075, 0.0557208, 0.0557215, 0.498683, 0.0557208, 0.0557208, 0.0619061
0.854133, 4, 2.62398, 0.0591909, 2.44949, 1.37602, 0.0591909, 0.0591913, 0.0592001, 0.232008, 0.0646391, 0.0648125, 0.059925, 1.29119, 0.437629, 0.270278, 0.0591952, 0.0599705, 0.0606473, 0.0594228, 0.0591909, 0.0591916, 0.608725, 0.0591909, 0.0591909, 0.0658194
0.862014, 4, 2.8634, 0.0623551, 2.44949, 1.1366, 0.0623551, 0.0623555, 0.0623647, 0.242285, 0.0680276, 0.0682081, 0.0631194, 1.37215, 0.456245, 0.28213, 0.0623595, 0.063157, 0.0640995, 0.062644, 0.0623551, 0.0623558, 0.737779, 0.0623551, 0.0623551, 0.0694464
0.869896, 8, 3.09298, 0.0652181, 3.16228, 4.90702, 0.0652181, 0.0652185, 0.065228, 0.251167, 0.0710803, 0.0712668, 0.066008, 1.42838, 0.472136, 0.292344, 0.0652226, 0.0660339, 0.0673402, 0.0655794, 0.0652181, 0.0652188, 0.886219, 0.0652181, 0.0652181, 0.0728122
0.877777, 0, 3.30906, 0.0678005, 1.41421, -3.30906, 0.0678005, 0.067801, 0.0678108, 0.258732, 0.0738198, 0.0740114, 0.0686116, 1.45675, 0.485452, 0.301013, 0.0678051, 0.0686217, 0.070418, 0.0682537, 0.0678005, 0.0678013, 1.0532, 0.0678005, 0.0678005, 0.0759649
0.885659, 4, 3.50839, 0.0701354, 2.44949, 0.491612, 0.0701354, 0.0701358, 0.0701458, 0.265103, 0.0762819, 0.0764775, 0.0709636, 1.45588, 0.496426, 0.308278, 0.0701399, 0.0709534, 0.0733986, 0.0707048, 0.0701354, 0.0701362, 1.23642, 0.0701354, 0.0701354, 0.0789737
0.89354, 2, 3.68804, 0.0722634, 2, -1.68804, 0.0722634, 0.0722639, 0.0722741, 0.270432, 0.0785109, 0.0787097, 0.0731053, 1.42622, 0.505344, 0.314316, 0.072268, 0.0730697, 0.0763606, 0.0729786, 0.0722634, 0.0722643, 1.43194, 0.0722634, 0.0722634, 0.0819266
0.901422, 4, 3.84532, 0.0742287, 2.44949, 0.154682, 0.0742287, 0.0742292, 0.0742395, 0.274882, 0.0805545, 0.0807558, 0.0750811, 1.37002, 0.512515, 0.319316, 0.0742332, 0.0750151, 0.0793895, 0.0751243, 0.0742287, 0.0742295, 1.63424, 0.0742287, 0.0742287, 0.0849295
0.909303, 4, 3.97768, 0.0760746, 2.44949, 0.0223181, 0.0760746, 0.076075, 0.0760854, 0.278615, 0.0824599, 0.0826631, 0.076935, 1.29108, 0.518249, 0.323467, 0.0760789, 0.0768335, 0.0825739, 0.0771899, 0.0760746, 0.0760754, 1.83631, 0.0760746, 0.0760746, 0.0881063
0.917185, 0, 4.08267, 0.0778407, 1.41421, -4.08267, 0.0778406, 0.0778411, 0.0778516, 0.281785, 0.0842702, 0.0844748, 0.078707, 1.19438, 0.522841, 0.326948, 0.0778449, 0.0785653, 0.0860006, 0.0792186, 0.0778407, 0.0778415, 2.0301, 0.0778407, 0.0778407, 0.0916013
0.925067, 2, 4.15794, 0.0795604, 2, -2.15794, 0.0795604, 0.0795609, 0.0795714, 0.284527, 0.0860222, 0.0862278, 0.0804311, 1.0856, 0.526553, 0.329916, 0.0795645, 0.0802447, 0.0897509, 0.0812453, 0.0795604, 0.0795613, 2.20699, 0.0795604, 0.0795604, 0.0955828
0.932948, 2, 4.2014, 0.0812599, 2, -2.2014, 0.0812599, 0.0812604, 0.0812709, 0.286955, 0.0877447, 0.087951, 0.0821337, 0.970573, 0.529609, 0.332506, 0.0812638, 0.0818991, 0.0938983, 0.0832949, 0.0812599, 0.0812608, 2.35843, 0.0812599, 0.0812599, 0.100248
0.94083, 4, 4.21146, 0.0829574, 2.44949, -0.211464, 0.0829573, 0.0829578, 0.0829684, 0.289162, 0.0894582, 0.089665, 0.0838333, 0.854882, 0.532194, 0.334825, 0.0829611, 0.0835477, 0.0985065, 0.0853813, 0.0829574, 0.0829582, 2.4767, 0.0829574, 0.0829574, 0.105828
0.948711, 8, 4.18728, 0.0846634, 3.16228, 3.81272, 0.0846634, 0.0846639, 0.0846745, 0.291216, 0.0911752, 0.0913824, 0.0855408, 0.74342, 0.534452, 0.336956, 0.084667, 0.0852027, 0.10363, 0.0875069, 0.0846634, 0.0846643, 2.5555, 0.0846634, 0.0846634, 0.112588
0.956593, 0, 4.12911, 0.0863819, 1.41421, -4.12911, 0.0863819, 0.0863824, 0.086393, 0.293167, 0.092901, 0.0931085, 0.0872603, 0.640137, 0.53649, 0.338959, 0.0863853, 0.0868694, 0.109307, 0.0896637, 0.0863819, 0.0863828, 2.59061, 0.0863819, 0.0863819, 0.120828
0.964474, 0, 4.03852, 0.0881111, 1.41421, -4.03852, 0.088111, 0.0881115, 0.0881222, 0.295049, 0.094635, 0.0948426, 0.0889901, 0.5479, 0.538385, 0.340875, 0.0881143, 0.0885474, 0.115571, 0.0918347, 0.0881111, 0.0881119, 2.58022, 0.0881111, 0.0881111, 0.130873
0.972356, 6, 3.91856, 0.0898447, 2.82843, 2.08144, 0.0898446, 0.0898452, 0.0898558, 0.296881, 0.0963718, 0.0965795, 0.0907242, 0.468469, 0.540187, 0.342728, 0.0898479, 0.090232, 0.12245, 0.0939959, 0.0898447, 0.0898456, 2.52516, 0.0898447, 0.0898447, 0.143055
0.980237, 16, 3.77376, 0.0915735, 4.24264, 12.2262, 0.0915733, 0.091574, 0.0915846, 0.298672, 0.0981025, 0.0983102, 0.0924532, 0.402585, 0.541927, 0.344532, 0.0915765, 0.0919154, 0.129972, 0.0961186, 0.0915735, 0.0915743, 2.42877, 0.0915735, 0.0915735, 0.157693
0.988119, 8, 3.60994, 0.093286, 3.16228, 4.39006, 0.0932858, 0.0932864, 0.0932971, 0.300422, 0.0998161, 0.100024, 0.0941659, 0.350118, 0.54362, 0.34629, 0.093289, 0.0935874, 0.138178, 0.0981724, 0.093286, 0.0932868, 2.29662, 0.093286, 0.093286, 0.175052
0.996001, 8, 3.43387, 0.0949699, 3.16228, 4.56613, 0.0949696, 0.0949704, 0.094981, 0.302129, 0.101501, 0.101709, 0.0958499, 0.310255, 0.54527, 0.348001, 0.0949729, 0.0952374, 0.147148, 0.100128, 0.0949699, 0.0949708, 2.13599, 0.0949699, 0.0949699, 0.195306
1.00388, 6, 3.25288, 0.0966129, 2.82843, 2.74712, 0.0966125, 0.0966134, 0.096624, 0.303786, 0.103144, 0.103352, 0.097493, 0.281697, 0.546875, 0.349659, 0.0966159, 0.0968542, 0.157034, 0.101958, 0.0966129, 0.0966138, 1.95526, 0.0966129, 0.0966129, 0.218493
1.01176, 10, 3.07435, 0.0982034, 3.4641, 6.92565, 0.0982028, 0.0982038, 0.0982145, 0.305384, 0.104735, 0.104943, 0.0990835, 0.262845, 0.548431, 0.351256, 0.0982065, 0.0984279, 0.168127, 0.103643, 0.0982034, 0.0982042, 1.76323, 0.0982034, 0.0982034, 0.244469
1.01965, 10, 2.90528, 0.0997306, 3.4641, 7.09472, 0.0997298, 0.0997311, 0.0997418, 0.306916, 0.106262, 0.10647, 0.100611, 0.251951, 0.549928, 0.352782, 0.099734, 0.0999498, 0.180965, 0.105168, 0.0997306, 0.0997315, 1.56842, 0.0997306, 0.0997306, 0.272877
1.02753, 4, 2.75202, 0.101186, 2.44949, 1.24798, 0.101185, 0.101186, 0.101197, 0.308374, 0.107718, 0.107925, 0.102066, 0.247243, 0.551359, 0.35423, 0.101189, 0.101413, 0.196503, 0.106526, 0.101186, 0.101187, 1.37856, 0.101186, 0.101186, 0.303125
1.03541, 6, 2.62017, 0.102562, 2.82843, 3.37983, 0.10256, 0.102562, 0.102573, 0.309751, 0.109094, 0.109301, 0.103442, 0.24702, 0.552716, 0.355591, 0.102566, 0.102813, 0.216377, 0.107716, 0.102562, 0.102563, 1.20012, 0.102562, 0.102562, 0.334386
1.04329, 8, 2.51485, 0.103853, 3.16228, 5.48515, 0.103851, 0.103854, 0.103864, 0.311043, 0.110385, 0.110593, 0.104733, 0.24971, 0.553993, 0.356856, 0.103858, 0.104149, 0.243301, 0.108746, 0.103853, 0.103854, 1.03809, 0.103853, 0.103853, 0.365623
1.05117, 0, 2.44122, 0.105057, 1.41421, -2.44122, 0.105054, 0.105057, 0.105068, 0.312247, 0.111589, 0.111797, 0.105937, 0.253917, 0.555187, 0.358019, 0.105062, 0.10542, 0.281633, 0.109628, 0.105057, 0.105058, 0.895817, 0.105057, 0.105057, 0.39564
1.05905, 2, 2.40545, 0.106172, 2, -0.405449, 0.106168, 0.106172, 0.106183, 0.313362, 0.112704, 0.112911, 0.107052, 0.258453, 0.556294, 0.35907, 0.106178, 0.106631, 0.338169, 0.110378, 0.106172, 0.106172, 0.775134, 0.106172, 0.106172, 0.423161
1.06693, 12, 2.416, 0.107198, 3.74166, 9.58399, 0.107193, 0.107198, 0.107209, 0.314388, 0.11373, 0.113937, 0.108078, 0.262353, 0.557315, 0.36, 0.107205, 0.107788, 0.423168, 0.111012, 0.107198, 0.107198, 0.676475, 0.107198, 0.107198, 0.446914
1.07482, 0, 2.48533, 0.108137, 1.41421, -2.48533, 0.10813, 0.108137, 0.108148, 0.315327, 0.114669, 0.114876, 0.109017, 0.264887, 0.558251, 0.3608, 0.108146, 0.108899, 0.551664, 0.111551, 0.108137, 0.108138, 0.599131, 0.108137, 0.108137, 0.465736
1.0827, 2, 2.63171, 0.108992, 2, -0.631706, 0.108983, 0.108992, 0.109003, 0.316182, 0.115524, 0.115732, 0.109872, 0.265564, 0.559104, 0.361456, 0.109003, 0.109974, 0.744962, 0.112011, 0.108992, 0.108993, 0.541539, 0.108992, 0.108992, 0.478672
1.09058, 4, 2.8813, 0.109766, 2.44949, 1.1187, 0.109755, 0.109766, 0.109777, 0.316957, 0.116298, 0.116506, 0.110646, 0.264118, 0.559877, 0.361953, 0.10978, 0.111024, 1.03231, 0.112407, 0.109766, 0.109767, 0.501549, 0.109766, 0.109766, 0.485057
1.09846, 10, 3.26996, 0.110463, 3.4641, 6.73004, 0.110449, 0.110463, 0.110474, 0.317654, 0.116995, 0.117203, 0.111343, 0.260498, 0.560573, 0.362272, 0.11048, 0.11206, 1.45241, 0.112751, 0.110463, 0.110464, 0.476697, 0.110463, 0.110463, 0.484574
1.10634, 12, 3.84469, 0.111085, 3.74166, 8.15531, 0.111067, 0.111086, 0.111097, 0.318276, 0.117617, 0.117825, 0.111966, 0.254835, 0.561195, 0.36239, 0.111108, 0.113093, 2.05465, 0.113052, 0.111085, 0.111086, 0.464408, 0.111085, 0.111085, 0.477288
1.11422, 6, 4.6642, 0.111635, 2.82843, 1.3358, 0.111612, 0.111636, 0.111647, 0.318826, 0.118167, 0.118375, 0.112516, 0.247406, 0.561745, 0.362283, 0.111663, 0.114133, 2.89958, 0.113315, 0.111635, 0.111636, 0.462173, 0.111635, 0.111635, 0.463631
1.12211, 8, 5.79811, 0.112113, 3.16228, 2.20189, 0.112083, 0.112114, 0.112124, 0.319304, 0.118645, 0.118853, 0.112993, 0.238593, 0.562222, 0.361924, 0.112148, 0.115186, 4.05801, 0.11354, 0.112113, 0.112114, 0.467661, 0.112113, 0.112113, 0.44437
1.12999, 16, 7.32452, 0.112516, 4.24264, 8.67548, 0.112478, 0.112517, 0.112527, 0.319707, 0.119048, 0.119256, 0.113397, 0.228832, 0.562625, 0.361286, 0.112561, 0.116258, 5.60869, 0.113725, 0.112516, 0.112517, 0.478793, 0.112516, 0.112516, 0.420527
1.13787, 14, 9.3253, 0.112841, 4, 4.6747, 0.112792, 0.112841, 0.112852, 0.320031, 0.119372, 0.11958, 0.113721, 0.218575, 0.562949, 0.360344, 0.112898, 0.117349, 7.63362, 0.113861, 0.112841, 0.112841, 0.493774, 0.112841, 0.112841, 0.393299
1.14575, 14, 11.8789, 0.113078, 4, 2.12107, 0.113018, 0.113079, 0.113089, 0.320269, 0.11961, 0.119818, 0.113958, 0.208246, 0.563187, 0.35908, 0.113152, 0.118454, 10.2111, 0.113938, 0.113078, 0.113079, 0.5111, 0.113078, 0.113078, 0.363954
1.15363, 12, 15.0517, 0.113218, 3.74166, -3.05171, 0.113142, 0.113219, 0.113229, 0.320409, 0.11975, 0.119958, 0.114098, 0.198212, 0.563327, 0.357483, 0.113312, 0.119568, 13.407, 0.113942, 0.113218, 0.113219, 0.52954, 0.113218, 0.113218, 0.333734
1.16151, 14, 18.8865, 0.113247, 4, -4.88651, 0.113153, 0.113247, 0.113258, 0.320438, 0.119779, 0.119987, 0.114127, 0.188759, 0.563356, 0.355559, 0.113367, 0.120676, 17.2637, 0.113856, 0.113247, 0.113248, 0.548099, 0.113247, 0.113247, 0.303773
1.16939, 18, 23.3918, 0.113148, 4.47214, -5.39176, 0.113031, 0.113148, 0.113159, 0.320338, 0.11968, 0.119888, 0.114028, 0.180085, 0.563257, 0.353326, 0.113301, 0.121763, 21.7892, 0.113661, 0.113148, 0.113149, 0.565986, 0.113148, 0.113148, 0.275029
1.17728, 18, 28.5305, 0.112902, 4.47214, -10.5305, 0.112758, 0.112903, 0.112913, 0.320093, 0.119434, 0.119642, 0.113782, 0.172302, 0.563011, 0.350829, 0.113096, 0.122811, 26.9461, 0.113334, 0.112902, 0.112903, 0.582564, 0.112902, 0.112902, 0.248243
1.18516, 28, 34.2121, 0.11249, 5.47723, -6.21207, 0.112314, 0.112491, 0.112501, 0.319681, 0.119022, 0.11923, 0.11337, 0.165437, 0.562599, 0.348139, 0.112734, 0.123797, 32.6438, 0.112853, 0.11249, 0.112491, 0.597312, 0.11249, 0.11249, 0.223925
1.19304, 40, 40.2891, 0.111891, 6.48074, -0.289082, 0.111676, 0.111892, 0.111902, 0.319082, 0.118423, 0.118631, 0.112771, 0.159452, 0.562, 0.345357, 0.112194, 0.124699, 38.7348, 0.112196, 0.111891, 0.111892, 0.609789, 0.111891, 0.111891, 0.202354
1.20092, 36, 46.5578, 0.111087, 6.16441, -10.5578, 0.110826, 0.111087, 0.111098, 0.318277, 0.117619, 0.117826, 0.111967, 0.154261, 0.561195, 0.34262, 0.11146, 0.125498, 45.0155, 0.111343, 0.111087, 0.111087, 0.619606, 0.111087, 0.111087, 0.183609
1.2088, 38, 52.7678, 0.11006, 6.32456, -14.7678, 0.109744, 0.11006, 0.110071, 0.31725, 0.116592, 0.116799, 0.11094, 0.149744, 0.560168, 0.340108, 0.110514, 0.126176, 51.2359, 0.110275, 0.11006, 0.110061, 0.626412, 0.11006, 0.11006, 0.167599
1.21668, 54, 58.6362, 0.108798, 7.48331, -4.63623, 0.108418, 0.108799, 0.108809, 0.315989, 0.11533, 0.115538, 0.109678, 0.145767, 0.558907, 0.338043, 0.109343, 0.126724, 57.1135, 0.108978, 0.108798, 0.108799, 0.629884, 0.108798, 0.108798, 0.154111
1.22457, 74, 63.8684, 0.107295, 8.7178, 10.1316, 0.10684, 0.107296, 0.107306, 0.314486, 0.113827, 0.114035, 0.108175, 0.142197, 0.557404, 0.336697, 0.10794, 0.127141, 62.354, 0.107446, 0.107295, 0.107296, 0.629742, 0.107295, 0.107295, 0.14285
1.23245, 70, 68.1826, 0.105551, 8.48528, 1.81744, 0.105007, 0.105551, 0.105562, 0.312742, 0.112083, 0.112291, 0.106431, 0.138912, 0.555659, 0.336392, 0.106304, 0.127447, 66.676, 0.105677, 0.105551, 0.105552, 0.625761, 0.105551, 0.105551, 0.133485
1.24033, 76, 71.3342, 0.103573, 8.83176, 4.66576, 0.102926, 0.103573, 0.103584, 0.310763, 0.110105, 0.110312, 0.104453, 0.135807, 0.553681, 0.337507, 0.104439, 0.127683, 69.8352, 0.103678, 0.103573, 0.103574, 0.617795, 0.103573, 0.103573, 0.125677
1.24821, 80, 73.1398, 0.101377, 9.05539, 6.86022, 0.100611, 0.101377, 0.101388, 0.308567, 0.107909, 0.108117, 0.102257, 0.132802, 0.551485, 0.34047, 0.102359, 0.12793, 71.648, 0.101465, 0.101377, 0.101378, 0.605802, 0.101377, 0.101377, 0.119109
1.25609, 76, 73.4938, 0.0989878, 8.83176, 2.50616, 0.0980821, 0.0989882, 0.0989989, 0.306178, 0.10552, 0.105727, 0.0998687, 0.129841, 0.549094, 0.345765, 0.100086, 0.128328, 72.0089, 0.0990608, 0.0989878, 0.0989886, 0.589866, 0.0989878, 0.0989878, 0.113502
1.26397, 70, 72.3797, 0.0964376, 8.48528, -2.37971, 0.0953702, 0.0964381, 0.0964487, 0.303627, 0.102969, 0.103177, 0.0973191, 0.126892, 0.546542, 0.353919, 0.0976498, 0.129099, 70.9004, 0.0964983, 0.0964376, 0.0964385, 0.570217, 0.0964376, 0.0964376, 0.108624
1.27186, 72, 69.8704, 0.0937657, 8.60233, 2.12957, 0.0925112, 0.0937662, 0.0937768, 0.300953, 0.100298, 0.100505, 0.0946482, 0.123944, 0.543867, 0.3655, 0.0950884, 0.1306, 68.3949, 0.093816, 0.0937657, 0.0937666, 0.547228, 0.0937657, 0.0937657, 0.104294
1.27974, 78, 66.1212, 0.0910168, 8.94427, 11.8788, 0.0895458, 0.0910173, 0.0910279, 0.298202, 0.0975485, 0.0977563, 0.0919008, 0.121006, 0.541113, 0.3811, 0.0924467, 0.133374, 64.6461, 0.0910584, 0.0910168, 0.0910176, 0.521418, 0.0910168, 0.0910168, 0.100381
1.28762, 66, 61.3536, 0.0882391, 8.24621, 4.64644, 0.0865185, 0.0882396, 0.0882502, 0.29542, 0.0947707, 0.0949786, 0.0891256, 0.118098, 0.538325, 0.401328, 0.0897752, 0.138239, 59.8739, 0.0882735, 0.0882391, 0.08824, 0.49342, 0.0882391, 0.0882391, 0.0967929
