   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_152.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
16.4581, 0, 0.00408837, 0, 1.41421, -0.00408837, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33429e-06, 0, 0.00408704, 0, 0
16.466, 0, 0.00426717, 0.000130795, 1.41421, -0.00426717, 0, 0.000130795, 0.000130795, 0.000130795, 0.000130795, 0.000130795, 0.000130795, 0.000130795, 0.000130795, 0.000130795, 0.000130795, 0.000130795, 0.000130795, 0.000130795, 0.00013213, 0.000130795, 0.00426583, 0.000130795, 0.000130795
16.4739, 0, 0.00446194, 0.000276956, 1.41421, -0.00446194, 0, 0.000276956, 0.000276956, 0.000276956, 0.000276956, 0.000276956, 0.000276956, 0.000276956, 0.000276956, 0.000276956, 0.000276956, 0.000276956, 0.000276956, 0.000276956, 0.000278293, 0.000276956, 0.0044606, 0.000276956, 0.000276956
16.4817, 0, 0.00449053, 0.000256338, 1.41421, -0.00449053, 0, 0.000256338, 0.000256338, 0.000256338, 0.000256338, 0.000256338, 0.000256338, 0.000256338, 0.000256338, 0.000256338, 0.000256338, 0.000256338, 0.000256338, 0.000256338, 0.000257675, 0.000256338, 0.00448919, 0.000256338, 0.000256338
16.4896, 0, 0.00443928, 0.000155268, 1.41421, -0.00443928, 0, 0.000155268, 0.000155268, 0.000155268, 0.000155268, 0.000155268, 0.000155268, 0.000155268, 0.000155268, 0.000155268, 0.000155268, 0.000155268, 0.000155268, 0.000155268, 0.000156606, 0.000155268, 0.00443794, 0.000155268, 0.000155268
16.4975, 0, 0.00441387, 7.94012e-05, 1.41421, -0.00441387, 0, 7.94012e-05, 7.94012e-05, 7.94012e-05, 7.94012e-05, 7.94012e-05, 7.94012e-05, 7.94012e-05, 7.94012e-05, 7.94012e-05, 7.94012e-05, 7.94012e-05, 7.94012e-05, 7.94012e-05, 8.07411e-05, 7.94012e-05, 0.00441253, 7.94012e-05, 7.94012e-05
16.5054, 2, 0.00471328, 0.00032773, 2, 1.99529, 0, 0.00032773, 0.00032773, 0.00032773, 0.00032773, 0.00032773, 0.00032773, 0.00032773, 0.00032773, 0.00032773, 0.00032773, 0.00032773, 0.00032773, 0.00032773, 0.000329071, 0.00032773, 0.00471194, 0.00032773, 0.00032773
16.5133, 0, 0.00494115, 0.000503864, 1.41421, -0.00494115, 0, 0.000503864, 0.000503864, 0.000503864, 0.000503864, 0.000503864, 0.000503864, 0.000503864, 0.000503864, 0.000503864, 0.000503864, 0.000503864, 0.000503864, 0.000503864, 0.000505207, 0.000503864, 0.0049398, 0.000503864, 0.000503864
16.5212, 2, 0.00499036, 0.000500706, 2, 1.99501, 0, 0.000500706, 0.000500706, 0.000500706, 0.000500706, 0.000500706, 0.000500706, 0.000500706, 0.000500706, 0.000500706, 0.000500706, 0.000500706, 0.000500706, 0.000500706, 0.000502049, 0.000500706, 0.00498901, 0.000500706, 0.000500706
16.5291, 0, 0.00494667, 0.000403968, 1.41421, -0.00494667, 0, 0.000403968, 0.000403968, 0.000403968, 0.000403968, 0.000403968, 0.000403968, 0.000403968, 0.000403968, 0.000403968, 0.000403968, 0.000403968, 0.000403968, 0.000403968, 0.000405313, 0.000403968, 0.00494532, 0.000403968, 0.000403968
16.5369, 0, 0.00491401, 0.000317605, 1.41421, -0.00491401, 0, 0.000317605, 0.000317605, 0.000317605, 0.000317605, 0.000317605, 0.000317605, 0.000317605, 0.000317605, 0.000317605, 0.000317605, 0.000317605, 0.000317605, 0.000317605, 0.00031895, 0.000317605, 0.00491266, 0.000317605, 0.000317605
16.5448, 0, 0.00533066, 0.00067986, 1.41421, -0.00533066, 0, 0.00067986, 0.00067986, 0.00067986, 0.00067986, 0.00067986, 0.00067986, 0.00067986, 0.00067986, 0.00067986, 0.00067986, 0.00067986, 0.00067986, 0.00067986, 0.000681207, 0.00067986, 0.00532931, 0.00067986, 0.00067986
16.5527, 0, 0.00560413, 0.00089826, 1.41421, -0.00560413, 0, 0.00089826, 0.00089826, 0.00089826, 0.00089826, 0.00089826, 0.00089826, 0.00089826, 0.00089826, 0.00089826, 0.00089826, 0.00089826, 0.00089826, 0.00089826, 0.000899607, 0.00089826, 0.00560279, 0.00089826, 0.00089826
16.5606, 0, 0.00565658, 0.000894904, 1.41421, -0.00565658, 0, 0.000894904, 0.000894904, 0.000894904, 0.000894904, 0.000894904, 0.000894904, 0.000894904, 0.000894904, 0.000894904, 0.000894904, 0.000894904, 0.000894904, 0.000894904, 0.000896253, 0.000894904, 0.00565523, 0.000894904, 0.000894904
16.5685, 2, 0.00559559, 0.000777432, 2, 1.9944, 0, 0.000777432, 0.000777432, 0.000777432, 0.000777432, 0.000777432, 0.000777432, 0.000777432, 0.000777432, 0.000777432, 0.000777432, 0.000777432, 0.000777432, 0.000777432, 0.000778782, 0.000777432, 0.00559424, 0.000777432, 0.000777432
16.5764, 0, 0.0055436, 0.000668222, 1.41421, -0.0055436, 0, 0.000668222, 0.000668222, 0.000668222, 0.000668222, 0.000668222, 0.000668222, 0.000668222, 0.000668222, 0.000668222, 0.000668222, 0.000668222, 0.000668222, 0.000668222, 0.000669573, 0.000668222, 0.00554225, 0.000668222, 0.000668222
16.5843, 0, 0.00605219, 0.00111887, 1.41421, -0.00605219, 0, 0.00111887, 0.00111887, 0.00111887, 0.00111887, 0.00111887, 0.00111887, 0.00111887, 0.00111887, 0.00111887, 0.00111887, 0.00111887, 0.00111887, 0.00111887, 0.00112022, 0.00111887, 0.00605084, 0.00111887, 0.00111887
16.5921, 2, 0.00637003, 0.00137803, 2, 1.99363, 0, 0.00137803, 0.00137803, 0.00137803, 0.00137803, 0.00137803, 0.00137803, 0.00137803, 0.00137803, 0.00137803, 0.00137803, 0.00137803, 0.00137803, 0.00137803, 0.00137939, 0.00137803, 0.00636868, 0.00137803, 0.00137803
16.6, 0, 0.00643745, 0.00138601, 1.41421, -0.00643745, 0, 0.00138601, 0.00138601, 0.00138601, 0.00138601, 0.00138601, 0.00138601, 0.00138601, 0.00138601, 0.00138601, 0.00138601, 0.00138601, 0.00138601, 0.00138601, 0.00138736, 0.00138601, 0.0064361, 0.00138601, 0.00138601
16.6079, 0, 0.00637572, 0.00126407, 1.41421, -0.00637572, 0, 0.00126407, 0.00126407, 0.00126407, 0.00126407, 0.00126407, 0.00126407, 0.00126407, 0.00126407, 0.00126407, 0.00126407, 0.00126407, 0.00126407, 0.00126407, 0.00126543, 0.00126407, 0.00637436, 0.00126407, 0.00126407
16.6158, 0, 0.00632039, 0.00114775, 1.41421, -0.00632039, 0, 0.00114775, 0.00114775, 0.00114775, 0.00114775, 0.00114775, 0.00114775, 0.00114775, 0.00114775, 0.00114775, 0.00114775, 0.00114775, 0.00114775, 0.00114775, 0.00114911, 0.00114775, 0.00631903, 0.00114775, 0.00114775
16.6237, 0, 0.00687867, 0.00164427, 1.41421, -0.00687867, 0, 0.00164427, 0.00164427, 0.00164427, 0.00164427, 0.00164427, 0.00164427, 0.00164427, 0.00164427, 0.00164427, 0.00164427, 0.00164427, 0.00164427, 0.00164427, 0.00164563, 0.00164427, 0.00687731, 0.00164427, 0.00164427
16.6316, 0, 0.00720989, 0.00191291, 1.41421, -0.00720989, 0, 0.00191291, 0.00191291, 0.00191291, 0.00191291, 0.00191291, 0.00191291, 0.00191291, 0.00191291, 0.00191291, 0.00191291, 0.00191291, 0.00191291, 0.00191291, 0.00191427, 0.00191291, 0.00720853, 0.00191291, 0.00191291
16.6395, 2, 0.00727591, 0.00191557, 2, 1.99272, 0, 0.00191557, 0.00191557, 0.00191557, 0.00191557, 0.00191557, 0.00191557, 0.00191557, 0.00191557, 0.00191557, 0.00191557, 0.00191557, 0.00191557, 0.00191557, 0.00191693, 0.00191557, 0.00727455, 0.00191557, 0.00191557
16.6473, 0, 0.00720701, 0.00178245, 1.41421, -0.00720701, 0, 0.00178245, 0.00178245, 0.00178245, 0.00178245, 0.00178245, 0.00178245, 0.00178245, 0.00178245, 0.00178245, 0.00178245, 0.00178245, 0.00178245, 0.00178245, 0.00178382, 0.00178245, 0.00720565, 0.00178245, 0.00178245
16.6552, 2, 0.00714372, 0.00165413, 2, 1.99286, 0, 0.00165413, 0.00165413, 0.00165413, 0.00165413, 0.00165413, 0.00165413, 0.00165413, 0.00165413, 0.00165413, 0.00165413, 0.00165413, 0.00165413, 0.00165413, 0.00165549, 0.00165413, 0.00714236, 0.00165413, 0.00165413
16.6631, 0, 0.00773661, 0.00218112, 1.41421, -0.00773661, 0, 0.00218112, 0.00218112, 0.00218112, 0.00218112, 0.00218112, 0.00218112, 0.00218112, 0.00218112, 0.00218112, 0.00218112, 0.00218112, 0.00218112, 0.00218112, 0.00218248, 0.00218112, 0.00773524, 0.00218112, 0.00218112
16.671, 2, 0.00808943, 0.00246718, 2, 1.99191, 0, 0.00246718, 0.00246718, 0.00246718, 0.00246718, 0.00246718, 0.00246718, 0.00246718, 0.00246718, 0.00246718, 0.00246718, 0.00246718, 0.00246718, 0.00246718, 0.00246854, 0.00246718, 0.00808807, 0.00246718, 0.00246718
16.6789, 0, 0.00817599, 0.00248611, 1.41421, -0.00817599, 0, 0.00248611, 0.00248611, 0.00248611, 0.00248611, 0.00248611, 0.00248611, 0.00248611, 0.00248611, 0.00248611, 0.00248611, 0.00248611, 0.00248611, 0.00248611, 0.00248748, 0.00248611, 0.00817462, 0.00248611, 0.00248611
16.6868, 2, 0.00812641, 0.00236801, 2, 1.99187, 0, 0.00236801, 0.00236801, 0.00236801, 0.00236801, 0.00236801, 0.00236801, 0.00236801, 0.00236801, 0.00236801, 0.00236801, 0.00236801, 0.00236801, 0.00236801, 0.00236938, 0.00236801, 0.00812504, 0.00236801, 0.00236801
16.6947, 0, 0.00808059, 0.00225278, 1.41421, -0.00808059, 0, 0.00225278, 0.00225278, 0.00225278, 0.00225278, 0.00225278, 0.00225278, 0.00225278, 0.00225278, 0.00225278, 0.00225278, 0.00225278, 0.00225278, 0.00225278, 0.00225415, 0.00225278, 0.00807923, 0.00225278, 0.00225278
16.7025, 0, 0.00865646, 0.0027583, 1.41421, -0.00865646, 0, 0.0027583, 0.0027583, 0.0027583, 0.0027583, 0.0027583, 0.0027583, 0.0027583, 0.0027583, 0.0027583, 0.0027583, 0.0027583, 0.0027583, 0.0027583, 0.00275967, 0.0027583, 0.00865509, 0.0027583, 0.0027583
16.7104, 2, 0.00898889, 0.00301947, 2, 1.99101, 0, 0.00301947, 0.00301947, 0.00301947, 0.00301947, 0.00301947, 0.00301947, 0.00301947, 0.00301947, 0.00301947, 0.00301947, 0.00301947, 0.00301947, 0.00301947, 0.00302085, 0.00301947, 0.00898752, 0.00301947, 0.00301947
16.7183, 2, 0.0090673, 0.00302567, 2, 1.99093, 0, 0.00302567, 0.00302567, 0.00302567, 0.00302567, 0.00302567, 0.00302567, 0.00302567, 0.00302567, 0.00302567, 0.00302567, 0.00302567, 0.00302567, 0.00302567, 0.00302704, 0.00302567, 0.00906593, 0.00302567, 0.00302567
16.7262, 0, 0.00901736, 0.00290256, 1.41421, -0.00901736, 0, 0.00290256, 0.00290256, 0.00290256, 0.00290256, 0.00290256, 0.00290256, 0.00290256, 0.00290256, 0.00290256, 0.00290256, 0.00290256, 0.00290256, 0.00290256, 0.00290394, 0.00290256, 0.00901598, 0.00290256, 0.00290256
16.7341, 2, 0.00897096, 0.00278202, 2, 1.99103, 0, 0.00278202, 0.00278202, 0.00278202, 0.00278202, 0.00278202, 0.00278202, 0.00278202, 0.00278202, 0.00278202, 0.00278202, 0.00278202, 0.00278202, 0.00278202, 0.00278339, 0.00278202, 0.00896959, 0.00278202, 0.00278202
16.742, 2, 0.00953413, 0.00327006, 2, 1.99047, 0, 0.00327006, 0.00327006, 0.00327006, 0.00327006, 0.00327006, 0.00327006, 0.00327006, 0.00327006, 0.00327006, 0.00327006, 0.00327006, 0.00327006, 0.00327006, 0.00327144, 0.00327006, 0.00953276, 0.00327006, 0.00327006
16.7499, 2, 0.00986911, 0.00352889, 2, 1.99013, 0, 0.00352889, 0.00352889, 0.00352889, 0.00352889, 0.00352889, 0.00352889, 0.00352889, 0.00352889, 0.00352889, 0.00352889, 0.00352889, 0.00352889, 0.00352889, 0.00353027, 0.00352889, 0.00986773, 0.00352889, 0.00352889
16.7577, 0, 0.0099713, 0.00355393, 1.41421, -0.0099713, 0, 0.00355393, 0.00355393, 0.00355393, 0.00355393, 0.00355393, 0.00355393, 0.00355393, 0.00355393, 0.00355393, 0.00355393, 0.00355393, 0.00355393, 0.00355393, 0.00355531, 0.00355393, 0.00996992, 0.00355393, 0.00355393
16.7656, 0, 0.00995543, 0.00345985, 1.41421, -0.00995543, 0, 0.00345985, 0.00345985, 0.00345985, 0.00345985, 0.00345985, 0.00345985, 0.00345985, 0.00345985, 0.00345985, 0.00345985, 0.00345985, 0.00345985, 0.00345985, 0.00346123, 0.00345985, 0.00995405, 0.00345985, 0.00345985
16.7735, 2, 0.00994184, 0.00336703, 2, 1.99006, 0, 0.00336703, 0.00336703, 0.00336703, 0.00336703, 0.00336703, 0.00336703, 0.00336703, 0.00336703, 0.00336703, 0.00336703, 0.00336703, 0.00336703, 0.00336703, 0.00336841, 0.00336703, 0.00994046, 0.00336703, 0.00336703
16.7814, 0, 0.010434, 0.0037789, 1.41421, -0.010434, 0, 0.0037789, 0.0037789, 0.0037789, 0.0037789, 0.0037789, 0.0037789, 0.0037789, 0.0037789, 0.0037789, 0.0037789, 0.0037789, 0.0037789, 0.0037789, 0.00378028, 0.0037789, 0.0104327, 0.0037789, 0.0037789
16.7893, 0, 0.0107212, 0.00398459, 1.41421, -0.0107212, 0, 0.00398459, 0.00398459, 0.00398459, 0.00398459, 0.00398459, 0.00398459, 0.00398459, 0.00398459, 0.00398459, 0.00398459, 0.00398459, 0.00398459, 0.00398459, 0.00398598, 0.00398459, 0.0107198, 0.00398459, 0.00398459
16.7972, 2, 0.010808, 0.00398891, 2, 1.98919, 0, 0.00398891, 0.00398891, 0.00398891, 0.00398891, 0.00398891, 0.00398891, 0.00398891, 0.00398891, 0.00398891, 0.00398891, 0.00398891, 0.00398891, 0.00398891, 0.0039903, 0.00398891, 0.0108066, 0.00398891, 0.00398891
16.8051, 0, 0.0107944, 0.00389172, 1.41421, -0.0107944, 0, 0.00389172, 0.00389172, 0.00389172, 0.00389172, 0.00389172, 0.00389172, 0.00389172, 0.00389172, 0.00389172, 0.00389172, 0.00389172, 0.00389172, 0.00389172, 0.00389311, 0.00389172, 0.010793, 0.00389172, 0.00389172
16.813, 2, 0.0107832, 0.00379573, 2, 1.98922, 0, 0.00379573, 0.00379573, 0.00379573, 0.00379573, 0.00379573, 0.00379573, 0.00379573, 0.00379573, 0.00379573, 0.00379573, 0.00379573, 0.00379573, 0.00379573, 0.00379712, 0.00379573, 0.0107818, 0.00379573, 0.00379573
16.8208, 2, 0.0112299, 0.00415653, 2, 1.98877, 0, 0.00415653, 0.00415653, 0.00415653, 0.00415653, 0.00415653, 0.00415653, 0.00415653, 0.00415653, 0.00415653, 0.00415653, 0.00415653, 0.00415653, 0.00415653, 0.00415792, 0.00415653, 0.0112285, 0.00415653, 0.00415653
16.8287, 0, 0.0115064, 0.00434585, 1.41421, -0.0115064, 0, 0.00434585, 0.00434585, 0.00434585, 0.00434585, 0.00434585, 0.00434585, 0.00434585, 0.00434585, 0.00434585, 0.00434585, 0.00434585, 0.00434585, 0.00434585, 0.00434724, 0.00434585, 0.011505, 0.00434585, 0.00434585
16.8366, 0, 0.0116185, 0.00436967, 1.41421, -0.0116185, 0, 0.00436967, 0.00436967, 0.00436967, 0.00436967, 0.00436967, 0.00436967, 0.00436967, 0.00436967, 0.00436967, 0.00436967, 0.00436967, 0.00436967, 0.00436967, 0.00437107, 0.00436967, 0.0116171, 0.00436967, 0.00436967
16.8445, 0, 0.011648, 0.00430968, 1.41421, -0.011648, 0, 0.00430968, 0.00430968, 0.00430968, 0.00430968, 0.00430968, 0.00430968, 0.00430968, 0.00430968, 0.00430968, 0.00430968, 0.00430968, 0.00430968, 0.00430968, 0.00431108, 0.00430968, 0.0116466, 0.00430968, 0.00430968
16.8524, 4, 0.0116792, 0.00425011, 2.44949, 3.98832, 0, 0.00425011, 0.00425011, 0.00425011, 0.00425011, 0.00425011, 0.00425011, 0.00425011, 0.00425011, 0.00425011, 0.00425011, 0.00425011, 0.00425011, 0.00425011, 0.0042515, 0.00425011, 0.0116778, 0.00425011, 0.00425011
16.8603, 2, 0.0120147, 0.00449364, 2, 1.98799, 0, 0.00449364, 0.00449364, 0.00449364, 0.00449364, 0.00449364, 0.00449364, 0.00449364, 0.00449364, 0.00449364, 0.00449364, 0.00449364, 0.00449364, 0.00449364, 0.00449503, 0.00449364, 0.0120133, 0.00449364, 0.00449364
16.8681, 2, 0.0122259, 0.00461157, 2, 1.98777, 0, 0.00461157, 0.00461157, 0.00461157, 0.00461157, 0.00461157, 0.00461157, 0.00461157, 0.00461157, 0.00461157, 0.00461157, 0.00461157, 0.00461157, 0.00461157, 0.00461297, 0.00461157, 0.0122245, 0.00461157, 0.00461157
16.876, 0, 0.0123188, 0.00460988, 1.41421, -0.0123188, 0, 0.00460988, 0.00460988, 0.00460988, 0.00460988, 0.00460988, 0.00460988, 0.00460988, 0.00460988, 0.00460988, 0.00460988, 0.00460988, 0.00460988, 0.00460988, 0.00461128, 0.00460988, 0.0123174, 0.00460988, 0.00460988
16.8839, 0, 0.012353, 0.00454822, 1.41421, -0.012353, 0, 0.00454822, 0.00454822, 0.00454822, 0.00454822, 0.00454822, 0.00454822, 0.00454822, 0.00454822, 0.00454822, 0.00454822, 0.00454822, 0.00454822, 0.00454822, 0.00454962, 0.00454822, 0.0123516, 0.00454822, 0.00454822
16.8918, 2, 0.012389, 0.00448697, 2, 1.98761, 0, 0.00448697, 0.00448697, 0.00448697, 0.00448697, 0.00448697, 0.00448697, 0.00448697, 0.00448697, 0.00448697, 0.00448697, 0.00448697, 0.00448697, 0.00448697, 0.00448837, 0.00448697, 0.0123876, 0.00448697, 0.00448697
16.8997, 0, 0.012637, 0.00463632, 1.41421, -0.012637, 0, 0.00463632, 0.00463632, 0.00463632, 0.00463632, 0.00463632, 0.00463632, 0.00463632, 0.00463632, 0.00463632, 0.00463632, 0.00463632, 0.00463632, 0.00463632, 0.00463772, 0.00463632, 0.0126356, 0.00463632, 0.00463632
16.9076, 0, 0.0128225, 0.00472189, 1.41421, -0.0128225, 0, 0.00472189, 0.00472189, 0.00472189, 0.00472189, 0.00472189, 0.00472189, 0.00472189, 0.00472189, 0.00472189, 0.00472189, 0.00472189, 0.00472189, 0.00472189, 0.00472329, 0.00472189, 0.0128211, 0.00472189, 0.00472189
16.9155, 0, 0.0129475, 0.0047455, 1.41421, -0.0129475, 0, 0.0047455, 0.0047455, 0.0047455, 0.0047455, 0.0047455, 0.0047455, 0.0047455, 0.0047455, 0.0047455, 0.0047455, 0.0047455, 0.0047455, 0.0047455, 0.00474691, 0.0047455, 0.0129461, 0.0047455, 0.0047455
16.9234, 0, 0.0130233, 0.00471852, 1.41421, -0.0130233, 0, 0.00471852, 0.00471852, 0.00471852, 0.00471852, 0.00471852, 0.00471852, 0.00471852, 0.00471852, 0.00471852, 0.00471852, 0.00471852, 0.00471852, 0.00471852, 0.00471993, 0.00471852, 0.0130219, 0.00471852, 0.00471852
16.9312, 2, 0.0130659, 0.00465686, 2, 1.98693, 0, 0.00465686, 0.00465686, 0.00465686, 0.00465686, 0.00465686, 0.00465686, 0.00465686, 0.00465686, 0.00465686, 0.00465686, 0.00465686, 0.00465686, 0.00465686, 0.00465827, 0.00465686, 0.0130645, 0.00465686, 0.00465686
16.9391, 0, 0.0130885, 0.00457363, 1.41421, -0.0130885, 0, 0.00457363, 0.00457363, 0.00457363, 0.00457363, 0.00457363, 0.00457363, 0.00457363, 0.00457363, 0.00457363, 0.00457363, 0.00457363, 0.00457363, 0.00457363, 0.00457504, 0.00457363, 0.0130871, 0.00457363, 0.00457363
16.947, 0, 0.0130647, 0.00444258, 1.41421, -0.0130647, 0, 0.00444258, 0.00444258, 0.00444258, 0.00444258, 0.00444258, 0.00444258, 0.00444258, 0.00444258, 0.00444258, 0.00444258, 0.00444258, 0.00444258, 0.00444258, 0.00444399, 0.00444258, 0.0130632, 0.00444258, 0.00444258
16.9549, 2, 0.013002, 0.00427114, 2, 1.987, 0, 0.00427114, 0.00427114, 0.00427114, 0.00427114, 0.00427114, 0.00427114, 0.00427114, 0.00427114, 0.00427114, 0.00427114, 0.00427114, 0.00427114, 0.00427114, 0.00427255, 0.00427114, 0.0130006, 0.00427114, 0.00427114
16.9628, 0, 0.0129137, 0.00407247, 1.41421, -0.0129137, 0, 0.00407247, 0.00407247, 0.00407247, 0.00407247, 0.00407247, 0.00407247, 0.00407247, 0.00407247, 0.00407247, 0.00407247, 0.00407247, 0.00407247, 0.00407247, 0.00407389, 0.00407247, 0.0129122, 0.00407247, 0.00407247
16.9707, 2, 0.0128119, 0.00385881, 2, 1.98719, 0, 0.00385881, 0.00385881, 0.00385881, 0.00385881, 0.00385881, 0.00385881, 0.00385881, 0.00385881, 0.00385881, 0.00385881, 0.00385881, 0.00385881, 0.00385881, 0.00386022, 0.00385881, 0.0128105, 0.00385881, 0.00385881
16.9785, 0, 0.0127062, 0.00363956, 1.41421, -0.0127062, 0, 0.00363956, 0.00363956, 0.00363956, 0.00363956, 0.00363956, 0.00363956, 0.00363956, 0.00363956, 0.00363956, 0.00363956, 0.00363956, 0.00363956, 0.00363956, 0.00364097, 0.00363956, 0.0127048, 0.00363956, 0.00363956
16.9864, 0, 0.0125838, 0.00340204, 1.41421, -0.0125838, 0, 0.00340204, 0.00340204, 0.00340204, 0.00340204, 0.00340204, 0.00340204, 0.00340204, 0.00340204, 0.00340204, 0.00340204, 0.00340204, 0.00340204, 0.00340204, 0.00340345, 0.00340204, 0.0125824, 0.00340204, 0.00340204
16.9943, 0, 0.01245, 0.00315142, 1.41421, -0.01245, 0, 0.00315142, 0.00315142, 0.00315142, 0.00315142, 0.00315142, 0.00315142, 0.00315142, 0.00315142, 0.00315142, 0.00315142, 0.00315142, 0.00315142, 0.00315142, 0.00315284, 0.00315142, 0.0124486, 0.00315142, 0.00315142
17.0022, 0, 0.0123018, 0.00288469, 1.41421, -0.0123018, 0, 0.00288469, 0.00288469, 0.00288469, 0.00288469, 0.00288469, 0.00288469, 0.00288469, 0.00288469, 0.00288469, 0.00288469, 0.00288469, 0.00288469, 0.00288469, 0.0028861, 0.00288469, 0.0123004, 0.00288469, 0.00288469
17.0101, 0, 0.0121475, 0.00261009, 1.41421, -0.0121475, 0, 0.00261009, 0.00261009, 0.00261009, 0.00261009, 0.00261009, 0.00261009, 0.00261009, 0.00261009, 0.00261009, 0.00261009, 0.00261009, 0.00261009, 0.00261009, 0.00261151, 0.00261009, 0.0121461, 0.00261009, 0.00261009
17.018, 2, 0.0119965, 0.00233705, 2, 1.988, 0, 0.00233705, 0.00233705, 0.00233705, 0.00233705, 0.00233705, 0.00233705, 0.00233705, 0.00233705, 0.00233705, 0.00233705, 0.00233705, 0.00233705, 0.00233705, 0.00233848, 0.00233705, 0.0119951, 0.00233705, 0.00233705
17.0259, 0, 0.0118538, 0.00207054, 1.41421, -0.0118538, 0, 0.00207054, 0.00207054, 0.00207054, 0.00207054, 0.00207054, 0.00207054, 0.00207054, 0.00207054, 0.00207054, 0.00207054, 0.00207054, 0.00207054, 0.00207054, 0.00207196, 0.00207054, 0.0118524, 0.00207054, 0.00207054
17.0338, 2, 0.0117218, 0.00181293, 2, 1.98828, 0, 0.00181293, 0.00181293, 0.00181293, 0.00181293, 0.00181293, 0.00181293, 0.00181293, 0.00181293, 0.00181293, 0.00181293, 0.00181293, 0.00181293, 0.00181293, 0.00181435, 0.00181293, 0.0117204, 0.00181293, 0.00181293
17.0416, 2, 0.0115971, 0.00156074, 2, 1.9884, 0, 0.00156074, 0.00156074, 0.00156074, 0.00156074, 0.00156074, 0.00156074, 0.00156074, 0.00156074, 0.00156074, 0.00156074, 0.00156074, 0.00156074, 0.00156074, 0.00156217, 0.00156074, 0.0115957, 0.00156074, 0.00156074
17.0495, 0, 0.0114752, 0.00130939, 1.41421, -0.0114752, 0, 0.00130939, 0.00130939, 0.00130939, 0.00130939, 0.00130939, 0.00130939, 0.00130939, 0.00130939, 0.00130939, 0.00130939, 0.00130939, 0.00130939, 0.00130939, 0.00131082, 0.00130939, 0.0114737, 0.00130939, 0.00130939
17.0574, 0, 0.0113633, 0.00106623, 1.41421, -0.0113633, 0, 0.00106623, 0.00106623, 0.00106623, 0.00106623, 0.00106623, 0.00106623, 0.00106623, 0.00106623, 0.00106623, 0.00106623, 0.00106623, 0.00106623, 0.00106623, 0.00106766, 0.00106623, 0.0113619, 0.00106623, 0.00106623
17.0653, 2, 0.0112672, 0.000836843, 2, 1.98873, 0, 0.000836843, 0.000836843, 0.000836843, 0.000836843, 0.000836843, 0.000836843, 0.000836843, 0.000836843, 0.000836843, 0.000836843, 0.000836843, 0.000836843, 0.000836843, 0.000838273, 0.000836843, 0.0112658, 0.000836843, 0.000836843
17.0732, 4, 0.0111939, 0.000628188, 2.44949, 3.98881, 0, 0.000628188, 0.000628188, 0.000628188, 0.000628188, 0.000628188, 0.000628188, 0.000628188, 0.000628188, 0.000628188, 0.000628188, 0.000628188, 0.000628188, 0.000628188, 0.000629619, 0.000628188, 0.0111924, 0.000628188, 0.000628188
17.0811, 0, 0.0111464, 0.00044334, 1.41421, -0.0111464, 0, 0.00044334, 0.00044334, 0.00044334, 0.00044334, 0.00044334, 0.00044334, 0.00044334, 0.00044334, 0.00044334, 0.00044334, 0.00044334, 0.00044334, 0.00044334, 0.000444773, 0.00044334, 0.0111449, 0.00044334, 0.00044334
17.089, 0, 0.0111294, 0.000286933, 1.41421, -0.0111294, 0, 0.000286933, 0.000286933, 0.000286933, 0.000286933, 0.000286933, 0.000286933, 0.000286933, 0.000286933, 0.000286933, 0.000286933, 0.000286933, 0.000286933, 0.000286933, 0.000288367, 0.000286933, 0.0111279, 0.000286933, 0.000286933
17.0968, 0, 0.0111466, 0.000162559, 1.41421, -0.0111466, 0, 0.000162559, 0.000162559, 0.000162559, 0.000162559, 0.000162559, 0.000162559, 0.000162559, 0.000162559, 0.000162559, 0.000162559, 0.000162559, 0.000162559, 0.000162559, 0.000163994, 0.000162559, 0.0111452, 0.000162559, 0.000162559
17.1047, 0, 0.0112003, 7.25067e-05, 1.41421, -0.0112003, 0, 7.25067e-05, 7.25067e-05, 7.25067e-05, 7.25067e-05, 7.25067e-05, 7.25067e-05, 7.25067e-05, 7.25067e-05, 7.25067e-05, 7.25067e-05, 7.25067e-05, 7.25067e-05, 7.25067e-05, 7.39431e-05, 7.25067e-05, 0.0111989, 7.25067e-05, 7.25067e-05
17.1126, 0, 0.0112919, 1.81267e-05, 1.41421, -0.0112919, 0, 1.81267e-05, 1.81267e-05, 1.81267e-05, 1.81267e-05, 1.81267e-05, 1.81267e-05, 1.81267e-05, 1.81267e-05, 1.81267e-05, 1.81267e-05, 1.81267e-05, 1.81267e-05, 1.81267e-05, 1.95644e-05, 1.81267e-05, 0.0112904, 1.81267e-05, 1.81267e-05
17.1205, 0, 0.0114219, 0, 1.41421, -0.0114219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43914e-06, 0, 0.0114205, 0, 0
