   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_184.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.5422, 2, 0.26882, 0.268815, 2, 1.73118, 0, 0.268815, 0.268815, 0.268815, 0.268815, 0.268815, 0.268815, 0.268815, 0.268815, 0.268815, 0.268815, 0.268815, 0.268815, 0.268815, 0.268815, 0.268816, 0.268815, 0.268818, 0.268815, 0.268815
15.55, 0, 0.264643, 0.264637, 1.41421, -0.264643, 0, 0.264637, 0.264637, 0.264637, 0.264637, 0.264637, 0.264637, 0.264637, 0.264637, 0.264637, 0.264637, 0.264637, 0.264637, 0.264637, 0.264637, 0.264639, 0.264637, 0.264642, 0.264637, 0.264637
15.5579, 6, 0.26004, 0.260033, 2.82843, 5.73996, 0, 0.260033, 0.260033, 0.260033, 0.260033, 0.260033, 0.260033, 0.260033, 0.260033, 0.260033, 0.260033, 0.260033, 0.260033, 0.260033, 0.260033, 0.260035, 0.260033, 0.260039, 0.260033, 0.260033
15.5658, 2, 0.255478, 0.25547, 2, 1.74452, 0, 0.25547, 0.25547, 0.25547, 0.25547, 0.25547, 0.25547, 0.25547, 0.25547, 0.25547, 0.25547, 0.25547, 0.25547, 0.25547, 0.25547, 0.255471, 0.25547, 0.255477, 0.25547, 0.25547
15.5737, 0, 0.253619, 0.253609, 1.41421, -0.253619, 0, 0.253609, 0.253609, 0.253609, 0.253609, 0.253609, 0.253609, 0.253609, 0.253609, 0.253609, 0.253609, 0.253609, 0.253609, 0.253609, 0.253609, 0.253611, 0.253609, 0.253618, 0.253609, 0.253609
15.5816, 2, 0.250412, 0.2504, 2, 1.74959, 0, 0.2504, 0.2504, 0.2504, 0.2504, 0.2504, 0.2504, 0.2504, 0.2504, 0.2504, 0.2504, 0.2504, 0.2504, 0.2504, 0.2504, 0.250401, 0.2504, 0.25041, 0.2504, 0.2504
15.5895, 0, 0.24607, 0.246056, 1.41421, -0.24607, 0, 0.246056, 0.246056, 0.246056, 0.246056, 0.246056, 0.246056, 0.246056, 0.246056, 0.246056, 0.246056, 0.246056, 0.246056, 0.246056, 0.246056, 0.246057, 0.246056, 0.246068, 0.246056, 0.246056
15.5974, 0, 0.241195, 0.241178, 1.41421, -0.241195, 0, 0.241178, 0.241178, 0.241178, 0.241178, 0.241178, 0.241178, 0.241178, 0.241178, 0.241178, 0.241178, 0.241178, 0.241178, 0.241178, 0.241178, 0.241179, 0.241178, 0.241193, 0.241178, 0.241178
15.6052, 0, 0.236369, 0.236349, 1.41421, -0.236369, 0, 0.236349, 0.236349, 0.236349, 0.236349, 0.236349, 0.236349, 0.236349, 0.236349, 0.236349, 0.236349, 0.236349, 0.236349, 0.236349, 0.236349, 0.236351, 0.236349, 0.236368, 0.236349, 0.236349
15.6131, 0, 0.235026, 0.235003, 1.41421, -0.235026, 0, 0.235003, 0.235003, 0.235003, 0.235003, 0.235003, 0.235003, 0.235003, 0.235003, 0.235003, 0.235003, 0.235003, 0.235003, 0.235003, 0.235003, 0.235004, 0.235003, 0.235025, 0.235003, 0.235003
15.621, 0, 0.232091, 0.232063, 1.41421, -0.232091, 0, 0.232063, 0.232063, 0.232063, 0.232063, 0.232063, 0.232063, 0.232063, 0.232063, 0.232063, 0.232063, 0.232063, 0.232063, 0.232063, 0.232063, 0.232065, 0.232063, 0.23209, 0.232063, 0.232063
15.6289, 0, 0.227806, 0.227773, 1.41421, -0.227806, 0, 0.227773, 0.227773, 0.227773, 0.227773, 0.227773, 0.227773, 0.227773, 0.227773, 0.227773, 0.227773, 0.227773, 0.227773, 0.227773, 0.227773, 0.227774, 0.227773, 0.227804, 0.227773, 0.227773
15.6368, 0, 0.222885, 0.222846, 1.41421, -0.222885, 0, 0.222846, 0.222846, 0.222846, 0.222846, 0.222846, 0.222846, 0.222846, 0.222846, 0.222846, 0.222846, 0.222846, 0.222846, 0.222846, 0.222846, 0.222847, 0.222846, 0.222883, 0.222846, 0.222846
15.6447, 2, 0.218018, 0.217972, 2, 1.78198, 0, 0.217972, 0.217972, 0.217972, 0.217972, 0.217972, 0.217972, 0.217972, 0.217972, 0.217972, 0.217972, 0.217972, 0.217972, 0.217972, 0.217972, 0.217974, 0.217972, 0.218017, 0.217972, 0.217972
15.6526, 2, 0.216939, 0.216886, 2, 1.78306, 0, 0.216886, 0.216886, 0.216886, 0.216886, 0.216886, 0.216886, 0.216886, 0.216886, 0.216886, 0.216886, 0.216886, 0.216886, 0.216886, 0.216886, 0.216887, 0.216886, 0.216938, 0.216886, 0.216886
15.6604, 4, 0.214075, 0.214013, 2.44949, 3.78593, 0, 0.214013, 0.214013, 0.214013, 0.214013, 0.214013, 0.214013, 0.214013, 0.214013, 0.214013, 0.214013, 0.214013, 0.214013, 0.214013, 0.214013, 0.214014, 0.214013, 0.214073, 0.214013, 0.214013
15.6683, 0, 0.209687, 0.209615, 1.41421, -0.209687, 0, 0.209615, 0.209615, 0.209615, 0.209615, 0.209615, 0.209615, 0.209615, 0.209615, 0.209615, 0.209615, 0.209615, 0.209615, 0.209615, 0.209615, 0.209617, 0.209615, 0.209686, 0.209615, 0.209615
15.6762, 0, 0.204585, 0.204502, 1.41421, -0.204585, 0, 0.204502, 0.204502, 0.204502, 0.204502, 0.204502, 0.204502, 0.204502, 0.204502, 0.204502, 0.204502, 0.204502, 0.204502, 0.204502, 0.204502, 0.204503, 0.204502, 0.204583, 0.204502, 0.204502
15.6841, 0, 0.199546, 0.199451, 1.41421, -0.199546, 0, 0.199451, 0.199451, 0.199451, 0.199451, 0.199451, 0.199451, 0.199451, 0.199451, 0.199451, 0.199451, 0.199451, 0.199451, 0.199451, 0.199451, 0.199452, 0.199451, 0.199545, 0.199451, 0.199451
15.692, 2, 0.198927, 0.198817, 2, 1.80107, 0, 0.198817, 0.198817, 0.198817, 0.198817, 0.198817, 0.198817, 0.198817, 0.198817, 0.198817, 0.198817, 0.198817, 0.198817, 0.198817, 0.198817, 0.198819, 0.198817, 0.198925, 0.198817, 0.198817
15.6999, 2, 0.196329, 0.196205, 2, 1.80367, 0, 0.196205, 0.196205, 0.196205, 0.196205, 0.196205, 0.196205, 0.196205, 0.196205, 0.196205, 0.196205, 0.196205, 0.196205, 0.196205, 0.196205, 0.196206, 0.196205, 0.196328, 0.196205, 0.196205
15.7078, 2, 0.192037, 0.191895, 2, 1.80796, 0, 0.191895, 0.191895, 0.191895, 0.191895, 0.191895, 0.191895, 0.191895, 0.191895, 0.191895, 0.191895, 0.191895, 0.191895, 0.191895, 0.191895, 0.191897, 0.191895, 0.192036, 0.191895, 0.191895
15.7156, 0, 0.18695, 0.186789, 1.41421, -0.18695, 0, 0.186789, 0.186789, 0.186789, 0.186789, 0.186789, 0.186789, 0.186789, 0.186789, 0.186789, 0.186789, 0.186789, 0.186789, 0.186789, 0.186789, 0.18679, 0.186789, 0.186948, 0.186789, 0.186789
15.7235, 2, 0.181933, 0.181752, 2, 1.81807, 0, 0.181752, 0.181752, 0.181752, 0.181752, 0.181752, 0.181752, 0.181752, 0.181752, 0.181752, 0.181752, 0.181752, 0.181752, 0.181752, 0.181752, 0.181753, 0.181752, 0.181932, 0.181752, 0.181752
15.7314, 2, 0.181531, 0.181328, 2, 1.81847, 0, 0.181328, 0.181328, 0.181328, 0.181328, 0.181328, 0.181328, 0.181328, 0.181328, 0.181328, 0.181328, 0.181328, 0.181328, 0.181328, 0.181328, 0.181329, 0.181328, 0.18153, 0.181328, 0.181328
15.7393, 2, 0.179017, 0.178789, 2, 1.82098, 0, 0.178789, 0.178789, 0.178789, 0.178789, 0.178789, 0.178789, 0.178789, 0.178789, 0.178789, 0.178789, 0.178789, 0.178789, 0.178789, 0.178789, 0.178791, 0.178789, 0.179016, 0.178789, 0.178789
15.7472, 2, 0.174689, 0.174435, 2, 1.82531, 0, 0.174435, 0.174435, 0.174435, 0.174435, 0.174435, 0.174435, 0.174435, 0.174435, 0.174435, 0.174435, 0.174435, 0.174435, 0.174435, 0.174435, 0.174437, 0.174435, 0.174688, 0.174435, 0.174435
15.7551, 0, 0.169515, 0.169233, 1.41421, -0.169515, 0, 0.169233, 0.169233, 0.169233, 0.169233, 0.169233, 0.169233, 0.169233, 0.169233, 0.169233, 0.169233, 0.169233, 0.169233, 0.169233, 0.169233, 0.169234, 0.169233, 0.169513, 0.169233, 0.169233
15.7629, 0, 0.164421, 0.164109, 1.41421, -0.164421, 0, 0.164109, 0.164109, 0.164109, 0.164109, 0.164109, 0.164109, 0.164109, 0.164109, 0.164109, 0.164109, 0.164109, 0.164109, 0.164109, 0.164109, 0.16411, 0.164109, 0.16442, 0.164109, 0.164109
15.7708, 0, 0.16439, 0.164046, 1.41421, -0.16439, 0, 0.164046, 0.164046, 0.164046, 0.164046, 0.164046, 0.164046, 0.164046, 0.164046, 0.164046, 0.164046, 0.164046, 0.164046, 0.164046, 0.164046, 0.164048, 0.164046, 0.164389, 0.164046, 0.164046
15.7787, 0, 0.162124, 0.161746, 1.41421, -0.162124, 0, 0.161746, 0.161746, 0.161746, 0.161746, 0.161746, 0.161746, 0.161746, 0.161746, 0.161746, 0.161746, 0.161746, 0.161746, 0.161746, 0.161746, 0.161748, 0.161746, 0.162123, 0.161746, 0.161746
15.7866, 0, 0.157936, 0.157522, 1.41421, -0.157936, 0, 0.157522, 0.157522, 0.157522, 0.157522, 0.157522, 0.157522, 0.157522, 0.157522, 0.157522, 0.157522, 0.157522, 0.157522, 0.157522, 0.157522, 0.157524, 0.157522, 0.157935, 0.157522, 0.157522
15.7945, 0, 0.152854, 0.152402, 1.41421, -0.152854, 0, 0.152402, 0.152402, 0.152402, 0.152402, 0.152402, 0.152402, 0.152402, 0.152402, 0.152402, 0.152402, 0.152402, 0.152402, 0.152402, 0.152402, 0.152404, 0.152402, 0.152852, 0.152402, 0.152402
15.8024, 4, 0.147857, 0.147367, 2.44949, 3.85214, 0, 0.147367, 0.147367, 0.147367, 0.147367, 0.147367, 0.147367, 0.147367, 0.147367, 0.147367, 0.147367, 0.147367, 0.147367, 0.147367, 0.147367, 0.147368, 0.147367, 0.147856, 0.147367, 0.147367
15.8103, 2, 0.147983, 0.147452, 2, 1.85202, 0, 0.147452, 0.147452, 0.147452, 0.147452, 0.147452, 0.147452, 0.147452, 0.147452, 0.147452, 0.147452, 0.147452, 0.147452, 0.147452, 0.147452, 0.147453, 0.147452, 0.147982, 0.147452, 0.147452
15.8181, 0, 0.145806, 0.145232, 1.41421, -0.145806, 0, 0.145232, 0.145232, 0.145232, 0.145232, 0.145232, 0.145232, 0.145232, 0.145232, 0.145232, 0.145232, 0.145232, 0.145232, 0.145232, 0.145232, 0.145233, 0.145232, 0.145804, 0.145232, 0.145232
15.826, 2, 0.141649, 0.141032, 2, 1.85835, 0, 0.141032, 0.141032, 0.141032, 0.141032, 0.141032, 0.141032, 0.141032, 0.141032, 0.141032, 0.141032, 0.141032, 0.141032, 0.141032, 0.141032, 0.141033, 0.141032, 0.141648, 0.141032, 0.141032
15.8339, 2, 0.136577, 0.135914, 2, 1.86342, 0, 0.135914, 0.135914, 0.135914, 0.135914, 0.135914, 0.135914, 0.135914, 0.135914, 0.135914, 0.135914, 0.135914, 0.135914, 0.135914, 0.135914, 0.135916, 0.135914, 0.136575, 0.135914, 0.135914
15.8418, 0, 0.1316, 0.130892, 1.41421, -0.1316, 0, 0.130892, 0.130892, 0.130892, 0.130892, 0.130892, 0.130892, 0.130892, 0.130892, 0.130892, 0.130892, 0.130892, 0.130892, 0.130892, 0.130892, 0.130893, 0.130892, 0.131598, 0.130892, 0.130892
15.8497, 0, 0.132006, 0.131251, 1.41421, -0.132006, 0, 0.131251, 0.131251, 0.131251, 0.131251, 0.131251, 0.131251, 0.131251, 0.131251, 0.131251, 0.131251, 0.131251, 0.131251, 0.131251, 0.131251, 0.131252, 0.131251, 0.132005, 0.131251, 0.131251
15.8576, 0, 0.130052, 0.129249, 1.41421, -0.130052, 0, 0.129249, 0.129249, 0.129249, 0.129249, 0.129249, 0.129249, 0.129249, 0.129249, 0.129249, 0.129249, 0.129249, 0.129249, 0.129249, 0.129249, 0.129251, 0.129249, 0.13005, 0.129249, 0.129249
15.8655, 0, 0.126071, 0.12522, 1.41421, -0.126071, 0, 0.12522, 0.12522, 0.12522, 0.12522, 0.12522, 0.12522, 0.12522, 0.12522, 0.12522, 0.12522, 0.12522, 0.12522, 0.12522, 0.12522, 0.125222, 0.12522, 0.126069, 0.12522, 0.12522
15.8733, 0, 0.121155, 0.120256, 1.41421, -0.121155, 0, 0.120256, 0.120256, 0.120256, 0.120256, 0.120256, 0.120256, 0.120256, 0.120256, 0.120256, 0.120256, 0.120256, 0.120256, 0.120256, 0.120256, 0.120258, 0.120256, 0.121154, 0.120256, 0.120256
15.8812, 0, 0.11634, 0.115393, 1.41421, -0.11634, 0, 0.115393, 0.115393, 0.115393, 0.115393, 0.115393, 0.115393, 0.115393, 0.115393, 0.115393, 0.115393, 0.115393, 0.115393, 0.115393, 0.115393, 0.115394, 0.115393, 0.116339, 0.115393, 0.115393
15.8891, 2, 0.116942, 0.115946, 2, 1.88306, 0, 0.115946, 0.115946, 0.115946, 0.115946, 0.115946, 0.115946, 0.115946, 0.115946, 0.115946, 0.115946, 0.115946, 0.115946, 0.115946, 0.115946, 0.115947, 0.115946, 0.116941, 0.115946, 0.115946
15.897, 0, 0.115116, 0.114072, 1.41421, -0.115116, 0, 0.114072, 0.114072, 0.114072, 0.114072, 0.114072, 0.114072, 0.114072, 0.114072, 0.114072, 0.114072, 0.114072, 0.114072, 0.114072, 0.114072, 0.114073, 0.114072, 0.115114, 0.114072, 0.114072
15.9049, 0, 0.111198, 0.110106, 1.41421, -0.111198, 0, 0.110106, 0.110106, 0.110106, 0.110106, 0.110106, 0.110106, 0.110106, 0.110106, 0.110106, 0.110106, 0.110106, 0.110106, 0.110106, 0.110106, 0.110107, 0.110106, 0.111196, 0.110106, 0.110106
15.9128, 0, 0.106322, 0.105183, 1.41421, -0.106322, 0, 0.105183, 0.105183, 0.105183, 0.105183, 0.105183, 0.105183, 0.105183, 0.105183, 0.105183, 0.105183, 0.105183, 0.105183, 0.105183, 0.105183, 0.105184, 0.105183, 0.106321, 0.105183, 0.105183
15.9207, 0, 0.101558, 0.100373, 1.41421, -0.101558, 0, 0.100373, 0.100373, 0.100373, 0.100373, 0.100373, 0.100373, 0.100373, 0.100373, 0.100373, 0.100373, 0.100373, 0.100373, 0.100373, 0.100373, 0.100374, 0.100373, 0.101557, 0.100373, 0.100373
15.9285, 0, 0.102451, 0.101219, 1.41421, -0.102451, 0, 0.101219, 0.101219, 0.101219, 0.101219, 0.101219, 0.101219, 0.101219, 0.101219, 0.101219, 0.101219, 0.101219, 0.101219, 0.101219, 0.101219, 0.101221, 0.101219, 0.102449, 0.101219, 0.101219
15.9364, 2, 0.100863, 0.0995864, 2, 1.89914, 0, 0.0995864, 0.0995864, 0.0995864, 0.0995864, 0.0995864, 0.0995864, 0.0995864, 0.0995864, 0.0995864, 0.0995864, 0.0995864, 0.0995864, 0.0995864, 0.0995864, 0.0995879, 0.0995864, 0.100861, 0.0995864, 0.0995864
15.9443, 4, 0.097123, 0.0958027, 2.44949, 3.90288, 0, 0.0958027, 0.0958027, 0.0958027, 0.0958027, 0.0958027, 0.0958027, 0.0958027, 0.0958027, 0.0958027, 0.0958027, 0.0958027, 0.0958027, 0.0958027, 0.0958027, 0.0958042, 0.0958027, 0.0971215, 0.0958027, 0.0958027
15.9522, 0, 0.0924033, 0.0910403, 1.41421, -0.0924033, 0, 0.0910403, 0.0910403, 0.0910403, 0.0910403, 0.0910403, 0.0910403, 0.0910403, 0.0910403, 0.0910403, 0.0910403, 0.0910403, 0.0910403, 0.0910403, 0.0910403, 0.0910417, 0.0910403, 0.0924018, 0.0910403, 0.0910403
15.9601, 0, 0.0878038, 0.0863993, 1.41421, -0.0878038, 0, 0.0863993, 0.0863993, 0.0863993, 0.0863993, 0.0863993, 0.0863993, 0.0863993, 0.0863993, 0.0863993, 0.0863993, 0.0863993, 0.0863993, 0.0863993, 0.0863993, 0.0864007, 0.0863993, 0.0878023, 0.0863993, 0.0863993
15.968, 2, 0.0888249, 0.08738, 2, 1.91118, 0, 0.08738, 0.08738, 0.08738, 0.08738, 0.08738, 0.08738, 0.08738, 0.08738, 0.08738, 0.08738, 0.08738, 0.08738, 0.08738, 0.08738, 0.0873815, 0.08738, 0.0888235, 0.08738, 0.08738
15.9759, 0, 0.0873671, 0.0858831, 1.41421, -0.0873671, 0, 0.0858831, 0.0858831, 0.0858831, 0.0858831, 0.0858831, 0.0858831, 0.0858831, 0.0858831, 0.0858831, 0.0858831, 0.0858831, 0.0858831, 0.0858831, 0.0858831, 0.0858845, 0.0858831, 0.0873657, 0.0858831, 0.0858831
15.9837, 0, 0.0837492, 0.0822273, 1.41421, -0.0837492, 0, 0.0822273, 0.0822273, 0.0822273, 0.0822273, 0.0822273, 0.0822273, 0.0822273, 0.0822273, 0.0822273, 0.0822273, 0.0822273, 0.0822273, 0.0822273, 0.0822273, 0.0822288, 0.0822273, 0.0837478, 0.0822273, 0.0822273
15.9916, 4, 0.0791582, 0.0775995, 2.44949, 3.92084, 0, 0.0775995, 0.0775995, 0.0775995, 0.0775995, 0.0775995, 0.0775995, 0.0775995, 0.0775995, 0.0775995, 0.0775995, 0.0775995, 0.0775995, 0.0775995, 0.0775995, 0.077601, 0.0775995, 0.0791567, 0.0775995, 0.0775995
15.9995, 2, 0.0746999, 0.0731058, 2, 1.9253, 0, 0.0731058, 0.0731058, 0.0731058, 0.0731058, 0.0731058, 0.0731058, 0.0731058, 0.0731058, 0.0731058, 0.0731058, 0.0731058, 0.0731058, 0.0731058, 0.0731058, 0.0731072, 0.0731058, 0.0746984, 0.0731058, 0.0731058
16.0074, 0, 0.0758475, 0.0742191, 1.41421, -0.0758475, 0, 0.0742191, 0.0742191, 0.0742191, 0.0742191, 0.0742191, 0.0742191, 0.0742191, 0.0742191, 0.0742191, 0.0742191, 0.0742191, 0.0742191, 0.0742191, 0.0742191, 0.0742205, 0.0742191, 0.075846, 0.0742191, 0.0742191
16.0153, 0, 0.0745764, 0.0729147, 1.41421, -0.0745764, 0, 0.0729147, 0.0729147, 0.0729147, 0.0729147, 0.0729147, 0.0729147, 0.0729147, 0.0729147, 0.0729147, 0.0729147, 0.0729147, 0.0729147, 0.0729147, 0.0729147, 0.0729162, 0.0729147, 0.0745749, 0.0729147, 0.0729147
16.0232, 0, 0.0711921, 0.0694983, 1.41421, -0.0711921, 0, 0.0694983, 0.0694983, 0.0694983, 0.0694983, 0.0694983, 0.0694983, 0.0694983, 0.0694983, 0.0694983, 0.0694983, 0.0694983, 0.0694983, 0.0694983, 0.0694983, 0.0694998, 0.0694983, 0.0711907, 0.0694983, 0.0694983
16.0311, 2, 0.0668646, 0.0651397, 2, 1.93314, 0, 0.0651397, 0.0651397, 0.0651397, 0.0651397, 0.0651397, 0.0651397, 0.0651397, 0.0651397, 0.0651397, 0.0651397, 0.0651397, 0.0651397, 0.0651397, 0.0651397, 0.0651411, 0.0651397, 0.0668632, 0.0651397, 0.0651397
16.0389, 0, 0.0626774, 0.0609222, 1.41421, -0.0626774, 0, 0.0609222, 0.0609222, 0.0609222, 0.0609222, 0.0609222, 0.0609222, 0.0609222, 0.0609222, 0.0609222, 0.0609222, 0.0609222, 0.0609222, 0.0609222, 0.0609222, 0.0609236, 0.0609222, 0.0626759, 0.0609222, 0.0609222
16.0468, 2, 0.0637684, 0.0619838, 2, 1.93623, 0, 0.0619838, 0.0619838, 0.0619838, 0.0619838, 0.0619838, 0.0619838, 0.0619838, 0.0619838, 0.0619838, 0.0619838, 0.0619838, 0.0619838, 0.0619838, 0.0619838, 0.0619852, 0.0619838, 0.0637669, 0.0619838, 0.0619838
16.0547, 0, 0.0625837, 0.0607704, 1.41421, -0.0625837, 0, 0.0607704, 0.0607704, 0.0607704, 0.0607704, 0.0607704, 0.0607704, 0.0607704, 0.0607704, 0.0607704, 0.0607704, 0.0607704, 0.0607704, 0.0607704, 0.0607704, 0.0607719, 0.0607704, 0.0625822, 0.0607704, 0.0607704
16.0626, 0, 0.0594186, 0.0575774, 1.41421, -0.0594186, 0, 0.0575774, 0.0575774, 0.0575774, 0.0575774, 0.0575774, 0.0575774, 0.0575774, 0.0575774, 0.0575774, 0.0575774, 0.0575774, 0.0575774, 0.0575774, 0.0575774, 0.0575788, 0.0575774, 0.0594171, 0.0575774, 0.0575774
16.0705, 0, 0.0553829, 0.0535144, 1.41421, -0.0553829, 0, 0.0535144, 0.0535144, 0.0535144, 0.0535144, 0.0535144, 0.0535144, 0.0535144, 0.0535144, 0.0535144, 0.0535144, 0.0535144, 0.0535144, 0.0535144, 0.0535144, 0.0535158, 0.0535144, 0.0553815, 0.0535144, 0.0535144
16.0784, 0, 0.0514954, 0.0496, 1.41421, -0.0514954, 0, 0.0496, 0.0496, 0.0496, 0.0496, 0.0496, 0.0496, 0.0496, 0.0496, 0.0496, 0.0496, 0.0496, 0.0496, 0.0496, 0.0496, 0.0496014, 0.0496, 0.0514939, 0.0496, 0.0496
16.0863, 0, 0.052565, 0.0506432, 1.41421, -0.052565, 0, 0.0506432, 0.0506432, 0.0506432, 0.0506432, 0.0506432, 0.0506432, 0.0506432, 0.0506432, 0.0506432, 0.0506432, 0.0506432, 0.0506432, 0.0506432, 0.0506432, 0.0506446, 0.0506432, 0.0525635, 0.0506432, 0.0506432
16.0941, 2, 0.0515216, 0.0495737, 2, 1.94848, 0, 0.0495737, 0.0495737, 0.0495737, 0.0495737, 0.0495737, 0.0495737, 0.0495737, 0.0495737, 0.0495737, 0.0495737, 0.0495737, 0.0495737, 0.0495737, 0.0495737, 0.0495752, 0.0495737, 0.0515201, 0.0495737, 0.0495737
16.102, 0, 0.0486472, 0.0466736, 1.41421, -0.0486472, 0, 0.0466736, 0.0466736, 0.0466736, 0.0466736, 0.0466736, 0.0466736, 0.0466736, 0.0466736, 0.0466736, 0.0466736, 0.0466736, 0.0466736, 0.0466736, 0.0466736, 0.046675, 0.0466736, 0.0486457, 0.0466736, 0.0466736
16.1099, 0, 0.0449801, 0.0429811, 1.41421, -0.0449801, 0, 0.0429811, 0.0429811, 0.0429811, 0.0429811, 0.0429811, 0.0429811, 0.0429811, 0.0429811, 0.0429811, 0.0429811, 0.0429811, 0.0429811, 0.0429811, 0.0429811, 0.0429825, 0.0429811, 0.0449787, 0.0429811, 0.0429811
16.1178, 0, 0.0414651, 0.0394407, 1.41421, -0.0414651, 0, 0.0394407, 0.0394407, 0.0394407, 0.0394407, 0.0394407, 0.0394407, 0.0394407, 0.0394407, 0.0394407, 0.0394407, 0.0394407, 0.0394407, 0.0394407, 0.0394407, 0.0394422, 0.0394407, 0.0414637, 0.0394407, 0.0394407
16.1257, 2, 0.0424491, 0.0403994, 2, 1.95755, 0, 0.0403994, 0.0403994, 0.0403994, 0.0403994, 0.0403994, 0.0403994, 0.0403994, 0.0403994, 0.0403994, 0.0403994, 0.0403994, 0.0403994, 0.0403994, 0.0403994, 0.0404009, 0.0403994, 0.0424476, 0.0403994, 0.0403994
16.1336, 0, 0.0415052, 0.0394304, 1.41421, -0.0415052, 0, 0.0394304, 0.0394304, 0.0394304, 0.0394304, 0.0394304, 0.0394304, 0.0394304, 0.0394304, 0.0394304, 0.0394304, 0.0394304, 0.0394304, 0.0394304, 0.0394304, 0.0394319, 0.0394304, 0.0415037, 0.0394304, 0.0394304
16.1414, 4, 0.0389011, 0.0368012, 2.44949, 3.9611, 0, 0.0368012, 0.0368012, 0.0368012, 0.0368012, 0.0368012, 0.0368012, 0.0368012, 0.0368012, 0.0368012, 0.0368012, 0.0368012, 0.0368012, 0.0368012, 0.0368012, 0.0368027, 0.0368012, 0.0388997, 0.0368012, 0.0368012
16.1493, 0, 0.0355948, 0.0334697, 1.41421, -0.0355948, 0, 0.0334697, 0.0334697, 0.0334697, 0.0334697, 0.0334697, 0.0334697, 0.0334697, 0.0334697, 0.0334697, 0.0334697, 0.0334697, 0.0334697, 0.0334697, 0.0334697, 0.0334712, 0.0334697, 0.0355934, 0.0334697, 0.0334697
16.1572, 0, 0.0324466, 0.0302962, 1.41421, -0.0324466, 0, 0.0302962, 0.0302962, 0.0302962, 0.0302962, 0.0302962, 0.0302962, 0.0302962, 0.0302962, 0.0302962, 0.0302962, 0.0302962, 0.0302962, 0.0302962, 0.0302962, 0.0302977, 0.0302962, 0.0324451, 0.0302962, 0.0302962
16.1651, 0, 0.0333713, 0.0311955, 1.41421, -0.0333713, 0, 0.0311955, 0.0311955, 0.0311955, 0.0311955, 0.0311955, 0.0311955, 0.0311955, 0.0311955, 0.0311955, 0.0311955, 0.0311955, 0.0311955, 0.0311955, 0.0311955, 0.031197, 0.0311955, 0.0333698, 0.0311955, 0.0311955
16.173, 0, 0.032564, 0.0303628, 1.41421, -0.032564, 0, 0.0303628, 0.0303628, 0.0303628, 0.0303628, 0.0303628, 0.0303628, 0.0303628, 0.0303628, 0.0303628, 0.0303628, 0.0303628, 0.0303628, 0.0303628, 0.0303628, 0.0303643, 0.0303628, 0.0325626, 0.0303628, 0.0303628
16.1809, 0, 0.0302743, 0.0280473, 1.41421, -0.0302743, 0, 0.0280473, 0.0280473, 0.0280473, 0.0280473, 0.0280473, 0.0280473, 0.0280473, 0.0280473, 0.0280473, 0.0280473, 0.0280473, 0.0280473, 0.0280473, 0.0280473, 0.0280488, 0.0280473, 0.0302728, 0.0280473, 0.0280473
16.1888, 0, 0.0273739, 0.0251211, 1.41421, -0.0273739, 0, 0.0251211, 0.0251211, 0.0251211, 0.0251211, 0.0251211, 0.0251211, 0.0251211, 0.0251211, 0.0251211, 0.0251211, 0.0251211, 0.0251211, 0.0251211, 0.0251211, 0.0251226, 0.0251211, 0.0273724, 0.0251211, 0.0251211
16.1966, 0, 0.0246349, 0.0223561, 1.41421, -0.0246349, 0, 0.0223561, 0.0223561, 0.0223561, 0.0223561, 0.0223561, 0.0223561, 0.0223561, 0.0223561, 0.0223561, 0.0223561, 0.0223561, 0.0223561, 0.0223561, 0.0223561, 0.0223575, 0.0223561, 0.0246334, 0.0223561, 0.0223561
16.2045, 0, 0.025459, 0.0231538, 1.41421, -0.025459, 0, 0.0231538, 0.0231538, 0.0231538, 0.0231538, 0.0231538, 0.0231538, 0.0231538, 0.0231538, 0.0231538, 0.0231538, 0.0231538, 0.0231538, 0.0231538, 0.0231538, 0.0231553, 0.0231538, 0.0254576, 0.0231538, 0.0231538
16.2124, 2, 0.0247645, 0.0224327, 2, 1.97524, 0, 0.0224327, 0.0224327, 0.0224327, 0.0224327, 0.0224327, 0.0224327, 0.0224327, 0.0224327, 0.0224327, 0.0224327, 0.0224327, 0.0224327, 0.0224327, 0.0224327, 0.0224342, 0.0224327, 0.024763, 0.0224327, 0.0224327
16.2203, 2, 0.0227813, 0.0204228, 2, 1.97722, 0, 0.0204228, 0.0204228, 0.0204228, 0.0204228, 0.0204228, 0.0204228, 0.0204228, 0.0204228, 0.0204228, 0.0204228, 0.0204228, 0.0204228, 0.0204228, 0.0204228, 0.0204243, 0.0204228, 0.0227799, 0.0204228, 0.0204228
16.2282, 2, 0.0202885, 0.0179029, 2, 1.97971, 0, 0.0179029, 0.0179029, 0.0179029, 0.0179029, 0.0179029, 0.0179029, 0.0179029, 0.0179029, 0.0179029, 0.0179029, 0.0179029, 0.0179029, 0.0179029, 0.0179029, 0.0179043, 0.0179029, 0.020287, 0.0179029, 0.0179029
