   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_174.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.725177, 0, 0.1078, 0.00698531, 1.41421, -0.1078, 0.00698531, 0.00698663, 0.0167228, 0.00721065, 0.007004, 0.007527, 0.0505125, 0.00821206, 0.00705018, 0.0422517, 0.00703385, 0.00699264, 0.00698533, 0.0166205, 0.00698531, 0.00698531, 0.007499
0.733064, 4, 0.150365, 0.00926014, 2.44949, 3.84964, 0.00926014, 0.00926189, 0.0221905, 0.00955936, 0.00928495, 0.00997945, 0.0739776, 0.0108891, 0.00934628, 0.0560904, 0.00932464, 0.00927008, 0.00926016, 0.0223695, 0.00926014, 0.00926014, 0.00994237
0.74095, 0, 0.206373, 0.0120445, 1.41421, -0.206373, 0.0120445, 0.0120467, 0.0288948, 0.0124344, 0.0120768, 0.0129818, 0.106284, 0.0141673, 0.0121567, 0.0730716, 0.0121286, 0.0120579, 0.0120445, 0.0296719, 0.0120445, 0.0120445, 0.0129337
0.748836, 2, 0.278717, 0.0153762, 2, 1.72128, 0.0153762, 0.0153791, 0.0369337, 0.0158751, 0.0154176, 0.0165755, 0.149773, 0.018092, 0.0155198, 0.0934515, 0.0154841, 0.0153942, 0.0153763, 0.0388217, 0.0153762, 0.0153762, 0.0165142
0.756723, 0, 0.370422, 0.0192739, 1.41421, -0.370422, 0.0192739, 0.0192775, 0.0463609, 0.0199007, 0.0193258, 0.0207807, 0.20698, 0.0226862, 0.0194543, 0.117376, 0.0194098, 0.0192977, 0.0192739, 0.0501551, 0.0192739, 0.0192739, 0.0207045
0.764609, 2, 0.484475, 0.0237314, 2, 1.51553, 0.0237314, 0.0237359, 0.0571732, 0.0245053, 0.0237956, 0.0255917, 0.280475, 0.0279441, 0.0239542, 0.144848, 0.0238998, 0.0237628, 0.0237314, 0.0640665, 0.0237314, 0.0237314, 0.0254988
0.772495, 0, 0.623593, 0.0287146, 1.41421, -0.623593, 0.0287146, 0.0287201, 0.0693016, 0.0296538, 0.0287925, 0.0309724, 0.372636, 0.0338273, 0.028985, 0.175709, 0.0289201, 0.0287556, 0.0287147, 0.0810328, 0.0287146, 0.0287146, 0.0308616
0.780381, 0, 0.789964, 0.0341598, 1.41421, -0.789964, 0.0341598, 0.0341664, 0.082608, 0.035281, 0.0342528, 0.0368549, 0.485355, 0.0402625, 0.0344825, 0.209625, 0.0344072, 0.034213, 0.0341599, 0.101646, 0.0341598, 0.0341598, 0.0367261
0.788268, 0, 0.984953, 0.0399748, 1.41421, -0.984953, 0.0399748, 0.0399825, 0.0968866, 0.0412918, 0.040084, 0.0431408, 0.619713, 0.0471433, 0.0403539, 0.246093, 0.0402687, 0.0400431, 0.0399749, 0.126655, 0.0399748, 0.0399748, 0.0429952
0.796154, 0, 1.20881, 0.0460423, 1.41421, -1.20881, 0.0460423, 0.0460512, 0.111871, 0.0475657, 0.0461686, 0.0497043, 0.775625, 0.0543335, 0.0464808, 0.284457, 0.0463879, 0.0461294, 0.0460424, 0.156998, 0.0460423, 0.0460423, 0.0495452
0.80404, 2, 1.46045, 0.0522266, 2, 0.539554, 0.0522266, 0.0522368, 0.127252, 0.0539628, 0.0523706, 0.0564003, 0.951549, 0.0616753, 0.0527265, 0.323947, 0.0526296, 0.0523369, 0.0522268, 0.193845, 0.0522266, 0.0522266, 0.0562338
0.811927, 0, 1.73725, 0.0583817, 1.41421, -1.73725, 0.0583817, 0.0583932, 0.142689, 0.0603327, 0.0585435, 0.0630717, 1.14425, 0.0689984, 0.0589434, 0.363721, 0.0588491, 0.0585204, 0.0583819, 0.238609, 0.0583817, 0.0583817, 0.0629079
0.819813, 0, 2.03504, 0.0643605, 1.41421, -2.03504, 0.0643605, 0.0643731, 0.15784, 0.0665237, 0.0645399, 0.0695607, 1.34872, 0.0761307, 0.0649832, 0.402918, 0.0649015, 0.0645341, 0.0643606, 0.292929, 0.0643605, 0.0643605, 0.0694145
0.827699, 0, 2.34817, 0.0700248, 1.41421, -2.34817, 0.0700248, 0.0700387, 0.172377, 0.0723934, 0.0702212, 0.0757186, 1.55826, 0.0829103, 0.0707067, 0.440715, 0.0706521, 0.0702415, 0.070025, 0.35862, 0.0700248, 0.0700248, 0.0756119
0.835586, 2, 2.66971, 0.0752547, 2, -0.669705, 0.0752547, 0.0752697, 0.18601, 0.0778177, 0.0754672, 0.0814159, 1.76476, 0.0891955, 0.0759925, 0.476378, 0.0759861, 0.0755247, 0.0752549, 0.437561, 0.0752547, 0.0752547, 0.081379
0.843472, 0, 2.99185, 0.0799551, 1.41421, -2.99185, 0.0799551, 0.0799712, 0.198503, 0.0826985, 0.0801826, 0.0865499, 1.95923, 0.0948736, 0.0807449, 0.509301, 0.0808155, 0.0802915, 0.0799553, 0.531528, 0.0799551, 0.0799551, 0.0866241
0.851358, 2, 3.30634, 0.0840617, 2, -1.30634, 0.0840617, 0.0840787, 0.209685, 0.0869688, 0.0843028, 0.0910501, 2.13236, 0.0998666, 0.0848986, 0.539035, 0.0850857, 0.0844812, 0.0840619, 0.641977, 0.0840617, 0.0840617, 0.0912908
0.859245, 6, 3.60499, 0.0875427, 2.82843, 2.39501, 0.0875427, 0.0875606, 0.219459, 0.0905954, 0.0877958, 0.0948811, 2.27536, 0.104134, 0.0884215, 0.565307, 0.0887774, 0.0880666, 0.0875429, 0.769787, 0.0875427, 0.0875427, 0.0953614
0.867131, 2, 3.88017, 0.0903986, 2, -1.88017, 0.0903986, 0.0904172, 0.227796, 0.0935781, 0.0906623, 0.0980419, 2.38066, 0.107674, 0.0913139, 0.588013, 0.0919068, 0.0910541, 0.0903988, 0.914982, 0.0903986, 0.0903986, 0.0988573
0.875017, 2, 4.12522, 0.0926595, 2, -2.12522, 0.0926595, 0.0926787, 0.234732, 0.0959472, 0.0929321, 0.100563, 2.44264, 0.110516, 0.0936059, 0.607208, 0.0945229, 0.0934803, 0.0926597, 1.07647, 0.0926595, 0.0926595, 0.101838
0.882903, 2, 4.33477, 0.09438, 2, -2.33477, 0.09438, 0.0943998, 0.24036, 0.0977581, 0.0946601, 0.102501, 2.45813, 0.112719, 0.0953524, 0.623079, 0.0967027, 0.0954073, 0.0943802, 1.25186, 0.09438, 0.09438, 0.104397
0.89079, 4, 4.50491, 0.0956334, 2.44949, -0.504911, 0.0956334, 0.0956536, 0.244812, 0.0990856, 0.0959196, 0.103932, 2.42674, 0.114366, 0.0966272, 0.635917, 0.0985452, 0.0969165, 0.0956336, 1.43734, 0.0956334, 0.0956334, 0.10666
0.898676, 2, 4.6332, 0.0965047, 2, -2.6332, 0.0965047, 0.0965253, 0.248249, 0.100016, 0.0967959, 0.104946, 2.35085, 0.11555, 0.0975156, 0.64608, 0.100164, 0.0981005, 0.0965049, 1.62769, 0.0965047, 0.0965047, 0.10878
0.906562, 6, 4.71859, 0.0970846, 2.82843, 1.28141, 0.0970846, 0.0971055, 0.250845, 0.100643, 0.0973797, 0.105638, 2.2354, 0.116372, 0.098109, 0.65396, 0.101681, 0.0990569, 0.0970849, 1.81649, 0.0970846, 0.0970846, 0.110935
0.914449, 4, 4.76125, 0.0974629, 2.44949, -0.761254, 0.0974629, 0.097484, 0.252775, 0.101057, 0.097761, 0.106103, 2.08738, 0.116935, 0.0984976, 0.659961, 0.103218, 0.09988, 0.0974632, 1.99642, 0.0974629, 0.0974629, 0.113329
0.922335, 12, 4.76236, 0.0977242, 3.74166, 7.23764, 0.0977242, 0.0977454, 0.254208, 0.101345, 0.0980245, 0.106429, 1.91523, 0.117332, 0.0987667, 0.664464, 0.104894, 0.100656, 0.0977245, 2.15976, 0.0977242, 0.0977242, 0.116192
0.930221, 10, 4.72393, 0.0979437, 3.4641, 5.27607, 0.0979437, 0.097965, 0.255293, 0.101585, 0.0982457, 0.106697, 1.72804, 0.117649, 0.0989919, 0.66782, 0.106817, 0.101458, 0.0979439, 2.29891, 0.0979437, 0.0979437, 0.11978
0.938108, 2, 4.64866, 0.0981849, 2, -2.64866, 0.0981849, 0.0982064, 0.256162, 0.101841, 0.0984881, 0.106973, 1.53485, 0.117958, 0.0992374, 0.670335, 0.109086, 0.102341, 0.0981852, 2.40702, 0.0981849, 0.0981849, 0.124378
0.945994, 6, 4.5399, 0.0984988, 2.82843, 1.4601, 0.0984987, 0.0985202, 0.256922, 0.102165, 0.0988028, 0.107312, 1.34402, 0.118317, 0.0995542, 0.672264, 0.111778, 0.103344, 0.098499, 2.47858, 0.0984988, 0.0984988, 0.1303
0.95388, 0, 4.40157, 0.0989228, 1.41421, -4.40157, 0.0989227, 0.0989443, 0.257657, 0.102596, 0.0992274, 0.107753, 1.16269, 0.118771, 0.0999802, 0.673813, 0.114962, 0.104484, 0.098923, 2.50988, 0.0989228, 0.0989228, 0.137883
0.961766, 2, 4.23821, 0.099482, 2, -2.23821, 0.0994819, 0.0995036, 0.258428, 0.10316, 0.099787, 0.108324, 0.996461, 0.119348, 0.100541, 0.675139, 0.118689, 0.105765, 0.0994823, 2.49937, 0.099482, 0.099482, 0.147482
0.969653, 6, 4.05495, 0.10019, 2.82843, 1.94505, 0.10019, 0.100212, 0.259278, 0.103872, 0.100495, 0.10904, 0.849243, 0.120066, 0.10125, 0.676361, 0.123002, 0.10717, 0.10019, 2.44779, 0.10019, 0.10019, 0.159449
0.977539, 4, 3.85745, 0.101051, 2.44949, 0.142547, 0.101051, 0.101073, 0.260232, 0.104735, 0.101357, 0.109906, 0.723296, 0.120931, 0.102112, 0.677558, 0.127939, 0.108676, 0.101051, 2.35814, 0.101051, 0.101051, 0.174112
0.985425, 4, 3.65179, 0.102061, 2.44949, 0.348214, 0.10206, 0.102082, 0.261302, 0.105746, 0.102366, 0.110919, 0.619356, 0.121942, 0.103122, 0.678782, 0.133547, 0.110247, 0.102061, 2.23536, 0.102061, 0.102061, 0.191743
0.993312, 6, 3.44422, 0.103209, 2.82843, 2.55578, 0.103208, 0.10323, 0.262487, 0.106894, 0.103514, 0.112069, 0.536886, 0.12309, 0.10427, 0.680063, 0.139897, 0.111847, 0.103209, 2.08595, 0.103209, 0.103209, 0.212517
1.0012, 4, 3.24097, 0.10448, 2.44949, 0.759029, 0.104479, 0.104501, 0.263782, 0.108166, 0.104785, 0.113341, 0.474361, 0.12436, 0.105541, 0.681413, 0.147125, 0.113439, 0.10448, 1.91744, 0.10448, 0.10448, 0.236475
1.00908, 2, 3.04792, 0.105856, 2, -1.04792, 0.105856, 0.105878, 0.265173, 0.109543, 0.106162, 0.114719, 0.429555, 0.125735, 0.106917, 0.68283, 0.155475, 0.11499, 0.105856, 1.73773, 0.105856, 0.105856, 0.263485
1.01697, 4, 2.87034, 0.107319, 2.44949, 1.12966, 0.107318, 0.107341, 0.266644, 0.111006, 0.107625, 0.116182, 0.399814, 0.127196, 0.10838, 0.684305, 0.165394, 0.116473, 0.107319, 1.55461, 0.107319, 0.107319, 0.293205
1.02486, 6, 2.71278, 0.108848, 2.82843, 3.28722, 0.108847, 0.10887, 0.268178, 0.112536, 0.109154, 0.117712, 0.38229, 0.128724, 0.10991, 0.685822, 0.177655, 0.11787, 0.108849, 1.37517, 0.108848, 0.108848, 0.325069
1.03274, 0, 2.57901, 0.110426, 1.41421, -2.57901, 0.110424, 0.110447, 0.269758, 0.114113, 0.110732, 0.119289, 0.374124, 0.1303, 0.111487, 0.687362, 0.193567, 0.119171, 0.110426, 1.20549, 0.110426, 0.110426, 0.358284
1.04063, 2, 2.47226, 0.112033, 2, -0.472259, 0.112031, 0.112055, 0.271367, 0.11572, 0.112339, 0.120897, 0.372596, 0.131907, 0.113095, 0.688901, 0.215257, 0.120378, 0.112033, 1.0503, 0.112033, 0.112033, 0.391843
1.04852, 0, 2.39563, 0.113654, 1.41421, -2.39563, 0.113651, 0.113676, 0.272989, 0.117342, 0.11396, 0.122518, 0.375223, 0.133527, 0.114716, 0.690411, 0.246091, 0.121495, 0.113655, 0.912952, 0.113654, 0.113654, 0.424581
1.0564, 4, 2.35284, 0.115275, 2.44949, 1.64716, 0.115272, 0.115297, 0.274611, 0.118963, 0.115581, 0.124139, 0.379836, 0.135148, 0.116337, 0.691864, 0.291223, 0.122534, 0.115276, 0.795381, 0.115275, 0.115275, 0.455229
1.06429, 0, 2.34916, 0.116884, 1.41421, -2.34916, 0.116879, 0.116906, 0.27622, 0.120571, 0.11719, 0.125748, 0.384623, 0.136756, 0.117945, 0.693223, 0.358319, 0.123512, 0.116884, 0.698251, 0.116884, 0.116884, 0.4825
1.07217, 4, 2.39262, 0.118469, 2.44949, 1.60738, 0.118462, 0.11849, 0.277805, 0.122156, 0.118775, 0.127333, 0.38816, 0.138341, 0.11953, 0.694451, 0.458429, 0.124442, 0.118469, 0.621157, 0.118469, 0.118469, 0.50518
1.08006, 6, 2.49536, 0.12002, 2.82843, 3.50464, 0.120011, 0.120042, 0.279356, 0.123708, 0.120326, 0.128884, 0.389416, 0.139892, 0.121082, 0.695501, 0.606994, 0.125339, 0.120021, 0.562848, 0.12002, 0.12002, 0.52222
1.08795, 4, 2.675, 0.121529, 2.44949, 1.325, 0.121518, 0.121551, 0.280865, 0.125217, 0.121835, 0.130393, 0.387746, 0.141401, 0.122591, 0.696321, 0.824914, 0.126214, 0.12153, 0.521488, 0.121529, 0.121529, 0.53282
1.09583, 2, 2.95586, 0.122986, 2, -0.95586, 0.122971, 0.123008, 0.282322, 0.126674, 0.123292, 0.13185, 0.382861, 0.142858, 0.124048, 0.696852, 1.13948, 0.127073, 0.122987, 0.494882, 0.122986, 0.122986, 0.536496
1.10372, 0, 3.3699, 0.124382, 1.41421, -3.3699, 0.124362, 0.124403, 0.283718, 0.128069, 0.124687, 0.133245, 0.374791, 0.144253, 0.125443, 0.697029, 1.58513, 0.127917, 0.124382, 0.480683, 0.124382, 0.124382, 0.533114
1.11161, 0, 3.95697, 0.125703, 1.41421, -3.95697, 0.125678, 0.125725, 0.285039, 0.129391, 0.126009, 0.134567, 0.363831, 0.145575, 0.126765, 0.696784, 2.20353, 0.12874, 0.125704, 0.476548, 0.125703, 0.125703, 0.522907
1.11949, 8, 4.76419, 0.126938, 3.16228, 3.23581, 0.126906, 0.12696, 0.286274, 0.130625, 0.127244, 0.135802, 0.350469, 0.146809, 0.127999, 0.696045, 3.04298, 0.129532, 0.126938, 0.480262, 0.126938, 0.126938, 0.506445
1.12738, 6, 5.84413, 0.128069, 2.82843, 0.155874, 0.128029, 0.128091, 0.287406, 0.131757, 0.128375, 0.136933, 0.335323, 0.147941, 0.129131, 0.694746, 4.15658, 0.130276, 0.12807, 0.489813, 0.128069, 0.128069, 0.484588
1.13527, 8, 7.25163, 0.129078, 3.16228, 0.748371, 0.129027, 0.1291, 0.288414, 0.132766, 0.129384, 0.137942, 0.319066, 0.14895, 0.13014, 0.692831, 5.59918, 0.130949, 0.129079, 0.503435, 0.129078, 0.129078, 0.458413
1.14315, 14, 9.03895, 0.129942, 4, 4.96105, 0.129878, 0.129963, 0.289278, 0.133629, 0.130248, 0.138806, 0.302366, 0.149813, 0.131003, 0.690256, 7.42262, 0.131524, 0.129942, 0.519618, 0.129942, 0.129942, 0.429127
1.15104, 6, 11.2499, 0.130634, 2.82843, -5.24991, 0.130553, 0.130655, 0.28997, 0.134321, 0.130939, 0.139497, 0.285828, 0.150505, 0.131695, 0.687005, 9.67005, 0.13197, 0.130634, 0.537104, 0.130634, 0.130634, 0.397973
1.15892, 16, 13.9127, 0.131125, 4.24264, 2.08727, 0.131025, 0.131146, 0.290461, 0.134812, 0.131431, 0.139989, 0.269955, 0.150996, 0.132186, 0.683093, 12.3689, 0.132253, 0.131125, 0.554858, 0.131125, 0.131125, 0.366145
1.16681, 24, 17.0325, 0.131383, 5.09902, 6.96748, 0.131259, 0.131405, 0.290719, 0.135071, 0.131689, 0.140247, 0.255127, 0.151255, 0.132445, 0.678577, 15.5235, 0.132336, 0.131384, 0.572037, 0.131383, 0.131383, 0.334716
1.1747, 16, 20.5847, 0.131376, 4.24264, -4.58465, 0.131223, 0.131397, 0.290712, 0.135063, 0.131682, 0.14024, 0.24159, 0.151247, 0.132437, 0.673564, 19.1085, 0.132179, 0.131376, 0.587953, 0.131376, 0.131376, 0.304577
1.18258, 34, 24.5092, 0.131068, 6, 9.49079, 0.13088, 0.13109, 0.290404, 0.134756, 0.131374, 0.139932, 0.229461, 0.15094, 0.13213, 0.668223, 23.0635, 0.131746, 0.131069, 0.60204, 0.131068, 0.131068, 0.276412
1.19047, 40, 28.7089, 0.130428, 6.48074, 11.2911, 0.130198, 0.13045, 0.289765, 0.134116, 0.130734, 0.139292, 0.218744, 0.1503, 0.13149, 0.66279, 27.2908, 0.131, 0.130429, 0.613817, 0.130428, 0.130428, 0.25068
1.19836, 34, 33.0492, 0.129426, 6, 0.950809, 0.129146, 0.129448, 0.288762, 0.133113, 0.129732, 0.13829, 0.209353, 0.149297, 0.130487, 0.657582, 31.6558, 0.129908, 0.129426, 0.622872, 0.129426, 0.129426, 0.227628
1.20624, 36, 37.3648, 0.128036, 6.16441, -1.36476, 0.127697, 0.128058, 0.287372, 0.131723, 0.128342, 0.1369, 0.201138, 0.147907, 0.129098, 0.652999, 35.9931, 0.128442, 0.128036, 0.628841, 0.128036, 0.128036, 0.20731
1.21413, 46, 41.4677, 0.126241, 6.9282, 4.53227, 0.125831, 0.126262, 0.285577, 0.129928, 0.126546, 0.135104, 0.19391, 0.146112, 0.127302, 0.649537, 40.1147, 0.126582, 0.126241, 0.631408, 0.126241, 0.126241, 0.189629
1.22201, 48, 45.1615, 0.12403, 7.07107, 2.83855, 0.123538, 0.124052, 0.283366, 0.127718, 0.124336, 0.132894, 0.187465, 0.143902, 0.125092, 0.647793, 43.8242, 0.124317, 0.124031, 0.63031, 0.12403, 0.12403, 0.174373
1.2299, 46, 48.2554, 0.121406, 6.9282, -2.25541, 0.120817, 0.121427, 0.280742, 0.125093, 0.121711, 0.130269, 0.181607, 0.141277, 0.122467, 0.648471, 46.931, 0.121647, 0.121406, 0.625349, 0.121406, 0.121406, 0.161258
1.23779, 44, 50.5819, 0.118379, 6.78233, -6.58194, 0.117677, 0.118401, 0.277715, 0.122066, 0.118685, 0.127243, 0.176159, 0.13825, 0.11944, 0.652388, 49.2672, 0.118581, 0.118379, 0.616411, 0.118379, 0.118379, 0.149965
1.24567, 62, 52.0109, 0.114975, 8, 9.98906, 0.11414, 0.114996, 0.27431, 0.118662, 0.115281, 0.123838, 0.170975, 0.134846, 0.116036, 0.660467, 50.7024, 0.115144, 0.114975, 0.603487, 0.114975, 0.114975, 0.140174
1.25356, 54, 52.4622, 0.11123, 7.48331, 1.53776, 0.110241, 0.111251, 0.270565, 0.114917, 0.111535, 0.120093, 0.165943, 0.131101, 0.112291, 0.673743, 51.1559, 0.111371, 0.11123, 0.586691, 0.11123, 0.11123, 0.131585
1.26145, 62, 51.913, 0.107192, 8, 10.087, 0.106024, 0.107213, 0.266526, 0.110879, 0.107497, 0.116055, 0.160988, 0.127063, 0.108253, 0.693346, 50.604, 0.10731, 0.107192, 0.566269, 0.107192, 0.107192, 0.123939
1.26933, 64, 50.3998, 0.102919, 8.12404, 13.6002, 0.101544, 0.102941, 0.262252, 0.106606, 0.103225, 0.111783, 0.156071, 0.12279, 0.103981, 0.720489, 49.0821, 0.103018, 0.102919, 0.542603, 0.102919, 0.102919, 0.117023
1.27722, 44, 48.0146, 0.0984789, 6.78233, -4.01463, 0.0968631, 0.0985005, 0.257809, 0.102166, 0.0987847, 0.107342, 0.151182, 0.118349, 0.0995403, 0.756441, 46.6808, 0.0985612, 0.0984792, 0.516203, 0.0984789, 0.0984789, 0.110675
1.2851, 28, 44.8961, 0.0939433, 5.47723, -16.8961, 0.0920502, 0.0939649, 0.253269, 0.0976304, 0.0942491, 0.102807, 0.146335, 0.113813, 0.0950047, 0.802504, 43.5374, 0.0940117, 0.0939436, 0.487686, 0.0939433, 0.0939433, 0.10478
1.29299, 46, 41.2162, 0.0893879, 6.9282, 4.78381, 0.0871754, 0.0894095, 0.248706, 0.0930748, 0.0896937, 0.0982508, 0.141563, 0.109257, 0.0904492, 0.859977, 39.822, 0.0894446, 0.0893882, 0.457748, 0.0893879, 0.0893879, 0.0992672
1.30088, 34, 37.1655, 0.0848888, 6, -3.16555, 0.082309, 0.0849104, 0.244196, 0.0885754, 0.0851946, 0.0937511, 0.136911, 0.104756, 0.0859501, 0.930109, 35.7237, 0.0849358, 0.0848891, 0.427127, 0.0848888, 0.0848888, 0.0940978
1.30876, 30, 32.937, 0.0805192, 5.65685, -2.93695, 0.0775181, 0.0805408, 0.239809, 0.0842054, 0.0808249, 0.0893805, 0.132432, 0.100385, 0.0815803, 1.01408, 31.4336, 0.0805579, 0.0805195, 0.396558, 0.0805192, 0.0805192, 0.0892603
1.31665, 22, 28.7117, 0.0763474, 4.89898, -6.71174, 0.0728641, 0.076369, 0.23561, 0.080033, 0.0766531, 0.0852073, 0.128177, 0.0962093, 0.0774082, 1.11293, 27.1314, 0.0763793, 0.0763477, 0.366738, 0.0763474, 0.0763474, 0.0847612
1.32454, 22, 24.6477, 0.0724343, 4.89898, -2.64766, 0.0684003, 0.0724559, 0.231656, 0.076119, 0.0727399, 0.081292, 0.124197, 0.092291, 0.0734948, 1.22756, 22.9737, 0.0724604, 0.0724345, 0.338288, 0.0724343, 0.0724343, 0.0806174
1.33242, 30, 20.8712, 0.0688319, 5.65685, 9.12883, 0.0641707, 0.0688535, 0.227994, 0.0725153, 0.0691374, 0.0776866, 0.120536, 0.088681, 0.0698919, 1.35868, 19.0858, 0.0688534, 0.0688322, 0.311719, 0.0688319, 0.0688319, 0.0768499
1.34031, 14, 17.4735, 0.0655827, 4, -3.47355, 0.0602086, 0.0656042, 0.224658, 0.0692641, 0.065888, 0.0744327, 0.117229, 0.0854206, 0.0666419, 1.5068, 15.5581, 0.0656001, 0.0655829, 0.28742, 0.0655827, 0.0655827, 0.07348
1.3482, 20, 14.5105, 0.0627184, 4.69042, 5.48952, 0.0565364, 0.0627399, 0.221672, 0.0663971, 0.0630235, 0.071562, 0.114303, 0.0825408, 0.0637767, 1.6722, 12.446, 0.0627325, 0.0627186, 0.265641, 0.0627184, 0.0627184, 0.0705249
1.35608, 18, 12.005, 0.0602611, 4.47214, 5.99502, 0.0531656, 0.0602826, 0.219047, 0.063936, 0.0605659, 0.0690959, 0.111774, 0.0800619, 0.061318, 1.85496, 9.7723, 0.0602725, 0.0602613, 0.246503, 0.0602611, 0.0602611, 0.0679968
1.36397, 12, 9.9524, 0.0582232, 3.74166, 2.0476, 0.0500977, 0.0582447, 0.21678, 0.0618931, 0.0585277, 0.067046, 0.109648, 0.0779948, 0.0592784, 2.05493, 7.53259, 0.0582325, 0.0582235, 0.23, 0.0582232, 0.0582232, 0.0659012
1.37185, 12, 8.32697, 0.0566094, 3.74166, 3.67303, 0.0473252, 0.0566308, 0.214863, 0.0602724, 0.0569133, 0.0654161, 0.107925, 0.076342, 0.0576622, 2.2718, 5.70157, 0.0566168, 0.0566096, 0.216028, 0.0566094, 0.0566094, 0.0642375
1.37974, 10, 7.08823, 0.055417, 3.4641, 2.91177, 0.044833, 0.0554384, 0.213276, 0.0590713, 0.0557203, 0.064203, 0.106596, 0.0750991, 0.0564669, 2.50509, 4.23945, 0.0554229, 0.0554173, 0.204398, 0.055417, 0.055417, 0.0629997
1.38763, 6, 6.18746, 0.0546389, 2.82843, -0.187462, 0.0426002, 0.0546602, 0.211994, 0.0582818, 0.0549413, 0.0633983, 0.105646, 0.0742564, 0.0556852, 2.75418, 3.0984, 0.0546435, 0.0546391, 0.194867, 0.0546389, 0.0546389, 0.0621773
1.39551, 10, 5.57291, 0.054264, 3.4641, 4.42709, 0.0406014, 0.0542852, 0.210988, 0.0578929, 0.0545653, 0.0629902, 0.10506, 0.0738007, 0.055306, 3.01838, 2.22762, 0.0542677, 0.0542642, 0.187162, 0.054264, 0.054264, 0.0617572
1.4034, 6, 5.19404, 0.0542799, 2.82843, 0.805963, 0.0388091, 0.054301, 0.210232, 0.0578915, 0.05458, 0.0629654, 0.104819, 0.0737176, 0.055317, 3.29696, 1.5776, 0.0542828, 0.0542802, 0.181003, 0.0542799, 0.0542799, 0.0617248
1.41129, 2, 5.00434, 0.0546739, 2, -3.00434, 0.0371944, 0.0546949, 0.209697, 0.0582648, 0.0549724, 0.0633104, 0.104906, 0.0739926, 0.0557055, 3.58921, 1.10281, 0.0546762, 0.0546742, 0.176121, 0.0546739, 0.0546739, 0.0620659
1.41917, 6, 4.96305, 0.0554346, 2.82843, 1.03695, 0.0357289, 0.0554554, 0.209363, 0.059001, 0.0557312, 0.0640134, 0.105305, 0.074613, 0.0564604, 3.8944, 0.763443, 0.0554364, 0.0554348, 0.172273, 0.0554346, 0.0554346, 0.0627678
1.42706, 10, 5.036, 0.0565527, 3.4641, 4.964, 0.0343858, 0.0565733, 0.209216, 0.0600908, 0.0568472, 0.0650649, 0.106007, 0.0755691, 0.0575727, 4.21196, 0.526107, 0.0565541, 0.056553, 0.169253, 0.0565527, 0.0565527, 0.0638207
1.43494, 6, 5.19563, 0.0580225, 2.82843, 0.804374, 0.0331406, 0.0580429, 0.209253, 0.0615286, 0.0583145, 0.0664592, 0.107005, 0.0768553, 0.0590371, 4.54148, 0.363784, 0.0580236, 0.0580228, 0.166895, 0.0580225, 0.0580225, 0.0652182
1.44283, 8, 5.42053, 0.0598419, 3.16228, 2.57947, 0.0319718, 0.059862, 0.20948, 0.0633123, 0.0601312, 0.0681947, 0.1083, 0.0784707, 0.0608521, 4.8828, 0.25535, 0.0598427, 0.0598421, 0.165078, 0.0598419, 0.0598419, 0.0669585
1.45072, 6, 5.69485, 0.0620129, 2.82843, 0.305155, 0.0308611, 0.0620328, 0.209917, 0.0654446, 0.0622993, 0.0702743, 0.1099, 0.0804195, 0.0630207, 5.23614, 0.184771, 0.0620135, 0.0620132, 0.16372, 0.0620129, 0.0620129, 0.0690443
1.4586, 10, 6.00758, 0.0645419, 3.4641, 3.99242, 0.0297939, 0.0645615, 0.210592, 0.0679322, 0.0648251, 0.0727056, 0.11182, 0.082711, 0.06555, 5.60234, 0.140239, 0.0645424, 0.0645421, 0.162779, 0.0645419, 0.0645419, 0.0714827
1.46649, 6, 6.35213, 0.0674394, 2.82843, -0.352132, 0.0287585, 0.0674586, 0.211547, 0.0707862, 0.0677193, 0.0755008, 0.114079, 0.0853597, 0.0684517, 5.98325, 0.113282, 0.0674397, 0.0674396, 0.162244, 0.0674394, 0.0674394, 0.0742855
1.47438, 6, 6.72615, 0.0707197, 2.82843, -0.726153, 0.0277462, 0.0707386, 0.212831, 0.0740219, 0.0709962, 0.0786759, 0.116702, 0.0883841, 0.0717412, 6.38239, 0.0979883, 0.0707199, 0.0707199, 0.162132, 0.0707197, 0.0707197, 0.0774687
1.48226, 10, 7.13197, 0.0744006, 3.4641, 2.86803, 0.026751, 0.0744193, 0.214498, 0.0776578, 0.0746737, 0.0822507, 0.119721, 0.0918071, 0.0754377, 6.80605, 0.0903328, 0.0744008, 0.0744008, 0.162475, 0.0744006, 0.0744006, 0.081052
1.49015, 4, 7.57785, 0.0785032, 2.44949, -3.57785, 0.0257683, 0.0785216, 0.216608, 0.0817159, 0.078773, 0.0862483, 0.123168, 0.0956544, 0.0795634, 7.2651, 0.0876472, 0.0785034, 0.0785035, 0.163322, 0.0785032, 0.0785032, 0.085058
