   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_291.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
20.2814, 0, 0.237968, 1.90653e-14, 1.41421, -0.237968, 0, 1.90653e-14, 1.90653e-14, 1.90653e-14, 1.90653e-14, 1.90653e-14, 1.90653e-14, 1.90653e-14, 1.90653e-14, 1.90653e-14, 1.90653e-14, 1.90653e-14, 1.90653e-14, 0.232537, 1.90653e-14, 0.00543083, 1.90653e-14, 1.90653e-14
20.2893, 2, 0.226566, 1.70872e-14, 2, 1.77343, 0, 1.70872e-14, 1.70872e-14, 1.70872e-14, 1.70872e-14, 1.70872e-14, 1.70872e-14, 1.70872e-14, 1.70872e-14, 1.70872e-14, 1.70872e-14, 1.70872e-14, 1.70872e-14, 0.221072, 1.70872e-14, 0.00549419, 1.70872e-14, 1.70872e-14
20.2971, 0, 0.214887, 1.51353e-14, 1.41421, -0.214887, 0, 1.51353e-14, 1.51353e-14, 1.51353e-14, 1.51353e-14, 1.51353e-14, 1.51353e-14, 1.51353e-14, 1.51353e-14, 1.51353e-14, 1.51353e-14, 1.51353e-14, 1.51353e-14, 0.209324, 1.51353e-14, 0.00556284, 1.51353e-14, 1.51353e-14
20.305, 0, 0.203031, 1.3228e-14, 1.41421, -0.203031, 0, 1.3228e-14, 1.3228e-14, 1.3228e-14, 1.3228e-14, 1.3228e-14, 1.3228e-14, 1.3228e-14, 1.3228e-14, 1.3228e-14, 1.3228e-14, 1.3228e-14, 1.3228e-14, 0.197394, 1.3228e-14, 0.00563664, 1.3228e-14, 1.3228e-14
20.3129, 0, 0.191096, 1.13984e-14, 1.41421, -0.191096, 0, 1.13984e-14, 1.13984e-14, 1.13984e-14, 1.13984e-14, 1.13984e-14, 1.13984e-14, 1.13984e-14, 1.13984e-14, 1.13984e-14, 1.13984e-14, 1.13984e-14, 1.13984e-14, 0.18538, 1.13984e-14, 0.0057155, 1.13984e-14, 1.13984e-14
20.3208, 0, 0.179176, 9.64328e-15, 1.41421, -0.179176, 0, 9.64328e-15, 9.64328e-15, 9.64328e-15, 9.64328e-15, 9.64328e-15, 9.64328e-15, 9.64328e-15, 9.64328e-15, 9.64328e-15, 9.64328e-15, 9.64328e-15, 9.64328e-15, 0.173377, 9.64328e-15, 0.00579929, 9.64328e-15, 9.64328e-15
20.3287, 0, 0.167362, 7.98446e-15, 1.41421, -0.167362, 0, 7.98446e-15, 7.98446e-15, 7.98446e-15, 7.98446e-15, 7.98446e-15, 7.98446e-15, 7.98446e-15, 7.98446e-15, 7.98446e-15, 7.98446e-15, 7.98446e-15, 7.98446e-15, 0.161474, 7.98446e-15, 0.00588791, 7.98446e-15, 7.98446e-15
20.3366, 0, 0.155737, 6.43687e-15, 1.41421, -0.155737, 0, 6.43687e-15, 6.43687e-15, 6.43687e-15, 6.43687e-15, 6.43687e-15, 6.43687e-15, 6.43687e-15, 6.43687e-15, 6.43687e-15, 6.43687e-15, 6.43687e-15, 6.43687e-15, 0.149756, 6.43687e-15, 0.00598124, 6.43687e-15, 6.43687e-15
20.3445, 0, 0.144382, 5.02262e-15, 1.41421, -0.144382, 0, 5.02262e-15, 5.02262e-15, 5.02262e-15, 5.02262e-15, 5.02262e-15, 5.02262e-15, 5.02262e-15, 5.02262e-15, 5.02262e-15, 5.02262e-15, 5.02262e-15, 5.02262e-15, 0.138303, 5.02262e-15, 0.00607916, 5.02262e-15, 5.02262e-15
20.3524, 2, 0.133361, 3.76347e-15, 2, 1.86664, 0, 3.76347e-15, 3.76347e-15, 3.76347e-15, 3.76347e-15, 3.76347e-15, 3.76347e-15, 3.76347e-15, 3.76347e-15, 3.76347e-15, 3.76347e-15, 3.76347e-15, 3.76347e-15, 0.12718, 3.76347e-15, 0.00618161, 3.76347e-15, 3.76347e-15
20.3602, 0, 0.122738, 2.65537e-15, 1.41421, -0.122738, 0, 2.65537e-15, 2.65537e-15, 2.65537e-15, 2.65537e-15, 2.65537e-15, 2.65537e-15, 2.65537e-15, 2.65537e-15, 2.65537e-15, 2.65537e-15, 2.65537e-15, 2.65537e-15, 0.116449, 2.65537e-15, 0.00628849, 2.65537e-15, 2.65537e-15
20.3681, 0, 0.112565, 1.71898e-15, 1.41421, -0.112565, 0, 1.71898e-15, 1.71898e-15, 1.71898e-15, 1.71898e-15, 1.71898e-15, 1.71898e-15, 1.71898e-15, 1.71898e-15, 1.71898e-15, 1.71898e-15, 1.71898e-15, 1.71898e-15, 0.106165, 1.71898e-15, 0.0063997, 1.71898e-15, 1.71898e-15
20.376, 0, 0.102886, 9.74164e-16, 1.41421, -0.102886, 0, 9.74164e-16, 9.74164e-16, 9.74164e-16, 9.74164e-16, 9.74164e-16, 9.74164e-16, 9.74164e-16, 9.74164e-16, 9.74164e-16, 9.74164e-16, 9.74164e-16, 9.74164e-16, 0.0963704, 9.74164e-16, 0.00651518, 9.74164e-16, 9.74164e-16
20.3839, 0, 0.0937335, 4.34575e-16, 1.41421, -0.0937335, 0, 4.34575e-16, 4.34575e-16, 4.34575e-16, 4.34575e-16, 4.34575e-16, 4.34575e-16, 4.34575e-16, 4.34575e-16, 4.34575e-16, 4.34575e-16, 4.34575e-16, 4.34575e-16, 0.0870986, 4.34575e-16, 0.00663484, 4.34575e-16, 4.34575e-16
20.3918, 0, 0.0851339, 1.08644e-16, 1.41421, -0.0851339, 0, 1.08644e-16, 1.08644e-16, 1.08644e-16, 1.08644e-16, 1.08644e-16, 1.08644e-16, 1.08644e-16, 1.08644e-16, 1.08644e-16, 1.08644e-16, 1.08644e-16, 1.08644e-16, 0.0783752, 1.08644e-16, 0.00675865, 1.08644e-16, 1.08644e-16
20.3997, 0, 0.077103, 0, 1.41421, -0.077103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0702164, 0, 0.00688656, 0, 0
20.4076, 0, 0.0696489, 0, 1.41421, -0.0696489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0626304, 0, 0.00701852, 0, 0
20.4154, 0, 0.0627721, 0, 1.41421, -0.0627721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0556175, 0, 0.00715453, 0, 0
20.4233, 0, 0.0564661, 0, 1.41421, -0.0564661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0491715, 0, 0.00729456, 0, 0
20.4312, 0, 0.0507185, 0, 1.41421, -0.0507185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0432798, 0, 0.00743861, 0, 0
20.4391, 0, 0.0455116, 0, 1.41421, -0.0455116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0379249, 0, 0.00758671, 0, 0
20.447, 0, 0.0408246, 0, 1.41421, -0.0408246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0330858, 0, 0.00773883, 0, 0
20.4549, 0, 0.0366295, 0, 1.41421, -0.0366295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0287344, 0, 0.00789507, 0, 0
20.4628, 0, 0.0328994, 0, 1.41421, -0.0328994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.024844, 0, 0.00805545, 0, 0
20.4707, 0, 0.0296043, 0, 1.41421, -0.0296043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0213842, 0, 0.00822002, 0, 0
20.4785, 0, 0.0267128, 0, 1.41421, -0.0267128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0183239, 0, 0.00838885, 0, 0
20.4864, 0, 0.0241933, 0, 1.41421, -0.0241933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0156313, 0, 0.008562, 0, 0
20.4943, 0, 0.0220146, 0, 1.41421, -0.0220146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0132751, 0, 0.0087395, 0, 0
20.5022, 0, 0.0201442, 0, 1.41421, -0.0201442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0112226, 0, 0.0089216, 0, 0
20.5101, 0, 0.0185534, 0, 1.41421, -0.0185534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00944521, 0, 0.00910824, 0, 0
20.518, 0, 0.0172133, 0, 1.41421, -0.0172133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00791369, 0, 0.00929957, 0, 0
20.5259, 0, 0.0160964, 0, 1.41421, -0.0160964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00660072, 0, 0.0094957, 0, 0
20.5337, 0, 0.0151776, 0, 1.41421, -0.0151776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00548089, 0, 0.00969675, 0, 0
20.5416, 0, 0.0144336, 0, 1.41421, -0.0144336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00453083, 0, 0.00990278, 0, 0
20.5495, 0, 0.0138425, 0, 1.41421, -0.0138425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00372847, 0, 0.010114, 0, 0
20.5574, 0, 0.0133849, 0, 1.41421, -0.0133849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00305444, 0, 0.0103305, 0, 0
20.5653, 0, 0.0130434, 0, 1.41421, -0.0130434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00249104, 0, 0.0105523, 0, 0
20.5732, 0, 0.0128021, 0, 1.41421, -0.0128021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00202246, 0, 0.0107796, 0, 0
20.5811, 0, 0.0126472, 0, 1.41421, -0.0126472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00163467, 0, 0.0110125, 0, 0
20.589, 0, 0.0125664, 0, 1.41421, -0.0125664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00131532, 0, 0.0112511, 0, 0
20.5968, 0, 0.012549, 0, 1.41421, -0.012549, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0010537, 0, 0.0114953, 0, 0
20.6047, 0, 0.0125857, 0, 1.41421, -0.0125857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000840298, 0, 0.0117454, 0, 0
20.6126, 0, 0.0126685, 0, 1.41421, -0.0126685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000667095, 0, 0.0120014, 0, 0
20.6205, 0, 0.0127904, 0, 1.41421, -0.0127904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000527272, 0, 0.0122631, 0, 0
20.6284, 0, 0.0129455, 0, 1.41421, -0.0129455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000414911, 0, 0.0125306, 0, 0
20.6363, 0, 0.0131289, 0, 1.41421, -0.0131289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000325057, 0, 0.0128039, 0, 0
20.6442, 0, 0.0133363, 0, 1.41421, -0.0133363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000253563, 0, 0.0130827, 0, 0
20.652, 0, 0.0135641, 0, 1.41421, -0.0135641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000196924, 0, 0.0133671, 0, 0
20.6599, 0, 0.0138091, 0, 1.41421, -0.0138091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000152281, 0, 0.0136569, 0, 0
20.6678, 0, 0.0140689, 0, 1.41421, -0.0140689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000117265, 0, 0.0139516, 0, 0
20.6757, 0, 0.0143411, 0, 1.41421, -0.0143411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.99307e-05, 0, 0.0142512, 0, 0
20.6836, 2, 0.0146238, 0, 2, 1.98538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.86976e-05, 0, 0.0145551, 0, 0
20.6915, 0, 0.0149152, 0, 1.41421, -0.0149152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.22882e-05, 0, 0.0148629, 0, 0
20.6994, 0, 0.0152139, 0, 1.41421, -0.0152139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.96632e-05, 0, 0.0151743, 0, 0
20.7073, 0, 0.0155185, 0, 1.41421, -0.0155185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00019e-05, 0, 0.0154885, 0, 0
20.7151, 0, 0.0158276, 0, 1.41421, -0.0158276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26473e-05, 0, 0.0158049, 0, 0
20.723, 0, 0.01614, 0, 1.41421, -0.01614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7078e-05, 0, 0.0161229, 0, 0
20.7309, 0, 0.0164544, 0, 1.41421, -0.0164544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28875e-05, 0, 0.0164416, 0, 0
20.7388, 0, 0.0167698, 0, 1.41421, -0.0167698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.75347e-06, 0, 0.01676, 0, 0
20.7467, 0, 0.0170847, 0, 1.41421, -0.0170847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.42637e-06, 0, 0.0170773, 0, 0
20.7546, 0, 0.0173983, 0, 1.41421, -0.0173983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.71111e-06, 0, 0.0173926, 0, 0
20.7625, 0, 0.0177091, 0, 1.41421, -0.0177091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.46298e-06, 0, 0.0177046, 0, 0
20.7703, 4, 0.018016, 0, 2.44949, 3.98198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.56519e-06, 0, 0.0180124, 0, 0
20.7782, 0, 0.0183176, 0, 1.41421, -0.0183176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93042e-06, 0, 0.0183147, 0, 0
20.7861, 0, 0.0186127, 0, 1.41421, -0.0186127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49247e-06, 0, 0.0186102, 0, 0
20.794, 0, 0.0189, 0, 1.41421, -0.0189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20135e-06, 0, 0.0188978, 0, 0
20.8019, 0, 0.0191783, 0, 1.41421, -0.0191783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01923e-06, 0, 0.0191763, 0, 0
20.8098, 0, 0.0194463, 0, 1.41421, -0.0194463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91788e-06, 0, 0.0194443, 0, 0
20.8177, 0, 0.0197025, 0, 1.41421, -0.0197025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87607e-06, 0, 0.0197007, 0, 0
20.8255, 0, 0.019946, 0, 1.41421, -0.019946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87791e-06, 0, 0.0199441, 0, 0
20.8334, 0, 0.0201754, 0, 1.41421, -0.0201754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9115e-06, 0, 0.0201735, 0, 0
20.8413, 0, 0.0203894, 0, 1.41421, -0.0203894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96784e-06, 0, 0.0203875, 0, 0
20.8492, 0, 0.0205872, 0, 1.41421, -0.0205872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04017e-06, 0, 0.0205852, 0, 0
20.8571, 0, 0.0207677, 0, 1.41421, -0.0207677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12329e-06, 0, 0.0207656, 0, 0
20.865, 0, 0.0209299, 0, 1.41421, -0.0209299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21314e-06, 0, 0.0209277, 0, 0
20.8729, 0, 0.021073, 0, 1.41421, -0.021073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30653e-06, 0, 0.0210707, 0, 0
20.8808, 0, 0.0211964, 0, 1.41421, -0.0211964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40076e-06, 0, 0.021194, 0, 0
20.8886, 0, 0.0212995, 0, 1.41421, -0.0212995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49276e-06, 0, 0.021297, 0, 0
20.8965, 0, 0.0213817, 0, 1.41421, -0.0213817, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5795e-06, 0, 0.0213791, 0, 0
20.9044, 0, 0.0214428, 0, 1.41421, -0.0214428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66691e-06, 0, 0.0214401, 0, 0
20.9123, 0, 0.0214826, 0, 1.41421, -0.0214826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74857e-06, 0, 0.0214799, 0, 0
20.9202, 0, 0.0215011, 0, 1.41421, -0.0215011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82306e-06, 0, 0.0214983, 0, 0
20.9281, 0, 0.0214983, 0, 1.41421, -0.0214983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8894e-06, 0, 0.0214955, 0, 0
20.936, 0, 0.0214746, 0, 1.41421, -0.0214746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94683e-06, 0, 0.0214717, 0, 0
20.9438, 0, 0.0214303, 0, 1.41421, -0.0214303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99462e-06, 0, 0.0214273, 0, 0
20.9517, 0, 0.0213659, 0, 1.41421, -0.0213659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03227e-06, 0, 0.0213628, 0, 0
20.9596, 0, 0.021282, 0, 1.41421, -0.021282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.05932e-06, 0, 0.0212789, 0, 0
20.9675, 0, 0.0211794, 0, 1.41421, -0.0211794, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07547e-06, 0, 0.0211764, 0, 0
20.9754, 0, 0.021059, 0, 1.41421, -0.021059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08054e-06, 0, 0.021056, 0, 0
20.9833, 0, 0.0209217, 0, 1.41421, -0.0209217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07448e-06, 0, 0.0209187, 0, 0
20.9912, 0, 0.0207686, 0, 1.41421, -0.0207686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.05737e-06, 0, 0.0207655, 0, 0
20.9991, 0, 0.0206008, 0, 1.41421, -0.0206008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02945e-06, 0, 0.0205977, 0, 0
21.0069, 0, 0.0204193, 0, 1.41421, -0.0204193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99105e-06, 0, 0.0204163, 0, 0
21.0148, 0, 0.0202254, 0, 1.41421, -0.0202254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94263e-06, 0, 0.0202224, 0, 0
21.0227, 0, 0.0200203, 0, 1.41421, -0.0200203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88478e-06, 0, 0.0200174, 0, 0
21.0306, 0, 0.0198052, 0, 1.41421, -0.0198052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81817e-06, 0, 0.0198024, 0, 0
21.0385, 0, 0.0195815, 0, 1.41421, -0.0195815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74356e-06, 0, 0.0195787, 0, 0
21.0464, 0, 0.0193501, 0, 1.41421, -0.0193501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6618e-06, 0, 0.0193475, 0, 0
21.0543, 0, 0.0191125, 0, 1.41421, -0.0191125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57378e-06, 0, 0.0191099, 0, 0
21.0621, 0, 0.0188696, 0, 1.41421, -0.0188696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48044e-06, 0, 0.0188671, 0, 0
21.07, 0, 0.0186226, 0, 1.41421, -0.0186226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38277e-06, 0, 0.0186202, 0, 0
21.0779, 0, 0.0183726, 0, 1.41421, -0.0183726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28174e-06, 0, 0.0183703, 0, 0
21.0858, 0, 0.0181204, 0, 1.41421, -0.0181204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17832e-06, 0, 0.0181182, 0, 0
21.0937, 0, 0.0178671, 0, 1.41421, -0.0178671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07352e-06, 0, 0.017865, 0, 0
21.1016, 2, 0.0176133, 0, 2, 1.98239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96822e-06, 0, 0.0176113, 0, 0
21.1095, 0, 0.0173599, 0, 1.41421, -0.0173599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86333e-06, 0, 0.017358, 0, 0
21.1174, 0, 0.0171075, 0, 1.41421, -0.0171075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75968e-06, 0, 0.0171058, 0, 0
21.1252, 0, 0.0168568, 0, 1.41421, -0.0168568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65806e-06, 0, 0.0168551, 0, 0
21.1331, 0, 0.0166081, 0, 1.41421, -0.0166081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55917e-06, 0, 0.0166065, 0, 0
21.141, 0, 0.0163619, 0, 1.41421, -0.0163619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46364e-06, 0, 0.0163604, 0, 0
21.1489, 0, 0.0161186, 0, 1.41421, -0.0161186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37204e-06, 0, 0.0161173, 0, 0
21.1568, 0, 0.0158784, 0, 1.41421, -0.0158784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28478e-06, 0, 0.0158771, 0, 0
21.1647, 0, 0.0156415, 0, 1.41421, -0.0156415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2023e-06, 0, 0.0156403, 0, 0
21.1726, 0, 0.0154081, 0, 1.41421, -0.0154081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12489e-06, 0, 0.015407, 0, 0
21.1804, 0, 0.0151782, 0, 1.41421, -0.0151782, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05278e-06, 0, 0.0151771, 0, 0
21.1883, 0, 0.0149518, 0, 1.41421, -0.0149518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.86118e-07, 0, 0.0149508, 0, 0
21.1962, 0, 0.0147289, 0, 1.41421, -0.0147289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.24995e-07, 0, 0.014728, 0, 0
21.2041, 0, 0.0145095, 0, 1.41421, -0.0145095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.69396e-07, 0, 0.0145086, 0, 0
21.212, 0, 0.0142933, 0, 1.41421, -0.0142933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.19286e-07, 0, 0.0142925, 0, 0
21.2199, 0, 0.0140804, 0, 1.41421, -0.0140804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.74564e-07, 0, 0.0140796, 0, 0
21.2278, 0, 0.0138704, 0, 1.41421, -0.0138704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.35077e-07, 0, 0.0138697, 0, 0
21.2357, 0, 0.0136633, 0, 1.41421, -0.0136633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.0063e-07, 0, 0.0136626, 0, 0
21.2435, 0, 0.0134589, 0, 1.41421, -0.0134589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.71002e-07, 0, 0.0134583, 0, 0
21.2514, 0, 0.013257, 0, 1.41421, -0.013257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.45915e-07, 0, 0.0132563, 0, 0
21.2593, 0, 0.0130572, 0, 1.41421, -0.0130572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.25093e-07, 0, 0.0130566, 0, 0
21.2672, 0, 0.0128596, 0, 1.41421, -0.0128596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.08229e-07, 0, 0.012859, 0, 0
21.2751, 0, 0.0126639, 0, 1.41421, -0.0126639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.9501e-07, 0, 0.0126633, 0, 0
21.283, 0, 0.0124699, 0, 1.41421, -0.0124699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.85107e-07, 0, 0.0124693, 0, 0
21.2909, 0, 0.0122775, 0, 1.41421, -0.0122775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.78185e-07, 0, 0.0122769, 0, 0
21.2987, 0, 0.0120866, 0, 1.41421, -0.0120866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.73911e-07, 0, 0.012086, 0, 0
21.3066, 0, 0.011897, 0, 1.41421, -0.011897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.71949e-07, 0, 0.0118964, 0, 0
21.3145, 0, 0.0117085, 0, 1.41421, -0.0117085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.71973e-07, 0, 0.011708, 0, 0
