   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_305.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
8.13429, 0, 6.27491, 3.81322, 1.41421, -6.27491, 3.81322, 0, 3.81322, 3.9192, 3.81322, 3.81322, 3.81322, 3.81322, 3.81322, 3.81322, 3.81322, 3.81322, 3.81322, 3.81322, 3.81322, 3.81322, 3.81322, 3.81322, 3.81322, 3.81322, 6.16892, 3.81322
8.14217, 6, 6.32825, 3.81856, 2.82843, -0.328247, 3.81856, 0, 3.81856, 3.94258, 3.81856, 3.81856, 3.81856, 3.81856, 3.81856, 3.81856, 3.81856, 3.81856, 3.81856, 3.81856, 3.81856, 3.81856, 3.81856, 3.81856, 3.81856, 3.81856, 6.20423, 3.81856
8.15005, 10, 6.36061, 3.824, 3.4641, 3.63939, 3.824, 0, 3.824, 3.9677, 3.824, 3.824, 3.824, 3.824, 3.824, 3.824, 3.824, 3.824, 3.824, 3.824, 3.824, 3.824, 3.824, 3.824, 3.824, 3.824, 6.2169, 3.824
8.15793, 8, 6.37135, 3.82917, 3.16228, 1.62865, 3.82917, 0, 3.82917, 3.99408, 3.82917, 3.82917, 3.82917, 3.82917, 3.82917, 3.82917, 3.82917, 3.82917, 3.82917, 3.82917, 3.82917, 3.82917, 3.82917, 3.82917, 3.82917, 3.82917, 6.20644, 3.82917
8.16582, 6, 6.36038, 3.83372, 2.82843, -0.360375, 3.83372, 0, 3.83372, 4.02114, 3.83372, 3.83372, 3.83372, 3.83372, 3.83372, 3.83372, 3.83372, 3.83372, 3.83372, 3.83372, 3.83372, 3.83372, 3.83372, 3.83372, 3.83372, 3.83372, 6.17295, 3.83372
8.1737, 6, 6.32836, 3.83748, 2.82843, -0.328357, 3.83748, 0, 3.83749, 4.04843, 3.83748, 3.83748, 3.83748, 3.83748, 3.83748, 3.83748, 3.83748, 3.83748, 3.83748, 3.83748, 3.83748, 3.83748, 3.83748, 3.83748, 3.83748, 3.83748, 6.11741, 3.83748
8.18158, 2, 6.27703, 3.84085, 2, -4.27703, 3.84085, 0, 3.84085, 4.07598, 3.84085, 3.84085, 3.84085, 3.84085, 3.84085, 3.84085, 3.84085, 3.84085, 3.84085, 3.84085, 3.84085, 3.84085, 3.84085, 3.84085, 3.84085, 3.84085, 6.04189, 3.84085
8.18946, 10, 6.20857, 3.84421, 3.4641, 3.79143, 3.84421, 0, 3.84422, 4.1038, 3.84421, 3.84421, 3.84421, 3.84421, 3.84421, 3.84421, 3.84421, 3.84421, 3.84421, 3.84421, 3.84421, 3.84421, 3.84421, 3.84421, 3.84421, 3.84421, 5.94899, 3.84421
8.19734, 6, 6.12519, 3.84768, 2.82843, -0.125195, 3.84768, 0, 3.84768, 4.1315, 3.84768, 3.84768, 3.84768, 3.84768, 3.84768, 3.84768, 3.84768, 3.84768, 3.84768, 3.84768, 3.84768, 3.84768, 3.84768, 3.84768, 3.84768, 3.84768, 5.84137, 3.84768
8.20522, 6, 6.02889, 3.85088, 2.82843, -0.0288925, 3.85088, 0, 3.85089, 4.15825, 3.85088, 3.85088, 3.85088, 3.85088, 3.85088, 3.85088, 3.85088, 3.85088, 3.85088, 3.85088, 3.85088, 3.85088, 3.85088, 3.85089, 3.85088, 3.85088, 5.72153, 3.85088
8.2131, 4, 5.92193, 3.85357, 2.44949, -1.92193, 3.85357, 0, 3.85357, 4.18324, 3.85357, 3.85357, 3.85357, 3.85357, 3.85357, 3.85357, 3.85357, 3.85357, 3.85357, 3.85357, 3.85357, 3.85357, 3.85357, 3.85357, 3.85357, 3.85357, 5.59226, 3.85357
8.22099, 10, 5.80658, 3.85552, 3.4641, 4.19342, 3.85552, 0, 3.85552, 4.20574, 3.85552, 3.85552, 3.85552, 3.85552, 3.85552, 3.85552, 3.85552, 3.85552, 3.85552, 3.85552, 3.85552, 3.85552, 3.85552, 3.85552, 3.85552, 3.85552, 5.45635, 3.85552
8.22887, 2, 5.68572, 3.85709, 2, -3.68572, 3.85709, 0, 3.85709, 4.22561, 3.85709, 3.85709, 3.85709, 3.85709, 3.85709, 3.85709, 3.85709, 3.85709, 3.85709, 3.85709, 3.85709, 3.85709, 3.85709, 3.85709, 3.85709, 3.85709, 5.3172, 3.85709
8.23675, 12, 5.56204, 3.85867, 3.74166, 6.43796, 3.85867, 0, 3.85867, 4.24274, 3.85867, 3.85867, 3.85867, 3.85867, 3.85867, 3.85867, 3.85867, 3.85867, 3.85867, 3.85867, 3.85867, 3.85867, 3.85867, 3.85867, 3.85867, 3.85867, 5.17796, 3.85867
8.24463, 10, 5.4378, 3.86037, 3.4641, 4.5622, 3.86037, 0, 3.86037, 4.25687, 3.86037, 3.86037, 3.86037, 3.86037, 3.86037, 3.86037, 3.86037, 3.86037, 3.86037, 3.86037, 3.86037, 3.86037, 3.86037, 3.86037, 3.86037, 3.86037, 5.0413, 3.86037
8.25251, 6, 5.31447, 3.86181, 2.82843, 0.685526, 3.86181, 0, 3.86181, 4.26726, 3.86181, 3.86181, 3.86181, 3.86181, 3.86181, 3.86181, 3.86181, 3.86181, 3.86181, 3.86181, 3.86181, 3.86181, 3.86181, 3.86181, 3.86181, 3.86181, 4.90902, 3.86181
8.26039, 4, 5.19356, 3.86287, 2.44949, -1.19356, 3.86287, 0, 3.86287, 4.27356, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 4.78287, 3.86287
8.26827, 4, 5.07608, 3.86326, 2.44949, -1.07608, 3.86326, 0, 3.86326, 4.27532, 3.86326, 3.86326, 3.86326, 3.86326, 3.86326, 3.86326, 3.86326, 3.86326, 3.86326, 3.86326, 3.86326, 3.86326, 3.86326, 3.86326, 3.86326, 3.86326, 4.66401, 3.86326
8.27615, 6, 4.96336, 3.86331, 2.82843, 1.03664, 3.86331, 0, 3.86331, 4.27287, 3.86331, 3.86331, 3.86331, 3.86331, 3.86331, 3.86331, 3.86331, 3.86331, 3.86331, 3.86331, 3.86331, 3.86331, 3.86331, 3.86331, 3.86331, 3.86331, 4.5538, 3.86331
8.28403, 2, 4.85653, 3.86336, 2, -2.85653, 3.86336, 0, 3.86336, 4.2666, 3.86336, 3.86336, 3.86336, 3.86336, 3.86336, 3.86336, 3.86336, 3.86336, 3.86336, 3.86336, 3.86336, 3.86336, 3.86336, 3.86336, 3.86336, 3.86336, 4.45329, 3.86336
8.29192, 10, 4.75624, 3.86357, 3.4641, 5.24376, 3.86357, 0, 3.86357, 4.25688, 3.86357, 3.86357, 3.86357, 3.86357, 3.86357, 3.86357, 3.86357, 3.86357, 3.86357, 3.86357, 3.86357, 3.86357, 3.86357, 3.86357, 3.86357, 3.86357, 4.36294, 3.86357
8.2998, 4, 4.66235, 3.86352, 2.44949, -0.662349, 3.86352, 0, 3.86353, 4.24354, 3.86352, 3.86352, 3.86352, 3.86352, 3.86352, 3.86352, 3.86352, 3.86352, 3.86352, 3.86352, 3.86352, 3.86352, 3.86352, 3.86352, 3.86352, 3.86352, 4.28233, 3.86352
8.30768, 8, 4.57506, 3.86328, 3.16228, 3.42494, 3.86328, 0, 3.86328, 4.22703, 3.86328, 3.86328, 3.86328, 3.86328, 3.86328, 3.86328, 3.86328, 3.86328, 3.86328, 3.86328, 3.86328, 3.86328, 3.86328, 3.86328, 3.86328, 3.86328, 4.21131, 3.86328
8.31556, 6, 4.49394, 3.86243, 2.82843, 1.50606, 3.86243, 0, 3.86243, 4.20737, 3.86243, 3.86243, 3.86243, 3.86243, 3.86243, 3.86243, 3.86243, 3.86243, 3.86243, 3.86243, 3.86243, 3.86243, 3.86243, 3.86243, 3.86243, 3.86243, 4.14899, 3.86243
8.32344, 6, 4.41915, 3.86128, 2.82843, 1.58085, 3.86128, 0, 3.86128, 4.18534, 3.86128, 3.86128, 3.86128, 3.86128, 3.86128, 3.86128, 3.86128, 3.86128, 3.86128, 3.86128, 3.86128, 3.86128, 3.86128, 3.86128, 3.86128, 3.86128, 4.09509, 3.86128
8.33132, 10, 4.35079, 3.86014, 3.4641, 5.64921, 3.86014, 0, 3.86014, 4.16175, 3.86014, 3.86014, 3.86014, 3.86014, 3.86014, 3.86014, 3.86014, 3.86014, 3.86014, 3.86014, 3.86014, 3.86014, 3.86014, 3.86014, 3.86014, 3.86014, 4.04917, 3.86014
8.3392, 2, 4.28879, 3.8592, 2, -2.28879, 3.8592, 0, 3.8592, 4.13733, 3.8592, 3.8592, 3.8592, 3.8592, 3.8592, 3.8592, 3.8592, 3.8592, 3.8592, 3.8592, 3.8592, 3.8592, 3.8592, 3.8592, 3.8592, 3.8592, 4.01066, 3.8592
8.34708, 12, 4.23238, 3.858, 3.74166, 7.76762, 3.858, 0, 3.858, 4.11211, 3.858, 3.858, 3.858, 3.858, 3.858, 3.858, 3.858, 3.858, 3.858, 3.858, 3.858, 3.858, 3.858, 3.858, 3.858, 3.858, 3.97827, 3.858
8.35497, 8, 4.18147, 3.85679, 3.16228, 3.81853, 3.85679, 0, 3.85679, 4.08681, 3.85679, 3.85679, 3.85679, 3.85679, 3.85679, 3.85679, 3.85679, 3.85679, 3.85679, 3.85679, 3.85679, 3.85679, 3.85679, 3.85679, 3.85679, 3.85679, 3.95145, 3.85679
8.36285, 4, 4.13524, 3.85507, 2.44949, -0.135239, 3.85507, 0, 3.85508, 4.06137, 3.85507, 3.85507, 3.85507, 3.85507, 3.85507, 3.85507, 3.85507, 3.85507, 3.85507, 3.85507, 3.85507, 3.85507, 3.85507, 3.85508, 3.85507, 3.85507, 3.92894, 3.85507
8.37073, 8, 4.09359, 3.8531, 3.16228, 3.90641, 3.8531, 0, 3.8531, 4.03642, 3.8531, 3.8531, 3.8531, 3.8531, 3.8531, 3.8531, 3.8531, 3.8531, 3.8531, 3.8531, 3.8531, 3.8531, 3.8531, 3.8531, 3.8531, 3.8531, 3.91027, 3.8531
8.37861, 10, 4.05645, 3.85113, 3.4641, 5.94355, 3.85113, 0, 3.85113, 4.01254, 3.85113, 3.85113, 3.85113, 3.85113, 3.85113, 3.85113, 3.85113, 3.85113, 3.85113, 3.85113, 3.85113, 3.85113, 3.85113, 3.85113, 3.85113, 3.85113, 3.89504, 3.85113
8.38649, 4, 4.02375, 3.84941, 2.44949, -0.0237517, 3.84941, 0, 3.84942, 3.99024, 3.84941, 3.84941, 3.84941, 3.84941, 3.84941, 3.84941, 3.84941, 3.84941, 3.84941, 3.84941, 3.84941, 3.84941, 3.84941, 3.84941, 3.84941, 3.84941, 3.88292, 3.84941
8.39437, 8, 3.99464, 3.84744, 3.16228, 4.00536, 3.84744, 0, 3.84744, 3.96918, 3.84744, 3.84744, 3.84744, 3.84744, 3.84744, 3.84744, 3.84744, 3.84744, 3.84744, 3.84744, 3.84744, 3.84744, 3.84744, 3.84744, 3.84744, 3.84744, 3.8729, 3.84744
8.40226, 4, 3.96907, 3.84546, 2.44949, 0.0309279, 3.84546, 0, 3.84546, 3.94975, 3.84546, 3.84546, 3.84546, 3.84546, 3.84546, 3.84546, 3.84546, 3.84546, 3.84546, 3.84546, 3.84546, 3.84546, 3.84546, 3.84546, 3.84546, 3.84546, 3.86478, 3.84546
8.41014, 12, 3.94662, 3.84336, 3.74166, 8.05338, 3.84336, 0, 3.84336, 3.93189, 3.84336, 3.84336, 3.84336, 3.84336, 3.84336, 3.84336, 3.84336, 3.84336, 3.84336, 3.84336, 3.84336, 3.84336, 3.84336, 3.84336, 3.84336, 3.84336, 3.85808, 3.84336
8.41802, 4, 3.92685, 3.84099, 2.44949, 0.0731499, 3.84099, 0, 3.84099, 3.91547, 3.84099, 3.84099, 3.84099, 3.84099, 3.84099, 3.84099, 3.84099, 3.84099, 3.84099, 3.84099, 3.84099, 3.84099, 3.84099, 3.84099, 3.84099, 3.84099, 3.85237, 3.84099
8.4259, 4, 3.90975, 3.83863, 2.44949, 0.0902457, 3.83863, 0, 3.83863, 3.90071, 3.83863, 3.83863, 3.83863, 3.83863, 3.83863, 3.83863, 3.83863, 3.83863, 3.83863, 3.83863, 3.83863, 3.83863, 3.83863, 3.83863, 3.83863, 3.83863, 3.84767, 3.83863
8.43378, 10, 3.89534, 3.83653, 3.4641, 6.10466, 3.83653, 0, 3.83653, 3.88782, 3.83653, 3.83653, 3.83653, 3.83653, 3.83653, 3.83653, 3.83653, 3.83653, 3.83653, 3.83653, 3.83653, 3.83653, 3.83653, 3.83653, 3.83653, 3.83653, 3.84405, 3.83653
8.44166, 12, 3.88284, 3.83417, 3.74166, 8.11716, 3.83417, 0, 3.83417, 3.87616, 3.83417, 3.83417, 3.83417, 3.83417, 3.83417, 3.83417, 3.83417, 3.83417, 3.83417, 3.83417, 3.83417, 3.83417, 3.83417, 3.83417, 3.83417, 3.83417, 3.84085, 3.83417
8.44954, 8, 3.8723, 3.83181, 3.16228, 4.1277, 3.83181, 0, 3.83181, 3.86588, 3.83181, 3.83181, 3.83181, 3.83181, 3.83181, 3.83181, 3.83181, 3.83181, 3.83181, 3.83181, 3.83181, 3.83181, 3.83181, 3.83181, 3.83181, 3.83181, 3.83823, 3.83181
8.45742, 6, 3.86379, 3.82971, 2.82843, 2.13621, 3.82971, 0, 3.82971, 3.85711, 3.82971, 3.82971, 3.82971, 3.82971, 3.82971, 3.82971, 3.82971, 3.82971, 3.82971, 3.82971, 3.82971, 3.82971, 3.82971, 3.82971, 3.82971, 3.82971, 3.83639, 3.82971
8.4653, 4, 3.85661, 3.82735, 2.44949, 0.14339, 3.82735, 0, 3.82735, 3.84919, 3.82735, 3.82735, 3.82735, 3.82735, 3.82735, 3.82735, 3.82735, 3.82735, 3.82735, 3.82735, 3.82735, 3.82735, 3.82735, 3.82735, 3.82735, 3.82735, 3.83477, 3.82735
8.47319, 2, 3.8509, 3.82499, 2, -1.8509, 3.82499, 0, 3.82499, 3.84224, 3.82499, 3.82499, 3.82499, 3.82499, 3.82499, 3.82499, 3.82499, 3.82499, 3.82499, 3.82499, 3.82499, 3.82499, 3.82499, 3.82499, 3.82499, 3.82499, 3.83365, 3.82499
8.48107, 2, 3.8468, 3.8229, 2, -1.8468, 3.8229, 0, 3.8229, 3.8364, 3.8229, 3.8229, 3.8229, 3.8229, 3.8229, 3.8229, 3.8229, 3.8229, 3.8229, 3.8229, 3.8229, 3.8229, 3.8229, 3.8229, 3.8229, 3.8229, 3.8333, 3.8229
8.48895, 2, 3.84372, 3.82054, 2, -1.84372, 3.82054, 0, 3.82054, 3.83102, 3.82054, 3.82054, 3.82054, 3.82054, 3.82054, 3.82054, 3.82054, 3.82054, 3.82054, 3.82054, 3.82054, 3.82054, 3.82054, 3.82054, 3.82054, 3.82054, 3.83324, 3.82054
8.49683, 8, 3.84188, 3.81818, 3.16228, 4.15812, 3.81818, 0, 3.81818, 3.82624, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.83382, 3.81818
8.50471, 2, 3.93047, 3.90503, 2, -1.93047, 3.90503, 0, 3.90503, 3.91118, 3.90503, 3.90503, 3.90503, 3.90503, 3.90503, 3.90503, 3.90503, 3.90503, 3.90503, 3.90503, 3.90503, 3.90503, 3.90503, 3.90503, 3.90503, 3.90503, 3.92432, 3.90503
8.51259, 6, 4.02117, 3.99276, 2.82843, 1.97883, 3.99276, 0, 3.99276, 3.9974, 3.99276, 3.99276, 3.99276, 3.99276, 3.99276, 3.99276, 3.99276, 3.99276, 3.99276, 3.99276, 3.99276, 3.99276, 3.99276, 3.99276, 3.99276, 3.99276, 4.01652, 3.99276
8.52047, 2, 4.11413, 4.08146, 2, -2.11413, 4.08146, 0, 4.08146, 4.08494, 4.08146, 4.08146, 4.08146, 4.08146, 4.08146, 4.08146, 4.08146, 4.08146, 4.08146, 4.08146, 4.08146, 4.08146, 4.08146, 4.08146, 4.08146, 4.08146, 4.11065, 4.08146
8.52835, 6, 4.20931, 4.17102, 2.82843, 1.79069, 4.17102, 0, 4.17102, 4.1736, 4.17102, 4.17102, 4.17102, 4.17102, 4.17102, 4.17102, 4.17102, 4.17102, 4.17102, 4.17102, 4.17102, 4.17102, 4.17102, 4.17102, 4.17102, 4.17102, 4.20672, 4.17102
8.53624, 2, 4.3064, 4.26104, 2, -2.3064, 4.26104, 0, 4.26104, 4.26294, 4.26104, 4.26104, 4.26104, 4.26104, 4.26104, 4.26104, 4.26104, 4.26104, 4.26104, 4.26104, 4.26104, 4.26104, 4.26104, 4.26104, 4.26104, 4.26104, 4.30449, 4.26104
8.54412, 12, 4.40541, 4.35142, 3.74166, 7.59459, 4.35142, 0, 4.35142, 4.35281, 4.35142, 4.35142, 4.35142, 4.35142, 4.35142, 4.35142, 4.35142, 4.35142, 4.35142, 4.35142, 4.35142, 4.35142, 4.35142, 4.35142, 4.35142, 4.35142, 4.40402, 4.35142
8.552, 2, 4.50658, 4.44228, 2, -2.50658, 4.44228, 0, 4.44228, 4.44329, 4.44228, 4.44228, 4.44228, 4.44228, 4.44228, 4.44228, 4.44228, 4.44228, 4.44228, 4.44228, 4.44228, 4.44228, 4.44228, 4.44228, 4.44228, 4.44228, 4.50557, 4.44228
8.55988, 6, 4.61016, 4.53375, 2.82843, 1.38984, 4.53375, 0, 4.53375, 4.53447, 4.53375, 4.53375, 4.53375, 4.53375, 4.53375, 4.53375, 4.53375, 4.53375, 4.53375, 4.53375, 4.53375, 4.53375, 4.53375, 4.53375, 4.53375, 4.53375, 4.60944, 4.53375
8.56776, 2, 4.71601, 4.62556, 2, -2.71601, 4.62556, 0, 4.62556, 4.62607, 4.62556, 4.62556, 4.62556, 4.62556, 4.62556, 4.62556, 4.62556, 4.62556, 4.62556, 4.62556, 4.62556, 4.62556, 4.62556, 4.62556, 4.62556, 4.62556, 4.71549, 4.62556
8.57564, 10, 4.8241, 4.71758, 3.4641, 5.1759, 4.71758, 0, 4.71758, 4.71794, 4.71758, 4.71758, 4.71758, 4.71758, 4.71758, 4.71758, 4.71758, 4.71758, 4.71758, 4.71758, 4.71758, 4.71758, 4.71758, 4.71758, 4.71758, 4.71758, 4.82373, 4.71758
8.58352, 8, 4.93447, 4.80977, 3.16228, 3.06553, 4.80977, 0, 4.80977, 4.81002, 4.80977, 4.80977, 4.80977, 4.80977, 4.80977, 4.80977, 4.80977, 4.80977, 4.80977, 4.80977, 4.80977, 4.80977, 4.80977, 4.80977, 4.80977, 4.80977, 4.93422, 4.80977
8.59141, 4, 5.04726, 4.90219, 2.44949, -1.04726, 4.90219, 0, 4.90219, 4.90236, 4.90219, 4.90219, 4.90219, 4.90219, 4.90219, 4.90219, 4.90219, 4.90219, 4.90219, 4.90219, 4.90219, 4.90219, 4.90219, 4.90219, 4.90219, 4.90219, 5.04708, 4.90219
8.59929, 8, 5.16231, 4.99468, 3.16228, 2.83769, 4.99468, 0, 4.99468, 4.9948, 4.99468, 4.99468, 4.99468, 4.99468, 4.99468, 4.99468, 4.99468, 4.99468, 4.99468, 4.99468, 4.99468, 4.99468, 4.99468, 4.99468, 4.99468, 4.99468, 5.16218, 4.99468
8.60717, 2, 5.27957, 5.08722, 2, -3.27957, 5.08722, 0, 5.08722, 5.0873, 5.08722, 5.08722, 5.08722, 5.08722, 5.08722, 5.08722, 5.08722, 5.08722, 5.08722, 5.08722, 5.08722, 5.08722, 5.08722, 5.08722, 5.08722, 5.08722, 5.27949, 5.08722
8.61505, 2, 5.39874, 5.17958, 2, -3.39874, 5.17958, 0, 5.17959, 5.17964, 5.17958, 5.17958, 5.17958, 5.17958, 5.17958, 5.17958, 5.17958, 5.17958, 5.17958, 5.17958, 5.17958, 5.17958, 5.17958, 5.17959, 5.17958, 5.17958, 5.39868, 5.17958
8.62293, 10, 5.51965, 5.27175, 3.4641, 4.48035, 5.27175, 0, 5.27175, 5.27179, 5.27175, 5.27175, 5.27175, 5.27175, 5.27175, 5.27175, 5.27175, 5.27175, 5.27175, 5.27175, 5.27175, 5.27175, 5.27175, 5.27175, 5.27175, 5.27175, 5.51961, 5.27175
8.63081, 4, 5.6418, 5.36342, 2.44949, -1.6418, 5.36342, 0, 5.36342, 5.36344, 5.36342, 5.36342, 5.36342, 5.36342, 5.36342, 5.36342, 5.36342, 5.36342, 5.36342, 5.36342, 5.36342, 5.36342, 5.36342, 5.36342, 5.36342, 5.36342, 5.64177, 5.36342
8.63869, 10, 5.76488, 5.45455, 3.4641, 4.23512, 5.45455, 0, 5.45455, 5.45456, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.76486, 5.45455
8.64657, 4, 5.88852, 5.54509, 2.44949, -1.88852, 5.54509, 0, 5.5451, 5.5451, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.54509, 5.88851, 5.54509
8.65446, 2, 6.01245, 5.63518, 2, -4.01245, 5.63518, 0, 5.63518, 5.63519, 5.63518, 5.63518, 5.63518, 5.63518, 5.63518, 5.63518, 5.63518, 5.63518, 5.63518, 5.63518, 5.63518, 5.63518, 5.63518, 5.63518, 5.63518, 5.63518, 6.01244, 5.63518
8.66234, 14, 6.13609, 5.72467, 4, 7.86391, 5.72467, 0, 5.72467, 5.72468, 5.72467, 5.72467, 5.72467, 5.72467, 5.72467, 5.72467, 5.72467, 5.72467, 5.72467, 5.72467, 5.72467, 5.72467, 5.72467, 5.72467, 5.72467, 5.72467, 6.13608, 5.72467
8.67022, 4, 6.259, 5.81361, 2.44949, -2.259, 5.81361, 0, 5.81361, 5.81361, 5.81361, 5.81361, 5.81361, 5.81361, 5.81361, 5.81361, 5.81361, 5.81361, 5.81361, 5.81361, 5.81361, 5.81361, 5.81361, 5.81361, 5.81361, 5.81361, 6.259, 5.81361
8.6781, 4, 6.38022, 5.90154, 2.44949, -2.38022, 5.90154, 0, 5.90154, 5.90154, 5.90154, 5.90154, 5.90154, 5.90154, 5.90154, 5.90154, 5.90154, 5.90154, 5.90154, 5.90154, 5.90154, 5.90154, 5.90154, 5.90154, 5.90154, 5.90154, 6.38022, 5.90154
8.68598, 12, 6.49912, 5.98835, 3.74166, 5.50088, 5.98835, 0, 5.98835, 5.98835, 5.98835, 5.98835, 5.98835, 5.98835, 5.98835, 5.98835, 5.98835, 5.98835, 5.98835, 5.98835, 5.98835, 5.98835, 5.98835, 5.98835, 5.98835, 5.98835, 6.49912, 5.98835
8.69386, 4, 6.61498, 6.07389, 2.44949, -2.61498, 6.07389, 0, 6.07389, 6.07389, 6.07389, 6.07389, 6.07389, 6.07389, 6.07389, 6.07389, 6.07389, 6.07389, 6.07389, 6.07389, 6.07389, 6.07389, 6.07389, 6.07389, 6.07389, 6.07389, 6.61497, 6.07389
8.70174, 14, 6.72741, 6.15827, 4, 7.27259, 6.15827, 0, 6.15827, 6.15827, 6.15827, 6.15827, 6.15827, 6.15827, 6.15827, 6.15827, 6.15827, 6.15827, 6.15827, 6.15827, 6.15827, 6.15827, 6.15827, 6.15827, 6.15827, 6.15827, 6.72741, 6.15827
8.70963, 2, 6.83594, 6.24154, 2, -4.83594, 6.24154, 0, 6.24154, 6.24154, 6.24154, 6.24154, 6.24154, 6.24154, 6.24154, 6.24154, 6.24154, 6.24154, 6.24154, 6.24154, 6.24154, 6.24154, 6.24154, 6.24154, 6.24154, 6.24154, 6.83594, 6.24154
8.71751, 6, 6.94031, 6.32389, 2.82843, -0.940314, 6.32389, 0, 6.3239, 6.32389, 6.32389, 6.32389, 6.32389, 6.32389, 6.32389, 6.32389, 6.32389, 6.32389, 6.32389, 6.32389, 6.32389, 6.32389, 6.32389, 6.3239, 6.32389, 6.32389, 6.94031, 6.32389
8.72539, 8, 7.03964, 6.40485, 3.16228, 0.960365, 6.40485, 0, 6.40485, 6.40485, 6.40485, 6.40485, 6.40485, 6.40485, 6.40485, 6.40485, 6.40485, 6.40485, 6.40485, 6.40485, 6.40485, 6.40485, 6.40485, 6.40485, 6.40485, 6.40485, 7.03963, 6.40485
8.73327, 18, 7.13345, 6.4843, 4.47214, 10.8665, 6.4843, 0, 6.4843, 6.4843, 6.4843, 6.4843, 6.4843, 6.4843, 6.4843, 6.4843, 6.4843, 6.4843, 6.4843, 6.4843, 6.4843, 6.4843, 6.4843, 6.4843, 6.4843, 6.4843, 7.13345, 6.4843
8.74115, 10, 7.22124, 6.56199, 3.4641, 2.77876, 6.56199, 0, 6.56199, 6.56199, 6.56199, 6.56199, 6.56199, 6.56199, 6.56199, 6.56199, 6.56199, 6.56199, 6.56199, 6.56199, 6.56199, 6.56199, 6.56199, 6.56199, 6.56199, 6.56199, 7.22123, 6.56199
8.74903, 22, 7.30291, 6.63802, 4.89898, 14.6971, 6.63802, 0, 6.63802, 6.63802, 6.63802, 6.63802, 6.63802, 6.63802, 6.63802, 6.63802, 6.63802, 6.63802, 6.63802, 6.63802, 6.63802, 6.63802, 6.63802, 6.63802, 6.63802, 6.63802, 7.30291, 6.63802
8.75691, 8, 7.37849, 6.71252, 3.16228, 0.621515, 6.71252, 0, 6.71252, 6.71252, 6.71252, 6.71252, 6.71252, 6.71252, 6.71252, 6.71252, 6.71252, 6.71252, 6.71252, 6.71252, 6.71252, 6.71252, 6.71252, 6.71252, 6.71252, 6.71252, 7.37848, 6.71252
8.7648, 8, 7.44824, 6.78576, 3.16228, 0.551765, 6.78576, 0, 6.78576, 6.78576, 6.78576, 6.78576, 6.78576, 6.78576, 6.78576, 6.78576, 6.78576, 6.78576, 6.78576, 6.78576, 6.78576, 6.78576, 6.78576, 6.78576, 6.78576, 6.78576, 7.44823, 6.78576
8.77268, 10, 7.51184, 6.85735, 3.4641, 2.48816, 6.85735, 0, 6.85735, 6.85735, 6.85735, 6.85735, 6.85735, 6.85735, 6.85735, 6.85735, 6.85735, 6.85735, 6.85735, 6.85735, 6.85735, 6.85735, 6.85735, 6.85735, 6.85735, 6.85735, 7.51184, 6.85735
8.78056, 10, 7.56943, 6.92725, 3.4641, 2.43057, 6.92725, 0, 6.92725, 6.92725, 6.92725, 6.92725, 6.92725, 6.92725, 6.92725, 6.92725, 6.92725, 6.92725, 6.92725, 6.92725, 6.92725, 6.92725, 6.92725, 6.92725, 6.92725, 6.92725, 7.56943, 6.92725
8.78844, 12, 7.62099, 6.99518, 3.74166, 4.37901, 6.99518, 0, 6.99518, 6.99518, 6.99518, 6.99518, 6.99518, 6.99518, 6.99518, 6.99518, 6.99518, 6.99518, 6.99518, 6.99518, 6.99518, 6.99518, 6.99518, 6.99518, 6.99518, 6.99518, 7.62099, 6.99518
8.79632, 10, 7.66695, 7.06126, 3.4641, 2.33305, 7.06126, 0, 7.06126, 7.06126, 7.06126, 7.06126, 7.06126, 7.06126, 7.06126, 7.06126, 7.06126, 7.06126, 7.06126, 7.06126, 7.06126, 7.06126, 7.06126, 7.06126, 7.06126, 7.06126, 7.66695, 7.06126
8.8042, 8, 7.70781, 7.12558, 3.16228, 0.292188, 7.12558, 0, 7.12558, 7.12558, 7.12558, 7.12558, 7.12558, 7.12558, 7.12558, 7.12558, 7.12558, 7.12558, 7.12558, 7.12558, 7.12558, 7.12558, 7.12558, 7.12558, 7.12558, 7.12558, 7.70781, 7.12558
