   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_96.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
2.62585, 31.1307, 32.9241, 2.52412, 5.75592, -1.79341, 0, 2.52413, 2.52414, 2.52444, 2.52447, 2.52453, 2.52436, 2.5243, 9.31531, 2.55407, 2.52412, 2.52412, 2.52412, 2.52412, 2.52412, 2.52412, 2.52412, 2.52412, 25.9667, 2.52412, 2.6588
2.63373, 35.0316, 36.5331, 2.55744, 6.08536, -1.50151, 0, 2.55744, 2.55745, 2.55775, 2.55779, 2.55795, 2.55767, 2.55762, 9.22634, 2.57856, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 29.6715, 2.55744, 2.72734
2.64161, 44.7563, 40.0995, 2.59081, 6.83786, 4.6568, 0, 2.59082, 2.59083, 2.59113, 2.59117, 2.59145, 2.59105, 2.59101, 9.02718, 2.60546, 2.59081, 2.59081, 2.59081, 2.59081, 2.59081, 2.59081, 2.59081, 2.59082, 33.425, 2.59081, 2.81253
2.64949, 46.1383, 43.5097, 2.62425, 6.93818, 2.62863, 0, 2.62426, 2.62427, 2.62457, 2.6246, 2.62504, 2.62449, 2.62446, 8.73001, 2.63423, 2.62425, 2.62425, 2.62425, 2.62425, 2.62425, 2.62425, 2.62425, 2.62425, 37.0951, 2.62425, 2.9211
2.65737, 43.9463, 46.6441, 2.65774, 6.77837, -2.69778, 0, 2.65775, 2.65775, 2.65805, 2.65809, 2.65871, 2.65797, 2.65795, 8.35158, 2.66442, 2.65774, 2.65774, 2.65774, 2.65774, 2.65774, 2.65774, 2.65774, 2.65774, 40.5373, 2.65774, 3.06186
2.66526, 47.321, 49.3864, 2.69127, 7.02289, -2.06541, 0, 2.69128, 2.69129, 2.69159, 2.69162, 2.69246, 2.69151, 2.6915, 7.9119, 2.69567, 2.69127, 2.69127, 2.69127, 2.69127, 2.69127, 2.69127, 2.69127, 2.69127, 43.6043, 2.69127, 3.24595
2.67314, 52.5428, 51.6316, 2.72484, 7.38531, 0.911148, 0, 2.72485, 2.72486, 2.72516, 2.72519, 2.72627, 2.72508, 2.72508, 7.43264, 2.72769, 2.72484, 2.72484, 2.72484, 2.72484, 2.72484, 2.72484, 2.72484, 2.72484, 46.1561, 2.72484, 3.48705
2.68102, 63.9778, 53.2958, 2.75845, 8.12267, 10.682, 0, 2.75846, 2.75847, 2.75877, 2.7588, 2.76016, 2.75869, 2.7587, 6.93572, 2.76026, 2.75845, 2.75845, 2.75845, 2.75845, 2.75845, 2.75845, 2.75845, 2.75845, 48.0709, 2.75845, 3.80136
2.6889, 53.7787, 54.324, 2.79208, 7.46852, -0.545227, 0, 2.79209, 2.7921, 2.7924, 2.79243, 2.79409, 2.79232, 2.79234, 6.44175, 2.79321, 2.79208, 2.79208, 2.79208, 2.79208, 2.79208, 2.79208, 2.79208, 2.79208, 49.2546, 2.79208, 4.2074
2.69678, 51.6621, 54.6966, 2.82574, 7.32544, -3.03448, 0, 2.82575, 2.82575, 2.82605, 2.82609, 2.82807, 2.82598, 2.826, 5.96888, 2.82643, 2.82574, 2.82574, 2.82574, 2.82574, 2.82574, 2.82574, 2.82574, 2.82574, 49.6495, 2.82574, 4.72546
2.70466, 58.293, 54.4324, 2.8594, 7.76485, 3.86058, 0, 2.85941, 2.85942, 2.85972, 2.85975, 2.86207, 2.85964, 2.85968, 5.532, 2.85982, 2.8594, 2.8594, 2.8594, 2.8594, 2.8594, 2.8594, 2.8594, 2.8594, 49.2384, 2.8594, 5.37651
2.71254, 62.4901, 53.588, 2.89308, 8.03057, 8.90204, 0, 2.89308, 2.89309, 2.89339, 2.89343, 2.89609, 2.89332, 2.89337, 5.14219, 2.89332, 2.89308, 2.89308, 2.89308, 2.89308, 2.89308, 2.89308, 2.89308, 2.89308, 48.0466, 2.89308, 6.18094
2.72042, 44.7201, 52.2542, 2.92674, 6.83521, -7.53409, 0, 2.92675, 2.92676, 2.92706, 2.9271, 2.9301, 2.92699, 2.92705, 4.80662, 2.92689, 2.92674, 2.92674, 2.92674, 2.92674, 2.92674, 2.92674, 2.92674, 2.92675, 46.1398, 2.92674, 7.15651
2.7283, 55.927, 50.5478, 2.96041, 7.61098, 5.37921, 0, 2.96041, 2.96042, 2.96072, 2.96076, 2.96408, 2.96065, 2.96072, 4.52867, 2.96049, 2.96041, 2.96041, 2.96041, 2.96041, 2.96041, 2.96041, 2.96041, 2.96041, 43.6185, 2.96041, 8.31641
2.73618, 64.1095, 48.6022, 2.99405, 8.13077, 15.5073, 0, 2.99406, 2.99407, 2.99436, 2.9944, 2.99801, 2.9943, 2.99437, 4.30836, 2.9941, 2.99405, 2.99405, 2.99405, 2.99405, 2.99405, 2.99405, 2.99405, 2.99405, 40.61, 2.99405, 9.66661
2.74407, 46.197, 46.5549, 3.02766, 6.9424, -0.357922, 0, 3.02767, 3.02768, 3.02798, 3.02802, 3.03187, 3.02792, 3.028, 4.14293, 3.02769, 3.02766, 3.02766, 3.02766, 3.02766, 3.02766, 3.02766, 3.02766, 3.02766, 37.2582, 3.02766, 11.2036
2.75195, 47.6509, 44.5359, 3.06124, 7.04634, 3.11503, 0, 3.06125, 3.06126, 3.06156, 3.0616, 3.06564, 3.0615, 3.0616, 4.02738, 3.06126, 3.06124, 3.06124, 3.06124, 3.06124, 3.06124, 3.06124, 3.06124, 3.06125, 33.713, 3.06124, 12.9122
2.75983, 39.6408, 42.6564, 3.09478, 6.45297, -3.01558, 0, 3.09479, 3.0948, 3.0951, 3.09514, 3.0993, 3.09505, 3.09515, 3.95524, 3.09479, 3.09478, 3.09478, 3.09478, 3.09478, 3.09478, 3.09478, 3.09478, 3.09478, 30.1202, 3.09478, 14.7646
2.76771, 46.9207, 41.0003, 3.12827, 6.99433, 5.92036, 0, 3.12828, 3.12829, 3.12859, 3.12862, 3.13284, 3.12854, 3.12865, 3.91911, 3.12827, 3.12827, 3.12827, 3.12827, 3.12827, 3.12827, 3.12827, 3.12827, 3.12827, 26.613, 3.12827, 16.7189
2.77559, 37.274, 39.6187, 3.16169, 6.2669, -2.3447, 0, 3.1617, 3.16171, 3.16201, 3.16204, 3.16624, 3.16196, 3.16208, 3.91123, 3.16169, 3.16169, 3.16169, 3.16169, 3.16169, 3.16169, 3.16169, 3.16169, 3.16169, 23.3046, 3.16169, 18.7203
2.78347, 33.9221, 38.5277, 3.19503, 5.99351, -4.60555, 0, 3.19504, 3.19505, 3.19535, 3.19538, 3.19948, 3.19531, 3.19543, 3.92394, 3.19503, 3.19503, 3.19503, 3.19503, 3.19503, 3.19503, 3.19503, 3.19503, 3.19503, 20.2848, 3.19503, 20.7032
2.79135, 32.3265, 37.7102, 3.22827, 5.85888, -5.38371, 0, 3.22828, 3.22829, 3.22859, 3.22862, 3.23256, 3.22856, 3.22869, 3.95006, 3.22827, 3.22827, 3.22827, 3.22827, 3.22827, 3.22827, 3.22827, 3.22827, 3.22827, 17.6171, 3.22827, 22.5938
2.79923, 37.2981, 37.1213, 3.26139, 6.26882, 0.176762, 0, 3.2614, 3.2614, 3.2617, 3.26174, 3.26546, 3.26169, 3.26182, 3.98315, 3.26139, 3.26139, 3.26139, 3.26139, 3.26139, 3.26139, 3.26139, 3.26139, 3.26139, 15.3401, 3.26139, 24.3153
2.80711, 42.6104, 36.6957, 3.29433, 6.6791, 5.91462, 0, 3.29434, 3.29435, 3.29465, 3.29469, 3.29813, 3.29464, 3.29478, 4.01774, 3.29434, 3.29433, 3.29433, 3.29433, 3.29433, 3.29433, 3.29433, 3.29433, 3.29434, 13.4693, 3.29433, 25.7921
2.81499, 43.9828, 36.3568, 3.32706, 6.78106, 7.62608, 0, 3.32706, 3.32707, 3.32737, 3.32741, 3.33054, 3.32738, 3.32751, 4.04945, 3.32706, 3.32706, 3.32706, 3.32706, 3.32706, 3.32706, 3.32706, 3.32706, 3.32706, 12.0003, 3.32706, 26.9562
2.82288, 40.614, 36.0257, 3.35947, 6.52794, 4.58835, 0, 3.35948, 3.35949, 3.35979, 3.35982, 3.36261, 3.3598, 3.35995, 4.07501, 3.35947, 3.35947, 3.35947, 3.35947, 3.35947, 3.35947, 3.35947, 3.35947, 3.35947, 10.9131, 3.35947, 27.7518
2.83076, 35.9286, 35.6304, 3.39147, 6.15862, 0.298222, 0, 3.39148, 3.39149, 3.39179, 3.39182, 3.39426, 3.39182, 3.39196, 4.09228, 3.39147, 3.39147, 3.39147, 3.39147, 3.39147, 3.39147, 3.39147, 3.39147, 3.39147, 10.1762, 3.39147, 28.1405
2.83864, 36.6694, 35.1123, 3.4229, 6.21847, 1.55711, 0, 3.42291, 3.42291, 3.42321, 3.42325, 3.42533, 3.42326, 3.4234, 4.10014, 3.4229, 3.4229, 3.4229, 3.4229, 3.4229, 3.4229, 3.4229, 3.4229, 3.4229, 9.75012, 3.4229, 28.1038
2.84652, 32.9156, 34.4312, 3.45356, 5.90894, -1.51558, 0, 3.45356, 3.45357, 3.45387, 3.45391, 3.45565, 3.45393, 3.45407, 4.09838, 3.45356, 3.45356, 3.45356, 3.45356, 3.45356, 3.45356, 3.45356, 3.45356, 3.45356, 9.59099, 3.45356, 27.6452
2.8544, 32.0601, 33.5672, 3.48318, 5.83611, -1.50703, 0, 3.48319, 3.4832, 3.4835, 3.48354, 3.48496, 3.48358, 3.48372, 4.08754, 3.48318, 3.48318, 3.48318, 3.48318, 3.48318, 3.48318, 3.48318, 3.48318, 3.48319, 9.6531, 3.48318, 26.7895
2.86228, 32.2816, 32.5205, 3.51146, 5.85505, -0.238842, 0, 3.51147, 3.51148, 3.51178, 3.51181, 3.51294, 3.51187, 3.51201, 4.06869, 3.51146, 3.51146, 3.51146, 3.51146, 3.51146, 3.51146, 3.51146, 3.51146, 3.51146, 9.89088, 3.51146, 25.5807
2.87016, 33.9665, 31.309, 3.53799, 5.99721, 2.65743, 0, 3.538, 3.53801, 3.53831, 3.53834, 3.53921, 3.53842, 3.53856, 4.04323, 3.53799, 3.53799, 3.53799, 3.53799, 3.53799, 3.53799, 3.53799, 3.53799, 3.53799, 10.2604, 3.53799, 24.0785
2.87804, 23.2747, 29.9644, 3.56231, 5.02739, -6.68971, 0, 3.56232, 3.56233, 3.56262, 3.56266, 3.56329, 3.56276, 3.56289, 4.01268, 3.56231, 3.56231, 3.56231, 3.56231, 3.56231, 3.56231, 3.56231, 3.56231, 3.56231, 10.7203, 3.56231, 22.3533
2.88592, 37.5756, 28.5268, 3.58388, 6.29091, 9.0488, 0, 3.58388, 3.58389, 3.58419, 3.58423, 3.58466, 3.58435, 3.58447, 3.9785, 3.58388, 3.58388, 3.58388, 3.58388, 3.58388, 3.58388, 3.58388, 3.58388, 3.58388, 11.2328, 3.58388, 20.4806
2.8938, 22.7079, 27.0403, 3.6021, 4.97071, -4.33235, 0, 3.60211, 3.60212, 3.60241, 3.60245, 3.60272, 3.60259, 3.60271, 3.94196, 3.6021, 3.6021, 3.6021, 3.6021, 3.6021, 3.6021, 3.6021, 3.6021, 3.6021, 11.7639, 3.6021, 18.5362
2.90169, 21.8005, 25.5479, 3.61634, 4.87857, -3.74745, 0, 3.61635, 3.61636, 3.61666, 3.61669, 3.61682, 3.61685, 3.61697, 3.90401, 3.61634, 3.61634, 3.61634, 3.61634, 3.61634, 3.61634, 3.61634, 3.61634, 3.61634, 12.2837, 3.61634, 16.5906
2.90957, 20.5757, 24.088, 3.62595, 4.75139, -3.51237, 0, 3.62596, 3.62597, 3.62626, 3.6263, 3.62632, 3.62648, 3.6266, 3.86525, 3.62595, 3.62595, 3.62595, 3.62595, 3.62595, 3.62595, 3.62595, 3.62595, 3.62595, 12.767, 3.62595, 14.7054
2.91745, 25.6774, 22.6913, 3.6303, 5.26093, 2.98606, 0, 3.63031, 3.63031, 3.63061, 3.63065, 3.63058, 3.63086, 3.63096, 3.82593, 3.6303, 3.6303, 3.6303, 3.6303, 3.6303, 3.6303, 3.6303, 3.6303, 3.6303, 13.1933, 3.6303, 12.9305
2.92533, 24.6817, 21.3796, 3.62881, 5.16543, 3.30212, 0, 3.62882, 3.62883, 3.62913, 3.62917, 3.62904, 3.6294, 3.6295, 3.78599, 3.62881, 3.62881, 3.62881, 3.62881, 3.62881, 3.62881, 3.62881, 3.62881, 3.62882, 13.5465, 3.62881, 11.3025
2.93321, 23.1034, 20.1653, 3.62103, 5.01033, 2.93811, 0, 3.62104, 3.62105, 3.62135, 3.62139, 3.6212, 3.62164, 3.62173, 3.74514, 3.62103, 3.62103, 3.62103, 3.62103, 3.62103, 3.62103, 3.62103, 3.62103, 3.62104, 13.815, 3.62103, 9.84499
2.94109, 15.2748, 19.0521, 3.60664, 4.15629, -3.77737, 0, 3.60665, 3.60666, 3.60696, 3.607, 3.60678, 3.60728, 3.60736, 3.70294, 3.60664, 3.60664, 3.60664, 3.60664, 3.60664, 3.60664, 3.60664, 3.60664, 3.60665, 13.9914, 3.60664, 8.56894
2.94897, 15.9831, 18.0364, 3.58552, 4.24065, -2.05327, 0, 3.58553, 3.58553, 3.58583, 3.58587, 3.58562, 3.58618, 3.58625, 3.65895, 3.58552, 3.58552, 3.58552, 3.58552, 3.58552, 3.58552, 3.58552, 3.58552, 3.58552, 14.0716, 3.58552, 7.47466
2.95685, 20.9834, 17.1085, 3.55776, 4.7941, 3.87493, 0, 3.55777, 3.55778, 3.55807, 3.55811, 3.55784, 3.55845, 3.55851, 3.6128, 3.55776, 3.55776, 3.55776, 3.55776, 3.55776, 3.55776, 3.55776, 3.55776, 3.55776, 14.0549, 3.55776, 6.55411
2.96473, 13.2647, 16.255, 3.52372, 3.90701, -2.9903, 0, 3.52373, 3.52373, 3.52403, 3.52407, 3.52379, 3.52443, 3.52449, 3.56425, 3.52372, 3.52372, 3.52372, 3.52372, 3.52372, 3.52372, 3.52372, 3.52372, 3.52372, 13.9429, 3.52372, 5.79305
2.97261, 14.4216, 15.4609, 3.48399, 4.05235, -1.03931, 0, 3.484, 3.48401, 3.48431, 3.48434, 3.48406, 3.48474, 3.48478, 3.51334, 3.48399, 3.48399, 3.48399, 3.48399, 3.48399, 3.48399, 3.48399, 3.48399, 3.48399, 13.7396, 3.48399, 5.17359
2.9805, 16.7086, 14.7104, 3.43942, 4.32535, 1.99823, 0, 3.43943, 3.43944, 3.43974, 3.43977, 3.43948, 3.44019, 3.44023, 3.4603, 3.43942, 3.43942, 3.43942, 3.43942, 3.43942, 3.43942, 3.43942, 3.43942, 3.43942, 13.4505, 3.43942, 4.67607
2.98838, 12.0867, 13.9894, 3.39104, 3.75323, -1.9027, 0, 3.39105, 3.39106, 3.39136, 3.3914, 3.3911, 3.39185, 3.39187, 3.40564, 3.39104, 3.39104, 3.39104, 3.39104, 3.39104, 3.39104, 3.39104, 3.39104, 3.39105, 13.0827, 3.39104, 4.28086
2.99626, 14.889, 13.2862, 3.34006, 4.10962, 1.60282, 0, 3.34007, 3.34007, 3.34037, 3.34041, 3.34011, 3.34089, 3.3409, 3.35009, 3.34006, 3.34006, 3.34006, 3.34006, 3.34006, 3.34006, 3.34006, 3.34006, 3.34006, 12.6443, 3.34006, 3.96948
3.00414, 8.52797, 12.592, 3.28774, 3.24468, -4.06402, 0, 3.28775, 3.28776, 3.28806, 3.2881, 3.2878, 3.28861, 3.28861, 3.29452, 3.28774, 3.28774, 3.28774, 3.28774, 3.28774, 3.28774, 3.28774, 3.28774, 3.28775, 12.145, 3.28774, 3.72547
3.01202, 9.9129, 11.9018, 3.23541, 3.45151, -1.98887, 0, 3.23541, 3.23542, 3.23572, 3.23576, 3.23546, 3.2363, 3.23629, 3.2399, 3.23541, 3.23541, 3.23541, 3.23541, 3.23541, 3.23541, 3.23541, 3.23541, 3.23541, 11.5955, 3.23541, 3.53467
3.0199, 9.9928, 11.2141, 3.18428, 3.46306, -1.2213, 0, 3.18429, 3.1843, 3.1846, 3.18463, 3.18434, 3.18521, 3.18518, 3.18721, 3.18428, 3.18428, 3.18428, 3.18428, 3.18428, 3.18428, 3.18428, 3.18428, 3.18428, 11.0074, 3.18428, 3.38544
3.02778, 7.25545, 10.5309, 3.13548, 3.04228, -3.27541, 0, 3.13549, 3.1355, 3.1358, 3.13584, 3.13555, 3.13644, 3.13641, 3.13736, 3.13548, 3.13548, 3.13548, 3.13548, 3.13548, 3.13548, 3.13548, 3.13548, 3.13549, 10.3934, 3.13548, 3.26841
3.03566, 11.511, 9.8567, 3.08993, 3.67574, 1.65434, 0, 3.08994, 3.08995, 3.09025, 3.09028, 3.09001, 3.09093, 3.09088, 3.09112, 3.08993, 3.08993, 3.08993, 3.08993, 3.08993, 3.08993, 3.08993, 3.08993, 3.08993, 9.76644, 3.08993, 3.1763
3.04354, 11.9855, 9.19834, 3.04831, 3.73972, 2.78716, 0, 3.04832, 3.04833, 3.04863, 3.04867, 3.0484, 3.04934, 3.04929, 3.04905, 3.04831, 3.04831, 3.04831, 3.04831, 3.04831, 3.04831, 3.04831, 3.04831, 3.04832, 9.13965, 3.04831, 3.10348
3.05142, 12.219, 8.56352, 3.01105, 3.77081, 3.65549, 0, 3.01106, 3.01107, 3.01137, 3.0114, 3.01115, 3.01211, 3.01207, 3.0115, 3.01105, 3.01105, 3.01105, 3.01105, 3.01105, 3.01105, 3.01105, 3.01105, 3.01105, 8.52555, 3.01105, 3.0457
3.05931, 9.73984, 7.96036, 2.97831, 3.42634, 1.77948, 0, 2.97832, 2.97833, 2.97863, 2.97866, 2.97842, 2.97941, 2.97938, 2.97858, 2.97831, 2.97831, 2.97831, 2.97831, 2.97831, 2.97831, 2.97831, 2.97831, 2.97831, 7.93572, 2.97831, 2.99971
3.06719, 7.99514, 7.39634, 2.95002, 3.16151, 0.5988, 0, 2.95003, 2.95004, 2.95033, 2.95037, 2.95015, 2.95115, 2.95116, 2.95018, 2.95002, 2.95002, 2.95002, 2.95002, 2.95002, 2.95002, 2.95002, 2.95002, 2.95002, 7.38008, 2.95002, 2.96301
3.07507, 4.99507, 6.8777, 2.92589, 2.64482, -1.88262, 0, 2.9259, 2.92591, 2.92621, 2.92624, 2.92605, 2.92706, 2.92715, 2.92598, 2.92589, 2.92589, 2.92589, 2.92589, 2.92589, 2.92589, 2.92589, 2.92589, 2.92589, 6.86658, 2.92589, 2.93365
3.08295, 4.74944, 6.40885, 2.90549, 2.59797, -1.65941, 0, 2.9055, 2.90551, 2.90581, 2.90584, 2.90567, 2.90669, 2.90691, 2.90554, 2.90549, 2.90549, 2.90549, 2.90549, 2.90549, 2.90549, 2.90549, 2.90549, 2.90549, 6.40074, 2.90549, 2.91004
3.09083, 6.48443, 5.99218, 2.88827, 2.9128, 0.492245, 0, 2.88828, 2.88829, 2.88859, 2.88862, 2.88848, 2.88951, 2.88995, 2.8883, 2.88827, 2.88827, 2.88827, 2.88827, 2.88827, 2.88827, 2.88827, 2.88827, 2.88827, 5.98569, 2.88827, 2.8909
3.09871, 4.23376, 5.62798, 2.87366, 2.49675, -1.39422, 0, 2.87367, 2.87368, 2.87398, 2.87401, 2.87391, 2.87494, 2.87573, 2.87368, 2.87366, 2.87366, 2.87366, 2.87366, 2.87366, 2.87366, 2.87366, 2.87366, 2.87366, 5.62217, 2.87366, 2.87515
3.10659, 8.51316, 5.31459, 2.8611, 3.2424, 3.19857, 0, 2.86111, 2.86112, 2.86142, 2.86145, 2.86139, 2.86242, 2.86377, 2.86111, 2.8611, 2.8611, 2.8611, 2.8611, 2.8611, 2.8611, 2.8611, 2.8611, 2.8611, 5.30878, 2.8611, 2.86193
3.11447, 6.70372, 5.04872, 2.8501, 2.95021, 1.655, 0, 2.85011, 2.85011, 2.85041, 2.85045, 2.85043, 2.85145, 2.85365, 2.8501, 2.8501, 2.8501, 2.8501, 2.8501, 2.8501, 2.8501, 2.8501, 2.8501, 2.8501, 5.04232, 2.8501, 2.85055
3.12235, 9.75434, 4.82586, 2.84026, 3.42846, 4.92848, 0, 2.84027, 2.84027, 2.84057, 2.84061, 2.84063, 2.84165, 2.84512, 2.84026, 2.84026, 2.84026, 2.84026, 2.84026, 2.84026, 2.84026, 2.84026, 2.84026, 2.84026, 4.81828, 2.84026, 2.8405
3.13023, 10.2961, 4.64077, 2.83132, 3.50658, 5.65532, 0, 2.83133, 2.83133, 2.83163, 2.83167, 2.83174, 2.83275, 2.83808, 2.83132, 2.83132, 2.83132, 2.83132, 2.83132, 2.83132, 2.83132, 2.83132, 2.83132, 2.83132, 4.63133, 2.83132, 2.83145
3.13812, 5.22652, 4.48791, 2.82314, 2.68822, 0.738609, 0, 2.82315, 2.82316, 2.82346, 2.82349, 2.82361, 2.82461, 2.8326, 2.82314, 2.82314, 2.82314, 2.82314, 2.82314, 2.82314, 2.82314, 2.82314, 2.82314, 2.82314, 4.47574, 2.82314, 2.82321
3.146, 5.7687, 4.36186, 2.81572, 2.78724, 1.40685, 0, 2.81573, 2.81574, 2.81604, 2.81608, 2.81624, 2.81724, 2.82896, 2.81572, 2.81572, 2.81572, 2.81572, 2.81572, 2.81572, 2.81572, 2.81572, 2.81572, 2.81573, 4.34587, 2.81572, 2.81576
3.15388, 2.99755, 4.25767, 2.80917, 2.23552, -1.26012, 0, 2.80918, 2.80919, 2.80949, 2.80952, 2.80972, 2.81072, 2.82759, 2.80917, 2.80917, 2.80917, 2.80917, 2.80917, 2.80917, 2.80917, 2.80917, 2.80917, 2.80917, 4.23643, 2.80917, 2.80919
3.16176, 3.21931, 4.17106, 2.80366, 2.28458, -0.951755, 0, 2.80367, 2.80368, 2.80398, 2.80402, 2.80425, 2.80526, 2.82905, 2.80366, 2.80366, 2.80366, 2.80366, 2.80366, 2.80366, 2.80366, 2.80366, 2.80366, 2.80366, 4.14278, 2.80366, 2.80367
3.16964, 4.21454, 4.09857, 2.79945, 2.4929, 0.115965, 0, 2.79946, 2.79946, 2.79976, 2.7998, 2.80006, 2.80108, 2.83404, 2.79945, 2.79945, 2.79945, 2.79945, 2.79945, 2.79945, 2.79945, 2.79945, 2.79945, 2.79945, 4.06103, 2.79945, 2.79945
3.17752, 2.99266, 4.03758, 2.79678, 2.23443, -1.04492, 0, 2.79679, 2.79679, 2.79709, 2.79713, 2.79742, 2.79846, 2.84327, 2.79678, 2.79678, 2.79678, 2.79678, 2.79678, 2.79678, 2.79678, 2.79678, 2.79678, 2.79678, 3.98806, 2.79678, 2.79678
3.1854, 6.34937, 3.98625, 2.79591, 2.88953, 2.36312, 0, 2.79591, 2.79592, 2.79622, 2.79626, 2.79656, 2.79763, 2.85748, 2.79591, 2.79591, 2.79591, 2.79591, 2.79591, 2.79591, 2.79591, 2.79591, 2.79591, 2.79591, 3.9216, 2.79591, 2.79591
3.19328, 5.21208, 3.94347, 2.79705, 2.68553, 1.26861, 0, 2.79706, 2.79707, 2.79737, 2.7974, 2.79771, 2.79882, 2.87734, 2.79705, 2.79705, 2.79705, 2.79705, 2.79705, 2.79705, 2.79705, 2.79705, 2.79705, 2.79705, 3.86006, 2.79705, 2.79705
3.20116, 4.20724, 3.90864, 2.80037, 2.49143, 0.298597, 0, 2.80038, 2.80039, 2.80069, 2.80072, 2.80102, 2.80218, 2.90339, 2.80037, 2.80037, 2.80037, 2.80037, 2.80037, 2.80037, 2.80037, 2.80037, 2.80037, 2.80037, 3.80247, 2.80037, 2.80037
3.20904, 7.99523, 3.88153, 2.80596, 3.16152, 4.1137, 0, 2.80597, 2.80598, 2.80628, 2.80631, 2.80659, 2.80782, 2.93598, 2.80596, 2.80596, 2.80596, 2.80596, 2.80596, 2.80596, 2.80596, 2.80596, 2.80596, 2.80596, 3.74833, 2.80596, 2.80596
3.21693, 3.40478, 3.86208, 2.81384, 2.32482, -0.457298, 0, 2.81385, 2.81386, 2.81416, 2.81419, 2.81445, 2.81574, 2.97521, 2.81384, 2.81384, 2.81384, 2.81384, 2.81384, 2.81384, 2.81384, 2.81384, 2.81384, 2.81384, 3.69751, 2.81384, 2.81384
3.22481, 7.18067, 3.85027, 2.82396, 3.02996, 3.3304, 0, 2.82397, 2.82398, 2.82428, 2.82432, 2.82454, 2.82591, 3.02089, 2.82396, 2.82396, 2.82396, 2.82396, 2.82396, 2.82396, 2.82396, 2.82396, 2.82396, 2.82396, 3.65012, 2.82396, 2.82396
3.23269, 1.20002, 3.84591, 2.83621, 1.78886, -2.64588, 0, 2.83622, 2.83623, 2.83653, 2.83657, 2.83675, 2.8382, 3.07247, 2.83621, 2.83621, 2.83621, 2.83621, 2.83621, 2.83621, 2.83621, 2.83621, 2.83621, 2.83622, 3.60643, 2.83621, 2.83621
3.24057, 2.99756, 3.84858, 2.85043, 2.23552, -0.851019, 0, 2.85043, 2.85044, 2.85074, 2.85078, 2.85092, 2.85246, 3.12906, 2.85043, 2.85043, 2.85043, 2.85043, 2.85043, 2.85043, 2.85043, 2.85043, 2.85043, 2.85043, 3.56672, 2.85043, 2.85043
3.24845, 3.80242, 3.85753, 2.86638, 2.40882, -0.055109, 0, 2.86639, 2.8664, 2.8667, 2.86674, 2.86683, 2.86847, 3.1894, 2.86638, 2.86638, 2.86638, 2.86638, 2.86638, 2.86638, 2.86638, 2.86638, 2.86638, 2.86639, 3.53128, 2.86638, 2.86638
3.25633, 3, 3.87165, 2.88385, 2.23607, -0.871652, 0, 2.88386, 2.88387, 2.88417, 2.8842, 2.88425, 2.88598, 3.25193, 2.88385, 2.88385, 2.88385, 2.88385, 2.88385, 2.88385, 2.88385, 2.88385, 2.88385, 2.88385, 3.50035, 2.88385, 2.88385
3.26421, 1.19036, 3.88952, 2.90256, 1.78616, -2.69917, 0, 2.90257, 2.90258, 2.90288, 2.90292, 2.90292, 2.90474, 3.31482, 2.90256, 2.90256, 2.90256, 2.90256, 2.90256, 2.90256, 2.90256, 2.90256, 2.90256, 2.90257, 3.47404, 2.90256, 2.90256
3.27209, 3.99762, 3.90945, 2.92226, 2.449, 0.0881681, 0, 2.92227, 2.92227, 2.92257, 2.92261, 2.92256, 2.92448, 3.37609, 2.92226, 2.92226, 2.92226, 2.92226, 2.92226, 2.92226, 2.92226, 2.92226, 2.92226, 2.92226, 3.45239, 2.92226, 2.92226
3.27997, 3.73981, 3.92957, 2.94265, 2.39579, -0.189759, 0, 2.94266, 2.94267, 2.94297, 2.94301, 2.94292, 2.94493, 3.43371, 2.94265, 2.94265, 2.94265, 2.94265, 2.94265, 2.94265, 2.94265, 2.94265, 2.94265, 2.94266, 3.43528, 2.94265, 2.94265
3.28785, 6.80478, 3.94797, 2.9635, 2.96728, 2.85681, 0, 2.96351, 2.96351, 2.96381, 2.96385, 2.96372, 2.96582, 3.48572, 2.9635, 2.9635, 2.9635, 2.9635, 2.9635, 2.9635, 2.9635, 2.9635, 2.9635, 2.9635, 3.4225, 2.9635, 2.9635
3.29574, 5.62889, 3.96285, 2.98452, 2.76205, 1.66605, 0, 2.98453, 2.98454, 2.98484, 2.98488, 2.98472, 2.9869, 3.53039, 2.98452, 2.98452, 2.98452, 2.98452, 2.98452, 2.98452, 2.98452, 2.98452, 2.98452, 2.98453, 3.41372, 2.98452, 2.98452
3.30362, 9.17348, 3.97261, 3.0055, 3.34268, 5.20087, 0, 3.00551, 3.00552, 3.00582, 3.00585, 3.00566, 3.00792, 3.5663, 3.0055, 3.0055, 3.0055, 3.0055, 3.0055, 3.0055, 3.0055, 3.0055, 3.0055, 3.0055, 3.40853, 3.0055, 3.0055
