   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_192.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
22.9189, 0.782458, 0.00934732, 9.77908e-33, 1.66807, 0.773111, 0, 9.77908e-33, 9.77908e-33, 9.77908e-33, 9.77908e-33, 9.77908e-33, 9.77908e-33, 9.77908e-33, 9.77908e-33, 9.77908e-33, 9.77908e-33, 9.77908e-33, 0.00901744, 9.77908e-33, 0.000329875, 9.77908e-33
22.9263, 0.217542, 0.00904737, 9.56073e-33, 1.48914, 0.208495, 0, 9.56073e-33, 9.56073e-33, 9.56073e-33, 9.56073e-33, 9.56073e-33, 9.56073e-33, 9.56073e-33, 9.56073e-33, 9.56073e-33, 9.56073e-33, 9.56073e-33, 0.00873143, 9.56073e-33, 0.000315932, 9.56073e-33
22.9337, 0, 0.00875272, 9.18419e-33, 1.41421, -0.00875272, 0, 9.18419e-33, 9.18419e-33, 9.18419e-33, 9.18419e-33, 9.18419e-33, 9.18419e-33, 9.18419e-33, 9.18419e-33, 9.18419e-33, 9.18419e-33, 9.18419e-33, 0.00845017, 9.18419e-33, 0.000302546, 9.18419e-33
22.9411, 0, 0.00846382, 8.70318e-33, 1.41421, -0.00846382, 0, 8.70318e-33, 8.70318e-33, 8.70318e-33, 8.70318e-33, 8.70318e-33, 8.70318e-33, 8.70318e-33, 8.70318e-33, 8.70318e-33, 8.70318e-33, 8.70318e-33, 0.00817412, 8.70318e-33, 0.000289694, 8.70318e-33
22.9486, 0, 0.00818119, 8.14191e-33, 1.41421, -0.00818119, 0, 8.14191e-33, 8.14191e-33, 8.14191e-33, 8.14191e-33, 8.14191e-33, 8.14191e-33, 8.14191e-33, 8.14191e-33, 8.14191e-33, 8.14191e-33, 8.14191e-33, 0.00790384, 8.14191e-33, 0.000277358, 8.14191e-33
22.956, 0, 0.00790534, 7.50321e-33, 1.41421, -0.00790534, 0, 7.50321e-33, 7.50321e-33, 7.50321e-33, 7.50321e-33, 7.50321e-33, 7.50321e-33, 7.50321e-33, 7.50321e-33, 7.50321e-33, 7.50321e-33, 7.50321e-33, 0.00763982, 7.50321e-33, 0.000265519, 7.50321e-33
22.9634, 0, 0.00763646, 6.82033e-33, 1.41421, -0.00763646, 0, 6.82033e-33, 6.82033e-33, 6.82033e-33, 6.82033e-33, 6.82033e-33, 6.82033e-33, 6.82033e-33, 6.82033e-33, 6.82033e-33, 6.82033e-33, 6.82033e-33, 0.00738231, 6.82033e-33, 0.000254151, 6.82033e-33
22.9709, 0, 0.00737499, 6.09582e-33, 1.41421, -0.00737499, 0, 6.09582e-33, 6.09582e-33, 6.09582e-33, 6.09582e-33, 6.09582e-33, 6.09582e-33, 6.09582e-33, 6.09582e-33, 6.09582e-33, 6.09582e-33, 6.09582e-33, 0.00713175, 6.09582e-33, 0.000243241, 6.09582e-33
22.9783, 0, 0.00712103, 5.35801e-33, 1.41421, -0.00712103, 0, 5.35801e-33, 5.35801e-33, 5.35801e-33, 5.35801e-33, 5.35801e-33, 5.35801e-33, 5.35801e-33, 5.35801e-33, 5.35801e-33, 5.35801e-33, 5.35801e-33, 0.00688827, 5.35801e-33, 0.000232764, 5.35801e-33
22.9857, 0, 0.00687491, 4.63378e-33, 1.41421, -0.00687491, 0, 4.63378e-33, 4.63378e-33, 4.63378e-33, 4.63378e-33, 4.63378e-33, 4.63378e-33, 4.63378e-33, 4.63378e-33, 4.63378e-33, 4.63378e-33, 4.63378e-33, 0.0066522, 4.63378e-33, 0.000222707, 4.63378e-33
22.9931, 0, 0.00663669, 3.92173e-33, 1.41421, -0.00663669, 0, 3.92173e-33, 3.92173e-33, 3.92173e-33, 3.92173e-33, 3.92173e-33, 3.92173e-33, 3.92173e-33, 3.92173e-33, 3.92173e-33, 3.92173e-33, 3.92173e-33, 0.00642364, 3.92173e-33, 0.000213049, 3.92173e-33
23.0006, 1, 0.00640641, 3.23946e-33, 1.73205, 0.993594, 0, 3.23946e-33, 3.23946e-33, 3.23946e-33, 3.23946e-33, 3.23946e-33, 3.23946e-33, 3.23946e-33, 3.23946e-33, 3.23946e-33, 3.23946e-33, 3.23946e-33, 0.00620264, 3.23946e-33, 0.000203771, 3.23946e-33
23.008, 0, 0.00618422, 2.59289e-33, 1.41421, -0.00618422, 0, 2.59289e-33, 2.59289e-33, 2.59289e-33, 2.59289e-33, 2.59289e-33, 2.59289e-33, 2.59289e-33, 2.59289e-33, 2.59289e-33, 2.59289e-33, 2.59289e-33, 0.00598936, 2.59289e-33, 0.000194862, 2.59289e-33
23.0154, 0.750991, 0.00597006, 1.99818e-33, 1.65861, 0.745021, 0, 1.99818e-33, 1.99818e-33, 1.99818e-33, 1.99818e-33, 1.99818e-33, 1.99818e-33, 1.99818e-33, 1.99818e-33, 1.99818e-33, 1.99818e-33, 1.99818e-33, 0.00578376, 1.99818e-33, 0.000186304, 1.99818e-33
23.0228, 0.249009, 0.00576379, 1.47224e-33, 1.49967, 0.243245, 0, 1.47224e-33, 1.47224e-33, 1.47224e-33, 1.47224e-33, 1.47224e-33, 1.47224e-33, 1.47224e-33, 1.47224e-33, 1.47224e-33, 1.47224e-33, 1.47224e-33, 0.00558571, 1.47224e-33, 0.000178078, 1.47224e-33
23.0303, 0, 0.00556552, 1.02648e-33, 1.41421, -0.00556552, 0, 1.02648e-33, 1.02648e-33, 1.02648e-33, 1.02648e-33, 1.02648e-33, 1.02648e-33, 1.02648e-33, 1.02648e-33, 1.02648e-33, 1.02648e-33, 1.02648e-33, 0.00539534, 1.02648e-33, 0.000170178, 1.02648e-33
23.0377, 0, 0.00537504, 6.84984e-34, 1.41421, -0.00537504, 0, 6.84984e-34, 6.84984e-34, 6.84984e-34, 6.84984e-34, 6.84984e-34, 6.84984e-34, 6.84984e-34, 6.84984e-34, 6.84984e-34, 6.84984e-34, 6.84984e-34, 0.00521245, 6.84984e-34, 0.000162586, 6.84984e-34
23.0451, 0, 0.00519214, 3.97841e-34, 1.41421, -0.00519214, 0, 3.97841e-34, 3.97841e-34, 3.97841e-34, 3.97841e-34, 3.97841e-34, 3.97841e-34, 3.97841e-34, 3.97841e-34, 3.97841e-34, 3.97841e-34, 3.97841e-34, 0.00503685, 3.97841e-34, 0.000155287, 3.97841e-34
23.0526, 0, 0.00501673, 1.79637e-34, 1.41421, -0.00501673, 0, 1.79637e-34, 1.79637e-34, 1.79637e-34, 1.79637e-34, 1.79637e-34, 1.79637e-34, 1.79637e-34, 1.79637e-34, 1.79637e-34, 1.79637e-34, 1.79637e-34, 0.00486846, 1.79637e-34, 0.000148273, 1.79637e-34
23.06, 0, 0.00484857, 4.49094e-35, 1.41421, -0.00484857, 0, 4.49094e-35, 4.49094e-35, 4.49094e-35, 4.49094e-35, 4.49094e-35, 4.49094e-35, 4.49094e-35, 4.49094e-35, 4.49094e-35, 4.49094e-35, 4.49094e-35, 0.00470704, 4.49094e-35, 0.000141531, 4.49094e-35
23.0674, 0, 0.00468738, 0, 1.41421, -0.00468738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00455233, 0, 0.000135049, 0
23.0748, 0, 0.00453299, 0, 1.41421, -0.00453299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00440417, 0, 0.000128818, 0
23.0823, 0, 0.0043851, 0, 1.41421, -0.0043851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00426227, 0, 0.000122827, 0
23.0897, 0, 0.00424335, 0, 1.41421, -0.00424335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00412628, 0, 0.000117065, 0
23.0971, 0, 0.0041076, 0, 1.41421, -0.0041076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00399607, 0, 0.000111529, 0
23.1046, 0, 0.00397749, 0, 1.41421, -0.00397749, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00387128, 0, 0.000106207, 0
23.112, 0, 0.00385267, 0, 1.41421, -0.00385267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00375158, 0, 0.00010109, 0
23.1194, 0, 0.00373292, 0, 1.41421, -0.00373292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00363675, 0, 9.61742e-05, 0
23.1268, 0, 0.0036179, 0, 1.41421, -0.0036179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00352645, 0, 9.14502e-05, 0
23.1343, 1, 0.00350729, 0, 1.73205, 0.996493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00342038, 0, 8.69106e-05, 0
23.1417, 0, 0.00340085, 0, 1.41421, -0.00340085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0033183, 0, 8.25517e-05, 0
23.1491, 0, 0.00329827, 0, 1.41421, -0.00329827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0032199, 0, 7.83662e-05, 0
23.1565, 0, 0.00319925, 0, 1.41421, -0.00319925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0031249, 0, 7.43475e-05, 0
23.164, 0, 0.00310355, 0, 1.41421, -0.00310355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00303306, 0, 7.04913e-05, 0
23.1714, 0.700372, 0.00301095, 0, 1.64328, 0.697361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00294415, 0, 6.67935e-05, 0
23.1788, 0.299628, 0.00292116, 0, 1.51645, 0.296707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00285791, 0, 6.32473e-05, 0
23.1863, 0, 0.002834, 0, 1.41421, -0.002834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00277415, 0, 5.98496e-05, 0
23.1937, 0, 0.00274924, 0, 1.41421, -0.00274924, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00269264, 0, 5.65952e-05, 0
23.2011, 0, 0.00266666, 0, 1.41421, -0.00266666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00261318, 0, 5.34788e-05, 0
23.2085, 0, 0.00258614, 0, 1.41421, -0.00258614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00253564, 0, 5.04979e-05, 0
23.216, 0, 0.00250745, 0, 1.41421, -0.00250745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00245981, 0, 4.76468e-05, 0
23.2234, 0, 0.00243051, 0, 1.41421, -0.00243051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00238559, 0, 4.4923e-05, 0
23.2308, 0, 0.00235516, 0, 1.41421, -0.00235516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00231284, 0, 4.23219e-05, 0
23.2383, 0, 0.00228125, 0, 1.41421, -0.00228125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00224141, 0, 3.98383e-05, 0
23.2457, 0, 0.00220874, 0, 1.41421, -0.00220874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00217127, 0, 3.74713e-05, 0
23.2531, 0, 0.00213753, 0, 1.41421, -0.00213753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00210231, 0, 3.52159e-05, 0
23.2605, 0, 0.00206751, 0, 1.41421, -0.00206751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00203444, 0, 3.30678e-05, 0
23.268, 0, 0.00199867, 2.46013e-22, 1.41421, -0.00199867, 0, 2.46013e-22, 2.46013e-22, 2.46013e-22, 2.46013e-22, 2.46013e-22, 2.46013e-22, 2.46013e-22, 2.46013e-22, 2.46013e-22, 2.46013e-22, 2.46013e-22, 0.00196765, 2.46013e-22, 3.10248e-05, 2.46013e-22
23.2754, 0, 0.00193095, 8.98729e-22, 1.41421, -0.00193095, 0, 8.98729e-22, 8.98729e-22, 8.98729e-22, 8.98729e-22, 8.98729e-22, 8.98729e-22, 8.98729e-22, 8.98729e-22, 8.98729e-22, 8.98729e-22, 8.98729e-22, 0.00190186, 8.98729e-22, 2.90828e-05, 8.98729e-22
23.2828, 0, 0.00186428, 1.84801e-21, 1.41421, -0.00186428, 0, 1.84801e-21, 1.84801e-21, 1.84801e-21, 1.84801e-21, 1.84801e-21, 1.84801e-21, 1.84801e-21, 1.84801e-21, 1.84801e-21, 1.84801e-21, 1.84801e-21, 0.00183704, 1.84801e-21, 2.7238e-05, 1.84801e-21
23.2903, 0, 0.00179868, 3.02276e-21, 1.41421, -0.00179868, 0, 3.02276e-21, 3.02276e-21, 3.02276e-21, 3.02276e-21, 3.02276e-21, 3.02276e-21, 3.02276e-21, 3.02276e-21, 3.02276e-21, 3.02276e-21, 3.02276e-21, 0.00177319, 3.02276e-21, 2.54878e-05, 3.02276e-21
23.2977, 0, 0.00173413, 4.3922e-21, 1.41421, -0.00173413, 0, 4.3922e-21, 4.3922e-21, 4.3922e-21, 4.3922e-21, 4.3922e-21, 4.3922e-21, 4.3922e-21, 4.3922e-21, 4.3922e-21, 4.3922e-21, 4.3922e-21, 0.0017103, 4.3922e-21, 2.38286e-05, 4.3922e-21
23.3051, 0.657086, 0.00167058, 5.85863e-21, 1.63006, 0.655416, 0, 5.85863e-21, 5.85863e-21, 5.85863e-21, 5.85863e-21, 5.85863e-21, 5.85863e-21, 5.85863e-21, 5.85863e-21, 5.85863e-21, 5.85863e-21, 5.85863e-21, 0.00164833, 5.85863e-21, 2.22566e-05, 5.85863e-21
23.3125, 0.342914, 0.00160808, 7.38879e-21, 1.53066, 0.341306, 0, 7.38879e-21, 7.38879e-21, 7.38879e-21, 7.38879e-21, 7.38879e-21, 7.38879e-21, 7.38879e-21, 7.38879e-21, 7.38879e-21, 7.38879e-21, 7.38879e-21, 0.00158731, 7.38879e-21, 2.07691e-05, 7.38879e-21
23.32, 0, 0.00154664, 8.93547e-21, 1.41421, -0.00154664, 0, 8.93547e-21, 8.93547e-21, 8.93547e-21, 8.93547e-21, 8.93547e-21, 8.93547e-21, 8.93547e-21, 8.93547e-21, 8.93547e-21, 8.93547e-21, 8.93547e-21, 0.00152727, 8.93547e-21, 1.93633e-05, 8.93547e-21
23.3274, 0, 0.00148623, 1.04826e-20, 1.41421, -0.00148623, 0, 1.04826e-20, 1.04826e-20, 1.04826e-20, 1.04826e-20, 1.04826e-20, 1.04826e-20, 1.04826e-20, 1.04826e-20, 1.04826e-20, 1.04826e-20, 1.04826e-20, 0.0014682, 1.04826e-20, 1.80351e-05, 1.04826e-20
23.3348, 0, 0.00142693, 1.20431e-20, 1.41421, -0.00142693, 0, 1.20431e-20, 1.20431e-20, 1.20431e-20, 1.20431e-20, 1.20431e-20, 1.20431e-20, 1.20431e-20, 1.20431e-20, 1.20431e-20, 1.20431e-20, 1.20431e-20, 0.00141014, 1.20431e-20, 1.67824e-05, 1.20431e-20
23.3422, 0, 0.00136872, 1.33441e-20, 1.41421, -0.00136872, 0, 1.33441e-20, 1.33441e-20, 1.33441e-20, 1.33441e-20, 1.33441e-20, 1.33441e-20, 1.33441e-20, 1.33441e-20, 1.33441e-20, 1.33441e-20, 1.33441e-20, 0.00135312, 1.33441e-20, 1.56016e-05, 1.33441e-20
23.3497, 0, 0.00131163, 1.43609e-20, 1.41421, -0.00131163, 0, 1.43609e-20, 1.43609e-20, 1.43609e-20, 1.43609e-20, 1.43609e-20, 1.43609e-20, 1.43609e-20, 1.43609e-20, 1.43609e-20, 1.43609e-20, 1.43609e-20, 0.00129714, 1.43609e-20, 1.44895e-05, 1.43609e-20
23.3571, 0, 0.0012557, 1.51528e-20, 1.41421, -0.0012557, 0, 1.51528e-20, 1.51528e-20, 1.51528e-20, 1.51528e-20, 1.51528e-20, 1.51528e-20, 1.51528e-20, 1.51528e-20, 1.51528e-20, 1.51528e-20, 1.51528e-20, 0.00124226, 1.51528e-20, 1.34438e-05, 1.51528e-20
23.3645, 0, 0.00120096, 1.5754e-20, 1.41421, -0.00120096, 0, 1.5754e-20, 1.5754e-20, 1.5754e-20, 1.5754e-20, 1.5754e-20, 1.5754e-20, 1.5754e-20, 1.5754e-20, 1.5754e-20, 1.5754e-20, 1.5754e-20, 0.0011885, 1.5754e-20, 1.24611e-05, 1.5754e-20
23.372, 0.63544, 0.00114743, 1.62197e-20, 1.6234, 0.634292, 0, 1.62197e-20, 1.62197e-20, 1.62197e-20, 1.62197e-20, 1.62197e-20, 1.62197e-20, 1.62197e-20, 1.62197e-20, 1.62197e-20, 1.62197e-20, 1.62197e-20, 0.00113589, 1.62197e-20, 1.15386e-05, 1.62197e-20
23.3794, 0.36456, 0.00109516, 1.64767e-20, 1.53771, 0.363465, 0, 1.64767e-20, 1.64767e-20, 1.64767e-20, 1.64767e-20, 1.64767e-20, 1.64767e-20, 1.64767e-20, 1.64767e-20, 1.64767e-20, 1.64767e-20, 1.64767e-20, 0.00108448, 1.64767e-20, 1.06738e-05, 1.64767e-20
23.3868, 0, 0.00104415, 1.65569e-20, 1.41421, -0.00104415, 0, 1.65569e-20, 1.65569e-20, 1.65569e-20, 1.65569e-20, 1.65569e-20, 1.65569e-20, 1.65569e-20, 1.65569e-20, 1.65569e-20, 1.65569e-20, 1.65569e-20, 0.00103428, 1.65569e-20, 9.86365e-06, 1.65569e-20
23.3942, 0, 0.000994441, 1.64784e-20, 1.41421, -0.000994441, 0, 1.64784e-20, 1.64784e-20, 1.64784e-20, 1.64784e-20, 1.64784e-20, 1.64784e-20, 1.64784e-20, 1.64784e-20, 1.64784e-20, 1.64784e-20, 1.64784e-20, 0.000985335, 1.64784e-20, 9.10571e-06, 1.64784e-20
23.4017, 0, 0.000946082, 1.62864e-20, 1.41421, -0.000946082, 0, 1.62864e-20, 1.62864e-20, 1.62864e-20, 1.62864e-20, 1.62864e-20, 1.62864e-20, 1.62864e-20, 1.62864e-20, 1.62864e-20, 1.62864e-20, 1.62864e-20, 0.000937684, 1.62864e-20, 8.39756e-06, 1.62864e-20
23.4091, 0, 0.000899079, 1.6022e-20, 1.41421, -0.000899079, 0, 1.6022e-20, 1.6022e-20, 1.6022e-20, 1.6022e-20, 1.6022e-20, 1.6022e-20, 1.6022e-20, 1.6022e-20, 1.6022e-20, 1.6022e-20, 1.6022e-20, 0.000891343, 1.6022e-20, 7.7365e-06, 1.6022e-20
23.4165, 0, 0.000853444, 1.55819e-20, 1.41421, -0.000853444, 0, 1.55819e-20, 1.55819e-20, 1.55819e-20, 1.55819e-20, 1.55819e-20, 1.55819e-20, 1.55819e-20, 1.55819e-20, 1.55819e-20, 1.55819e-20, 1.55819e-20, 0.000846324, 1.55819e-20, 7.11994e-06, 1.55819e-20
23.424, 0, 0.000809219, 1.49916e-20, 1.41421, -0.000809219, 0, 1.49916e-20, 1.49916e-20, 1.49916e-20, 1.49916e-20, 1.49916e-20, 1.49916e-20, 1.49916e-20, 1.49916e-20, 1.49916e-20, 1.49916e-20, 1.49916e-20, 0.000802673, 1.49916e-20, 6.54582e-06, 1.49916e-20
23.4314, 1, 0.000766408, 1.42846e-20, 1.73205, 0.999234, 0, 1.42846e-20, 1.42846e-20, 1.42846e-20, 1.42846e-20, 1.42846e-20, 1.42846e-20, 1.42846e-20, 1.42846e-20, 1.42846e-20, 1.42846e-20, 1.42846e-20, 0.000760396, 1.42846e-20, 6.01169e-06, 1.42846e-20
23.4388, 0, 0.000725013, 1.35074e-20, 1.41421, -0.000725013, 0, 1.35074e-20, 1.35074e-20, 1.35074e-20, 1.35074e-20, 1.35074e-20, 1.35074e-20, 1.35074e-20, 1.35074e-20, 1.35074e-20, 1.35074e-20, 1.35074e-20, 0.000719497, 1.35074e-20, 5.5152e-06, 1.35074e-20
23.4462, 0, 0.000685064, 1.26649e-20, 1.41421, -0.000685064, 0, 1.26649e-20, 1.26649e-20, 1.26649e-20, 1.26649e-20, 1.26649e-20, 1.26649e-20, 1.26649e-20, 1.26649e-20, 1.26649e-20, 1.26649e-20, 1.26649e-20, 0.000680009, 1.26649e-20, 5.05448e-06, 1.26649e-20
23.4537, 0, 0.000646537, 1.17772e-20, 1.41421, -0.000646537, 0, 1.17772e-20, 1.17772e-20, 1.17772e-20, 1.17772e-20, 1.17772e-20, 1.17772e-20, 1.17772e-20, 1.17772e-20, 1.17772e-20, 1.17772e-20, 1.17772e-20, 0.000641909, 1.17772e-20, 4.62711e-06, 1.17772e-20
23.4611, 0, 0.000609472, 1.08413e-20, 1.41421, -0.000609472, 0, 1.08413e-20, 1.08413e-20, 1.08413e-20, 1.08413e-20, 1.08413e-20, 1.08413e-20, 1.08413e-20, 1.08413e-20, 1.08413e-20, 1.08413e-20, 1.08413e-20, 0.000605241, 1.08413e-20, 4.23154e-06, 1.08413e-20
23.4685, 0, 0.000573849, 9.88383e-21, 1.41421, -0.000573849, 0, 9.88383e-21, 9.88383e-21, 9.88383e-21, 9.88383e-21, 9.88383e-21, 9.88383e-21, 9.88383e-21, 9.88383e-21, 9.88383e-21, 9.88383e-21, 9.88383e-21, 0.000569983, 9.88383e-21, 3.86564e-06, 9.88383e-21
23.4759, 0.601487, 0.000539651, 8.92781e-21, 1.61291, 0.600947, 0, 8.92781e-21, 8.92781e-21, 8.92781e-21, 8.92781e-21, 8.92781e-21, 8.92781e-21, 8.92781e-21, 8.92781e-21, 8.92781e-21, 8.92781e-21, 8.92781e-21, 0.000536124, 8.92781e-21, 3.5275e-06, 8.92781e-21
23.4834, 0.398513, 0.000506888, 7.97306e-21, 1.54871, 0.398006, 0, 7.97306e-21, 7.97306e-21, 7.97306e-21, 7.97306e-21, 7.97306e-21, 7.97306e-21, 7.97306e-21, 7.97306e-21, 7.97306e-21, 7.97306e-21, 7.97306e-21, 0.000503672, 7.97306e-21, 3.21554e-06, 7.97306e-21
23.4908, 0, 0.000475537, 7.03734e-21, 1.41421, -0.000475537, 0, 7.03734e-21, 7.03734e-21, 7.03734e-21, 7.03734e-21, 7.03734e-21, 7.03734e-21, 7.03734e-21, 7.03734e-21, 7.03734e-21, 7.03734e-21, 7.03734e-21, 0.000472609, 7.03734e-21, 2.92799e-06, 7.03734e-21
23.4982, 0, 0.000445575, 6.12941e-21, 1.41421, -0.000445575, 0, 6.12941e-21, 6.12941e-21, 6.12941e-21, 6.12941e-21, 6.12941e-21, 6.12941e-21, 6.12941e-21, 6.12941e-21, 6.12941e-21, 6.12941e-21, 6.12941e-21, 0.000442912, 6.12941e-21, 2.66319e-06, 6.12941e-21
23.5057, 0, 0.000416998, 5.26337e-21, 1.41421, -0.000416998, 0, 5.26337e-21, 5.26337e-21, 5.26337e-21, 5.26337e-21, 5.26337e-21, 5.26337e-21, 5.26337e-21, 5.26337e-21, 5.26337e-21, 5.26337e-21, 5.26337e-21, 0.000414579, 5.26337e-21, 2.41975e-06, 5.26337e-21
23.5131, 0, 0.000389775, 4.45371e-21, 1.41421, -0.000389775, 0, 4.45371e-21, 4.45371e-21, 4.45371e-21, 4.45371e-21, 4.45371e-21, 4.45371e-21, 4.45371e-21, 4.45371e-21, 4.45371e-21, 4.45371e-21, 4.45371e-21, 0.000387579, 4.45371e-21, 2.19617e-06, 4.45371e-21
23.5205, 0, 0.000363875, 3.69814e-21, 1.41421, -0.000363875, 0, 3.69814e-21, 3.69814e-21, 3.69814e-21, 3.69814e-21, 3.69814e-21, 3.69814e-21, 3.69814e-21, 3.69814e-21, 3.69814e-21, 3.69814e-21, 3.69814e-21, 0.000361884, 3.69814e-21, 1.991e-06, 3.69814e-21
23.5279, 0, 0.000339275, 2.99448e-21, 1.41421, -0.000339275, 0, 2.99448e-21, 2.99448e-21, 2.99448e-21, 2.99448e-21, 2.99448e-21, 2.99448e-21, 2.99448e-21, 2.99448e-21, 2.99448e-21, 2.99448e-21, 2.99448e-21, 0.000337472, 2.99448e-21, 1.80301e-06, 2.99448e-21
23.5354, 0, 0.000315953, 2.33953e-21, 1.41421, -0.000315953, 0, 2.33953e-21, 2.33953e-21, 2.33953e-21, 2.33953e-21, 2.33953e-21, 2.33953e-21, 2.33953e-21, 2.33953e-21, 2.33953e-21, 2.33953e-21, 2.33953e-21, 0.000314322, 2.33953e-21, 1.63102e-06, 2.33953e-21
23.5428, 1, 0.000293864, 1.74678e-21, 1.73205, 0.999706, 0, 1.74678e-21, 1.74678e-21, 1.74678e-21, 1.74678e-21, 1.74678e-21, 1.74678e-21, 1.74678e-21, 1.74678e-21, 1.74678e-21, 1.74678e-21, 1.74678e-21, 0.00029239, 1.74678e-21, 1.47376e-06, 1.74678e-21
23.5502, 0, 0.000272984, 1.22724e-21, 1.41421, -0.000272984, 0, 1.22724e-21, 1.22724e-21, 1.22724e-21, 1.22724e-21, 1.22724e-21, 1.22724e-21, 1.22724e-21, 1.22724e-21, 1.22724e-21, 1.22724e-21, 1.22724e-21, 0.000271654, 1.22724e-21, 1.33022e-06, 1.22724e-21
23.5577, 0, 0.000253271, 7.91667e-22, 1.41421, -0.000253271, 0, 7.91667e-22, 7.91667e-22, 7.91667e-22, 7.91667e-22, 7.91667e-22, 7.91667e-22, 7.91667e-22, 7.91667e-22, 7.91667e-22, 7.91667e-22, 7.91667e-22, 0.000252072, 7.91667e-22, 1.19933e-06, 7.91667e-22
23.5651, 0, 0.000234684, 4.4754e-22, 1.41421, -0.000234684, 0, 4.4754e-22, 4.4754e-22, 4.4754e-22, 4.4754e-22, 4.4754e-22, 4.4754e-22, 4.4754e-22, 4.4754e-22, 4.4754e-22, 4.4754e-22, 4.4754e-22, 0.000233604, 4.4754e-22, 1.08008e-06, 4.4754e-22
23.5725, 0, 0.000217193, 1.99402e-22, 1.41421, -0.000217193, 0, 1.99402e-22, 1.99402e-22, 1.99402e-22, 1.99402e-22, 1.99402e-22, 1.99402e-22, 1.99402e-22, 1.99402e-22, 1.99402e-22, 1.99402e-22, 1.99402e-22, 0.000216222, 1.99402e-22, 9.71635e-07, 1.99402e-22
23.5799, 0, 0.000200754, 4.98506e-23, 1.41421, -0.000200754, 0, 4.98506e-23, 4.98506e-23, 4.98506e-23, 4.98506e-23, 4.98506e-23, 4.98506e-23, 4.98506e-23, 4.98506e-23, 4.98506e-23, 4.98506e-23, 4.98506e-23, 0.000199881, 4.98506e-23, 8.73099e-07, 4.98506e-23
23.5874, 0, 0.000185323, 0, 1.41421, -0.000185323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000184539, 0, 7.83656e-07, 0
23.5948, 0, 0.000170867, 0, 1.41421, -0.000170867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000170164, 0, 7.02606e-07, 0
23.6022, 0, 0.000157337, 0, 1.41421, -0.000157337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000156707, 0, 6.29213e-07, 0
23.6096, 0, 0.000144696, 0, 1.41421, -0.000144696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000144133, 0, 5.62852e-07, 0
23.6171, 0, 0.000132906, 0, 1.41421, -0.000132906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000132403, 0, 5.02937e-07, 0
23.6245, 0, 0.000121922, 0, 1.41421, -0.000121922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000121474, 0, 4.48892e-07, 0
