   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_185.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
21.538, 0, 0.663501, 0.561277, 1.41421, -0.663501, 0, 0.561277, 0.561277, 0.561277, 0.561277, 0.561277, 0.561277, 0.561277, 0.561277, 0.561277, 0.561277, 0.561277, 0.561277, 0.561279, 0.561277, 0.663498, 0.561277
21.5458, 0, 0.654062, 0.553908, 1.41421, -0.654062, 0, 0.553908, 0.553908, 0.553908, 0.553908, 0.553908, 0.553908, 0.553908, 0.553908, 0.553908, 0.553908, 0.553908, 0.553908, 0.55391, 0.553908, 0.654059, 0.553908
21.5536, 1, 0.647884, 0.549761, 1.73205, 0.352116, 0, 0.549761, 0.549761, 0.549761, 0.549761, 0.549761, 0.549761, 0.549761, 0.549761, 0.549761, 0.549761, 0.549761, 0.549761, 0.549764, 0.549761, 0.647882, 0.549761
21.5614, 0.515369, 0.640333, 0.544203, 1.58599, -0.124963, 0, 0.544203, 0.544203, 0.544203, 0.544203, 0.544203, 0.544203, 0.544203, 0.544203, 0.544203, 0.544203, 0.544203, 0.544203, 0.544205, 0.544203, 0.640331, 0.544203
21.5692, 2.99751, 0.631613, 0.537436, 2.23551, 2.3659, 0, 0.537436, 0.537436, 0.537436, 0.537436, 0.537436, 0.537436, 0.537436, 0.537436, 0.537436, 0.537436, 0.537436, 0.537436, 0.537438, 0.537436, 0.631611, 0.537436
21.5769, 2.50843, 0.62236, 0.530099, 2.12331, 1.88607, 0, 0.530099, 0.530099, 0.530099, 0.530099, 0.530099, 0.530099, 0.530099, 0.530099, 0.530099, 0.530099, 0.530099, 0.530099, 0.530101, 0.530099, 0.622358, 0.530099
21.5847, 2.48686, 0.613196, 0.522812, 2.11822, 1.87366, 0, 0.522812, 0.522812, 0.522812, 0.522812, 0.522812, 0.522812, 0.522812, 0.522812, 0.522812, 0.522812, 0.522812, 0.522812, 0.522814, 0.522812, 0.613194, 0.522812
21.5925, 1.99727, 0.607342, 0.518797, 1.99932, 1.38993, 0, 0.518797, 0.518797, 0.518797, 0.518797, 0.518797, 0.518797, 0.518797, 0.518797, 0.518797, 0.518797, 0.518797, 0.518797, 0.518799, 0.518797, 0.60734, 0.518797
21.6003, 0.997772, 0.600031, 0.513286, 1.73141, 0.397741, 0, 0.513286, 0.513286, 0.513286, 0.513286, 0.513286, 0.513286, 0.513286, 0.513286, 0.513286, 0.513286, 0.513286, 0.513286, 0.513288, 0.513286, 0.600029, 0.513286
21.6081, 1.49678, 0.591473, 0.506492, 1.86997, 0.905304, 0, 0.506492, 0.506492, 0.506492, 0.506492, 0.506492, 0.506492, 0.506492, 0.506492, 0.506492, 0.506492, 0.506492, 0.506492, 0.506494, 0.506492, 0.591471, 0.506492
21.6159, 1, 0.582347, 0.499092, 1.73205, 0.417653, 0, 0.499092, 0.499092, 0.499092, 0.499092, 0.499092, 0.499092, 0.499092, 0.499092, 0.499092, 0.499092, 0.499092, 0.499092, 0.499094, 0.499092, 0.582345, 0.499092
21.6236, 2.99207, 0.573313, 0.491746, 2.23429, 2.41876, 0, 0.491746, 0.491746, 0.491746, 0.491746, 0.491746, 0.491746, 0.491746, 0.491746, 0.491746, 0.491746, 0.491746, 0.491746, 0.491748, 0.491746, 0.573311, 0.491746
21.6314, 2.00793, 0.567978, 0.488063, 2.00198, 1.43995, 0, 0.488063, 0.488063, 0.488063, 0.488063, 0.488063, 0.488063, 0.488063, 0.488063, 0.488063, 0.488063, 0.488063, 0.488063, 0.488064, 0.488063, 0.567976, 0.488063
21.6392, 1.49108, 0.561088, 0.482789, 1.86844, 0.929992, 0, 0.482789, 0.482789, 0.482789, 0.482789, 0.482789, 0.482789, 0.482789, 0.482789, 0.482789, 0.482789, 0.482789, 0.482789, 0.48279, 0.482789, 0.561086, 0.482789
21.647, 0.997765, 0.552868, 0.476148, 1.73141, 0.444896, 0, 0.476148, 0.476148, 0.476148, 0.476148, 0.476148, 0.476148, 0.476148, 0.476148, 0.476148, 0.476148, 0.476148, 0.476148, 0.47615, 0.476148, 0.552866, 0.476148
21.6548, 0.511155, 0.544037, 0.468861, 1.58466, -0.0328821, 0, 0.468861, 0.468861, 0.468861, 0.468861, 0.468861, 0.468861, 0.468861, 0.468861, 0.468861, 0.468861, 0.468861, 0.468861, 0.468863, 0.468861, 0.544036, 0.468861
21.6625, 0.483887, 0.535298, 0.461631, 1.57604, -0.0514106, 0, 0.461631, 0.461631, 0.461631, 0.461631, 0.461631, 0.461631, 0.461631, 0.461631, 0.461631, 0.461631, 0.461631, 0.461631, 0.461633, 0.461631, 0.535296, 0.461631
21.6703, 1.99778, 0.530283, 0.458091, 1.99944, 1.46749, 0, 0.458091, 0.458091, 0.458091, 0.458091, 0.458091, 0.458091, 0.458091, 0.458091, 0.458091, 0.458091, 0.458091, 0.458091, 0.458093, 0.458091, 0.530282, 0.458091
21.6781, 1.51833, 0.523644, 0.452892, 1.87572, 0.994691, 0, 0.452892, 0.452892, 0.452892, 0.452892, 0.452892, 0.452892, 0.452892, 0.452892, 0.452892, 0.452892, 0.452892, 0.452892, 0.452894, 0.452892, 0.523642, 0.452892
21.6859, 1, 0.515607, 0.446263, 1.73205, 0.484393, 0, 0.446263, 0.446263, 0.446263, 0.446263, 0.446263, 0.446263, 0.446263, 0.446263, 0.446263, 0.446263, 0.446263, 0.446263, 0.446265, 0.446263, 0.515606, 0.446263
21.6937, 0, 0.50693, 0.43896, 1.41421, -0.50693, 0, 0.43896, 0.43896, 0.43896, 0.43896, 0.43896, 0.43896, 0.43896, 0.43896, 0.43896, 0.43896, 0.43896, 0.43896, 0.438962, 0.43896, 0.506928, 0.43896
21.7014, 0.94348, 0.498345, 0.431717, 1.71566, 0.445136, 0, 0.431717, 0.431717, 0.431717, 0.431717, 0.431717, 0.431717, 0.431717, 0.431717, 0.431717, 0.431717, 0.431717, 0.431717, 0.431719, 0.431717, 0.498343, 0.431717
21.7092, 1.05652, 0.493817, 0.4285, 1.74829, 0.562703, 0, 0.4285, 0.4285, 0.4285, 0.4285, 0.4285, 0.4285, 0.4285, 0.4285, 0.4285, 0.4285, 0.4285, 0.4285, 0.428501, 0.4285, 0.493815, 0.4285
21.717, 0, 0.487577, 0.42354, 1.41421, -0.487577, 0, 0.42354, 0.42354, 0.42354, 0.42354, 0.42354, 0.42354, 0.42354, 0.42354, 0.42354, 0.42354, 0.42354, 0.42354, 0.423542, 0.42354, 0.487576, 0.42354
21.7248, 0, 0.479868, 0.41708, 1.41421, -0.479868, 0, 0.41708, 0.41708, 0.41708, 0.41708, 0.41708, 0.41708, 0.41708, 0.41708, 0.41708, 0.41708, 0.41708, 0.41708, 0.417082, 0.41708, 0.479867, 0.41708
21.7326, 1, 0.47148, 0.409912, 1.73205, 0.52852, 0, 0.409912, 0.409912, 0.409912, 0.409912, 0.409912, 0.409912, 0.409912, 0.409912, 0.409912, 0.409912, 0.409912, 0.409912, 0.409913, 0.409912, 0.471479, 0.409912
21.7403, 3, 0.463183, 0.402806, 2.23607, 2.53682, 0, 0.402806, 0.402806, 0.402806, 0.402806, 0.402806, 0.402806, 0.402806, 0.402806, 0.402806, 0.402806, 0.402806, 0.402806, 0.402807, 0.402806, 0.463182, 0.402806
21.7481, 0, 0.458964, 0.399748, 1.41421, -0.458964, 0, 0.399748, 0.399748, 0.399748, 0.399748, 0.399748, 0.399748, 0.399748, 0.399748, 0.399748, 0.399748, 0.399748, 0.399748, 0.39975, 0.399748, 0.458962, 0.399748
21.7559, 0, 0.452972, 0.394892, 1.41421, -0.452972, 0, 0.394892, 0.394892, 0.394892, 0.394892, 0.394892, 0.394892, 0.394892, 0.394892, 0.394892, 0.394892, 0.394892, 0.394892, 0.394893, 0.394892, 0.452971, 0.394892
21.7637, 0, 0.445456, 0.388483, 1.41421, -0.445456, 0, 0.388483, 0.388483, 0.388483, 0.388483, 0.388483, 0.388483, 0.388483, 0.388483, 0.388483, 0.388483, 0.388483, 0.388483, 0.388484, 0.388483, 0.445454, 0.388483
21.7715, 1, 0.437235, 0.381343, 1.73205, 0.562765, 0, 0.381343, 0.381343, 0.381343, 0.381343, 0.381343, 0.381343, 0.381343, 0.381343, 0.381343, 0.381343, 0.381343, 0.381343, 0.381345, 0.381343, 0.437233, 0.381343
21.7792, 0.895389, 0.429105, 0.37427, 1.70158, 0.466284, 0, 0.37427, 0.37427, 0.37427, 0.37427, 0.37427, 0.37427, 0.37427, 0.37427, 0.37427, 0.37427, 0.37427, 0.37427, 0.374271, 0.37427, 0.429104, 0.37427
21.787, 1.10461, 0.425324, 0.37152, 1.76199, 0.679287, 0, 0.37152, 0.37152, 0.37152, 0.37152, 0.37152, 0.37152, 0.37152, 0.37152, 0.37152, 0.37152, 0.37152, 0.37152, 0.371521, 0.37152, 0.425323, 0.37152
21.7948, 3, 0.419702, 0.366904, 2.23607, 2.5803, 0, 0.366904, 0.366904, 0.366904, 0.366904, 0.366904, 0.366904, 0.366904, 0.366904, 0.366904, 0.366904, 0.366904, 0.366904, 0.366905, 0.366904, 0.419701, 0.366904
21.8026, 1, 0.412493, 0.360679, 1.73205, 0.587507, 0, 0.360679, 0.360679, 0.360679, 0.360679, 0.360679, 0.360679, 0.360679, 0.360679, 0.360679, 0.360679, 0.360679, 0.360679, 0.36068, 0.360679, 0.412492, 0.360679
21.8104, 1, 0.404551, 0.353696, 1.73205, 0.595449, 0, 0.353696, 0.353696, 0.353696, 0.353696, 0.353696, 0.353696, 0.353696, 0.353696, 0.353696, 0.353696, 0.353696, 0.353696, 0.353698, 0.353696, 0.40455, 0.353696
21.8182, 2, 0.396698, 0.346782, 2, 1.6033, 0, 0.346782, 0.346782, 0.346782, 0.346782, 0.346782, 0.346782, 0.346782, 0.346782, 0.346782, 0.346782, 0.346782, 0.346782, 0.346783, 0.346782, 0.396697, 0.346782
21.8259, 0, 0.393202, 0.344203, 1.41421, -0.393202, 0, 0.344203, 0.344203, 0.344203, 0.344203, 0.344203, 0.344203, 0.344203, 0.344203, 0.344203, 0.344203, 0.344203, 0.344203, 0.344204, 0.344203, 0.393201, 0.344203
21.8337, 0, 0.38782, 0.339717, 1.41421, -0.38782, 0, 0.339717, 0.339717, 0.339717, 0.339717, 0.339717, 0.339717, 0.339717, 0.339717, 0.339717, 0.339717, 0.339717, 0.339717, 0.339718, 0.339717, 0.387819, 0.339717
21.8415, 0, 0.380812, 0.333583, 1.41421, -0.380812, 0, 0.333583, 0.333583, 0.333583, 0.333583, 0.333583, 0.333583, 0.333583, 0.333583, 0.333583, 0.333583, 0.333583, 0.333583, 0.333585, 0.333583, 0.38081, 0.333583
21.8493, 0, 0.373049, 0.326677, 1.41421, -0.373049, 0, 0.326677, 0.326677, 0.326677, 0.326677, 0.326677, 0.326677, 0.326677, 0.326677, 0.326677, 0.326677, 0.326677, 0.326677, 0.326678, 0.326677, 0.373048, 0.326677
21.8571, 3, 0.365378, 0.319843, 2.23607, 2.63462, 0, 0.319843, 0.319843, 0.319843, 0.319843, 0.319843, 0.319843, 0.319843, 0.319843, 0.319843, 0.319843, 0.319843, 0.319843, 0.319844, 0.319843, 0.365377, 0.319843
21.8648, 0.421418, 0.36226, 0.317544, 1.55609, 0.0591583, 0, 0.317544, 0.317544, 0.317544, 0.317544, 0.317544, 0.317544, 0.317544, 0.317544, 0.317544, 0.317544, 0.317544, 0.317544, 0.317545, 0.317544, 0.362258, 0.317544
21.8726, 1.41604, 0.357209, 0.313295, 1.84825, 1.05884, 0, 0.313295, 0.313295, 0.313295, 0.313295, 0.313295, 0.313295, 0.313295, 0.313295, 0.313295, 0.313295, 0.313295, 0.313295, 0.313296, 0.313295, 0.357208, 0.313295
21.8804, 1.16254, 0.350492, 0.307362, 1.77835, 0.812046, 0, 0.307362, 0.307362, 0.307362, 0.307362, 0.307362, 0.307362, 0.307362, 0.307362, 0.307362, 0.307362, 0.307362, 0.307362, 0.307363, 0.307362, 0.35049, 0.307362
21.8882, 0, 0.343001, 0.30064, 1.41421, -0.343001, 0, 0.30064, 0.30064, 0.30064, 0.30064, 0.30064, 0.30064, 0.30064, 0.30064, 0.30064, 0.30064, 0.30064, 0.30064, 0.300642, 0.30064, 0.343, 0.30064
21.896, 0, 0.335601, 0.293993, 1.41421, -0.335601, 0, 0.293993, 0.293993, 0.293993, 0.293993, 0.293993, 0.293993, 0.293993, 0.293993, 0.293993, 0.293993, 0.293993, 0.293993, 0.293994, 0.293993, 0.3356, 0.293993
21.9037, 2.40932, 0.332751, 0.29188, 2.09984, 2.07657, 0, 0.29188, 0.29188, 0.29188, 0.29188, 0.29188, 0.29188, 0.29188, 0.29188, 0.29188, 0.29188, 0.29188, 0.29188, 0.291881, 0.29188, 0.332749, 0.29188
21.9115, 0.590684, 0.327934, 0.287787, 1.60956, 0.26275, 0, 0.287787, 0.287787, 0.287787, 0.287787, 0.287787, 0.287787, 0.287787, 0.287787, 0.287787, 0.287787, 0.287787, 0.287787, 0.287788, 0.287787, 0.327933, 0.287787
21.9193, 0, 0.321421, 0.281983, 1.41421, -0.321421, 0, 0.281983, 0.281983, 0.281983, 0.281983, 0.281983, 0.281983, 0.281983, 0.281983, 0.281983, 0.281983, 0.281983, 0.281983, 0.281985, 0.281983, 0.32142, 0.281983
21.9271, 0, 0.314121, 0.27538, 1.41421, -0.314121, 0, 0.27538, 0.27538, 0.27538, 0.27538, 0.27538, 0.27538, 0.27538, 0.27538, 0.27538, 0.27538, 0.27538, 0.27538, 0.275381, 0.27538, 0.31412, 0.27538
21.9349, 0, 0.306912, 0.268855, 1.41421, -0.306912, 0, 0.268855, 0.268855, 0.268855, 0.268855, 0.268855, 0.268855, 0.268855, 0.268855, 0.268855, 0.268855, 0.268855, 0.268855, 0.268856, 0.268855, 0.306911, 0.268855
21.9426, 1.39693, 0.304392, 0.267007, 1.84308, 1.09254, 0, 0.267007, 0.267007, 0.267007, 0.267007, 0.267007, 0.267007, 0.267007, 0.267007, 0.267007, 0.267007, 0.267007, 0.267007, 0.267008, 0.267007, 0.304391, 0.267007
21.9504, 0.603072, 0.299876, 0.263151, 1.6134, 0.303197, 0, 0.263151, 0.263151, 0.263151, 0.263151, 0.263151, 0.263151, 0.263151, 0.263151, 0.263151, 0.263151, 0.263151, 0.263151, 0.263152, 0.263151, 0.299875, 0.263151
21.9582, 0, 0.293635, 0.25756, 1.41421, -0.293635, 0, 0.25756, 0.25756, 0.25756, 0.25756, 0.25756, 0.25756, 0.25756, 0.25756, 0.25756, 0.25756, 0.25756, 0.25756, 0.257561, 0.25756, 0.293634, 0.25756
21.966, 0, 0.286596, 0.25116, 1.41421, -0.286596, 0, 0.25116, 0.25116, 0.25116, 0.25116, 0.25116, 0.25116, 0.25116, 0.25116, 0.25116, 0.25116, 0.25116, 0.25116, 0.251161, 0.25116, 0.286595, 0.25116
21.9738, 1, 0.279647, 0.24484, 1.73205, 0.720353, 0, 0.24484, 0.24484, 0.24484, 0.24484, 0.24484, 0.24484, 0.24484, 0.24484, 0.24484, 0.24484, 0.24484, 0.24484, 0.244842, 0.24484, 0.279646, 0.24484
21.9816, 0.770451, 0.277361, 0.243174, 1.66447, 0.49309, 0, 0.243174, 0.243174, 0.243174, 0.243174, 0.243174, 0.243174, 0.243174, 0.243174, 0.243174, 0.243174, 0.243174, 0.243174, 0.243175, 0.243174, 0.27736, 0.243174
21.9893, 1.22955, 0.273068, 0.239492, 1.79709, 0.956481, 0, 0.239492, 0.239492, 0.239492, 0.239492, 0.239492, 0.239492, 0.239492, 0.239492, 0.239492, 0.239492, 0.239492, 0.239492, 0.239493, 0.239492, 0.273067, 0.239492
21.9971, 1, 0.267043, 0.234069, 1.73205, 0.732957, 0, 0.234069, 0.234069, 0.234069, 0.234069, 0.234069, 0.234069, 0.234069, 0.234069, 0.234069, 0.234069, 0.234069, 0.234069, 0.23407, 0.234069, 0.267041, 0.234069
22.0049, 1, 0.260215, 0.227836, 1.73205, 0.739785, 0, 0.227836, 0.227836, 0.227836, 0.227836, 0.227836, 0.227836, 0.227836, 0.227836, 0.227836, 0.227836, 0.227836, 0.227836, 0.227838, 0.227836, 0.260214, 0.227836
22.0127, 1, 0.25348, 0.221688, 1.73205, 0.74652, 0, 0.221688, 0.221688, 0.221688, 0.221688, 0.221688, 0.221688, 0.221688, 0.221688, 0.221688, 0.221688, 0.221688, 0.221688, 0.221689, 0.221688, 0.253478, 0.221688
22.0205, 1, 0.251468, 0.220256, 1.73205, 0.748532, 0, 0.220256, 0.220256, 0.220256, 0.220256, 0.220256, 0.220256, 0.220256, 0.220256, 0.220256, 0.220256, 0.220256, 0.220256, 0.220258, 0.220256, 0.251466, 0.220256
22.0282, 0, 0.247444, 0.216804, 1.41421, -0.247444, 0, 0.216804, 0.216804, 0.216804, 0.216804, 0.216804, 0.216804, 0.216804, 0.216804, 0.216804, 0.216804, 0.216804, 0.216804, 0.216807, 0.216804, 0.247442, 0.216804
22.036, 1, 0.241682, 0.211608, 1.73205, 0.758318, 0, 0.211608, 0.211608, 0.211608, 0.211608, 0.211608, 0.211608, 0.211608, 0.211608, 0.211608, 0.211608, 0.211608, 0.211608, 0.211611, 0.211608, 0.241679, 0.211608
22.0438, 0, 0.235116, 0.205603, 1.41421, -0.235116, 0, 0.205603, 0.205603, 0.205603, 0.205603, 0.205603, 0.205603, 0.205603, 0.205603, 0.205603, 0.205603, 0.205603, 0.205603, 0.205606, 0.205603, 0.235114, 0.205603
22.0516, 0, 0.228644, 0.199685, 1.41421, -0.228644, 0, 0.199685, 0.199685, 0.199685, 0.199685, 0.199685, 0.199685, 0.199685, 0.199685, 0.199685, 0.199685, 0.199685, 0.199685, 0.199688, 0.199685, 0.228641, 0.199685
22.0594, 1.361, 0.226841, 0.19843, 1.8333, 1.13416, 0, 0.19843, 0.19843, 0.19843, 0.19843, 0.19843, 0.19843, 0.19843, 0.19843, 0.19843, 0.19843, 0.19843, 0.19843, 0.198434, 0.19843, 0.226837, 0.19843
22.0671, 1.639, 0.223037, 0.195169, 1.90762, 1.41596, 0, 0.195169, 0.195169, 0.195169, 0.195169, 0.195169, 0.195169, 0.195169, 0.195169, 0.195169, 0.195169, 0.195169, 0.195169, 0.195173, 0.195169, 0.223032, 0.195169
22.0749, 1, 0.217506, 0.190174, 1.73205, 0.782494, 0, 0.190174, 0.190174, 0.190174, 0.190174, 0.190174, 0.190174, 0.190174, 0.190174, 0.190174, 0.190174, 0.190174, 0.190174, 0.19018, 0.190174, 0.2175, 0.190174
22.0827, 0, 0.211179, 0.184379, 1.41421, -0.211179, 0, 0.184379, 0.184379, 0.184379, 0.184379, 0.184379, 0.184379, 0.184379, 0.184379, 0.184379, 0.184379, 0.184379, 0.184379, 0.184386, 0.184379, 0.211173, 0.184379
22.0905, 0.351338, 0.204948, 0.178674, 1.53341, 0.14639, 0, 0.178674, 0.178674, 0.178674, 0.178674, 0.178674, 0.178674, 0.178674, 0.178674, 0.178674, 0.178674, 0.178674, 0.178674, 0.178682, 0.178674, 0.20494, 0.178674
22.0983, 1.64866, 0.203376, 0.177623, 1.91015, 1.44529, 0, 0.177623, 0.177623, 0.177623, 0.177623, 0.177623, 0.177623, 0.177623, 0.177623, 0.177623, 0.177623, 0.177623, 0.177623, 0.177633, 0.177623, 0.203366, 0.177623
22.106, 0.34663, 0.199822, 0.174583, 1.53187, 0.146809, 0, 0.174583, 0.174583, 0.174583, 0.174583, 0.174583, 0.174583, 0.174583, 0.174583, 0.174583, 0.174583, 0.174583, 0.174583, 0.174596, 0.174583, 0.199809, 0.174583
22.1138, 1.34152, 0.194557, 0.169828, 1.82798, 1.14696, 0, 0.169828, 0.169828, 0.169828, 0.169828, 0.169828, 0.169828, 0.169828, 0.169828, 0.169828, 0.169828, 0.169828, 0.169828, 0.169843, 0.169828, 0.194542, 0.169828
22.1216, 1.31185, 0.188508, 0.164283, 1.81985, 1.12334, 0, 0.164283, 0.164283, 0.164283, 0.164283, 0.164283, 0.164283, 0.164283, 0.164283, 0.164283, 0.164283, 0.164283, 0.164283, 0.164302, 0.164283, 0.18849, 0.164283
22.1294, 0.678394, 0.182557, 0.158831, 1.63658, 0.495838, 0, 0.158831, 0.158831, 0.158831, 0.158831, 0.158831, 0.158831, 0.158831, 0.158831, 0.158831, 0.158831, 0.158831, 0.158831, 0.158853, 0.158831, 0.182535, 0.158831
22.1372, 1.32161, 0.181181, 0.157946, 1.82253, 1.14042, 0, 0.157946, 0.157946, 0.157946, 0.157946, 0.157946, 0.157946, 0.157946, 0.157946, 0.157946, 0.157946, 0.157946, 0.157946, 0.157974, 0.157946, 0.181154, 0.157946
22.145, 1, 0.177856, 0.155107, 1.73205, 0.822144, 0, 0.155107, 0.155107, 0.155107, 0.155107, 0.155107, 0.155107, 0.155107, 0.155107, 0.155107, 0.155107, 0.155107, 0.155107, 0.155141, 0.155107, 0.177823, 0.155107
22.1527, 0, 0.172854, 0.150583, 1.41421, -0.172854, 0, 0.150583, 0.150583, 0.150583, 0.150583, 0.150583, 0.150583, 0.150583, 0.150583, 0.150583, 0.150583, 0.150583, 0.150583, 0.150624, 0.150583, 0.172813, 0.150583
22.1605, 1.32953, 0.167086, 0.145287, 1.8247, 1.16245, 0, 0.145287, 0.145287, 0.145287, 0.145287, 0.145287, 0.145287, 0.145287, 0.145287, 0.145287, 0.145287, 0.145287, 0.145287, 0.145337, 0.145287, 0.167036, 0.145287
22.1683, 0.997684, 0.16142, 0.140085, 1.73138, 0.836264, 0, 0.140085, 0.140085, 0.140085, 0.140085, 0.140085, 0.140085, 0.140085, 0.140085, 0.140085, 0.140085, 0.140085, 0.140085, 0.140146, 0.140085, 0.16136, 0.140085
22.1761, 0.672781, 0.160251, 0.139371, 1.63486, 0.512531, 0, 0.139371, 0.139371, 0.139371, 0.139371, 0.139371, 0.139371, 0.139371, 0.139371, 0.139371, 0.139371, 0.139371, 0.139371, 0.139445, 0.139371, 0.160177, 0.139371
22.1839, 0, 0.157178, 0.136745, 1.41421, -0.157178, 0, 0.136745, 0.136745, 0.136745, 0.136745, 0.136745, 0.136745, 0.136745, 0.136745, 0.136745, 0.136745, 0.136745, 0.136745, 0.136834, 0.136745, 0.157088, 0.136745
22.1916, 0, 0.152466, 0.13247, 1.41421, -0.152466, 0, 0.13247, 0.13247, 0.13247, 0.13247, 0.13247, 0.13247, 0.13247, 0.13247, 0.13247, 0.13247, 0.13247, 0.13247, 0.132579, 0.13247, 0.152358, 0.13247
22.1994, 0.317551, 0.147014, 0.127445, 1.52235, 0.170537, 0, 0.127445, 0.127445, 0.127445, 0.127445, 0.127445, 0.127445, 0.127445, 0.127445, 0.127445, 0.127445, 0.127445, 0.127445, 0.127576, 0.127445, 0.146883, 0.127445
22.2072, 0.682449, 0.14167, 0.122516, 1.63782, 0.540779, 0, 0.122516, 0.122516, 0.122516, 0.122516, 0.122516, 0.122516, 0.122516, 0.122516, 0.122516, 0.122516, 0.122516, 0.122516, 0.122674, 0.122516, 0.141512, 0.122516
22.215, 0.625682, 0.14076, 0.12201, 1.6204, 0.484922, 0, 0.12201, 0.12201, 0.12201, 0.12201, 0.12201, 0.12201, 0.12201, 0.12201, 0.12201, 0.12201, 0.12201, 0.12201, 0.122199, 0.12201, 0.140571, 0.12201
22.2228, 1.68477, 0.137971, 0.119611, 1.91958, 1.5468, 0, 0.119611, 0.119611, 0.119611, 0.119611, 0.119611, 0.119611, 0.119611, 0.119611, 0.119611, 0.119611, 0.119611, 0.119611, 0.119838, 0.119611, 0.137744, 0.119611
22.2305, 0.997351, 0.13356, 0.115576, 1.73129, 0.863791, 0, 0.115576, 0.115576, 0.115576, 0.115576, 0.115576, 0.115576, 0.115576, 0.115576, 0.115576, 0.115576, 0.115576, 0.115576, 0.115848, 0.115576, 0.133288, 0.115576
22.2383, 0.692193, 0.128423, 0.1108, 1.64079, 0.56377, 0, 0.1108, 0.1108, 0.1108, 0.1108, 0.1108, 0.1108, 0.1108, 0.1108, 0.1108, 0.1108, 0.1108, 0.1108, 0.111124, 0.1108, 0.128099, 0.1108
22.2461, 0, 0.123404, 0.106124, 1.41421, -0.123404, 0, 0.106124, 0.106124, 0.106124, 0.106124, 0.106124, 0.106124, 0.106124, 0.106124, 0.106124, 0.106124, 0.106124, 0.106124, 0.10651, 0.106124, 0.123019, 0.106124
22.2539, 0, 0.12301, 0.106056, 1.41421, -0.12301, 0, 0.106056, 0.106056, 0.106056, 0.106056, 0.106056, 0.106056, 0.106056, 0.106056, 0.106056, 0.106056, 0.106056, 0.106056, 0.106513, 0.106056, 0.122554, 0.106056
22.2617, 0, 0.120607, 0.103958, 1.41421, -0.120607, 0, 0.103958, 0.103958, 0.103958, 0.103958, 0.103958, 0.103958, 0.103958, 0.103958, 0.103958, 0.103958, 0.103958, 0.103958, 0.104499, 0.103958, 0.120067, 0.103958
22.2694, 0, 0.116466, 0.100101, 1.41421, -0.116466, 0, 0.100101, 0.100101, 0.100101, 0.100101, 0.100101, 0.100101, 0.100101, 0.100101, 0.100101, 0.100101, 0.100101, 0.100101, 0.100739, 0.100101, 0.115829, 0.100101
22.2772, 0, 0.111555, 0.0954498, 1.41421, -0.111555, 0, 0.0954498, 0.0954498, 0.0954498, 0.0954498, 0.0954498, 0.0954498, 0.0954498, 0.0954498, 0.0954498, 0.0954498, 0.0954498, 0.0954498, 0.0961998, 0.0954498, 0.110805, 0.0954498
22.285, 0, 0.10678, 0.0909091, 1.41421, -0.10678, 0, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.0909091, 0.091789, 0.0909091, 0.1059, 0.0909091
22.2928, 0, 0.108728, 0.0930635, 1.41421, -0.108728, 0, 0.0930635, 0.0930635, 0.0930635, 0.0930635, 0.0930635, 0.0930635, 0.0930635, 0.0930635, 0.0930635, 0.0930635, 0.0930635, 0.0930635, 0.094093, 0.0930635, 0.107699, 0.0930635
22.3006, 0, 0.108706, 0.0932163, 1.41421, -0.108706, 0, 0.0932163, 0.0932163, 0.0932163, 0.0932163, 0.0932163, 0.0932163, 0.0932163, 0.0932163, 0.0932163, 0.0932163, 0.0932163, 0.0932163, 0.0944176, 0.0932163, 0.107505, 0.0932163
22.3084, 0.283944, 0.106881, 0.0915341, 1.51127, 0.177063, 0, 0.0915341, 0.0915341, 0.0915341, 0.0915341, 0.0915341, 0.0915341, 0.0915341, 0.0915341, 0.0915341, 0.0915341, 0.0915341, 0.0915341, 0.092932, 0.0915341, 0.105483, 0.0915341
22.3161, 0.716056, 0.104206, 0.0889648, 1.64805, 0.61185, 0, 0.0889648, 0.0889648, 0.0889648, 0.0889648, 0.0889648, 0.0889648, 0.0889648, 0.0889648, 0.0889648, 0.0889648, 0.0889648, 0.0889648, 0.0905871, 0.0889648, 0.102583, 0.0889648
22.3239, 0, 0.101606, 0.0864321, 1.41421, -0.101606, 0, 0.0864321, 0.0864321, 0.0864321, 0.0864321, 0.0864321, 0.0864321, 0.0864321, 0.0864321, 0.0864321, 0.0864321, 0.0864321, 0.0864321, 0.0883096, 0.0864321, 0.0997281, 0.0864321
22.3317, 0.553297, 0.103166, 0.0880178, 1.5979, 0.450131, 0, 0.0880178, 0.0880178, 0.0880178, 0.0880178, 0.0880178, 0.0880178, 0.0880178, 0.0880178, 0.0880178, 0.0880178, 0.0880178, 0.0880178, 0.0901848, 0.0880178, 0.100999, 0.0880178
