   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_116.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.591066, 0, 8.76812e-05, 1.51144e-05, 1.41421, -8.76812e-05, 1.52617e-05, 1.51144e-05, 1.51149e-05, 1.51145e-05, 1.53663e-05, 1.51204e-05, 1.514e-05, 1.5451e-05, 1.53192e-05, 1.52277e-05, 4.1218e-05, 1.52382e-05, 1.51257e-05, 1.51153e-05, 1.5116e-05, 1.51231e-05, 4.79405e-05, 1.51145e-05, 2.71641e-05, 1.51144e-05, 1.51144e-05, 1.54698e-05
0.598951, 0, 0.000136922, 2.64886e-05, 1.41421, -0.000136922, 2.67469e-05, 2.64886e-05, 2.64894e-05, 2.64888e-05, 2.69303e-05, 2.64991e-05, 2.65334e-05, 2.71325e-05, 2.68477e-05, 2.66872e-05, 7.22618e-05, 2.66466e-05, 2.65083e-05, 2.64901e-05, 2.64909e-05, 2.65043e-05, 7.24556e-05, 2.64887e-05, 4.24038e-05, 2.64886e-05, 2.64886e-05, 2.71118e-05
0.606837, 0, 0.000214394, 4.55417e-05, 1.41421, -0.000214394, 4.5986e-05, 4.55417e-05, 4.55432e-05, 4.5542e-05, 4.63016e-05, 4.55598e-05, 4.56188e-05, 4.67537e-05, 4.61594e-05, 4.58835e-05, 0.000124286, 4.57428e-05, 4.55757e-05, 4.55444e-05, 4.5545e-05, 4.55695e-05, 0.000109571, 4.55419e-05, 6.68069e-05, 4.55417e-05, 4.55417e-05, 4.66138e-05
0.614723, 0, 0.000335537, 7.68225e-05, 1.41421, -0.000335537, 7.75725e-05, 7.68225e-05, 7.6825e-05, 7.6823e-05, 7.81051e-05, 7.68531e-05, 7.69526e-05, 7.9067e-05, 7.78652e-05, 7.73993e-05, 0.000209737, 7.70775e-05, 7.68798e-05, 7.6827e-05, 7.68271e-05, 7.68709e-05, 0.000165595, 7.68228e-05, 0.000105611, 7.68225e-05, 7.68225e-05, 7.86321e-05
0.622608, 0, 0.000523308, 0.000127157, 1.41421, -0.000523308, 0.000128399, 0.000127157, 0.000127161, 0.000127158, 0.000129282, 0.000127208, 0.000127373, 0.000131246, 0.000128884, 0.000128113, 0.000347304, 0.00012748, 0.000127252, 0.000127165, 0.000127164, 0.00012724, 0.000249732, 0.000127158, 0.000166667, 0.000127157, 0.000127157, 0.000130155
0.630494, 0, 0.00081117, 0.000206546, 1.41421, -0.00081117, 0.000208565, 0.000206546, 0.000206553, 0.000206547, 0.000209999, 0.000206629, 0.000206896, 0.000213869, 0.000209353, 0.000208099, 0.00056439, 0.000206953, 0.000206701, 0.000206558, 0.000206555, 0.000206685, 0.000375208, 0.000206547, 0.000261477, 0.000206546, 0.000206546, 0.000211418
0.63838, 0, 0.00124688, 0.00032928, 1.41421, -0.00124688, 0.000332502, 0.00032928, 0.000329291, 0.000329282, 0.000334789, 0.000329412, 0.000329839, 0.000342177, 0.000333759, 0.000331758, 0.000900187, 0.000329791, 0.000329526, 0.000329299, 0.000329293, 0.000329508, 0.000560671, 0.000329281, 0.000406502, 0.00032928, 0.00032928, 0.000337053
0.646265, 0, 0.00189708, 0.000515276, 1.41421, -0.00189708, 0.000520321, 0.000515276, 0.000515292, 0.000515279, 0.000523904, 0.000515482, 0.000516151, 0.000537603, 0.00052229, 0.000519156, 0.00140937, 0.000515918, 0.000515661, 0.000515306, 0.000515294, 0.000515644, 0.000831905, 0.000515278, 0.000624745, 0.000515276, 0.000515276, 0.000527449
0.654151, 0, 0.00285268, 0.00079158, 1.41421, -0.00285268, 0.000799336, 0.00079158, 0.000791605, 0.000791584, 0.000804845, 0.000791896, 0.000792924, 0.000829568, 0.000802363, 0.000797545, 0.00216627, 0.000792383, 0.000792172, 0.000791625, 0.000791604, 0.000792165, 0.0012238, 0.000791582, 0.000947553, 0.00079158, 0.00079158, 0.000810296
0.662037, 1, 0.00423475, 0.00119396, 1.73205, 0.995765, 0.00120567, 0.00119396, 0.001194, 0.00119397, 0.00121399, 0.00119444, 0.00119599, 0.00125748, 0.00121024, 0.00120297, 0.0032693, 0.00119497, 0.00119486, 0.00119403, 0.00119399, 0.00119488, 0.00178252, 0.00119397, 0.00141658, 0.00119396, 0.00119396, 0.00122222
0.669922, 0, 0.00620043, 0.00176842, 1.41421, -0.00620043, 0.00178579, 0.00176842, 0.00176848, 0.00176843, 0.00179811, 0.00176913, 0.00177143, 0.00187277, 0.00179256, 0.00178178, 0.00484522, 0.00176968, 0.00176975, 0.00176853, 0.00176847, 0.00176983, 0.00256762, 0.00176843, 0.00208574, 0.00176842, 0.00176842, 0.00181032
0.677808, 0, 0.00894856, 0.00257247, 1.41421, -0.00894856, 0.00259775, 0.00257247, 0.00257255, 0.00257249, 0.0026157, 0.0025735, 0.00257685, 0.00274086, 0.00260762, 0.00259191, 0.00705275, 0.00257403, 0.0025744, 0.00257262, 0.00257253, 0.00257459, 0.00365399, 0.00257248, 0.00302292, 0.00257247, 0.00257247, 0.00263348
0.685694, 0, 0.0127238, 0.0036758, 1.41421, -0.0127238, 0.00371197, 0.0036758, 0.00367592, 0.00367583, 0.00373765, 0.00367728, 0.00368207, 0.00394274, 0.00372608, 0.00370362, 0.0100846, 0.00367774, 0.00367857, 0.00367602, 0.00367589, 0.00367895, 0.00513316, 0.00367582, 0.00431129, 0.0036758, 0.0036758, 0.00376307
0.693579, 0, 0.0178187, 0.00516021, 1.41421, -0.0178187, 0.00521103, 0.00516021, 0.00516038, 0.00516024, 0.00524713, 0.00516228, 0.00516902, 0.00557583, 0.00523087, 0.0051993, 0.0141676, 0.0051626, 0.00516409, 0.00516051, 0.00516033, 0.00516481, 0.00711365, 0.00516023, 0.00604973, 0.00516021, 0.00516021, 0.00528287
0.701465, 0, 0.0245722, 0.00711829, 1.41421, -0.0245722, 0.00718849, 0.00711829, 0.00711852, 0.00711833, 0.00723834, 0.00712115, 0.00713046, 0.00775382, 0.00721588, 0.00717228, 0.0195591, 0.00712124, 0.00712365, 0.00711871, 0.00711845, 0.0071249, 0.00971983, 0.00711832, 0.00835229, 0.00711829, 0.00711829, 0.00728772
0.709351, 0, 0.0333641, 0.00965079, 1.41421, -0.0333641, 0.00974609, 0.00965079, 0.0096511, 0.00965085, 0.00981377, 0.00965468, 0.00966732, 0.0106051, 0.00978328, 0.00972409, 0.0265402, 0.0096544, 0.00965807, 0.00965136, 0.00965101, 0.00966015, 0.0130889, 0.00965083, 0.0113463, 0.00965079, 0.00965079, 0.00988083
0.717237, 0, 0.0446043, 0.0128624, 1.41421, -0.0446043, 0.0129896, 0.0128624, 0.0128628, 0.0128625, 0.0130799, 0.0128676, 0.0128845, 0.0142696, 0.0130392, 0.0129602, 0.0354045, 0.0128668, 0.0128721, 0.0128632, 0.0128627, 0.0128754, 0.0173659, 0.0128625, 0.0151692, 0.0128624, 0.0128624, 0.0131695
0.725122, 0, 0.0587168, 0.0168559, 1.41421, -0.0587168, 0.0170228, 0.0168559, 0.0168564, 0.016856, 0.0171414, 0.0168627, 0.0168848, 0.0188932, 0.017088, 0.0169843, 0.0464422, 0.0168612, 0.0168686, 0.0168569, 0.0168563, 0.0168738, 0.0226954, 0.016856, 0.0199639, 0.0168559, 0.0168559, 0.017259
0.733008, 0, 0.0761188, 0.021725, 1.41421, -0.0761188, 0.0219405, 0.021725, 0.0217257, 0.0217251, 0.0220936, 0.0217338, 0.0217624, 0.0246212, 0.0220246, 0.0218907, 0.0599207, 0.0217314, 0.0217414, 0.0217263, 0.0217255, 0.0217492, 0.0292124, 0.0217251, 0.0258735, 0.021725, 0.021725, 0.0222456
0.740894, 0, 0.0971952, 0.0275462, 1.41421, -0.0971952, 0.0278199, 0.0275462, 0.0275471, 0.0275463, 0.0280143, 0.0275573, 0.0275936, 0.0315886, 0.0279267, 0.0277567, 0.0760624, 0.0275539, 0.0275671, 0.0275478, 0.0275468, 0.0275785, 0.0370297, 0.0275463, 0.0330356, 0.0275462, 0.0275462, 0.0282078
0.748779, 0, 0.122272, 0.0343702, 1.41421, -0.122272, 0.0347125, 0.0343702, 0.0343713, 0.0343704, 0.0349555, 0.0343842, 0.0344296, 0.0399099, 0.034846, 0.0346334, 0.0950211, 0.0343793, 0.0343963, 0.0343723, 0.0343711, 0.0344128, 0.0462251, 0.0343704, 0.0415767, 0.0343702, 0.0343702, 0.0351979
0.756665, 0.957048, 0.151587, 0.0422143, 1.71961, 0.805461, 0.0426355, 0.0422143, 0.0422157, 0.0422146, 0.0429346, 0.0422315, 0.0422874, 0.0496678, 0.0427998, 0.0425383, 0.11686, 0.042225, 0.0422465, 0.0422169, 0.0422155, 0.0422697, 0.0568287, 0.0422145, 0.0516091, 0.0422143, 0.0422143, 0.0432338
0.764551, 0.0429516, 0.185271, 0.0510552, 1.42932, -0.142319, 0.0515657, 0.0510552, 0.0510569, 0.0510555, 0.0519283, 0.051076, 0.0511437, 0.0609009, 0.0517649, 0.0514479, 0.141535, 0.0510677, 0.0510941, 0.0510583, 0.0510567, 0.0511265, 0.0688102, 0.0510554, 0.0632287, 0.0510552, 0.0510552, 0.0522925
0.772436, 0, 0.223323, 0.0608252, 1.41421, -0.223323, 0.0614349, 0.0608252, 0.0608272, 0.0608256, 0.0618679, 0.0608501, 0.0609309, 0.0735944, 0.0616727, 0.0612941, 0.168876, 0.0608396, 0.0608716, 0.060829, 0.0608271, 0.0609162, 0.0820713, 0.0608254, 0.0765177, 0.0608252, 0.0608252, 0.0623052
0.780322, 1, 0.26561, 0.0714108, 1.73205, 0.73439, 0.0721285, 0.0714108, 0.0714132, 0.0714113, 0.0726381, 0.0714401, 0.0715353, 0.0876703, 0.0724083, 0.0719628, 0.198593, 0.0714272, 0.0714654, 0.0714153, 0.0714133, 0.0715263, 0.0964401, 0.0714111, 0.0915488, 0.0714108, 0.0714108, 0.0731569
0.788208, 0, 0.311862, 0.0826551, 1.41421, -0.311862, 0.083488, 0.0826551, 0.0826578, 0.0826556, 0.0840796, 0.0826891, 0.0827995, 0.102982, 0.0838127, 0.0832957, 0.230272, 0.0826736, 0.0827184, 0.0826604, 0.0826582, 0.082801, 0.111673, 0.0826554, 0.108394, 0.0826551, 0.0826551, 0.0846879
0.796093, 0.944998, 0.361688, 0.0943633, 1.7161, 0.58331, 0.0953171, 0.0943633, 0.0943664, 0.0943639, 0.0959944, 0.0944022, 0.0945287, 0.119314, 0.0956888, 0.0950969, 0.263394, 0.0943841, 0.0944356, 0.0943695, 0.0943673, 0.0945479, 0.127461, 0.0943637, 0.127132, 0.0943633, 0.0943633, 0.0967007
0.803979, 1.94016, 0.414605, 0.106313, 1.98498, 1.52556, 0.107391, 0.106313, 0.106316, 0.106313, 0.108156, 0.106357, 0.1065, 0.136383, 0.107811, 0.107142, 0.297359, 0.106336, 0.106394, 0.10632, 0.106318, 0.106547, 0.143446, 0.106313, 0.147864, 0.106313, 0.106313, 0.108969
0.811865, 0.114837, 0.470064, 0.118264, 1.45425, -0.355227, 0.119468, 0.118264, 0.118268, 0.118265, 0.120322, 0.118313, 0.118473, 0.153848, 0.119936, 0.11919, 0.331521, 0.11829, 0.118355, 0.118273, 0.118271, 0.118565, 0.159234, 0.118265, 0.170714, 0.118264, 0.118264, 0.121252
0.81975, 0, 0.527486, 0.129976, 1.41421, -0.527486, 0.131303, 0.129976, 0.12998, 0.129977, 0.132246, 0.13003, 0.130206, 0.171322, 0.13182, 0.130997, 0.365217, 0.130003, 0.130075, 0.129986, 0.129984, 0.130366, 0.174426, 0.129976, 0.195834, 0.129976, 0.129976, 0.133304
0.827636, 0.935356, 0.586303, 0.141216, 1.71329, 0.349054, 0.142664, 0.141216, 0.141221, 0.141217, 0.143692, 0.141275, 0.141467, 0.18839, 0.143227, 0.14233, 0.397812, 0.141246, 0.141324, 0.141228, 0.141226, 0.141732, 0.188637, 0.141217, 0.223396, 0.141216, 0.141216, 0.144894
0.835522, 1.93052, 0.645977, 0.151779, 1.98255, 1.28455, 0.153341, 0.151779, 0.151784, 0.15178, 0.154451, 0.151842, 0.15205, 0.204631, 0.153949, 0.15298, 0.428727, 0.15181, 0.151894, 0.151792, 0.15179, 0.152473, 0.201523, 0.151779, 0.253578, 0.151779, 0.151779, 0.155816
0.843408, 1.13412, 0.706026, 0.16149, 1.77034, 0.428095, 0.16316, 0.16149, 0.161495, 0.161491, 0.164346, 0.161558, 0.16178, 0.21964, 0.163809, 0.162775, 0.457476, 0.161523, 0.161612, 0.161506, 0.161505, 0.162441, 0.212804, 0.161491, 0.286533, 0.16149, 0.16149, 0.165901
0.851293, 2.85623, 0.766023, 0.170221, 2.20369, 2.09021, 0.171989, 0.170221, 0.170226, 0.170222, 0.173245, 0.170293, 0.170527, 0.233051, 0.172676, 0.171581, 0.483682, 0.170255, 0.170349, 0.17024, 0.170239, 0.171542, 0.222279, 0.170221, 0.322349, 0.170221, 0.170221, 0.175027
0.859179, 2.14377, 0.825589, 0.177887, 2.03563, 1.31818, 0.179744, 0.177887, 0.177893, 0.177888, 0.181063, 0.177962, 0.178209, 0.244561, 0.180464, 0.179315, 0.507091, 0.177922, 0.178019, 0.177911, 0.177909, 0.179742, 0.229834, 0.177887, 0.361012, 0.177887, 0.177887, 0.183121
0.867065, 2.76989, 0.884368, 0.184452, 2.18401, 1.88552, 0.186388, 0.184452, 0.184458, 0.184453, 0.187763, 0.184531, 0.184788, 0.253944, 0.187138, 0.185941, 0.527576, 0.184488, 0.184588, 0.184482, 0.18448, 0.187072, 0.235452, 0.184453, 0.402346, 0.184452, 0.184452, 0.190162
0.87495, 1.23011, 0.942, 0.189925, 1.79725, 0.288108, 0.19193, 0.189925, 0.189932, 0.189926, 0.193353, 0.190007, 0.190273, 0.261069, 0.192704, 0.191467, 0.545129, 0.189962, 0.190063, 0.189962, 0.18996, 0.193626, 0.239201, 0.189926, 0.445981, 0.189925, 0.189925, 0.196184
0.882836, 0, 0.998086, 0.194354, 1.41421, -0.998086, 0.196417, 0.194354, 0.19436, 0.194355, 0.197881, 0.194438, 0.194711, 0.265901, 0.197212, 0.19594, 0.559847, 0.194391, 0.194492, 0.194399, 0.194397, 0.199561, 0.241225, 0.194355, 0.49131, 0.194354, 0.194354, 0.201263
0.890722, 1, 1.05216, 0.197817, 1.73205, -0.0521634, 0.199929, 0.197817, 0.197823, 0.197818, 0.201426, 0.197903, 0.198183, 0.268507, 0.200741, 0.19944, 0.571913, 0.197854, 0.197953, 0.197873, 0.19787, 0.205087, 0.241728, 0.197817, 0.537479, 0.197817, 0.197817, 0.205517
0.898607, 1.91365, 1.10369, 0.200416, 1.97829, 0.809956, 0.202569, 0.200416, 0.200423, 0.200417, 0.204094, 0.200503, 0.200789, 0.269044, 0.203394, 0.20207, 0.581573, 0.200453, 0.20055, 0.200486, 0.200481, 0.210461, 0.240956, 0.200416, 0.583395, 0.200416, 0.200416, 0.209102
0.906493, 0.997598, 1.15206, 0.202267, 1.73136, -0.154458, 0.204455, 0.202267, 0.202275, 0.202269, 0.206, 0.202356, 0.202646, 0.267744, 0.205289, 0.203946, 0.589113, 0.202304, 0.202397, 0.202356, 0.202347, 0.215972, 0.239176, 0.202268, 0.627761, 0.202267, 0.202267, 0.212198
0.914379, 1.08875, 1.19659, 0.203495, 1.75748, -0.107834, 0.20571, 0.203495, 0.203502, 0.203496, 0.207271, 0.203585, 0.203878, 0.264903, 0.20655, 0.205193, 0.59484, 0.20353, 0.20362, 0.203604, 0.20359, 0.221924, 0.236655, 0.203496, 0.669137, 0.203495, 0.203495, 0.21501
0.922264, 4.81286, 1.2366, 0.20422, 2.61015, 3.57626, 0.206459, 0.20422, 0.204227, 0.204221, 0.20803, 0.204311, 0.204606, 0.260851, 0.2073, 0.205933, 0.599059, 0.204254, 0.204339, 0.204354, 0.204334, 0.228619, 0.233648, 0.204221, 0.70603, 0.20422, 0.20422, 0.217763
0.93015, 2.09115, 1.27146, 0.204558, 2.02266, 0.81969, 0.206819, 0.204558, 0.204565, 0.204559, 0.208394, 0.204649, 0.204947, 0.255936, 0.207658, 0.206283, 0.60206, 0.204592, 0.20467, 0.204723, 0.204692, 0.236333, 0.230381, 0.204559, 0.736995, 0.204558, 0.204558, 0.220694
0.938036, 3.8992, 1.30064, 0.204615, 2.42883, 2.59856, 0.206897, 0.204615, 0.204623, 0.204617, 0.20847, 0.204707, 0.205006, 0.250499, 0.207729, 0.206349, 0.604111, 0.204648, 0.204719, 0.204816, 0.204771, 0.245293, 0.227048, 0.204616, 0.760745, 0.204615, 0.204615, 0.224052
0.945921, 1.19679, 1.32376, 0.204484, 1.78796, -0.126973, 0.206789, 0.204484, 0.204491, 0.204485, 0.208353, 0.204576, 0.204876, 0.244857, 0.207608, 0.206224, 0.605444, 0.204515, 0.20458, 0.204726, 0.204663, 0.255652, 0.223802, 0.204485, 0.776256, 0.204484, 0.204484, 0.228092
0.953807, 0, 1.34067, 0.204244, 1.41421, -1.34067, 0.206575, 0.204244, 0.204251, 0.204245, 0.208123, 0.204336, 0.204637, 0.23929, 0.207374, 0.205988, 0.60626, 0.204274, 0.204331, 0.204534, 0.204446, 0.267464, 0.220759, 0.204244, 0.782858, 0.204244, 0.204244, 0.23307
0.961693, 1, 1.35146, 0.203958, 1.73205, -0.351462, 0.206324, 0.203958, 0.203966, 0.20396, 0.207845, 0.204051, 0.204352, 0.234025, 0.207093, 0.205706, 0.606723, 0.203987, 0.204038, 0.204304, 0.204185, 0.280667, 0.217998, 0.203959, 0.780294, 0.203958, 0.203958, 0.239234
0.969579, 3, 1.35645, 0.203679, 2.23607, 1.64355, 0.206091, 0.203679, 0.203687, 0.203681, 0.207571, 0.203772, 0.204074, 0.229239, 0.206817, 0.205429, 0.606965, 0.203707, 0.203751, 0.204088, 0.203928, 0.295065, 0.215566, 0.20368, 0.768754, 0.203679, 0.203679, 0.246815
0.977464, 0, 1.3562, 0.203445, 1.41421, -1.3562, 0.205918, 0.203445, 0.203452, 0.203446, 0.20734, 0.203538, 0.20384, 0.22505, 0.206584, 0.205197, 0.607085, 0.203473, 0.20351, 0.203926, 0.203715, 0.310332, 0.213486, 0.203446, 0.748861, 0.203445, 0.203445, 0.256011
0.98535, 1, 1.35142, 0.203284, 1.73205, -0.351416, 0.205839, 0.203283, 0.203291, 0.203285, 0.207181, 0.203376, 0.203679, 0.221528, 0.206424, 0.205036, 0.607159, 0.203311, 0.203342, 0.203847, 0.203571, 0.32601, 0.211757, 0.203284, 0.721631, 0.203284, 0.203284, 0.266968
0.993236, 2.88472, 1.34294, 0.203212, 2.21014, 1.54178, 0.205881, 0.203212, 0.20322, 0.203214, 0.207111, 0.203305, 0.203608, 0.218695, 0.206353, 0.204966, 0.60724, 0.20324, 0.203265, 0.203874, 0.203514, 0.341539, 0.210367, 0.203213, 0.688395, 0.203212, 0.203212, 0.279765
1.00112, 1.8799, 1.33164, 0.203241, 1.96975, 0.548266, 0.206061, 0.203241, 0.203249, 0.203243, 0.207141, 0.203334, 0.203637, 0.216536, 0.206382, 0.204995, 0.607362, 0.20327, 0.20329, 0.20402, 0.203553, 0.356286, 0.209292, 0.203242, 0.650699, 0.203241, 0.203241, 0.294391
1.00901, 1.23537, 1.31833, 0.203373, 1.79871, -0.0829582, 0.206396, 0.203373, 0.20338, 0.203374, 0.207273, 0.203466, 0.203768, 0.215002, 0.206514, 0.205127, 0.607545, 0.203403, 0.20342, 0.204297, 0.20369, 0.369587, 0.208503, 0.203374, 0.6102, 0.203373, 0.203373, 0.310727
1.01689, 1, 1.30375, 0.203604, 1.73205, -0.303748, 0.2069, 0.203604, 0.203611, 0.203605, 0.207505, 0.203697, 0.204, 0.214027, 0.206745, 0.205358, 0.607795, 0.203636, 0.203651, 0.204716, 0.203922, 0.380801, 0.207965, 0.203605, 0.568545, 0.203604, 0.203604, 0.328538
1.02478, 1, 1.28847, 0.203927, 1.73205, -0.288466, 0.207584, 0.203926, 0.203934, 0.203928, 0.207828, 0.20402, 0.204322, 0.213528, 0.207067, 0.205681, 0.608109, 0.203962, 0.203976, 0.205292, 0.204241, 0.38936, 0.207645, 0.203928, 0.527282, 0.203927, 0.203927, 0.347462
1.03266, 2.87268, 1.2729, 0.204329, 2.20741, 1.59978, 0.208465, 0.204328, 0.204336, 0.20433, 0.20823, 0.204422, 0.204724, 0.213413, 0.207469, 0.206083, 0.608475, 0.204368, 0.204384, 0.206048, 0.204634, 0.394817, 0.207508, 0.204329, 0.487765, 0.204329, 0.204329, 0.367015
1.04055, 1.12732, 1.2573, 0.204794, 1.76842, -0.129981, 0.209563, 0.204793, 0.204802, 0.204796, 0.208696, 0.204887, 0.20519, 0.213589, 0.207934, 0.206549, 0.608874, 0.20484, 0.204859, 0.207024, 0.205087, 0.396887, 0.20752, 0.204795, 0.451103, 0.204794, 0.204794, 0.386608
1.04844, 1.73572, 1.2418, 0.205306, 1.9328, 0.493923, 0.210902, 0.205304, 0.205313, 0.205307, 0.209207, 0.205399, 0.205701, 0.213967, 0.208445, 0.20706, 0.609278, 0.205359, 0.205384, 0.208282, 0.205582, 0.395467, 0.207646, 0.205306, 0.418122, 0.205306, 0.205306, 0.405568
1.05632, 4.86058, 1.22641, 0.205842, 2.61927, 3.63417, 0.212516, 0.205839, 0.205849, 0.205843, 0.209743, 0.205935, 0.206238, 0.21446, 0.208982, 0.207596, 0.609658, 0.205906, 0.20594, 0.209918, 0.2061, 0.390648, 0.207854, 0.205843, 0.389357, 0.205842, 0.205842, 0.423178
1.06421, 1.26675, 1.21114, 0.206381, 1.80741, 0.0556035, 0.214447, 0.206378, 0.206388, 0.206382, 0.210282, 0.206474, 0.206777, 0.214991, 0.209521, 0.208136, 0.609973, 0.206458, 0.206504, 0.212073, 0.206619, 0.382702, 0.208112, 0.206382, 0.365068, 0.206381, 0.206381, 0.438714
1.07209, 0.136958, 1.19604, 0.206899, 1.46183, -1.05908, 0.216744, 0.206895, 0.206907, 0.206901, 0.210801, 0.206992, 0.207295, 0.215491, 0.210039, 0.208654, 0.610179, 0.206993, 0.207055, 0.214947, 0.207115, 0.372057, 0.208389, 0.2069, 0.345269, 0.206899, 0.206899, 0.451502
1.07998, 0, 1.18124, 0.207371, 1.41421, -1.18124, 0.219463, 0.207365, 0.207378, 0.207372, 0.211273, 0.207464, 0.207767, 0.2159, 0.210511, 0.209126, 0.610227, 0.207487, 0.207568, 0.218814, 0.207565, 0.359258, 0.208652, 0.207372, 0.329771, 0.207371, 0.207371, 0.460954
1.08786, 1, 1.16702, 0.207771, 1.73205, -0.167023, 0.222664, 0.207763, 0.207778, 0.207772, 0.211672, 0.207864, 0.208166, 0.216172, 0.21091, 0.209525, 0.610063, 0.207914, 0.208019, 0.22403, 0.207943, 0.344915, 0.20887, 0.207772, 0.31823, 0.207771, 0.207771, 0.466617
1.09575, 2, 1.15385, 0.208071, 2, 0.84615, 0.226402, 0.208061, 0.208078, 0.208072, 0.211972, 0.208164, 0.208467, 0.216265, 0.211211, 0.209826, 0.609626, 0.208249, 0.208381, 0.231047, 0.208223, 0.329658, 0.209014, 0.208072, 0.310195, 0.208071, 0.208071, 0.468207
1.10364, 1.70198, 1.14238, 0.208244, 1.92405, 0.5596, 0.230723, 0.208232, 0.208252, 0.208246, 0.212146, 0.208337, 0.20864, 0.21615, 0.211384, 0.209999, 0.608856, 0.208468, 0.208628, 0.240413, 0.208377, 0.314088, 0.209051, 0.208245, 0.305152, 0.208244, 0.208244, 0.465626
1.11152, 1.99515, 1.13346, 0.208262, 1.99879, 0.861686, 0.235654, 0.208247, 0.20827, 0.208264, 0.212164, 0.208355, 0.208658, 0.215803, 0.211402, 0.210017, 0.607691, 0.208544, 0.208734, 0.252765, 0.208377, 0.298737, 0.208952, 0.208263, 0.302565, 0.208262, 0.208262, 0.458969
1.11941, 1.14902, 1.12807, 0.208096, 1.77455, 0.020951, 0.241191, 0.208076, 0.208104, 0.208098, 0.211998, 0.208189, 0.208492, 0.215208, 0.211236, 0.209851, 0.60607, 0.208451, 0.20867, 0.268812, 0.208196, 0.284039, 0.208683, 0.208097, 0.301903, 0.208096, 0.208096, 0.448515
1.12729, 1.9976, 1.12727, 0.207718, 1.9994, 0.870333, 0.24729, 0.207692, 0.207725, 0.207719, 0.211619, 0.20781, 0.208113, 0.214349, 0.210857, 0.209472, 0.603938, 0.208165, 0.208409, 0.289292, 0.207803, 0.270315, 0.208216, 0.207718, 0.302666, 0.207718, 0.207718, 0.434702
1.13518, 0.156255, 1.13212, 0.207096, 1.46842, -0.975862, 0.253858, 0.207065, 0.207104, 0.207098, 0.210998, 0.207189, 0.207492, 0.213217, 0.210236, 0.208851, 0.601252, 0.207662, 0.207923, 0.314929, 0.207169, 0.257768, 0.207519, 0.207097, 0.304397, 0.207096, 0.207096, 0.418094
1.14306, 0.838925, 1.14357, 0.206205, 1.68491, -0.304643, 0.260742, 0.206165, 0.206212, 0.206206, 0.210106, 0.206298, 0.2066, 0.2118, 0.209344, 0.207959, 0.597982, 0.206919, 0.207183, 0.346354, 0.206266, 0.246487, 0.206561, 0.206205, 0.306691, 0.206205, 0.206205, 0.399335
1.15095, 0.997573, 1.16234, 0.205014, 1.73135, -0.164764, 0.267736, 0.204964, 0.205021, 0.205015, 0.208915, 0.205107, 0.205409, 0.210088, 0.208153, 0.206768, 0.594117, 0.205913, 0.206162, 0.384022, 0.205066, 0.236464, 0.205313, 0.205014, 0.309196, 0.205014, 0.205014, 0.379102
1.15884, 0.99761, 1.18881, 0.203496, 1.73136, -0.191196, 0.274572, 0.203434, 0.203504, 0.203498, 0.207398, 0.203589, 0.203892, 0.20807, 0.206636, 0.205251, 0.589676, 0.204625, 0.204833, 0.428123, 0.203541, 0.227613, 0.203747, 0.203497, 0.311613, 0.203496, 0.203496, 0.358062
1.16672, 3.49268, 1.22291, 0.201627, 2.34365, 2.26977, 0.28094, 0.20155, 0.201635, 0.201629, 0.205529, 0.20172, 0.202023, 0.205732, 0.204767, 0.203382, 0.584706, 0.203037, 0.203171, 0.478486, 0.201665, 0.219791, 0.201837, 0.201628, 0.313691, 0.201627, 0.201627, 0.336832
1.17461, 0.673213, 1.26406, 0.199384, 1.635, -0.590843, 0.286498, 0.199288, 0.199391, 0.199385, 0.203285, 0.199477, 0.199779, 0.203061, 0.202523, 0.201138, 0.579295, 0.201132, 0.201154, 0.534503, 0.199416, 0.212821, 0.199558, 0.199385, 0.31522, 0.199384, 0.199384, 0.315944
1.18249, 0.826861, 1.31111, 0.196746, 1.68133, -0.484245, 0.290892, 0.196629, 0.196754, 0.196748, 0.200648, 0.196839, 0.197142, 0.200043, 0.199886, 0.198501, 0.573576, 0.198897, 0.198761, 0.59508, 0.196773, 0.20651, 0.19689, 0.196747, 0.316025, 0.196746, 0.196746, 0.295828
1.19038, 0.173139, 1.36236, 0.1937, 1.47416, -1.18923, 0.293782, 0.193556, 0.193707, 0.193701, 0.197601, 0.193793, 0.194095, 0.196666, 0.196839, 0.195454, 0.567733, 0.196323, 0.195978, 0.658613, 0.193723, 0.200669, 0.193818, 0.193701, 0.315964, 0.1937, 0.1937, 0.276799
1.19826, 2, 1.41565, 0.190235, 2, 0.584345, 0.29487, 0.19006, 0.190242, 0.190236, 0.194136, 0.190328, 0.190631, 0.19292, 0.193375, 0.19199, 0.562006, 0.193404, 0.192797, 0.723032, 0.190255, 0.195122, 0.190332, 0.190236, 0.314918, 0.190235, 0.190235, 0.259057
