   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_81.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
9.87811, 7.32664, 6.51938, 6.51922, 3.05396, 0.807259, 6.51922, 0, 6.51924, 6.51936, 6.51922, 6.51922, 6.51922, 6.51922, 6.51922, 6.51922, 6.51922, 6.51922, 6.51922, 6.51922, 6.51922, 6.51922, 6.51922, 6.51922, 6.51922, 6.51922, 6.51922, 6.51922, 6.51922
9.88599, 9.98513, 6.47951, 6.47939, 3.46195, 3.50562, 6.47939, 0, 6.47941, 6.47949, 6.47939, 6.47939, 6.47939, 6.47939, 6.47939, 6.47939, 6.47939, 6.47939, 6.47939, 6.47939, 6.47939, 6.47939, 6.47939, 6.47939, 6.47939, 6.47939, 6.47939, 6.47939, 6.47939
9.89387, 10.9851, 6.43608, 6.43599, 3.60349, 4.54905, 6.43599, 0, 6.43601, 6.43605, 6.43599, 6.43599, 6.43599, 6.43599, 6.43599, 6.43599, 6.43599, 6.43599, 6.43599, 6.43599, 6.43599, 6.43599, 6.43599, 6.43599, 6.43599, 6.43599, 6.43599, 6.43599, 6.43599
9.90176, 11.1472, 6.38907, 6.389, 3.62591, 4.75814, 6.389, 0, 6.38903, 6.38905, 6.389, 6.389, 6.389, 6.389, 6.389, 6.389, 6.389, 6.389, 6.389, 6.389, 6.389, 6.389, 6.389, 6.389, 6.389, 6.389, 6.389, 6.389, 6.389
9.90964, 8.35019, 6.3373, 6.33724, 3.21717, 2.01289, 6.33724, 0, 6.33727, 6.33727, 6.33724, 6.33724, 6.33724, 6.33724, 6.33724, 6.33724, 6.33724, 6.33724, 6.33724, 6.33724, 6.33724, 6.33724, 6.33724, 6.33724, 6.33724, 6.33724, 6.33724, 6.33724, 6.33724
9.91752, 6.83689, 6.27931, 6.27926, 2.97269, 0.557574, 6.27926, 0, 6.27929, 6.27928, 6.27926, 6.27926, 6.27926, 6.27926, 6.27926, 6.27926, 6.27926, 6.27926, 6.27926, 6.27926, 6.27926, 6.27926, 6.27926, 6.27926, 6.27926, 6.27926, 6.27926, 6.27926, 6.27926
9.92541, 8.45518, 6.21644, 6.21639, 3.23345, 2.23874, 6.21639, 0, 6.21642, 6.2164, 6.21639, 6.21639, 6.21639, 6.21639, 6.21639, 6.21639, 6.21639, 6.21639, 6.21639, 6.21639, 6.21639, 6.21639, 6.21639, 6.21639, 6.21639, 6.21639, 6.21639, 6.21639, 6.21639
9.93329, 9.98761, 6.14927, 6.14922, 3.46231, 3.83834, 6.14922, 0, 6.14926, 6.14923, 6.14922, 6.14922, 6.14922, 6.14922, 6.14922, 6.14922, 6.14922, 6.14922, 6.14922, 6.14922, 6.14922, 6.14922, 6.14922, 6.14922, 6.14922, 6.14922, 6.14922, 6.14922, 6.14922
9.94117, 5.39442, 6.07917, 6.07912, 2.71927, -0.684748, 6.07912, 0, 6.07916, 6.07912, 6.07912, 6.07912, 6.07912, 6.07912, 6.07912, 6.07912, 6.07912, 6.07912, 6.07912, 6.07912, 6.07912, 6.07912, 6.07912, 6.07912, 6.07912, 6.07912, 6.07912, 6.07912, 6.07912
9.94905, 2.43594, 6.00783, 6.00777, 2.10617, -3.5719, 6.00777, 0, 6.00782, 6.00778, 6.00777, 6.00777, 6.00777, 6.00777, 6.00777, 6.00777, 6.00777, 6.00777, 6.00777, 6.00777, 6.00777, 6.00777, 6.00777, 6.00777, 6.00777, 6.00777, 6.00777, 6.00777, 6.00777
9.95694, 13.1336, 5.93691, 5.93685, 3.89019, 7.1967, 5.93685, 0, 5.93691, 5.93685, 5.93685, 5.93685, 5.93685, 5.93685, 5.93685, 5.93685, 5.93685, 5.93685, 5.93685, 5.93685, 5.93685, 5.93685, 5.93685, 5.93685, 5.93685, 5.93685, 5.93685, 5.93685, 5.93685
9.96482, 10.5643, 5.87444, 5.87437, 3.54461, 4.68983, 5.87437, 0, 5.87444, 5.87437, 5.87437, 5.87437, 5.87437, 5.87437, 5.87437, 5.87437, 5.87437, 5.87437, 5.87437, 5.87437, 5.87437, 5.87437, 5.87437, 5.87437, 5.87437, 5.87437, 5.87437, 5.87437, 5.87437
9.9727, 3.13408, 5.81045, 5.81036, 2.26585, -2.67637, 5.81036, 0, 5.81045, 5.81036, 5.81036, 5.81036, 5.81036, 5.81036, 5.81036, 5.81036, 5.81036, 5.81036, 5.81036, 5.81036, 5.81036, 5.81036, 5.81036, 5.81036, 5.81036, 5.81036, 5.81036, 5.81036, 5.81036
9.98059, 4.58364, 5.74496, 5.74486, 2.56586, -1.16132, 5.74486, 0, 5.74496, 5.74486, 5.74486, 5.74486, 5.74486, 5.74486, 5.74486, 5.74486, 5.74486, 5.74486, 5.74486, 5.74486, 5.74486, 5.74486, 5.74486, 5.74486, 5.74486, 5.74486, 5.74486, 5.74486, 5.74486
9.98847, 1.93767, 5.67493, 5.67481, 1.98436, -3.73726, 5.67481, 0, 5.67493, 5.67481, 5.67481, 5.67481, 5.67481, 5.67481, 5.67481, 5.67481, 5.67481, 5.67481, 5.67481, 5.67481, 5.67481, 5.67481, 5.67481, 5.67481, 5.67481, 5.67481, 5.67481, 5.67481, 5.67481
9.99635, 8.45712, 5.60089, 5.60075, 3.23375, 2.85623, 5.60075, 0, 5.60089, 5.60075, 5.60075, 5.60075, 5.60075, 5.60075, 5.60075, 5.60075, 5.60075, 5.60075, 5.60075, 5.60075, 5.60075, 5.60075, 5.60075, 5.60075, 5.60075, 5.60075, 5.60075, 5.60075, 5.60075
10.0042, 6.99257, 5.52514, 5.52498, 2.99876, 1.46742, 5.52498, 0, 5.52514, 5.52498, 5.52498, 5.52498, 5.52498, 5.52498, 5.52498, 5.52498, 5.52498, 5.52498, 5.52498, 5.52498, 5.52498, 5.52498, 5.52498, 5.52498, 5.52498, 5.52498, 5.52498, 5.52498, 5.52498
10.0121, 6.99294, 5.44991, 5.44972, 2.99882, 1.54303, 5.44972, 0, 5.44991, 5.44972, 5.44972, 5.44972, 5.44972, 5.44972, 5.44972, 5.44972, 5.44972, 5.44972, 5.44972, 5.44972, 5.44972, 5.44972, 5.44972, 5.44972, 5.44973, 5.44972, 5.44972, 5.44972, 5.44972
10.02, 6.86849, 5.46327, 5.46306, 2.978, 1.40522, 5.46306, 0, 5.46327, 5.46306, 5.46306, 5.46306, 5.46306, 5.46306, 5.46306, 5.46306, 5.46306, 5.46306, 5.46306, 5.46306, 5.46306, 5.46306, 5.46306, 5.46306, 5.46306, 5.46306, 5.46306, 5.46306, 5.46306
10.0279, 7.11664, 5.46619, 5.46594, 3.01938, 1.65045, 5.46594, 0, 5.46619, 5.46594, 5.46594, 5.46594, 5.46594, 5.46594, 5.46594, 5.46594, 5.46594, 5.46594, 5.46594, 5.46594, 5.46594, 5.46594, 5.46594, 5.46594, 5.46594, 5.46594, 5.46594, 5.46594, 5.46594
10.0358, 4.75403, 5.45987, 5.45959, 2.59885, -0.705844, 5.45959, 0, 5.45987, 5.45959, 5.45959, 5.45959, 5.45959, 5.45959, 5.45959, 5.45959, 5.45959, 5.45959, 5.45959, 5.45959, 5.45959, 5.45959, 5.45959, 5.45959, 5.45959, 5.45959, 5.45959, 5.45959, 5.45959
10.0436, 3.46605, 5.44895, 5.44863, 2.33796, -1.9829, 5.44863, 0, 5.44895, 5.44863, 5.44863, 5.44863, 5.44863, 5.44863, 5.44863, 5.44863, 5.44863, 5.44863, 5.44863, 5.44863, 5.44863, 5.44863, 5.44863, 5.44863, 5.44863, 5.44863, 5.44863, 5.44863, 5.44863
10.0515, 5.64374, 5.43804, 5.43768, 2.76473, 0.205701, 5.43768, 0, 5.43804, 5.43768, 5.43768, 5.43768, 5.43768, 5.43768, 5.43768, 5.43768, 5.43768, 5.43768, 5.43768, 5.43768, 5.43768, 5.43768, 5.43768, 5.43768, 5.43768, 5.43768, 5.43768, 5.43768, 5.43768
10.0594, 4.88315, 5.44723, 5.44683, 2.62358, -0.564086, 5.44683, 0, 5.44723, 5.44683, 5.44683, 5.44683, 5.44683, 5.44683, 5.44683, 5.44683, 5.44683, 5.44683, 5.44683, 5.44683, 5.44683, 5.44683, 5.44683, 5.44683, 5.44684, 5.44683, 5.44683, 5.44683, 5.44683
10.0673, 4.65691, 5.44874, 5.44829, 2.5801, -0.79183, 5.44829, 0, 5.44873, 5.44829, 5.44829, 5.44829, 5.44829, 5.44829, 5.44829, 5.44829, 5.44829, 5.44829, 5.44829, 5.44829, 5.44829, 5.44829, 5.44829, 5.44829, 5.44829, 5.44829, 5.44829, 5.44829, 5.44829
10.0752, 9.65995, 5.44348, 5.44299, 3.41467, 4.21647, 5.44299, 0, 5.44348, 5.44299, 5.44299, 5.44299, 5.44299, 5.44299, 5.44299, 5.44299, 5.44299, 5.44299, 5.44299, 5.44299, 5.44299, 5.44299, 5.44299, 5.44299, 5.44299, 5.44299, 5.44299, 5.44299, 5.44299
10.0831, 7.99108, 5.43485, 5.43432, 3.16087, 2.55622, 5.43432, 0, 5.43485, 5.43432, 5.43432, 5.43432, 5.43432, 5.43432, 5.43432, 5.43432, 5.43432, 5.43432, 5.43432, 5.43432, 5.43432, 5.43432, 5.43432, 5.43432, 5.43432, 5.43432, 5.43432, 5.43432, 5.43432
10.0909, 7.4005, 5.42623, 5.42566, 3.06602, 1.97426, 5.42566, 0, 5.42623, 5.42566, 5.42566, 5.42566, 5.42566, 5.42566, 5.42566, 5.42566, 5.42566, 5.42566, 5.42566, 5.42566, 5.42566, 5.42566, 5.42566, 5.42566, 5.42566, 5.42566, 5.42566, 5.42566, 5.42566
10.0988, 9.57968, 5.43405, 5.43342, 3.40289, 4.14563, 5.43342, 0, 5.43404, 5.43342, 5.43342, 5.43342, 5.43342, 5.43342, 5.43342, 5.43342, 5.43342, 5.43342, 5.43342, 5.43342, 5.43342, 5.43342, 5.43342, 5.43342, 5.43343, 5.43342, 5.43342, 5.43342, 5.43342
10.1067, 6.89318, 5.43485, 5.43419, 2.98214, 1.45833, 5.43419, 0, 5.43485, 5.43419, 5.43419, 5.43419, 5.43419, 5.43419, 5.43419, 5.43419, 5.43419, 5.43419, 5.43419, 5.43419, 5.43419, 5.43419, 5.43419, 5.43419, 5.43419, 5.43419, 5.43419, 5.43419, 5.43419
10.1146, 9.89715, 5.42958, 5.42887, 3.44922, 4.46757, 5.42887, 0, 5.42957, 5.42887, 5.42887, 5.42887, 5.42887, 5.42887, 5.42887, 5.42887, 5.42887, 5.42887, 5.42887, 5.42887, 5.42887, 5.42887, 5.42887, 5.42887, 5.42887, 5.42887, 5.42887, 5.42887, 5.42887
10.1225, 7.08798, 5.42126, 5.42052, 3.01463, 1.66672, 5.42052, 0, 5.42125, 5.42052, 5.42052, 5.42052, 5.42052, 5.42052, 5.42052, 5.42052, 5.42052, 5.42052, 5.42052, 5.42052, 5.42052, 5.42052, 5.42052, 5.42052, 5.42052, 5.42052, 5.42052, 5.42052, 5.42052
10.1304, 6.81188, 5.41294, 5.41217, 2.96848, 1.39895, 5.41217, 0, 5.41294, 5.41217, 5.41217, 5.41217, 5.41217, 5.41217, 5.41217, 5.41217, 5.41217, 5.41217, 5.41217, 5.41217, 5.41217, 5.41217, 5.41217, 5.41217, 5.41217, 5.41217, 5.41217, 5.41217, 5.41217
10.1382, 3.43793, 5.4202, 5.41941, 2.33194, -1.98227, 5.41941, 0, 5.4202, 5.41941, 5.41941, 5.41941, 5.41941, 5.41941, 5.41941, 5.41941, 5.41941, 5.41941, 5.41941, 5.41941, 5.41941, 5.41941, 5.41941, 5.41941, 5.41941, 5.41941, 5.41941, 5.41941, 5.41941
10.1461, 12.6426, 5.4208, 5.41999, 3.82657, 7.22182, 5.41999, 0, 5.4208, 5.41999, 5.41999, 5.41999, 5.41999, 5.41999, 5.41999, 5.41999, 5.41999, 5.41999, 5.41999, 5.41999, 5.41999, 5.41999, 5.41999, 5.41999, 5.41999, 5.41999, 5.41999, 5.41999, 5.41999
10.154, 5.41252, 5.41564, 5.41481, 2.72259, -0.00311995, 5.41481, 0, 5.41563, 5.41481, 5.41481, 5.41481, 5.41481, 5.41481, 5.41481, 5.41481, 5.41481, 5.41481, 5.41481, 5.41481, 5.41481, 5.41481, 5.41481, 5.41481, 5.41481, 5.41481, 5.41481, 5.41481, 5.41481
10.1619, 12.9827, 5.40759, 5.40675, 3.87074, 7.57507, 5.40675, 0, 5.40758, 5.40675, 5.40675, 5.40675, 5.40675, 5.40675, 5.40675, 5.40675, 5.40675, 5.40675, 5.40675, 5.40675, 5.40675, 5.40675, 5.40675, 5.40675, 5.40675, 5.40675, 5.40675, 5.40675, 5.40675
10.1698, 17.6693, 5.39953, 5.3987, 4.43501, 12.2697, 5.3987, 0, 5.39953, 5.3987, 5.3987, 5.3987, 5.3987, 5.3987, 5.3987, 5.3987, 5.3987, 5.3987, 5.3987, 5.3987, 5.3987, 5.3987, 5.3987, 5.3987, 5.3987, 5.3987, 5.3987, 5.3987, 5.3987
10.1777, 8.2215, 5.40584, 5.40501, 3.19711, 2.81566, 5.40501, 0, 5.40584, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40502, 5.40501, 5.40501, 5.40501, 5.40501
10.1855, 10.7636, 5.40582, 5.40501, 3.57262, 5.35781, 5.40501, 0, 5.40582, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501, 5.40501
10.1934, 4.13544, 5.40032, 5.39953, 2.47698, -1.26488, 5.39953, 0, 5.40032, 5.39953, 5.39953, 5.39953, 5.39953, 5.39953, 5.39953, 5.39953, 5.39953, 5.39953, 5.39953, 5.39953, 5.39953, 5.39953, 5.39953, 5.39953, 5.39953, 5.39953, 5.39953, 5.39953, 5.39953
10.2013, 6.78154, 5.39209, 5.39133, 2.96337, 1.38944, 5.39133, 0, 5.39209, 5.39133, 5.39133, 5.39133, 5.39133, 5.39133, 5.39133, 5.39133, 5.39133, 5.39133, 5.39133, 5.39133, 5.39133, 5.39133, 5.39133, 5.39133, 5.39133, 5.39133, 5.39133, 5.39133, 5.39133
10.2092, 3.1943, 5.38387, 5.38313, 2.2791, -2.18957, 5.38313, 0, 5.38387, 5.38313, 5.38313, 5.38313, 5.38313, 5.38313, 5.38313, 5.38313, 5.38313, 5.38313, 5.38313, 5.38313, 5.38313, 5.38313, 5.38313, 5.38313, 5.38313, 5.38313, 5.38313, 5.38313, 5.38313
10.2171, 5.79603, 5.38984, 5.38914, 2.79214, 0.406198, 5.38914, 0, 5.38984, 5.38914, 5.38914, 5.38914, 5.38914, 5.38914, 5.38914, 5.38914, 5.38914, 5.38914, 5.38914, 5.38914, 5.38914, 5.38914, 5.38914, 5.38914, 5.38914, 5.38914, 5.38914, 5.38914, 5.38914
10.225, 6.057, 5.38969, 5.38903, 2.83849, 0.667308, 5.38903, 0, 5.38969, 5.38903, 5.38903, 5.38903, 5.38903, 5.38903, 5.38903, 5.38903, 5.38903, 5.38903, 5.38903, 5.38903, 5.38903, 5.38903, 5.38903, 5.38903, 5.38903, 5.38903, 5.38903, 5.38903, 5.38903
10.2328, 4.8741, 5.38426, 5.38364, 2.62185, -0.510157, 5.38364, 0, 5.38426, 5.38364, 5.38364, 5.38364, 5.38364, 5.38364, 5.38364, 5.38364, 5.38364, 5.38364, 5.38364, 5.38364, 5.38364, 5.38364, 5.38364, 5.38364, 5.38364, 5.38364, 5.38364, 5.38364, 5.38364
10.2407, 6.16825, 5.37618, 5.37561, 2.85801, 0.792065, 5.37561, 0, 5.37618, 5.37561, 5.37561, 5.37561, 5.37561, 5.37561, 5.37561, 5.37561, 5.37561, 5.37561, 5.37561, 5.37561, 5.37561, 5.37561, 5.37561, 5.37561, 5.37561, 5.37561, 5.37561, 5.37561, 5.37561
10.2486, 5.93572, 5.36811, 5.36758, 2.81704, 0.567601, 5.36758, 0, 5.36811, 5.36758, 5.36758, 5.36758, 5.36758, 5.36758, 5.36758, 5.36758, 5.36758, 5.36758, 5.36758, 5.36758, 5.36758, 5.36758, 5.36758, 5.36758, 5.36759, 5.36758, 5.36758, 5.36758, 5.36758
10.2565, 6.99257, 5.3732, 5.37272, 2.99876, 1.61936, 5.37272, 0, 5.3732, 5.37272, 5.37272, 5.37272, 5.37272, 5.37272, 5.37272, 5.37272, 5.37272, 5.37272, 5.37272, 5.37272, 5.37272, 5.37272, 5.37272, 5.37272, 5.37272, 5.37272, 5.37272, 5.37272, 5.37272
10.2644, 6.0425, 5.3724, 5.37196, 2.83593, 0.670099, 5.37196, 0, 5.3724, 5.37196, 5.37196, 5.37196, 5.37196, 5.37196, 5.37196, 5.37196, 5.37196, 5.37196, 5.37196, 5.37196, 5.37196, 5.37196, 5.37196, 5.37196, 5.37197, 5.37196, 5.37196, 5.37196, 5.37196
10.2723, 8.03779, 5.36652, 5.36612, 3.16825, 2.67127, 5.36612, 0, 5.36652, 5.36612, 5.36612, 5.36612, 5.36612, 5.36612, 5.36612, 5.36612, 5.36612, 5.36612, 5.36612, 5.36612, 5.36612, 5.36612, 5.36612, 5.36612, 5.36613, 5.36612, 5.36612, 5.36612, 5.36612
10.2801, 7.80867, 5.3581, 5.35775, 3.13188, 2.45057, 5.35775, 0, 5.3581, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775
10.288, 3.04026, 5.3497, 5.34938, 2.24505, -2.30943, 5.34938, 0, 5.34969, 5.34938, 5.34938, 5.34938, 5.34938, 5.34938, 5.34938, 5.34938, 5.34938, 5.34938, 5.34938, 5.34938, 5.34938, 5.34938, 5.34938, 5.34938, 5.34938, 5.34938, 5.34938, 5.34938, 5.34938
10.2959, 7.03471, 5.35455, 5.35427, 3.00578, 1.68016, 5.35427, 0, 5.35455, 5.35427, 5.35427, 5.35427, 5.35427, 5.35427, 5.35427, 5.35427, 5.35427, 5.35427, 5.35427, 5.35427, 5.35427, 5.35427, 5.35427, 5.35427, 5.35427, 5.35427, 5.35427, 5.35427, 5.35427
10.3038, 5.02999, 5.35369, 5.35344, 2.65141, -0.323699, 5.35344, 0, 5.35368, 5.35344, 5.35344, 5.35344, 5.35344, 5.35344, 5.35344, 5.35344, 5.35344, 5.35344, 5.35344, 5.35344, 5.35344, 5.35344, 5.35344, 5.35344, 5.35345, 5.35344, 5.35344, 5.35344, 5.35344
10.3117, 4.8855, 5.34789, 5.34767, 2.62402, -0.462384, 5.34767, 0, 5.34788, 5.34767, 5.34767, 5.34767, 5.34767, 5.34767, 5.34767, 5.34767, 5.34767, 5.34767, 5.34767, 5.34767, 5.34767, 5.34767, 5.34767, 5.34767, 5.34768, 5.34767, 5.34767, 5.34767, 5.34767
10.3196, 7.96481, 5.33962, 5.33944, 3.15671, 2.62519, 5.33944, 0, 5.33962, 5.33944, 5.33944, 5.33944, 5.33944, 5.33944, 5.33944, 5.33944, 5.33944, 5.33944, 5.33944, 5.33944, 5.33944, 5.33944, 5.33944, 5.33944, 5.33944, 5.33944, 5.33944, 5.33944, 5.33944
10.3274, 6.15118, 5.33137, 5.33121, 2.85503, 0.819809, 5.33121, 0, 5.33137, 5.33121, 5.33121, 5.33121, 5.33121, 5.33121, 5.33121, 5.33121, 5.33121, 5.33121, 5.33121, 5.33121, 5.33121, 5.33121, 5.33121, 5.33121, 5.33121, 5.33121, 5.33121, 5.33121, 5.33121
10.3353, 6.90483, 5.33528, 5.33515, 2.9841, 1.56955, 5.33515, 0, 5.33528, 5.33515, 5.33515, 5.33515, 5.33515, 5.33515, 5.33515, 5.33515, 5.33515, 5.33515, 5.33515, 5.33515, 5.33515, 5.33515, 5.33515, 5.33515, 5.33515, 5.33515, 5.33515, 5.33515, 5.33515
10.3432, 6.99504, 5.3337, 5.33359, 2.99917, 1.66134, 5.33359, 0, 5.3337, 5.33359, 5.33359, 5.33359, 5.33359, 5.33359, 5.33359, 5.33359, 5.33359, 5.33359, 5.33359, 5.33359, 5.33359, 5.33359, 5.33359, 5.33359, 5.33359, 5.33359, 5.33359, 5.33359, 5.33359
10.3511, 4.99504, 5.32738, 5.32728, 2.64481, -0.332339, 5.32728, 0, 5.32737, 5.32728, 5.32728, 5.32728, 5.32728, 5.32728, 5.32728, 5.32728, 5.32728, 5.32728, 5.32728, 5.32728, 5.32728, 5.32728, 5.32728, 5.32728, 5.32728, 5.32728, 5.32728, 5.32728, 5.32728
10.359, 5.9953, 5.31868, 5.3186, 2.8276, 0.676612, 5.3186, 0, 5.31868, 5.3186, 5.3186, 5.3186, 5.3186, 5.3186, 5.3186, 5.3186, 5.3186, 5.3186, 5.3186, 5.3186, 5.3186, 5.3186, 5.3186, 5.3186, 5.3186, 5.3186, 5.3186, 5.3186, 5.3186
10.3669, 3.04969, 5.31, 5.30993, 2.24715, -2.26031, 5.30993, 0, 5.31, 5.30993, 5.30993, 5.30993, 5.30993, 5.30993, 5.30993, 5.30993, 5.30993, 5.30993, 5.30993, 5.30993, 5.30993, 5.30993, 5.30993, 5.30993, 5.30993, 5.30993, 5.30993, 5.30993, 5.30993
10.3747, 7.9404, 5.31371, 5.31365, 3.15284, 2.62669, 5.31365, 0, 5.31371, 5.31365, 5.31365, 5.31365, 5.31365, 5.31365, 5.31365, 5.31365, 5.31365, 5.31365, 5.31365, 5.31365, 5.31365, 5.31365, 5.31365, 5.31365, 5.31365, 5.31365, 5.31365, 5.31365, 5.31365
10.3826, 7.00905, 5.31208, 5.31202, 3.00151, 1.69697, 5.31202, 0, 5.31208, 5.31202, 5.31202, 5.31202, 5.31202, 5.31202, 5.31202, 5.31202, 5.31202, 5.31202, 5.31202, 5.31202, 5.31202, 5.31202, 5.31202, 5.31202, 5.31202, 5.31202, 5.31202, 5.31202, 5.31202
10.3905, 10.9705, 5.30583, 5.30578, 3.60146, 5.66468, 5.30578, 0, 5.30582, 5.30578, 5.30578, 5.30578, 5.30578, 5.30578, 5.30578, 5.30578, 5.30578, 5.30578, 5.30578, 5.30578, 5.30578, 5.30578, 5.30578, 5.30578, 5.30578, 5.30578, 5.30578, 5.30578, 5.30578
10.3984, 3.04027, 5.29727, 5.29723, 2.24505, -2.25701, 5.29723, 0, 5.29727, 5.29723, 5.29723, 5.29723, 5.29723, 5.29723, 5.29723, 5.29723, 5.29723, 5.29723, 5.29723, 5.29723, 5.29723, 5.29723, 5.29723, 5.29723, 5.29723, 5.29723, 5.29723, 5.29723, 5.29723
10.4063, 8.96729, 5.28873, 5.28869, 3.31169, 3.67857, 5.28869, 0, 5.28872, 5.28869, 5.28869, 5.28869, 5.28869, 5.28869, 5.28869, 5.28869, 5.28869, 5.28869, 5.28869, 5.28869, 5.28869, 5.28869, 5.28869, 5.28869, 5.28869, 5.28869, 5.28869, 5.28869, 5.28869
10.4141, 4.00372, 5.29138, 5.29134, 2.45025, -1.28766, 5.29134, 0, 5.29138, 5.29134, 5.29134, 5.29134, 5.29134, 5.29134, 5.29134, 5.29134, 5.29134, 5.29134, 5.29134, 5.29134, 5.29134, 5.29134, 5.29134, 5.29134, 5.29134, 5.29134, 5.29134, 5.29134, 5.29134
10.422, 8.98587, 5.28893, 5.2889, 3.31449, 3.69694, 5.2889, 0, 5.28893, 5.2889, 5.2889, 5.2889, 5.2889, 5.2889, 5.2889, 5.2889, 5.2889, 5.2889, 5.2889, 5.2889, 5.2889, 5.2889, 5.2889, 5.2889, 5.2889, 5.2889, 5.2889, 5.2889, 5.2889
10.4299, 8.98587, 5.28209, 5.28205, 3.31449, 3.70379, 5.28205, 0, 5.28208, 5.28205, 5.28205, 5.28205, 5.28205, 5.28205, 5.28205, 5.28205, 5.28205, 5.28205, 5.28205, 5.28205, 5.28205, 5.28205, 5.28205, 5.28205, 5.28206, 5.28205, 5.28205, 5.28205, 5.28205
10.4378, 8.98166, 5.27305, 5.27302, 3.31386, 3.70861, 5.27302, 0, 5.27305, 5.27302, 5.27302, 5.27302, 5.27302, 5.27302, 5.27302, 5.27302, 5.27302, 5.27302, 5.27302, 5.27302, 5.27302, 5.27302, 5.27302, 5.27302, 5.27303, 5.27302, 5.27302, 5.27302, 5.27302
10.4457, 7.01264, 5.26403, 5.264, 3.00211, 1.74861, 5.264, 0, 5.26403, 5.264, 5.264, 5.264, 5.264, 5.264, 5.264, 5.264, 5.264, 5.264, 5.264, 5.264, 5.264, 5.264, 5.264, 5.264, 5.264, 5.264, 5.264, 5.264, 5.264
10.4536, 3.99529, 5.26641, 5.26638, 2.44853, -1.27111, 5.26638, 0, 5.2664, 5.26638, 5.26638, 5.26638, 5.26638, 5.26638, 5.26638, 5.26638, 5.26638, 5.26638, 5.26638, 5.26638, 5.26638, 5.26638, 5.26638, 5.26638, 5.26638, 5.26638, 5.26638, 5.26638, 5.26638
10.4614, 11.9311, 5.26389, 5.26386, 3.73244, 6.66722, 5.26386, 0, 5.26388, 5.26386, 5.26386, 5.26386, 5.26386, 5.26386, 5.26386, 5.26386, 5.26386, 5.26386, 5.26386, 5.26386, 5.26386, 5.26386, 5.26386, 5.26386, 5.26386, 5.26386, 5.26386, 5.26386, 5.26386
10.4693, 5.05899, 5.25713, 5.2571, 2.65688, -0.19814, 5.2571, 0, 5.25713, 5.2571, 5.2571, 5.2571, 5.2571, 5.2571, 5.2571, 5.2571, 5.2571, 5.2571, 5.2571, 5.2571, 5.2571, 5.2571, 5.2571, 5.2571, 5.2571, 5.2571, 5.2571, 5.2571, 5.2571
10.4772, 5.94882, 5.24826, 5.24823, 2.81937, 0.700563, 5.24823, 0, 5.24825, 5.24823, 5.24823, 5.24823, 5.24823, 5.24823, 5.24823, 5.24823, 5.24823, 5.24823, 5.24823, 5.24823, 5.24823, 5.24823, 5.24823, 5.24823, 5.24823, 5.24823, 5.24823, 5.24823, 5.24823
10.4851, 6.02354, 5.23939, 5.23937, 2.83259, 0.784151, 5.23937, 0, 5.23939, 5.23937, 5.23937, 5.23937, 5.23937, 5.23937, 5.23937, 5.23937, 5.23937, 5.23937, 5.23937, 5.23937, 5.23937, 5.23937, 5.23937, 5.23937, 5.23937, 5.23937, 5.23937, 5.23937, 5.23937
10.493, 4.99294, 5.24063, 5.2406, 2.64442, -0.247692, 5.2406, 0, 5.24063, 5.2406, 5.2406, 5.2406, 5.2406, 5.2406, 5.2406, 5.2406, 5.2406, 5.2406, 5.2406, 5.2406, 5.2406, 5.2406, 5.2406, 5.2406, 5.2406, 5.2406, 5.2406, 5.2406, 5.2406
10.5009, 7.94758, 5.23724, 5.23722, 3.15398, 2.71034, 5.23722, 0, 5.23724, 5.23722, 5.23722, 5.23722, 5.23722, 5.23722, 5.23722, 5.23722, 5.23722, 5.23722, 5.23722, 5.23722, 5.23722, 5.23722, 5.23722, 5.23722, 5.23722, 5.23722, 5.23722, 5.23722, 5.23722
10.5087, 4.08823, 5.22985, 5.22983, 2.46743, -1.14162, 5.22983, 0, 5.22985, 5.22983, 5.22983, 5.22983, 5.22983, 5.22983, 5.22983, 5.22983, 5.22983, 5.22983, 5.22983, 5.22983, 5.22983, 5.22983, 5.22983, 5.22983, 5.22983, 5.22983, 5.22983, 5.22983, 5.22983
