   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_180.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
13.9844, 54.0508, 36.146, 36.1456, 7.48671, 17.9048, 0, 36.146, 36.1456, 36.1456, 36.1456, 36.1456, 36.1456, 36.1456, 36.1456, 36.1456, 36.1456, 36.1456, 36.1456, 36.1456, 36.1456, 36.1456
13.9921, 41.3028, 36.0327, 36.0324, 6.58049, 5.27014, 0, 36.0327, 36.0324, 36.0324, 36.0324, 36.0324, 36.0324, 36.0324, 36.0324, 36.0324, 36.0324, 36.0324, 36.0324, 36.0324, 36.0324, 36.0324
13.9998, 30.4258, 35.917, 35.9167, 5.69436, -5.49121, 0, 35.917, 35.9167, 35.9167, 35.9167, 35.9167, 35.9167, 35.9167, 35.9167, 35.9167, 35.9167, 35.9167, 35.9167, 35.9167, 35.9167, 35.9167
14.0075, 37.6508, 35.8002, 35.7999, 6.29689, 1.85066, 0, 35.8002, 35.7999, 35.7999, 35.7999, 35.7999, 35.7999, 35.7999, 35.7999, 35.7999, 35.7999, 35.7999, 35.7999, 35.7999, 35.7999, 35.7999
14.0152, 37.7038, 35.6835, 35.6833, 6.3011, 2.02028, 0, 35.6835, 35.6833, 35.6833, 35.6833, 35.6833, 35.6833, 35.6833, 35.6833, 35.6833, 35.6833, 35.6833, 35.6833, 35.6833, 35.6833, 35.6833
14.0229, 45.1518, 35.5681, 35.568, 6.86672, 9.58365, 0, 35.5681, 35.568, 35.568, 35.568, 35.568, 35.568, 35.568, 35.568, 35.568, 35.568, 35.568, 35.568, 35.568, 35.568, 35.568
14.0306, 42.7634, 35.4523, 35.4522, 6.69055, 7.31111, 0, 35.4523, 35.4522, 35.4522, 35.4522, 35.4522, 35.4522, 35.4522, 35.4522, 35.4522, 35.4522, 35.4522, 35.4522, 35.4522, 35.4522, 35.4522
14.0383, 39.3647, 35.3365, 35.3364, 6.43154, 4.02821, 0, 35.3365, 35.3364, 35.3364, 35.3364, 35.3364, 35.3364, 35.3364, 35.3364, 35.3364, 35.3364, 35.3364, 35.3364, 35.3364, 35.3364, 35.3364
14.046, 30.9488, 35.2202, 35.2201, 5.74011, -4.2714, 0, 35.2202, 35.2201, 35.2201, 35.2201, 35.2201, 35.2201, 35.2201, 35.2201, 35.2201, 35.2201, 35.2201, 35.2201, 35.2201, 35.2201, 35.2201
14.0536, 38.1519, 35.103, 35.1029, 6.33655, 3.04893, 0, 35.103, 35.1029, 35.1029, 35.1029, 35.1029, 35.1029, 35.1029, 35.1029, 35.1029, 35.1029, 35.1029, 35.1029, 35.1029, 35.1029, 35.1029
14.0613, 38.3606, 34.9849, 34.9849, 6.353, 3.37566, 0, 34.9849, 34.9849, 34.9849, 34.9849, 34.9849, 34.9849, 34.9849, 34.9849, 34.9849, 34.9849, 34.9849, 34.9849, 34.9849, 34.9849, 34.9849
14.069, 49.577, 34.8665, 34.8665, 7.18171, 14.7104, 0, 34.8665, 34.8665, 34.8665, 34.8665, 34.8665, 34.8665, 34.8665, 34.8665, 34.8665, 34.8665, 34.8665, 34.8665, 34.8665, 34.8665, 34.8665
14.0767, 42.5004, 34.7481, 34.7481, 6.67086, 7.75225, 0, 34.7481, 34.7481, 34.7481, 34.7481, 34.7481, 34.7481, 34.7481, 34.7481, 34.7481, 34.7481, 34.7481, 34.7481, 34.7481, 34.7481, 34.7481
14.0844, 28.6384, 34.6288, 34.6288, 5.5352, -5.9904, 0, 34.6288, 34.6288, 34.6288, 34.6288, 34.6288, 34.6288, 34.6288, 34.6288, 34.6288, 34.6288, 34.6288, 34.6288, 34.6288, 34.6288, 34.6288
14.0921, 35.4716, 34.5092, 34.5091, 6.12141, 0.962444, 0, 34.5092, 34.5091, 34.5091, 34.5091, 34.5091, 34.5091, 34.5091, 34.5091, 34.5091, 34.5091, 34.5091, 34.5092, 34.5091, 34.5091, 34.5091
14.0998, 36.5963, 34.3898, 34.3897, 6.21259, 2.20653, 0, 34.3897, 34.3897, 34.3897, 34.3897, 34.3897, 34.3897, 34.3897, 34.3897, 34.3897, 34.3897, 34.3897, 34.3897, 34.3897, 34.3897, 34.3897
14.1075, 45.9915, 34.2714, 34.2714, 6.92759, 11.72, 0, 34.2714, 34.2714, 34.2714, 34.2714, 34.2714, 34.2714, 34.2714, 34.2714, 34.2714, 34.2714, 34.2714, 34.2714, 34.2714, 34.2714, 34.2714
14.1152, 43.7011, 34.1513, 34.1513, 6.76026, 9.54984, 0, 34.1513, 34.1513, 34.1513, 34.1513, 34.1513, 34.1513, 34.1513, 34.1513, 34.1513, 34.1513, 34.1513, 34.1513, 34.1513, 34.1513, 34.1513
14.1229, 41.3992, 34.0295, 34.0295, 6.58781, 7.36973, 0, 34.0295, 34.0295, 34.0295, 34.0295, 34.0295, 34.0295, 34.0295, 34.0295, 34.0295, 34.0295, 34.0295, 34.0295, 34.0295, 34.0295, 34.0295
14.1306, 36.0569, 33.907, 33.907, 6.16903, 2.1499, 0, 33.907, 33.907, 33.907, 33.907, 33.907, 33.907, 33.907, 33.907, 33.907, 33.907, 33.907, 33.907, 33.907, 33.907, 33.907
14.1383, 31.0912, 33.7847, 33.7847, 5.7525, -2.69347, 0, 33.7847, 33.7847, 33.7847, 33.7847, 33.7847, 33.7847, 33.7847, 33.7847, 33.7847, 33.7847, 33.7847, 33.7847, 33.7847, 33.7847, 33.7847
14.146, 30.4216, 33.6689, 33.6689, 5.69399, -3.24734, 0, 33.6689, 33.6689, 33.6689, 33.6689, 33.6689, 33.6689, 33.6689, 33.6689, 33.6689, 33.6689, 33.6689, 33.6689, 33.6689, 33.6689, 33.6689
14.1537, 31.2682, 33.5504, 33.5504, 5.76786, -2.28221, 0, 33.5504, 33.5504, 33.5504, 33.5504, 33.5504, 33.5504, 33.5504, 33.5504, 33.5504, 33.5504, 33.5504, 33.5504, 33.5504, 33.5504, 33.5504
14.1614, 40.4292, 33.4293, 33.4293, 6.51377, 6.99992, 0, 33.4293, 33.4293, 33.4293, 33.4293, 33.4293, 33.4293, 33.4293, 33.4293, 33.4293, 33.4293, 33.4293, 33.4293, 33.4293, 33.4293, 33.4293
14.1691, 36.8211, 33.307, 33.307, 6.23066, 3.51411, 0, 33.307, 33.307, 33.307, 33.307, 33.307, 33.307, 33.307, 33.307, 33.307, 33.307, 33.307, 33.307, 33.307, 33.307, 33.307
14.1768, 38.8677, 33.185, 33.185, 6.39278, 5.68268, 0, 33.185, 33.185, 33.185, 33.185, 33.185, 33.185, 33.185, 33.185, 33.185, 33.185, 33.185, 33.185, 33.185, 33.185, 33.185
14.1845, 47.8062, 33.0694, 33.0694, 7.05735, 14.7368, 0, 33.0694, 33.0694, 33.0694, 33.0694, 33.0694, 33.0694, 33.0694, 33.0694, 33.0694, 33.0694, 33.0694, 33.0694, 33.0694, 33.0694, 33.0694
14.1922, 46.3792, 32.9505, 32.9505, 6.95551, 13.4287, 0, 32.9505, 32.9505, 32.9505, 32.9505, 32.9505, 32.9505, 32.9505, 32.9505, 32.9505, 32.9505, 32.9505, 32.9505, 32.9505, 32.9505, 32.9505
14.1999, 42.1943, 32.8286, 32.8286, 6.64788, 9.36573, 0, 32.8286, 32.8286, 32.8286, 32.8286, 32.8286, 32.8286, 32.8286, 32.8286, 32.8286, 32.8286, 32.8286, 32.8286, 32.8286, 32.8286, 32.8286
14.2076, 33.966, 32.7052, 32.7052, 5.99717, 1.26081, 0, 32.7052, 32.7052, 32.7052, 32.7052, 32.7052, 32.7052, 32.7052, 32.7052, 32.7052, 32.7052, 32.7052, 32.7052, 32.7052, 32.7052, 32.7052
14.2153, 34.4508, 32.5821, 32.5821, 6.03745, 1.86866, 0, 32.5821, 32.5821, 32.5821, 32.5821, 32.5821, 32.5821, 32.5821, 32.5821, 32.5821, 32.5821, 32.5821, 32.5821, 32.5821, 32.5821, 32.5821
14.2229, 38.1897, 32.4687, 32.4687, 6.33953, 5.72102, 0, 32.4687, 32.4687, 32.4687, 32.4687, 32.4687, 32.4687, 32.4687, 32.4687, 32.4687, 32.4687, 32.4687, 32.4687, 32.4687, 32.4687, 32.4687
14.2306, 33.4565, 32.3513, 32.3512, 5.95454, 1.10527, 0, 32.3512, 32.3512, 32.3512, 32.3512, 32.3512, 32.3512, 32.3512, 32.3512, 32.3512, 32.3512, 32.3512, 32.3513, 32.3512, 32.3512, 32.3512
14.2383, 34.246, 32.2302, 32.2302, 6.02046, 2.0158, 0, 32.2302, 32.2302, 32.2302, 32.2302, 32.2302, 32.2302, 32.2302, 32.2302, 32.2302, 32.2302, 32.2302, 32.2302, 32.2302, 32.2302, 32.2302
14.246, 37.8696, 32.1074, 32.1074, 6.31424, 5.76226, 0, 32.1074, 32.1074, 32.1074, 32.1074, 32.1074, 32.1074, 32.1074, 32.1074, 32.1074, 32.1074, 32.1074, 32.1074, 32.1074, 32.1074, 32.1074
14.2537, 32.5264, 31.9848, 31.9848, 5.87592, 0.541563, 0, 31.9848, 31.9848, 31.9848, 31.9848, 31.9848, 31.9848, 31.9848, 31.9848, 31.9848, 31.9848, 31.9848, 31.9848, 31.9848, 31.9848, 31.9848
14.2614, 33.8882, 31.8712, 31.8712, 5.99068, 2.01705, 0, 31.8712, 31.8712, 31.8712, 31.8712, 31.8712, 31.8712, 31.8712, 31.8712, 31.8712, 31.8712, 31.8712, 31.8712, 31.8712, 31.8712, 31.8712
14.2691, 48.4872, 31.7533, 31.7533, 7.10543, 16.7338, 0, 31.7533, 31.7533, 31.7533, 31.7533, 31.7533, 31.7533, 31.7533, 31.7533, 31.7533, 31.7533, 31.7533, 31.7533, 31.7533, 31.7533, 31.7533
14.2768, 28.8511, 31.6316, 31.6316, 5.55438, -2.78051, 0, 31.6316, 31.6316, 31.6316, 31.6316, 31.6316, 31.6316, 31.6316, 31.6316, 31.6316, 31.6316, 31.6316, 31.6316, 31.6316, 31.6316, 31.6316
14.2845, 37.1455, 31.5081, 31.5081, 6.25663, 5.63735, 0, 31.5081, 31.5081, 31.5081, 31.5081, 31.5081, 31.5081, 31.5081, 31.5081, 31.5081, 31.5081, 31.5081, 31.5081, 31.5081, 31.5081, 31.5081
14.2922, 28.7933, 31.3849, 31.3849, 5.54917, -2.59156, 0, 31.3849, 31.3849, 31.3849, 31.3849, 31.3849, 31.3849, 31.3849, 31.3849, 31.3849, 31.3849, 31.3849, 31.3849, 31.3849, 31.3849, 31.3849
14.2999, 36.0644, 31.2729, 31.2729, 6.16964, 4.79154, 0, 31.2729, 31.2729, 31.2729, 31.2729, 31.2729, 31.2729, 31.2729, 31.2729, 31.2729, 31.2729, 31.2729, 31.2729, 31.2729, 31.2729, 31.2729
14.3076, 37.9046, 31.1563, 31.1563, 6.31701, 6.74824, 0, 31.1563, 31.1563, 31.1563, 31.1563, 31.1563, 31.1563, 31.1563, 31.1563, 31.1563, 31.1563, 31.1563, 31.1563, 31.1563, 31.1563, 31.1563
14.3153, 35.2364, 31.0356, 31.0356, 6.10217, 4.20079, 0, 31.0356, 31.0356, 31.0356, 31.0356, 31.0356, 31.0356, 31.0356, 31.0356, 31.0356, 31.0356, 31.0356, 31.0356, 31.0356, 31.0356, 31.0356
14.323, 35.9549, 30.913, 30.913, 6.16075, 5.0419, 0, 30.913, 30.913, 30.913, 30.913, 30.913, 30.913, 30.913, 30.913, 30.913, 30.913, 30.913, 30.913, 30.913, 30.913, 30.913
14.3307, 32.6823, 30.7906, 30.7906, 5.88916, 1.89166, 0, 30.7906, 30.7906, 30.7906, 30.7906, 30.7906, 30.7906, 30.7906, 30.7906, 30.7906, 30.7906, 30.7906, 30.7906, 30.7906, 30.7906, 30.7906
14.3384, 32.0964, 30.6784, 30.6784, 5.83922, 1.41805, 0, 30.6784, 30.6784, 30.6784, 30.6784, 30.6784, 30.6784, 30.6784, 30.6784, 30.6784, 30.6784, 30.6784, 30.6784, 30.6784, 30.6784, 30.6784
14.3461, 30.547, 30.5615, 30.5615, 5.70499, -0.0145226, 0, 30.5615, 30.5615, 30.5615, 30.5615, 30.5615, 30.5615, 30.5615, 30.5615, 30.5615, 30.5615, 30.5615, 30.5615, 30.5615, 30.5615, 30.5615
14.3538, 34.2627, 30.4404, 30.4404, 6.02185, 3.82232, 0, 30.4404, 30.4404, 30.4404, 30.4404, 30.4404, 30.4404, 30.4404, 30.4404, 30.4404, 30.4404, 30.4404, 30.4404, 30.4404, 30.4404, 30.4404
14.3615, 37.5853, 30.3173, 30.3173, 6.29168, 7.26794, 0, 30.3173, 30.3173, 30.3173, 30.3173, 30.3173, 30.3173, 30.3173, 30.3173, 30.3173, 30.3173, 30.3173, 30.3173, 30.3173, 30.3173, 30.3173
14.3692, 27.6524, 30.1945, 30.1945, 5.4454, -2.54208, 0, 30.1945, 30.1945, 30.1945, 30.1945, 30.1945, 30.1945, 30.1945, 30.1945, 30.1945, 30.1945, 30.1945, 30.1945, 30.1945, 30.1945, 30.1945
14.3769, 32.8502, 30.0838, 30.0838, 5.9034, 2.76633, 0, 30.0838, 30.0838, 30.0838, 30.0838, 30.0838, 30.0838, 30.0838, 30.0838, 30.0838, 30.0838, 30.0838, 30.0838, 30.0838, 30.0838, 30.0838
14.3846, 33.1759, 29.9682, 29.9682, 5.93092, 3.2077, 0, 29.9682, 29.9682, 29.9682, 29.9682, 29.9682, 29.9682, 29.9682, 29.9682, 29.9682, 29.9682, 29.9682, 29.9682, 29.9682, 29.9682, 29.9682
14.3923, 30.9628, 29.8481, 29.8481, 5.74133, 1.11469, 0, 29.8481, 29.8481, 29.8481, 29.8481, 29.8481, 29.8481, 29.8481, 29.8481, 29.8481, 29.8481, 29.8481, 29.8481, 29.8481, 29.8481, 29.8481
14.3999, 27.2053, 29.7261, 29.7261, 5.4042, -2.52073, 0, 29.7261, 29.7261, 29.7261, 29.7261, 29.7261, 29.7261, 29.7261, 29.7261, 29.7261, 29.7261, 29.7261, 29.7261, 29.7261, 29.7261, 29.7261
14.4076, 30.0366, 29.6042, 29.6042, 5.66008, 0.432327, 0, 29.6042, 29.6042, 29.6042, 29.6042, 29.6042, 29.6042, 29.6042, 29.6042, 29.6042, 29.6042, 29.6042, 29.6042, 29.6042, 29.6042, 29.6042
14.4153, 37.8704, 29.4935, 29.4935, 6.3143, 8.37685, 0, 29.4935, 29.4935, 29.4935, 29.4935, 29.4935, 29.4935, 29.4935, 29.4935, 29.4935, 29.4935, 29.4935, 29.4935, 29.4935, 29.4935, 29.4935
14.423, 32.6981, 29.3778, 29.3778, 5.89051, 3.32038, 0, 29.3778, 29.3778, 29.3778, 29.3778, 29.3778, 29.3778, 29.3778, 29.3778, 29.3778, 29.3778, 29.3778, 29.3778, 29.3778, 29.3778, 29.3778
14.4307, 23.289, 29.2575, 29.2575, 5.02882, -5.96851, 0, 29.2575, 29.2575, 29.2575, 29.2575, 29.2575, 29.2575, 29.2575, 29.2575, 29.2575, 29.2575, 29.2575, 29.2575, 29.2575, 29.2575, 29.2575
14.4384, 29.6831, 29.1353, 29.1353, 5.62877, 0.547815, 0, 29.1353, 29.1353, 29.1353, 29.1353, 29.1353, 29.1353, 29.1353, 29.1353, 29.1353, 29.1353, 29.1353, 29.1353, 29.1353, 29.1353, 29.1353
14.4461, 39.2911, 29.0132, 29.0132, 6.42581, 10.2778, 0, 29.0132, 29.0132, 29.0132, 29.0132, 29.0132, 29.0132, 29.0132, 29.0132, 29.0132, 29.0132, 29.0132, 29.0132, 29.0132, 29.0132, 29.0132
14.4538, 28.3302, 28.9041, 28.9041, 5.50729, -0.573874, 0, 28.9041, 28.9041, 28.9041, 28.9041, 28.9041, 28.9041, 28.9041, 28.9041, 28.9041, 28.9041, 28.9041, 28.9041, 28.9041, 28.9041, 28.9041
14.4615, 32.2939, 28.7896, 28.7896, 5.8561, 3.50433, 0, 28.7896, 28.7896, 28.7896, 28.7896, 28.7896, 28.7896, 28.7896, 28.7896, 28.7896, 28.7896, 28.7896, 28.7896, 28.7896, 28.7896, 28.7896
14.4692, 29.28, 28.6705, 28.6705, 5.59286, 0.609552, 0, 28.6705, 28.6705, 28.6705, 28.6705, 28.6705, 28.6705, 28.6705, 28.6705, 28.6705, 28.6705, 28.6705, 28.6705, 28.6705, 28.6705, 28.6705
14.4769, 42.9536, 28.5492, 28.5492, 6.70475, 14.4044, 0, 28.5492, 28.5492, 28.5492, 28.5492, 28.5492, 28.5492, 28.5492, 28.5492, 28.5492, 28.5492, 28.5492, 28.5492, 28.5492, 28.5492, 28.5492
14.4846, 30.96, 28.4282, 28.4282, 5.74108, 2.53181, 0, 28.4282, 28.4282, 28.4282, 28.4282, 28.4282, 28.4282, 28.4282, 28.4282, 28.4282, 28.4282, 28.4282, 28.4282, 28.4282, 28.4282, 28.4282
14.4923, 37.284, 28.3193, 28.3193, 6.2677, 8.9647, 0, 28.3193, 28.3193, 28.3193, 28.3193, 28.3193, 28.3193, 28.3193, 28.3193, 28.3193, 28.3193, 28.3193, 28.3193, 28.3193, 28.3193, 28.3193
14.5, 35.2944, 28.2049, 28.2049, 6.10692, 7.08949, 0, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049
14.5077, 26.7073, 28.0859, 28.0859, 5.35792, -1.37859, 0, 28.0859, 28.0859, 28.0859, 28.0859, 28.0859, 28.0859, 28.0859, 28.0859, 28.0859, 28.0859, 28.0859, 28.0859, 28.0859, 28.0859, 28.0859
14.5154, 27.9004, 27.9647, 27.9647, 5.46812, -0.0643234, 0, 27.9647, 27.9647, 27.9647, 27.9647, 27.9647, 27.9647, 27.9647, 27.9647, 27.9647, 27.9647, 27.9647, 27.9647, 27.9647, 27.9647, 27.9647
14.5231, 30.6116, 27.8438, 27.8437, 5.71066, 2.7679, 0, 27.8437, 27.8437, 27.8437, 27.8437, 27.8437, 27.8437, 27.8437, 27.8437, 27.8437, 27.8437, 27.8437, 27.8438, 27.8437, 27.8437, 27.8437
14.5308, 27.6602, 27.7359, 27.7359, 5.44612, -0.0756435, 0, 27.7359, 27.7359, 27.7359, 27.7359, 27.7359, 27.7359, 27.7359, 27.7359, 27.7359, 27.7359, 27.7359, 27.7359, 27.7359, 27.7359, 27.7359
14.5385, 33.9653, 27.6227, 27.6226, 5.99711, 6.34269, 0, 27.6226, 27.6226, 27.6226, 27.6226, 27.6226, 27.6226, 27.6226, 27.6226, 27.6226, 27.6226, 27.6226, 27.6227, 27.6226, 27.6226, 27.6226
14.5462, 22.9622, 27.5049, 27.5049, 4.99622, -4.54272, 0, 27.5049, 27.5049, 27.5049, 27.5049, 27.5049, 27.5049, 27.5049, 27.5049, 27.5049, 27.5049, 27.5049, 27.5049, 27.5049, 27.5049, 27.5049
14.5539, 30.6814, 27.385, 27.385, 5.71677, 3.29642, 0, 27.385, 27.385, 27.385, 27.385, 27.385, 27.385, 27.385, 27.385, 27.385, 27.385, 27.385, 27.385, 27.385, 27.385, 27.385
14.5616, 28.5265, 27.2654, 27.2654, 5.52508, 1.26116, 0, 27.2654, 27.2654, 27.2654, 27.2654, 27.2654, 27.2654, 27.2654, 27.2654, 27.2654, 27.2654, 27.2654, 27.2654, 27.2654, 27.2654, 27.2654
14.5693, 36.2315, 27.1562, 27.1562, 6.18316, 9.07525, 0, 27.1562, 27.1562, 27.1562, 27.1562, 27.1562, 27.1562, 27.1562, 27.1562, 27.1562, 27.1562, 27.1562, 27.1562, 27.1562, 27.1562, 27.1562
14.5769, 35.1275, 27.0428, 27.0428, 6.09324, 8.08474, 0, 27.0428, 27.0428, 27.0428, 27.0428, 27.0428, 27.0428, 27.0428, 27.0428, 27.0428, 27.0428, 27.0428, 27.0428, 27.0428, 27.0428, 27.0428
14.5846, 28.9894, 26.9258, 26.9258, 5.56682, 2.06362, 0, 26.9258, 26.9258, 26.9258, 26.9258, 26.9258, 26.9258, 26.9258, 26.9258, 26.9258, 26.9258, 26.9258, 26.9258, 26.9258, 26.9258, 26.9258
14.5923, 28.7441, 26.8073, 26.8073, 5.54474, 1.93688, 0, 26.8073, 26.8073, 26.8073, 26.8073, 26.8073, 26.8073, 26.8073, 26.8073, 26.8073, 26.8073, 26.8073, 26.8073, 26.8073, 26.8073, 26.8073
14.6, 35.3281, 26.689, 26.689, 6.10967, 8.63916, 0, 26.689, 26.689, 26.689, 26.689, 26.689, 26.689, 26.689, 26.689, 26.689, 26.689, 26.689, 26.689, 26.689, 26.689, 26.689
14.6077, 34.4585, 26.5766, 26.5766, 6.03809, 7.88186, 0, 26.5766, 26.5766, 26.5766, 26.5766, 26.5766, 26.5766, 26.5766, 26.5766, 26.5766, 26.5766, 26.5766, 26.5766, 26.5766, 26.5766, 26.5766
14.6154, 31.0768, 26.4628, 26.4628, 5.75125, 4.61406, 0, 26.4628, 26.4628, 26.4628, 26.4628, 26.4628, 26.4628, 26.4628, 26.4628, 26.4628, 26.4628, 26.4628, 26.4628, 26.4628, 26.4628, 26.4628
14.6231, 29.3757, 26.3482, 26.3482, 5.6014, 3.02754, 0, 26.3482, 26.3482, 26.3482, 26.3482, 26.3482, 26.3482, 26.3482, 26.3482, 26.3482, 26.3482, 26.3482, 26.3482, 26.3482, 26.3482, 26.3482
14.6308, 27.0644, 26.2333, 26.2333, 5.39114, 0.831112, 0, 26.2333, 26.2333, 26.2333, 26.2333, 26.2333, 26.2333, 26.2333, 26.2333, 26.2333, 26.2333, 26.2333, 26.2333, 26.2333, 26.2333, 26.2333
14.6385, 25.3477, 26.1185, 26.1185, 5.2295, -0.770832, 0, 26.1185, 26.1185, 26.1185, 26.1185, 26.1185, 26.1185, 26.1185, 26.1185, 26.1185, 26.1185, 26.1185, 26.1185, 26.1185, 26.1185, 26.1185
14.6462, 31.5787, 26.0023, 26.0023, 5.79471, 5.5764, 0, 26.0023, 26.0023, 26.0023, 26.0023, 26.0023, 26.0023, 26.0023, 26.0023, 26.0023, 26.0023, 26.0023, 26.0023, 26.0023, 26.0023, 26.0023
14.6539, 31.8462, 25.8854, 25.8854, 5.81775, 5.96088, 0, 25.8854, 25.8854, 25.8854, 25.8854, 25.8854, 25.8854, 25.8854, 25.8854, 25.8854, 25.8854, 25.8854, 25.8854, 25.8854, 25.8854, 25.8854
14.6616, 34.6884, 25.7687, 25.7687, 6.05709, 8.91961, 0, 25.7687, 25.7687, 25.7687, 25.7687, 25.7687, 25.7687, 25.7687, 25.7687, 25.7687, 25.7687, 25.7687, 25.7687, 25.7687, 25.7687, 25.7687
14.6693, 29.5699, 25.6531, 25.6531, 5.61871, 3.91682, 0, 25.6531, 25.6531, 25.6531, 25.6531, 25.6531, 25.6531, 25.6531, 25.6531, 25.6531, 25.6531, 25.6531, 25.6531, 25.6531, 25.6531, 25.6531
14.677, 31.7517, 25.537, 25.5369, 5.80962, 6.21472, 0, 25.5369, 25.5369, 25.5369, 25.5369, 25.5369, 25.5369, 25.5369, 25.5369, 25.5369, 25.5369, 25.5369, 25.537, 25.5369, 25.5369, 25.5369
14.6847, 25.9597, 25.4211, 25.4211, 5.2877, 0.53863, 0, 25.4211, 25.4211, 25.4211, 25.4211, 25.4211, 25.4211, 25.4211, 25.4211, 25.4211, 25.4211, 25.4211, 25.4211, 25.4211, 25.4211, 25.4211
14.6924, 22.1736, 25.3069, 25.3069, 4.91666, -3.13336, 0, 25.3069, 25.3069, 25.3069, 25.3069, 25.3069, 25.3069, 25.3069, 25.3069, 25.3069, 25.3069, 25.3069, 25.3069, 25.3069, 25.3069, 25.3069
14.7001, 24.9697, 25.1924, 25.1924, 5.19323, -0.222757, 0, 25.1924, 25.1924, 25.1924, 25.1924, 25.1924, 25.1924, 25.1924, 25.1924, 25.1924, 25.1924, 25.1924, 25.1924, 25.1924, 25.1924, 25.1924
14.7078, 33.9368, 25.0747, 25.0747, 5.99473, 8.86209, 0, 25.0747, 25.0747, 25.0747, 25.0747, 25.0747, 25.0747, 25.0747, 25.0747, 25.0747, 25.0747, 25.0747, 25.0747, 25.0747, 25.0747, 25.0747
14.7155, 36.9621, 24.9556, 24.9556, 6.24196, 12.0065, 0, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556
14.7232, 26.7807, 24.8367, 24.8367, 5.36476, 1.94396, 0, 24.8367, 24.8367, 24.8367, 24.8367, 24.8367, 24.8367, 24.8367, 24.8367, 24.8367, 24.8367, 24.8367, 24.8367, 24.8367, 24.8367, 24.8367
14.7309, 31.9628, 24.7298, 24.7298, 5.82776, 7.23307, 0, 24.7298, 24.7298, 24.7298, 24.7298, 24.7298, 24.7298, 24.7298, 24.7298, 24.7298, 24.7298, 24.7298, 24.7298, 24.7298, 24.7298, 24.7298
14.7386, 32.5504, 24.6172, 24.6172, 5.87796, 7.93324, 0, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172
14.7463, 33.2161, 24.4991, 24.499, 5.93432, 8.71706, 0, 24.499, 24.499, 24.499, 24.499, 24.499, 24.499, 24.499, 24.499, 24.499, 24.499, 24.499, 24.4991, 24.499, 24.499, 24.499
14.7539, 30.44, 24.3783, 24.3783, 5.69561, 6.06174, 0, 24.3783, 24.3783, 24.3783, 24.3783, 24.3783, 24.3783, 24.3783, 24.3783, 24.3783, 24.3783, 24.3783, 24.3783, 24.3783, 24.3783, 24.3783
14.7616, 26.2269, 24.2578, 24.2578, 5.3129, 1.96906, 0, 24.2578, 24.2578, 24.2578, 24.2578, 24.2578, 24.2578, 24.2578, 24.2578, 24.2578, 24.2578, 24.2578, 24.2578, 24.2578, 24.2578, 24.2578
14.7693, 31.8121, 24.1541, 24.1541, 5.81482, 7.65806, 0, 24.1541, 24.1541, 24.1541, 24.1541, 24.1541, 24.1541, 24.1541, 24.1541, 24.1541, 24.1541, 24.1541, 24.1541, 24.1541, 24.1541, 24.1541
14.777, 24.3937, 24.0435, 24.0434, 5.13748, 0.350227, 0, 24.0434, 24.0434, 24.0434, 24.0434, 24.0434, 24.0434, 24.0434, 24.0434, 24.0434, 24.0434, 24.0434, 24.0435, 24.0434, 24.0434, 24.0434
14.7847, 21.971, 23.9262, 23.9262, 4.89602, -1.95521, 0, 23.9262, 23.9262, 23.9262, 23.9262, 23.9262, 23.9262, 23.9262, 23.9262, 23.9262, 23.9262, 23.9262, 23.9262, 23.9262, 23.9262, 23.9262
14.7924, 27.1016, 23.8058, 23.8058, 5.39459, 3.29577, 0, 23.8058, 23.8058, 23.8058, 23.8058, 23.8058, 23.8058, 23.8058, 23.8058, 23.8058, 23.8058, 23.8058, 23.8058, 23.8058, 23.8058, 23.8058
14.8001, 29.8347, 23.6858, 23.6858, 5.64222, 6.14887, 0, 23.6858, 23.6858, 23.6858, 23.6858, 23.6858, 23.6858, 23.6858, 23.6858, 23.6858, 23.6858, 23.6858, 23.6858, 23.6858, 23.6858, 23.6858
14.8078, 20.8445, 23.5851, 23.5851, 4.77959, -2.74061, 0, 23.5851, 23.5851, 23.5851, 23.5851, 23.5851, 23.5851, 23.5851, 23.5851, 23.5851, 23.5851, 23.5851, 23.5851, 23.5851, 23.5851, 23.5851
14.8155, 32.5323, 23.4764, 23.4764, 5.87642, 9.05592, 0, 23.4764, 23.4764, 23.4764, 23.4764, 23.4764, 23.4764, 23.4764, 23.4764, 23.4764, 23.4764, 23.4764, 23.4764, 23.4764, 23.4764, 23.4764
