   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_114.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.512984, 0, 1.37376e-06, 1.19966e-08, 1.41421, -1.37376e-06, 1.21111e-08, 1.19966e-08, 1.19966e-08, 1.19972e-08, 1.21731e-08, 1.20005e-08, 1.20567e-08, 1.20022e-08, 1.21116e-08, 1.21609e-08, 1.20873e-08, 3.27603e-08, 1.23367e-08, 1.20059e-08, 1.19977e-08, 1.22484e-08, 1.20065e-08, 5.93986e-07, 1.19966e-08, 7.69395e-07, 1.19966e-08, 1.22641e-08
0.52087, 0, 1.96037e-06, 2.67852e-08, 1.41421, -1.96037e-06, 2.70411e-08, 2.67852e-08, 2.67852e-08, 2.67866e-08, 2.71798e-08, 2.6794e-08, 2.69195e-08, 2.67978e-08, 2.70387e-08, 2.71526e-08, 2.69881e-08, 7.31972e-08, 2.72416e-08, 2.68061e-08, 2.67877e-08, 2.71714e-08, 2.6809e-08, 9.08197e-07, 2.67853e-08, 1.02943e-06, 2.67852e-08, 2.73833e-08
0.528755, 0, 2.81267e-06, 5.79285e-08, 1.41421, -2.81267e-06, 5.84824e-08, 5.79285e-08, 5.79286e-08, 5.79316e-08, 5.87825e-08, 5.79476e-08, 5.82193e-08, 5.79558e-08, 5.85164e-08, 5.87237e-08, 5.83676e-08, 1.58384e-07, 5.85381e-08, 5.79737e-08, 5.79339e-08, 5.85172e-08, 5.79827e-08, 1.38552e-06, 5.79288e-08, 1.37845e-06, 5.79285e-08, 5.9223e-08
0.536641, 0, 4.06149e-06, 1.22123e-07, 1.41421, -4.06149e-06, 1.23291e-07, 1.22123e-07, 1.22123e-07, 1.22129e-07, 1.23924e-07, 1.22163e-07, 1.22736e-07, 1.2218e-07, 1.23451e-07, 1.238e-07, 1.23049e-07, 3.34034e-07, 1.22933e-07, 1.22218e-07, 1.22134e-07, 1.23015e-07, 1.22241e-07, 2.1063e-06, 1.22123e-07, 1.85313e-06, 1.22123e-07, 1.24854e-07
0.544526, 0, 5.91782e-06, 2.51653e-07, 1.41421, -5.91782e-06, 2.54063e-07, 2.51653e-07, 2.51654e-07, 2.51667e-07, 2.55368e-07, 2.51736e-07, 2.52918e-07, 2.51772e-07, 2.55412e-07, 2.55112e-07, 2.53563e-07, 6.88568e-07, 2.52726e-07, 2.5185e-07, 2.51677e-07, 2.52997e-07, 2.51906e-07, 3.19598e-06, 2.51654e-07, 2.51134e-06, 2.51653e-07, 2.57283e-07
0.552411, 0, 8.71716e-06, 5.07523e-07, 1.41421, -8.71716e-06, 5.12384e-07, 5.07523e-07, 5.07524e-07, 5.0755e-07, 5.15018e-07, 5.07691e-07, 5.10075e-07, 5.07762e-07, 5.16448e-07, 5.14501e-07, 5.11376e-07, 1.38912e-06, 5.08936e-07, 5.07919e-07, 5.07571e-07, 5.09533e-07, 5.08048e-07, 4.84482e-06, 5.07525e-07, 3.44742e-06, 5.07523e-07, 5.18883e-07
0.560297, 0, 1.30032e-05, 1.00234e-06, 1.41421, -1.30032e-05, 1.01194e-06, 1.00234e-06, 1.00234e-06, 1.00239e-06, 1.01715e-06, 1.00267e-06, 1.00738e-06, 1.00281e-06, 1.02205e-06, 1.01613e-06, 1.00995e-06, 2.74431e-06, 1.00419e-06, 1.00312e-06, 1.00243e-06, 1.00533e-06, 1.0034e-06, 7.34457e-06, 1.00234e-06, 4.81835e-06, 1.00234e-06, 1.02479e-06
0.568182, 0, 1.96614e-05, 1.93921e-06, 1.41421, -1.96614e-05, 1.95781e-06, 1.93921e-06, 1.93922e-06, 1.93932e-06, 1.96788e-06, 1.93985e-06, 1.94897e-06, 1.94013e-06, 1.98096e-06, 1.9659e-06, 1.95395e-06, 5.31108e-06, 1.94163e-06, 1.94073e-06, 1.9394e-06, 1.94363e-06, 1.94133e-06, 1.1145e-05, 1.93922e-06, 6.88781e-06, 1.93921e-06, 1.98266e-06
0.576068, 0, 3.01344e-05, 3.67601e-06, 1.41421, -3.01344e-05, 3.71128e-06, 3.67601e-06, 3.67602e-06, 3.67621e-06, 3.73038e-06, 3.67723e-06, 3.69452e-06, 3.67775e-06, 3.76185e-06, 3.72663e-06, 3.70396e-06, 1.00711e-05, 3.67916e-06, 3.67889e-06, 3.67636e-06, 3.6825e-06, 3.68014e-06, 1.69413e-05, 3.67603e-06, 1.0099e-05, 3.67601e-06, 3.75842e-06
0.583953, 0, 4.67632e-05, 6.82866e-06, 1.41421, -4.67632e-05, 6.8942e-06, 6.82866e-06, 6.82867e-06, 6.82903e-06, 6.92971e-06, 6.83092e-06, 6.86307e-06, 6.83189e-06, 7.00125e-06, 6.92275e-06, 6.88061e-06, 1.87147e-05, 6.83273e-06, 6.83401e-06, 6.82931e-06, 6.83812e-06, 6.83655e-06, 2.58087e-05, 6.82869e-06, 1.5191e-05, 6.82866e-06, 6.98183e-06
0.591838, 0, 7.33147e-05, 1.24323e-05, 1.41421, -7.33147e-05, 1.25517e-05, 1.24323e-05, 1.24323e-05, 1.2433e-05, 1.26163e-05, 1.24364e-05, 1.2495e-05, 1.24382e-05, 1.27737e-05, 1.26037e-05, 1.25269e-05, 3.40843e-05, 1.24375e-05, 1.2442e-05, 1.24335e-05, 1.2446e-05, 1.24471e-05, 3.94056e-05, 1.24323e-05, 2.33813e-05, 1.24323e-05, 1.27113e-05
0.599724, 0, 0.000115778, 2.21859e-05, 1.41421, -0.000115778, 2.23991e-05, 2.21859e-05, 2.21859e-05, 2.21871e-05, 2.25146e-05, 2.21933e-05, 2.22978e-05, 2.21964e-05, 2.28505e-05, 2.24919e-05, 2.23549e-05, 6.08478e-05, 2.21926e-05, 2.22033e-05, 2.2188e-05, 2.22057e-05, 2.2213e-05, 6.0276e-05, 2.2186e-05, 3.6642e-05, 2.21859e-05, 2.26841e-05
0.607609, 0, 0.000183535, 3.88113e-05, 1.41421, -0.000183535, 3.91845e-05, 3.88113e-05, 3.88113e-05, 3.88134e-05, 3.93866e-05, 3.88242e-05, 3.90072e-05, 3.88296e-05, 4.00836e-05, 3.9347e-05, 3.91071e-05, 0.000106487, 3.88199e-05, 3.88417e-05, 3.88149e-05, 3.88395e-05, 3.88601e-05, 9.2286e-05, 3.88115e-05, 5.81099e-05, 3.88113e-05, 3.96834e-05
0.615495, 0, 0.000291029, 6.65649e-05, 1.41421, -0.000291029, 6.72054e-05, 6.65649e-05, 6.6565e-05, 6.65685e-05, 6.75523e-05, 6.6587e-05, 6.69011e-05, 6.65964e-05, 6.89603e-05, 6.74843e-05, 6.70726e-05, 0.000182713, 6.65759e-05, 6.66172e-05, 6.65712e-05, 6.66052e-05, 6.66513e-05, 0.000141245, 6.65653e-05, 9.26637e-05, 6.65649e-05, 6.80617e-05
0.62338, 0, 0.000460083, 0.000111941, 1.41421, -0.000460083, 0.000113018, 0.000111941, 0.000111941, 0.000111947, 0.000113602, 0.000111978, 0.000112506, 0.000111994, 0.000116374, 0.000113488, 0.000112795, 0.000307402, 0.000111955, 0.000112028, 0.000111951, 0.000111998, 0.00011209, 0.000215753, 0.000111941, 0.000147733, 0.000111941, 0.000114459
0.631265, 0, 0.000723006, 0.000184603, 1.41421, -0.000723006, 0.000186381, 0.000184603, 0.000184603, 0.000184613, 0.000187345, 0.000184664, 0.000185536, 0.00018469, 0.000192669, 0.000187156, 0.000186013, 0.000507182, 0.00018462, 0.000184748, 0.00018462, 0.000184683, 0.000184857, 0.000328342, 0.000184603, 0.00023437, 0.000184603, 0.000188759
0.639151, 0, 0.0011266, 0.00029857, 1.41421, -0.0011266, 0.000301449, 0.00029857, 0.000298571, 0.000298586, 0.000303009, 0.00029867, 0.000300081, 0.000298712, 0.000312993, 0.000302703, 0.000300852, 0.000820715, 0.000298592, 0.000298805, 0.000298598, 0.000298683, 0.000298995, 0.000496921, 0.000298572, 0.000368625, 0.00029857, 0.000305299
0.647036, 0, 0.00173716, 0.000473667, 1.41421, -0.00173716, 0.000478239, 0.000473667, 0.000473668, 0.000473693, 0.000480715, 0.000473825, 0.000476067, 0.000473892, 0.000499006, 0.000480229, 0.000477291, 0.00130273, 0.000473695, 0.00047404, 0.000473712, 0.000473824, 0.000474363, 0.000746584, 0.000473669, 0.000573238, 0.000473667, 0.000484351
0.654922, 0, 0.00264635, 0.00073718, 1.41421, -0.00264635, 0.000744302, 0.00073718, 0.000737181, 0.00073722, 0.000748159, 0.000737426, 0.000740918, 0.00073753, 0.000780911, 0.000747403, 0.000742825, 0.00202864, 0.000737215, 0.000737761, 0.00073725, 0.000737398, 0.000738301, 0.00111171, 0.000737184, 0.000879612, 0.00073718, 0.000753822
0.662807, 0, 0.00397793, 0.00112568, 1.41421, -0.00397793, 0.00113656, 0.00112568, 0.00112568, 0.00112574, 0.00114246, 0.00112605, 0.00113139, 0.00112621, 0.0011998, 0.0011413, 0.0011343, 0.00309964, 0.00112572, 0.00112656, 0.00112578, 0.00112598, 0.00112745, 0.00163835, 0.00112568, 0.00133, 0.00112568, 0.00115111
0.670692, 0, 0.00589467, 0.00168677, 1.41421, -0.00589467, 0.0017031, 0.00168677, 0.00168677, 0.00168686, 0.00171194, 0.00168733, 0.00169534, 0.00168757, 0.00181017, 0.00171021, 0.00169971, 0.00464771, 0.00168682, 0.0016881, 0.00168693, 0.00168718, 0.00168952, 0.00238658, 0.00168678, 0.00197973, 0.00168677, 0.00172493
0.678578, 0, 0.00860509, 0.00248068, 1.41421, -0.00860509, 0.00250472, 0.00248068, 0.00248068, 0.00248081, 0.00251774, 0.00248151, 0.0024933, 0.00248186, 0.00268238, 0.00251518, 0.00249973, 0.00684007, 0.00248075, 0.00248264, 0.00248091, 0.00248125, 0.00248487, 0.00343277, 0.00248069, 0.00289924, 0.00248068, 0.00253686
0.686463, 0, 0.0123689, 0.00358122, 1.41421, -0.0123689, 0.00361596, 0.00358122, 0.00358122, 0.00358141, 0.00363478, 0.00358242, 0.00359946, 0.00358293, 0.00390491, 0.00363109, 0.00360876, 0.00988211, 0.0035813, 0.00358405, 0.00358156, 0.003582, 0.00358751, 0.00487125, 0.00358123, 0.00417566, 0.00358122, 0.00366242
0.694349, 0, 0.0175004, 0.00507594, 1.41421, -0.0175004, 0.00512525, 0.00507594, 0.00507595, 0.00507622, 0.00515196, 0.00507764, 0.00510182, 0.00507837, 0.00558587, 0.00514672, 0.00511503, 0.0140181, 0.00507605, 0.00507996, 0.00507643, 0.00507701, 0.00508521, 0.00681497, 0.00507597, 0.00591356, 0.00507594, 0.00519119
0.702234, 0, 0.0243679, 0.00706497, 1.41421, -0.0243679, 0.00713369, 0.00706497, 0.00706498, 0.00706535, 0.00717092, 0.00706734, 0.00710104, 0.00706835, 0.00785348, 0.00716362, 0.00711944, 0.0195282, 0.0070651, 0.00707057, 0.00706564, 0.00706643, 0.0070784, 0.00939457, 0.007065, 0.00823445, 0.00706497, 0.00722561
0.710119, 0.971515, 0.0333889, 0.00965834, 1.72381, 0.938126, 0.00975244, 0.00965834, 0.00965836, 0.00965887, 0.0098034, 0.00966159, 0.00970773, 0.00966297, 0.0108551, 0.00979341, 0.00973293, 0.0267218, 0.00965851, 0.00966601, 0.00965927, 0.00966032, 0.00967749, 0.0127556, 0.00965839, 0.0112749, 0.00965834, 0.0098783
0.718005, 0.0284847, 0.0450193, 0.0129714, 1.42425, -0.0165346, 0.013098, 0.0129714, 0.0129715, 0.0129721, 0.0131666, 0.0129758, 0.0130379, 0.0129777, 0.014754, 0.0131531, 0.0130718, 0.0359248, 0.0129716, 0.0129818, 0.0129727, 0.0129741, 0.0129983, 0.0170531, 0.0129715, 0.0151829, 0.0129714, 0.0132674
0.72589, 1.93338, 0.0597365, 0.0171187, 1.98328, 1.87364, 0.0172861, 0.0171187, 0.0171188, 0.0171197, 0.0173767, 0.0171245, 0.0172066, 0.017127, 0.0197245, 0.0173589, 0.0172514, 0.0474633, 0.017119, 0.0171324, 0.0171204, 0.0171223, 0.0171559, 0.0224435, 0.0171188, 0.0201128, 0.0171187, 0.01751
0.733776, 0.0666187, 0.0780154, 0.0222056, 1.43757, -0.0113968, 0.022423, 0.0222056, 0.0222056, 0.0222068, 0.0225408, 0.0222131, 0.0223197, 0.0222163, 0.0259436, 0.0225177, 0.0223779, 0.0616407, 0.0222059, 0.0222233, 0.0222077, 0.0222104, 0.0222561, 0.029074, 0.0222057, 0.0262188, 0.0222056, 0.0227142
0.741661, 0.961873, 0.100302, 0.0283192, 1.72101, 0.861572, 0.0285971, 0.0283192, 0.0283193, 0.0283208, 0.0287476, 0.0283288, 0.0284651, 0.0283329, 0.0335812, 0.0287181, 0.0285395, 0.0787137, 0.0283196, 0.0283419, 0.028322, 0.0283256, 0.0283869, 0.0370696, 0.0283194, 0.0336484, 0.0283192, 0.0289695
0.749546, 0.0381267, 0.126978, 0.0355189, 1.42763, -0.0888515, 0.0358682, 0.0355189, 0.035519, 0.0355209, 0.0360574, 0.035531, 0.0357023, 0.0355361, 0.0427874, 0.0360203, 0.0357958, 0.0988644, 0.0355193, 0.0355474, 0.0355224, 0.0355273, 0.0356085, 0.046519, 0.0355191, 0.0425352, 0.0355189, 0.0363367
0.757432, 0.957048, 0.158334, 0.0438263, 1.71961, 0.798714, 0.0442583, 0.0438263, 0.0438264, 0.0438287, 0.0444924, 0.0438412, 0.0440531, 0.0438476, 0.0536784, 0.0444464, 0.0441688, 0.122175, 0.0438268, 0.0438615, 0.0438306, 0.0438373, 0.0439432, 0.0574593, 0.0438265, 0.0529942, 0.0438263, 0.0448386
0.765317, 0.0429516, 0.194535, 0.0532183, 1.42932, -0.151583, 0.0537443, 0.0532183, 0.0532183, 0.0532212, 0.0540292, 0.0532364, 0.0534944, 0.0532442, 0.0663221, 0.0539732, 0.0536352, 0.148604, 0.0532189, 0.0532611, 0.0532236, 0.0532325, 0.0533691, 0.0698637, 0.0532185, 0.06512, 0.0532183, 0.054452
0.773203, 0, 0.2356, 0.0636211, 1.41421, -0.2356, 0.0642517, 0.0636211, 0.0636212, 0.0636246, 0.0645932, 0.0636428, 0.0639521, 0.0636521, 0.0807231, 0.0645261, 0.0641209, 0.177976, 0.0636217, 0.0636723, 0.0636275, 0.0636394, 0.0638138, 0.083631, 0.0636214, 0.078987, 0.0636211, 0.0651023
0.781088, 0, 0.281389, 0.074909, 1.41421, -0.281389, 0.0756538, 0.074909, 0.0749092, 0.0749132, 0.0760572, 0.0749347, 0.0753, 0.0749457, 0.096811, 0.0759779, 0.0754994, 0.209969, 0.0749098, 0.0749695, 0.0749167, 0.0749326, 0.0751533, 0.0985803, 0.0749094, 0.0946557, 0.074909, 0.0766619
0.788973, 0.947406, 0.331602, 0.0869067, 1.7168, 0.615804, 0.0877737, 0.0869067, 0.0869068, 0.0869116, 0.0882433, 0.0869366, 0.0873618, 0.0869494, 0.114431, 0.0881508, 0.0875939, 0.244126, 0.0869076, 0.086977, 0.0869158, 0.0869367, 0.0872147, 0.114452, 0.0869072, 0.112181, 0.0869067, 0.0889528
0.796859, 0.0525937, 0.385794, 0.0993958, 1.43269, -0.333201, 0.100391, 0.0993958, 0.0993959, 0.0994014, 0.10093, 0.0994301, 0.0999182, 0.0994448, 0.133338, 0.100824, 0.100185, 0.279868, 0.0993968, 0.0994764, 0.0994065, 0.0994337, 0.0997836, 0.130915, 0.0993963, 0.131627, 0.0993958, 0.101753
0.804744, 1, 0.4434, 0.112125, 1.73205, 0.5566, 0.113252, 0.112125, 0.112125, 0.112132, 0.113863, 0.112164, 0.112717, 0.112181, 0.1532, 0.113743, 0.113019, 0.316524, 0.112126, 0.112216, 0.112138, 0.112173, 0.112615, 0.147583, 0.112126, 0.153075, 0.112125, 0.114809
0.81263, 0.940181, 0.50377, 0.124826, 1.7147, 0.436411, 0.126086, 0.124826, 0.124826, 0.124833, 0.126769, 0.124869, 0.125487, 0.124888, 0.173605, 0.126634, 0.125825, 0.353366, 0.124827, 0.124927, 0.12484, 0.124886, 0.125449, 0.164034, 0.124826, 0.176636, 0.124826, 0.127847
0.820515, 1.99758, 0.566216, 0.137224, 1.9994, 1.43137, 0.138616, 0.137224, 0.137225, 0.137232, 0.13937, 0.137272, 0.137955, 0.137293, 0.194073, 0.139221, 0.138328, 0.389653, 0.137226, 0.137336, 0.137241, 0.137299, 0.138027, 0.179835, 0.137225, 0.202459, 0.137224, 0.140592
0.8284, 0.0622357, 0.630053, 0.149062, 1.43605, -0.567818, 0.150581, 0.149062, 0.149062, 0.14907, 0.151405, 0.149114, 0.149859, 0.149136, 0.214084, 0.151241, 0.150266, 0.424671, 0.149063, 0.149183, 0.149082, 0.149154, 0.150112, 0.194572, 0.149062, 0.230722, 0.149062, 0.152783
0.836286, 1.93294, 0.694641, 0.160105, 1.98316, 1.2383, 0.161746, 0.160105, 0.160105, 0.160114, 0.162635, 0.160162, 0.160967, 0.160186, 0.233096, 0.162459, 0.161406, 0.457776, 0.160106, 0.160235, 0.160129, 0.160221, 0.161507, 0.207876, 0.160106, 0.261615, 0.160105, 0.164189
0.844171, 2.06706, 0.759411, 0.170163, 2.0167, 1.30765, 0.171918, 0.170163, 0.170163, 0.170173, 0.172869, 0.170223, 0.171084, 0.170249, 0.250583, 0.172679, 0.171554, 0.488427, 0.170164, 0.170301, 0.170191, 0.170307, 0.172071, 0.219447, 0.170164, 0.295318, 0.170163, 0.174621
0.852057, 2.92812, 0.823877, 0.179093, 2.21994, 2.10424, 0.180952, 0.179093, 0.179093, 0.179103, 0.181959, 0.179157, 0.180069, 0.179184, 0.266062, 0.181757, 0.180566, 0.51621, 0.179094, 0.179237, 0.179127, 0.179272, 0.181734, 0.229071, 0.179094, 0.331954, 0.179093, 0.183944
0.859942, 1.07188, 0.887644, 0.186806, 1.75268, 0.184241, 0.188759, 0.186806, 0.186806, 0.186817, 0.189816, 0.186873, 0.187831, 0.186902, 0.279128, 0.189603, 0.188354, 0.540855, 0.186808, 0.186955, 0.186847, 0.187029, 0.190511, 0.236633, 0.186807, 0.371543, 0.186806, 0.192081
0.867828, 1.84659, 0.950379, 0.193268, 1.96127, 0.896216, 0.195303, 0.193268, 0.193268, 0.19328, 0.196405, 0.193338, 0.194336, 0.193368, 0.289475, 0.196182, 0.194881, 0.562232, 0.19327, 0.193421, 0.193319, 0.193546, 0.198506, 0.242118, 0.193269, 0.413944, 0.193268, 0.199012
0.875713, 0.153405, 1.01179, 0.198496, 1.46745, -0.858389, 0.200602, 0.198496, 0.198496, 0.198508, 0.201742, 0.198569, 0.199601, 0.1986, 0.296921, 0.201511, 0.200165, 0.580348, 0.198498, 0.198651, 0.198559, 0.198842, 0.20592, 0.245606, 0.198497, 0.458806, 0.198496, 0.204778
0.883598, 1, 1.07161, 0.202551, 1.73205, -0.0716106, 0.204717, 0.202551, 0.202551, 0.202563, 0.20589, 0.202625, 0.203688, 0.202657, 0.301416, 0.20565, 0.204267, 0.595329, 0.202552, 0.202706, 0.202629, 0.20298, 0.213047, 0.247258, 0.202552, 0.505527, 0.202551, 0.209468
0.891484, 0, 1.12953, 0.205529, 1.41421, -1.12953, 0.207746, 0.205529, 0.205529, 0.205541, 0.208945, 0.205605, 0.206692, 0.205638, 0.303043, 0.208699, 0.207285, 0.607395, 0.205531, 0.205683, 0.205627, 0.206059, 0.220273, 0.247299, 0.20553, 0.553236, 0.205529, 0.21322
0.899369, 1, 1.18521, 0.207553, 1.73205, -0.185207, 0.209813, 0.207553, 0.207554, 0.207566, 0.211033, 0.207631, 0.208738, 0.207664, 0.302013, 0.21078, 0.209342, 0.616835, 0.207555, 0.207704, 0.207675, 0.208205, 0.228061, 0.245998, 0.207555, 0.600792, 0.207553, 0.216206
0.907255, 0, 1.23826, 0.208762, 1.41421, -1.23826, 0.211056, 0.208762, 0.208763, 0.208775, 0.212292, 0.208841, 0.209964, 0.208875, 0.29864, 0.212035, 0.210577, 0.62398, 0.208764, 0.208909, 0.208915, 0.209557, 0.236932, 0.243643, 0.208763, 0.646831, 0.208762, 0.218632
0.91514, 0.90883, 1.28826, 0.2093, 1.70553, -0.379428, 0.211622, 0.2093, 0.2093, 0.209313, 0.21287, 0.20938, 0.210515, 0.209414, 0.293324, 0.212607, 0.211135, 0.629182, 0.209302, 0.20944, 0.209489, 0.21026, 0.247442, 0.240523, 0.209301, 0.689817, 0.2093, 0.220722
0.923025, 2.09117, 1.33477, 0.209309, 2.02266, 0.756402, 0.211655, 0.209309, 0.20931, 0.209323, 0.21291, 0.20939, 0.210535, 0.209424, 0.286514, 0.212643, 0.21116, 0.632786, 0.209311, 0.209443, 0.209543, 0.210458, 0.260147, 0.23691, 0.209311, 0.728152, 0.209309, 0.222723
0.930911, 2.80803, 1.37737, 0.208925, 2.19272, 1.43066, 0.211292, 0.208925, 0.208926, 0.208938, 0.212548, 0.209006, 0.210159, 0.209041, 0.278679, 0.212279, 0.210788, 0.63512, 0.208927, 0.209051, 0.209212, 0.210283, 0.275558, 0.233047, 0.208926, 0.760277, 0.208925, 0.224893
0.938796, 2.09358, 1.41572, 0.208269, 2.02326, 0.677861, 0.210656, 0.208269, 0.208269, 0.208282, 0.211909, 0.208351, 0.209509, 0.208385, 0.270281, 0.211637, 0.210141, 0.636482, 0.208271, 0.208386, 0.208618, 0.209854, 0.29409, 0.229139, 0.20827, 0.7848, 0.208269, 0.2275
0.946682, 2.09839, 1.44955, 0.207447, 2.02445, 0.648841, 0.209856, 0.207447, 0.207448, 0.207461, 0.2111, 0.207529, 0.208691, 0.207564, 0.261744, 0.210825, 0.209325, 0.637131, 0.207449, 0.207555, 0.20787, 0.209273, 0.316009, 0.225347, 0.207448, 0.80061, 0.207447, 0.230818
0.954567, 2, 1.47875, 0.206549, 2, 0.521252, 0.208984, 0.206549, 0.206549, 0.206562, 0.210211, 0.206631, 0.207796, 0.206666, 0.253436, 0.209933, 0.208432, 0.637283, 0.20655, 0.206647, 0.207056, 0.208621, 0.341379, 0.221793, 0.20655, 0.806978, 0.206549, 0.235121
0.962452, 0.894363, 1.5033, 0.205646, 1.70128, -0.608934, 0.208114, 0.205646, 0.205647, 0.20566, 0.209314, 0.205729, 0.206895, 0.205764, 0.245655, 0.209035, 0.207532, 0.637118, 0.205648, 0.205735, 0.20625, 0.207963, 0.370011, 0.218559, 0.205648, 0.803628, 0.205646, 0.240676
0.970338, 1.10564, 1.52331, 0.204795, 1.76228, -0.417674, 0.207307, 0.204795, 0.204795, 0.204808, 0.208467, 0.204877, 0.206045, 0.204912, 0.238624, 0.208186, 0.206683, 0.636773, 0.204796, 0.204875, 0.205509, 0.207346, 0.401433, 0.215692, 0.204796, 0.790763, 0.204795, 0.247727
0.978223, 1, 1.53898, 0.204035, 1.73205, -0.538976, 0.206606, 0.204034, 0.204035, 0.204048, 0.20771, 0.204117, 0.205286, 0.204152, 0.232486, 0.207427, 0.205924, 0.636355, 0.204036, 0.204106, 0.204874, 0.2068, 0.434874, 0.213212, 0.204036, 0.769061, 0.204035, 0.256489
0.986109, 2.77428, 1.55052, 0.203392, 2.18501, 1.22376, 0.206045, 0.203392, 0.203392, 0.203405, 0.207069, 0.203474, 0.204644, 0.203509, 0.227316, 0.206785, 0.205283, 0.635937, 0.203393, 0.203456, 0.204375, 0.206342, 0.469284, 0.211119, 0.203393, 0.739626, 0.203392, 0.26712
0.993994, 1.22572, 1.55816, 0.202882, 1.79603, -0.332434, 0.205645, 0.202882, 0.202882, 0.202895, 0.20656, 0.202964, 0.204134, 0.202999, 0.223124, 0.206276, 0.204773, 0.635571, 0.202883, 0.20294, 0.204031, 0.205979, 0.503373, 0.209393, 0.202883, 0.703897, 0.202882, 0.279709
1.00188, 1, 1.56205, 0.202509, 1.73205, -0.562046, 0.205421, 0.202509, 0.202509, 0.202522, 0.206188, 0.202591, 0.203762, 0.202626, 0.219871, 0.205903, 0.204401, 0.635285, 0.20251, 0.202563, 0.203854, 0.205708, 0.535689, 0.208007, 0.20251, 0.663546, 0.202509, 0.294249
1.00976, 2.63973, 1.56227, 0.20227, 2.154, 1.07746, 0.205383, 0.202269, 0.20227, 0.202283, 0.205949, 0.202352, 0.203523, 0.202387, 0.217476, 0.205663, 0.204162, 0.635093, 0.202271, 0.202321, 0.203854, 0.205522, 0.564716, 0.206925, 0.202271, 0.620353, 0.20227, 0.310621
1.01765, 2.23776, 1.55883, 0.202154, 2.05858, 0.678932, 0.205536, 0.202153, 0.202154, 0.202167, 0.205834, 0.202236, 0.203407, 0.202271, 0.215833, 0.205547, 0.204046, 0.634994, 0.202155, 0.202205, 0.204043, 0.205409, 0.588991, 0.206108, 0.202155, 0.576082, 0.202154, 0.328582
1.02554, 1.99757, 1.55166, 0.202147, 1.99939, 0.445908, 0.205888, 0.202146, 0.202148, 0.202161, 0.205827, 0.20223, 0.2034, 0.202265, 0.21482, 0.20554, 0.204039, 0.634978, 0.202149, 0.202201, 0.204441, 0.205354, 0.607223, 0.205517, 0.202148, 0.532376, 0.202147, 0.347753
1.03342, 0.997611, 1.54067, 0.202231, 1.73136, -0.543056, 0.206447, 0.20223, 0.202231, 0.202244, 0.205911, 0.202313, 0.203484, 0.202348, 0.214306, 0.205624, 0.204123, 0.635026, 0.202233, 0.202291, 0.205085, 0.205342, 0.618408, 0.20511, 0.202232, 0.490666, 0.202231, 0.367627
1.04131, 1.99759, 1.52579, 0.202384, 1.9994, 0.471794, 0.207229, 0.202383, 0.202385, 0.202398, 0.206065, 0.202467, 0.203637, 0.202502, 0.214161, 0.205777, 0.204277, 0.635113, 0.202386, 0.202454, 0.206042, 0.205358, 0.621916, 0.20485, 0.202385, 0.452108, 0.202384, 0.387584
1.04919, 0.129736, 1.50709, 0.202586, 1.45936, -1.37735, 0.208257, 0.202584, 0.202586, 0.202599, 0.206266, 0.202668, 0.203839, 0.202703, 0.214264, 0.205979, 0.204478, 0.63521, 0.202588, 0.202671, 0.207419, 0.205388, 0.617548, 0.204702, 0.202587, 0.41755, 0.202586, 0.406913
1.05708, 2, 1.48476, 0.202814, 2, 0.515245, 0.209565, 0.202811, 0.202814, 0.202827, 0.206494, 0.202896, 0.204067, 0.202931, 0.214502, 0.206206, 0.204706, 0.635282, 0.202817, 0.20292, 0.209384, 0.205417, 0.605553, 0.204631, 0.202815, 0.387529, 0.202814, 0.424858
1.06496, 2.72608, 1.45924, 0.203046, 2.17396, 1.26684, 0.211198, 0.203043, 0.203046, 0.203059, 0.206726, 0.203128, 0.204299, 0.203163, 0.214777, 0.206438, 0.204938, 0.635289, 0.203049, 0.203181, 0.212188, 0.205433, 0.586599, 0.204608, 0.203047, 0.362287, 0.203046, 0.440658
1.07285, 1.27392, 1.43126, 0.203262, 1.8094, -0.157344, 0.213213, 0.203257, 0.203262, 0.203275, 0.206942, 0.203344, 0.204515, 0.203379, 0.215008, 0.206654, 0.205154, 0.63519, 0.203266, 0.203433, 0.216186, 0.205424, 0.561711, 0.204604, 0.203263, 0.341806, 0.203262, 0.453601
1.08073, 0.858198, 1.40182, 0.203441, 1.69062, -0.543625, 0.215679, 0.203436, 0.203442, 0.203455, 0.207122, 0.203524, 0.204694, 0.203559, 0.21513, 0.206834, 0.205334, 0.634939, 0.203446, 0.203658, 0.221864, 0.205377, 0.532179, 0.204593, 0.203442, 0.325864, 0.203441, 0.463072
