   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_132.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
20.5557, 0, 0.0321652, 0.00437655, 1.41421, -0.0321652, 0.00437655, 0, 0.00437655, 0.00437655, 0.00437655, 0.00437655, 0.00437655, 0.00437655, 0.00437655, 0.00437655, 0.00437655, 0.00437655, 0.00437655, 0.00437655, 0.00437655, 0.00437655, 0.00437655, 0.00437693, 0.00437655, 0.0321648, 0.00437655
20.5636, 0, 0.0325671, 0.00405525, 1.41421, -0.0325671, 0.00405525, 0, 0.00405525, 0.00405525, 0.00405525, 0.00405525, 0.00405525, 0.00405525, 0.00405525, 0.00405525, 0.00405525, 0.00405525, 0.00405525, 0.00405525, 0.00405525, 0.00405525, 0.00405525, 0.00405553, 0.00405525, 0.0325668, 0.00405525
20.5715, 0, 0.0330013, 0.00374173, 1.41421, -0.0330013, 0.00374173, 0, 0.00374173, 0.00374173, 0.00374173, 0.00374173, 0.00374173, 0.00374173, 0.00374173, 0.00374173, 0.00374173, 0.00374173, 0.00374173, 0.00374173, 0.00374173, 0.00374173, 0.00374173, 0.00374197, 0.00374173, 0.033001, 0.00374173
20.5794, 0, 0.0334693, 0.0034377, 1.41421, -0.0334693, 0.0034377, 0, 0.0034377, 0.0034377, 0.0034377, 0.0034377, 0.0034377, 0.0034377, 0.0034377, 0.0034377, 0.0034377, 0.0034377, 0.0034377, 0.0034377, 0.0034377, 0.0034377, 0.0034377, 0.00343791, 0.0034377, 0.033469, 0.0034377
20.5873, 0, 0.0339738, 0.00314458, 1.41421, -0.0339738, 0.00314458, 0, 0.00314458, 0.00314458, 0.00314458, 0.00314458, 0.00314458, 0.00314458, 0.00314458, 0.00314458, 0.00314458, 0.00314458, 0.00314458, 0.00314458, 0.00314458, 0.00314458, 0.00314458, 0.00314477, 0.00314458, 0.0339736, 0.00314458
20.5952, 0, 0.0345165, 0.00286335, 1.41421, -0.0345165, 0.00286335, 0, 0.00286335, 0.00286335, 0.00286335, 0.00286335, 0.00286335, 0.00286335, 0.00286335, 0.00286335, 0.00286335, 0.00286335, 0.00286335, 0.00286335, 0.00286335, 0.00286335, 0.00286335, 0.00286354, 0.00286335, 0.0345163, 0.00286335
20.6031, 0, 0.0350985, 0.00259463, 1.41421, -0.0350985, 0.00259463, 0, 0.00259463, 0.00259463, 0.00259463, 0.00259463, 0.00259463, 0.00259463, 0.00259463, 0.00259463, 0.00259463, 0.00259463, 0.00259463, 0.00259463, 0.00259463, 0.00259463, 0.00259463, 0.00259482, 0.00259463, 0.0350983, 0.00259463
20.6109, 0, 0.0357208, 0.00233879, 1.41421, -0.0357208, 0.00233879, 0, 0.00233879, 0.00233879, 0.00233879, 0.00233879, 0.00233879, 0.00233879, 0.00233879, 0.00233879, 0.00233879, 0.00233879, 0.00233879, 0.00233879, 0.00233879, 0.00233879, 0.00233879, 0.00233897, 0.00233879, 0.0357206, 0.00233879
20.6188, 0, 0.0363842, 0.00209602, 1.41421, -0.0363842, 0.00209602, 0, 0.00209602, 0.00209602, 0.00209602, 0.00209602, 0.00209602, 0.00209602, 0.00209602, 0.00209602, 0.00209602, 0.00209602, 0.00209602, 0.00209602, 0.00209602, 0.00209602, 0.00209602, 0.00209621, 0.00209602, 0.036384, 0.00209602
20.6267, 0.886521, 0.037089, 0.00186646, 1.69898, 0.849432, 0.00186646, 0, 0.00186646, 0.00186646, 0.00186646, 0.00186646, 0.00186646, 0.00186646, 0.00186646, 0.00186646, 0.00186646, 0.00186646, 0.00186646, 0.00186646, 0.00186646, 0.00186646, 0.00186646, 0.00186665, 0.00186646, 0.0370888, 0.00186646
20.6346, 0.113479, 0.0378336, 0.00164737, 1.45378, 0.0756451, 0.00164737, 0, 0.00164737, 0.00164737, 0.00164737, 0.00164737, 0.00164737, 0.00164737, 0.00164737, 0.00164737, 0.00164737, 0.00164737, 0.00164737, 0.00164737, 0.00164737, 0.00164737, 0.00164737, 0.00164755, 0.00164737, 0.0378334, 0.00164737
20.6425, 0, 0.0386179, 0.00143907, 1.41421, -0.0386179, 0.00143907, 0, 0.00143907, 0.00143907, 0.00143907, 0.00143907, 0.00143907, 0.00143907, 0.00143907, 0.00143907, 0.00143907, 0.00143907, 0.00143907, 0.00143907, 0.00143907, 0.00143907, 0.00143907, 0.00143925, 0.00143907, 0.0386177, 0.00143907
20.6504, 0, 0.0394426, 0.00124236, 1.41421, -0.0394426, 0.00124236, 0, 0.00124236, 0.00124236, 0.00124236, 0.00124236, 0.00124236, 0.00124236, 0.00124236, 0.00124236, 0.00124236, 0.00124236, 0.00124236, 0.00124236, 0.00124236, 0.00124236, 0.00124236, 0.00124255, 0.00124236, 0.0394424, 0.00124236
20.6583, 0.877106, 0.0403098, 0.00105846, 1.6962, 0.836796, 0.00105846, 0, 0.00105846, 0.00105846, 0.00105846, 0.00105846, 0.00105846, 0.00105846, 0.00105846, 0.00105846, 0.00105846, 0.00105846, 0.00105846, 0.00105846, 0.00105846, 0.00105846, 0.00105846, 0.00105864, 0.00105846, 0.0403097, 0.00105846
20.6662, 0.122894, 0.0412194, 0.000888511, 1.45702, 0.0816746, 0.000888511, 0, 0.000888511, 0.000888511, 0.000888511, 0.000888511, 0.000888511, 0.000888511, 0.000888511, 0.000888511, 0.000888511, 0.000888511, 0.000888511, 0.000888511, 0.000888511, 0.000888511, 0.000888511, 0.000888695, 0.000888511, 0.0412192, 0.000888511
20.6741, 0, 0.0421725, 0.000733429, 1.41421, -0.0421725, 0.000733429, 0, 0.000733429, 0.000733429, 0.000733429, 0.000733429, 0.000733429, 0.000733429, 0.000733429, 0.000733429, 0.000733429, 0.000733429, 0.000733429, 0.000733429, 0.000733429, 0.000733429, 0.000733429, 0.000733614, 0.000733429, 0.0421723, 0.000733429
20.682, 0, 0.0431747, 0.000599842, 1.41421, -0.0431747, 0.000599842, 0, 0.000599842, 0.000599842, 0.000599842, 0.000599842, 0.000599842, 0.000599842, 0.000599842, 0.000599842, 0.000599842, 0.000599842, 0.000599842, 0.000599842, 0.000599842, 0.000599842, 0.000599842, 0.000600029, 0.000599842, 0.0431745, 0.000599842
20.6899, 0, 0.0442136, 0.000476185, 1.41421, -0.0442136, 0.000476185, 0, 0.000476185, 0.000476185, 0.000476185, 0.000476185, 0.000476185, 0.000476185, 0.000476185, 0.000476185, 0.000476185, 0.000476185, 0.000476185, 0.000476185, 0.000476185, 0.000476185, 0.000476185, 0.000476374, 0.000476185, 0.0442135, 0.000476185
20.6978, 1, 0.0452894, 0.000364199, 1.73205, 0.954711, 0.000364199, 0, 0.000364199, 0.000364199, 0.000364199, 0.000364199, 0.000364199, 0.000364199, 0.000364199, 0.000364199, 0.000364199, 0.000364199, 0.000364199, 0.000364199, 0.000364199, 0.000364199, 0.000364199, 0.00036439, 0.000364199, 0.0452892, 0.000364199
20.7057, 1, 0.0464033, 0.000266097, 1.73205, 0.953597, 0.000266097, 0, 0.000266097, 0.000266097, 0.000266097, 0.000266097, 0.000266097, 0.000266097, 0.000266097, 0.000266097, 0.000266097, 0.000266097, 0.000266097, 0.000266097, 0.000266097, 0.000266097, 0.000266097, 0.000266292, 0.000266097, 0.0464032, 0.000266097
20.7135, 0, 0.0475539, 0.000183357, 1.41421, -0.0475539, 0.000183357, 0, 0.000183357, 0.000183357, 0.000183357, 0.000183357, 0.000183357, 0.000183357, 0.000183357, 0.000183357, 0.000183357, 0.000183357, 0.000183357, 0.000183357, 0.000183357, 0.000183357, 0.000183357, 0.000183557, 0.000183357, 0.0475537, 0.000183357
20.7214, 0, 0.0487456, 0.000122105, 1.41421, -0.0487456, 0.000122105, 0, 0.000122105, 0.000122105, 0.000122105, 0.000122105, 0.000122105, 0.000122105, 0.000122105, 0.000122105, 0.000122105, 0.000122105, 0.000122105, 0.000122105, 0.000122105, 0.000122105, 0.000122105, 0.000122311, 0.000122105, 0.0487454, 0.000122105
20.7293, 0, 0.0499639, 7.08375e-05, 1.41421, -0.0499639, 7.08375e-05, 0, 7.08375e-05, 7.08375e-05, 7.08375e-05, 7.08375e-05, 7.08375e-05, 7.08375e-05, 7.08375e-05, 7.08375e-05, 7.08375e-05, 7.08375e-05, 7.08375e-05, 7.08375e-05, 7.08375e-05, 7.08375e-05, 7.08375e-05, 7.10525e-05, 7.08375e-05, 0.0499636, 7.08375e-05
20.7372, 0, 0.0512078, 3.19674e-05, 1.41421, -0.0512078, 3.19674e-05, 0, 3.19674e-05, 3.19674e-05, 3.19674e-05, 3.19674e-05, 3.19674e-05, 3.19674e-05, 3.19674e-05, 3.19674e-05, 3.19674e-05, 3.19674e-05, 3.19674e-05, 3.19674e-05, 3.19674e-05, 3.19674e-05, 3.19674e-05, 3.21935e-05, 3.19674e-05, 0.0512076, 3.19674e-05
20.7451, 0, 0.0524758, 7.99186e-06, 1.41421, -0.0524758, 7.99186e-06, 0, 7.99186e-06, 7.99186e-06, 7.99186e-06, 7.99186e-06, 7.99186e-06, 7.99186e-06, 7.99186e-06, 7.99186e-06, 7.99186e-06, 7.99186e-06, 7.99186e-06, 7.99186e-06, 7.99186e-06, 7.99186e-06, 7.99186e-06, 8.23213e-06, 7.99186e-06, 0.0524756, 7.99186e-06
20.753, 0, 0.0537658, 0, 1.41421, -0.0537658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58581e-07, 0, 0.0537656, 0
20.7609, 0, 0.0550641, 0, 1.41421, -0.0550641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81911e-07, 0, 0.0550638, 0
20.7688, 0, 0.0563575, 0, 1.41421, -0.0563575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11368e-07, 0, 0.0563572, 0
20.7767, 0, 0.0576413, 0, 1.41421, -0.0576413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.48223e-07, 0, 0.057641, 0
20.7846, 0, 0.0589083, 0, 1.41421, -0.0589083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.93802e-07, 0, 0.0589079, 0
20.7925, 0, 0.0601528, 0, 1.41421, -0.0601528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.49581e-07, 0, 0.0601524, 0
20.8004, 0, 0.061368, 0, 1.41421, -0.061368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.17023e-07, 0, 0.0613675, 0
20.8083, 0, 0.0625467, 0, 1.41421, -0.0625467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.97561e-07, 0, 0.0625461, 0
20.8161, 0, 0.0636817, 0, 1.41421, -0.0636817, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.9248e-07, 0, 0.063681, 0
20.824, 0, 0.0647664, 0, 1.41421, -0.0647664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.02946e-07, 0, 0.0647656, 0
20.8319, 0, 0.0657926, 0, 1.41421, -0.0657926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.29617e-07, 0, 0.0657917, 0
20.8398, 0.821517, 0.0667542, 0, 1.67974, 0.754763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07293e-06, 0, 0.0667531, 0
20.8477, 0.178483, 0.0676441, 0, 1.47597, 0.110839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23269e-06, 0, 0.0676429, 0
20.8556, 0, 0.068456, 0, 1.41421, -0.068456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40814e-06, 0, 0.0684546, 0
20.8635, 0, 0.0691841, 0, 1.41421, -0.0691841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59789e-06, 0, 0.0691825, 0
20.8714, 0, 0.0698231, 0, 1.41421, -0.0698231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79987e-06, 0, 0.0698213, 0
20.8793, 0, 0.0703683, 0, 1.41421, -0.0703683, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01133e-06, 0, 0.0703663, 0
20.8872, 0, 0.0708163, 0, 1.41421, -0.0708163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22912e-06, 0, 0.0708141, 0
20.8951, 0, 0.0711639, 0, 1.41421, -0.0711639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44928e-06, 0, 0.0711614, 0
20.903, 0, 0.0714089, 0, 1.41421, -0.0714089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6676e-06, 0, 0.0714062, 0
20.9109, 0, 0.0715505, 0, 1.41421, -0.0715505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87978e-06, 0, 0.0715476, 0
20.9187, 0, 0.0715884, 0, 1.41421, -0.0715884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08104e-06, 0, 0.0715853, 0
20.9266, 0, 0.0715234, 0, 1.41421, -0.0715234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.26701e-06, 0, 0.0715201, 0
20.9345, 0, 0.0713572, 0, 1.41421, -0.0713572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.43333e-06, 0, 0.0713537, 0
20.9424, 0, 0.0710924, 1.09143e-21, 1.41421, -0.0710924, 1.09143e-21, 0, 1.09143e-21, 1.09143e-21, 1.09143e-21, 1.09143e-21, 1.09143e-21, 1.09143e-21, 1.09143e-21, 1.09143e-21, 1.09143e-21, 1.09143e-21, 1.09143e-21, 1.09143e-21, 1.09143e-21, 1.09143e-21, 1.09143e-21, 3.57604e-06, 1.09143e-21, 0.0710888, 1.09143e-21
20.9503, 0, 0.0707326, 3.83706e-21, 1.41421, -0.0707326, 3.83706e-21, 0, 3.83706e-21, 3.83706e-21, 3.83706e-21, 3.83706e-21, 3.83706e-21, 3.83706e-21, 3.83706e-21, 3.83706e-21, 3.83706e-21, 3.83706e-21, 3.83706e-21, 3.83706e-21, 3.83706e-21, 3.83706e-21, 3.83706e-21, 3.69164e-06, 3.83706e-21, 0.0707289, 3.83706e-21
20.9582, 0, 0.0702818, 7.52064e-21, 1.41421, -0.0702818, 7.52064e-21, 0, 7.52064e-21, 7.52064e-21, 7.52064e-21, 7.52064e-21, 7.52064e-21, 7.52064e-21, 7.52064e-21, 7.52064e-21, 7.52064e-21, 7.52064e-21, 7.52064e-21, 7.52064e-21, 7.52064e-21, 7.52064e-21, 7.52064e-21, 3.77731e-06, 7.52064e-21, 0.070278, 7.52064e-21
20.9661, 0, 0.0697452, 1.19759e-20, 1.41421, -0.0697452, 1.19759e-20, 0, 1.19759e-20, 1.19759e-20, 1.19759e-20, 1.19759e-20, 1.19759e-20, 1.19759e-20, 1.19759e-20, 1.19759e-20, 1.19759e-20, 1.19759e-20, 1.19759e-20, 1.19759e-20, 1.19759e-20, 1.19759e-20, 1.19759e-20, 3.8308e-06, 1.19759e-20, 0.0697414, 1.19759e-20
20.974, 0, 0.0691282, 1.74629e-20, 1.41421, -0.0691282, 1.74629e-20, 0, 1.74629e-20, 1.74629e-20, 1.74629e-20, 1.74629e-20, 1.74629e-20, 1.74629e-20, 1.74629e-20, 1.74629e-20, 1.74629e-20, 1.74629e-20, 1.74629e-20, 1.74629e-20, 1.74629e-20, 1.74629e-20, 1.74629e-20, 3.8507e-06, 1.74629e-20, 0.0691243, 1.74629e-20
20.9819, 0.777998, 0.0684368, 8.71818e-18, 1.66673, 0.709561, 8.71818e-18, 0, 8.71818e-18, 8.71818e-18, 8.71818e-18, 8.71818e-18, 8.71818e-18, 8.71818e-18, 8.71818e-18, 8.71818e-18, 8.71818e-18, 8.71818e-18, 8.71818e-18, 8.71818e-18, 8.71818e-18, 8.71818e-18, 8.71818e-18, 3.8364e-06, 8.71818e-18, 0.068433, 8.71818e-18
20.9898, 0.222002, 0.0676776, 1.5042e-17, 1.49064, 0.154324, 1.5042e-17, 0, 1.5042e-17, 1.5042e-17, 1.5042e-17, 1.5042e-17, 1.5042e-17, 1.5042e-17, 1.5042e-17, 1.5042e-17, 1.5042e-17, 1.5042e-17, 1.5042e-17, 1.5042e-17, 1.5042e-17, 1.5042e-17, 1.5042e-17, 3.78812e-06, 1.5042e-17, 0.0676738, 1.5042e-17
20.9977, 0, 0.0668574, 1.01021e-17, 1.41421, -0.0668574, 1.01021e-17, 0, 1.01021e-17, 1.01021e-17, 1.01021e-17, 1.01021e-17, 1.01021e-17, 1.01021e-17, 1.01021e-17, 1.01021e-17, 1.01021e-17, 1.01021e-17, 1.01021e-17, 1.01021e-17, 1.01021e-17, 1.01021e-17, 1.01021e-17, 3.70694e-06, 1.01021e-17, 0.0668537, 1.01021e-17
21.0056, 0, 0.0659826, 2.7738e-18, 1.41421, -0.0659826, 2.7738e-18, 0, 2.7738e-18, 2.7738e-18, 2.7738e-18, 2.7738e-18, 2.7738e-18, 2.7738e-18, 2.7738e-18, 2.7738e-18, 2.7738e-18, 2.7738e-18, 2.7738e-18, 2.7738e-18, 2.7738e-18, 2.7738e-18, 2.7738e-18, 3.5947e-06, 2.7738e-18, 0.065979, 2.7738e-18
21.0135, 0, 0.0650608, 2.32761e-20, 1.41421, -0.0650608, 2.32761e-20, 0, 2.32761e-20, 2.32761e-20, 2.32761e-20, 2.32761e-20, 2.32761e-20, 2.32761e-20, 2.32761e-20, 2.32761e-20, 2.32761e-20, 2.32761e-20, 2.32761e-20, 2.32761e-20, 2.32761e-20, 2.32761e-20, 2.32761e-20, 3.45414e-06, 2.32761e-20, 0.0650574, 2.32761e-20
21.0213, 0, 0.064099, 1.96859e-17, 1.41421, -0.064099, 1.96859e-17, 0, 1.96859e-17, 1.96859e-17, 1.96859e-17, 1.96859e-17, 1.96859e-17, 1.96859e-17, 1.96859e-17, 1.96859e-17, 1.96859e-17, 1.96859e-17, 1.96859e-17, 1.96859e-17, 1.96859e-17, 1.96859e-17, 1.96859e-17, 3.28864e-06, 1.96859e-17, 0.0640958, 1.96859e-17
21.0292, 0, 0.0631033, 3.39295e-17, 1.41421, -0.0631033, 3.39295e-17, 0, 3.39295e-17, 3.39295e-17, 3.39295e-17, 3.39295e-17, 3.39295e-17, 3.39295e-17, 3.39295e-17, 3.39295e-17, 3.39295e-17, 3.39295e-17, 3.39295e-17, 3.39295e-17, 3.39295e-17, 3.39295e-17, 3.39295e-17, 3.10203e-06, 3.39295e-17, 0.0631002, 3.39295e-17
21.0371, 1, 0.0620815, 2.26474e-17, 1.73205, 0.937919, 2.26474e-17, 0, 2.26474e-17, 2.26474e-17, 2.26474e-17, 2.26474e-17, 2.26474e-17, 2.26474e-17, 2.26474e-17, 2.26474e-17, 2.26474e-17, 2.26474e-17, 2.26474e-17, 2.26474e-17, 2.26474e-17, 2.26474e-17, 2.26474e-17, 2.89893e-06, 2.26474e-17, 0.0620786, 2.26474e-17
21.045, 0, 0.0610389, 6.08094e-18, 1.41421, -0.0610389, 6.08094e-18, 0, 6.08094e-18, 6.08094e-18, 6.08094e-18, 6.08094e-18, 6.08094e-18, 6.08094e-18, 6.08094e-18, 6.08094e-18, 6.08094e-18, 6.08094e-18, 6.08094e-18, 6.08094e-18, 6.08094e-18, 6.08094e-18, 6.08094e-18, 2.68389e-06, 6.08094e-18, 0.0610362, 6.08094e-18
21.0529, 0, 0.059982, 2.99231e-20, 1.41421, -0.059982, 2.99231e-20, 0, 2.99231e-20, 2.99231e-20, 2.99231e-20, 2.99231e-20, 2.99231e-20, 2.99231e-20, 2.99231e-20, 2.99231e-20, 2.99231e-20, 2.99231e-20, 2.99231e-20, 2.99231e-20, 2.99231e-20, 2.99231e-20, 2.99231e-20, 2.46181e-06, 2.99231e-20, 0.0599796, 2.99231e-20
21.0608, 0, 0.0589165, 2.64479e-17, 1.41421, -0.0589165, 2.64479e-17, 0, 2.64479e-17, 2.64479e-17, 2.64479e-17, 2.64479e-17, 2.64479e-17, 2.64479e-17, 2.64479e-17, 2.64479e-17, 2.64479e-17, 2.64479e-17, 2.64479e-17, 2.64479e-17, 2.64479e-17, 2.64479e-17, 2.64479e-17, 2.23748e-06, 2.64479e-17, 0.0589142, 2.64479e-17
21.0687, 0, 0.0578477, 4.59691e-17, 1.41421, -0.0578477, 4.59691e-17, 0, 4.59691e-17, 4.59691e-17, 4.59691e-17, 4.59691e-17, 4.59691e-17, 4.59691e-17, 4.59691e-17, 4.59691e-17, 4.59691e-17, 4.59691e-17, 4.59691e-17, 4.59691e-17, 4.59691e-17, 4.59691e-17, 4.59691e-17, 2.01549e-06, 4.59691e-17, 0.0578457, 4.59691e-17
21.0766, 0, 0.0567798, 3.06194e-17, 1.41421, -0.0567798, 3.06194e-17, 0, 3.06194e-17, 3.06194e-17, 3.06194e-17, 3.06194e-17, 3.06194e-17, 3.06194e-17, 3.06194e-17, 3.06194e-17, 3.06194e-17, 3.06194e-17, 3.06194e-17, 3.06194e-17, 3.06194e-17, 3.06194e-17, 3.06194e-17, 1.79982e-06, 3.06194e-17, 0.056778, 3.06194e-17
21.0845, 0, 0.0557181, 8.09386e-18, 1.41421, -0.0557181, 8.09386e-18, 0, 8.09386e-18, 8.09386e-18, 8.09386e-18, 8.09386e-18, 8.09386e-18, 8.09386e-18, 8.09386e-18, 8.09386e-18, 8.09386e-18, 8.09386e-18, 8.09386e-18, 8.09386e-18, 8.09386e-18, 8.09386e-18, 8.09386e-18, 1.59429e-06, 8.09386e-18, 0.0557165, 8.09386e-18
21.0924, 0.744238, 0.0546656, 2.44812e-20, 1.65657, 0.689572, 2.44812e-20, 0, 2.44812e-20, 2.44812e-20, 2.44812e-20, 2.44812e-20, 2.44812e-20, 2.44812e-20, 2.44812e-20, 2.44812e-20, 2.44812e-20, 2.44812e-20, 2.44812e-20, 2.44812e-20, 2.44812e-20, 2.44812e-20, 2.44812e-20, 1.40171e-06, 2.44812e-20, 0.0546642, 2.44812e-20
21.1003, 0.255762, 0.0536259, 2.66946e-17, 1.50192, 0.202136, 2.66946e-17, 0, 2.66946e-17, 2.66946e-17, 2.66946e-17, 2.66946e-17, 2.66946e-17, 2.66946e-17, 2.66946e-17, 2.66946e-17, 2.66946e-17, 2.66946e-17, 2.66946e-17, 2.66946e-17, 2.66946e-17, 2.66946e-17, 2.66946e-17, 1.22436e-06, 2.66946e-17, 0.0536247, 2.66946e-17
21.1082, 0, 0.052602, 4.66517e-17, 1.41421, -0.052602, 4.66517e-17, 0, 4.66517e-17, 4.66517e-17, 4.66517e-17, 4.66517e-17, 4.66517e-17, 4.66517e-17, 4.66517e-17, 4.66517e-17, 4.66517e-17, 4.66517e-17, 4.66517e-17, 4.66517e-17, 4.66517e-17, 4.66517e-17, 4.66517e-17, 1.06376e-06, 4.66517e-17, 0.0526009, 4.66517e-17
21.1161, 0, 0.0515962, 3.10641e-17, 1.41421, -0.0515962, 3.10641e-17, 0, 3.10641e-17, 3.10641e-17, 3.10641e-17, 3.10641e-17, 3.10641e-17, 3.10641e-17, 3.10641e-17, 3.10641e-17, 3.10641e-17, 3.10641e-17, 3.10641e-17, 3.10641e-17, 3.10641e-17, 3.10641e-17, 3.10641e-17, 9.20728e-07, 3.10641e-17, 0.0515953, 3.10641e-17
21.1239, 0.73439, 0.0506106, 8.16092e-18, 1.6536, 0.68378, 8.16092e-18, 0, 8.16092e-18, 8.16092e-18, 8.16092e-18, 8.16092e-18, 8.16092e-18, 8.16092e-18, 8.16092e-18, 8.16092e-18, 8.16092e-18, 8.16092e-18, 8.16092e-18, 8.16092e-18, 8.16092e-18, 8.16092e-18, 8.16092e-18, 7.95392e-07, 8.16092e-18, 0.0506098, 8.16092e-18
21.1318, 0.26561, 0.0496467, 1.95849e-20, 1.50519, 0.215963, 1.95849e-20, 0, 1.95849e-20, 1.95849e-20, 1.95849e-20, 1.95849e-20, 1.95849e-20, 1.95849e-20, 1.95849e-20, 1.95849e-20, 1.95849e-20, 1.95849e-20, 1.95849e-20, 1.95849e-20, 1.95849e-20, 1.95849e-20, 1.95849e-20, 6.87327e-07, 1.95849e-20, 0.049646, 1.95849e-20
21.1397, 1, 0.0487056, 2.34874e-17, 1.73205, 0.951294, 2.34874e-17, 0, 2.34874e-17, 2.34874e-17, 2.34874e-17, 2.34874e-17, 2.34874e-17, 2.34874e-17, 2.34874e-17, 2.34874e-17, 2.34874e-17, 2.34874e-17, 2.34874e-17, 2.34874e-17, 2.34874e-17, 2.34874e-17, 2.34874e-17, 5.95638e-07, 2.34874e-17, 0.048705, 2.34874e-17
21.1476, 0, 0.0477882, 4.11759e-17, 1.41421, -0.0477882, 4.11759e-17, 0, 4.11759e-17, 4.11759e-17, 4.11759e-17, 4.11759e-17, 4.11759e-17, 4.11759e-17, 4.11759e-17, 4.11759e-17, 4.11759e-17, 4.11759e-17, 4.11759e-17, 4.11759e-17, 4.11759e-17, 4.11759e-17, 4.11759e-17, 5.19077e-07, 4.11759e-17, 0.0477877, 4.11759e-17
21.1555, 1, 0.046895, 2.73685e-17, 1.73205, 0.953105, 2.73685e-17, 0, 2.73685e-17, 2.73685e-17, 2.73685e-17, 2.73685e-17, 2.73685e-17, 2.73685e-17, 2.73685e-17, 2.73685e-17, 2.73685e-17, 2.73685e-17, 2.73685e-17, 2.73685e-17, 2.73685e-17, 2.73685e-17, 2.73685e-17, 4.56178e-07, 2.73685e-17, 0.0468945, 2.73685e-17
21.1634, 0, 0.0460255, 7.11942e-18, 1.41421, -0.0460255, 7.11942e-18, 0, 7.11942e-18, 7.11942e-18, 7.11942e-18, 7.11942e-18, 7.11942e-18, 7.11942e-18, 7.11942e-18, 7.11942e-18, 7.11942e-18, 7.11942e-18, 7.11942e-18, 7.11942e-18, 7.11942e-18, 7.11942e-18, 7.11942e-18, 4.05298e-07, 7.11942e-18, 0.0460251, 7.11942e-18
21.1713, 0, 0.0451803, 1.10165e-20, 1.41421, -0.0451803, 1.10165e-20, 0, 1.10165e-20, 1.10165e-20, 1.10165e-20, 1.10165e-20, 1.10165e-20, 1.10165e-20, 1.10165e-20, 1.10165e-20, 1.10165e-20, 1.10165e-20, 1.10165e-20, 1.10165e-20, 1.10165e-20, 1.10165e-20, 1.10165e-20, 3.6486e-07, 1.10165e-20, 0.0451799, 1.10165e-20
