   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_92.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.30481, 24.552, 16.6537, 14.0063, 5.15287, 7.89838, 14.0063, 0, 14.0063, 14.0063, 16.6536, 14.0063, 14.0063, 14.0063, 14.0063, 14.0063, 14.0063, 14.0063, 14.0063, 14.0063, 14.0063, 14.0063, 14.0063, 14.0063, 14.0063, 14.0064, 14.0063
6.31271, 18.1849, 17.7187, 14.0262, 4.49276, 0.466269, 14.0262, 0, 14.0262, 14.0262, 17.7186, 14.0262, 14.0262, 14.0262, 14.0262, 14.0262, 14.0262, 14.0262, 14.0262, 14.0262, 14.0262, 14.0262, 14.0262, 14.0262, 14.0262, 14.0263, 14.0262
6.3206, 21.5147, 19.0524, 14.0458, 4.8492, 2.46233, 14.0458, 0, 14.0458, 14.0458, 19.0523, 14.0458, 14.0458, 14.0458, 14.0458, 14.0458, 14.0458, 14.0458, 14.0458, 14.0458, 14.0458, 14.0458, 14.0458, 14.0458, 14.0458, 14.0458, 14.0458
6.32849, 30.9367, 20.6636, 14.065, 5.73905, 10.2731, 14.065, 0, 14.065, 14.065, 20.6635, 14.065, 14.065, 14.065, 14.065, 14.065, 14.065, 14.065, 14.065, 14.065, 14.065, 14.065, 14.065, 14.065, 14.065, 14.0651, 14.065
6.33639, 31.2298, 22.5371, 14.0839, 5.76453, 8.6927, 14.0839, 0, 14.0839, 14.0839, 22.537, 14.0839, 14.0839, 14.0839, 14.0839, 14.0839, 14.0839, 14.0839, 14.0839, 14.0839, 14.0839, 14.0839, 14.0839, 14.0839, 14.0839, 14.0839, 14.0839
6.34428, 28.2028, 24.6279, 14.1024, 5.49571, 3.57498, 14.1024, 0, 14.1025, 14.1025, 24.6278, 14.1024, 14.1024, 14.1024, 14.1024, 14.1024, 14.1024, 14.1024, 14.1024, 14.1024, 14.1024, 14.1024, 14.1024, 14.1024, 14.1024, 14.1025, 14.1024
6.35217, 32.9705, 26.8589, 14.1207, 5.91359, 6.11158, 14.1207, 0, 14.1207, 14.1207, 26.8589, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207
6.36007, 22.7264, 29.123, 14.1386, 4.97256, -6.39658, 14.1386, 0, 14.1386, 14.1386, 29.1229, 14.1386, 14.1386, 14.1386, 14.1386, 14.1386, 14.1386, 14.1386, 14.1386, 14.1386, 14.1386, 14.1386, 14.1386, 14.1386, 14.1386, 14.1386, 14.1386
6.36796, 27.1879, 31.2892, 14.1561, 5.40258, -4.10139, 14.1561, 0, 14.1561, 14.1561, 31.2892, 14.1561, 14.1561, 14.1561, 14.1561, 14.1561, 14.1561, 14.1561, 14.1561, 14.1561, 14.1561, 14.1561, 14.1561, 14.1561, 14.1561, 14.1562, 14.1561
6.37586, 28.9988, 33.2155, 14.1734, 5.56765, -4.21674, 14.1734, 0, 14.1734, 14.1734, 33.2155, 14.1734, 14.1734, 14.1734, 14.1734, 14.1734, 14.1734, 14.1734, 14.1734, 14.1734, 14.1734, 14.1734, 14.1734, 14.1734, 14.1734, 14.1734, 14.1734
6.38375, 31.8286, 34.7625, 14.1903, 5.81624, -2.93385, 14.1903, 0, 14.1903, 14.1903, 34.7625, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903, 14.1903
6.39164, 39.2925, 35.8119, 14.2069, 6.42593, 3.48065, 14.2069, 0, 14.2069, 14.2069, 35.8119, 14.2069, 14.2069, 14.2069, 14.2069, 14.2069, 14.2069, 14.2069, 14.2069, 14.2069, 14.2069, 14.2069, 14.2069, 14.2069, 14.2069, 14.2069, 14.2069
6.39954, 32.4915, 36.2801, 14.2232, 5.87294, -3.7886, 14.2232, 0, 14.2232, 14.2232, 36.28, 14.2232, 14.2232, 14.2232, 14.2232, 14.2232, 14.2232, 14.2232, 14.2232, 14.2232, 14.2232, 14.2232, 14.2232, 14.2232, 14.2232, 14.2232, 14.2232
6.40743, 31.4264, 36.1301, 14.2392, 5.78156, -4.70375, 14.2392, 0, 14.2392, 14.2392, 36.1301, 14.2392, 14.2392, 14.2392, 14.2392, 14.2392, 14.2392, 14.2392, 14.2392, 14.2392, 14.2392, 14.2392, 14.2392, 14.2392, 14.2392, 14.2392, 14.2392
6.41532, 37.96, 35.3766, 14.2548, 6.32139, 2.5834, 14.2548, 0, 14.2548, 14.2548, 35.3766, 14.2548, 14.2548, 14.2548, 14.2548, 14.2548, 14.2548, 14.2548, 14.2548, 14.2548, 14.2548, 14.2548, 14.2548, 14.2548, 14.2548, 14.2548, 14.2548
6.42322, 33.0536, 34.0833, 14.2702, 5.92061, -1.02968, 14.2702, 0, 14.2702, 14.2702, 34.0833, 14.2702, 14.2702, 14.2702, 14.2702, 14.2702, 14.2702, 14.2702, 14.2702, 14.2702, 14.2702, 14.2702, 14.2702, 14.2702, 14.2702, 14.2702, 14.2702
6.43111, 35.0743, 32.3548, 14.2852, 6.08887, 2.71955, 14.2852, 0, 14.2852, 14.2852, 32.3548, 14.2852, 14.2852, 14.2852, 14.2852, 14.2852, 14.2852, 14.2852, 14.2852, 14.2852, 14.2852, 14.2852, 14.2852, 14.2852, 14.2852, 14.2852, 14.2852
6.439, 31.5274, 30.3221, 14.3, 5.79028, 1.20524, 14.3, 0, 14.3, 14.3, 30.3221, 14.3, 14.3, 14.3, 14.3, 14.3, 14.3, 14.3, 14.3, 14.3, 14.3, 14.3, 14.3, 14.3, 14.3, 14.3, 14.3
6.4469, 33.0855, 28.1275, 14.3144, 5.9233, 4.95796, 14.3144, 0, 14.3144, 14.3144, 28.1275, 14.3144, 14.3144, 14.3144, 14.3144, 14.3144, 14.3144, 14.3144, 14.3144, 14.3144, 14.3144, 14.3144, 14.3144, 14.3144, 14.3144, 14.3144, 14.3144
6.45479, 34.8364, 25.9074, 14.3286, 6.0693, 8.92906, 14.3286, 0, 14.3286, 14.3286, 25.9074, 14.3286, 14.3286, 14.3286, 14.3286, 14.3286, 14.3286, 14.3286, 14.3286, 14.3286, 14.3286, 14.3286, 14.3286, 14.3286, 14.3286, 14.3286, 14.3286
6.46268, 33.8923, 23.7801, 14.3424, 5.99102, 10.1122, 14.3424, 0, 14.3424, 14.3424, 23.7801, 14.3424, 14.3424, 14.3424, 14.3424, 14.3424, 14.3424, 14.3424, 14.3424, 14.3424, 14.3424, 14.3424, 14.3424, 14.3424, 14.3424, 14.3424, 14.3424
6.47058, 24.3387, 21.8359, 14.356, 5.13212, 2.50276, 14.356, 0, 14.356, 14.356, 21.8359, 14.356, 14.356, 14.356, 14.356, 14.356, 14.356, 14.356, 14.356, 14.356, 14.356, 14.356, 14.356, 14.356, 14.356, 14.356, 14.356
6.47847, 21.7714, 20.1338, 14.3692, 4.87559, 1.63763, 14.3692, 0, 14.3692, 14.3692, 20.1338, 14.3692, 14.3692, 14.3692, 14.3692, 14.3692, 14.3692, 14.3692, 14.3692, 14.3692, 14.3692, 14.3692, 14.3692, 14.3692, 14.3692, 14.3692, 14.3692
6.48637, 20.6034, 18.7024, 14.3822, 4.75431, 1.90104, 14.3822, 0, 14.3822, 14.3822, 18.7024, 14.3822, 14.3822, 14.3822, 14.3822, 14.3822, 14.3822, 14.3822, 14.3822, 14.3822, 14.3822, 14.3822, 14.3822, 14.3822, 14.3822, 14.3822, 14.3822
6.49426, 25.18, 17.5434, 14.3949, 5.21345, 7.63664, 14.3949, 0, 14.3949, 14.3949, 17.5434, 14.3949, 14.3949, 14.3949, 14.3949, 14.3949, 14.3949, 14.3949, 14.3949, 14.3949, 14.3949, 14.3949, 14.3949, 14.3949, 14.3949, 14.3949, 14.3949
6.50215, 22.1747, 16.6387, 14.4072, 4.91678, 5.53605, 14.4072, 0, 14.4073, 14.4073, 16.6387, 14.4072, 14.4072, 14.4072, 14.4072, 14.4072, 14.4072, 14.4072, 14.4072, 14.4072, 14.4072, 14.4072, 14.4072, 14.4072, 14.4072, 14.4072, 14.4072
6.51005, 25.3732, 15.9574, 14.4193, 5.23194, 9.4158, 14.4193, 0, 14.4193, 14.4193, 15.9574, 14.4193, 14.4193, 14.4193, 14.4193, 14.4193, 14.4193, 14.4193, 14.4193, 14.4193, 14.4193, 14.4193, 14.4193, 14.4193, 14.4193, 14.4193, 14.4193
6.51794, 16.7817, 15.4622, 14.4311, 4.33378, 1.31947, 14.4311, 0, 14.4312, 14.4312, 15.4622, 14.4311, 14.4311, 14.4311, 14.4311, 14.4311, 14.4311, 14.4311, 14.4311, 14.4311, 14.4311, 14.4311, 14.4311, 14.4311, 14.4311, 14.4311, 14.4311
6.52583, 21.0068, 15.1149, 14.4427, 4.79654, 5.89191, 14.4427, 0, 14.4427, 14.4427, 15.1149, 14.4427, 14.4427, 14.4427, 14.4427, 14.4427, 14.4427, 14.4427, 14.4427, 14.4427, 14.4427, 14.4427, 14.4427, 14.4427, 14.4427, 14.4427, 14.4427
6.53373, 15.7236, 14.8802, 14.4539, 4.20995, 0.843417, 14.4539, 0, 14.4539, 14.4539, 14.8802, 14.4539, 14.4539, 14.4539, 14.4539, 14.4539, 14.4539, 14.4539, 14.4539, 14.4539, 14.4539, 14.4539, 14.4539, 14.4539, 14.4539, 14.4539, 14.4539
6.54162, 23.161, 14.7278, 14.4648, 5.01608, 8.4332, 14.4648, 0, 14.4648, 14.4648, 14.7278, 14.4648, 14.4648, 14.4648, 14.4648, 14.4648, 14.4648, 14.4648, 14.4648, 14.4648, 14.4648, 14.4648, 14.4648, 14.4648, 14.4648, 14.4648, 14.4648
6.54951, 17.4054, 14.6334, 14.4755, 4.40516, 2.77204, 14.4755, 0, 14.4755, 14.4755, 14.6333, 14.4755, 14.4755, 14.4755, 14.4755, 14.4755, 14.4755, 14.4755, 14.4755, 14.4755, 14.4755, 14.4755, 14.4755, 14.4755, 14.4755, 14.4755, 14.4755
6.55741, 17.4209, 14.5781, 14.4858, 4.40692, 2.84286, 14.4858, 0, 14.4858, 14.4858, 14.5781, 14.4858, 14.4858, 14.4858, 14.4858, 14.4858, 14.4858, 14.4858, 14.4858, 14.4858, 14.4858, 14.4858, 14.4858, 14.4858, 14.4858, 14.4858, 14.4858
6.5653, 14.9835, 14.5484, 14.4959, 4.12111, 0.43513, 14.4959, 0, 14.4959, 14.4959, 14.5484, 14.4959, 14.4959, 14.4959, 14.4959, 14.4959, 14.4959, 14.4959, 14.4959, 14.4959, 14.4959, 14.4959, 14.4959, 14.4959, 14.4959, 14.4959, 14.4959
6.57319, 15.9831, 14.5348, 14.5057, 4.24065, 1.44828, 14.5057, 0, 14.5057, 14.5057, 14.5348, 14.5057, 14.5057, 14.5057, 14.5057, 14.5057, 14.5057, 14.5057, 14.5057, 14.5057, 14.5057, 14.5057, 14.5057, 14.5057, 14.5057, 14.5057, 14.5057
6.58109, 13.6944, 14.531, 14.5152, 3.96161, -0.836604, 14.5152, 0, 14.5152, 14.5152, 14.5309, 14.5152, 14.5152, 14.5152, 14.5152, 14.5152, 14.5152, 14.5152, 14.5152, 14.5152, 14.5152, 14.5152, 14.5152, 14.5152, 14.5152, 14.5152, 14.5152
6.58898, 22.3249, 14.5328, 14.5244, 4.93203, 7.79211, 14.5244, 0, 14.5244, 14.5244, 14.5328, 14.5244, 14.5244, 14.5244, 14.5244, 14.5244, 14.5244, 14.5244, 14.5244, 14.5244, 14.5244, 14.5244, 14.5244, 14.5244, 14.5244, 14.5244, 14.5244
6.59688, 18.103, 14.5377, 14.5333, 4.48364, 3.56526, 14.5333, 0, 14.5333, 14.5333, 14.5377, 14.5333, 14.5333, 14.5333, 14.5333, 14.5333, 14.5333, 14.5333, 14.5333, 14.5333, 14.5333, 14.5333, 14.5333, 14.5333, 14.5333, 14.5333, 14.5333
6.60477, 16.1511, 14.5443, 14.5419, 4.26042, 1.60685, 14.5419, 0, 14.5419, 14.5419, 14.5443, 14.5419, 14.5419, 14.5419, 14.5419, 14.5419, 14.5419, 14.5419, 14.5419, 14.5419, 14.5419, 14.5419, 14.5419, 14.5419, 14.5419, 14.5419, 14.5419
6.61266, 14.1376, 14.5516, 14.5502, 4.01716, -0.414007, 14.5502, 0, 14.5503, 14.5503, 14.5516, 14.5502, 14.5502, 14.5502, 14.5502, 14.5502, 14.5502, 14.5502, 14.5502, 14.5502, 14.5502, 14.5502, 14.5502, 14.5502, 14.5502, 14.5502, 14.5502
6.62056, 10.1561, 14.5591, 14.5583, 3.48656, -4.40306, 14.5583, 0, 14.5583, 14.5583, 14.5591, 14.5583, 14.5583, 14.5583, 14.5583, 14.5583, 14.5583, 14.5583, 14.5583, 14.5583, 14.5583, 14.5583, 14.5583, 14.5583, 14.5583, 14.5583, 14.5583
6.62845, 11.3146, 14.5667, 14.5661, 3.64891, -3.2521, 14.5661, 0, 14.5661, 14.5661, 14.5666, 14.5661, 14.5661, 14.5661, 14.5661, 14.5661, 14.5661, 14.5661, 14.5661, 14.5661, 14.5661, 14.5661, 14.5661, 14.5661, 14.5661, 14.5661, 14.5661
6.63634, 14.6274, 14.574, 14.5736, 4.07767, 0.05334, 14.5736, 0, 14.5736, 14.5736, 14.574, 14.5736, 14.5736, 14.5736, 14.5736, 14.5736, 14.5736, 14.5736, 14.5736, 14.5736, 14.5736, 14.5736, 14.5736, 14.5736, 14.5736, 14.5736, 14.5736
6.64424, 15.7052, 14.5812, 14.5808, 4.20775, 1.12397, 14.5808, 0, 14.5808, 14.5808, 14.5812, 14.5808, 14.5808, 14.5808, 14.5808, 14.5808, 14.5808, 14.5808, 14.5808, 14.5808, 14.5808, 14.5808, 14.5808, 14.5808, 14.5808, 14.5808, 14.5808
6.65213, 11.0849, 14.5881, 14.5877, 3.61731, -3.50321, 14.5877, 0, 14.5877, 14.5877, 14.5881, 14.5877, 14.5877, 14.5877, 14.5877, 14.5877, 14.5877, 14.5877, 14.5877, 14.5877, 14.5877, 14.5877, 14.5877, 14.5877, 14.5877, 14.5877, 14.5877
6.66002, 18.3615, 14.5948, 14.5944, 4.51238, 3.76676, 14.5944, 0, 14.5944, 14.5944, 14.5947, 14.5944, 14.5944, 14.5944, 14.5944, 14.5944, 14.5944, 14.5944, 14.5944, 14.5944, 14.5944, 14.5944, 14.5944, 14.5944, 14.5944, 14.5944, 14.5944
6.66792, 8.53166, 14.6011, 14.6008, 3.24525, -6.06949, 14.6008, 0, 14.6008, 14.6008, 14.6011, 14.6008, 14.6008, 14.6008, 14.6008, 14.6008, 14.6008, 14.6008, 14.6008, 14.6008, 14.6008, 14.6008, 14.6008, 14.6008, 14.6008, 14.6008, 14.6008
6.67581, 6.43903, 14.6073, 14.6069, 2.905, -8.16822, 14.6069, 0, 14.6069, 14.6069, 14.6072, 14.6069, 14.6069, 14.6069, 14.6069, 14.6069, 14.6069, 14.6069, 14.6069, 14.6069, 14.6069, 14.6069, 14.6069, 14.6069, 14.6069, 14.6069, 14.6069
6.6837, 11.4, 14.6131, 14.6127, 3.6606, -3.2131, 14.6127, 0, 14.6127, 14.6127, 14.6131, 14.6127, 14.6127, 14.6127, 14.6127, 14.6127, 14.6127, 14.6127, 14.6127, 14.6127, 14.6127, 14.6127, 14.6127, 14.6127, 14.6127, 14.6127, 14.6127
6.6916, 10.4276, 14.6187, 14.6183, 3.52528, -4.19104, 14.6183, 0, 14.6183, 14.6183, 14.6186, 14.6183, 14.6183, 14.6183, 14.6183, 14.6183, 14.6183, 14.6183, 14.6183, 14.6183, 14.6183, 14.6183, 14.6183, 14.6183, 14.6183, 14.6183, 14.6183
6.69949, 13.5546, 14.624, 14.6236, 3.94394, -1.06934, 14.6236, 0, 14.6236, 14.6236, 14.6239, 14.6236, 14.6236, 14.6236, 14.6236, 14.6236, 14.6236, 14.6236, 14.6236, 14.6236, 14.6236, 14.6236, 14.6236, 14.6236, 14.6236, 14.6236, 14.6236
6.70739, 16.4209, 14.629, 14.6286, 4.29196, 1.79188, 14.6286, 0, 14.6286, 14.6286, 14.629, 14.6286, 14.6286, 14.6286, 14.6286, 14.6286, 14.6286, 14.6286, 14.6286, 14.6286, 14.6286, 14.6286, 14.6286, 14.6286, 14.6286, 14.6286, 14.6286
6.71528, 13.125, 14.6338, 14.6334, 3.88909, -1.50876, 14.6334, 0, 14.6334, 14.6334, 14.6338, 14.6334, 14.6334, 14.6334, 14.6334, 14.6334, 14.6334, 14.6334, 14.6334, 14.6334, 14.6334, 14.6334, 14.6334, 14.6334, 14.6334, 14.6334, 14.6334
6.72317, 11.7164, 14.6383, 14.6379, 3.70357, -2.92192, 14.6379, 0, 14.6379, 14.6379, 14.6383, 14.6379, 14.6379, 14.6379, 14.6379, 14.6379, 14.6379, 14.6379, 14.6379, 14.6379, 14.6379, 14.6379, 14.6379, 14.6379, 14.6379, 14.6379, 14.6379
6.73107, 10.7822, 14.6426, 14.6422, 3.57521, -3.86044, 14.6422, 0, 14.6422, 14.6422, 14.6425, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422, 14.6422
6.73896, 14.7172, 14.6466, 14.6462, 4.08867, 0.0706167, 14.6462, 0, 14.6462, 14.6462, 14.6465, 14.6462, 14.6462, 14.6462, 14.6462, 14.6462, 14.6462, 14.6462, 14.6462, 14.6462, 14.6462, 14.6462, 14.6462, 14.6462, 14.6462, 14.6462, 14.6462
6.74685, 14.3623, 14.6504, 14.6499, 4.04503, -0.288099, 14.6499, 0, 14.6499, 14.65, 14.6503, 14.6499, 14.6499, 14.6499, 14.6499, 14.6499, 14.6499, 14.6499, 14.6499, 14.6499, 14.6499, 14.6499, 14.6499, 14.6499, 14.6499, 14.6499, 14.6499
6.75475, 20.2247, 14.6539, 14.6534, 4.71431, 5.5708, 14.6534, 0, 14.6534, 14.6535, 14.6538, 14.6534, 14.6534, 14.6534, 14.6534, 14.6534, 14.6534, 14.6534, 14.6534, 14.6534, 14.6534, 14.6534, 14.6534, 14.6534, 14.6534, 14.6534, 14.6534
6.76264, 8.98796, 14.6571, 14.6566, 3.31481, -5.66918, 14.6566, 0, 14.6566, 14.6567, 14.657, 14.6566, 14.6566, 14.6566, 14.6566, 14.6566, 14.6566, 14.6566, 14.6566, 14.6566, 14.6566, 14.6566, 14.6566, 14.6566, 14.6566, 14.6566, 14.6566
6.77053, 9.86819, 14.6602, 14.6596, 3.44502, -4.79198, 14.6596, 0, 14.6596, 14.6597, 14.66, 14.6596, 14.6596, 14.6596, 14.6596, 14.6596, 14.6596, 14.6596, 14.6596, 14.6596, 14.6596, 14.6596, 14.6596, 14.6596, 14.6596, 14.6596, 14.6596
6.77843, 8.8724, 14.6629, 14.6624, 3.29733, -5.79054, 14.6624, 0, 14.6624, 14.6625, 14.6628, 14.6624, 14.6624, 14.6624, 14.6624, 14.6624, 14.6624, 14.6624, 14.6624, 14.6624, 14.6624, 14.6624, 14.6624, 14.6624, 14.6624, 14.6624, 14.6624
6.78632, 14.4534, 14.6655, 14.6648, 4.05628, -0.212066, 14.6648, 0, 14.6648, 14.6651, 14.6652, 14.6648, 14.6648, 14.6648, 14.6648, 14.6648, 14.6648, 14.6648, 14.6648, 14.6648, 14.6648, 14.6648, 14.6648, 14.6648, 14.6648, 14.6648, 14.6648
6.79422, 12.8708, 14.6678, 14.6671, 3.85626, -1.79702, 14.6671, 0, 14.6671, 14.6674, 14.6675, 14.6671, 14.6671, 14.6671, 14.6671, 14.6671, 14.6671, 14.6671, 14.6671, 14.6671, 14.6671, 14.6671, 14.6671, 14.6671, 14.6671, 14.6671, 14.6671
6.80211, 13.8748, 14.6699, 14.6691, 3.98432, -0.795011, 14.6691, 0, 14.6691, 14.6694, 14.6695, 14.6691, 14.6691, 14.6691, 14.6691, 14.6691, 14.6691, 14.6691, 14.6691, 14.6691, 14.6691, 14.6691, 14.6691, 14.6691, 14.6691, 14.6691, 14.6691
6.81, 11.0961, 14.6717, 14.6708, 3.61886, -3.57558, 14.6708, 0, 14.6708, 14.6713, 14.6713, 14.6708, 14.6708, 14.6708, 14.6708, 14.6708, 14.6708, 14.6708, 14.6708, 14.6708, 14.6708, 14.6708, 14.6708, 14.6708, 14.6708, 14.6708, 14.6708
6.8179, 14.9855, 14.6733, 14.6724, 4.12135, 0.312219, 14.6724, 0, 14.6724, 14.6729, 14.6728, 14.6724, 14.6724, 14.6724, 14.6724, 14.6724, 14.6724, 14.6724, 14.6724, 14.6724, 14.6724, 14.6724, 14.6724, 14.6724, 14.6724, 14.6724, 14.6724
6.82579, 16.9855, 14.6747, 14.6736, 4.35723, 2.31074, 14.6736, 0, 14.6737, 14.6743, 14.6741, 14.6736, 14.6736, 14.6736, 14.6736, 14.6736, 14.6736, 14.6736, 14.6736, 14.6736, 14.6736, 14.6736, 14.6736, 14.6736, 14.6736, 14.6736, 14.6736
6.83368, 10.6833, 14.6759, 14.6747, 3.56136, -3.9926, 14.6747, 0, 14.6747, 14.6754, 14.6752, 14.6747, 14.6747, 14.6747, 14.6747, 14.6747, 14.6747, 14.6747, 14.6747, 14.6747, 14.6747, 14.6747, 14.6747, 14.6747, 14.6747, 14.6747, 14.6747
6.84158, 10.9929, 14.6769, 14.6755, 3.60457, -3.68396, 14.6755, 0, 14.6755, 14.6764, 14.676, 14.6755, 14.6755, 14.6755, 14.6755, 14.6755, 14.6755, 14.6755, 14.6755, 14.6755, 14.6755, 14.6755, 14.6755, 14.6755, 14.6755, 14.6755, 14.6755
6.84947, 5.99275, 14.6777, 14.6761, 2.82715, -8.68495, 14.6761, 0, 14.6761, 14.6771, 14.6767, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761
6.85736, 7.45991, 14.6784, 14.6764, 3.0757, -7.21846, 14.6764, 0, 14.6764, 14.6775, 14.6773, 14.6764, 14.6764, 14.6764, 14.6764, 14.6764, 14.6764, 14.6764, 14.6764, 14.6764, 14.6764, 14.6764, 14.6764, 14.6764, 14.6764, 14.6764, 14.6764
6.86526, 10.9811, 14.679, 14.6766, 3.60293, -3.69789, 14.6766, 0, 14.6766, 14.6777, 14.6778, 14.6766, 14.6766, 14.6766, 14.6766, 14.6766, 14.6766, 14.6766, 14.6766, 14.6766, 14.6766, 14.6766, 14.6766, 14.6766, 14.6766, 14.6766, 14.6766
6.87315, 10.7144, 14.6798, 14.6765, 3.56573, -3.96536, 14.6765, 0, 14.6765, 14.6777, 14.6785, 14.6765, 14.6765, 14.6765, 14.6765, 14.6765, 14.6765, 14.6765, 14.6765, 14.6765, 14.6765, 14.6765, 14.6765, 14.6765, 14.6765, 14.6765, 14.6765
6.88104, 15.9017, 14.681, 14.6761, 4.23104, 1.22075, 14.6761, 0, 14.6761, 14.6774, 14.6797, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761, 14.6761
6.88894, 8.24166, 14.6831, 14.6756, 3.20026, -6.44139, 14.6756, 0, 14.6756, 14.6769, 14.6817, 14.6756, 14.6756, 14.6756, 14.6756, 14.6756, 14.6756, 14.6756, 14.6756, 14.6756, 14.6756, 14.6756, 14.6756, 14.6756, 14.6756, 14.6756, 14.6756
6.89683, 15.1463, 14.6868, 14.6749, 4.14081, 0.459545, 14.6749, 0, 14.6749, 14.6761, 14.6855, 14.6749, 14.6749, 14.6749, 14.6749, 14.6749, 14.6749, 14.6749, 14.6749, 14.6749, 14.6749, 14.6749, 14.6749, 14.6749, 14.6749, 14.6749, 14.6749
6.90473, 13.8198, 14.6934, 14.6739, 3.97741, -0.873568, 14.6739, 0, 14.6739, 14.6751, 14.6921, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739
6.91262, 15.2898, 14.7046, 14.6727, 4.1581, 0.585225, 14.6727, 0, 14.6727, 14.6739, 14.7034, 14.6727, 14.6727, 14.6727, 14.6727, 14.6727, 14.6727, 14.6727, 14.6727, 14.6727, 14.6727, 14.6727, 14.6727, 14.6727, 14.6727, 14.6727, 14.6727
6.92051, 19.751, 14.7228, 14.6713, 4.66379, 5.02821, 14.6713, 0, 14.6713, 14.6724, 14.7217, 14.6713, 14.6713, 14.6713, 14.6713, 14.6713, 14.6713, 14.6713, 14.6713, 14.6713, 14.6713, 14.6713, 14.6713, 14.6713, 14.6713, 14.6713, 14.6713
6.92841, 15.7651, 14.7513, 14.6697, 4.21487, 1.01382, 14.6697, 0, 14.6697, 14.6707, 14.7503, 14.6697, 14.6697, 14.6697, 14.6697, 14.6697, 14.6697, 14.6697, 14.6697, 14.6697, 14.6697, 14.6697, 14.6697, 14.6697, 14.6697, 14.6697, 14.6697
6.9363, 9.91888, 14.7944, 14.6679, 3.45237, -4.87554, 14.6679, 0, 14.6679, 14.6688, 14.7936, 14.6679, 14.6679, 14.6679, 14.6679, 14.6679, 14.6679, 14.6679, 14.6679, 14.6679, 14.6679, 14.6679, 14.6679, 14.6679, 14.6679, 14.6679, 14.6679
6.94419, 14.3918, 14.8573, 14.6659, 4.04868, -0.465478, 14.6659, 0, 14.6659, 14.6666, 14.8566, 14.6659, 14.6659, 14.6659, 14.6659, 14.6659, 14.6659, 14.6659, 14.6659, 14.6659, 14.6659, 14.6659, 14.6659, 14.6659, 14.6659, 14.6659, 14.6659
6.95209, 18.9113, 14.9459, 14.6637, 4.57289, 3.96547, 14.6637, 0, 14.6637, 14.6643, 14.9452, 14.6637, 14.6637, 14.6637, 14.6637, 14.6637, 14.6637, 14.6637, 14.6637, 14.6637, 14.6637, 14.6637, 14.6637, 14.6637, 14.6637, 14.6637, 14.6637
6.95998, 17.792, 15.0663, 14.6612, 4.44882, 2.72571, 14.6612, 0, 14.6612, 14.6617, 15.0658, 14.6612, 14.6612, 14.6612, 14.6612, 14.6612, 14.6612, 14.6612, 14.6612, 14.6612, 14.6612, 14.6612, 14.6612, 14.6612, 14.6612, 14.6612, 14.6612
6.96787, 16.9859, 15.2245, 14.6585, 4.35728, 1.76139, 14.6585, 0, 14.6585, 14.6589, 15.224, 14.6585, 14.6585, 14.6585, 14.6585, 14.6585, 14.6585, 14.6585, 14.6585, 14.6585, 14.6585, 14.6585, 14.6585, 14.6585, 14.6585, 14.6585, 14.6585
6.97577, 8.9279, 15.4249, 14.6556, 3.30574, -6.49702, 14.6556, 0, 14.6556, 14.6559, 15.4246, 14.6556, 14.6556, 14.6556, 14.6556, 14.6556, 14.6556, 14.6556, 14.6556, 14.6556, 14.6556, 14.6556, 14.6556, 14.6556, 14.6556, 14.6556, 14.6556
6.98366, 8.20725, 15.6699, 14.6525, 3.19488, -7.46264, 14.6525, 0, 14.6525, 14.6527, 15.6696, 14.6525, 14.6525, 14.6525, 14.6525, 14.6525, 14.6525, 14.6525, 14.6525, 14.6525, 14.6525, 14.6525, 14.6525, 14.6525, 14.6525, 14.6525, 14.6525
