   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_1.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.54935, 0, 4.24717e-06, 3.50958e-07, 1.41421, -4.24717e-06, 3.50958e-07, 3.50975e-07, 3.51024e-07, 3.51025e-07, 3.51503e-07, 3.51082e-07, 3.51464e-07, 3.51561e-07, 3.55654e-07, 3.57567e-07, 3.54344e-07, 1.40352e-06, 3.873e-07, 3.51005e-07, 3.55481e-07, 3.87682e-07, 3.5096e-07, 3.08838e-06, 3.50958e-07, 3.62943e-07
0.557247, 0, 6.57369e-06, 7.10158e-07, 1.41421, -6.57369e-06, 7.10158e-07, 7.10191e-07, 7.1029e-07, 7.10293e-07, 7.11261e-07, 7.10409e-07, 7.11181e-07, 7.11377e-07, 7.20677e-07, 7.23533e-07, 7.1701e-07, 2.84054e-06, 7.58142e-07, 7.10252e-07, 7.16963e-07, 7.64534e-07, 7.10161e-07, 4.27515e-06, 7.10158e-07, 7.34415e-07
0.565144, 0, 1.05281e-05, 1.40598e-06, 1.41421, -1.05281e-05, 1.40598e-06, 1.40604e-06, 1.40624e-06, 1.40624e-06, 1.40816e-06, 1.40647e-06, 1.408e-06, 1.40839e-06, 1.42861e-06, 1.43246e-06, 1.41955e-06, 5.6248e-06, 1.46904e-06, 1.40616e-06, 1.41614e-06, 1.48589e-06, 1.40598e-06, 6.0375e-06, 1.40598e-06, 1.45401e-06
0.573041, 0, 1.73593e-05, 2.72413e-06, 1.41421, -1.73593e-05, 2.72413e-06, 2.72426e-06, 2.72464e-06, 2.72465e-06, 2.72836e-06, 2.7251e-06, 2.72806e-06, 2.72881e-06, 2.77157e-06, 2.77547e-06, 2.75043e-06, 1.09004e-05, 2.80662e-06, 2.72449e-06, 2.73922e-06, 2.84069e-06, 2.72414e-06, 8.73539e-06, 2.72413e-06, 2.81723e-06
0.580938, 0, 2.92339e-05, 5.16625e-06, 1.41421, -2.92339e-05, 5.16625e-06, 5.16649e-06, 5.16721e-06, 5.16723e-06, 5.17428e-06, 5.16808e-06, 5.1737e-06, 5.17513e-06, 5.26316e-06, 5.26363e-06, 5.21614e-06, 2.06767e-05, 5.27368e-06, 5.16693e-06, 5.18849e-06, 5.33501e-06, 5.16627e-06, 1.29751e-05, 5.16625e-06, 5.34285e-06
0.588835, 0, 4.98376e-05, 9.59169e-06, 1.41421, -4.98376e-05, 9.59169e-06, 9.59214e-06, 9.59348e-06, 9.59351e-06, 9.60661e-06, 9.59509e-06, 9.60552e-06, 9.60818e-06, 9.78648e-06, 9.77254e-06, 9.68434e-06, 3.8397e-05, 9.73098e-06, 9.59296e-06, 9.62426e-06, 9.83432e-06, 9.59173e-06, 1.97675e-05, 9.59169e-06, 9.91967e-06
0.596731, 0, 8.53022e-05, 1.7436e-05, 1.41421, -8.53022e-05, 1.7436e-05, 1.74368e-05, 1.74392e-05, 1.74393e-05, 1.74631e-05, 1.74422e-05, 1.74611e-05, 1.7466e-05, 1.78212e-05, 1.77648e-05, 1.76045e-05, 6.98152e-05, 1.76158e-05, 1.74383e-05, 1.74834e-05, 1.77825e-05, 1.7436e-05, 3.07721e-05, 1.7436e-05, 1.80324e-05
0.604628, 0, 0.000145601, 3.10382e-05, 1.41421, -0.000145601, 3.10382e-05, 3.10397e-05, 3.1044e-05, 3.10441e-05, 3.10865e-05, 3.10492e-05, 3.1083e-05, 3.10916e-05, 3.17877e-05, 3.16238e-05, 3.13382e-05, 0.000124311, 3.12695e-05, 3.10423e-05, 3.11067e-05, 3.153e-05, 3.10383e-05, 4.86654e-05, 3.10382e-05, 3.21002e-05
0.612525, 0, 0.000246565, 5.41136e-05, 1.41421, -0.000246565, 5.41136e-05, 5.41162e-05, 5.41238e-05, 5.41239e-05, 5.41979e-05, 5.41328e-05, 5.41918e-05, 5.42068e-05, 5.55475e-05, 5.5135e-05, 5.46369e-05, 0.000216786, 5.44099e-05, 5.41208e-05, 5.4212e-05, 5.48076e-05, 5.41139e-05, 7.7668e-05, 5.41136e-05, 5.59659e-05
0.620422, 0, 0.000412726, 9.24153e-05, 1.41421, -0.000412726, 9.24153e-05, 9.24197e-05, 9.24326e-05, 9.24329e-05, 9.25592e-05, 9.24481e-05, 9.25488e-05, 9.25744e-05, 9.51127e-05, 9.41602e-05, 9.33093e-05, 0.000370331, 9.27936e-05, 9.24276e-05, 9.25559e-05, 9.33897e-05, 9.24157e-05, 0.000124295, 9.24153e-05, 9.55797e-05
0.628319, 0, 0.000681153, 0.000154623, 1.41421, -0.000681153, 0.000154623, 0.00015463, 0.000154652, 0.000154652, 0.000154864, 0.000154678, 0.000154846, 0.000154889, 0.000159611, 0.000157543, 0.000156119, 0.000619796, 0.000155104, 0.000154643, 0.000154822, 0.000155985, 0.000154623, 0.000198364, 0.000154623, 0.000159919
0.636216, 0, 0.00110647, 0.000253493, 1.41421, -0.00110647, 0.000253493, 0.000253505, 0.000253541, 0.000253541, 0.000253888, 0.000253583, 0.000253859, 0.00025393, 0.000262557, 0.000258283, 0.000255947, 0.00101643, 0.000254104, 0.000253527, 0.000253775, 0.00025539, 0.000253494, 0.000314312, 0.000253493, 0.00026218
0.644113, 0, 0.00176707, 0.000407279, 1.41421, -0.00176707, 0.000407279, 0.000407298, 0.000407355, 0.000407356, 0.000407914, 0.000407423, 0.000407867, 0.000407981, 0.000423461, 0.000414978, 0.000411223, 0.00163362, 0.000408052, 0.000407333, 0.000407675, 0.000409913, 0.00040728, 0.000492834, 0.000407279, 0.000421242
0.652009, 0, 0.00277257, 0.000641397, 1.41421, -0.00277257, 0.000641397, 0.000641427, 0.000641517, 0.000641519, 0.000642397, 0.000641625, 0.000642324, 0.000642503, 0.000669774, 0.000653528, 0.000647612, 0.00257361, 0.000642374, 0.000641482, 0.000641952, 0.000645044, 0.000641399, 0.000762835, 0.000641397, 0.000663397
0.659906, 0, 0.00427211, 0.000990251, 1.41421, -0.00427211, 0.000990251, 0.000990298, 0.000990436, 0.00099044, 0.000991796, 0.000990603, 0.000991684, 0.000991959, 0.00103912, 0.00100899, 0.000999851, 0.00397493, 0.000991482, 0.000990382, 0.000991025, 0.000995286, 0.000990255, 0.00116361, 0.000990251, 0.00102424
0.667803, 0, 0.00646308, 0.00149911, 1.41421, -0.00646308, 0.00149911, 0.00149918, 0.00149939, 0.00149939, 0.00150145, 0.00149964, 0.00150128, 0.00150169, 0.00158172, 0.00152749, 0.00151365, 0.00602, 0.00150065, 0.00149931, 0.00150018, 0.00150604, 0.00149911, 0.00174714, 0.00149911, 0.00155058
0.6757, 0, 0.00959922, 0.00222572, 1.41421, -0.00959922, 0.00222572, 0.00222582, 0.00222613, 0.00222614, 0.00222919, 0.00222651, 0.00222894, 0.00222956, 0.00236283, 0.00226788, 0.00224732, 0.00894183, 0.00222766, 0.00222601, 0.0022272, 0.00223523, 0.00222573, 0.00258023, 0.00222572, 0.00230219
0.683597, 0, 0.0139974, 0.00324153, 1.41421, -0.0139974, 0.00324153, 0.00324168, 0.00324214, 0.00324215, 0.0032466, 0.00324268, 0.00324623, 0.00324713, 0.00346485, 0.00330298, 0.00327301, 0.0130291, 0.00324396, 0.00324196, 0.00324358, 0.00325453, 0.00324154, 0.00374631, 0.00324153, 0.00335298
0.691494, 0, 0.0200406, 0.00463195, 1.41421, -0.0200406, 0.00463195, 0.00463217, 0.00463282, 0.00463283, 0.0046392, 0.0046336, 0.00463867, 0.00463996, 0.00498888, 0.00471982, 0.00467696, 0.0186273, 0.00463497, 0.00463256, 0.00463476, 0.00464962, 0.00463197, 0.00534633, 0.00463195, 0.00479131
0.699391, 0, 0.0281773, 0.00649551, 1.41421, -0.0281773, 0.00649551, 0.00649581, 0.00649673, 0.00649675, 0.00650568, 0.00649782, 0.00650494, 0.00650675, 0.00705525, 0.00661881, 0.00655868, 0.0261359, 0.00649926, 0.00649637, 0.00649936, 0.00651939, 0.00649553, 0.00749871, 0.00649551, 0.00671916
0.707287, 0, 0.0389137, 0.00894132, 1.41421, -0.0389137, 0.00894132, 0.00894174, 0.008943, 0.00894303, 0.00895533, 0.00894451, 0.00895431, 0.0089568, 0.00980248, 0.00911119, 0.00902835, 0.0359985, 0.00894596, 0.00894251, 0.00894656, 0.00897334, 0.00894135, 0.0103376, 0.00894132, 0.00924944
0.715184, 0, 0.0527993, 0.0120849, 1.41421, -0.0527993, 0.0120849, 0.0120855, 0.0120872, 0.0120872, 0.0121039, 0.0120892, 0.0121025, 0.0121059, 0.0133846, 0.0123147, 0.0122027, 0.0486862, 0.0120906, 0.0120865, 0.012092, 0.0121275, 0.012085, 0.01401, 0.0120849, 0.0125018
0.723081, 0, 0.0704046, 0.016042, 1.41421, -0.0704046, 0.016042, 0.0160427, 0.016045, 0.016045, 0.0160672, 0.0160477, 0.0160653, 0.0160698, 0.0179661, 0.0163473, 0.0161984, 0.0646726, 0.0160489, 0.0160441, 0.0160516, 0.016098, 0.016042, 0.0186705, 0.016042, 0.0165959
0.730978, 0, 0.0922918, 0.0209205, 1.41421, -0.0922918, 0.0209205, 0.0209215, 0.0209245, 0.0209245, 0.0209534, 0.020928, 0.020951, 0.0209569, 0.0237147, 0.0213191, 0.0211247, 0.0844035, 0.020929, 0.0209233, 0.0209334, 0.0209934, 0.0209206, 0.0244756, 0.0209205, 0.0216437
0.738875, 0, 0.118979, 0.0268117, 1.41421, -0.118979, 0.0268117, 0.026813, 0.0268167, 0.0268168, 0.0268539, 0.0268213, 0.0268508, 0.0268583, 0.0307913, 0.027323, 0.0270737, 0.108259, 0.0268219, 0.0268153, 0.0268289, 0.0269053, 0.0268118, 0.0315769, 0.0268117, 0.0277397
0.746772, 0, 0.150902, 0.0337801, 1.41421, -0.150902, 0.0337801, 0.0337817, 0.0337864, 0.0337866, 0.0338333, 0.0337922, 0.0338294, 0.0338389, 0.0393394, 0.034425, 0.0341105, 0.136515, 0.0337922, 0.0337846, 0.0338028, 0.0338987, 0.0337802, 0.0401148, 0.0337801, 0.0349511
0.754669, 0, 0.188378, 0.0418541, 1.41421, -0.188378, 0.0418541, 0.0418561, 0.041862, 0.0418622, 0.0419201, 0.0418692, 0.0419153, 0.0419271, 0.0494712, 0.0426542, 0.0422641, 0.169306, 0.0418684, 0.0418598, 0.041884, 0.0420023, 0.0418543, 0.0502135, 0.0418541, 0.0433075
0.762565, 1.95705, 0.231571, 0.0510186, 1.98923, 1.72548, 0.0510186, 0.0510211, 0.0510283, 0.0510284, 0.0510992, 0.051037, 0.0510933, 0.0511077, 0.0612548, 0.0519952, 0.051519, 0.206592, 0.0510354, 0.0510256, 0.0510576, 0.0512009, 0.0510188, 0.0619792, 0.0510186, 0.0527939
0.770462, 0.0429516, 0.280468, 0.0612088, 1.42932, -0.237517, 0.0612088, 0.0612117, 0.0612204, 0.0612206, 0.0613056, 0.0612308, 0.0612986, 0.0613158, 0.0747006, 0.0623822, 0.06181, 0.248133, 0.0612282, 0.0612172, 0.0612593, 0.0614296, 0.061209, 0.0755008, 0.0612088, 0.0633439
0.778359, 1, 0.334874, 0.0723089, 1.73205, 0.665126, 0.0723089, 0.0723124, 0.0723227, 0.0723229, 0.0724235, 0.072335, 0.0724152, 0.0724355, 0.089751, 0.0736973, 0.0730204, 0.29349, 0.0723312, 0.072319, 0.0723738, 0.072572, 0.0723092, 0.0908561, 0.0723089, 0.0748388
0.786256, 1, 0.394406, 0.084154, 1.73205, 0.605594, 0.084154, 0.084158, 0.08417, 0.0841703, 0.0842875, 0.0841844, 0.0842778, 0.0843016, 0.106271, 0.0857725, 0.0849834, 0.342019, 0.0841793, 0.0841659, 0.0842367, 0.0844623, 0.0841543, 0.108121, 0.084154, 0.0871091
0.794153, 0, 0.458526, 0.0965365, 1.41421, -0.458526, 0.0965365, 0.0965412, 0.0965549, 0.0965552, 0.09669, 0.0965715, 0.0966788, 0.0967062, 0.124046, 0.0983966, 0.0974898, 0.392908, 0.0965649, 0.0965505, 0.0966412, 0.0968917, 0.0965369, 0.127381, 0.0965365, 0.099942
0.80205, 0, 0.526562, 0.109216, 1.41421, -0.526562, 0.109216, 0.109222, 0.109237, 0.109238, 0.10939, 0.109256, 0.109378, 0.109409, 0.142781, 0.111325, 0.110297, 0.445208, 0.109248, 0.109233, 0.109348, 0.109619, 0.109217, 0.148744, 0.109216, 0.113091
0.809947, 1, 0.597765, 0.121934, 1.73205, 0.402235, 0.121934, 0.12194, 0.121958, 0.121958, 0.122129, 0.121979, 0.122115, 0.12215, 0.162108, 0.124294, 0.123144, 0.497891, 0.121969, 0.121953, 0.122099, 0.122382, 0.121935, 0.172353, 0.121934, 0.126293
0.817843, 0.940181, 0.671347, 0.134428, 1.7147, 0.268834, 0.134428, 0.134434, 0.134454, 0.134454, 0.134643, 0.134477, 0.134627, 0.134666, 0.181599, 0.137035, 0.135764, 0.549907, 0.134466, 0.13445, 0.134633, 0.134918, 0.134428, 0.198388, 0.134428, 0.139279
0.82574, 1.99758, 0.746533, 0.146445, 1.9994, 1.25105, 0.146445, 0.146452, 0.146474, 0.146474, 0.14668, 0.146499, 0.146663, 0.146705, 0.200785, 0.149292, 0.147905, 0.600245, 0.146486, 0.146471, 0.146701, 0.146972, 0.146446, 0.227059, 0.146445, 0.151795
0.833637, 0.0622357, 0.822593, 0.157762, 1.43605, -0.760358, 0.157762, 0.157769, 0.157792, 0.157793, 0.158015, 0.157819, 0.157997, 0.158042, 0.219178, 0.160836, 0.159338, 0.647994, 0.157805, 0.157792, 0.158078, 0.158317, 0.157762, 0.258594, 0.157762, 0.163616
0.841534, 0, 0.898871, 0.16819, 1.41421, -0.898871, 0.16819, 0.168198, 0.168222, 0.168223, 0.168461, 0.168252, 0.168441, 0.16849, 0.236301, 0.171477, 0.169876, 0.69239, 0.168235, 0.168225, 0.168583, 0.168767, 0.16819, 0.293205, 0.16819, 0.174561
0.849431, 0, 0.97478, 0.177589, 1.41421, -0.97478, 0.177589, 0.177598, 0.177624, 0.177624, 0.177877, 0.177655, 0.177856, 0.177907, 0.25171, 0.18107, 0.179375, 0.732846, 0.177637, 0.177632, 0.178077, 0.178178, 0.17759, 0.331046, 0.177589, 0.184496
0.857328, 0, 1.04979, 0.185871, 1.41421, -1.04979, 0.185871, 0.18588, 0.185907, 0.185908, 0.186173, 0.18594, 0.186151, 0.186205, 0.265028, 0.189525, 0.187747, 0.768976, 0.18592, 0.185922, 0.186477, 0.186461, 0.185872, 0.372158, 0.185871, 0.193349
0.865225, 0, 1.12341, 0.192997, 1.41421, -1.12341, 0.192997, 0.193006, 0.193035, 0.193035, 0.193312, 0.193069, 0.193289, 0.193345, 0.275963, 0.196803, 0.194951, 0.800596, 0.193047, 0.19306, 0.19375, 0.193579, 0.192998, 0.416413, 0.192997, 0.201105
0.873122, 0, 1.19511, 0.198977, 1.41421, -1.19511, 0.198977, 0.198987, 0.199016, 0.199017, 0.199303, 0.199051, 0.199279, 0.199337, 0.284329, 0.202914, 0.200999, 0.827708, 0.199028, 0.199055, 0.199913, 0.199541, 0.198978, 0.463457, 0.198977, 0.207806
0.881018, 1.9209, 1.26433, 0.203863, 1.98013, 0.656571, 0.203863, 0.203873, 0.203903, 0.203903, 0.204197, 0.203939, 0.204173, 0.204233, 0.290058, 0.20791, 0.205942, 0.850478, 0.203914, 0.203959, 0.205024, 0.204401, 0.203863, 0.512672, 0.203863, 0.213546
0.888915, 0.0791035, 1.33039, 0.207738, 1.44191, -1.25129, 0.207738, 0.207749, 0.207779, 0.20778, 0.208081, 0.207816, 0.208056, 0.208117, 0.293198, 0.211877, 0.209866, 0.869203, 0.20779, 0.207859, 0.209175, 0.208245, 0.207739, 0.563146, 0.207738, 0.218469
0.896812, 1, 1.39254, 0.210712, 1.73205, -0.392541, 0.210712, 0.210723, 0.210754, 0.210755, 0.211061, 0.210792, 0.211036, 0.211098, 0.293912, 0.214925, 0.212879, 0.884272, 0.210763, 0.210863, 0.212483, 0.211181, 0.210713, 0.613684, 0.210712, 0.222757
0.904709, 0.913648, 1.4499, 0.212906, 1.70694, -0.536248, 0.212906, 0.212917, 0.212949, 0.212949, 0.21326, 0.212987, 0.213234, 0.213297, 0.292457, 0.217177, 0.215104, 0.896134, 0.212956, 0.213095, 0.215073, 0.213334, 0.212907, 0.662843, 0.212906, 0.226628
0.912606, 1.90885, 1.50152, 0.214447, 1.97708, 0.407327, 0.214447, 0.214458, 0.21449, 0.214491, 0.214805, 0.214529, 0.214779, 0.214842, 0.289168, 0.218763, 0.216669, 0.905257, 0.214496, 0.214682, 0.217079, 0.214832, 0.214448, 0.709001, 0.214447, 0.23033
0.920503, 1.08634, 1.54646, 0.21546, 1.7568, -0.460124, 0.21546, 0.215471, 0.215503, 0.215504, 0.21582, 0.215542, 0.215794, 0.215858, 0.28443, 0.21981, 0.2177, 0.912105, 0.215507, 0.215751, 0.218625, 0.215802, 0.21546, 0.750454, 0.21546, 0.234138
0.9284, 0.997599, 1.58386, 0.21606, 1.73136, -0.586258, 0.21606, 0.216071, 0.216104, 0.216105, 0.216423, 0.216143, 0.216397, 0.216462, 0.27865, 0.220435, 0.218315, 0.917113, 0.216106, 0.216419, 0.219825, 0.216361, 0.216061, 0.78554, 0.21606, 0.23835
0.936296, 2.9016, 1.61301, 0.216354, 2.21396, 1.28859, 0.216354, 0.216365, 0.216397, 0.216398, 0.216718, 0.216437, 0.216692, 0.216757, 0.272231, 0.220747, 0.218619, 0.920674, 0.216398, 0.216792, 0.220777, 0.216615, 0.216354, 0.812763, 0.216354, 0.243287
0.944193, 2.09358, 1.63349, 0.216429, 2.02326, 0.460086, 0.216429, 0.21644, 0.216473, 0.216474, 0.216795, 0.216512, 0.216768, 0.216833, 0.265549, 0.220835, 0.218702, 0.923126, 0.216472, 0.216961, 0.221558, 0.216655, 0.21643, 0.830919, 0.216429, 0.249283
0.95209, 1.09839, 1.64522, 0.216361, 1.76023, -0.546825, 0.216361, 0.216372, 0.216405, 0.216406, 0.216728, 0.216444, 0.216701, 0.216766, 0.258933, 0.220775, 0.218639, 0.924756, 0.216402, 0.217001, 0.222225, 0.216554, 0.216362, 0.8392, 0.216361, 0.256686
0.959987, 1.79356, 1.64851, 0.216208, 1.94771, 0.145054, 0.216208, 0.216219, 0.216252, 0.216253, 0.216575, 0.216292, 0.216549, 0.216614, 0.252651, 0.220628, 0.21849, 0.925793, 0.216247, 0.216972, 0.222814, 0.216372, 0.216209, 0.837272, 0.216208, 0.26584
0.967884, 0.206439, 1.64408, 0.216015, 1.48541, -1.43764, 0.216015, 0.216026, 0.216059, 0.21606, 0.216383, 0.216099, 0.216356, 0.216422, 0.246908, 0.220438, 0.2183, 0.926418, 0.216053, 0.216922, 0.223343, 0.216154, 0.216016, 0.825307, 0.216015, 0.277071
0.975781, 2, 1.63306, 0.215814, 2, 0.366944, 0.215814, 0.215825, 0.215858, 0.215859, 0.216182, 0.215898, 0.216155, 0.216221, 0.24184, 0.220239, 0.218101, 0.926768, 0.215851, 0.216883, 0.223818, 0.215932, 0.215815, 0.803979, 0.215814, 0.290667
0.983678, 1.77909, 1.61686, 0.215625, 1.94399, 0.162235, 0.215625, 0.215636, 0.215669, 0.21567, 0.215994, 0.215709, 0.215967, 0.216032, 0.237521, 0.220051, 0.217913, 0.926942, 0.215662, 0.216881, 0.22423, 0.215725, 0.215626, 0.774409, 0.215625, 0.306847
0.991574, 0.220907, 1.59712, 0.215462, 1.49027, -1.37621, 0.215462, 0.215473, 0.215506, 0.215507, 0.21583, 0.215546, 0.215804, 0.215869, 0.233969, 0.219888, 0.217751, 0.927011, 0.215499, 0.216934, 0.224565, 0.215546, 0.215463, 0.738079, 0.215462, 0.325734
0.999471, 0.884721, 1.57556, 0.215329, 1.69845, -0.690842, 0.215329, 0.21534, 0.215373, 0.215374, 0.215698, 0.215413, 0.215671, 0.215737, 0.231158, 0.219756, 0.217618, 0.927019, 0.215367, 0.217057, 0.224806, 0.215401, 0.21533, 0.69672, 0.215329, 0.347321
1.00737, 0.115279, 1.55384, 0.215227, 1.4544, -1.43856, 0.215227, 0.215238, 0.215271, 0.215272, 0.215596, 0.215311, 0.215569, 0.215634, 0.229027, 0.219653, 0.217517, 0.926993, 0.215266, 0.217267, 0.224937, 0.215288, 0.215228, 0.652186, 0.215227, 0.371441
1.01526, 0.879911, 1.5334, 0.215152, 1.69703, -0.653485, 0.215152, 0.215163, 0.215196, 0.215197, 0.215521, 0.215236, 0.215494, 0.21556, 0.227491, 0.219578, 0.217442, 0.926944, 0.215194, 0.217591, 0.224944, 0.215204, 0.215153, 0.606324, 0.215152, 0.39775
1.02316, 0.997587, 1.5154, 0.215099, 1.73135, -0.517814, 0.215098, 0.21511, 0.215143, 0.215144, 0.215467, 0.215183, 0.215441, 0.215506, 0.226451, 0.219524, 0.217389, 0.926875, 0.215144, 0.218068, 0.224819, 0.215143, 0.2151, 0.560858, 0.215099, 0.425713
1.03106, 1.1225, 1.50062, 0.215059, 1.76706, -0.378122, 0.215059, 0.215071, 0.215104, 0.215104, 0.215428, 0.215143, 0.215401, 0.215467, 0.225802, 0.219485, 0.217349, 0.926777, 0.215111, 0.218765, 0.224561, 0.215097, 0.21506, 0.517301, 0.215059, 0.454607
1.03896, 0, 1.48944, 0.215026, 1.41421, -1.48944, 0.215025, 0.215037, 0.215071, 0.215071, 0.215395, 0.21511, 0.215368, 0.215434, 0.225439, 0.219452, 0.217316, 0.926635, 0.215085, 0.219789, 0.224176, 0.215059, 0.215027, 0.476883, 0.215026, 0.483543
1.04685, 1.87026, 1.48185, 0.214991, 1.9673, 0.388415, 0.21499, 0.215002, 0.215035, 0.215036, 0.21536, 0.215075, 0.215333, 0.215399, 0.225264, 0.219416, 0.217281, 0.926426, 0.21506, 0.221306, 0.223673, 0.215019, 0.214992, 0.440513, 0.214991, 0.511506
1.05475, 1.12974, 1.47753, 0.214945, 1.76911, -0.347794, 0.214943, 0.214956, 0.214989, 0.21499, 0.215314, 0.215029, 0.215287, 0.215353, 0.225188, 0.21937, 0.217235, 0.926122, 0.215027, 0.223559, 0.223069, 0.214969, 0.214946, 0.408782, 0.214945, 0.537411
1.06265, 1, 1.47597, 0.21488, 1.73205, -0.475974, 0.214878, 0.214891, 0.214925, 0.214925, 0.215249, 0.214964, 0.215222, 0.215288, 0.225133, 0.219305, 0.21717, 0.925686, 0.214979, 0.226904, 0.222379, 0.214901, 0.214881, 0.381969, 0.21488, 0.560166
1.07054, 0.863042, 1.47662, 0.214787, 1.69205, -0.613576, 0.214784, 0.214798, 0.214831, 0.214832, 0.215156, 0.214871, 0.215129, 0.215195, 0.225035, 0.219212, 0.217077, 0.925072, 0.214908, 0.231833, 0.221622, 0.214805, 0.214788, 0.360085, 0.214787, 0.578751
1.07844, 1.99759, 1.479, 0.214656, 1.9994, 0.518587, 0.214652, 0.214668, 0.214701, 0.214701, 0.215025, 0.21474, 0.214998, 0.215064, 0.224843, 0.219081, 0.216946, 0.924227, 0.214805, 0.239013, 0.220812, 0.214671, 0.214657, 0.342918, 0.214656, 0.592289
1.08634, 0.997568, 1.48291, 0.214477, 1.73135, -0.485344, 0.214471, 0.214488, 0.214521, 0.214522, 0.214846, 0.214561, 0.214819, 0.214885, 0.224519, 0.218902, 0.216767, 0.923088, 0.214661, 0.249314, 0.21996, 0.21449, 0.214478, 0.330089, 0.214477, 0.600112
1.09423, 3.85339, 1.48853, 0.214237, 2.41938, 2.36486, 0.21423, 0.214249, 0.214282, 0.214282, 0.214606, 0.214321, 0.214579, 0.214645, 0.224035, 0.218662, 0.216527, 0.921586, 0.214467, 0.263838, 0.219073, 0.214249, 0.214238, 0.321106, 0.214237, 0.601815
1.10213, 3.28841, 1.49649, 0.213924, 2.29966, 1.79192, 0.213914, 0.213935, 0.213968, 0.213969, 0.214292, 0.214008, 0.214266, 0.214331, 0.223376, 0.218348, 0.216214, 0.919645, 0.214212, 0.283923, 0.218151, 0.213933, 0.213925, 0.315412, 0.213924, 0.597284
1.11003, 0, 1.50796, 0.21352, 1.41421, -1.50796, 0.213508, 0.213531, 0.213564, 0.213565, 0.213889, 0.213604, 0.213862, 0.213927, 0.222533, 0.217945, 0.21581, 0.917186, 0.213883, 0.311136, 0.217187, 0.213528, 0.213521, 0.312429, 0.21352, 0.586704
1.11792, 1, 1.5246, 0.213008, 1.73205, -0.524601, 0.212993, 0.213019, 0.213052, 0.213053, 0.213377, 0.213092, 0.21335, 0.213416, 0.221501, 0.217433, 0.215298, 0.914131, 0.213468, 0.347226, 0.216168, 0.213015, 0.213009, 0.311587, 0.213008, 0.570543
1.12582, 1, 1.54844, 0.212368, 1.73205, -0.548444, 0.212348, 0.212379, 0.212412, 0.212413, 0.212737, 0.212452, 0.21271, 0.212775, 0.220279, 0.216793, 0.214658, 0.910412, 0.21295, 0.394044, 0.215077, 0.212374, 0.212369, 0.312353, 0.212368, 0.549512
1.13372, 2, 1.58177, 0.211576, 2, 0.418234, 0.211551, 0.211587, 0.21162, 0.211621, 0.211945, 0.21166, 0.211918, 0.211984, 0.218868, 0.216001, 0.213866, 0.905971, 0.212315, 0.453408, 0.213889, 0.211581, 0.211577, 0.31424, 0.211576, 0.524509
1.14161, 1, 1.62685, 0.210608, 1.73205, -0.626847, 0.210577, 0.210619, 0.210652, 0.210653, 0.210977, 0.210692, 0.21095, 0.211016, 0.217264, 0.215033, 0.212898, 0.900778, 0.211544, 0.526947, 0.212576, 0.210612, 0.210609, 0.316819, 0.210608, 0.496545
1.14951, 2, 1.6857, 0.209437, 2, 0.3143, 0.209398, 0.209448, 0.209481, 0.209482, 0.209805, 0.209521, 0.209779, 0.209844, 0.215464, 0.213862, 0.211727, 0.894831, 0.21062, 0.615879, 0.211108, 0.20944, 0.209438, 0.319718, 0.209437, 0.466679
1.15741, 1.8365, 1.75978, 0.208034, 1.9587, 0.0767186, 0.207986, 0.208045, 0.208079, 0.208079, 0.208403, 0.208118, 0.208376, 0.208442, 0.213457, 0.212459, 0.210324, 0.888174, 0.209525, 0.720796, 0.209451, 0.208037, 0.208035, 0.322623, 0.208034, 0.435939
1.16531, 0.163502, 1.84968, 0.206372, 1.47088, -1.68618, 0.206312, 0.206383, 0.206416, 0.206417, 0.206741, 0.206456, 0.206714, 0.20678, 0.211231, 0.210797, 0.208662, 0.880901, 0.208241, 0.841417, 0.207573, 0.206375, 0.206373, 0.325265, 0.206372, 0.405269
1.1732, 1.8317, 1.95492, 0.204422, 1.95747, -0.123225, 0.204347, 0.204434, 0.204467, 0.204467, 0.204791, 0.204506, 0.204764, 0.20483, 0.208768, 0.208847, 0.206712, 0.873171, 0.206749, 0.976413, 0.205439, 0.204424, 0.204423, 0.327423, 0.204422, 0.375473
1.1811, 1.99758, 2.07374, 0.202158, 1.9994, -0.0761555, 0.202066, 0.202169, 0.202202, 0.202203, 0.202527, 0.202242, 0.2025, 0.202566, 0.206049, 0.206583, 0.204448, 0.865215, 0.205033, 1.12325, 0.203019, 0.20216, 0.202159, 0.328907, 0.202158, 0.347191
1.189, 1.82445, 2.20306, 0.199556, 1.95562, -0.37861, 0.199443, 0.199567, 0.199601, 0.199601, 0.199925, 0.19964, 0.199898, 0.199964, 0.203053, 0.203981, 0.201846, 0.857351, 0.203077, 1.27817, 0.200285, 0.199558, 0.199557, 0.32956, 0.199556, 0.320879
