   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_119.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.575001, 0, 2.84292e-05, 3.19083e-06, 1.41421, -2.84292e-05, 3.21069e-06, 3.19083e-06, 3.19087e-06, 3.19098e-06, 3.24455e-06, 3.1927e-06, 3.19773e-06, 3.19427e-06, 3.27016e-06, 3.25258e-06, 3.21402e-06, 8.90771e-06, 3.21545e-06, 3.19815e-06, 3.19114e-06, 3.19536e-06, 3.19425e-06, 1.58221e-05, 3.19084e-06, 9.70359e-06, 3.19083e-06, 3.19083e-06, 3.27792e-06
0.582886, 0, 4.39236e-05, 5.95189e-06, 1.41421, -4.39236e-05, 5.98894e-06, 5.95189e-06, 5.95196e-06, 5.95216e-06, 6.05212e-06, 5.95537e-06, 5.96475e-06, 5.95829e-06, 6.11177e-06, 6.06711e-06, 5.99515e-06, 1.66191e-05, 5.98378e-06, 5.96555e-06, 5.95246e-06, 5.9585e-06, 5.95845e-06, 2.40735e-05, 5.9519e-06, 1.44343e-05, 5.95189e-06, 5.95189e-06, 6.11438e-06
0.590772, 0, 6.86003e-05, 1.08786e-05, 1.41421, -6.86003e-05, 1.09463e-05, 1.08786e-05, 1.08787e-05, 1.08791e-05, 1.10619e-05, 1.0885e-05, 1.09021e-05, 1.08903e-05, 1.11957e-05, 1.10893e-05, 1.09577e-05, 3.03822e-05, 1.09198e-05, 1.09036e-05, 1.08797e-05, 1.08882e-05, 1.08909e-05, 3.67018e-05, 1.08786e-05, 2.19871e-05, 1.08786e-05, 1.08786e-05, 1.11757e-05
0.598658, 0, 0.000107997, 1.94853e-05, 1.41421, -0.000107997, 1.96067e-05, 1.94853e-05, 1.94856e-05, 1.94862e-05, 1.98137e-05, 1.94967e-05, 1.95275e-05, 1.95063e-05, 2.01043e-05, 1.98628e-05, 1.96271e-05, 5.44318e-05, 1.95382e-05, 1.95301e-05, 1.94872e-05, 1.94992e-05, 1.95081e-05, 5.60507e-05, 1.94854e-05, 3.4153e-05, 1.94853e-05, 1.94853e-05, 2.00177e-05
0.606544, 0, 0.000170804, 3.42069e-05, 1.41421, -0.000170804, 3.442e-05, 3.42069e-05, 3.42073e-05, 3.42084e-05, 3.47835e-05, 3.42269e-05, 3.42809e-05, 3.42437e-05, 3.53953e-05, 3.48698e-05, 3.44558e-05, 9.55792e-05, 3.42746e-05, 3.42854e-05, 3.42102e-05, 3.42268e-05, 3.4248e-05, 8.56825e-05, 3.4207e-05, 5.37875e-05, 3.42069e-05, 3.42069e-05, 3.51418e-05
0.614429, 0, 0.000270422, 5.88628e-05, 1.41421, -0.000270422, 5.92298e-05, 5.88628e-05, 5.88636e-05, 5.88655e-05, 5.98556e-05, 5.88973e-05, 5.89902e-05, 5.89263e-05, 6.11072e-05, 6.0004e-05, 5.92913e-05, 0.000164514, 5.89492e-05, 5.89981e-05, 5.88685e-05, 5.88913e-05, 5.89359e-05, 0.000130951, 5.8863e-05, 8.53421e-05, 5.88628e-05, 5.88628e-05, 6.04722e-05
0.622315, 0, 0.000427142, 9.92989e-05, 1.41421, -0.000427142, 9.99182e-05, 9.92989e-05, 9.93001e-05, 9.93033e-05, 0.000100974, 9.9357e-05, 9.95139e-05, 9.94059e-05, 0.000103467, 0.000101225, 0.000100022, 0.000277603, 9.94088e-05, 9.95271e-05, 9.93084e-05, 9.93392e-05, 9.9426e-05, 0.000199794, 9.92991e-05, 0.000135614, 9.92989e-05, 9.92989e-05, 0.000102015
0.630201, 0, 0.000671062, 0.000164239, 1.41421, -0.000671062, 0.000165264, 0.000164239, 0.000164241, 0.000164246, 0.000167011, 0.000164335, 0.000164595, 0.000164416, 0.000171847, 0.000167426, 0.000165436, 0.000459283, 0.000164378, 0.000164617, 0.000164255, 0.000164296, 0.000164456, 0.000303787, 0.000164239, 0.00021474, 0.000164239, 0.000164239, 0.000168733
0.638086, 0, 0.0010459, 0.000266377, 1.41421, -0.0010459, 0.00026804, 0.000266377, 0.000266381, 0.000266389, 0.000270876, 0.000266534, 0.000266955, 0.000266665, 0.000280029, 0.000271549, 0.000268319, 0.000745137, 0.000266554, 0.00026699, 0.000266403, 0.000266458, 0.000266742, 0.000459513, 0.000266378, 0.000337486, 0.000266377, 0.000266377, 0.000273671
0.645972, 0, 0.00161369, 0.000423709, 1.41421, -0.00161369, 0.000426355, 0.000423709, 0.000423714, 0.000423728, 0.000430868, 0.000423957, 0.000424628, 0.000424166, 0.000447779, 0.000431938, 0.000426799, 0.00118563, 0.000423931, 0.000424684, 0.00042375, 0.000423821, 0.000424308, 0.000690251, 0.00042371, 0.000524824, 0.000423709, 0.000423709, 0.000435315
0.653858, 0, 0.00246046, 0.000661069, 1.41421, -0.00246046, 0.000665201, 0.000661069, 0.000661078, 0.000661099, 0.000672245, 0.000661457, 0.000662504, 0.000661783, 0.000702764, 0.000673916, 0.000665893, 0.00185046, 0.000661349, 0.000662592, 0.000661133, 0.000661225, 0.000662037, 0.00102798, 0.000661071, 0.000805799, 0.000661069, 0.000661069, 0.000679188
0.661744, 0, 0.00370258, 0.00101182, 1.41421, -0.00370258, 0.00101815, 0.00101182, 0.00101183, 0.00101187, 0.00102894, 0.00101242, 0.00101402, 0.00101291, 0.00108276, 0.0010315, 0.00101921, 0.00283335, 0.00101217, 0.00101415, 0.00101192, 0.00101204, 0.00101336, 0.00151562, 0.00101182, 0.00121959, 0.00101182, 0.00101182, 0.00103957
0.669629, 0, 0.00549353, 0.00151952, 1.41421, -0.00549353, 0.00152903, 0.00151952, 0.00151954, 0.00151959, 0.00154524, 0.00152041, 0.00152282, 0.00152116, 0.00163805, 0.00154908, 0.00153062, 0.00425674, 0.00151996, 0.00152302, 0.00151967, 0.00151982, 0.00152191, 0.00220936, 0.00151952, 0.00181764, 0.00151952, 0.00151952, 0.00156122
0.677515, 0, 0.00803037, 0.00223937, 1.41421, -0.00803037, 0.00225339, 0.00223937, 0.0022394, 0.00223947, 0.0022773, 0.00224069, 0.00224424, 0.0022418, 0.00243385, 0.00228297, 0.00225574, 0.00627603, 0.00223992, 0.00224454, 0.00223959, 0.00223979, 0.00224303, 0.00318083, 0.00223938, 0.00266562, 0.00223937, 0.00223937, 0.00230087
0.685401, 0, 0.0115593, 0.00323926, 1.41421, -0.0115593, 0.00325955, 0.00323926, 0.0032393, 0.0032394, 0.00329416, 0.00324116, 0.0032463, 0.00324276, 0.00355251, 0.00330237, 0.00326296, 0.00908251, 0.00323994, 0.00324674, 0.00323957, 0.00323982, 0.00324476, 0.0045188, 0.00323926, 0.00384502, 0.00323926, 0.00323926, 0.00332828
0.693287, 0, 0.0163789, 0.00459985, 1.41421, -0.0163789, 0.00462869, 0.00459985, 0.0045999, 0.00460005, 0.00467787, 0.00460256, 0.00460986, 0.00460483, 0.00509517, 0.00468954, 0.00463352, 0.0129039, 0.0046007, 0.00461048, 0.00460029, 0.00460062, 0.00460797, 0.00632993, 0.00459986, 0.00545389, 0.00459985, 0.00459985, 0.00472636
0.701172, 0, 0.0228404, 0.0064137, 1.41421, -0.0228404, 0.00645395, 0.0064137, 0.00641378, 0.00641399, 0.00652259, 0.00641748, 0.00642768, 0.00642066, 0.00718248, 0.00653887, 0.0064607, 0.018002, 0.00641476, 0.00642854, 0.00641432, 0.00641476, 0.00642551, 0.00873809, 0.00641372, 0.00760659, 0.0064137, 0.0064137, 0.00659027
0.709058, 0, 0.0313431, 0.00878286, 1.41421, -0.0313431, 0.00883803, 0.00878286, 0.00878297, 0.00878326, 0.00893211, 0.00878804, 0.00880202, 0.0087924, 0.00995392, 0.00895442, 0.00884728, 0.0246662, 0.00878416, 0.00880319, 0.00878372, 0.0087843, 0.00879974, 0.0118819, 0.00878288, 0.0104321, 0.00878286, 0.00878286, 0.00902489
0.716944, 0, 0.0423248, 0.0118147, 1.41421, -0.0423248, 0.011889, 0.0118147, 0.0118149, 0.0118153, 0.0120157, 0.0118217, 0.0118405, 0.0118276, 0.0135654, 0.0120457, 0.0119015, 0.033202, 0.0118163, 0.0118421, 0.0118159, 0.0118167, 0.0118385, 0.0159096, 0.0118148, 0.014071, 0.0118147, 0.0118147, 0.0121407
0.724829, 0, 0.0562462, 0.0156165, 1.41421, -0.0562462, 0.0157148, 0.0156165, 0.0156167, 0.0156172, 0.0158824, 0.0156257, 0.0156506, 0.0156335, 0.0181847, 0.0159221, 0.0157312, 0.0439158, 0.0156184, 0.0156527, 0.015618, 0.0156191, 0.0156494, 0.020972, 0.0156165, 0.0186706, 0.0156165, 0.0156165, 0.0160478
0.732715, 0, 0.0735689, 0.0202875, 1.41421, -0.0735689, 0.0204153, 0.0202875, 0.0202877, 0.0202884, 0.0206333, 0.0202995, 0.0203318, 0.0203096, 0.0239846, 0.020685, 0.0204367, 0.0570938, 0.0202898, 0.0203346, 0.0202894, 0.0202909, 0.0203323, 0.0272122, 0.0202875, 0.0243795, 0.0202875, 0.0202875, 0.0208486
0.740601, 1, 0.0947291, 0.025911, 1.73205, 0.905271, 0.0260745, 0.025911, 0.0259113, 0.0259122, 0.0263532, 0.0259263, 0.0259677, 0.0259392, 0.0311335, 0.0264193, 0.0261019, 0.0729787, 0.0259138, 0.0259712, 0.0259135, 0.0259156, 0.0259713, 0.0347531, 0.025911, 0.0313414, 0.025911, 0.025911, 0.0266289
0.748487, 0, 0.120108, 0.0325451, 1.41421, -0.120108, 0.0327508, 0.0325451, 0.0325455, 0.0325466, 0.0331014, 0.0325645, 0.0326165, 0.0325807, 0.0397838, 0.0331845, 0.0327852, 0.0917447, 0.0325485, 0.0326208, 0.0325483, 0.0325513, 0.032625, 0.0436842, 0.0325452, 0.039689, 0.0325451, 0.0325451, 0.0334486
0.756372, 0, 0.149999, 0.0402143, 1.41421, -0.149999, 0.0404687, 0.0402143, 0.0402148, 0.0402161, 0.0409026, 0.0402382, 0.0403026, 0.0402582, 0.050059, 0.0410055, 0.0405114, 0.113473, 0.0402182, 0.0403079, 0.0402183, 0.0402223, 0.0403187, 0.0540471, 0.0402144, 0.0495401, 0.0402143, 0.0402143, 0.0413331
0.764258, 0, 0.184584, 0.0489017, 1.41421, -0.184584, 0.0492117, 0.0489017, 0.0489024, 0.048904, 0.0497402, 0.0489308, 0.0490093, 0.0489553, 0.0620392, 0.0498654, 0.0492636, 0.138131, 0.0489064, 0.0490157, 0.0489066, 0.0489122, 0.0490368, 0.065823, 0.0489019, 0.0609959, 0.0489017, 0.0489017, 0.0502659
0.772144, 0, 0.223906, 0.0585448, 1.41421, -0.223906, 0.0589165, 0.0585448, 0.0585456, 0.0585475, 0.0595504, 0.0585798, 0.0586739, 0.0586091, 0.0757471, 0.0597005, 0.0589789, 0.165558, 0.0585502, 0.0586815, 0.0585508, 0.0585584, 0.0587176, 0.0789224, 0.058545, 0.0741426, 0.0585448, 0.0585448, 0.0601832
0.78003, 0, 0.267863, 0.0690335, 1.41421, -0.267863, 0.0694726, 0.0690335, 0.0690343, 0.0690366, 0.0702214, 0.0690747, 0.0691859, 0.0691094, 0.0911351, 0.0703987, 0.0695462, 0.195461, 0.0690396, 0.0691947, 0.0690405, 0.0690508, 0.0692528, 0.09318, 0.0690336, 0.0890577, 0.0690335, 0.0690335, 0.070973
0.787915, 1, 0.3162, 0.0802116, 1.73205, 0.6838, 0.0807229, 0.0802116, 0.0802126, 0.0802153, 0.0815948, 0.0802596, 0.0803891, 0.0803, 0.108075, 0.0818012, 0.0808086, 0.227419, 0.0802185, 0.0803991, 0.08022, 0.0802337, 0.0804885, 0.108355, 0.0802118, 0.105819, 0.0802116, 0.0802116, 0.082476
0.795801, 1, 0.368523, 0.0918836, 1.73205, 0.631477, 0.0924706, 0.0918836, 0.0918847, 0.0918878, 0.0934717, 0.0919387, 0.0920874, 0.091985, 0.126354, 0.0937085, 0.092569, 0.260897, 0.0918914, 0.0920984, 0.0918934, 0.0919115, 0.0922326, 0.124136, 0.0918838, 0.124516, 0.0918836, 0.0918836, 0.094493
0.803687, 1, 0.424326, 0.103824, 1.73205, 0.575674, 0.104489, 0.103824, 0.103825, 0.103828, 0.105622, 0.103886, 0.104054, 0.103938, 0.145668, 0.105891, 0.1046, 0.295274, 0.103832, 0.104066, 0.103835, 0.103859, 0.104265, 0.140159, 0.103824, 0.145264, 0.103824, 0.103824, 0.106794
0.811572, 0.940181, 0.483022, 0.115788, 1.7147, 0.457158, 0.116532, 0.115788, 0.115789, 0.115793, 0.1178, 0.115858, 0.116046, 0.115916, 0.165636, 0.118099, 0.116656, 0.329876, 0.115797, 0.116059, 0.115801, 0.115832, 0.116349, 0.156022, 0.115788, 0.168211, 0.115788, 0.115788, 0.119132
0.819458, 1.05982, 0.543985, 0.12753, 1.74923, 0.515835, 0.128351, 0.12753, 0.127531, 0.127536, 0.129752, 0.127607, 0.127815, 0.127672, 0.185805, 0.130082, 0.128489, 0.364014, 0.12754, 0.127827, 0.127545, 0.127585, 0.128253, 0.171314, 0.12753, 0.193544, 0.12753, 0.12753, 0.131258
0.827344, 0.935356, 0.606586, 0.138813, 1.71329, 0.32877, 0.13971, 0.138813, 0.138815, 0.138819, 0.141239, 0.138897, 0.139124, 0.138968, 0.205673, 0.1416, 0.13986, 0.397027, 0.138824, 0.139136, 0.138831, 0.138881, 0.13976, 0.185639, 0.138813, 0.221482, 0.138813, 0.138813, 0.142932
0.83523, 5.72934, 0.670234, 0.149426, 2.78017, 5.05911, 0.150395, 0.149426, 0.149428, 0.149433, 0.152047, 0.149517, 0.149763, 0.149594, 0.224712, 0.152435, 0.150557, 0.428318, 0.149438, 0.149773, 0.149448, 0.149511, 0.150691, 0.198642, 0.149427, 0.252259, 0.149426, 0.149426, 0.153946
0.843115, 0.335303, 0.734398, 0.159194, 1.52817, -0.399095, 0.16023, 0.159194, 0.159197, 0.159202, 0.161996, 0.159292, 0.159554, 0.159373, 0.242398, 0.162411, 0.160404, 0.457382, 0.159207, 0.159562, 0.15922, 0.1593, 0.160916, 0.210033, 0.159195, 0.286093, 0.159194, 0.159194, 0.164128
0.851001, 2.78435, 0.798618, 0.167987, 2.18731, 1.98573, 0.169084, 0.167987, 0.167989, 0.167995, 0.170954, 0.16809, 0.168368, 0.168176, 0.258244, 0.171393, 0.169268, 0.483838, 0.168, 0.168371, 0.168017, 0.168118, 0.170372, 0.219605, 0.167987, 0.323142, 0.167987, 0.167987, 0.173354
0.858887, 2.06708, 0.862503, 0.175721, 2.0167, 1.20458, 0.176873, 0.175721, 0.175723, 0.175729, 0.178837, 0.175829, 0.176121, 0.17592, 0.271829, 0.179297, 0.177066, 0.50743, 0.175734, 0.176119, 0.175758, 0.175884, 0.179071, 0.227248, 0.175721, 0.363454, 0.175721, 0.175721, 0.181554
0.866773, 2.99517, 0.925713, 0.182363, 2.23499, 2.06945, 0.183564, 0.182363, 0.182366, 0.182372, 0.185612, 0.182476, 0.18278, 0.182571, 0.282827, 0.186089, 0.183765, 0.528039, 0.182377, 0.182771, 0.182409, 0.182567, 0.187106, 0.232944, 0.182364, 0.406908, 0.182363, 0.182363, 0.188712
0.874658, 1.15341, 0.987929, 0.187928, 1.77578, 0.165476, 0.189171, 0.187928, 0.187931, 0.187937, 0.19129, 0.188045, 0.18836, 0.188143, 0.291028, 0.191783, 0.189379, 0.54567, 0.187942, 0.188341, 0.187985, 0.188181, 0.19466, 0.236769, 0.187929, 0.453157, 0.187928, 0.187928, 0.194867
0.882544, 2.91847, 1.04882, 0.192468, 2.21776, 1.86965, 0.193747, 0.192468, 0.192471, 0.192478, 0.195926, 0.192588, 0.192912, 0.192689, 0.296354, 0.196431, 0.193961, 0.560437, 0.192483, 0.192882, 0.192539, 0.192782, 0.202001, 0.238877, 0.192469, 0.501594, 0.192468, 0.192468, 0.200103
0.89043, 0.0815269, 1.10803, 0.196069, 1.44275, -1.0265, 0.197377, 0.196069, 0.196071, 0.196078, 0.199606, 0.196192, 0.196523, 0.196295, 0.298858, 0.200121, 0.197596, 0.572541, 0.196083, 0.196479, 0.196156, 0.196456, 0.20948, 0.239486, 0.196069, 0.55132, 0.196069, 0.196069, 0.204548
0.898316, 2.8273, 1.16513, 0.198837, 2.19711, 1.66217, 0.20017, 0.198837, 0.19884, 0.198847, 0.20244, 0.198962, 0.1993, 0.199067, 0.298722, 0.202963, 0.200392, 0.582248, 0.198851, 0.199239, 0.198947, 0.199313, 0.21752, 0.238851, 0.198838, 0.601157, 0.198837, 0.198837, 0.208367
0.906201, 1.08395, 1.21963, 0.200896, 1.75612, -0.135681, 0.202249, 0.200896, 0.200899, 0.200906, 0.204551, 0.201023, 0.201365, 0.201129, 0.29624, 0.205079, 0.202473, 0.58986, 0.20091, 0.201286, 0.201033, 0.201477, 0.226598, 0.237249, 0.200896, 0.649679, 0.200896, 0.200896, 0.211753
0.914087, 3.08875, 1.27102, 0.202371, 2.25583, 1.81773, 0.203741, 0.202371, 0.202373, 0.202381, 0.206067, 0.202499, 0.202845, 0.202607, 0.29179, 0.206598, 0.203966, 0.595696, 0.202384, 0.202745, 0.202541, 0.203073, 0.237224, 0.234956, 0.202371, 0.695284, 0.202371, 0.202371, 0.214922
0.921973, 0, 1.31875, 0.203386, 1.41421, -1.31875, 0.20477, 0.203386, 0.203388, 0.203396, 0.207113, 0.203515, 0.203864, 0.203624, 0.285811, 0.207647, 0.204995, 0.600073, 0.203399, 0.203741, 0.203596, 0.204228, 0.249905, 0.232231, 0.203386, 0.736287, 0.203386, 0.203386, 0.21811
0.929859, 0.904013, 1.36231, 0.204056, 1.70412, -0.4583, 0.205452, 0.204056, 0.204059, 0.204066, 0.207807, 0.204186, 0.204537, 0.204296, 0.278765, 0.208342, 0.205675, 0.603286, 0.204069, 0.20439, 0.204314, 0.205053, 0.265109, 0.229301, 0.204056, 0.771041, 0.204056, 0.204056, 0.22157
0.937744, 1.99759, 1.40128, 0.204484, 1.9994, 0.596317, 0.205892, 0.204484, 0.204487, 0.204494, 0.208253, 0.204615, 0.204968, 0.204725, 0.271111, 0.208789, 0.206111, 0.605602, 0.204496, 0.204795, 0.204799, 0.20565, 0.283217, 0.226357, 0.204485, 0.798063, 0.204484, 0.204484, 0.225566
0.94563, 1.99758, 1.43533, 0.204758, 1.9994, 0.562256, 0.206179, 0.204757, 0.20476, 0.204768, 0.208539, 0.204889, 0.205243, 0.204999, 0.263274, 0.209074, 0.20639, 0.60725, 0.204769, 0.205044, 0.205139, 0.206103, 0.304468, 0.223545, 0.204758, 0.816157, 0.204758, 0.204758, 0.23037
0.953516, 1.99759, 1.4643, 0.204946, 1.9994, 0.533288, 0.206383, 0.204946, 0.204949, 0.204957, 0.208738, 0.205078, 0.205433, 0.205189, 0.255626, 0.209272, 0.206583, 0.608421, 0.204958, 0.205208, 0.205405, 0.206478, 0.328917, 0.220969, 0.204947, 0.824518, 0.204946, 0.204946, 0.23626
0.961401, 2.10322, 1.48821, 0.205105, 2.02564, 0.615009, 0.206561, 0.205105, 0.205108, 0.205115, 0.208903, 0.205237, 0.205592, 0.205348, 0.248467, 0.209436, 0.206744, 0.609269, 0.205116, 0.205341, 0.205651, 0.206821, 0.356382, 0.218695, 0.205105, 0.822807, 0.205105, 0.205105, 0.243506
0.969287, 0.891963, 1.5072, 0.205271, 1.70058, -0.615232, 0.206753, 0.205271, 0.205274, 0.205281, 0.209073, 0.205403, 0.205759, 0.205514, 0.242021, 0.209606, 0.206912, 0.60991, 0.205282, 0.205483, 0.205918, 0.207166, 0.386419, 0.216755, 0.205272, 0.811186, 0.205271, 0.205271, 0.252359
0.977173, 1.88713, 1.52152, 0.205469, 1.97158, 0.365607, 0.206986, 0.205469, 0.205472, 0.205479, 0.209274, 0.205601, 0.205957, 0.205712, 0.236432, 0.209805, 0.207111, 0.610427, 0.205479, 0.205659, 0.206231, 0.207528, 0.418308, 0.215154, 0.205469, 0.79031, 0.205469, 0.205469, 0.263038
0.985059, 2.10805, 1.53153, 0.205709, 2.02683, 0.576515, 0.207275, 0.205709, 0.205712, 0.20572, 0.209517, 0.205842, 0.206198, 0.205953, 0.231771, 0.210047, 0.207353, 0.610879, 0.20572, 0.20588, 0.206602, 0.207912, 0.451063, 0.213873, 0.20571, 0.761281, 0.205709, 0.205709, 0.275705
0.992944, 1.8823, 1.53756, 0.205994, 1.97036, 0.344741, 0.207624, 0.205994, 0.205997, 0.206004, 0.209802, 0.206126, 0.206483, 0.206237, 0.228043, 0.210332, 0.207638, 0.611298, 0.206004, 0.206148, 0.207039, 0.208313, 0.48348, 0.21288, 0.205994, 0.725558, 0.205994, 0.205994, 0.290446
1.00083, 0.230557, 1.53992, 0.206315, 1.49351, -1.30937, 0.208033, 0.206314, 0.206317, 0.206325, 0.210124, 0.206447, 0.206804, 0.206558, 0.225201, 0.210652, 0.207959, 0.6117, 0.206325, 0.206457, 0.20754, 0.208717, 0.514201, 0.212135, 0.206315, 0.684846, 0.206315, 0.206315, 0.307246
1.00872, 3.87991, 1.53884, 0.206658, 2.42485, 2.34107, 0.208495, 0.206657, 0.20666, 0.206668, 0.210467, 0.20679, 0.207147, 0.206901, 0.223154, 0.210995, 0.208302, 0.612087, 0.206669, 0.206792, 0.208103, 0.209107, 0.541806, 0.211591, 0.206658, 0.640974, 0.206658, 0.206658, 0.325967
1.0166, 0.997587, 1.53443, 0.207005, 1.73135, -0.536841, 0.209001, 0.207004, 0.207008, 0.207015, 0.210815, 0.207137, 0.207494, 0.207248, 0.221787, 0.211342, 0.208649, 0.61245, 0.207016, 0.207139, 0.208729, 0.209463, 0.564926, 0.211198, 0.207005, 0.595761, 0.207005, 0.207005, 0.346334
1.02449, 2.1225, 1.52672, 0.207335, 2.03039, 0.595785, 0.209543, 0.207334, 0.207337, 0.207345, 0.211145, 0.207467, 0.207824, 0.207578, 0.220965, 0.211672, 0.208979, 0.612771, 0.207347, 0.207475, 0.209432, 0.209764, 0.58235, 0.21091, 0.207335, 0.55091, 0.207335, 0.207335, 0.367926
1.03237, 3.49071, 1.51566, 0.207624, 2.34323, 1.97504, 0.210114, 0.207623, 0.207627, 0.207634, 0.211435, 0.207757, 0.208113, 0.207868, 0.220549, 0.211961, 0.209269, 0.613027, 0.207639, 0.20778, 0.210238, 0.209988, 0.593132, 0.210681, 0.207625, 0.50791, 0.207624, 0.207624, 0.390179
1.04026, 2.50929, 1.5012, 0.207852, 2.12351, 1.00809, 0.210713, 0.20785, 0.207854, 0.207862, 0.211662, 0.207984, 0.208341, 0.208095, 0.2204, 0.212188, 0.209496, 0.613193, 0.207868, 0.208034, 0.211205, 0.210117, 0.596677, 0.210471, 0.207852, 0.46797, 0.207852, 0.207852, 0.412403
1.04814, 0.867859, 1.48332, 0.207994, 1.69348, -0.615463, 0.211344, 0.207993, 0.207997, 0.208005, 0.211805, 0.208127, 0.208483, 0.208238, 0.220389, 0.212331, 0.209639, 0.613237, 0.208014, 0.208216, 0.212433, 0.210135, 0.592787, 0.210243, 0.207995, 0.431985, 0.207994, 0.207994, 0.433815
1.05603, 1.13214, 1.46211, 0.208033, 1.76979, -0.329971, 0.212021, 0.20803, 0.208035, 0.208043, 0.211843, 0.208165, 0.208522, 0.208276, 0.220399, 0.212369, 0.209677, 0.613128, 0.208055, 0.208308, 0.214076, 0.210027, 0.581684, 0.209965, 0.208033, 0.400528, 0.208033, 0.208033, 0.453576
1.06392, 1, 1.43784, 0.207948, 1.73205, -0.437844, 0.212765, 0.207945, 0.207951, 0.207958, 0.211759, 0.208081, 0.208437, 0.208192, 0.220331, 0.212285, 0.209593, 0.612833, 0.207976, 0.208297, 0.216368, 0.209781, 0.563984, 0.209609, 0.207949, 0.37387, 0.207948, 0.207948, 0.470844
1.0718, 1, 1.41103, 0.207726, 1.73205, -0.411026, 0.213607, 0.207722, 0.207729, 0.207736, 0.211537, 0.207858, 0.208215, 0.207969, 0.220103, 0.212062, 0.209371, 0.612315, 0.207759, 0.208169, 0.219642, 0.20939, 0.540633, 0.209154, 0.207726, 0.352011, 0.207726, 0.207726, 0.484833
1.07969, 1.8582, 1.38244, 0.207352, 1.96423, 0.475758, 0.214585, 0.207347, 0.207355, 0.207363, 0.211163, 0.207485, 0.207842, 0.207596, 0.219654, 0.211689, 0.208997, 0.611536, 0.207394, 0.207915, 0.224354, 0.208846, 0.512828, 0.208579, 0.207353, 0.334738, 0.207352, 0.207352, 0.494868
1.08757, 0.997595, 1.35316, 0.206817, 1.73136, -0.355563, 0.215744, 0.20681, 0.20682, 0.206827, 0.210628, 0.206949, 0.207306, 0.20706, 0.218939, 0.211153, 0.208462, 0.610456, 0.206868, 0.207527, 0.231104, 0.208142, 0.481905, 0.207869, 0.206818, 0.321671, 0.206817, 0.206817, 0.500434
1.09546, 1.99759, 1.32455, 0.206111, 1.9994, 0.673037, 0.217128, 0.206102, 0.206113, 0.206121, 0.209921, 0.206243, 0.2066, 0.206354, 0.217934, 0.210447, 0.207755, 0.609033, 0.206174, 0.207001, 0.240655, 0.207276, 0.449236, 0.207011, 0.206111, 0.312321, 0.206111, 0.206111, 0.501218
1.10334, 1.8486, 1.29825, 0.205226, 1.96179, 0.550349, 0.218781, 0.205214, 0.205228, 0.205236, 0.209036, 0.205358, 0.205715, 0.205469, 0.216628, 0.209562, 0.20687, 0.607225, 0.205306, 0.206333, 0.253939, 0.206241, 0.416121, 0.205995, 0.205226, 0.306138, 0.205226, 0.205226, 0.497131
1.11123, 2.29802, 1.27612, 0.204156, 2.07317, 1.0219, 0.220734, 0.204141, 0.204158, 0.204166, 0.207966, 0.204288, 0.204645, 0.204399, 0.215022, 0.208492, 0.2058, 0.604989, 0.204256, 0.205521, 0.27205, 0.205034, 0.383716, 0.204811, 0.204156, 0.302556, 0.204156, 0.204156, 0.488315
1.11912, 0, 1.26014, 0.202894, 1.41421, -1.26014, 0.222999, 0.202875, 0.202896, 0.202904, 0.206704, 0.203026, 0.203383, 0.203137, 0.213128, 0.20723, 0.204538, 0.602284, 0.20302, 0.20456, 0.296213, 0.203649, 0.352956, 0.203451, 0.202894, 0.301017, 0.202894, 0.202894, 0.475131
1.127, 1.68749, 1.25236, 0.201433, 1.92028, 0.435126, 0.225565, 0.20141, 0.201436, 0.201443, 0.205243, 0.201565, 0.201922, 0.201676, 0.210962, 0.205769, 0.203078, 0.599075, 0.201593, 0.203447, 0.327726, 0.202079, 0.324539, 0.201905, 0.201433, 0.301004, 0.201433, 0.201433, 0.458127
1.13489, 1.31251, 1.25473, 0.199765, 1.82003, 0.0577837, 0.228386, 0.199736, 0.199768, 0.199775, 0.203576, 0.199897, 0.200254, 0.200009, 0.208543, 0.204101, 0.20141, 0.595336, 0.199969, 0.202177, 0.367873, 0.200316, 0.298905, 0.200164, 0.199766, 0.302047, 0.199765, 0.199765, 0.437993
1.14277, 0, 1.26894, 0.197881, 1.41421, -1.26894, 0.231378, 0.197845, 0.197884, 0.197891, 0.201692, 0.198014, 0.19837, 0.198125, 0.205891, 0.202217, 0.199526, 0.591052, 0.198139, 0.200743, 0.417804, 0.198349, 0.27626, 0.198217, 0.197882, 0.303735, 0.197881, 0.197881, 0.415513
1.15066, 0.836498, 1.2963, 0.19577, 1.68419, -0.4598, 0.234418, 0.195724, 0.195773, 0.195781, 0.199581, 0.195903, 0.196259, 0.196014, 0.203019, 0.200106, 0.197415, 0.586229, 0.196096, 0.199136, 0.478392, 0.196167, 0.256606, 0.196052, 0.195771, 0.305713, 0.19577, 0.19577, 0.391504
